,LVC FP Equity_DX_SI_QTY,LVC FP Equity_DX_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVC FP Equity_DX_SI_MV,LVC FP Equity_DX_DSS,LVC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SUPPLY_SI_QTY,LVC FP Equity_DX_BROKER_SI_QTY,LVC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVC FP Equity_DX_BROKER_SI_MV_NEW_x,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVC FP Equity_DX_BROKER_SI_MV_INC_x,LVC FP Equity_DX_BROKER_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_NEW,LVC FP Equity_DX_SUPPLY_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_QTY_INC,LVC FP Equity_DX_SUPPLY_SI_QTY_DEC,LVC FP Equity_DX_BROKER_SI_MV_NEW_y,LVC FP Equity_DX_BROKER_SI_MV_INC_y,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVC FP Equity_DX_BROKER_SI_MV_ADD,LVC FP Equity_DX_SUPPLY_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_DEC,LVC FP Equity_DX_SUPPLY_SI_MV,LVC FP Equity_DX_BROKER_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_MV_RMV,LVC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVC FP Equity_DX_UTILIZATION_QUANTITY,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVC FP Equity_DX_ACTIVE_UTILIZATION_MV,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVC FP Equity_DX_BROKER_SI_CON_RATIO,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVC FP Equity_DX_DEMAND_SUPPLY_RATIO
2009-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,195900.0,827951.31,0.96,0.0,,0.0,,0.0
2009-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,196900.0,857783.18,0.99,0.0,,0.0,,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,197900.0,836404.11,0.97,0.0,,0.0,,0.0
2009-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,197900.0,767776.08,0.89,0.0,,0.0,,0.0
2009-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,197900.0,744614.12,0.86,0.0,,0.0,,0.0
2009-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,197900.0,815815.7,0.93,0.0,,0.0,,0.0
2009-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,197900.0,760055.42,0.88,0.0,,0.0,,0.0
2009-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,198900.0,738892.66,0.86,0.0,,0.0,,0.0
2009-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,199900.0,727010.2,0.84,0.0,,0.0,,0.0
2009-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,200900.0,814249.11,0.93,0.0,,0.0,,0.0
2009-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,230900.0,943846.51,1.09,0.0,,0.0,,0.0
2009-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,230900.0,962863.56,1.11,0.0,,0.0,,0.0
2009-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,224900.0,942717.73,1.09,0.0,,0.0,,0.0
2009-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14900.0,66267.32,0.07,0.0,,0.0,,0.0
2009-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14900.0,65492.26,0.08,0.0,,0.0,,0.0
2009-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14900.0,64652.61,0.08,0.0,,0.0,,0.0
2009-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14900.0,65492.26,0.07,0.0,,0.0,,0.0
2009-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14900.0,66008.96,0.08,0.0,,0.0,,0.0
2009-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11900.0,55865.18,0.06,0.0,,0.0,,0.0
2009-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8900.0,41820.1,0.05,0.0,,0.0,,0.0
2009-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8900.0,42475.95,0.05,0.0,,0.0,,0.0
2009-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8900.0,42360.21,0.05,0.0,,0.0,,0.0
2009-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8900.0,40855.61,0.05,0.0,,0.0,,0.0
2009-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19900.0,84450.36,0.11,0.0,,0.0,,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139900.0,627052.64,0.71,0.0,,0.0,,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,229900.0,1058349.81,1.14,0.0,,0.0,,0.0
2009-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,229900.0,1162988.91,1.2,0.0,,0.0,,0.0
2009-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,229900.0,1140067.96,1.21,0.0,,0.0,,0.0
2009-04-06,1000.0,4837.6,0.0,0.0,0.01,0.0,0.0,1000.0,0.0,4837.6,,,,,,,,,,,,,1000.0,,0.01,,,100.0,1.43,0.0,0.0,0.0,100.0,,0.0,,0.0143
2009-04-07,3000.0,14226.7,0.0,0.01,0.02,1.0,9484.47,1000.0,2000.0,4742.23,,,,2000.0,,,,,,,,0.01,,,0.01,,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0146
2009-04-08,3000.0,14577.82,0.0,0.01,0.02,1.0,9718.55,1000.0,2000.0,4859.27,,,,,,,,,,,,,,,0.01,,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2009-04-09,3000.0,14993.96,0.0,0.01,0.02,1.0,9995.97,1000.0,2000.0,4997.99,,,,,,,,,,,,,,,0.01,,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2009-04-10,3000.0,14993.96,0.0,0.01,0.02,1.0,9995.97,1000.0,2000.0,4997.99,,,,,,,,,,,,,,,0.01,,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2009-04-13,3000.0,14993.96,0.0,0.01,0.02,1.0,9995.97,1000.0,2000.0,4997.99,,,,,,,,,,,,,,,0.01,,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2009-04-14,3000.0,15241.04,0.0,0.01,0.02,1.0,10160.69,1000.0,2000.0,5080.35,,,,,,,,,,,,,,,0.01,,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2009-04-15,3000.0,15124.0,0.0,0.01,0.02,1.0,10082.67,1000.0,2000.0,5041.33,,,,,,,,,,,,,,,0.01,,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0118
2009-04-16,3000.0,15566.15,0.0,0.01,0.02,1.0,10377.43,1000.0,2000.0,5188.72,,,,,,,,,,,,,,,0.01,,,100.0,0.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0104
2009-04-17,3000.0,16138.34,0.0,0.01,0.02,1.0,10758.89,1000.0,2000.0,5379.45,,,,,,,,,,,,,,,0.01,,,100.0,1.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319
2009-04-20,3000.0,14902.93,0.0,0.01,0.02,1.0,9935.29,1000.0,2000.0,4967.64,,,,,,,,,,,,,,,0.01,,,100.0,1.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319
2009-04-21,3000.0,14980.95,0.0,0.01,0.02,1.0,9987.3,1000.0,2000.0,4993.65,,,,,,,,,,,,,,,0.01,,,100.0,1.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319
2009-04-22,11000.0,56980.51,0.0,0.05,0.06,1.0,51800.46,1000.0,10000.0,5180.05,,,,8000.0,,,,,,,,0.05,,,0.01,,,100.0,1.06,0.0,0.0,0.0,100.0,20.59,0.673,79.41,0.1171
2009-04-23,11000.0,56408.32,0.0,0.05,0.07,1.0,51280.29,5000.0,10000.0,25640.15,,4000.0,,,,,,,,,4000.0,,,,0.03,,,100.0,5.24,0.0,0.0,0.0,100.0,19.84,0.6819,80.16,0.1153
2009-04-24,15000.0,81732.03,0.01,0.07,0.09,2.0,76283.23,5000.0,14000.0,27244.01,,,0.02,,,,4000.0,,,0.02,,,,,0.03,,,100.0,5.24,0.0,0.0,0.0,100.0,15.04,0.7444,84.96,0.1572
2009-04-27,15000.0,81732.03,0.01,0.07,0.09,2.0,76283.23,5000.0,14000.0,27244.01,,,,,,,,,,,,,,,0.03,,,100.0,5.19,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.1556
2009-04-28,15000.0,79326.23,0.01,0.07,0.09,2.0,74037.82,5000.0,14000.0,26442.08,,,,,,,,,,,,,,,0.03,,,100.0,5.13,0.0,0.0,0.0,100.0,13.92,0.7603,86.08,0.154
2009-04-29,15000.0,82447.27,0.01,0.07,0.09,2.0,76950.78,5000.0,14000.0,27482.42,,,,,,,,,,,,,,,0.03,,,100.0,40.32,0.0,0.0,0.0,100.0,14.38,0.7537,85.62,1.2097
2009-04-30,15000.0,84137.83,0.01,0.07,0.1,2.0,78528.64,5000.0,14000.0,28045.94,,,,,,,,,,,,,,,0.03,,,100.0,40.32,0.0,0.0,0.0,100.0,14.54,0.7515,85.46,1.2097
2009-05-01,15000.0,84137.83,0.01,0.07,0.1,2.0,78528.64,5000.0,14000.0,28045.94,,,,,,,,,,,,,,,0.03,,,100.0,38.46,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,1.1538
2009-05-04,15000.0,88949.42,0.01,0.1,0.1,2.0,83019.46,5000.0,14000.0,29649.81,,,,,,,,,,,,,,,0.03,,,100.0,37.04,0.0,0.0,0.0,100.0,14.98,0.7453,85.02,1.1111
2009-05-05,15000.0,88754.35,0.01,0.1,0.1,2.0,82837.4,5000.0,14000.0,29584.78,,,,,,,,,,,,,,,0.03,,,100.0,37.04,0.0,0.0,0.0,100.0,14.26,0.7555,85.74,1.1111
2009-05-06,15000.0,92265.51,0.01,0.1,0.1,2.0,86114.48,5000.0,14000.0,30755.17,,,,,,,,,,,,,,,0.03,,,100.0,37.04,0.0,0.0,0.0,100.0,14.77,0.7483,85.23,1.1111
2009-05-07,15000.0,90965.08,0.01,0.1,0.11,2.0,84900.74,5000.0,14000.0,30321.69,,,,,,,,,,,,,,,0.04,,,100.0,37.04,0.0,0.0,0.0,100.0,14.11,0.7576,85.89,1.1111
2009-05-08,15000.0,93956.07,0.01,0.1,0.11,2.0,87692.33,5000.0,14000.0,31318.69,,,,,,,,,,,,,,,0.04,,,100.0,37.04,0.0,0.0,0.0,100.0,14.69,0.7494,85.31,1.1111
2009-05-11,15000.0,90249.85,0.01,0.1,0.11,2.0,84233.19,5000.0,14000.0,30083.28,,,,,,,,,,,,,,,0.04,,,100.0,37.04,0.0,0.0,0.0,100.0,13.8,0.7621,86.2,1.1111
2009-05-12,15000.0,89989.76,0.01,0.1,0.1,2.0,83990.44,5000.0,14000.0,29996.59,,,,,,,,,,,,,,,0.03,,,100.0,34.48,0.0,0.0,0.0,100.0,14.25,0.7556,85.75,1.0345
2009-05-13,15000.0,85763.36,0.01,0.1,0.1,2.0,80045.81,5000.0,14000.0,28587.79,,,,,,,,,,,,,,,0.03,,,100.0,5.03,0.0,0.0,0.0,100.0,13.71,0.7634,86.29,0.1508
2009-05-14,15000.0,86218.51,0.01,0.1,0.1,2.0,80470.61,5000.0,14000.0,28739.5,,,,,,,,,,,,,,,0.03,,,100.0,5.03,0.0,0.0,0.0,100.0,14.35,0.7542,85.65,0.1508
2009-05-15,15000.0,86478.6,0.01,0.1,0.1,2.0,80713.36,5000.0,14000.0,28826.2,,,,,,,,,,,,,,,0.03,,,100.0,34.48,0.0,0.0,0.0,100.0,14.32,0.7546,85.68,1.0345
2009-05-18,15000.0,90639.98,0.01,0.1,0.1,2.0,84597.31,5000.0,14000.0,30213.33,,,,,,,,,,,,,,,0.03,,,100.0,34.48,0.0,0.0,0.0,100.0,14.87,0.7468,85.13,1.0345
2009-05-19,15000.0,93240.84,0.01,0.1,0.11,2.0,87024.78,5000.0,14000.0,31080.28,,,,,,,,,,,,,,,0.03,,,100.0,34.48,0.0,0.0,0.0,100.0,14.64,0.7501,85.36,1.0345
2009-05-20,15000.0,95061.44,0.01,0.1,0.11,2.0,88724.01,5000.0,14000.0,31687.15,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.52,0.7517,85.48,0.9677
2009-05-21,15000.0,90705.0,0.01,0.1,0.11,2.0,84658.0,5000.0,14000.0,30235.0,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,13.72,0.7632,86.28,0.9677
2009-05-22,15000.0,91160.15,0.01,0.1,0.1,2.0,85082.8,5000.0,14000.0,30386.72,,,,,,,,,,,,,,,0.03,,,100.0,32.26,0.0,0.0,0.0,100.0,14.35,0.7542,85.65,0.9677
2009-05-25,15000.0,92330.53,0.01,0.1,0.11,2.0,86175.17,5000.0,14000.0,30776.84,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.44,0.7529,85.56,0.9677
2009-05-26,15000.0,93565.94,0.01,0.1,0.11,2.0,87328.21,5000.0,14000.0,31188.65,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.45,0.7528,85.55,0.9677
2009-05-27,15000.0,95191.48,0.01,0.1,0.11,2.0,88845.38,5000.0,14000.0,31730.49,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.5,0.7521,85.5,0.9677
2009-05-28,15000.0,93695.99,0.01,0.1,0.11,2.0,87449.59,5000.0,14000.0,31232.0,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.09,0.7579,85.91,0.9677
2009-05-29,15000.0,93956.07,0.01,0.1,0.11,2.0,87692.33,5000.0,14000.0,31318.69,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.13,0.7574,85.87,0.9677
2009-06-01,15000.0,99417.88,0.01,0.1,0.11,2.0,92790.02,5000.0,14000.0,33139.29,,,,,,,,,,,,,,,0.04,,,100.0,32.26,0.0,0.0,0.0,100.0,14.63,0.7503,85.37,0.9677
2009-06-02,15000.0,99677.96,0.01,0.1,0.11,2.0,93032.77,1000.0,14000.0,6645.2,,,,,,0.03,,4000.0,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,14.26,0.7555,85.74,0.9677
2009-06-03,15000.0,96361.87,0.01,0.1,0.11,2.0,89937.74,1000.0,14000.0,6424.12,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,13.98,0.7595,86.02,0.9677
2009-06-04,3000.0,19311.39,0.0,0.02,0.02,1.0,12874.26,1000.0,2000.0,6437.13,,,,,,,,,,,,,,12000.0,0.01,0.09,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-05,3000.0,19584.48,0.0,0.02,0.02,1.0,13056.32,1000.0,2000.0,6528.16,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-08,3000.0,19064.3,0.0,0.02,0.02,1.0,12709.54,1000.0,2000.0,6354.77,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-09,3000.0,19142.33,0.0,0.02,0.02,1.0,12761.55,1000.0,2000.0,6380.78,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-10,3000.0,19350.4,0.0,0.02,0.02,1.0,12900.27,1000.0,2000.0,6450.13,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-11,3000.0,19558.47,0.0,0.02,0.02,1.0,13038.98,1000.0,2000.0,6519.49,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-12,3000.0,19454.43,0.0,0.02,0.02,1.0,12969.62,1000.0,2000.0,6484.81,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-15,3000.0,18310.06,0.0,0.02,0.02,1.0,12206.7,1000.0,2000.0,6103.35,,,,,,,,,,,,,,,0.01,,,100.0,6.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.1935
2009-06-16,3000.0,18297.05,0.0,0.02,0.02,1.0,12198.03,1000.0,2000.0,6099.02,,,,,,,,,,,,,,,0.01,,,100.0,6.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.1818
2009-06-17,3000.0,17698.85,0.0,0.02,0.02,1.0,11799.24,1000.0,2000.0,5899.62,,,,,,,,,,,,,,,0.01,,,100.0,6.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.1818
2009-06-18,3000.0,18023.96,0.0,0.02,0.02,1.0,12015.97,1000.0,2000.0,6007.99,,,,,,,,,,,,,,,0.01,,,100.0,10.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.3
2009-06-19,3000.0,18375.08,0.0,0.02,0.02,1.0,12250.05,1000.0,2000.0,6125.03,,,,,,,,,,,,,,,0.01,,,100.0,10.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.3
2009-06-22,3000.0,17256.71,0.0,0.02,0.02,1.0,11504.47,1000.0,2000.0,5752.24,,,,,,,,,,,,,,,0.01,,,100.0,10.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.3
2009-06-23,3000.0,17295.72,0.0,0.02,0.02,1.0,11530.48,1000.0,2000.0,5765.24,,,,,,,,,,,,,,,0.01,,,100.0,10.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.3
2009-06-24,3000.0,17919.93,0.0,0.02,0.02,1.0,11946.62,1000.0,2000.0,5973.31,,,,,,,,,,,,,,,0.01,,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188
2009-06-25,3000.0,17750.87,0.0,0.02,0.02,1.0,11833.91,1000.0,2000.0,5916.96,,,,,,,,,,,,,,,0.01,,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188
2009-06-26,3000.0,17386.75,0.0,0.02,0.02,1.0,11591.17,1000.0,2000.0,5795.58,,,,,,,,,,,,,,,0.01,,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188
2009-06-29,3000.0,17945.93,0.0,0.02,0.02,1.0,11963.96,1000.0,2000.0,5981.98,,,,,,,,,,,,,,,0.01,,,100.0,10.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.3
2009-06-30,3000.0,17425.76,0.0,0.02,0.02,1.0,11617.18,1000.0,2000.0,5808.59,,,,,,,,,,,,,,,0.01,,,100.0,9.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.2727
2009-07-01,3000.0,18323.06,0.0,0.02,0.02,1.0,12215.37,1000.0,2000.0,6107.69,,,,,,,,,,,,,,,0.01,,,100.0,9.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.2727
2009-07-02,3000.0,17230.7,0.0,0.02,0.02,1.0,11487.13,1000.0,2000.0,5743.57,,,,,,,,,,,,,,,0.01,,,100.0,9.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.2727
2009-07-03,3000.0,17217.69,0.0,0.02,0.02,1.0,11478.46,1000.0,2000.0,5739.23,,,,,,,,,,,,,,,0.01,,,100.0,9.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.2727
2009-07-06,3000.0,16915.99,0.0,0.02,0.02,1.0,11277.33,1000.0,2000.0,5638.66,,,,,,,,,,,,,,,0.01,,,100.0,9.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.2727
2009-07-07,3000.0,16492.05,0.0,0.02,0.02,1.0,10994.7,1000.0,2000.0,5497.35,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-08,3000.0,16166.95,0.0,0.02,0.02,1.0,10777.96,1000.0,2000.0,5388.98,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-09,3000.0,16364.61,0.0,0.02,0.02,1.0,10909.74,1000.0,2000.0,5454.87,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-10,3000.0,15883.45,0.0,0.02,0.02,1.0,10588.97,1000.0,2000.0,5294.48,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-13,3000.0,16603.89,0.0,0.02,0.02,1.0,11069.26,1000.0,2000.0,5534.63,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-14,3000.0,16908.19,0.0,0.02,0.02,1.0,11272.13,1000.0,2000.0,5636.06,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-15,3000.0,17737.87,0.0,0.02,0.02,1.0,11825.24,1000.0,2000.0,5912.62,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-16,3000.0,18044.77,0.0,0.01,0.02,1.0,12029.85,1000.0,2000.0,6014.92,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-17,3000.0,18208.62,0.0,0.01,0.02,1.0,12139.08,1000.0,2000.0,6069.54,,,,,,,,,,,,,,,0.01,,,100.0,8.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2009-07-20,3000.0,18726.19,0.0,0.01,0.02,1.0,12484.13,1000.0,2000.0,6242.06,,,,,,,,,,,,,,,0.01,,,100.0,6.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2009-07-21,3000.0,19082.51,0.0,0.01,0.02,1.0,12721.67,1000.0,2000.0,6360.84,,,,,,,,,,,,,,,0.01,,,100.0,6.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2009-07-22,3000.0,19064.3,0.0,0.01,0.02,1.0,12709.54,1000.0,2000.0,6354.77,,,,,,,,,,,,,,,0.01,,,100.0,6.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2009-07-23,2000.0,13208.9,0.0,0.01,0.02,0.0,13208.9,0.0,2000.0,0.0,,,,,,0.01,,1000.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6667
2009-07-24,2000.0,13177.69,0.0,0.01,0.02,0.0,13177.69,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6667
2009-07-27,1000.0,6597.52,0.0,0.0,0.01,0.0,6597.52,0.0,1000.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3333
2009-07-28,1000.0,6444.06,0.0,0.0,0.01,0.0,6444.06,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3333
2009-07-29,1000.0,6571.51,0.0,0.0,0.01,0.0,6571.51,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3333
2009-07-30,1000.0,6831.59,0.0,0.0,0.01,0.0,6831.59,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3333
2009-07-31,1000.0,6810.79,0.0,0.01,0.01,0.0,6810.79,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3333
2009-08-03,1000.0,7016.25,0.0,0.01,0.01,0.0,7016.25,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3333
2009-08-04,1000.0,7004.12,0.0,0.01,0.01,,7004.12,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2009-08-05,471900.0,3259830.7,0.32,3.79,3.81,,3259830.7,0.0,471900.0,0.0,,,,471900.0,,,,,,,,3.81,,1000.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2009-08-06,471900.0,3308106.3,0.32,3.67,3.76,,3308106.3,0.0,471900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
