,ALMUN FP Equity_DX_SI_QTY,ALMUN FP Equity_DX_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMUN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMUN FP Equity_DX_SI_MV,ALMUN FP Equity_DX_DSS,ALMUN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SUPPLY_SI_QTY,ALMUN FP Equity_DX_BROKER_SI_QTY,ALMUN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMUN FP Equity_DX_BROKER_SI_MV_INC_x,ALMUN FP Equity_DX_BROKER_SI_QTY_ADD,ALMUN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMUN FP Equity_DX_BROKER_SI_QTY_INC,ALMUN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMUN FP Equity_DX_BROKER_SI_MV_INC_y,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMUN FP Equity_DX_BROKER_SI_MV_ADD,ALMUN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMUN FP Equity_DX_BROKER_SI_QTY_DEC,ALMUN FP Equity_DX_SUPPLY_SI_MV,ALMUN FP Equity_DX_BROKER_SI_MV_DEC,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMUN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMUN FP Equity_DX_BROKER_SI_CON_RATIO,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMUN FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-01,510.0,1438.2,0.02,0.3,0.01,0.0,0.0,719.1,255.0,255.0,719.1,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-02,510.0,1433.1,0.02,0.32,0.01,0.0,0.0,716.55,255.0,255.0,716.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-05,510.0,1443.3,0.02,0.33,0.01,0.0,0.0,721.65,255.0,255.0,721.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-06,510.0,1524.9,0.02,0.37,0.01,0.0,0.0,762.45,255.0,255.0,762.45,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-07,510.0,1463.7,0.02,0.29,0.01,0.0,0.0,731.85,255.0,255.0,731.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-08,510.0,1453.5,0.02,0.27,0.01,0.0,0.0,726.75,255.0,255.0,726.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-09,510.0,1433.1,0.02,0.28,0.01,0.0,0.0,716.55,255.0,255.0,716.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-12,510.0,1458.6,0.02,0.29,0.01,0.0,0.0,729.3,255.0,255.0,729.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-13,510.0,1468.8,0.02,0.27,0.01,0.0,0.0,734.4,255.0,255.0,734.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-14,510.0,1438.2,0.02,0.27,0.01,0.0,0.0,719.1,255.0,255.0,719.1,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-15,510.0,1433.1,0.02,0.26,0.01,0.0,0.0,716.55,255.0,255.0,716.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-16,510.0,1417.8,0.02,0.25,0.01,0.0,0.0,708.9,255.0,255.0,708.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-19,510.0,1382.1,0.02,0.25,0.01,0.0,0.0,691.05,255.0,255.0,691.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-20,510.0,1326.0,0.02,0.2,0.01,0.0,0.0,663.0,255.0,255.0,663.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-21,510.0,1366.8,0.02,0.18,0.01,0.0,0.0,683.4,255.0,255.0,683.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-22,510.0,1361.7,0.02,0.18,0.01,0.0,0.0,680.85,255.0,255.0,680.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-23,510.0,1341.3,0.02,0.17,0.01,0.0,0.0,670.65,255.0,255.0,670.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-26,510.0,1326.0,0.02,0.16,0.01,0.0,0.0,663.0,255.0,255.0,663.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-27,510.0,1341.3,0.02,0.16,0.01,0.0,0.0,670.65,255.0,255.0,670.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-28,510.0,1361.7,0.02,0.15,0.01,0.0,0.0,680.85,255.0,255.0,680.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-29,510.0,1361.7,0.02,0.15,0.01,0.0,0.0,680.85,255.0,255.0,680.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-06-30,510.0,1377.0,0.02,0.15,0.01,0.0,0.0,688.5,255.0,255.0,688.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-03,510.0,1377.0,0.02,0.15,0.01,0.0,0.0,688.5,255.0,255.0,688.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-04,510.0,1356.6,0.02,0.15,0.01,0.0,0.0,678.3,255.0,255.0,678.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-05,510.0,1356.6,0.02,0.15,0.01,0.0,0.0,678.3,255.0,255.0,678.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-06,510.0,1351.5,0.02,0.15,0.01,0.0,0.0,675.75,255.0,255.0,675.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-07,510.0,1341.3,0.02,0.15,0.01,0.0,0.0,670.65,255.0,255.0,670.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-10,510.0,1331.1,0.02,0.15,0.01,0.0,0.0,665.55,255.0,255.0,665.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-11,510.0,1331.1,0.02,0.15,0.01,0.0,0.0,665.55,255.0,255.0,665.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-12,510.0,1361.7,0.02,0.15,0.01,0.0,0.0,680.85,255.0,255.0,680.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-13,510.0,1417.8,0.02,0.16,0.01,0.0,0.0,708.9,255.0,255.0,708.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-14,510.0,1417.8,0.02,0.15,0.01,0.0,0.0,708.9,255.0,255.0,708.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-17,510.0,1438.2,0.02,0.15,0.01,0.0,0.0,719.1,255.0,255.0,719.1,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-18,510.0,1509.6,0.02,0.15,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-19,510.0,1530.0,0.02,0.15,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-20,510.0,1519.8,0.02,0.15,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-21,510.0,1519.8,0.02,0.15,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-24,510.0,1509.6,0.02,0.16,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-25,510.0,1509.6,0.02,0.17,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-26,510.0,1509.6,0.02,0.17,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-27,510.0,1295.4,0.02,0.17,0.01,0.0,0.0,647.7,255.0,255.0,647.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-28,510.0,1295.4,0.02,0.12,0.01,0.0,0.0,647.7,255.0,255.0,647.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-07-31,510.0,1305.6,0.02,0.12,0.01,0.0,0.0,652.8,255.0,255.0,652.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-01,510.0,1264.8,0.02,0.14,0.01,0.0,0.0,632.4,255.0,255.0,632.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-02,510.0,1167.9,0.02,0.15,0.01,0.0,0.0,583.95,255.0,255.0,583.95,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-03,510.0,1229.1,0.02,0.14,0.01,0.0,0.0,614.55,255.0,255.0,614.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-04,510.0,1218.9,0.02,0.14,0.01,0.0,0.0,609.45,255.0,255.0,609.45,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-07,510.0,1208.7,0.02,0.15,0.01,0.0,0.0,604.35,255.0,255.0,604.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-08,510.0,1178.1,0.02,0.15,0.01,0.0,0.0,589.05,255.0,255.0,589.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-09,510.0,1188.3,0.02,0.16,0.01,0.0,0.0,594.15,255.0,255.0,594.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-10,510.0,1193.4,0.02,0.15,0.01,0.0,0.0,596.7,255.0,255.0,596.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-11,510.0,1178.1,0.02,0.15,0.01,0.0,0.0,589.05,255.0,255.0,589.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-14,510.0,1188.3,0.02,0.16,0.01,0.0,0.0,594.15,255.0,255.0,594.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-15,510.0,1198.5,0.02,0.16,0.01,0.0,0.0,599.25,255.0,255.0,599.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-16,510.0,1198.5,0.02,0.16,0.01,0.0,0.0,599.25,255.0,255.0,599.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-17,510.0,1173.0,0.02,0.16,0.01,0.0,0.0,586.5,255.0,255.0,586.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-18,510.0,1162.8,0.02,0.15,0.01,0.0,0.0,581.4,255.0,255.0,581.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-21,510.0,1178.1,0.02,0.15,0.01,0.0,0.0,589.05,255.0,255.0,589.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-22,510.0,1173.0,0.02,0.14,0.01,0.0,0.0,586.5,255.0,255.0,586.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-23,510.0,1162.8,0.02,0.14,0.01,0.0,0.0,581.4,255.0,255.0,581.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-24,510.0,1178.1,0.02,0.14,0.01,0.0,0.0,589.05,255.0,255.0,589.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-25,510.0,1162.8,0.02,0.15,0.01,0.0,0.0,581.4,255.0,255.0,581.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-28,510.0,1173.0,0.02,0.15,0.01,0.0,0.0,586.5,255.0,255.0,586.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-29,510.0,1183.2,0.02,0.15,0.01,0.0,0.0,591.6,255.0,255.0,591.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-30,510.0,1183.2,0.02,0.16,0.01,0.0,0.0,591.6,255.0,255.0,591.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-08-31,510.0,1178.1,0.02,0.16,0.01,0.0,0.0,589.05,255.0,255.0,589.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-01,510.0,1167.9,0.02,0.16,0.01,0.0,0.0,583.95,255.0,255.0,583.95,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-04,510.0,1157.7,0.02,0.16,0.01,0.0,0.0,578.85,255.0,255.0,578.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-05,510.0,1127.1,0.02,0.15,0.01,0.0,0.0,563.55,255.0,255.0,563.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-06,510.0,1091.4,0.02,0.15,0.01,0.0,0.0,545.7,255.0,255.0,545.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-07,510.0,1081.2,0.02,0.15,0.01,0.0,0.0,540.6,255.0,255.0,540.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-08,510.0,1081.2,0.02,0.21,0.01,0.0,0.0,540.6,255.0,255.0,540.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-11,510.0,1081.2,0.02,0.21,0.01,0.0,0.0,540.6,255.0,255.0,540.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-12,510.0,1081.2,0.02,0.21,0.01,0.0,0.0,540.6,255.0,255.0,540.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-13,510.0,1086.3,0.02,0.22,0.01,0.0,0.0,543.15,255.0,255.0,543.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-14,510.0,1060.8,0.02,0.25,0.01,0.0,0.0,530.4,255.0,255.0,530.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-15,510.0,1071.0,0.02,0.24,0.01,0.0,0.0,535.5,255.0,255.0,535.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-18,510.0,1055.7,0.02,0.24,0.01,0.0,0.0,527.85,255.0,255.0,527.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-19,510.0,969.0,0.02,0.22,0.01,0.0,0.0,484.5,255.0,255.0,484.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-20,510.0,953.7,0.02,0.18,0.01,0.0,0.0,476.85,255.0,255.0,476.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-21,510.0,907.8,0.02,0.18,0.01,0.0,0.0,453.9,255.0,255.0,453.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-22,510.0,846.6,0.02,0.16,0.01,0.0,0.0,423.3,255.0,255.0,423.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-25,510.0,765.0,0.02,0.16,0.01,0.0,0.0,382.5,255.0,255.0,382.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-26,510.0,714.0,0.02,0.14,0.01,0.0,0.0,357.0,255.0,255.0,357.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-27,510.0,867.0,0.02,0.12,0.01,0.0,0.0,433.5,255.0,255.0,433.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-28,510.0,867.0,0.02,0.11,0.01,0.0,0.0,433.5,255.0,255.0,433.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-09-29,510.0,650.25,0.02,0.11,0.01,0.0,0.0,325.13,255.0,255.0,325.13,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-02,570.0,758.1,0.02,0.1,0.01,0.0,0.0,379.05,285.0,285.0,379.05,30.0,,30.0,,,,,30.0,0.0,,,0.0,,100.0,31.49,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.6298
2023-10-03,570.0,723.9,0.02,0.1,0.01,0.0,0.0,361.95,285.0,285.0,361.95,,,,,,,,,,,,0.0,,100.0,31.49,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.6298
2023-10-04,570.0,684.0,0.02,0.1,0.01,0.0,0.0,342.0,285.0,285.0,342.0,,,,,,,,,,,,0.0,,100.0,31.49,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.6298
2023-10-05,570.0,712.5,0.02,0.09,0.01,0.0,0.0,356.25,285.0,285.0,356.25,,,,,,,,,,,,0.0,,100.0,31.49,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.6298
2023-10-06,570.0,715.35,0.02,0.09,0.01,0.0,0.0,357.68,285.0,285.0,357.68,,,,,,,,,,,,0.0,,100.0,31.49,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.6298
2023-10-09,570.0,715.35,0.02,0.09,0.01,0.0,0.0,357.68,285.0,285.0,357.68,,,,,,,,,,,,0.0,,100.0,31.49,0.0,0.0,0.0,100.0,10.3,0.8153,89.7,0.6298
2023-10-10,510.0,637.5,0.02,0.08,0.01,0.0,0.0,318.75,255.0,255.0,318.75,,,,0.0,,30.0,,,,,30.0,0.0,0.0,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-11,510.0,622.2,0.02,0.09,0.01,0.0,0.0,311.1,255.0,255.0,311.1,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-12,510.0,612.0,0.02,0.09,0.01,0.0,0.0,306.0,255.0,255.0,306.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-13,510.0,510.0,0.02,0.09,0.01,0.0,0.0,255.0,255.0,255.0,255.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-16,510.0,512.55,0.02,0.08,0.01,0.0,0.0,256.27,255.0,255.0,256.27,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-17,510.0,510.0,0.02,0.07,0.01,0.0,0.0,255.0,255.0,255.0,255.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-18,510.0,489.6,0.02,0.07,0.01,0.0,0.0,244.8,255.0,255.0,244.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-19,510.0,494.7,0.02,0.07,0.01,0.0,0.0,247.35,255.0,255.0,247.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-20,510.0,499.8,0.02,0.07,0.01,0.0,0.0,249.9,255.0,255.0,249.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-23,510.0,500.82,0.02,0.07,0.01,0.0,0.0,250.41,255.0,255.0,250.41,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-24,510.0,492.66,0.02,0.07,0.01,0.0,0.0,246.33,255.0,255.0,246.33,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-25,510.0,489.6,0.02,0.07,0.01,0.0,0.0,244.8,255.0,255.0,244.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-26,510.0,460.02,0.02,0.07,0.01,0.0,0.0,230.01,255.0,255.0,230.01,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-27,510.0,468.18,0.02,0.07,0.01,0.0,0.0,234.09,255.0,255.0,234.09,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-30,510.0,467.16,0.02,0.06,0.01,0.0,0.0,233.58,255.0,255.0,233.58,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-10-31,510.0,469.2,0.02,0.06,0.01,0.0,0.0,234.6,255.0,255.0,234.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-01,510.0,475.32,0.02,0.07,0.01,0.0,0.0,237.66,255.0,255.0,237.66,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-02,510.0,499.8,0.02,0.07,0.01,0.0,0.0,249.9,255.0,255.0,249.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-03,510.0,693.6,0.02,0.07,0.01,0.0,0.0,346.8,255.0,255.0,346.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-06,510.0,632.4,0.02,0.07,0.01,0.0,0.0,316.2,255.0,255.0,316.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-07,510.0,642.6,0.02,0.07,0.01,0.0,0.0,321.3,255.0,255.0,321.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-08,510.0,612.0,0.02,0.07,0.01,0.0,0.0,306.0,255.0,255.0,306.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-09,510.0,657.9,0.02,0.08,0.01,0.0,0.0,328.95,255.0,255.0,328.95,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-10,510.0,632.4,0.02,0.08,0.01,0.0,0.0,316.2,255.0,255.0,316.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-13,510.0,624.75,0.02,0.09,0.01,0.0,0.0,312.38,255.0,255.0,312.38,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-14,510.0,617.1,0.02,0.09,0.01,0.0,0.0,308.55,255.0,255.0,308.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-15,510.0,627.3,0.02,0.1,0.01,0.0,0.0,313.65,255.0,255.0,313.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-11-16,510.0,624.75,0.02,0.11,0.01,0.0,0.0,312.38,255.0,255.0,312.38,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
