,WLN FP Equity_DX_SI_QTY,WLN FP Equity_DX_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WLN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLN FP Equity_DX_SI_MV,WLN FP Equity_DX_DSS,WLN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY,WLN FP Equity_DX_BROKER_SI_QTY,WLN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLN FP Equity_DX_BROKER_SI_MV_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLN FP Equity_DX_BROKER_SI_MV_INC_x,WLN FP Equity_DX_SUPPLY_SI_MV_NEW,WLN FP Equity_DX_BROKER_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_NEW,WLN FP Equity_DX_SUPPLY_SI_MV_DEC,WLN FP Equity_DX_BROKER_SI_QTY_INC,WLN FP Equity_DX_SUPPLY_SI_QTY_DEC,WLN FP Equity_DX_BROKER_SI_MV_NEW_y,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLN FP Equity_DX_BROKER_SI_MV_INC_y,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLN FP Equity_DX_BROKER_SI_MV_ADD,WLN FP Equity_DX_SUPPLY_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_DEC,WLN FP Equity_DX_SUPPLY_SI_MV,WLN FP Equity_DX_BROKER_SI_MV_DEC,WLN FP Equity_DX_SUPPLY_SI_MV_RMV,WLN FP Equity_DX_BROKER_SI_MV_RMV,WLN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLN FP Equity_DX_UTILIZATION_QUANTITY,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLN FP Equity_DX_ACTIVE_UTILIZATION_MV,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLN FP Equity_DX_BROKER_SI_CON_RATIO,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLN FP Equity_DX_DEMAND_SUPPLY_RATIO,WLN FP Equity_PX_LAST
2023-05-15,2486841.0,99050877.03,1.13,3.61,0.88,98.41,0.0,42982066.54,1868037.0,1079138.0,74403913.71,,,8936.0,0.67,,106121.0,,3.66,16800.0,91839.0,,,0.67,8936.0,4.2,106121.0,8037.0,73.89,0.28,,,2.17,2.17,84305904.0,3357904156.32,,3336.18,2.17,24.0,0.1752,26.84,0.0289,39.83
2023-05-16,2691247.0,106977068.25,1.23,3.92,0.96,107.13,0.0,45800824.5,1928076.0,1152222.0,76641021.0,,,50176.0,4.22,,,,10.77,103472.0,272436.0,,,4.22,50176.0,,282299.0,30388.0,76.75,1.21,,,2.3,2.3,81759472.0,3249939012.0,,3255.13,2.3,22.75,0.1714,24.81,0.0322,39.75
2023-05-17,2819540.0,113909416.0,1.29,4.16,1.0,111.82,1.0,56704591.6,1776591.0,1403579.0,71774276.4,,,4474.0,2.27,,253228.0,,6.56,57200.0,165485.0,,,2.27,4474.0,9.5,9526.0,59071.0,70.82,2.34,,,2.12,2.12,81936816.0,3310247366.4,,3271.08,2.12,18.42,0.146,23.78,0.0337,40.4
2023-05-18,2725419.0,110570248.83,1.24,4.08,0.97,109.51,0.0,57292507.73,1673860.0,1412189.0,67908500.2,,,,0.77,,1525.0,,3.93,15085.0,104256.0,,,0.77,,0.06,1525.0,8000.0,67.73,0.26,,,2.01,2.01,81589744.0,3310095914.08,,3306.65,2.01,19.67,0.1482,24.66,0.0327,40.57
2023-05-19,2370791.0,95732540.58,1.08,3.58,0.84,95.44,0.0,53759993.76,1384392.0,1331352.0,55901748.96,,,10000.0,0.56,,,,12.46,14200.0,307668.0,,,0.56,10000.0,,8200.0,95037.0,56.17,3.77,,,1.66,1.66,82132352.0,3316504373.76,,3323.25,1.66,22.67,0.1568,25.91,0.0284,40.38
2023-05-22,2281606.0,93705558.42,1.04,3.44,0.81,91.53,0.0,59801944.86,1453784.0,1456098.0,59706908.88,,,81758.0,4.82,,63129.0,,4.22,120002.0,102840.0,,,4.82,81758.0,2.55,90474.0,58385.0,58.73,2.43,,,1.74,1.74,81966544.0,3366365962.08,,3316.51,1.74,19.69,0.1415,23.53,0.0274,41.07
2023-05-23,2357970.0,95757161.7,1.07,3.58,0.84,95.64,0.0,61140832.21,1515135.0,1505561.0,61529632.35,,,23877.0,1.98,,6013.0,,0.86,43450.0,20495.0,,,1.98,23877.0,0.26,57969.0,,62.18,,,,1.82,1.82,81867200.0,3324626992.0,,3359.21,1.82,19.14,0.1338,22.71,0.0283,40.61
2023-05-24,3300785.0,129423779.85,1.5,5.07,1.17,133.14,1.0,105190313.82,2378881.0,2682742.0,93275924.01,,,74952.0,48.12,,,,12.9,1188581.0,314705.0,,,48.12,74952.0,,1103499.0,11400.0,96.38,0.52,,,2.86,2.86,80937424.0,3173556395.04,,3268.64,2.86,19.53,0.1829,33.94,0.0396,39.21
2023-05-25,4073416.0,160370387.92,1.86,6.35,1.45,160.22,1.0,130801155.72,3463740.0,3322356.0,136367443.8,,,396700.0,35.44,,,,2.93,951842.0,57030.0,,,35.44,396700.0,,745189.0,312228.0,135.9,12.46,,,4.15,4.15,79909120.0,3146022054.4,,3141.35,4.15,13.21,0.2932,50.13,0.0489,39.37
2023-05-26,6439231.0,248940670.46,2.94,10.87,2.29,250.43,1.0,215890236.46,5896775.0,5584331.0,227969321.5,,,1456204.0,48.47,,1101868.0,,0.15,1278579.0,3870.0,,,48.47,1456204.0,42.6,980701.0,118472.0,232.13,5.01,,,7.1,7.1,77204080.0,2984709732.8,,3028.66,7.12,9.05,0.425,63.66,0.0775,38.66
2023-05-29,6304427.0,237109499.47,2.87,11.19,2.24,243.92,1.0,204956710.47,5674573.0,5449527.0,213420690.53,,,117984.0,,,,,14.99,,352885.0,,,,117984.0,,12699.0,134804.0,220.53,5.58,,,6.86,6.86,77016744.0,2896599741.84,,2968.71,6.91,9.22,0.4448,65.28,0.0762,37.61
2023-05-30,6569857.0,242099230.45,3.0,11.97,2.33,247.35,1.0,210657115.35,5957247.0,5716611.0,219524551.95,,,48043.0,1.34,,263088.0,,7.83,56223.0,184614.0,,,1.34,48043.0,10.26,419245.0,52227.0,223.97,5.63,,,7.2,7.2,76727232.0,2827398499.2,,2869.9,7.24,9.4,0.4091,62.41,0.0795,36.85
2023-05-31,6152663.0,223649300.05,2.8,11.39,2.18,227.64,1.0,208653434.7,5807506.0,5740122.0,211102843.1,,2000.0,46694.0,0.0,0.07,,,19.57,44357.0,517073.0,,2000.0,0.0,46694.0,,320638.0,20846.0,214.94,0.98,0.08,,7.04,7.04,76733728.0,2789271012.8,2000.0,2824.24,7.07,5.88,0.4598,66.83,0.0745,36.35
2023-06-01,5784338.0,210434216.44,2.64,10.02,2.05,210.7,1.0,195935294.86,5459212.0,5385797.0,198606132.56,,,30553.0,2.9,,,,15.57,80000.0,417910.0,,,2.9,30553.0,,39063.0,434325.0,198.3,18.1,,,6.61,6.61,77186256.0,2808035993.28,,2790.96,6.63,5.54,0.4641,67.18,0.07,36.38
2023-06-02,5810629.0,212494702.53,2.65,10.93,2.06,211.84,1.0,196562579.76,5650126.0,5374968.0,206625107.82,,,388957.0,14.88,,,,13.65,407203.0,378072.0,,,14.88,388957.0,,180029.0,418032.0,206.25,15.35,,,6.86,6.86,76707584.0,2805196346.88,,2797.05,6.87,5.42,0.5308,72.18,0.0706,36.57
2023-06-05,5496583.0,200680245.33,2.51,10.3,1.95,201.07,1.0,182375774.28,5351336.0,4995228.0,195377277.36,,,110245.0,2.51,,17849.0,,21.12,52782.0,575383.0,,,2.51,110245.0,0.65,166348.0,450371.0,195.51,16.26,,,6.5,6.5,77024216.0,2812154126.16,,2817.69,6.49,5.23,0.5611,74.38,0.0667,36.51
2023-06-06,4793290.0,178981448.6,2.19,9.01,1.7,175.23,1.0,164224867.3,4541174.0,4398095.0,169567437.16,,,,0.86,,,,29.65,23428.0,810162.0,,,0.86,,,,620561.0,165.8,23.01,,,5.49,5.49,78102008.0,2916328978.72,,2867.9,5.47,6.0,0.6045,77.28,0.058,37.34
2023-06-07,5018236.0,186226737.96,2.29,9.49,1.78,187.19,1.0,171561051.51,4756461.0,4623041.0,176512267.71,,,324453.0,4.71,,165137.0,,6.84,59809.0,210250.0,,,4.71,324453.0,6.14,101084.0,,177.84,,,,5.76,5.76,77819984.0,2887899606.24,,2901.18,5.78,5.76,0.57,74.99,0.0608,37.11
2023-06-08,4981764.0,182133291.84,2.27,9.55,1.77,184.67,1.0,163799329.28,4641957.0,4480288.0,169709947.92,,,452.0,,,,,4.58,,114956.0,,,,452.0,,,142753.0,172.12,5.3,,,5.44,5.44,80621368.0,2947517214.08,,2972.23,5.47,5.8,0.5787,75.54,0.0584,36.56
2023-06-09,4559155.0,163445706.75,2.09,9.04,1.62,163.95,1.0,151450189.2,4371201.0,4224552.0,156707555.85,,,,3.03,,,,17.48,188300.0,459131.0,,,3.03,,,188375.0,444036.0,160.26,17.23,,,5.12,5.12,80925816.0,2901190503.6,,2949.32,5.15,6.45,0.6914,82.77,0.0535,35.85
2023-06-12,3781888.0,135921054.72,1.73,7.52,1.34,135.65,1.0,134758180.08,2515333.0,3749532.0,90401068.02,,,15554.0,17.56,,,,69.26,493031.0,1882888.0,,,17.56,15554.0,,11466.0,968051.0,90.25,34.75,,,2.96,2.96,82509168.0,2965379497.92,,2959.02,2.96,3.73,0.7611,87.05,0.0445,35.94
2023-06-13,2916667.0,104533345.28,1.34,5.84,1.03,104.79,1.0,103788590.08,2731588.0,2895887.0,97900113.92,,,41555.0,0.35,,74155.0,,0.36,10000.0,10000.0,,,0.35,41555.0,2.66,184700.0,937800.0,98.24,33.61,,,3.21,3.21,82308544.0,2949938216.96,,2949.66,3.22,5.05,0.659,80.8,0.0343,35.84
2023-06-14,2951383.0,105364373.1,1.35,5.96,1.05,105.58,1.0,102771946.2,2729453.0,2878766.0,97441472.1,,,42256.0,2.29,,,,2.42,64436.0,67408.0,,,2.29,42256.0,,23017.0,81557.0,97.89,2.96,,,3.2,3.2,82448440.0,2943409308.0,,2948.47,3.21,5.47,0.6414,79.65,0.0347,35.7
2023-06-15,2688395.0,94255128.7,1.23,5.31,0.95,95.85,0.0,91709176.68,2484565.0,2615778.0,87108848.9,,,35321.0,2.31,,243457.0,,20.39,68492.0,563837.0,,,2.31,35321.0,8.76,283628.0,574937.0,88.67,20.7,,,2.92,2.92,82722592.0,2900254075.52,,2928.9,2.94,9.14,0.4608,66.55,0.0316,35.06
2023-06-16,3531197.0,122885655.6,1.61,6.84,1.25,122.11,1.0,119770812.0,2460157.0,3441690.0,85613463.6,,,35575.0,0.97,,843210.0,,3.08,61794.0,80198.0,,,0.97,35575.0,27.64,20215.0,79092.0,86.37,2.8,,,2.9,2.9,82341152.0,2865472089.6,,2879.1,2.91,22.65,0.3329,52.18,0.0416,34.8
2023-06-19,3240939.0,109835422.71,1.48,5.75,1.15,111.0,1.0,108135127.52,2146899.0,3190768.0,72758407.11,,,12501.0,0.83,,,,11.54,24742.0,327501.0,,,0.83,12501.0,,1742.0,275664.0,74.81,10.34,,,2.52,2.52,82935104.0,2810670674.56,,2871.43,2.54,24.92,0.3707,54.97,0.0381,33.89
2023-06-20,3562169.0,120686285.72,1.63,6.24,1.26,120.1,1.0,119891460.92,2454426.0,3538709.0,83155952.88,,,308733.0,13.83,,,,8.43,403541.0,210880.0,,,13.83,308733.0,,209674.0,55600.0,83.13,3.61,,,2.9,2.9,82318120.0,2788937905.6,,2791.65,2.89,23.03,0.2985,48.26,0.042,33.88
2023-06-21,3647371.0,120910348.65,1.67,6.29,1.29,122.05,1.0,120209789.7,2567807.0,3626238.0,85122802.05,,,122498.0,4.78,,10174.0,,1.41,149306.0,40452.0,,,4.78,122498.0,0.36,31335.0,71951.0,86.41,2.68,,,3.04,3.04,81781120.0,2711044128.0,,2747.35,3.05,22.66,0.2893,47.22,0.0432,33.15
2023-06-22,2441121.0,78994675.56,1.11,4.08,0.86,81.76,0.0,78640042.32,2188532.0,2430162.0,70820895.52,,,,,,,,17.57,,506175.0,,,,,,126900.0,1196076.0,72.36,39.58,,,2.61,2.61,81731328.0,2644825774.08,,2696.33,2.61,9.65,0.5157,70.58,0.0291,32.36
2023-06-23,2412767.0,76750118.27,1.1,3.92,0.85,80.61,0.0,76401512.48,2174580.0,2401808.0,69173389.8,,,57966.0,,,59376.0,,2.47,,73328.0,,,,57966.0,1.93,1410.0,87730.0,70.45,3.13,,,2.6,2.6,81506704.0,2592728254.24,,2636.42,2.6,8.98,0.5299,71.8,0.0288,31.81
2023-06-26,2505376.0,80873537.28,1.14,4.02,0.89,80.08,0.0,78098490.24,2245760.0,2419408.0,72493132.8,,,130858.0,0.0,,3900.0,,2.13,90111.0,63578.0,,,0.0,130858.0,0.12,3900.0,76411.0,71.62,2.38,,,2.67,2.67,81812880.0,2640919766.4,,2607.12,2.67,6.66,0.5202,71.16,0.0298,32.28
2023-06-27,2438854.0,80457793.46,1.11,3.87,0.86,78.97,0.0,80044263.81,2204927.0,2426319.0,72740541.73,,,,4.34,,,,4.74,103344.0,147933.0,,,4.34,,,107100.0,96433.0,70.89,3.26,,,2.63,2.63,81649312.0,2693610802.88,,2641.41,2.61,9.81,0.572,74.62,0.0291,32.99
2023-06-28,2328024.0,77662880.64,1.06,3.58,0.82,77.59,0.0,77244713.04,2158688.0,2315489.0,72013831.68,,,4204.0,0.14,,,,1.63,4100.0,51302.0,,,0.14,4204.0,,859.0,114930.0,71.03,3.63,,,2.57,2.57,81676208.0,2724718298.88,,2705.7,2.56,7.32,0.6287,78.66,0.0278,33.36
2023-06-29,2481417.0,83350797.03,1.13,3.79,0.88,83.24,0.0,82982684.22,2335108.0,2470458.0,78436277.72,,,199371.0,7.42,,56073.0,,2.84,207671.0,87324.0,,,7.42,199371.0,1.81,64373.0,108775.0,77.85,3.58,,,2.79,2.79,81396816.0,2734119049.44,,2724.16,2.78,5.0,0.6807,82.18,0.0296,33.59
2023-06-30,2210164.0,74040494.0,1.01,3.35,0.78,74.13,0.0,73673367.5,2063855.0,2199205.0,69139142.5,,,,,,,,9.07,,271253.0,,,,,,,271253.0,69.52,9.1,,,2.45,2.45,82211640.0,2754089940.0,,2754.41,2.46,5.59,0.6723,81.62,0.0262,33.5
2023-07-03,2351337.0,81567880.53,1.07,3.47,0.83,79.33,0.0,81187712.82,2205028.0,2340378.0,76492421.32,,,,5.11,,,,,141173.0,,,,5.11,,,141173.0,,74.08,,,,2.62,2.62,81875648.0,2840266229.12,,2754.97,2.62,6.21,0.5882,76.06,0.028,34.69
2023-07-04,2355378.0,84581623.98,1.08,3.44,0.83,84.34,0.0,84294343.98,2209069.0,2347378.0,79327667.79,,,,0.44,,,,0.1,7000.0,2959.0,,,0.44,,,7000.0,,76.72,,,,2.62,2.62,82089552.0,2947835812.32,,2869.79,2.6,6.36,0.5976,76.69,0.0279,35.91
2023-07-05,2315370.0,80922181.5,1.06,3.27,0.82,82.77,0.0,80642581.5,2174961.0,2307370.0,76014886.95,,,26930.0,0.95,,,,2.11,26930.0,61038.0,,,0.95,26930.0,,,66938.0,78.39,2.47,,,2.58,2.58,82233984.0,2874077740.8,,2940.66,2.6,6.08,0.6193,78.08,0.0274,34.95
2023-07-06,2370653.0,80151777.93,1.08,3.28,0.84,82.51,0.0,79881297.93,2151031.0,2362653.0,72726358.11,,,1742.0,0.05,,84772.0,,0.96,1500.0,25672.0,,,0.05,1742.0,2.96,,30989.0,75.22,1.17,,,2.54,2.54,82490648.0,2789008808.88,,2856.29,2.57,5.9,0.5907,76.23,0.028,33.81
2023-07-07,2601794.0,88929318.92,1.19,3.51,0.92,88.05,0.0,88655878.92,2348215.0,2593794.0,80261988.7,,,,1.59,,127966.0,,0.15,107587.0,4412.0,,,1.59,,4.03,201596.0,4412.0,79.54,0.14,,,2.77,2.77,82483568.0,2819288354.24,,2785.47,2.78,5.59,0.5518,73.59,0.0307,34.18
2023-07-10,2743599.0,92596466.25,1.25,3.75,0.97,93.7,0.0,92326466.25,2488319.0,2735599.0,83980766.25,,,,7.78,,,,2.05,201637.0,59832.0,,,7.78,,,199936.0,59832.0,84.85,1.95,,,2.92,2.92,82732376.0,2792217690.0,,2813.57,2.93,11.51,0.5089,69.92,0.0322,33.75
2023-07-11,2907989.0,99802182.48,1.33,3.96,1.03,98.51,1.0,99239059.92,2644301.0,2891581.0,90752410.32,,,95894.0,7.07,,,,1.78,207685.0,51703.0,,,7.07,95894.0,,111791.0,51703.0,89.28,2.61,,,3.1,3.1,82525792.0,2832285181.44,,2789.06,3.1,16.47,0.4618,65.54,0.0341,34.32
2023-07-12,3096276.0,106109378.52,1.41,4.24,1.1,106.01,1.0,105547076.36,2778494.0,3079868.0,95218989.38,,,76589.0,8.89,,,,4.76,259867.0,157680.0,,,8.89,76589.0,,215284.0,71580.0,95.15,1.43,,,3.25,3.25,82710920.0,2834503228.4,,2819.36,3.26,23.44,0.4163,59.73,0.0362,34.27
2023-07-13,2645098.0,91017822.18,1.21,3.78,0.94,90.76,0.0,90350405.82,2365382.0,2625702.0,81392794.62,,,11396.0,0.2,,,,14.64,6000.0,424508.0,,,0.2,11396.0,,,460166.0,80.82,15.61,,,2.77,2.77,83043464.0,2857525596.24,,2834.08,2.77,13.35,0.4847,67.93,0.031,34.41
2023-07-14,2546100.0,87127542.0,1.16,3.61,0.9,87.66,0.0,86853782.0,2432960.0,2538100.0,83255891.2,,,81804.0,1.33,,11396.0,,1.76,37400.0,51626.0,,,1.33,81804.0,0.39,37400.0,136398.0,83.55,4.38,,,2.85,2.85,83055736.0,2842167285.92,,2850.4,2.85,9.35,0.5026,69.79,0.0298,34.22
2023-07-17,2957641.0,99672501.7,1.35,4.29,1.05,101.6,1.0,82722109.4,2509426.0,2454662.0,84567656.2,,,244094.0,,,,,5.8,,167628.0,,,,244094.0,,,83438.0,86.07,2.86,,,2.93,2.93,83176352.0,2803043062.4,,2838.66,2.94,16.45,0.4,59.88,0.0345,33.7
2023-07-18,2825069.0,95346078.75,1.29,4.12,1.0,95.76,1.0,80160975.0,2441300.0,2375140.0,82393875.0,,,1623.0,,,3095.0,,2.5,,72998.0,,,,1623.0,0.1,3249.0,82617.0,82.44,2.83,,,2.85,2.85,83252880.0,2809784700.0,,2807.67,2.85,17.21,0.4319,62.75,0.033,33.75
2023-07-19,2830481.0,97538375.26,1.29,4.13,1.0,97.51,1.0,82033821.92,2446712.0,2380552.0,84313695.52,,,,0.27,,,,,5412.0,,,,0.27,,,5412.0,,82.67,,,,2.86,2.86,83212928.0,2867517498.88,,2825.41,2.84,16.87,0.4341,63.02,0.033,34.46
2023-07-20,1427014.0,48489935.72,0.65,2.06,0.5,48.68,0.0,48054142.22,1095565.0,1414189.0,37227298.7,,,5600.0,7.28,,,,45.63,214305.0,1356747.0,,,7.28,5600.0,,,1180668.0,37.72,40.87,,,1.28,1.28,84803280.0,2881615454.4,,2923.27,1.27,8.67,0.5918,75.93,0.0166,33.98
2023-07-21,1214240.0,41357014.4,0.55,1.75,0.43,41.42,0.0,40920194.9,1020291.0,1201415.0,34751111.46,,,,,,80400.0,,2.6,,75274.0,,,,,2.73,,293174.0,34.75,9.98,,,1.19,1.19,84897624.0,2891613073.44,,2889.07,1.19,10.22,0.4496,65.13,0.0141,34.06
2023-07-24,1272398.0,44050418.76,0.58,1.81,0.45,43.87,0.0,43606417.26,1140909.0,1259573.0,39498269.58,,,,2.33,,,,,58158.0,,,,2.33,,,120618.0,,38.97,,,,1.33,1.33,84565576.0,2927660241.12,,2895.37,1.33,9.81,0.4453,64.75,0.0148,34.62
2023-07-25,1094962.0,37776189.0,0.5,1.57,0.39,38.0,0.0,37236126.0,947478.0,1079308.0,32687991.0,,,18010.0,1.09,,2759.0,,7.28,31176.0,214200.0,,,1.09,18010.0,0.1,2759.0,214200.0,32.85,7.13,,,1.11,1.11,84759136.0,2924190192.0,,2935.54,1.11,11.81,0.3534,55.94,0.0128,34.5
2023-07-26,1041488.0,36045899.68,0.48,1.49,0.37,36.08,0.0,35504114.74,902154.0,1025834.0,31223549.94,,,17799.0,0.93,,,,2.86,28026.0,81500.0,,,0.93,17799.0,,18377.0,81500.0,31.11,2.89,,,1.05,1.05,84991472.0,2941554845.92,,2926.9,1.05,15.04,0.3114,50.9,0.0121,34.61
2023-07-27,1232910.0,44754633.0,0.56,1.74,0.44,43.43,0.0,37775994.3,1101775.0,1040661.0,39994432.5,,,195880.0,0.61,,,,,14827.0,,,,0.61,195880.0,,3741.0,,38.26,,,,1.28,1.28,84733296.0,3075818644.8,,2972.7,1.27,16.21,0.3012,49.45,0.0144,36.3
2023-07-28,1486462.0,53289662.7,0.68,2.05,0.53,53.79,0.0,45794108.85,1192875.0,1277381.0,42764568.75,,,31659.0,2.51,,176565.0,,0.08,63060.0,2905.0,,,2.51,31659.0,6.38,62346.0,2905.0,43.26,0.0,,,1.39,1.39,84661248.0,3035105740.8,,3064.23,1.39,18.27,0.2377,40.82,0.0173,35.85
2023-07-31,1831655.0,65994529.65,0.84,2.68,0.65,65.97,0.0,58462422.12,1581057.0,1622604.0,56965483.71,,,335867.0,12.35,,,,0.0,345223.0,30.0,,,12.35,335867.0,,52345.0,,56.75,,,,1.84,1.84,84438736.0,3042327658.08,,3034.59,1.84,16.44,0.1831,32.09,0.0213,36.03
2023-08-01,1865838.0,65024454.3,0.85,2.74,0.66,66.4,0.0,57739026.95,1619579.0,1656787.0,56442328.15,,,42091.0,1.36,,,,0.12,37502.0,3569.0,,,1.36,42091.0,,,3319.0,58.32,0.27,,,1.88,1.88,84453376.0,2943200153.6,,3035.56,1.89,18.44,0.1828,31.21,0.0217,34.85
2023-08-02,1835653.0,61586158.15,0.84,2.7,0.65,63.26,0.0,54572497.1,1589394.0,1626602.0,53324168.7,,,70199.0,0.13,,157384.0,,7.11,6984.0,194553.0,,,0.13,70199.0,5.48,94169.0,194553.0,55.45,7.35,,,1.85,1.85,84497200.0,2834881060.0,,2936.31,1.85,14.71,0.2303,41.49,0.0213,33.55
2023-08-03,1383154.0,46363322.08,0.63,2.06,0.49,46.35,0.0,45274391.36,1251114.0,1350668.0,41937341.28,,,56200.0,2.37,,,,15.56,77195.0,439352.0,,,2.37,56200.0,,44872.0,353129.0,41.93,12.78,,,1.46,1.46,84665928.0,2838001906.56,,2835.37,1.46,13.2,0.34,54.42,0.0161,33.52
2023-08-04,1362074.0,46038101.2,0.62,2.07,0.48,45.71,0.0,43994688.4,1189142.0,1301618.0,40192999.6,,,74400.0,2.49,,,,4.57,74400.0,136372.0,,,2.49,74400.0,,,123450.0,39.75,4.11,,,1.37,1.37,85371720.0,2885564136.0,,2857.55,1.37,12.82,0.3989,59.98,0.0157,33.8
2023-08-07,1580867.0,52911618.49,0.72,2.44,0.56,53.44,0.0,50891402.76,1429864.0,1520508.0,47857548.08,,,247112.0,7.67,,,,1.05,218890.0,31652.0,,,7.67,247112.0,,25262.0,,48.35,,,,1.65,1.65,85091904.0,2848026026.88,,2872.32,1.66,12.15,0.3451,54.92,0.0183,33.47
2023-08-08,1513537.0,49356441.57,0.69,2.36,0.54,50.38,0.0,47390939.04,1280305.0,1453264.0,41750746.05,,,14872.0,3.48,,,,6.27,117601.0,184931.0,,,3.48,14872.0,,20500.0,184845.0,42.92,6.27,,,1.48,1.48,85264240.0,2780466866.4,,2845.08,1.49,17.16,0.3975,59.06,0.0175,32.61
2023-08-09,1550454.0,50854891.2,0.71,2.47,0.55,50.64,0.0,48681694.4,1318239.0,1484198.0,43238239.2,,,13684.0,0.13,,4951.0,,,25983.0,,,,0.13,13684.0,0.16,24250.0,,42.99,,,,1.52,1.52,85246376.0,2796081132.8,,2778.91,1.52,17.85,0.3929,58.54,0.0179,32.8
2023-08-10,2194469.0,72790536.73,1.0,3.55,0.78,72.2,0.0,63187788.56,1739009.0,1904968.0,57682928.53,,,257515.0,15.1,,4311.0,,6.35,455123.0,196048.0,,,15.1,257515.0,0.14,359303.0,38664.0,57.09,1.16,,,2.01,2.01,84862528.0,2814890053.76,,2787.13,2.01,28.86,0.2944,44.35,0.0253,33.17
2023-08-11,2217978.0,71685048.96,1.01,3.57,0.78,73.15,0.0,63053346.56,1709163.0,1950908.0,55240148.16,,,,1.6,,123920.0,,4.67,45806.0,143458.0,,,1.6,,4.08,113612.0,123786.0,56.91,4.04,,,1.97,1.97,84834264.0,2741843412.48,,2814.6,1.98,27.8,0.2827,43.69,0.0256,32.32
2023-08-14,1763468.0,57153997.88,0.8,2.91,0.62,57.21,0.0,55099722.44,1494708.0,1700084.0,48443486.28,,,13008.0,0.98,,,,8.92,33473.0,260743.0,,,0.98,13008.0,,33280.0,284297.0,48.51,9.93,,,1.73,1.73,84685584.0,2744659777.44,,2747.04,1.74,10.25,0.3237,54.08,0.0205,32.41
2023-08-15,1647534.0,52605760.62,0.75,2.78,0.58,53.16,0.0,50581909.5,1402307.0,1584150.0,44775662.51,,,7068.0,1.7,,,,4.94,52404.0,151873.0,,,1.7,7068.0,,52404.0,168338.0,45.52,5.46,,,1.63,1.63,84732704.0,2705515238.72,,2741.2,1.63,11.0,0.3358,54.98,0.0191,31.93
2023-08-16,1718016.0,54770350.08,0.78,3.01,0.61,55.09,0.0,52749668.16,1472789.0,1654632.0,46952513.32,,,,2.31,,,,,70482.0,,,,2.31,,,70482.0,,47.17,,,,1.72,1.72,84332320.0,2688514361.6,,2700.59,1.72,10.49,0.3116,52.65,0.02,31.88
2023-08-17,1953260.0,60082277.6,0.89,3.52,0.69,61.73,0.0,57855745.76,1699051.0,1880876.0,52262808.76,,,38024.0,7.1,,,,1.15,226244.0,36127.0,,,7.1,38024.0,,224365.0,,54.33,,,,1.98,1.98,84013048.0,2584241356.48,,2670.87,1.99,11.54,0.2553,46.03,0.0228,30.76
2023-08-18,2334435.0,70850102.25,1.07,4.13,0.83,72.2,0.0,65220055.85,1929280.0,2148931.0,58553648.0,,,76701.0,9.8,,,,2.15,329026.0,60989.0,,,9.8,76701.0,,214517.0,60971.0,59.47,2.15,,,2.25,2.25,83671296.0,2539423833.6,,2571.45,2.26,15.81,0.2407,43.45,0.0273,30.35
2023-08-21,2477533.0,74400315.99,1.13,4.31,0.88,75.71,0.0,68483084.67,2051679.0,2280489.0,61611920.37,,,13067.0,3.53,,,,,131558.0,,,,3.53,13067.0,,109332.0,,62.35,,,,2.39,2.39,83837936.0,2517653218.08,,2538.42,2.4,14.91,0.2342,42.7,0.0288,30.03
2023-08-22,2428081.0,72842430.0,1.11,4.21,0.86,73.63,0.0,68353110.0,2018289.0,2278437.0,60548670.0,,,13286.0,2.85,,,,2.59,95296.0,82548.0,,,2.85,13286.0,,35872.0,97348.0,60.77,3.18,,,2.35,2.35,83839736.0,2515192080.0,,2522.59,2.35,17.56,0.2383,42.28,0.0283,30.0
2023-08-23,2389089.0,72628305.6,1.09,4.11,0.84,72.55,0.0,68044168.0,1979297.0,2238295.0,60170628.8,,,38937.0,4.9,,,,6.01,159296.0,199438.0,,,4.9,38937.0,,121509.0,199438.0,59.41,6.01,,,2.31,2.31,83884176.0,2550078950.4,,2518.81,2.3,23.3,0.2684,43.73,0.0278,30.4
