,SRIE FP Equity_DX_SI_QTY,SRIE FP Equity_DX_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIE FP Equity_DX_SI_MV,SRIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SUPPLY_SI_QTY,SRIE FP Equity_DX_BROKER_SI_QTY,SRIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIE FP Equity_DX_BROKER_SI_MV_INC_x,SRIE FP Equity_DX_BROKER_SI_QTY_ADD,SRIE FP Equity_DX_SUPPLY_SI_MV_DEC,SRIE FP Equity_DX_BROKER_SI_QTY_INC,SRIE FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIE FP Equity_DX_BROKER_SI_MV_INC_y,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIE FP Equity_DX_BROKER_SI_MV_ADD,SRIE FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIE FP Equity_DX_BROKER_SI_QTY_DEC,SRIE FP Equity_DX_SUPPLY_SI_MV,SRIE FP Equity_DX_BROKER_SI_MV_DEC,SRIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIE FP Equity_DX_UTILIZATION_QUANTITY,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIE FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIE FP Equity_DX_BROKER_SI_CON_RATIO,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIE FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIE FP Equity_PX_LAST
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7974
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1312
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0626
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8699
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0844
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1016
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6949
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8221
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.903
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8105
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5036
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6404
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5136
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6152
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6473
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6987
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7397
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9896
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0518
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1337
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1075
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.225
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1426
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1105
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4776
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4589
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5832
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4927
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4901
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6746
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6622
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6308
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.965
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0894
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2311
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.306
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0797
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.057
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9693
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.913
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8536
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8264
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8677
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.943
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8896
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7785
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.751
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.78
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9456
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0194
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9822
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9901
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6742
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7264
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8635
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.395
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9363
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7485
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9111
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1943
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0428
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.047
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1935
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8356
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8294
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1019
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.28
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1446
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4416
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3478
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2103
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2524
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3555
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3123
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5147
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6466
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6921
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.713
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8899
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0223
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0965
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0006
2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.976
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1448
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1267
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2259
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0661
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.165
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1678
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2929
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.338
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2156
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2408
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0937
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2337
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3464
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3139
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0908
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5031
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5367
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7343
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9194
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6068
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7833
2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8589
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1097
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2531
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5482
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.532
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4639
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3779
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5613
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6173
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6155
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7199
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8129
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8456
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9008
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8386
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8474
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0288
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2001
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2506
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2562
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4585
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3996
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4006
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.479
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4636
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4016
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5508
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5066
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4807
2019-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3859
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2372
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3174
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5753
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6506
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7334
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6426
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.628
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1883
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1034
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3526
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3534
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6397
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5597
2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4878
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5172
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6215
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.805
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1216
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9501
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9152
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8763
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1103
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1135
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8865
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8705
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2192
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9967
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.874
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9866
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1093
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.064
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.02
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.12
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1879
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1902
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4164
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.358
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3798
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2297
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4925
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1234
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2748
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.072
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.74
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9038
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3099
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6479
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.702
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6587
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120400.0,3000223.52,2.99,0.0,,0.0,,0.0,24.9188
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120400.0,3018428.0,3.02,0.0,,0.0,,0.0,25.07
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,120400.0,3020535.0,3.01,0.0,,0.0,,0.0,25.0875
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3932433.51,3.93,0.0,,0.0,,0.0,25.0953
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3942117.57,3.94,0.0,,0.0,,0.0,25.1571
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3940440.88,3.93,0.0,,0.0,,0.0,25.1464
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3971279.44,3.97,0.0,,0.0,,0.0,25.3432
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3928061.58,3.97,0.0,,0.0,,0.0,25.0674
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3913347.45,3.89,0.0,,0.0,,0.0,24.9735
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3771126.53,3.76,0.0,,0.0,,0.0,24.0659
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3702068.84,3.72,0.0,,0.0,,0.0,23.6252
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3702147.19,3.64,0.0,,0.0,,0.0,23.6257
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3571193.0,3.6,0.0,,0.0,,0.0,22.79
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3462239.49,3.47,0.0,,0.0,,0.0,22.0947
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3457538.49,3.44,0.0,,0.0,,0.0,22.0647
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3527614.73,3.53,0.0,,0.0,,0.0,22.5119
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3574781.43,3.55,0.0,,0.0,,0.0,22.8129
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3528899.67,3.53,0.0,,0.0,,0.0,22.5201
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3415276.5,3.38,0.0,,0.0,,0.0,21.795
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3182937.41,3.22,0.0,,0.0,,0.0,20.3123
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,156700.0,3137980.18,3.15,0.0,,0.0,,0.0,20.0254
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3417701.25,3.41,0.0,,0.0,,0.0,19.8877
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3044666.45,3.07,0.0,,0.0,,0.0,17.717
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3079191.12,3.09,0.0,,0.0,,0.0,17.9179
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,2930798.64,2.93,0.0,,0.0,,0.0,17.0544
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,2978435.46,2.98,0.0,,0.0,,0.0,17.3316
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,2883196.19,2.9,0.0,,0.0,,0.0,16.7774
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,2970633.47,2.95,0.0,,0.0,,0.0,17.2862
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3029251.51,3.04,0.0,,0.0,,0.0,17.6273
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,2932809.29,2.91,0.0,,0.0,,0.0,17.0661
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3161180.75,3.17,0.0,,0.0,,0.0,18.395
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3250422.46,3.19,0.0,,0.0,,0.0,18.9143
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,171850.0,3331054.48,3.2,0.0,,0.0,,0.0,19.3835
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3422885.06,3.4,0.0,,0.0,,0.0,18.8174
2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3492480.0,3.5,0.0,,0.0,,0.0,19.2
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3527804.98,3.55,0.0,,0.0,,0.0,19.3942
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3406987.0,3.42,0.0,,0.0,,0.0,18.73
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3414081.1,3.42,0.0,,0.0,,0.0,18.769
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3412516.76,3.42,0.0,,0.0,,0.0,18.7604
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3534207.86,3.53,0.0,,0.0,,0.0,19.4294
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3601037.92,3.61,0.0,,0.0,,0.0,19.7968
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3599728.24,3.59,0.0,,0.0,,0.0,19.7896
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3658336.42,3.64,0.0,,0.0,,0.0,20.1118
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3658336.42,3.64,0.0,,0.0,,0.0,
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3658336.42,3.64,0.0,,0.0,,0.0,
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181900.0,3701137.49,3.7,0.0,,0.0,,0.0,20.3471
