,MLEFA FP Equity_DX_SI_QTY,MLEFA FP Equity_DX_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLEFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLEFA FP Equity_DX_SI_MV,MLEFA FP Equity_DX_DSS,MLEFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY,MLEFA FP Equity_DX_BROKER_SI_QTY,MLEFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MLEFA FP Equity_DX_BROKER_SI_MV_INC_x,MLEFA FP Equity_DX_SUPPLY_SI_MV_NEW,MLEFA FP Equity_DX_BROKER_SI_QTY_ADD,MLEFA FP Equity_DX_SUPPLY_SI_MV_DEC,MLEFA FP Equity_DX_BROKER_SI_QTY_INC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MLEFA FP Equity_DX_BROKER_SI_MV_INC_y,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MLEFA FP Equity_DX_BROKER_SI_MV_ADD,MLEFA FP Equity_DX_SUPPLY_SI_QTY_ADD,MLEFA FP Equity_DX_BROKER_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV,MLEFA FP Equity_DX_BROKER_SI_MV_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV_RMV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLEFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_MV,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLEFA FP Equity_DX_BROKER_SI_CON_RATIO,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLEFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-07-26,8000.0,4240.0,0.04,7.62,0.04,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-07-29,8000.0,4240.0,0.04,12.03,0.04,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.32,0.3441,37.81,0.0043
2024-07-30,8000.0,4240.0,0.04,12.29,0.04,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.32,0.3441,37.81,0.0043
2024-07-31,8000.0,4720.0,0.04,12.36,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.32,0.3441,37.81,0.0043
2024-08-01,8000.0,4720.0,0.04,12.35,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-02,8000.0,4720.0,0.04,12.35,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.32,0.3423,38.81,0.0043
2024-08-05,8000.0,4720.0,0.04,12.35,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.11,0.3422,38.94,0.0043
2024-08-06,8000.0,4720.0,0.04,12.35,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.11,0.3422,38.94,0.0043
2024-08-07,8000.0,4720.0,0.04,11.78,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-08,8000.0,4720.0,0.04,11.78,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.11,0.3422,38.94,0.0043
2024-08-09,8000.0,4720.0,0.04,12.39,0.04,0.0,0.0,2950.0,3000.0,5000.0,1770.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.11,0.3422,38.94,0.0043
2024-08-12,8000.0,3872.0,0.04,12.41,0.04,0.0,0.0,2420.0,3000.0,5000.0,1452.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.89,0.3422,39.06,0.0043
2024-08-13,8000.0,3984.0,0.04,12.37,0.04,0.0,0.0,2490.0,3000.0,5000.0,1494.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-14,8000.0,3984.0,0.04,16.74,0.04,0.0,0.0,2490.0,3000.0,5000.0,1494.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-15,8000.0,3984.0,0.04,16.74,0.04,0.0,0.0,2490.0,3000.0,5000.0,1494.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.22,0.3466,39.64,0.0043
2024-08-16,8000.0,3984.0,0.04,16.74,0.04,0.0,0.0,2490.0,3000.0,5000.0,1494.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.24,0.3465,39.59,0.0043
2024-08-19,8000.0,3984.0,0.04,16.81,0.04,0.0,0.0,2490.0,3000.0,5000.0,1494.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.22,0.3466,39.64,0.0043
2024-08-20,8000.0,3920.0,0.04,18.08,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.22,0.3466,39.64,0.0043
2024-08-21,8000.0,3920.0,0.04,54.34,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-22,8000.0,3920.0,0.04,54.34,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.12,0.3469,39.8,0.0043
2024-08-23,8000.0,3920.0,0.04,55.59,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.12,0.3469,39.8,0.0043
2024-08-26,8000.0,3920.0,0.04,55.59,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.33,0.3463,39.45,0.0043
2024-08-27,8000.0,4080.0,0.04,55.59,0.04,0.0,0.0,2550.0,3000.0,5000.0,1530.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.25,0.3465,39.58,0.0043
2024-08-28,8000.0,4120.0,0.04,25.76,0.04,0.0,0.0,2575.0,3000.0,5000.0,1545.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-29,8000.0,4560.0,0.04,19.98,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-08-30,8000.0,4560.0,0.04,21.98,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-09-02,8000.0,4560.0,0.04,21.98,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.46,0.3423,38.72,0.0043
2024-09-03,8000.0,4560.0,0.04,22.18,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.93,0.3422,39.04,0.0043
2024-09-04,8000.0,4560.0,0.04,23.02,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.15,0.3422,38.91,0.0043
2024-09-05,8000.0,4560.0,0.04,23.02,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.81,0.3425,38.51,0.0043
2024-09-06,8000.0,4560.0,0.04,23.24,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.81,0.3425,38.51,0.0043
2024-09-09,8000.0,4560.0,0.04,23.24,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.59,0.3424,38.64,0.0043
2024-09-10,8000.0,4560.0,0.04,23.24,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.81,0.3425,38.51,0.0043
2024-09-11,8000.0,4560.0,0.04,23.24,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.81,0.3425,38.51,0.0043
2024-09-12,8000.0,4560.0,0.04,23.27,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.81,0.3425,38.51,0.0043
2024-09-13,8000.0,4560.0,0.04,23.27,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-16,8000.0,4560.0,0.04,23.27,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-17,8000.0,4560.0,0.04,23.27,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-18,8000.0,4560.0,0.04,25.8,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-19,8000.0,4560.0,0.04,25.8,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-20,8000.0,4560.0,0.04,25.8,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-23,8000.0,3888.0,0.04,25.8,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.09,0.3434,37.75,0.0043
2024-09-24,8000.0,3888.0,0.04,12.44,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-09-25,8000.0,3888.0,0.04,12.71,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.4,0.3461,39.33,0.0043
2024-09-26,8000.0,3888.0,0.04,12.71,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.46,0.3459,39.23,0.0043
2024-09-27,8000.0,3888.0,0.04,12.59,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-09-30,8000.0,3888.0,0.04,12.59,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.46,0.3459,39.23,0.0043
2024-10-01,8000.0,3888.0,0.04,12.59,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.46,0.3459,39.23,0.0043
2024-10-02,8000.0,3888.0,0.04,13.39,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.49,0.3489,40.86,0.0043
2024-10-03,8000.0,3888.0,0.04,13.39,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.47,0.3489,40.88,0.0043
2024-10-04,8000.0,3888.0,0.04,13.39,0.04,0.0,0.0,2430.0,3000.0,5000.0,1458.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.47,0.3489,40.88,0.0043
2024-10-07,8000.0,3280.0,0.04,13.39,0.04,0.0,0.0,2050.0,3000.0,5000.0,1230.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.61,0.3422,39.84,0.0043
2024-10-08,8000.0,3280.0,0.04,12.68,0.04,0.0,0.0,2050.0,3000.0,5000.0,1230.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.11,0.3592,44.82,0.0043
2024-10-09,8000.0,4400.0,0.04,17.23,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.24,0.3585,44.59,0.0043
2024-10-10,8000.0,4400.0,0.04,13.09,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-10-11,8000.0,4400.0,0.04,9.32,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-10-14,8000.0,4400.0,0.04,5.56,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,31.93,0.3429,40.84,0.0043
2024-10-15,8000.0,4400.0,0.04,5.56,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.6,0.3421,39.24,0.0043
2024-10-16,8000.0,4400.0,0.04,5.56,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-10-17,8000.0,4400.0,0.04,5.56,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.37,0.3421,39.38,0.0043
2024-10-18,8000.0,3376.0,0.04,5.56,0.04,0.0,0.0,2110.0,3000.0,5000.0,1266.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,31.52,0.3432,41.09,0.0043
2024-10-21,8000.0,4400.0,0.04,4.72,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.67,0.3563,43.88,0.0043
2024-10-22,8000.0,4400.0,0.04,4.46,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.6,0.3421,39.24,0.0043
2024-10-23,8000.0,4400.0,0.04,4.46,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.6,0.3421,39.24,0.0043
2024-10-24,8000.0,4400.0,0.04,4.46,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.6,0.3421,39.24,0.0043
2024-10-25,8000.0,4400.0,0.04,4.46,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.6,0.3421,39.24,0.0043
2024-10-28,8000.0,4400.0,0.04,4.46,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.6,0.3421,39.24,0.0043
2024-10-29,8000.0,4320.0,0.04,4.46,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.07,0.3433,37.76,0.0043
2024-10-30,8000.0,4320.0,0.04,4.23,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.02,0.3422,38.99,0.0043
2024-10-31,8000.0,4320.0,0.04,4.23,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.12,0.3419,38.81,0.0043
2024-11-01,8000.0,4320.0,0.04,4.23,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.02,0.3422,38.99,0.0043
2024-11-04,8000.0,4320.0,0.04,4.23,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.48,0.3424,38.71,0.0043
2024-11-05,8000.0,4320.0,0.04,5.13,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.48,0.3424,38.71,0.0043
2024-11-06,8000.0,4320.0,0.04,5.12,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.02,0.3422,38.99,0.0043
2024-11-07,8000.0,4320.0,0.04,5.12,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.28,0.3435,37.63,0.0043
2024-11-08,8000.0,4320.0,0.04,5.14,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.06,0.3433,37.76,0.0043
2024-11-11,8000.0,4240.0,0.04,5.14,0.04,0.0,0.0,2650.0,3000.0,5000.0,1590.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.06,0.3433,37.76,0.0043
2024-11-12,8000.0,4320.0,0.04,5.04,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.24,0.3442,37.94,0.0043
2024-11-13,8000.0,4320.0,0.04,5.03,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.28,0.3435,37.63,0.0043
2024-11-14,8000.0,4320.0,0.04,5.03,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-11-15,8000.0,4320.0,0.04,5.02,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.02,0.3422,38.99,0.0043
2024-11-18,8000.0,4320.0,0.04,5.02,0.04,0.0,0.0,2700.0,3000.0,5000.0,1620.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.02,0.3422,38.99,0.0043
2024-11-19,8000.0,3440.0,0.04,5.13,0.04,0.0,0.0,2150.0,3000.0,5000.0,1290.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,32.33,0.3426,40.6,0.0043
2024-11-20,8000.0,3440.0,0.04,5.12,0.04,0.0,0.0,2150.0,3000.0,5000.0,1290.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-11-21,8000.0,3440.0,0.04,5.8,0.04,0.0,0.0,2150.0,3000.0,5000.0,1290.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-11-22,8000.0,3440.0,0.04,6.93,0.04,0.0,0.0,2150.0,3000.0,5000.0,1290.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-11-25,8000.0,3440.0,0.04,13.1,0.04,0.0,0.0,2150.0,3000.0,5000.0,1290.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.83,0.3451,38.62,0.0043
2024-11-26,8000.0,3920.0,0.04,13.1,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.64,0.3483,40.61,0.0043
2024-11-27,8000.0,3920.0,0.04,11.38,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-11-28,8000.0,3760.0,0.04,8.28,0.04,0.0,0.0,2350.0,3000.0,5000.0,1410.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.53,0.3429,38.08,0.0043
2024-11-29,8000.0,3920.0,0.04,8.0,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.91,0.3449,38.48,0.0043
2024-12-02,8000.0,3216.0,0.04,8.99,0.04,0.0,0.0,2010.0,3000.0,5000.0,1206.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,32.99,0.3423,40.21,0.0043
2024-12-03,8000.0,3920.0,0.04,7.45,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,39.26,0.3544,39.27,0.0043
2024-12-04,8000.0,3216.0,0.04,6.56,0.04,0.0,0.0,2010.0,3000.0,5000.0,1206.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,32.99,0.3423,40.21,0.0043
2024-12-05,8000.0,3216.0,0.04,6.56,0.04,0.0,0.0,2010.0,3000.0,5000.0,1206.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-12-06,8000.0,3408.0,0.04,5.87,0.04,0.0,0.0,2130.0,3000.0,5000.0,1278.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.69,0.3454,38.86,0.0043
2024-12-09,8000.0,3840.0,0.04,5.77,0.04,0.0,0.0,2400.0,3000.0,5000.0,1440.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.8,0.3478,40.34,0.0043
2024-12-10,8000.0,3232.0,0.04,5.13,0.04,0.0,0.0,2020.0,3000.0,5000.0,1212.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.55,0.3422,39.87,0.0043
2024-12-11,8000.0,3920.0,0.04,4.92,0.04,0.0,0.0,2450.0,3000.0,5000.0,1470.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.73,0.3516,42.12,0.0043
2024-12-12,8000.0,3280.0,0.04,4.31,0.04,0.0,0.0,2050.0,3000.0,5000.0,1230.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.42,0.3422,39.95,0.0043
2024-12-13,8000.0,3280.0,0.04,3.76,0.04,0.0,0.0,2050.0,3000.0,5000.0,1230.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
2024-12-16,8000.0,3408.0,0.04,3.36,0.04,0.0,0.0,2130.0,3000.0,5000.0,1278.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.96,0.3448,38.4,0.0043
2024-12-17,8000.0,3840.0,0.04,3.04,0.04,0.0,0.0,2400.0,3000.0,5000.0,1440.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.8,0.3478,40.34,0.0043
2024-12-18,8000.0,3280.0,0.04,2.91,0.04,0.0,0.0,2050.0,3000.0,5000.0,1230.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,33.88,0.3421,39.67,0.0043
2024-12-19,8000.0,3216.0,0.04,2.78,0.04,0.0,0.0,2010.0,3000.0,5000.0,1206.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3433,37.78,0.0043
2024-12-20,8000.0,3216.0,0.04,2.64,0.04,0.0,0.0,2010.0,3000.0,5000.0,1206.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.68,0.3454,38.87,0.0043
