,CEU2 FP Equity_DX_SI_QTY,CEU2 FP Equity_DX_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEU2 FP Equity_DX_SI_MV,CEU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SUPPLY_SI_QTY,CEU2 FP Equity_DX_BROKER_SI_QTY,CEU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEU2 FP Equity_DX_BROKER_SI_MV_INC_x,CEU2 FP Equity_DX_BROKER_SI_QTY_ADD,CEU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CEU2 FP Equity_DX_BROKER_SI_QTY_INC,CEU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CEU2 FP Equity_DX_BROKER_SI_MV_INC_y,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEU2 FP Equity_DX_BROKER_SI_MV_ADD,CEU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CEU2 FP Equity_DX_BROKER_SI_QTY_DEC,CEU2 FP Equity_DX_SUPPLY_SI_MV,CEU2 FP Equity_DX_BROKER_SI_MV_DEC,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEU2 FP Equity_DX_BROKER_SI_CON_RATIO,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEU2 FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11455.92,0.0,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11395.72,0.0,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11341.54,0.0,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11284.98,0.0,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11252.36,0.0,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11239.06,0.0,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11256.42,0.0,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11324.88,0.0,0.0,,0.0,,0.0
2023-06-29,4000.0,323836.0,0.35,0.02,0.32,161918.0,2000.0,2000.0,161918.0,,,2000.0,,,,,,0.16,2000.0,,0.16,,100.0,85.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.719
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,,2000.0,,,,,2000.0,0.0,0.16,0.0,0.0,327.0,26779.67,0.0,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26753.83,0.0,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26752.52,0.0,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26572.35,0.0,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,25939.6,0.0,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,25955.3,0.0,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26013.83,0.0,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,141.0,11285.64,0.0,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26548.15,0.0,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26719.82,0.0,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26687.45,0.0,0.0,,0.0,,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26562.54,0.0,0.0,,0.0,,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26711.0,0.0,0.0,,0.0,,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26726.04,0.0,0.0,,0.0,,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26862.4,0.0,0.0,,0.0,,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26944.47,0.0,0.0,,0.0,,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26971.61,0.0,0.0,,0.0,,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,27114.51,0.0,0.0,,0.0,,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,26959.19,0.0,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,27324.77,0.0,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,27262.64,0.0,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16854.27,0.0,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16695.7,0.0,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16490.07,0.0,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16387.86,0.0,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16422.8,0.0,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16458.76,0.0,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16420.58,0.0,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16503.0,0.0,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16653.49,0.0,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16449.26,0.0,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16479.56,0.0,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16304.83,0.0,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16304.43,0.0,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16172.32,0.0,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16092.53,0.0,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16104.25,0.0,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16221.81,0.0,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16283.22,0.0,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16215.35,0.0,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16219.59,0.0,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16399.37,0.0,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16514.51,0.0,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16475.93,0.0,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16429.47,0.0,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16434.72,0.0,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16431.29,0.0,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16414.72,0.0,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16298.57,0.0,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16312.31,0.0,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16334.33,0.0,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16401.39,0.0,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16351.09,0.0,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16303.42,0.0,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16541.58,0.0,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16600.97,0.0,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16415.93,0.0,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16398.16,0.0,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16564.2,0.0,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16335.13,0.0,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16286.05,0.0,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16208.48,0.0,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16111.32,0.0,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16082.43,0.0,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16157.78,0.0,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16203.43,0.0,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,16031.73,0.0,0.0,,0.0,,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,15849.93,0.0,0.0,,0.0,,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,15837.2,0.0,0.0,,0.0,,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,202.0,15877.81,0.0,0.0,,0.0,,0.0
2023-10-06,2000.0,158534.0,0.26,0.01,0.16,158534.0,2000.0,2000.0,158534.0,,,2000.0,,,,,,0.16,2000.0,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.9083
2023-10-09,2000.0,158196.0,0.25,0.01,0.16,158196.0,2000.0,2000.0,158196.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.9083
2023-10-10,2000.0,161172.0,0.24,0.01,0.16,161172.0,2000.0,2000.0,161172.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.9083
2023-10-11,2000.0,161500.0,0.24,0.01,0.16,161500.0,2000.0,2000.0,161500.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.9083
2023-10-12,2000.0,161586.0,0.24,0.01,0.16,161586.0,2000.0,2000.0,161586.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.9083
2023-10-13,2000.0,160094.0,0.24,0.01,0.16,160094.0,2000.0,2000.0,160094.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.9083
2023-10-16,4700.0,377085.7,0.56,0.02,0.38,216623.7,2700.0,2700.0,216623.7,,0.06,,0.1,700.0,1300.0,0.06,,,2000.0,,0.22,,100.0,93.04,0.0,0.0,0.0,100.0,,1.0,100.0,1.6196
2023-10-17,4000.0,320572.0,0.47,0.02,0.32,160286.0,2000.0,2000.0,160286.0,,,,0.06,,700.0,,,,,700.0,0.16,0.06,100.0,71.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.4276
2023-10-18,4000.0,317076.0,0.47,0.02,0.32,158538.0,2000.0,2000.0,158538.0,,,,,,,,,,,,0.16,,100.0,71.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.4276
2023-10-19,4000.0,313472.0,0.47,0.02,0.32,156736.0,2000.0,2000.0,156736.0,,,,,,,,,,,,0.16,,100.0,71.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.4276
2023-10-20,4000.0,309004.0,0.44,0.02,0.31,154502.0,2000.0,2000.0,154502.0,,,,,,,,,,,,0.16,,100.0,71.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.4276
2023-10-23,4000.0,308616.0,0.43,0.02,0.31,154308.0,2000.0,2000.0,154308.0,,,,,,,,,,,,0.15,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-10-24,4000.0,310080.0,0.43,0.02,0.31,155040.0,2000.0,2000.0,155040.0,,,,,,,,,,,,0.15,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-10-25,4000.0,310496.0,0.43,0.02,0.31,155248.0,2000.0,2000.0,155248.0,,,,,,,,,,,,0.15,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-10-26,4000.0,308916.0,0.43,0.02,0.31,154458.0,2000.0,2000.0,154458.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-10-27,4000.0,305844.0,0.44,0.02,0.31,152922.0,2000.0,2000.0,152922.0,,,,,,,,,,,,0.15,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-10-30,4000.0,307120.0,0.43,0.02,0.31,153560.0,2000.0,2000.0,153560.0,,,,,,,,,,,,0.15,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-10-31,4000.0,308808.0,0.45,0.02,0.31,154404.0,2000.0,2000.0,154404.0,,,,,,,,,,,,0.15,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-01,4000.0,311252.0,0.44,0.02,0.31,155626.0,2000.0,2000.0,155626.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-02,4000.0,315924.0,0.41,0.02,0.31,157962.0,2000.0,2000.0,157962.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-03,4000.0,316508.0,0.54,0.02,0.32,158254.0,2000.0,2000.0,158254.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-06,4000.0,316036.0,0.66,0.02,0.32,158018.0,2000.0,2000.0,158018.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-07,4000.0,315524.0,0.6,0.02,0.32,157762.0,2000.0,2000.0,157762.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-08,4000.0,316624.0,0.61,0.02,0.32,158312.0,2000.0,2000.0,158312.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-09,4000.0,319416.0,0.62,0.02,0.32,159708.0,2000.0,2000.0,159708.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-10,4000.0,315868.0,0.63,0.02,0.32,157934.0,2000.0,2000.0,157934.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-13,4000.0,318536.0,0.69,0.02,0.32,159268.0,2000.0,2000.0,159268.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-14,4000.0,321840.0,0.71,0.02,0.32,160920.0,2000.0,2000.0,160920.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-15,4000.0,323484.0,0.68,0.02,0.32,161742.0,2000.0,2000.0,161742.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-16,4000.0,321692.0,0.34,0.02,0.32,160846.0,2000.0,2000.0,160846.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-17,8200.0,666012.2,0.71,0.04,0.66,333006.1,4100.0,4100.0,333006.1,,,2100.0,,,,,,0.17,2100.0,,0.33,,100.0,95.3,0.0,0.0,0.0,100.0,48.79,0.5003,51.21,1.9061
2023-11-20,8200.0,667160.2,0.71,0.04,0.67,333580.1,4100.0,4100.0,333580.1,,,,,,,,,,,,0.33,,100.0,95.3,0.0,0.0,0.0,100.0,48.79,0.5003,51.21,1.9061
2023-11-21,4000.0,325208.0,0.35,0.02,0.33,162604.0,2000.0,2000.0,162604.0,,,,0.17,,2100.0,,,,,2100.0,0.16,0.17,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-22,4000.0,326376.0,0.34,0.02,0.33,163188.0,2000.0,2000.0,163188.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-23,4000.0,327148.0,0.34,0.02,0.33,163574.0,2000.0,2000.0,163574.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-24,4000.0,328280.0,0.33,0.02,0.33,164140.0,2000.0,2000.0,164140.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-27,4000.0,326748.0,0.34,0.02,0.33,163374.0,2000.0,2000.0,163374.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-28,4000.0,325960.0,0.33,0.02,0.33,162980.0,2000.0,2000.0,162980.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-29,4000.0,327284.0,0.33,0.02,0.33,163642.0,2000.0,2000.0,163642.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-11-30,4000.0,328996.0,0.33,0.02,0.33,164498.0,2000.0,2000.0,164498.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-12-01,4000.0,332688.0,0.35,0.02,0.33,166344.0,2000.0,2000.0,166344.0,,,,,,,,,,,,0.16,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-12-04,4000.0,332372.0,0.36,0.02,0.33,166186.0,2000.0,2000.0,166186.0,,,,,,,,,,,,0.17,,100.0,90.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.8165
2023-12-05,4000.0,333772.0,0.37,0.02,0.33,166886.0,2000.0,2000.0,166886.0,,,,,,,,,,,,0.17,,100.0,89.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.7945
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,,2000.0,,,,,2000.0,0.0,0.17,0.0,0.0,229.0,19195.47,0.0,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,229.0,19135.93,0.0,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,229.0,19299.66,0.0,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,249.0,21013.86,0.0,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,249.0,20976.51,0.0,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,249.0,20975.26,0.0,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,249.0,21139.85,0.0,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,249.0,21149.56,0.0,0.0,,0.0,,0.0
2023-12-18,24474.0,2071503.83,2.14,0.11,2.07,1035751.92,12237.0,12237.0,1035751.92,,,12237.0,,,,,,1.03,12237.0,,1.04,,100.0,98.01,0.0,0.0,0.0,100.0,49.88,0.5,50.12,1.9601
2023-12-19,24474.0,2080436.84,2.24,0.11,2.08,1040218.42,12237.0,12237.0,1040218.42,,,,,,,,,,,,1.04,,100.0,98.01,0.0,0.0,0.0,100.0,49.91,0.5,50.09,1.9601
