,ABVX FP Equity_DX_SI_QTY,ABVX FP Equity_DX_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABVX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABVX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABVX FP Equity_DX_SI_MV,ABVX FP Equity_DX_DSS,ABVX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY,ABVX FP Equity_DX_BROKER_SI_QTY,ABVX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABVX FP Equity_DX_BROKER_SI_MV_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABVX FP Equity_DX_BROKER_SI_MV_INC_x,ABVX FP Equity_DX_SUPPLY_SI_MV_NEW,ABVX FP Equity_DX_BROKER_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_NEW,ABVX FP Equity_DX_SUPPLY_SI_MV_DEC,ABVX FP Equity_DX_BROKER_SI_QTY_INC,ABVX FP Equity_DX_SUPPLY_SI_QTY_DEC,ABVX FP Equity_DX_BROKER_SI_MV_NEW_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABVX FP Equity_DX_BROKER_SI_MV_INC_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABVX FP Equity_DX_BROKER_SI_MV_ADD,ABVX FP Equity_DX_SUPPLY_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV,ABVX FP Equity_DX_BROKER_SI_MV_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV_RMV,ABVX FP Equity_DX_BROKER_SI_MV_RMV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABVX FP Equity_DX_UTILIZATION_QUANTITY,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABVX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_MV,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABVX FP Equity_DX_BROKER_SI_CON_RATIO,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABVX FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-04-05,186327.0,1345280.94,6.05,9.66,1.88,1.34,1.0,1345280.94,178402.0,186327.0,1288062.44,,,,,,,,,,,,,,,,,,1.28,,,,100.0,81.46,0.0,0.0,,0.0,100.0,33.44,0.3461,45.69,0.8507
2018-04-06,186327.0,1362050.37,6.05,9.48,1.88,1.36,1.0,1362050.37,178402.0,186327.0,1304118.62,,,,,,,,,,,,,,,,,,1.29,,,,100.0,81.46,0.0,0.0,,0.0,100.0,33.39,0.3457,45.66,0.8507
2018-04-09,186327.0,1393725.96,6.05,9.18,1.88,1.39,1.0,1393725.96,178402.0,186327.0,1334446.96,,,,,,,,,,,,,,,,,,1.3,,,,100.0,81.46,0.0,0.0,,0.0,100.0,32.93,0.3476,46.22,0.8507
2018-04-10,186327.0,1388136.15,6.05,8.34,1.88,1.39,1.0,1388136.15,178402.0,186327.0,1329094.9,,,,,,,,,,,,,,,,,,1.33,,,,100.0,82.68,0.0,0.0,,0.0,100.0,33.23,0.3463,45.87,0.8635
2018-04-11,186327.0,1393725.96,6.05,8.18,1.88,1.39,1.0,1393725.96,178402.0,186327.0,1334446.96,,,,,,,,,,,,,,,,,,1.33,,,,100.0,82.78,0.0,0.0,,0.0,100.0,33.08,0.3466,46.0,0.8646
2018-04-12,186327.0,1386272.88,6.05,8.08,1.88,1.39,1.0,1386272.88,178402.0,186327.0,1327310.88,,,,,,,,,,,,,,,,,,1.34,,,,100.0,82.78,0.0,0.0,,0.0,100.0,33.4,0.3459,45.71,0.8646
2018-04-13,186327.0,1365776.91,6.05,8.07,1.88,1.37,1.0,1365776.91,178402.0,186327.0,1307686.66,,,,,,,,,,,,,,,,,,1.33,,,,100.0,82.78,0.0,0.0,,0.0,100.0,33.57,0.3459,45.62,0.8646
2018-04-16,186327.0,1375093.26,6.05,8.07,1.88,1.38,1.0,1375093.26,178402.0,186327.0,1316606.76,,,,,,,,,,,,,,,,,,1.31,,,,100.0,82.78,0.0,0.0,,0.0,100.0,33.27,0.3465,45.87,0.8646
2018-04-17,186327.0,1388136.15,6.05,7.93,1.88,1.38,1.0,1388136.15,178402.0,186327.0,1329094.9,,,,,,,,,,,,,,,,,,1.31,,,,100.0,82.89,0.0,0.0,,0.0,100.0,32.98,0.347,46.11,0.8657
2018-04-18,186327.0,1395589.23,6.05,7.94,1.88,1.39,1.0,1395589.23,178402.0,186327.0,1336230.98,,,,,,,,,,,,,,,,,,1.3,,,,100.0,82.89,0.0,0.0,,0.0,100.0,32.85,0.3469,46.18,0.8657
2018-04-19,186327.0,1391862.69,6.05,7.9,1.88,1.38,1.0,1391862.69,178402.0,186327.0,1332662.94,,,,,,,,,,,,,,,,,,1.33,,,,100.0,82.89,0.0,0.0,,0.0,100.0,33.07,0.3464,45.99,0.8657
2018-04-20,186327.0,1397452.5,6.05,7.85,1.88,1.39,1.0,1397452.5,178402.0,186327.0,1338015.0,,,,,,,,,,,,,,,,,,1.32,,,,100.0,83.58,0.0,0.0,,0.0,100.0,32.89,0.3468,46.14,0.873
2018-04-23,186327.0,1397452.5,5.98,7.73,1.87,1.39,1.0,1397452.5,178402.0,186327.0,1338015.0,,,,,,,,,,,,,,,,,,1.34,,,,100.0,84.33,0.0,0.0,,0.0,100.0,32.93,0.3466,46.09,0.8808
2018-04-24,186327.0,1360187.1,5.98,7.6,1.87,1.38,1.0,1360187.1,178402.0,186327.0,1302334.6,,,,,,,,,,,,,,,,,,1.34,,,,100.0,86.83,0.0,0.0,,0.0,100.0,33.71,0.3453,45.45,0.9068
2018-04-25,186327.0,1332238.05,5.98,7.55,1.87,1.35,1.0,1332238.05,178402.0,186327.0,1275574.3,,,,,,,,,,,,,,,,,,1.3,,,,100.0,86.83,0.0,0.0,,0.0,100.0,33.82,0.3455,45.4,0.9068
2018-04-26,186327.0,1334101.32,5.98,7.54,1.87,1.34,1.0,1334101.32,178402.0,186327.0,1277358.32,,,,,,,,,,,,,,,,,,1.28,,,,100.0,86.83,0.0,0.0,,0.0,100.0,33.57,0.3461,45.63,0.9068
2018-04-27,186327.0,1404905.58,5.98,7.59,1.87,1.38,1.0,1404905.58,178402.0,186327.0,1345151.08,,,,,,,,,,,,,,,,,,1.26,,,,100.0,86.83,0.0,0.0,,0.0,100.0,32.31,0.3492,46.77,0.9068
2018-04-30,186327.0,1395589.23,5.98,10.04,1.87,1.4,1.0,1395589.23,178402.0,186327.0,1336230.98,,,,,,,,,,,,,,,,,,1.34,,,,100.0,88.0,0.0,0.0,,0.0,100.0,33.25,0.346,45.82,0.919
2018-05-01,186327.0,1395589.23,5.98,10.31,1.87,1.4,1.0,1395589.23,178402.0,186327.0,1336230.98,,,,,,,,,,,,,,,,,,1.33,,,,100.0,88.55,0.0,0.0,,0.0,100.0,33.09,0.3469,46.04,0.9249
2018-05-02,186327.0,1356460.56,5.98,10.31,1.87,1.37,1.0,1356460.56,178402.0,186327.0,1298766.56,,,,,,,,,,,,,,,,,,1.34,,,,100.0,88.55,0.0,0.0,,0.0,100.0,33.74,0.3452,45.42,0.9249
2018-05-03,184327.0,1351116.91,5.91,10.66,1.85,1.35,1.0,1351116.91,176402.0,184327.0,1293026.66,,,,,,,,0.02,,2000.0,,,,,,,2000.0,1.28,0.03,,,100.0,87.58,0.0,0.0,,0.0,100.0,32.43,0.3473,46.5,0.9151
2018-05-04,184327.0,1314251.51,5.91,10.61,1.85,1.33,1.0,1314251.51,176402.0,184327.0,1257746.26,,,,,,,,,,,,,,,,,,1.29,,,,100.0,87.58,0.0,0.0,,0.0,100.0,33.11,0.3456,45.87,0.9151
2018-05-07,184327.0,1301348.62,5.91,10.39,1.85,1.32,1.0,1301348.62,176402.0,184327.0,1245398.12,,,,,,,,,,,,,,,,,,1.3,,,,100.0,87.58,0.0,0.0,,0.0,100.0,33.38,0.3462,45.77,0.9151
2018-05-08,184327.0,1299505.35,5.91,10.21,1.85,1.3,1.0,1299505.35,176402.0,184327.0,1243634.1,,,,,,,,,,,,,,,,,,1.25,,,,100.0,87.58,0.0,0.0,,0.0,100.0,32.49,0.3466,46.36,0.9151
2018-05-09,184327.0,1301348.62,5.91,10.68,1.85,1.3,1.0,1301348.62,176402.0,184327.0,1245398.12,,,,,,,,,,,,,,,,,,1.25,,,,100.0,87.58,0.0,0.0,,0.0,100.0,32.47,0.3466,46.38,0.9151
2018-05-10,183171.0,1289523.84,5.87,10.87,1.84,1.29,1.0,1289523.84,175246.0,183171.0,1233731.84,,,,,,,,0.01,,1156.0,,,,,,,1156.0,1.23,0.01,,,100.0,87.0,0.0,0.0,,0.0,100.0,32.58,0.3512,46.84,0.9094
2018-05-11,183171.0,1274870.16,5.87,11.02,1.84,1.28,1.0,1274870.16,175246.0,183171.0,1219712.16,,,,,,,,,,,,,,,,,,1.23,,,,100.0,87.0,0.0,0.0,,0.0,100.0,32.89,0.3503,46.54,0.9094
2018-05-14,183171.0,1287692.13,5.87,10.38,1.84,1.29,1.0,1287692.13,175246.0,183171.0,1231979.38,,,,,,,,,,,,,,,,,,1.22,,,,100.0,87.0,0.0,0.0,,0.0,100.0,32.52,0.351,46.84,0.9094
2018-05-15,183171.0,1298682.39,5.87,10.3,1.84,1.3,1.0,1298682.39,175246.0,183171.0,1242494.14,,,,,,,,,,,,,,,,,,1.24,,,,100.0,87.0,0.0,0.0,,0.0,100.0,32.48,0.351,46.87,0.9094
2018-05-16,183171.0,1285860.42,5.87,10.18,1.84,1.29,1.0,1285860.42,175246.0,183171.0,1230226.92,,,,,,,,,,,,,,,,,,1.25,,,,100.0,87.0,0.0,0.0,,0.0,100.0,32.86,0.3501,46.54,0.9094
2018-05-17,183171.0,1284028.71,5.87,10.19,1.84,1.29,1.0,1284028.71,175246.0,183171.0,1228474.46,,,,,,,,,,,,,,,,,,1.23,,,,100.0,88.35,0.0,0.0,,0.0,100.0,32.75,0.3504,46.64,0.9235
2018-05-18,183171.0,1282197.0,5.87,9.88,1.84,1.28,1.0,1282197.0,175246.0,183171.0,1226722.0,,,,,,,,,,,,,,,,,,1.23,,,,100.0,88.64,0.0,0.0,,0.0,100.0,32.73,0.3506,46.68,0.9265
2018-05-21,163171.0,1142197.0,5.23,8.93,1.64,1.14,1.0,1142197.0,155246.0,163171.0,1086722.0,,,,,,,,0.14,,20000.0,,,,,,,20000.0,1.08,0.14,,,100.0,79.05,0.0,0.0,,0.0,100.0,36.64,0.3285,40.23,0.8309
2018-05-22,163171.0,1134038.45,5.23,9.24,1.64,1.14,1.0,1134038.45,155246.0,163171.0,1078959.7,,,,,,,,,,,,,,,,,,1.09,,,,100.0,79.05,0.0,0.0,,0.0,100.0,36.78,0.3282,40.08,0.8309
2018-05-23,163171.0,1137301.87,4.34,10.42,1.64,1.14,1.0,1137301.87,155246.0,163171.0,1082064.62,,,,,,,,,,,,,,,,,,1.09,,,,100.0,79.05,0.0,0.0,,0.0,100.0,36.6,0.3283,40.22,0.8309
2018-05-24,163171.0,1109562.8,4.34,10.33,1.64,1.12,1.0,1109562.8,155246.0,163171.0,1055672.8,,,,,,,,,,,,,,,,,,1.09,,,,100.0,79.05,0.0,0.0,,0.0,100.0,37.2,0.3284,39.79,0.8309
2018-05-25,166171.0,1133286.22,4.42,10.72,1.67,1.14,1.0,1133286.22,155246.0,166171.0,1058777.72,,,,0.01,,,,,3000.0,,,,0.01,,,,,1.09,,,,100.0,79.05,0.0,0.0,,0.0,100.0,37.96,0.3302,39.38,0.8461
2018-05-28,166171.0,1116669.12,4.42,10.76,1.67,1.13,1.0,1116669.12,155246.0,166171.0,1043253.12,,,,,,,,,,,,,,,,,,1.09,,,,100.0,79.05,0.0,0.0,,0.0,100.0,38.25,0.3302,39.14,0.8461
2018-05-29,166171.0,1098390.31,4.42,10.28,1.67,1.11,1.0,1098390.31,155246.0,166171.0,1026176.06,,,,,,,,,,,,,,,,,,1.05,,,,100.0,79.05,0.0,0.0,,0.0,100.0,38.22,0.33,39.13,0.8461
2018-05-30,166171.0,1096728.6,4.42,10.4,1.67,1.09,1.0,1096728.6,155246.0,166171.0,1024623.6,,,,,,,,,,,,,,,,,,1.02,,,,100.0,79.05,0.0,0.0,,0.0,100.0,37.85,0.3301,39.45,0.8461
2018-05-31,166171.0,1129962.8,4.42,10.6,1.67,1.11,1.0,1129962.8,155246.0,166171.0,1055672.8,,,,,,,,,,,,,,,,,,1.02,,,,100.0,79.05,0.0,0.0,,0.0,100.0,37.25,0.33,39.93,0.8461
2018-06-01,166171.0,1181475.81,4.42,8.69,1.67,1.16,1.0,1181475.81,155246.0,166171.0,1103799.06,,,,,,,,,,,,,,,,,,1.03,,,,100.0,79.05,0.0,0.0,,0.0,100.0,36.81,0.3297,40.23,0.8461
2018-06-04,166171.0,1191446.07,4.42,8.19,1.67,1.18,1.0,1191446.07,155246.0,166171.0,1113113.82,,,,,,,,,,,,,,,,,,1.1,,,,100.0,79.72,0.0,0.0,,0.0,100.0,37.16,0.3294,39.93,0.8533
2018-06-05,166171.0,1181475.81,4.42,7.8,1.67,1.19,1.0,1181475.81,155246.0,166171.0,1103799.06,,,,,,,,,,,,,,,,,,1.12,,,,100.0,82.33,0.0,0.0,,0.0,100.0,38.04,0.33,39.28,0.8812
2018-06-06,166171.0,1158211.87,4.42,7.78,1.67,1.17,1.0,1158211.87,155246.0,166171.0,1082064.62,,,,,,,,,,,,,,,,,,1.1,,,,100.0,82.33,0.0,0.0,,0.0,100.0,38.22,0.3301,39.15,0.8812
2018-06-07,165324.0,1140735.6,4.39,7.44,1.66,1.15,1.0,1140735.6,155246.0,165324.0,1071197.4,,,,,,,,,,,,,,,,,847.0,1.08,0.01,,,100.0,82.33,0.0,0.0,,0.0,100.0,37.77,0.3296,39.45,0.8767
2018-06-08,165324.0,1132469.4,4.39,7.47,1.66,1.14,1.0,1132469.4,155246.0,165324.0,1063435.1,,,,,,,,,,,,,,,,,,1.08,,,,100.0,82.33,0.0,0.0,,0.0,100.0,37.9,0.3299,39.38,0.8767
2018-06-11,165324.0,1114283.76,4.39,7.47,1.66,1.13,1.0,1114283.76,155246.0,165324.0,1046358.04,,,,,,,,,,,,,,,,,,1.06,,,,100.0,82.33,0.0,0.0,,0.0,100.0,38.02,0.3299,39.29,0.8767
2018-06-12,165324.0,1122549.96,4.39,7.67,1.66,1.12,1.0,1122549.96,155246.0,165324.0,1054120.34,,,,,,,,,,,,,,,,,,1.05,,,,100.0,82.33,0.0,0.0,,0.0,100.0,37.27,0.3295,39.86,0.8767
2018-06-13,165324.0,1183719.84,4.39,7.96,1.66,1.15,1.0,1183719.84,155246.0,165324.0,1111561.36,,,,,,,,,,,,,,,,,,1.06,,,,100.0,82.33,0.0,0.0,,0.0,100.0,36.24,0.3295,40.66,0.8767
2018-06-14,163171.0,1158514.1,4.34,7.6,1.64,1.16,1.0,1158514.1,155246.0,163171.0,1102246.6,,,,,,,,,,,,,,,,,2153.0,1.12,0.0,,,100.0,82.33,0.0,0.0,,0.0,100.0,36.54,0.3275,40.17,0.8653
2018-06-15,163171.0,1132406.74,4.34,7.57,1.64,1.14,1.0,1132406.74,155246.0,163171.0,1077407.24,,,,,,,,,,,,,,,,,,1.1,,,,100.0,83.62,0.0,0.0,,0.0,100.0,36.78,0.3279,40.06,0.8788
2018-06-18,163171.0,1132406.74,4.34,7.57,1.64,1.13,1.0,1132406.74,155246.0,163171.0,1077407.24,,,,,,,,,,,,,,,,,,1.07,,,,100.0,85.27,0.0,0.0,,0.0,100.0,36.41,0.3282,40.38,0.8963
2018-06-19,153171.0,1072197.0,4.07,7.21,1.54,1.07,1.0,1072197.0,145246.0,153171.0,1016722.0,,,,,,,,0.07,,10000.0,,,,,,,10000.0,1.0,0.07,,,100.0,80.07,0.0,0.0,,0.0,100.0,36.48,0.3208,38.82,0.8444
2018-06-20,153171.0,1056879.9,4.07,7.11,1.54,1.06,1.0,1056879.9,145246.0,153171.0,1002197.4,,,,,,,,,,,,,,,,,,1.02,,,,100.0,80.07,0.0,0.0,,0.0,100.0,36.12,0.3211,39.26,0.8444
2018-06-21,153171.0,1070665.29,4.07,7.07,1.54,1.07,1.0,1070665.29,145246.0,153171.0,1015269.54,,,,,,,,,,,,,,,,,,1.01,,,,100.0,80.44,0.0,0.0,,0.0,100.0,36.47,0.3209,38.87,0.8483
2018-06-22,153171.0,1055348.19,258.69,7.06,1.54,1.06,1.0,1055348.19,145246.0,153171.0,1000744.94,,,,,,,,,,,,,,,,,,1.01,,,,100.0,80.85,0.0,0.0,,0.0,100.0,36.12,0.3212,39.27,0.8526
2018-06-25,153171.0,1072197.0,3.2,7.34,1.54,1.06,1.0,1072197.0,145246.0,153171.0,1016722.0,,,,,,,,,,,,,,,,,,1.0,,,,100.0,80.85,0.0,0.0,,0.0,100.0,36.59,0.3207,38.68,0.8526
2018-06-26,149971.0,1046797.58,3.14,7.24,1.51,1.05,1.0,1046797.58,140246.0,149971.0,978917.08,,,,,,,,0.03,,5000.0,,,,,,,3200.0,0.97,0.02,,,100.0,78.07,0.0,0.0,,0.0,100.0,37.05,0.3182,37.77,0.8348
2018-06-27,149971.0,1043798.16,3.91,7.42,1.51,1.05,1.0,1043798.16,140246.0,149971.0,976112.16,,,,,,,,,,,,,,,,,,0.98,,,,100.0,78.29,0.0,0.0,,0.0,100.0,37.05,0.3182,37.77,0.8372
2018-06-28,148171.0,1020898.19,3.87,7.19,1.49,1.02,1.0,1020898.19,140246.0,148171.0,966294.94,,,,,,,,,,,,,,,,,1800.0,0.97,0.01,,,100.0,78.39,0.0,0.0,,0.0,100.0,37.12,0.3169,37.41,0.8282
2018-06-29,153171.0,1047689.64,4.0,7.66,1.54,1.05,1.0,1013489.64,145246.0,148171.0,993482.64,,,5000.0,,,,,,,,,,,5000.0,,,,1.0,,,,100.0,81.19,0.0,0.0,,0.0,100.0,35.97,0.2977,36.13,0.8562
2018-07-02,153171.0,1038499.38,4.0,7.72,1.54,1.04,1.0,1004599.38,150246.0,148171.0,1018667.88,,5000.0,,,0.03,,,,,,,5000.0,,,,,,1.03,,,,100.0,81.3,0.0,0.0,,0.0,100.0,36.07,0.2978,36.08,0.8288
2018-07-03,153171.0,1072197.0,4.0,7.72,1.54,1.06,1.0,1037197.0,150246.0,148171.0,1051722.0,,,,,,,,,,,,,,,,,,1.02,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.14,0.2978,36.84,0.8288
2018-07-04,202931.0,1369784.25,5.29,7.52,2.04,1.4,1.0,1000154.25,150246.0,148171.0,1014160.5,,,,,,,,,,,,,,,,,,1.05,,,,100.0,81.3,0.0,0.0,,0.0,100.0,29.3,0.3229,44.73,1.0981
2018-07-05,153171.0,1024713.99,4.0,5.61,1.54,1.03,1.0,991263.99,150246.0,148171.0,1005145.74,,,,,,,,,,,,,,,,,,1.01,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.99,0.2979,36.18,0.8288
2018-07-06,153171.0,1021650.57,4.0,5.56,1.54,1.03,1.0,988300.57,150246.0,148171.0,1002140.82,,,,,,,,,,,,,,,,,,1.01,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.88,0.2977,36.23,0.8288
2018-07-09,153171.0,1033904.25,4.0,5.54,1.54,1.03,1.0,1000154.25,150246.0,148171.0,1014160.5,,,,,,,,,,,,,,,,,,1.0,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.63,0.2981,36.5,0.8288
2018-07-10,153171.0,1047689.64,4.0,5.67,1.54,1.04,1.0,1013489.64,150246.0,148171.0,1027682.64,,,,,,,,,,,,,,,,,,1.02,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.55,0.2976,36.49,0.8288
2018-07-11,153171.0,1032372.54,4.0,5.71,1.54,1.04,1.0,998672.54,150246.0,148171.0,1012658.04,,,,,,,,,,,,,,,,,,1.03,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.97,0.2974,36.12,0.8288
2018-07-12,153171.0,1029309.12,4.0,5.68,1.54,1.03,1.0,995709.12,150246.0,148171.0,1009653.12,,,,,,,,,,,,,,,,,,1.01,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.85,0.2976,36.25,0.8288
2018-07-13,153171.0,1026245.7,4.0,6.47,1.54,1.03,1.0,992745.7,150246.0,148171.0,1006648.2,,,,,,,,,,,,,,,,,,1.01,,,,100.0,81.3,0.0,0.0,,0.0,100.0,35.85,0.2976,36.23,0.8288
2018-07-16,151267.0,1013488.9,3.95,6.75,1.52,1.01,1.0,992745.7,148342.0,148171.0,993891.4,,,,,,,,0.01,,1904.0,,,,,,,,0.99,,,,100.0,80.27,0.0,0.0,,0.0,100.0,36.26,0.3047,36.78,0.8185
2018-07-17,151267.0,1015001.57,3.95,7.19,1.52,1.01,1.0,994227.41,148342.0,148171.0,995374.82,,,,,,,,,,,,,,,,,,0.99,,,,100.0,80.27,0.0,0.0,,0.0,100.0,36.11,0.3045,36.85,0.8185
2018-07-18,151267.0,1001387.54,3.95,7.36,1.52,1.01,1.0,980892.02,148342.0,148171.0,982024.04,,,,,,,,,,,,,,,,,,0.99,,,,100.0,80.27,0.0,0.0,,0.0,100.0,36.36,0.3043,36.64,0.8185
2018-07-19,149449.0,987857.89,3.9,7.7,1.5,0.99,1.0,979410.31,146524.0,148171.0,968523.64,,,,,,,,0.01,,1818.0,,,,,,,,0.97,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.68,0.3116,37.21,0.7874
2018-07-20,149449.0,996824.83,3.9,7.7,1.5,0.99,1.0,988300.57,146524.0,148171.0,977315.08,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.51,0.3116,37.33,0.7874
2018-07-23,149449.0,1001308.3,3.83,7.73,1.49,1.0,1.0,992745.7,146524.0,148171.0,981710.8,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.53,0.3115,37.32,0.7874
2018-07-24,149449.0,981879.93,3.83,8.27,1.49,1.0,1.0,973483.47,146524.0,148171.0,962662.68,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.77,0.3125,37.37,0.7874
2018-07-25,149449.0,996824.83,3.83,8.3,1.49,0.99,1.0,988300.57,146524.0,148171.0,977315.08,,,,,,,,,,,,,,,,,,0.96,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.54,0.3118,37.33,0.7874
2018-07-26,149449.0,992341.36,3.83,8.8,1.49,1.0,1.0,983855.44,146524.0,148171.0,972919.36,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.82,0.3115,37.07,0.7874
2018-07-27,149449.0,1007286.26,3.83,8.94,1.49,1.0,1.0,998672.54,146524.0,148171.0,987571.76,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.2,0.0,0.0,,0.0,100.0,36.45,0.3117,37.4,0.7874
2018-07-30,149449.0,1005791.77,3.83,9.29,1.49,1.0,1.0,997190.83,146524.0,148171.0,986106.52,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.61,0.3115,37.24,0.788
2018-07-31,149449.0,999813.81,3.83,9.25,1.49,1.0,1.0,991263.99,146524.0,148171.0,980245.56,,,,,,,,,,,,,,,,,,0.99,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.75,0.3115,37.13,0.788
2018-08-01,149449.0,993835.85,3.83,9.45,1.49,1.0,1.0,985337.15,146524.0,148171.0,974384.6,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.85,0.3116,37.06,0.788
2018-08-02,149449.0,986363.4,3.83,9.63,1.49,0.99,1.0,977928.6,146524.0,148171.0,967058.4,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.85,0.3117,37.07,0.788
2018-08-03,149449.0,975901.97,3.83,9.59,1.49,0.98,1.0,967556.63,146524.0,148171.0,956801.72,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.95,0.3118,37.01,0.788
2018-08-06,149449.0,993835.85,3.83,9.75,1.49,0.99,1.0,985337.15,146524.0,148171.0,974384.6,,,,,,,,,,,,,,,,,,0.96,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.45,0.3119,37.43,0.788
2018-08-07,149449.0,1016253.2,3.83,9.83,1.49,1.0,1.0,1007562.8,146524.0,148171.0,996363.2,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.26,0.0,0.0,,0.0,100.0,36.14,0.3115,37.63,0.788
2018-08-08,150649.0,1028932.67,3.86,9.97,1.5,1.02,1.0,1016105.93,147124.0,148771.0,1004856.92,,,,,,600.0,,,,,,,,,0.0,600.0,,0.97,,,,100.0,77.58,0.0,0.0,,0.0,100.0,36.11,0.3088,37.35,0.7944
2018-08-09,150649.0,1007841.81,3.86,10.43,1.5,1.01,1.0,995277.99,147124.0,148771.0,984259.56,,,,,,,,,,,,,,,,,,1.01,,,,100.0,77.58,0.0,0.0,,0.0,100.0,36.68,0.3086,36.86,0.7944
2018-08-10,150649.0,1000309.36,3.86,10.36,1.5,1.01,1.0,987839.44,147124.0,148771.0,976903.36,,,,,,,,,,,,,,,,,,0.99,,,,100.0,77.58,0.0,0.0,,0.0,100.0,36.61,0.3087,36.91,0.7944
2018-08-13,150649.0,992776.91,3.86,10.39,1.5,1.0,1.0,980400.89,147124.0,148771.0,969547.16,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.58,0.0,0.0,,0.0,100.0,36.65,0.3091,36.96,0.7944
2018-08-14,150649.0,994283.4,3.86,10.47,1.5,0.99,1.0,981888.6,147124.0,148771.0,971018.4,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.58,0.0,0.0,,0.0,100.0,36.49,0.309,37.06,0.7944
2018-08-15,150649.0,985244.46,3.86,21.23,1.5,0.99,1.0,972962.34,147124.0,148771.0,962190.96,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.58,0.0,0.0,,0.0,100.0,36.67,0.3091,36.95,0.7944
2018-08-16,150269.0,991775.4,3.85,24.01,1.5,0.99,1.0,981888.6,146744.0,148771.0,968510.4,,,,,,,,0.0,,380.0,,,,,,,,0.97,,,,100.0,77.38,0.0,0.0,,0.0,100.0,36.33,0.3091,37.21,0.7924
2018-08-17,149889.0,992265.18,3.84,25.36,1.5,0.99,1.0,982348.42,146744.0,148391.0,971445.28,,,,,,,,,,,,,,,,,380.0,0.97,0.0,,,100.0,77.38,0.0,0.0,,0.0,100.0,36.47,0.3106,37.25,0.7904
2018-08-20,149889.0,1007254.08,3.84,26.26,1.5,1.0,1.0,997187.52,146744.0,148391.0,986119.68,,,,,,,,,,,,,,,,,,0.97,,,,100.0,77.38,0.0,0.0,,0.0,100.0,36.27,0.3106,37.44,0.7904
2018-08-21,149889.0,1004256.3,3.84,26.22,1.5,1.0,1.0,994219.7,146744.0,148391.0,983184.8,,,,,,,,,,,,,,,,,,0.98,,,,100.0,77.38,0.0,0.0,,0.0,100.0,36.67,0.3105,37.07,0.7904
