,BLUE FP Equity_DX_SI_QTY,BLUE FP Equity_DX_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BLUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BLUE FP Equity_DX_SI_MV,BLUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY,BLUE FP Equity_DX_BROKER_SI_QTY,BLUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BLUE FP Equity_DX_BROKER_SI_MV_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BLUE FP Equity_DX_BROKER_SI_MV_INC_x,BLUE FP Equity_DX_SUPPLY_SI_MV_NEW,BLUE FP Equity_DX_BROKER_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_NEW,BLUE FP Equity_DX_SUPPLY_SI_MV_DEC,BLUE FP Equity_DX_BROKER_SI_QTY_INC,BLUE FP Equity_DX_SUPPLY_SI_QTY_DEC,BLUE FP Equity_DX_BROKER_SI_MV_NEW_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BLUE FP Equity_DX_BROKER_SI_MV_INC_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BLUE FP Equity_DX_BROKER_SI_MV_ADD,BLUE FP Equity_DX_SUPPLY_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV,BLUE FP Equity_DX_BROKER_SI_MV_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV_RMV,BLUE FP Equity_DX_BROKER_SI_MV_RMV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BLUE FP Equity_DX_UTILIZATION_QUANTITY,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BLUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_MV,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BLUE FP Equity_DX_BROKER_SI_CON_RATIO,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BLUE FP Equity_DX_DEMAND_SUPPLY_RATIO,BLUE FP Equity_PX_LAST
2022-07-13,256900.0,3651602.29,64.26,1.95,3.66,1773919.68,132100.0,124800.0,1877682.61,,,,,,,,,,,,,,,,,300.0,1.88,0.01,,,22.66,22.64,450900.0,6409137.69,,6.43,22.66,22.15,0.6551,77.85,0.4404,14.2141
2022-07-14,249600.0,3507404.16,61.01,1.85,3.56,1753702.08,124800.0,124800.0,1753702.08,,,,,,,,0.12,,7300.0,,,,,,,,1.78,,,,21.41,21.39,458200.0,6438672.22,,6.53,21.41,19.87,0.6815,80.13,0.4279,14.0521
2022-07-15,249600.0,3537905.28,61.29,1.85,3.51,1768952.64,124800.0,124800.0,1768952.64,,,,,,,,,,,,,,,,,,1.75,,,,21.41,21.39,458200.0,6494664.26,,6.44,21.41,19.87,0.6815,80.13,0.4279,14.1743
2022-07-18,249600.0,3581285.76,61.49,1.85,3.53,1790642.88,124800.0,124800.0,1790642.88,,,,,,,,,,,,,,,,,,1.77,,,,21.41,21.39,458200.0,6574299.42,,6.48,21.41,19.87,0.6815,80.13,0.4279,14.3481
2022-07-19,249600.0,3599781.12,68.29,1.85,3.58,1799890.56,124800.0,124800.0,1799890.56,,,,,,,,,,,,,,,,,,1.79,,,,21.41,21.39,458200.0,6608252.04,,6.57,21.41,19.87,0.6815,80.13,0.4279,14.4222
2022-07-20,228400.0,3320958.84,62.42,1.69,3.29,1660479.42,114200.0,114200.0,1660479.42,,,,,,,,0.15,,10600.0,,,,,,,10600.0,1.64,0.15,,,19.59,19.58,468800.0,6816398.88,,6.75,19.59,12.43,0.7822,87.57,0.3915,14.5401
2022-07-21,228400.0,3341880.28,62.42,1.66,3.34,1670940.14,114200.0,114200.0,1670940.14,,,,,,,,,,,,,,,,,,1.67,,,,19.59,19.58,468800.0,6859340.96,,6.85,19.59,12.43,0.7822,87.57,0.3915,14.6317
2022-07-22,228400.0,3376597.08,61.08,1.65,3.34,1688298.54,114200.0,114200.0,1688298.54,,,,,,,,,,,,,,,,,,1.67,,,,19.59,19.58,468800.0,6930598.56,,6.85,19.59,12.43,0.7822,87.57,0.3915,14.7837
2022-07-25,228400.0,3342885.24,62.54,1.65,3.38,1671442.62,114200.0,114200.0,1671442.62,,,,,,,,,,,,,,,,,,1.69,,,,19.59,19.58,468800.0,6861403.68,,6.93,19.59,12.43,0.7822,87.57,0.3915,14.6361
2022-07-26,228400.0,3365314.12,68.82,1.64,3.34,1682657.06,114200.0,114200.0,1682657.06,,,,,,,,,,,,,,,,,,1.67,,,,19.59,19.58,468800.0,6907439.84,,6.86,19.59,12.43,0.7822,87.57,0.3915,14.7343
2022-07-27,214400.0,3195889.28,66.31,1.54,3.19,1597944.64,107200.0,107200.0,1597944.64,,,,,,,,0.08,,7000.0,,,,,,,7000.0,1.59,0.1,,,18.39,18.38,475800.0,7092369.96,,7.07,18.39,6.72,0.8747,93.28,0.3675,14.9062
2022-07-28,200000.0,3049500.0,51.89,1.44,2.99,1524750.0,100000.0,100000.0,1524750.0,,,,,,,,0.09,,7200.0,,,,,,,7200.0,1.5,0.11,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.2475
2022-07-29,200000.0,3107500.0,56.93,1.44,3.06,1553750.0,100000.0,100000.0,1553750.0,,,,,,,,,,,,,,,,,,1.53,,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.5375
2022-08-01,200000.0,3093140.0,61.8,1.44,3.1,1546570.0,100000.0,100000.0,1546570.0,,,,,,,,,,,,,,,,,,1.55,,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.4657
2022-08-02,200000.0,3094720.0,61.3,1.44,3.09,1547360.0,100000.0,100000.0,1547360.0,,,,,,,,,,,,,,,,,,1.54,,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.4736
2022-08-03,200000.0,3075380.0,68.1,1.44,3.1,1537690.0,100000.0,100000.0,1537690.0,,,,,,,,,,,,,,,,,,1.55,,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.3769
2022-08-04,200000.0,3098320.0,70.33,1.44,3.08,1549160.0,100000.0,100000.0,1549160.0,,,,,,,,,,,,,,,,,,1.54,,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.4916
2022-08-05,200000.0,3059340.0,67.07,1.29,3.1,1529670.0,100000.0,100000.0,1529670.0,,,,,,,,,,,,,,,,,,1.55,,,,100.0,17.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3428,15.2967
2022-08-08,306000.0,4705147.8,102.38,1.97,4.68,2352573.9,153000.0,153000.0,2352573.9,,,53000.0,,,53000.0,,,,,,,,53000.0,0.81,,,2.34,,,,26.24,26.23,430000.0,6611809.0,,6.58,26.24,34.64,0.5472,65.36,0.5246,15.3763
2022-08-09,266200.0,4060029.16,90.57,1.71,4.09,2434187.28,106600.0,159600.0,1625841.88,,,,0.11,,,,0.7,6600.0,46400.0,,,0.11,,,,,1.64,,,,18.28,18.28,476400.0,7265957.52,,7.32,18.28,24.87,0.6263,75.13,0.4564,15.2518
2022-08-10,213200.0,3299504.52,72.31,1.37,3.25,1649752.26,106600.0,106600.0,1649752.26,,,,,,,,,,,,,,,,,53000.0,1.62,0.81,,,18.28,18.28,476400.0,7372814.04,,7.25,18.28,6.19,0.8838,93.81,0.3655,15.4761
2022-08-11,213200.0,3284836.36,69.22,1.37,3.3,1642418.18,106600.0,106600.0,1642418.18,,,,,,,,,,,,,,,,,,1.65,,,,18.28,18.28,476400.0,7340037.72,,7.37,18.28,6.19,0.8838,93.81,0.3655,15.4073
2022-08-12,206600.0,3202134.72,66.1,1.33,3.18,1652214.72,100000.0,106600.0,1549920.0,,,,,,,,0.12,,6600.0,,,,,,,,1.54,,,,100.0,17.14,0.0,0.0,,0.0,100.0,3.21,0.9379,96.79,0.3542,15.4992
2022-08-15,226500.0,3490229.1,60.87,1.45,3.51,1642642.04,119900.0,106600.0,1847587.06,,,19900.0,,,,,,,,,,,19900.0,,,,1.86,,,,20.57,20.56,463100.0,7136093.14,,7.17,20.57,11.7,0.7933,88.3,0.3883,15.4094
2022-08-16,238600.0,3679617.62,59.1,1.52,3.68,1643953.22,132000.0,106600.0,2035664.4,,,12100.0,,,,,,,,,,,12100.0,,,,2.04,,,,22.64,22.63,451000.0,6955186.7,,6.95,22.64,16.2,0.7285,83.8,0.4091,15.4217
2022-08-17,245100.0,3751108.44,60.62,1.57,3.79,1631449.04,138500.0,106600.0,2119659.4,,,6500.0,,,,,,,,,,,6500.0,,,,2.14,,,,23.76,23.74,444500.0,6802805.8,,6.87,23.76,18.41,0.6996,81.59,0.4202,15.3044
2022-08-18,277000.0,4276547.6,68.96,1.76,4.24,2138273.8,138500.0,138500.0,2138273.8,,,,0.49,,,,,31900.0,,,,0.49,,,,,2.12,,,,23.76,23.74,444500.0,6862546.6,,6.8,23.76,27.8,0.5986,72.2,0.4749,15.4388
2022-08-19,290200.0,4476218.92,66.44,1.84,4.48,2238109.46,145100.0,145100.0,2238109.46,,,6600.0,0.1,,,,,6600.0,,,,0.1,6600.0,,,,2.24,,,,24.89,24.88,437900.0,6754432.34,,6.77,24.89,31.08,0.5716,68.92,0.4975,15.4246
2022-08-22,243600.0,3734071.32,53.19,1.54,3.76,2101564.77,106500.0,137100.0,1632506.55,,,,,,,,0.62,,38600.0,,,,,,,8000.0,1.64,0.13,,,18.47,18.46,470000.0,7204489.0,,7.25,18.47,17.9,0.7061,82.1,0.4223,15.3287
2022-08-23,213000.0,3229740.3,46.44,1.35,3.26,1614870.15,106500.0,106500.0,1614870.15,,,,,,,,,,,,,,,,,30600.0,1.63,0.47,,,18.47,18.46,470000.0,7126657.0,,7.2,18.47,6.1,0.8854,93.9,0.3693,15.1631
2022-08-24,213000.0,3216832.5,45.77,1.35,3.23,1608416.25,106500.0,106500.0,1608416.25,,,,,,,,,,,,,,,,,,1.62,,,,18.47,18.46,470000.0,7098175.0,,7.14,18.47,6.1,0.8854,93.9,0.3693,15.1025
2022-08-25,213000.0,3251061.6,46.88,1.35,3.22,1625530.8,106500.0,106500.0,1625530.8,,,,,,,,,,,,,,,,,,1.61,,,,18.47,18.46,470000.0,7173704.0,,7.11,18.47,6.1,0.8854,93.9,0.3693,15.2632
2022-08-26,213000.0,3189632.4,47.92,1.31,3.25,1594816.2,106500.0,106500.0,1594816.2,,,,,,,,,,,,,,,,,,1.62,,,,18.47,18.46,470000.0,7038156.0,,7.17,18.47,6.1,0.8854,93.9,0.3693,14.9748
2022-08-29,213000.0,3131589.9,47.86,1.29,3.18,1565794.95,106500.0,106500.0,1565794.95,,,,,,,,,,,,,,,,,,1.59,,,,18.47,18.46,470000.0,6910081.0,,7.03,18.47,6.1,0.8854,93.9,0.3693,14.7023
2022-08-30,213000.0,3120002.7,47.89,1.29,3.13,1560001.35,106500.0,106500.0,1560001.35,,,,,,,,,,,,,,,,,,1.56,,,,18.47,18.46,470000.0,6884513.0,,6.91,18.47,6.1,0.8854,93.9,0.3693,14.6479
2022-08-31,200000.0,2892540.0,43.0,1.21,2.93,1446270.0,100000.0,100000.0,1446270.0,,,,,,,,0.1,,6500.0,,,,,,,6500.0,1.46,0.1,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.4627
2022-09-01,200000.0,2851460.0,42.38,1.21,2.9,1425730.0,100000.0,100000.0,1425730.0,,,,,,,,,,,,,,,,,,1.45,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.2573
2022-09-02,297400.0,4269533.88,65.35,1.97,4.25,2134766.94,148700.0,148700.0,2134766.94,,,48700.0,,,48700.0,,,,,,,,48700.0,0.69,,,2.12,,,,25.79,25.78,427800.0,6141582.36,,6.09,25.79,32.64,0.5603,67.36,0.5156,14.3562
2022-09-05,281900.0,4028322.81,62.78,1.86,4.06,2362120.47,116600.0,165300.0,1666202.34,,,,0.24,,,,0.45,16600.0,32100.0,,,0.24,,,,,1.67,,,,20.23,20.21,459900.0,6571925.01,,6.6,20.23,28.99,0.5883,71.01,0.4887,14.2899
2022-09-06,252600.0,3575780.34,56.99,1.67,3.61,1905384.14,118000.0,134600.0,1670396.2,,,1400.0,,,,,,,,,,,1400.0,,,30700.0,1.69,0.45,,,20.47,20.46,458500.0,6490480.15,,6.55,20.47,20.82,0.6703,79.18,0.4379,14.1559
2022-09-07,236000.0,3342845.6,52.91,1.56,3.35,1671422.8,118000.0,118000.0,1671422.8,,,,,,,,,,,,,,,,,16600.0,1.67,0.24,,,20.47,20.46,458500.0,6494469.1,,6.51,20.47,15.25,0.7415,84.75,0.4092,14.1646
2022-09-08,200000.0,2856240.0,48.6,1.32,2.84,1428120.0,100000.0,100000.0,1428120.0,,,,,,,,0.26,,18000.0,,,,,,,18000.0,1.42,0.26,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.2812
2022-09-09,200000.0,2876840.0,63.67,1.32,2.85,1438420.0,100000.0,100000.0,1438420.0,,,,,,,,,,,,,,,,,,1.43,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.3842
2022-09-12,200000.0,2897600.0,64.4,1.32,2.87,1448800.0,100000.0,100000.0,1448800.0,,,,,,,,,,,,,,,,,,1.44,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.488
2022-09-13,200000.0,2869080.0,64.77,1.32,2.89,1434540.0,100000.0,100000.0,1434540.0,,,,,,,,,,,,,,,,,,1.45,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.3454
2022-09-14,200000.0,2861880.0,60.67,1.32,2.86,1430940.0,100000.0,100000.0,1430940.0,,,,,,,,,,,,,,,,,,1.43,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.3094
2022-09-15,200000.0,2817280.0,62.72,1.32,2.86,1408640.0,100000.0,100000.0,1408640.0,,,,,,,,,,,,,,,,,,1.43,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,14.0864
2022-09-16,200000.0,2787440.0,67.28,1.32,2.82,1393720.0,100000.0,100000.0,1393720.0,,,,,,,,,,,,,,,,,,1.41,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,13.9372
2022-09-19,200000.0,2781640.0,64.28,1.37,2.79,1390820.0,100000.0,100000.0,1390820.0,,,,,,,,,,,,,,,,,,1.4,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,13.9082
2022-09-20,200000.0,2748540.0,64.02,1.37,2.78,1374270.0,100000.0,100000.0,1374270.0,,,,,,,,,,,,,,,,,,1.39,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,13.7427
2022-09-21,200000.0,2798900.0,63.79,1.37,2.74,1399450.0,100000.0,100000.0,1399450.0,,,,,,,,,,,,,,,,,,1.37,,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3467,13.9945
2022-09-22,196000.0,2672381.6,63.91,1.35,2.74,1308921.6,100000.0,96000.0,1363460.0,,,,,,,,,,,,,,,,,4000.0,1.4,0.03,,,100.0,17.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3398,13.6346
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.42,,100000.0,,,,,,,96000.0,0.0,1.36,,,0.0,0.0,576801.0,7730402.36,,7.85,0.0,,0.0,100.0,0.0,13.4022
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,133675.0,1781740.71,,1.79,0.0,,0.0,,0.0,13.3289
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,133675.0,1773412.76,,1.78,0.0,,0.0,,0.0,13.2666
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44824.0,584110.51,,0.59,0.0,,0.0,,0.0,13.0312
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44824.0,567063.94,,0.58,0.0,,0.0,,0.0,12.6509
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,754076.62,,0.74,0.0,,0.0,,0.0,12.8192
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,760782.56,,0.75,0.0,,0.0,,0.0,12.9332
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,773512.07,,0.76,0.0,,0.0,,0.0,13.1496
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,758270.77,,0.77,0.0,,0.0,,0.0,12.8905
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,753347.2,,0.75,0.0,,0.0,,0.0,12.8068
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,739064.74,,0.75,0.0,,0.0,,0.0,12.564
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58824.0,739729.45,,0.74,0.0,,0.0,,0.0,12.5753
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,359518.87,,0.36,0.0,,0.0,,0.0,12.4729
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,357071.71,,0.36,0.0,,0.0,,0.0,12.388
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,357896.08,,0.35,0.0,,0.0,,0.0,12.4166
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,359253.69,,0.35,0.0,,0.0,,0.0,12.4637
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,365488.32,,0.36,0.0,,0.0,,0.0,12.68
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,366136.86,,0.36,0.0,,0.0,,0.0,12.7025
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,364240.24,,0.36,0.0,,0.0,,0.0,12.6367
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,363554.23,,0.36,0.0,,0.0,,0.0,12.6129
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,361847.85,,0.36,0.0,,0.0,,0.0,12.5537
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,365295.2,,0.36,0.0,,0.0,,0.0,12.6733
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,371313.65,,0.36,0.0,,0.0,,0.0,12.8821
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,376680.68,,0.37,0.0,,0.0,,0.0,13.0683
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,377680.87,,0.37,0.0,,0.0,,0.0,13.103
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,374103.81,,0.37,0.0,,0.0,,0.0,12.9789
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,376850.74,,0.37,0.0,,0.0,,0.0,13.0742
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,378695.48,,0.37,0.0,,0.0,,0.0,13.1382
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,376182.02,,0.37,0.0,,0.0,,0.0,13.051
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,375274.07,,0.37,0.0,,0.0,,0.0,13.0195
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,375112.65,,0.37,0.0,,0.0,,0.0,13.0139
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,376303.08,,0.37,0.0,,0.0,,0.0,13.0552
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,381871.88,,0.37,0.0,,0.0,,0.0,13.2484
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,382756.78,,0.38,0.0,,0.0,,0.0,13.2791
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,394859.98,,0.38,0.0,,0.0,,0.0,13.699
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,391392.45,,0.39,0.0,,0.0,,0.0,13.5787
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,391591.33,,0.39,0.0,,0.0,,0.0,13.5856
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,392914.36,,0.39,0.0,,0.0,,0.0,13.6315
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,389634.18,,0.39,0.0,,0.0,,0.0,13.5177
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,389002.94,,0.39,0.0,,0.0,,0.0,13.4958
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,390637.26,,0.38,0.0,,0.0,,0.0,13.5525
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,391133.03,,0.39,0.0,,0.0,,0.0,13.5697
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,393464.89,,0.39,0.0,,0.0,,0.0,13.6506
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,395880.35,,0.39,0.0,,0.0,,0.0,13.7344
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,399693.76,,0.39,0.0,,0.0,,0.0,13.8667
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,398941.45,,0.4,0.0,,0.0,,0.0,13.8406
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,396295.41,,0.39,0.0,,0.0,,0.0,13.7488
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,393476.42,,0.39,0.0,,0.0,,0.0,13.651
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,398598.45,,0.39,0.0,,0.0,,0.0,13.8287
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,398598.45,,0.39,0.0,,0.0,,0.0,13.8287
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,401048.49,,0.4,0.0,,0.0,,0.0,13.9137
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,398797.33,,0.4,0.0,,0.0,,0.0,13.8356
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,394421.85,,0.39,0.0,,0.0,,0.0,13.6838
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,394110.55,,0.39,0.0,,0.0,,0.0,13.673
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,393271.77,,0.39,0.0,,0.0,,0.0,13.6439
