,OREGE FP Equity_DX_SI_QTY,OREGE FP Equity_DX_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OREGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OREGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OREGE FP Equity_DX_SI_MV,OREGE FP Equity_DX_DSS,OREGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SUPPLY_SI_QTY,OREGE FP Equity_DX_BROKER_SI_QTY,OREGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,OREGE FP Equity_DX_BROKER_SI_MV_INC_x,OREGE FP Equity_DX_BROKER_SI_QTY_ADD,OREGE FP Equity_DX_SUPPLY_SI_MV_DEC,OREGE FP Equity_DX_BROKER_SI_QTY_INC,OREGE FP Equity_DX_SUPPLY_SI_QTY_DEC,OREGE FP Equity_DX_BROKER_SI_MV_INC_y,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,OREGE FP Equity_DX_BROKER_SI_MV_ADD,OREGE FP Equity_DX_SUPPLY_SI_QTY_ADD,OREGE FP Equity_DX_BROKER_SI_QTY_DEC,OREGE FP Equity_DX_SUPPLY_SI_MV,OREGE FP Equity_DX_BROKER_SI_MV_DEC,OREGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OREGE FP Equity_DX_UTILIZATION_QUANTITY,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OREGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OREGE FP Equity_DX_ACTIVE_UTILIZATION_MV,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OREGE FP Equity_DX_BROKER_SI_CON_RATIO,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OREGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-07,4200.0,2200.8,0.06,0.07,0.01,0.0,0.0,2200.8,4200.0,4200.0,2200.8,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-08,4200.0,2116.8,0.06,0.07,0.01,0.0,0.0,2116.8,4200.0,4200.0,2116.8,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-11,4200.0,2167.2,0.06,0.07,0.01,0.0,0.0,2167.2,4200.0,4200.0,2167.2,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-12,4200.0,2032.8,0.06,0.07,0.01,0.0,0.0,2032.8,4200.0,4200.0,2032.8,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-13,4200.0,1814.4,0.06,0.07,0.01,0.0,0.0,1814.4,4200.0,4200.0,1814.4,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-14,4200.0,1755.6,0.06,0.07,0.01,0.0,0.0,1755.6,4200.0,4200.0,1755.6,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-15,4200.0,1701.0,0.06,0.07,0.01,0.0,0.0,1701.0,4200.0,4200.0,1701.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-18,4200.0,1722.0,0.06,0.07,0.01,0.0,0.0,1722.0,4200.0,4200.0,1722.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-19,6704.0,2989.98,0.1,0.11,0.01,0.0,0.0,2431.59,5452.0,5452.0,2431.59,1252.0,,1252.0,,,,,1252.0,0.0,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-20,6704.0,3090.54,0.1,0.12,0.01,0.0,0.0,2513.37,5452.0,5452.0,2513.37,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-21,6704.0,3284.96,0.1,0.12,0.01,0.0,0.0,2671.48,5452.0,5452.0,2671.48,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-22,6704.0,3284.96,0.1,0.13,0.01,0.0,0.0,2671.48,5452.0,5452.0,2671.48,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-25,6704.0,3150.88,0.1,0.13,0.01,0.0,0.0,2562.44,5452.0,5452.0,2562.44,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-26,6704.0,3150.88,0.1,0.13,0.01,0.0,0.0,2562.44,5452.0,5452.0,2562.44,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-27,6704.0,3050.32,0.1,0.15,0.01,0.0,0.0,2480.66,5452.0,5452.0,2480.66,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-28,6704.0,2882.72,0.1,0.16,0.01,0.0,0.0,2344.36,5452.0,5452.0,2344.36,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-09-29,6704.0,3036.91,0.1,0.16,0.01,0.0,0.0,2469.76,5452.0,5452.0,2469.76,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-02,6704.0,3097.25,0.1,0.17,0.01,0.0,0.0,2518.82,5452.0,5452.0,2518.82,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-03,6704.0,3284.96,0.1,0.17,0.01,0.0,0.0,2671.48,5452.0,5452.0,2671.48,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-04,6704.0,3238.03,0.1,0.18,0.01,0.0,0.0,2633.32,5452.0,5452.0,2633.32,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-05,6704.0,3311.78,0.1,0.18,0.01,0.0,0.0,2693.29,5452.0,5452.0,2693.29,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-06,6704.0,3211.22,0.1,0.18,0.01,0.0,0.0,2611.51,5452.0,5452.0,2611.51,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-09,6704.0,2855.9,0.1,0.18,0.01,0.0,0.0,2322.55,5452.0,5452.0,2322.55,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-10,6704.0,2748.64,0.1,0.19,0.01,0.0,0.0,2235.32,5452.0,5452.0,2235.32,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-11,6704.0,2560.93,0.1,0.19,0.01,0.0,0.0,2082.66,5452.0,5452.0,2082.66,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,39.02,0.5241,60.98,1.0074
2023-10-12,6704.0,2607.86,0.1,0.19,0.01,0.0,0.0,2120.83,5452.0,5452.0,2120.83,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-13,6704.0,2540.82,0.1,0.2,0.01,0.0,0.0,2066.31,5452.0,5452.0,2066.31,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-16,6704.0,2540.82,0.1,0.2,0.01,0.0,0.0,2066.31,5452.0,5452.0,2066.31,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-17,6704.0,2547.52,0.1,0.2,0.01,0.0,0.0,2071.76,5452.0,5452.0,2071.76,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-18,6704.0,2681.6,0.1,0.2,0.01,0.0,0.0,2180.8,5452.0,5452.0,2180.8,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-19,6704.0,2681.6,0.1,0.2,0.01,0.0,0.0,2180.8,5452.0,5452.0,2180.8,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-20,6704.0,2534.11,0.1,0.2,0.01,0.0,0.0,2060.86,5452.0,5452.0,2060.86,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-23,6704.0,2426.85,0.1,0.21,0.01,0.0,0.0,1973.62,5452.0,5452.0,1973.62,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-24,6704.0,2547.52,0.1,0.21,0.01,0.0,0.0,2071.76,5452.0,5452.0,2071.76,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-25,6704.0,2540.82,0.1,0.24,0.01,0.0,0.0,2066.31,5452.0,5452.0,2066.31,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-26,6704.0,2480.48,0.1,0.28,0.01,0.0,0.0,2017.24,5452.0,5452.0,2017.24,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-27,6704.0,2487.18,0.1,0.31,0.01,0.0,0.0,2022.69,5452.0,5452.0,2022.69,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-10-30,6704.0,3016.8,0.1,0.31,0.01,0.0,0.0,2453.4,5452.0,5452.0,2453.4,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.32,0.5322,62.68,1.0074
2023-10-31,6704.0,2621.26,0.1,0.28,0.01,0.0,0.0,2131.73,5452.0,5452.0,2131.73,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-01,6704.0,2661.49,0.1,0.29,0.01,0.0,0.0,2164.44,5452.0,5452.0,2164.44,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-02,6704.0,2648.08,0.1,0.3,0.01,0.0,0.0,2153.54,5452.0,5452.0,2153.54,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-03,6704.0,2681.6,0.1,0.33,0.01,0.0,0.0,2180.8,5452.0,5452.0,2180.8,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-06,6704.0,2755.34,0.1,0.37,0.01,0.0,0.0,2240.77,5452.0,5452.0,2240.77,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-07,6704.0,2674.9,0.1,0.38,0.01,0.0,0.0,2175.35,5452.0,5452.0,2175.35,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-08,6704.0,2721.82,0.1,0.39,0.01,0.0,0.0,2213.51,5452.0,5452.0,2213.51,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-09,6704.0,3150.88,0.1,0.4,0.01,0.0,0.0,2562.44,5452.0,5452.0,2562.44,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-10,6704.0,3459.26,0.1,0.39,0.01,0.0,0.0,2813.23,5452.0,5452.0,2813.23,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-13,6704.0,3318.48,0.1,0.3,0.01,0.0,0.0,2698.74,5452.0,5452.0,2698.74,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-14,6704.0,3023.5,0.1,0.27,0.01,0.0,0.0,2458.85,5452.0,5452.0,2458.85,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-15,6704.0,3238.03,0.1,0.25,0.01,0.0,0.0,2633.32,5452.0,5452.0,2633.32,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-16,6704.0,3184.4,0.1,0.25,0.01,0.0,0.0,2589.7,5452.0,5452.0,2589.7,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-17,6704.0,3365.41,0.1,0.24,0.01,0.0,0.0,2736.9,5452.0,5452.0,2736.9,,,,,,,,,,,,0.0,,100.0,81.92,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.0074
2023-11-20,10704.0,5651.71,0.17,0.34,0.02,0.01,0.0,3934.66,7452.0,7452.0,3934.66,2000.0,0.0,,,2000.0,,0.0,2000.0,,,,0.0,,100.0,86.1,0.0,0.0,0.0,100.0,39.24,0.5232,60.76,1.2367
2023-11-21,8200.0,4559.2,0.13,0.23,0.02,0.0,0.0,3447.2,6200.0,6200.0,3447.2,,,,0.0,,1252.0,,,,,1252.0,0.0,0.0,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-22,8200.0,4247.6,0.13,0.22,0.02,0.0,0.0,3211.6,6200.0,6200.0,3211.6,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-23,8200.0,4034.4,0.13,0.21,0.02,0.0,0.0,3050.4,6200.0,6200.0,3050.4,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-24,8200.0,4018.0,0.13,0.21,0.02,0.0,0.0,3038.0,6200.0,6200.0,3038.0,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-27,8200.0,4182.0,0.13,0.21,0.02,0.0,0.0,3162.0,6200.0,6200.0,3162.0,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-28,8200.0,4100.0,0.13,0.21,0.02,0.0,0.0,3100.0,6200.0,6200.0,3100.0,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-29,8200.0,3829.4,0.13,0.21,0.02,0.0,0.0,2895.4,6200.0,6200.0,2895.4,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-11-30,8200.0,3558.8,0.13,0.21,0.02,0.0,0.0,2690.8,6200.0,6200.0,2690.8,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-12-01,8200.0,3608.0,0.13,0.21,0.02,0.0,0.0,2728.0,6200.0,6200.0,2728.0,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-12-04,8200.0,3517.8,0.13,0.2,0.02,0.0,0.0,2659.8,6200.0,6200.0,2659.8,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-12-05,8200.0,3362.0,0.13,0.21,0.02,0.0,0.0,2542.0,6200.0,6200.0,2542.0,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-12-06,8200.0,3763.8,0.13,0.21,0.02,0.0,0.0,2845.8,6200.0,6200.0,2845.8,,,,,,,,,,,,0.0,,100.0,83.75,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,1.1077
2023-12-07,4200.0,1902.6,0.06,0.1,0.01,0.0,0.0,1902.6,4200.0,4200.0,1902.6,,,,0.0,,2000.0,,,,,2000.0,0.0,0.0,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-08,4200.0,1806.0,0.06,0.1,0.01,0.0,0.0,1806.0,4200.0,4200.0,1806.0,,,,,,,,,,,,0.0,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.5673
2023-12-11,6600.0,2772.0,0.1,0.15,0.01,0.0,0.0,2772.0,6600.0,6600.0,2772.0,,,2400.0,,,,,,0.0,2400.0,,0.0,,100.0,89.15,0.0,0.0,0.0,100.0,39.92,0.5203,60.08,0.8915
2023-12-12,6600.0,2686.2,0.1,0.17,0.01,0.0,0.0,2686.2,6600.0,6600.0,2686.2,,,,,,,,,,,,0.0,,100.0,89.15,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.8915
2023-12-13,6600.0,2739.0,0.1,0.17,0.01,0.0,0.0,2739.0,6600.0,6600.0,2739.0,,,,,,,,,,,,0.0,,100.0,92.66,0.0,0.0,0.0,100.0,36.53,0.5363,63.47,0.9266
2023-12-14,6600.0,2719.2,0.1,0.17,0.01,0.0,0.0,2719.2,6600.0,6600.0,2719.2,,,,,,,,,,,,0.0,,100.0,92.66,0.0,0.0,0.0,100.0,36.64,0.5357,63.36,0.9266
2023-12-15,5400.0,2154.6,0.08,0.14,0.01,0.0,0.0,2154.6,5400.0,5400.0,2154.6,,,,0.0,,1200.0,,,,,1200.0,0.0,0.0,100.0,75.81,0.0,0.0,0.0,100.0,22.56,0.6506,77.44,0.7581
2023-12-18,5400.0,2149.2,0.08,0.13,0.01,0.0,0.0,2149.2,5400.0,5400.0,2149.2,,,,,,,,,,,,0.0,,100.0,99.94,0.0,0.0,0.0,100.0,22.27,0.6538,77.73,0.9994
2023-12-19,5400.0,2187.0,0.08,0.13,0.01,0.0,0.0,2187.0,5400.0,5400.0,2187.0,,,,,,,,,,,,0.0,,100.0,99.94,0.0,0.0,0.0,100.0,22.31,0.6534,77.69,0.9994
2023-12-20,4200.0,1726.2,0.06,0.1,0.01,0.0,0.0,1726.2,4200.0,4200.0,1726.2,,,,0.0,,1200.0,,,,,1200.0,0.0,0.0,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-21,4200.0,1709.4,0.06,0.1,0.01,0.0,0.0,1709.4,4200.0,4200.0,1709.4,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-22,4200.0,1722.0,0.06,0.1,0.01,0.0,0.0,1722.0,4200.0,4200.0,1722.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-25,4200.0,1722.0,0.06,0.12,0.01,0.0,0.0,1722.0,4200.0,4200.0,1722.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-26,4200.0,1722.0,0.06,0.12,0.01,0.0,0.0,1722.0,4200.0,4200.0,1722.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-27,4200.0,1734.6,0.06,0.12,0.01,0.0,0.0,1734.6,4200.0,4200.0,1734.6,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-12-28,4866.0,2126.44,0.08,0.15,0.01,0.0,0.0,1980.92,4533.0,4533.0,1980.92,333.0,,333.0,,,,,333.0,0.0,,,0.0,,100.0,79.03,0.0,0.0,0.0,100.0,13.69,0.7637,86.31,0.8483
2023-12-29,4866.0,2218.9,0.08,0.14,0.01,0.0,0.0,2067.05,4533.0,4533.0,2067.05,,,,,,,,,,,,0.0,,100.0,79.03,0.0,0.0,0.0,100.0,13.69,0.7637,86.31,0.8483
2024-01-01,4866.0,2218.9,0.08,0.14,0.01,0.0,0.0,2067.05,4533.0,4533.0,2067.05,,,,,,,,,,,,0.0,,100.0,79.03,0.0,0.0,0.0,100.0,13.44,0.7674,86.56,0.8483
2024-01-02,4873.0,2319.55,0.08,0.15,0.01,0.0,0.0,2161.04,4540.0,4540.0,2161.04,7.0,,7.0,,,,,7.0,0.0,,,0.0,,100.0,79.05,0.0,0.0,0.0,100.0,13.67,0.7615,86.19,0.8485
2024-01-03,4873.0,2173.36,0.08,0.14,0.01,0.0,0.0,2024.84,4540.0,4540.0,2024.84,,,,,,,,,,,,0.0,,100.0,79.05,0.0,0.0,0.0,100.0,13.67,0.7615,86.19,0.8485
2024-01-04,4873.0,2319.55,0.08,0.14,0.01,0.0,0.0,2161.04,4540.0,4540.0,2161.04,,,,,,,,,,,,0.0,,100.0,79.05,0.0,0.0,0.0,100.0,13.67,0.7615,86.19,0.8485
2024-01-05,8235.0,3738.69,0.13,0.26,0.02,0.0,0.0,2824.33,6221.0,6221.0,2824.33,1681.0,0.0,,,1681.0,,0.0,1681.0,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,48.91,0.4994,51.0,1.1092
2024-01-08,8235.0,3672.81,0.13,0.28,0.02,0.0,0.0,2774.57,6221.0,6221.0,2774.57,,,,,,,,,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,48.91,0.4994,51.0,1.1092
2024-01-09,8235.0,3417.53,0.13,0.29,0.02,0.0,0.0,2581.72,6221.0,6221.0,2581.72,,,,,,,,,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,48.91,0.4994,51.0,1.1092
2024-01-10,8235.0,3623.4,0.13,0.3,0.02,0.0,0.0,2737.24,6221.0,6221.0,2737.24,,,,,,,,,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,48.91,0.4994,51.0,1.1092
2024-01-11,8235.0,3648.11,0.13,0.28,0.02,0.0,0.0,2755.9,6221.0,6221.0,2755.9,,,,,,,,,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,48.91,0.4994,51.0,1.1092
2024-01-12,8235.0,3466.94,0.13,0.28,0.02,0.0,0.0,2619.04,6221.0,6221.0,2619.04,,,,,,,,,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,49.73,0.4991,50.18,1.1092
2024-01-15,8235.0,3458.7,0.13,0.27,0.02,0.0,0.0,2612.82,6221.0,6221.0,2612.82,,,,,,,,,,,,0.0,,100.0,83.8,0.0,0.0,0.0,100.0,49.54,0.4992,50.38,1.1092
2024-01-16,21635.0,8524.19,0.33,0.72,0.04,0.01,0.0,5090.87,12921.0,12921.0,5090.87,6700.0,0.0,,,6700.0,,0.0,6700.0,,,,0.01,,100.0,91.48,0.0,0.0,0.0,100.0,19.41,0.6866,80.55,1.5318
2024-01-17,17607.0,6866.73,0.27,0.59,0.03,0.01,0.0,4253.73,10907.0,10907.0,4253.73,,,,0.0,,2014.0,,,,,2014.0,0.0,0.0,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-18,17607.0,7377.33,0.27,0.6,0.03,0.01,0.0,4570.03,10907.0,10907.0,4570.03,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-19,17607.0,7342.12,0.27,0.58,0.03,0.01,0.0,4548.22,10907.0,10907.0,4548.22,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-22,17607.0,7271.69,0.27,0.59,0.03,0.01,0.0,4504.59,10907.0,10907.0,4504.59,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-23,17607.0,7289.3,0.27,0.62,0.03,0.01,0.0,4515.5,10907.0,10907.0,4515.5,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-24,17607.0,7236.48,0.27,0.62,0.03,0.01,0.0,4482.78,10907.0,10907.0,4482.78,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-25,17607.0,7271.69,0.27,0.66,0.03,0.01,0.0,4504.59,10907.0,10907.0,4504.59,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-26,17607.0,7923.15,0.27,0.61,0.03,0.01,0.0,4908.15,10907.0,10907.0,4908.15,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-29,17607.0,7887.94,0.27,0.56,0.03,0.01,0.0,4886.34,10907.0,10907.0,4886.34,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-30,17607.0,7447.76,0.27,0.56,0.03,0.01,0.0,4613.66,10907.0,10907.0,4613.66,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-01-31,17607.0,7694.26,0.27,0.56,0.03,0.01,0.0,4766.36,10907.0,10907.0,4766.36,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-02-01,17607.0,8345.72,0.27,0.58,0.03,0.01,0.0,5169.92,10907.0,10907.0,5169.92,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-02-02,17607.0,8451.36,0.27,0.55,0.03,0.01,0.0,5235.36,10907.0,10907.0,5235.36,,,,,,,,,,,,0.01,,100.0,90.07,0.0,0.0,0.0,100.0,22.41,0.6516,77.55,1.4539
2024-02-05,17607.0,8627.43,0.27,0.51,0.03,0.01,0.0,5344.43,10907.0,10907.0,5344.43,,,,,,,,,,,,0.01,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-02-06,17607.0,8345.72,0.27,0.49,0.03,0.01,0.0,5169.92,10907.0,10907.0,5169.92,,,,,,,,,,,,0.01,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-02-07,17607.0,7940.76,0.27,0.47,0.03,0.01,0.0,4919.06,10907.0,10907.0,4919.06,,,,,,,,,,,,0.01,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-02-08,17607.0,7747.08,0.27,0.46,0.03,0.01,0.0,4799.08,10907.0,10907.0,4799.08,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
2024-02-09,17607.0,7042.8,0.27,0.47,0.03,0.01,0.0,4362.8,10907.0,10907.0,4362.8,,,,,,,,,,,,0.0,,100.0,90.07,0.0,0.0,0.0,100.0,23.85,0.6361,76.11,1.4539
