,EFG FP Equity_DX_SI_QTY,EFG FP Equity_DX_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EFG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EFG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EFG FP Equity_DX_SI_MV,EFG FP Equity_DX_DSS,EFG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY,EFG FP Equity_DX_BROKER_SI_QTY,EFG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EFG FP Equity_DX_BROKER_SI_MV_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_x,EFG FP Equity_DX_BROKER_SI_MV_INC_x,EFG FP Equity_DX_SUPPLY_SI_MV_NEW,EFG FP Equity_DX_BROKER_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_NEW,EFG FP Equity_DX_SUPPLY_SI_MV_DEC,EFG FP Equity_DX_BROKER_SI_QTY_INC,EFG FP Equity_DX_SUPPLY_SI_QTY_DEC,EFG FP Equity_DX_BROKER_SI_MV_NEW_y,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EFG FP Equity_DX_BROKER_SI_MV_INC_y,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_y,EFG FP Equity_DX_BROKER_SI_MV_ADD,EFG FP Equity_DX_SUPPLY_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_DEC,EFG FP Equity_DX_SUPPLY_SI_MV,EFG FP Equity_DX_BROKER_SI_MV_DEC,EFG FP Equity_DX_SUPPLY_SI_MV_RMV,EFG FP Equity_DX_BROKER_SI_MV_RMV,EFG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EFG FP Equity_DX_UTILIZATION_QUANTITY,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EFG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EFG FP Equity_DX_ACTIVE_UTILIZATION_MV,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EFG FP Equity_DX_BROKER_SI_CON_RATIO,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EFG FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-13,2670.0,7929.9,0.02,0.07,0.0,0.01,0.0,7929.9,2670.0,2670.0,7929.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0163
2023-02-14,2670.0,7929.9,0.02,0.07,0.0,0.01,0.0,7929.9,2670.0,2670.0,7929.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0163
2023-02-15,2670.0,7929.9,0.02,0.06,0.0,0.01,0.0,7929.9,2670.0,2670.0,7929.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0163
2023-02-16,41870.0,124353.9,0.24,1.0,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,39200.0,,,39200.0,,,,,,,,39200.0,0.12,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.72,0.8747,93.28,0.2555
2023-02-17,41870.0,124353.9,0.24,1.02,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.71,0.8748,93.29,0.2555
2023-02-20,41870.0,124353.9,0.24,1.45,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.72,0.8747,93.28,0.2555
2023-02-21,41870.0,124353.9,0.24,1.53,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.73,0.8745,93.27,0.2555
2023-02-22,41870.0,124353.9,0.24,1.58,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.75,0.8741,93.25,0.2555
2023-02-23,41870.0,124353.9,0.24,1.89,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.75,0.8741,93.25,0.2555
2023-02-24,41870.0,124353.9,0.24,1.82,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,25.55,0.0,0.0,,0.0,100.0,6.78,0.8737,93.22,0.2555
2023-02-27,41870.0,124353.9,0.24,1.71,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,39.03,0.0,0.0,,0.0,100.0,6.68,0.8754,93.32,0.3903
2023-02-28,41870.0,124353.9,0.24,1.76,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,39.03,0.0,0.0,,0.0,100.0,6.76,0.8739,93.24,0.3903
2023-03-01,41870.0,124353.9,0.24,1.79,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,39.03,0.0,0.0,,0.0,100.0,6.72,0.8746,93.28,0.3903
2023-03-02,41870.0,124353.9,0.24,1.38,0.05,0.12,0.0,124353.9,41870.0,41870.0,124353.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,39.03,0.0,0.0,,0.0,100.0,6.75,0.8741,93.25,0.3903
2023-03-03,60907.0,180893.79,0.35,1.42,0.07,0.18,0.0,180893.79,60907.0,60907.0,180893.79,,,,,,19037.0,,,,,,,,,0.06,19037.0,,0.18,,,,100.0,56.78,0.0,0.0,,0.0,100.0,32.32,0.505,63.12,0.5678
2023-03-06,60907.0,181502.86,0.35,1.47,0.07,0.18,0.0,181502.86,60907.0,60907.0,181502.86,,,,,,,,,,,,,,,,,,0.18,,,,100.0,56.78,0.0,0.0,,0.0,100.0,32.38,0.5048,63.08,0.5678
2023-03-07,60907.0,180893.79,0.35,1.49,0.07,0.19,0.0,180893.79,60907.0,60907.0,180893.79,,,,,,,,,,,,,,,,,,0.18,,,,100.0,56.78,0.0,0.0,,0.0,100.0,32.61,0.5031,62.82,0.5678
2023-03-08,60907.0,180893.79,0.35,1.48,0.07,0.19,0.0,180893.79,60907.0,60907.0,180893.79,,,,,,,,,,,,,,,,,,0.18,,,,100.0,56.78,0.0,0.0,,0.0,100.0,32.63,0.503,62.81,0.5678
2023-03-09,60907.0,180893.79,0.35,1.46,0.07,0.18,0.0,180893.79,60907.0,60907.0,180893.79,,,,,,,,,,,,,,,,,,0.18,,,,100.0,56.78,0.0,0.0,,0.0,100.0,32.24,0.5058,63.23,0.5678
2023-03-10,60907.0,180893.79,0.35,1.45,0.07,0.18,0.0,180893.79,60907.0,60907.0,180893.79,,,,,,,,,,,,,,,,,,0.18,,,,100.0,37.16,0.0,0.0,,0.0,100.0,32.11,0.5067,63.36,0.3716
2023-03-13,68361.0,203032.17,0.39,1.59,0.08,0.21,0.0,180893.79,65907.0,60907.0,195743.79,,,,,,,,,,,,,,,,5000.0,,0.2,,,,100.0,40.21,0.0,0.0,,0.0,100.0,28.8,0.4232,56.43,0.4171
2023-03-14,76395.0,226893.15,0.44,1.7,0.09,0.23,0.0,208594.98,75060.0,70234.0,222928.2,,,,,,10500.0,,0.0,,1347.0,,,,,0.03,10500.0,1173.0,0.22,0.0,,,100.0,43.04,0.0,0.0,,0.0,100.0,25.83,0.3513,50.62,0.4381
2023-03-15,74307.0,219948.72,0.42,1.73,0.08,0.23,0.0,219948.72,74307.0,74307.0,219948.72,,,,,,5000.0,,0.0,,753.0,,,,,0.02,,927.0,0.22,0.0,,,100.0,42.61,0.0,0.0,,0.0,100.0,26.73,0.3632,51.62,0.4261
2023-03-16,74307.0,219948.72,0.42,1.31,0.08,0.22,0.0,219948.72,74307.0,74307.0,219948.72,,,,,,,,,,,,,,,,,,0.22,,,,100.0,42.61,0.0,0.0,,0.0,100.0,26.48,0.3648,51.9,0.4261
2023-03-17,63807.0,188868.72,0.36,1.13,0.07,0.19,0.0,188868.72,63807.0,63807.0,188868.72,,,,,,,,0.03,,10500.0,,,,,,,10500.0,0.19,0.03,,,100.0,36.59,0.0,0.0,,0.0,100.0,30.96,0.4648,60.08,0.3659
2023-03-20,63337.0,187477.52,0.36,1.12,0.07,0.19,0.0,187477.52,63237.0,63337.0,187181.52,,,,0.0,,,,0.0,100.0,570.0,,,0.0,,,,570.0,0.19,0.0,,,100.0,38.58,0.0,0.0,,0.0,100.0,31.26,0.4723,60.67,0.3865
2023-03-21,68121.0,201638.16,0.39,1.21,0.08,0.21,0.0,187477.52,68021.0,63337.0,201342.16,,,,,,,,,,,,,,,,4784.0,,0.2,,,,100.0,40.33,0.0,0.0,,0.0,100.0,29.01,0.4143,56.54,0.4039
2023-03-22,71121.0,211229.37,0.41,1.25,0.08,0.21,0.0,197020.89,71021.0,66337.0,210932.37,,,,0.01,,,,,3000.0,,,,0.01,,,3000.0,,0.21,,,,100.0,42.1,0.0,0.0,,0.0,100.0,31.93,0.4057,54.24,0.4216
2023-03-23,80621.0,238638.16,0.46,1.43,0.09,0.24,0.0,200797.52,74021.0,67837.0,219102.16,,,3000.0,0.01,,,,,1500.0,,,,0.01,3000.0,,,,0.22,,,,100.0,43.88,0.0,0.0,,0.0,100.0,34.03,0.3622,47.69,0.478
2023-03-24,75621.0,224594.37,0.43,1.34,0.09,0.23,0.0,210385.89,74021.0,70837.0,219842.37,,,,0.01,,,,,3000.0,,,,0.01,,,,,0.22,,,,100.0,43.88,0.0,0.0,,0.0,100.0,36.56,0.3965,50.44,0.4483
2023-03-27,75621.0,223838.16,0.43,1.34,0.09,0.23,0.0,209677.52,74021.0,70837.0,219102.16,,,,,,,,,,,,,,,,,,0.22,,,,100.0,43.88,0.0,0.0,,0.0,100.0,36.41,0.3968,50.57,0.4483
2023-03-28,77621.0,229758.16,0.44,1.37,0.09,0.24,0.0,212637.52,75021.0,71837.0,222062.16,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.22,,,,100.0,44.21,0.0,0.0,,0.0,100.0,38.02,0.3962,49.37,0.4575
2023-03-29,77621.0,229758.16,0.44,1.56,0.09,0.24,0.0,212637.52,75021.0,71837.0,222062.16,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.21,0.0,0.0,,0.0,100.0,38.02,0.3961,49.35,0.4575
2023-03-30,77621.0,229758.16,0.44,1.56,0.09,0.23,0.0,212637.52,75021.0,71837.0,222062.16,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.21,0.0,0.0,,0.0,100.0,37.92,0.3964,49.46,0.4575
2023-03-31,77621.0,229758.16,0.44,1.56,0.09,0.24,0.0,212637.52,75021.0,71837.0,222062.16,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.21,0.0,0.0,,0.0,100.0,38.0,0.3957,49.32,0.4575
2023-04-03,77621.0,229758.16,0.44,1.55,0.09,0.23,0.0,212637.52,75021.0,71837.0,222062.16,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.21,0.0,0.0,,0.0,100.0,37.91,0.3962,49.45,0.4575
2023-04-04,77621.0,228981.95,0.44,1.53,0.09,0.23,0.0,211919.15,75021.0,71837.0,221311.95,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.21,0.0,0.0,,0.0,100.0,37.87,0.396,49.45,0.4575
2023-04-05,90421.0,266741.95,0.52,1.44,0.1,0.27,0.0,230799.15,81421.0,78237.0,240191.95,,,6400.0,0.02,,,,,6400.0,,,,0.02,6400.0,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.5,0.4036,46.58,0.5329
2023-04-06,90421.0,265837.74,0.52,1.46,0.1,0.27,0.0,230016.78,81421.0,78237.0,239377.74,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.49,0.4037,46.6,0.5329
2023-04-07,90421.0,265837.74,0.52,1.48,0.1,0.27,0.0,230016.78,81421.0,78237.0,239377.74,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.52,0.4036,46.57,0.5329
2023-04-10,90421.0,265837.74,0.52,1.48,0.1,0.27,0.0,230016.78,81421.0,78237.0,239377.74,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.4,0.4037,46.69,0.5329
2023-04-11,90421.0,265837.74,0.52,1.48,0.1,0.27,0.0,230016.78,81421.0,78237.0,239377.74,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.7,0.4036,46.4,0.5329
2023-04-12,91421.0,266035.11,0.52,1.54,0.1,0.27,0.0,230579.67,81421.0,79237.0,236935.11,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,41.9,0.4052,47.3,0.5388
2023-04-13,91421.0,266949.32,0.52,1.55,0.1,0.27,0.0,231372.04,81421.0,79237.0,237749.32,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.16,0.4054,47.11,0.5388
2023-04-14,91421.0,266949.32,0.52,1.55,0.1,0.27,0.0,231372.04,81421.0,79237.0,237749.32,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.02,0.4051,47.19,0.5388
2023-04-17,91421.0,267863.53,0.52,1.77,0.1,0.27,0.0,232164.41,81421.0,79237.0,238563.53,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.02,0.4053,47.21,0.5388
2023-04-18,91421.0,266949.32,0.52,2.4,0.1,0.27,0.0,231372.04,81421.0,79237.0,237749.32,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.0,0.4054,47.24,0.5388
2023-04-19,91421.0,267863.53,0.52,2.4,0.1,0.27,0.0,232164.41,81421.0,79237.0,238563.53,,,,,,,,,,,,,,,,,,0.24,,,,100.0,47.99,0.0,0.0,,0.0,100.0,42.08,0.4054,47.17,0.5388
2023-04-20,89091.0,261036.63,0.51,2.35,0.1,0.27,0.0,225337.51,79091.0,76907.0,231736.63,,,,,,,,0.01,,2330.0,,,,,,,2330.0,0.23,0.01,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.2,0.425,48.44,0.5251
2023-04-21,89091.0,261036.63,0.51,2.38,0.1,0.27,0.0,225337.51,79091.0,76907.0,231736.63,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.22,0.4249,48.42,0.5251
2023-04-24,89091.0,261927.54,0.51,2.32,0.1,0.27,0.0,226106.58,79091.0,76907.0,232527.54,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.38,0.4249,48.27,0.5251
2023-04-25,89091.0,264600.27,0.51,2.35,0.1,0.27,0.0,228413.79,79091.0,76907.0,234900.27,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.29,0.4253,48.4,0.5251
2023-04-26,89091.0,263709.36,0.51,2.4,0.1,0.27,0.0,227644.72,79091.0,76907.0,234109.36,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.2,0.4249,48.43,0.5251
2023-04-27,89091.0,262818.45,0.51,2.53,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.11,0.4249,48.5,0.5251
2023-04-28,89091.0,262818.45,0.51,2.57,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.16,0.4251,48.49,0.5251
2023-05-01,89091.0,262818.45,0.51,4.2,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.09,0.4251,48.55,0.5251
2023-05-02,89091.0,262818.45,0.51,4.2,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.13,0.4251,48.51,0.5251
2023-05-03,89091.0,262818.45,0.51,4.16,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.06,0.0,0.0,,0.0,100.0,43.22,0.4251,48.43,0.5189
2023-05-04,89091.0,261036.63,0.51,4.17,0.1,0.27,0.0,225337.51,79091.0,76907.0,231736.63,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,42.97,0.425,48.64,0.5251
2023-05-05,89091.0,262818.45,0.51,4.31,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.45,0.4249,48.21,0.5251
2023-05-08,89091.0,262818.45,0.51,4.44,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,42.96,0.4251,48.66,0.5251
2023-05-09,89091.0,262818.45,0.51,4.49,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.16,0.4252,48.49,0.5251
2023-05-10,89091.0,262818.45,0.51,4.56,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.38,0.4248,48.25,0.5251
2023-05-11,89091.0,262818.45,0.51,4.66,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.28,0.4248,48.35,0.5251
2023-05-12,89091.0,264600.27,0.51,4.82,0.1,0.27,0.0,228413.79,79091.0,76907.0,234900.27,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.29,0.425,48.37,0.5251
2023-05-15,89091.0,264600.27,0.51,4.37,0.1,0.27,0.0,228413.79,79091.0,76907.0,234900.27,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.26,0.4248,48.37,0.5251
2023-05-16,89091.0,263709.36,0.51,1.69,0.1,0.27,0.0,227644.72,79091.0,76907.0,234109.36,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.16,0.4248,48.46,0.5251
2023-05-17,89091.0,264600.27,0.51,1.69,0.1,0.27,0.0,228413.79,79091.0,76907.0,234900.27,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.25,0.425,48.4,0.5251
2023-05-18,89091.0,264600.27,0.51,1.7,0.1,0.27,0.0,228413.79,79091.0,76907.0,234900.27,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.12,0.425,48.52,0.5251
2023-05-19,89091.0,262818.45,0.51,1.72,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.18,0.4251,48.47,0.5251
2023-05-22,89091.0,264600.27,0.51,2.24,0.1,0.27,0.0,228413.79,79091.0,76907.0,234900.27,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,42.57,0.4268,49.19,0.5251
2023-05-23,89091.0,262818.45,0.51,2.24,0.1,0.56,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,20.93,0.6074,75.02,0.5251
2023-05-24,89091.0,263709.36,0.51,2.25,0.1,0.27,0.0,227644.72,79091.0,76907.0,234109.36,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.05,0.4253,48.61,0.5251
2023-05-25,89091.0,262818.45,0.51,2.2,0.1,0.27,0.0,226875.65,79091.0,76907.0,233318.45,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.22,0.4248,48.4,0.5251
2023-05-26,89091.0,263709.36,0.51,2.2,0.1,0.27,0.0,227644.72,79091.0,76907.0,234109.36,,,,,,,,,,,,,,,,,,0.23,,,,100.0,46.61,0.0,0.0,,0.0,100.0,43.21,0.4251,48.45,0.5251
2023-05-29,89091.0,264600.27,0.51,2.21,0.1,0.27,0.0,228413.79,76091.0,76907.0,225990.27,,,,,,,,0.01,,3000.0,,,,,,,,0.23,,,,100.0,44.84,0.0,0.0,,0.0,100.0,43.15,0.4251,48.49,0.5251
2023-05-30,81591.0,239877.54,0.47,2.04,0.09,0.25,0.0,206996.58,75091.0,70407.0,220767.54,,,,,,,,0.0,,1000.0,,,,,,,6500.0,0.22,0.02,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.52,0.4179,47.33,0.4837
2023-05-31,81591.0,242325.27,0.47,2.04,0.09,0.24,0.0,209108.79,75091.0,70407.0,223020.27,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.74,0.4178,47.12,0.4837
2023-06-01,81591.0,241509.36,0.47,2.04,0.09,0.25,0.0,208404.72,75091.0,70407.0,222269.36,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.49,0.4178,47.36,0.4837
2023-06-02,81591.0,240693.45,0.47,2.04,0.09,0.25,0.0,207700.65,75091.0,70407.0,221518.45,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.61,0.4178,47.23,0.4837
2023-06-05,81591.0,240693.45,0.47,2.04,0.09,0.25,0.0,207700.65,75091.0,70407.0,221518.45,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.66,0.4178,47.2,0.4837
2023-06-06,81591.0,239061.63,0.47,2.12,0.09,0.25,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.69,0.4179,47.17,0.4837
2023-06-07,81591.0,239061.63,0.47,2.01,0.09,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.56,0.4178,47.29,0.4837
2023-06-08,81591.0,239061.63,0.47,2.03,0.09,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.44,0.4179,47.4,0.4837
2023-06-09,81591.0,239061.63,0.47,2.02,0.09,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.71,0.4178,47.15,0.4837
2023-06-12,81591.0,239061.63,0.47,2.02,0.09,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.7,0.4179,47.17,0.4837
2023-06-13,81591.0,239877.54,0.08,2.04,0.05,0.24,0.0,206996.58,75091.0,70407.0,220767.54,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.65,0.418,47.22,0.4837
2023-06-14,81591.0,239061.63,0.09,2.05,0.05,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.61,0.4177,47.22,0.4837
2023-06-15,81591.0,239061.63,0.09,2.02,0.05,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.44,0.418,47.41,0.4837
2023-06-16,81591.0,239061.63,0.09,2.01,0.05,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.51,0.4178,47.33,0.4837
2023-06-19,81591.0,239061.63,0.09,2.0,0.05,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.51,0.0,0.0,,0.0,100.0,43.49,0.4178,47.35,0.4837
2023-06-20,81591.0,239061.63,0.09,1.99,0.05,0.24,0.0,206292.51,75091.0,70407.0,220016.63,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.49,0.0,0.0,,0.0,100.0,43.7,0.4178,47.16,0.4834
2023-06-21,81591.0,238245.72,0.09,1.99,0.05,0.24,0.0,205588.44,75091.0,70407.0,219265.72,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.49,0.0,0.0,,0.0,100.0,43.73,0.4177,47.11,0.4834
2023-06-22,81591.0,238245.72,0.09,1.98,0.05,0.24,0.0,205588.44,75091.0,70407.0,219265.72,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.49,0.0,0.0,,0.0,100.0,43.73,0.4179,47.13,0.4834
2023-06-23,81591.0,242325.27,0.09,1.98,0.05,0.24,0.0,209108.79,75091.0,70407.0,223020.27,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.49,0.0,0.0,,0.0,100.0,43.75,0.4178,47.12,0.4834
2023-06-26,81591.0,242325.27,0.09,1.69,0.05,0.25,0.0,209108.79,75091.0,70407.0,223020.27,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.49,0.0,0.0,,0.0,100.0,43.51,0.4178,47.33,0.4834
2023-06-27,81591.0,242325.27,0.09,4.9,0.05,0.25,0.0,209108.79,75091.0,70407.0,223020.27,,,,,,,,,,,,,,,,,,0.22,,,,100.0,44.52,0.0,0.0,,0.0,100.0,43.67,0.418,47.21,0.4837
2023-06-28,68691.0,204699.18,0.08,4.07,0.04,0.21,0.0,190442.86,68691.0,63907.0,204699.18,,,,,,,,0.02,,6400.0,,,,,,,6500.0,0.2,0.02,,,100.0,40.72,0.0,0.0,,0.0,100.0,33.32,0.4295,55.88,0.4072
2023-06-29,68691.0,204699.18,0.08,4.02,0.04,0.21,0.0,190442.86,68691.0,63907.0,204699.18,,,,,,,,,,,,,,,,,,0.2,,,,100.0,40.72,0.0,0.0,,0.0,100.0,33.4,0.4289,55.78,0.4072
2023-06-30,68691.0,204012.27,0.08,3.97,0.04,0.21,0.0,189803.79,68691.0,63907.0,204012.27,,,,,,,,,,,,,,,,,,0.2,,,,100.0,40.72,0.0,0.0,,0.0,100.0,33.29,0.4296,55.9,0.4072
