,ALTOU FP Equity_DX_SI_QTY,ALTOU FP Equity_DX_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTOU FP Equity_DX_SI_MV,ALTOU FP Equity_DX_DSS,ALTOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY,ALTOU FP Equity_DX_BROKER_SI_QTY,ALTOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTOU FP Equity_DX_BROKER_SI_MV_INC_x,ALTOU FP Equity_DX_SUPPLY_SI_MV_NEW,ALTOU FP Equity_DX_BROKER_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_NEW,ALTOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALTOU FP Equity_DX_BROKER_SI_QTY_INC,ALTOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTOU FP Equity_DX_BROKER_SI_MV_INC_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTOU FP Equity_DX_BROKER_SI_MV_ADD,ALTOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV,ALTOU FP Equity_DX_BROKER_SI_MV_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALTOU FP Equity_DX_BROKER_SI_MV_RMV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTOU FP Equity_DX_BROKER_SI_CON_RATIO,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,163175.35,,0.16,0.0,,0.0,,0.0
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165095.06,,0.16,0.0,,0.0,,0.0
2017-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,166867.1,,0.17,0.0,,0.0,,0.0
2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165242.73,,0.17,0.0,,0.0,,0.0
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,168048.46,,0.17,0.0,,0.0,,0.0
2017-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171444.87,,0.17,0.0,,0.0,,0.0
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171444.87,,0.17,0.0,,0.0,,0.0
2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,167162.44,,0.17,0.0,,0.0,,0.0
2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165981.08,,0.17,0.0,,0.0,,0.0
2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,166128.75,,0.17,0.0,,0.0,,0.0
2017-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,166867.1,,0.17,0.0,,0.0,,0.0
2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165390.4,,0.17,0.0,,0.0,,0.0
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165390.4,,0.17,0.0,,0.0,,0.0
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,163175.35,,0.17,0.0,,0.0,,0.0
2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,163323.02,,0.16,0.0,,0.0,,0.0
2017-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165390.4,,0.16,0.0,,0.0,,0.0
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,164947.39,,0.17,0.0,,0.0,,0.0
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169820.5,,0.17,0.0,,0.0,,0.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,167900.79,,0.17,0.0,,0.0,,0.0
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,166571.76,,0.17,0.0,,0.0,,0.0
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172921.57,,0.17,0.0,,0.0,,0.0
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172035.55,,0.17,0.0,,0.0,,0.0
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,175431.96,,0.17,0.0,,0.0,,0.0
2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,175431.96,,0.18,0.0,,0.0,,0.0
2017-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,174250.6,,0.17,0.0,,0.0,,0.0
2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169082.15,,0.17,0.0,,0.0,,0.0
2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169082.15,,0.17,0.0,,0.0,,0.0
2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169229.82,,0.17,0.0,,0.0,,0.0
2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171592.54,,0.17,0.0,,0.0,,0.0
2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171149.53,,0.17,0.0,,0.0,,0.0
2017-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,174841.28,,0.17,0.0,,0.0,,0.0
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171149.53,,0.17,0.0,,0.0,,0.0
2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171297.2,,0.17,0.0,,0.0,,0.0
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171444.87,,0.17,0.0,,0.0,,0.0
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,173364.58,,0.17,0.0,,0.0,,0.0
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172773.9,,0.17,0.0,,0.0,,0.0
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,176170.31,,0.17,0.0,,0.0,,0.0
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,184882.84,,0.18,0.0,,0.0,,0.0
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,184587.5,,0.18,0.0,,0.0,,0.0
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,182815.46,,0.18,0.0,,0.0,,0.0
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,182815.46,,0.18,0.0,,0.0,,0.0
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,188426.92,,0.19,0.0,,0.0,,0.0
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,190641.97,,0.19,0.0,,0.0,,0.0
2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,188131.58,,0.19,0.0,,0.0,,0.0
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,189017.6,,0.19,0.0,,0.0,,0.0
2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,192266.34,,0.19,0.0,,0.0,,0.0
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,192561.68,,0.19,0.0,,0.0,,0.0
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,193300.03,,0.19,0.0,,0.0,,0.0
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,190789.64,,0.19,0.0,,0.0,,0.0
2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,193300.03,,0.19,0.0,,0.0,,0.0
2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,193447.7,,0.19,0.0,,0.0,,0.0
2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,194629.06,,0.19,0.0,,0.0,,0.0
2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,194924.4,,0.19,0.0,,0.0,,0.0
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,194924.4,,0.19,0.0,,0.0,,0.0
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,193300.03,,0.19,0.0,,0.0,,0.0
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,192266.34,,0.19,0.0,,0.0,,0.0
2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,192266.34,,0.19,0.0,,0.0,,0.0
2017-07-26,5000.0,65350.0,0.1,0.34,0.07,0.07,0.0,65350.0,5000.0,5000.0,65350.0,,,,,,5000.0,,,,,,,,,0.07,5000.0,,0.07,,,,100.0,33.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3386
2017-07-27,5000.0,63650.0,0.1,0.34,0.07,0.07,0.0,63650.0,5000.0,5000.0,63650.0,0.07,,,,,,5000.0,,,,0.07,,,,,5000.0,,0.07,,,,100.0,33.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3386
2017-07-28,2500.0,31750.0,0.05,0.17,0.04,0.03,0.0,31750.0,2500.0,2500.0,31750.0,,,,,,,,0.03,,2500.0,,,,,,,2500.0,0.03,0.04,,,100.0,16.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1693
2017-07-31,2500.0,31200.0,0.05,0.17,0.04,0.03,0.0,31200.0,2500.0,2500.0,31200.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,16.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1693
2017-08-01,2500.0,31625.0,0.05,0.16,0.04,0.03,0.0,31625.0,2500.0,2500.0,31625.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,16.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1693
2017-08-02,2500.0,31675.0,0.05,0.16,0.04,0.03,0.0,31675.0,2500.0,2500.0,31675.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,16.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1693
2017-08-03,16.0,201.44,0.0,0.0,0.0,0.0,0.0,201.44,16.0,16.0,201.44,,,,,,,,0.03,,2484.0,,,,,,,2484.0,0.0,0.03,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011
2017-08-04,16.0,201.28,0.0,0.0,0.0,0.0,0.0,201.28,16.0,16.0,201.28,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011
2017-08-07,16.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,16.0,16.0,200.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011
2017-08-08,16.0,198.4,0.0,0.0,0.0,0.0,0.0,198.4,16.0,16.0,198.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2017-08-09,16.0,205.44,0.0,0.0,0.0,0.0,0.0,205.44,16.0,16.0,205.44,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2017-08-10,16.0,214.4,0.0,0.0,0.0,0.0,0.0,214.4,16.0,16.0,214.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0009
2017-08-11,16.0,213.6,0.0,0.0,0.0,0.0,0.0,213.6,16.0,16.0,213.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0009
2017-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,16.0,,,,,,,16.0,0.0,0.0,,,0.0,0.0,19482.0,260863.98,,0.26,0.0,,0.0,,0.0
2017-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,260279.52,,0.26,0.0,,0.0,,0.0
2017-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,260084.7,,0.26,0.0,,0.0,,0.0
2017-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,259889.88,,0.26,0.0,,0.0,,0.0
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,260084.7,,0.26,0.0,,0.0,,0.0
2017-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,260279.52,,0.26,0.0,,0.0,,0.0
2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,260669.16,,0.26,0.0,,0.0,,0.0
2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19482.0,262032.9,,0.26,0.0,,0.0,,0.0
2017-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20190.0,272565.0,,0.27,0.0,,0.0,,0.0
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20190.0,272565.0,,0.27,0.0,,0.0,,0.0
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20854.0,280903.38,,0.28,0.0,,0.0,,0.0
2017-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20854.0,279860.68,,0.28,0.0,,0.0,,0.0
2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20854.0,279235.06,,0.28,0.0,,0.0,,0.0
2017-08-31,200.0,2682.0,0.0,0.02,0.0,0.0,0.0,1341.0,100.0,100.0,1341.0,,,,,,100.0,,,,,,,,,0.0,100.0,,0.0,,,,0.48,0.48,20754.0,278311.14,,0.28,0.48,,1.0,100.0,0.0096
2017-09-01,200.0,2620.0,0.0,0.02,0.0,0.0,0.0,1310.0,100.0,100.0,1310.0,,,,,,,,,,,,,,,,,,0.0,,,,0.45,0.45,21943.0,287453.3,,0.29,0.45,,1.0,100.0,0.0091
2017-09-04,100.0,1348.0,0.0,0.01,0.0,0.0,0.0,1348.0,0.0,100.0,0.0,,,,,,,,0.0,,100.0,,,,,,,,0.0,,,,0.0,0.0,22043.0,297139.64,,0.29,0.0,,1.0,100.0,0.0045
2017-09-05,100.0,1350.0,0.0,0.01,0.0,0.0,0.0,1350.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,297580.5,,0.3,0.0,,1.0,100.0,0.0045
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,,,0.0,0.0,22043.0,298462.22,,0.3,0.0,,0.0,100.0,0.0
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,298462.22,,0.3,0.0,,0.0,,0.0
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,299784.8,,0.3,0.0,,0.0,,0.0
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,299564.37,,0.3,0.0,,0.0,,0.0
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,298241.79,,0.3,0.0,,0.0,,0.0
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,288983.73,,0.29,0.0,,0.0,,0.0
2017-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,291628.89,,0.29,0.0,,0.0,,0.0
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22043.0,298241.79,,0.29,0.0,,0.0,,0.0
2017-09-18,1000.0,13520.0,0.02,0.11,0.01,0.01,0.0,13520.0,1000.0,1000.0,13520.0,,,,,,1000.0,,,,,,,,,0.01,1000.0,,0.01,,,,100.0,4.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0454
2017-09-19,1000.0,13550.0,0.02,0.11,0.01,0.01,0.0,13550.0,1000.0,1000.0,13550.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0454
2017-09-20,858.0,11660.22,0.02,0.1,0.01,0.01,0.0,11660.22,858.0,858.0,11660.22,,,,,,,,0.0,,142.0,,,,,,,142.0,0.01,0.0,,,100.0,3.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0389
2017-09-21,1858.0,25157.32,0.04,0.21,0.03,0.03,0.0,11617.32,1858.0,858.0,25157.32,,,,,,,,,,,,,,,,1000.0,,0.03,,,,100.0,8.43,0.0,0.0,,0.0,100.0,47.56,0.5012,52.44,0.0843
2017-09-22,1858.0,25454.6,0.04,0.27,0.03,0.03,0.0,11754.6,1858.0,858.0,25454.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.06,0.0,0.0,,0.0,100.0,47.42,0.5013,52.58,0.0806
2017-09-25,1858.0,25361.7,0.04,0.26,0.03,0.03,0.0,11711.7,1858.0,858.0,25361.7,,,,,,,,,,,,,,,,,,0.03,,,,100.0,8.06,0.0,0.0,,0.0,100.0,47.69,0.5011,52.31,0.0806
2017-09-26,858.0,11668.8,0.02,0.11,0.01,0.01,0.0,11668.8,858.0,858.0,11668.8,,,,,,,,0.01,,1000.0,,,,,,,,0.01,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2017-09-27,858.0,11728.86,0.02,0.11,0.01,0.01,0.0,11728.86,858.0,858.0,11728.86,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2017-09-28,858.0,11797.5,0.02,0.11,0.01,0.01,0.0,11797.5,858.0,858.0,11797.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0332
2017-09-29,858.0,11797.5,0.02,0.1,0.01,0.01,0.0,11797.5,858.0,858.0,11797.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0332
2017-10-02,858.0,11711.7,0.02,0.1,0.01,0.01,0.0,11711.7,858.0,858.0,11711.7,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0318
2017-10-03,858.0,11677.38,0.02,0.1,0.01,0.01,0.0,11677.38,858.0,858.0,11677.38,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0334
2017-10-04,858.0,11891.88,0.02,0.1,0.01,0.01,0.0,11891.88,858.0,858.0,11891.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0334
2017-10-05,858.0,11754.6,0.02,0.11,0.01,0.01,0.0,11754.6,858.0,858.0,11754.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0334
2017-10-06,1858.0,25677.56,0.04,0.24,0.03,0.03,0.0,11857.56,1858.0,858.0,25677.56,,,,,,,,,,,,,,,,1000.0,,0.03,,,,100.0,7.24,0.0,0.0,,0.0,100.0,47.43,0.5013,52.57,0.0724
2017-10-09,1858.0,25658.98,0.04,0.23,0.03,0.03,0.0,11848.98,1858.0,858.0,25658.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,7.24,0.0,0.0,,0.0,100.0,47.19,0.5016,52.81,0.0724
