,ALLAM FP Equity_DX_SI_QTY,ALLAM FP Equity_DX_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLAM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLAM FP Equity_DX_SI_MV,ALLAM FP Equity_DX_DSS,ALLAM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SUPPLY_SI_QTY,ALLAM FP Equity_DX_BROKER_SI_QTY,ALLAM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_x,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLAM FP Equity_DX_BROKER_SI_MV_INC_x,ALLAM FP Equity_DX_BROKER_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_NEW,ALLAM FP Equity_DX_SUPPLY_SI_MV_DEC,ALLAM FP Equity_DX_BROKER_SI_QTY_INC,ALLAM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_y,ALLAM FP Equity_DX_BROKER_SI_MV_INC_y,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLAM FP Equity_DX_BROKER_SI_MV_ADD,ALLAM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_DEC,ALLAM FP Equity_DX_SUPPLY_SI_MV,ALLAM FP Equity_DX_BROKER_SI_MV_DEC,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLAM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLAM FP Equity_DX_BROKER_SI_CON_RATIO,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLAM FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-09,8000.0,5072.0,0.1,0.12,0.06,0.01,0.0,2536.0,4000.0,4000.0,2536.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-10,8000.0,5120.0,0.1,0.13,0.06,0.01,0.0,2560.0,4000.0,4000.0,2560.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-11,11000.0,6622.0,0.14,0.18,0.08,0.01,0.0,3311.0,5500.0,5500.0,3311.0,,1500.0,0.0,1300.0,,,200.0,,,0.0,1500.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,24.18,0.6333,75.82,2.0
2023-10-12,11000.0,6490.0,0.14,0.19,0.08,0.01,0.0,3245.0,5500.0,5500.0,3245.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,23.82,0.6371,76.18,2.0
2023-10-13,11000.0,5918.0,0.14,0.19,0.08,0.01,0.0,2959.0,5500.0,5500.0,2959.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,24.46,0.6305,75.54,2.0
2023-10-16,11000.0,5654.0,0.14,0.18,0.08,0.01,0.0,2827.0,5500.0,5500.0,2827.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,24.05,0.6347,75.95,2.0
2023-10-17,13400.0,6700.0,0.17,0.24,0.1,0.01,0.0,3350.0,6700.0,6700.0,3350.0,,1200.0,0.0,,,,1200.0,,,0.0,1200.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,19.62,0.6846,80.38,2.0
2023-10-18,15400.0,7384.3,0.2,0.27,0.11,0.01,0.0,3692.15,7700.0,7700.0,3692.15,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.18,0.7155,82.82,2.0
2023-10-19,12800.0,5273.6,0.17,0.22,0.09,0.01,0.0,2636.8,6400.0,6400.0,2636.8,,,,,,0.0,,1300.0,,,,,,1300.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-20,12800.0,5913.6,0.17,0.21,0.09,0.01,0.0,2956.8,6400.0,6400.0,2956.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-23,11700.0,5557.5,0.15,0.18,0.09,0.01,0.0,2517.5,6400.0,5300.0,3040.0,,,,,,,,,,,,,,1100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8281
2023-10-24,10600.0,4950.2,0.14,0.16,0.08,0.01,0.0,2475.1,5300.0,5300.0,2475.1,,,,,,0.0,,1100.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-25,10600.0,4976.7,0.14,0.16,0.08,0.01,0.0,2488.35,5300.0,5300.0,2488.35,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-26,10600.0,4626.9,0.14,0.16,0.08,0.0,0.0,2313.45,5300.0,5300.0,2313.45,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-27,10600.0,4717.0,0.14,0.17,0.08,0.0,0.0,2358.5,5300.0,5300.0,2358.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-30,8400.0,3444.0,0.11,0.14,0.06,0.0,0.0,2173.0,3100.0,5300.0,1271.0,,,,,,0.0,,2200.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.7097
2023-10-31,7600.0,2872.8,0.1,0.13,0.06,0.0,0.0,2003.4,2300.0,5300.0,869.4,,,,,,0.0,,800.0,,,,,,,0.0,,100.0,74.19,0.0,0.0,0.0,100.0,,1.0,100.0,2.4516
2023-11-01,7600.0,3651.8,0.1,0.13,0.06,0.0,0.0,2546.65,2300.0,5300.0,1105.15,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.3043
2023-11-02,7600.0,4362.4,0.1,0.12,0.06,0.0,0.0,3042.2,2300.0,5300.0,1320.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.3043
2023-11-03,7600.0,4195.2,0.1,0.12,0.06,0.0,0.0,2925.6,2300.0,5300.0,1269.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.3043
2023-11-06,10600.0,5671.0,0.14,0.17,0.08,0.01,0.0,2835.5,5300.0,5300.0,2835.5,,3000.0,,,,,,,,,3000.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-07,10600.0,8628.4,0.14,0.16,0.08,0.01,0.0,4314.2,5300.0,5300.0,4314.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-08,1200.0,734.4,0.02,0.02,0.01,0.0,0.0,734.4,0.0,1200.0,0.0,,,,,,0.0,,5300.0,,,,,,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2264
2023-11-09,2400.0,1500.0,0.03,0.03,0.02,0.0,0.0,750.0,1200.0,1200.0,750.0,,,,,,,,,,,,,1200.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-10,2400.0,1440.0,0.03,0.03,0.02,0.0,0.0,720.0,1200.0,1200.0,720.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-13,2400.0,1483.2,0.03,0.03,0.02,0.0,0.0,741.6,1200.0,1200.0,741.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-14,2400.0,1437.6,0.03,0.03,0.02,0.0,0.0,718.8,1200.0,1200.0,718.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-15,2400.0,1502.4,0.03,0.03,0.02,0.0,0.0,751.2,1200.0,1200.0,751.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-16,2400.0,1802.4,0.03,0.03,0.02,0.0,0.0,901.2,1200.0,1200.0,901.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-17,2400.0,1622.4,0.03,0.03,0.02,0.0,0.0,811.2,1200.0,1200.0,811.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-22,2600.0,1843.4,0.03,0.03,0.02,0.0,0.0,921.7,1300.0,1300.0,921.7,,,,1300.0,,,,,,,,0.0,1300.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-23,2600.0,1859.0,0.03,0.03,0.02,0.0,0.0,929.5,1300.0,1300.0,929.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-24,3600.0,2505.6,0.05,0.04,0.03,0.0,0.0,1252.8,1800.0,1800.0,1252.8,,500.0,0.0,,,,500.0,,,0.0,500.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-27,3600.0,2552.4,0.05,0.04,0.03,0.0,0.0,1276.2,1800.0,1800.0,1276.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-28,3600.0,2520.0,0.05,0.04,0.03,0.0,0.0,1260.0,1800.0,1800.0,1260.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-29,3600.0,2502.0,0.05,0.04,0.03,0.0,0.0,1251.0,1800.0,1800.0,1251.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-11-30,3600.0,2476.8,0.05,0.04,0.03,0.0,0.0,1238.4,1800.0,1800.0,1238.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-01,3600.0,2376.0,0.05,0.04,0.03,0.0,0.0,1188.0,1800.0,1800.0,1188.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-04,3600.0,2368.8,0.05,0.04,0.03,0.0,0.0,1184.4,1800.0,1800.0,1184.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-05,3600.0,2340.0,0.05,0.04,0.03,0.0,0.0,1170.0,1800.0,1800.0,1170.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-06,3600.0,2325.6,0.05,0.04,0.03,0.0,0.0,1162.8,1800.0,1800.0,1162.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-07,3800.0,2447.2,0.05,0.05,0.03,0.0,0.0,1288.0,1800.0,2000.0,1159.2,,,0.0,,,,200.0,,,0.0,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.1111
2023-12-08,4000.0,2580.0,0.05,0.05,0.03,0.0,0.0,1290.0,2000.0,2000.0,1290.0,,200.0,,,,,,,,,200.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-11,4000.0,2600.0,0.05,0.05,0.03,0.0,0.0,1300.0,2000.0,2000.0,1300.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-12,4000.0,2640.0,0.05,0.05,0.03,0.0,0.0,1320.0,2000.0,2000.0,1320.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-13,4200.0,2688.0,0.05,0.05,0.03,0.0,0.0,1344.0,2100.0,2100.0,1344.0,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-14,4200.0,2562.0,0.05,0.06,0.03,0.0,0.0,1281.0,2100.0,2100.0,1281.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-15,4200.0,2599.8,0.05,0.06,0.03,0.0,0.0,1299.9,2100.0,2100.0,1299.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-18,4200.0,2671.2,0.05,0.06,0.03,0.0,0.0,1335.6,2100.0,2100.0,1335.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-19,4200.0,2700.6,0.05,0.06,0.03,0.0,0.0,1350.3,2100.0,2100.0,1350.3,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-20,4200.0,2641.8,0.05,0.08,0.03,0.0,0.0,1320.9,2100.0,2100.0,1320.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-21,4200.0,2679.6,0.05,0.09,0.03,0.0,0.0,1339.8,2100.0,2100.0,1339.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-22,4200.0,2679.6,0.05,0.09,0.03,0.0,0.0,1339.8,2100.0,2100.0,1339.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-25,4200.0,2679.6,0.05,0.09,0.03,0.0,0.0,1339.8,2100.0,2100.0,1339.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-26,4200.0,2679.6,0.05,0.09,0.03,0.0,0.0,1339.8,2100.0,2100.0,1339.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-27,4200.0,2671.2,0.05,0.09,0.03,0.0,0.0,1335.6,2100.0,2100.0,1335.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-28,4200.0,2679.6,0.05,0.09,0.03,0.0,0.0,1339.8,2100.0,2100.0,1339.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-12-29,4200.0,2818.2,0.05,0.09,0.03,0.0,0.0,1409.1,2100.0,2100.0,1409.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-01-01,4200.0,2818.2,0.05,0.08,0.03,0.0,0.0,1409.1,2100.0,2100.0,1409.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-01-02,4200.0,2826.6,0.05,0.08,0.03,0.0,0.0,1413.3,2100.0,2100.0,1413.3,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-01-03,4800.0,3350.4,0.06,0.14,0.04,0.0,0.0,1675.2,2400.0,2400.0,1675.2,,300.0,,300.0,,,,,,,300.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.3,0.7843,87.7,2.0
2024-01-04,4800.0,3388.8,0.06,0.15,0.04,0.0,0.0,1694.4,2400.0,2400.0,1694.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.44,0.7822,87.56,2.0
2024-01-05,4800.0,3504.0,0.06,0.16,0.04,0.0,0.0,1752.0,2400.0,2400.0,1752.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.32,0.784,87.68,2.0
2024-01-08,4800.0,3417.6,0.06,0.16,0.04,0.0,0.0,1708.8,2400.0,2400.0,1708.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.45,0.7819,87.55,2.0
2024-01-09,4500.0,3235.5,0.06,0.15,0.03,0.0,0.0,1725.6,2100.0,2400.0,1509.9,,,0.0,,,0.0,300.0,300.0,,0.0,,,,300.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.1429
2024-01-10,4800.0,3360.0,0.06,0.15,0.04,0.0,0.0,1680.0,2400.0,2400.0,1680.0,,300.0,,,,,,,,,300.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-01-11,7300.0,4927.5,0.09,0.23,0.05,0.01,0.0,3307.5,2400.0,4900.0,1620.0,,,,2500.0,,,,,,,,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,35.73,0.5407,64.27,3.0417
2024-01-12,7300.0,4942.1,0.09,0.22,0.05,0.01,0.0,3317.3,2400.0,4900.0,1624.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.15,0.5383,63.85,3.0417
2024-01-15,7300.0,4803.4,0.09,0.21,0.05,0.01,0.0,3224.2,2400.0,4900.0,1579.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.1,0.5386,63.9,3.0417
2024-01-16,7300.0,4737.7,0.09,0.21,0.05,0.0,0.0,3180.1,2400.0,4900.0,1557.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,35.66,0.5411,64.34,3.0417
2024-01-17,7300.0,4635.5,0.09,0.22,0.05,0.0,0.0,3111.5,2400.0,4900.0,1524.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,35.6,0.5415,64.4,3.0417
2024-01-18,6552.0,4186.73,0.08,0.21,0.05,0.0,0.0,2653.13,2400.0,4152.0,1533.6,,,,,,,,,,,,,,748.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,27.61,0.6003,72.39,2.73
2024-01-19,6552.0,4055.69,0.08,0.21,0.05,0.0,0.0,2570.09,2400.0,4152.0,1485.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,27.96,0.5971,72.04,2.73
2024-01-22,5449.0,3362.03,0.07,0.16,0.04,0.0,0.0,1881.23,2400.0,3049.0,1480.8,,,,,,,,,,,,,,1103.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,12.45,0.782,87.55,2.2704
2024-01-23,5449.0,3209.46,0.07,0.16,0.04,0.0,0.0,1795.86,2400.0,3049.0,1413.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.72,0.778,87.28,2.2704
2024-01-24,5449.0,3236.71,0.07,0.15,0.04,0.0,0.0,1811.11,2400.0,3049.0,1425.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.33,0.7837,87.67,2.2704
2024-01-25,5449.0,3263.95,0.07,0.15,0.04,0.0,0.0,1826.35,2400.0,3049.0,1437.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.43,0.7823,87.57,2.2704
2024-01-26,5449.0,3476.46,0.07,0.16,0.04,0.0,0.0,1945.26,2400.0,3049.0,1531.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.07,0.7878,87.93,2.2704
2024-01-29,5449.0,3351.14,0.07,0.15,0.04,0.0,0.0,1875.14,2400.0,3049.0,1476.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.66,0.7789,87.34,2.2704
2024-01-30,5449.0,3443.77,0.07,0.15,0.04,0.0,0.0,1926.97,2400.0,3049.0,1516.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.24,0.7851,87.76,2.2704
2024-01-31,5449.0,3378.38,0.07,0.15,0.04,0.0,0.0,1890.38,2400.0,3049.0,1488.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.56,0.7804,87.44,2.2704
2024-02-01,5449.0,3247.6,0.07,0.16,0.04,0.0,0.0,1817.2,2400.0,3049.0,1430.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.63,0.7794,87.37,2.2704
2024-02-02,5449.0,3198.56,0.07,0.15,0.04,0.0,0.0,1789.76,2400.0,3049.0,1408.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.5,0.7812,87.5,2.2704
2024-02-05,5449.0,2721.78,0.07,0.15,0.04,0.0,0.0,1522.98,2400.0,3049.0,1198.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,13.36,0.7685,86.64,2.2704
2024-02-06,5449.0,2506.54,0.07,0.14,0.04,0.0,0.0,1402.54,2400.0,3049.0,1104.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.85,0.7761,87.15,2.2704
2024-02-07,5449.0,2386.66,0.07,0.14,0.04,0.0,0.0,1335.46,2400.0,3049.0,1051.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.67,0.7788,87.33,2.2704
2024-02-08,5449.0,3045.99,0.07,0.14,0.04,0.0,0.0,1704.39,2400.0,3049.0,1341.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.07,0.803,88.93,2.2704
2024-02-09,5449.0,3002.4,0.07,0.12,0.04,0.0,0.0,1680.0,2400.0,3049.0,1322.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.41,0.7826,87.59,2.2704
2024-02-12,5449.0,3541.85,0.07,0.12,0.04,0.0,0.0,1981.85,2400.0,3049.0,1560.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.54,0.7958,88.46,2.2704
2024-02-13,8011.0,4982.84,0.1,0.16,0.06,0.01,0.0,3490.04,2400.0,5611.0,1492.8,,,0.0,,,,2562.0,,,0.0,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.93,0.513,58.07,3.3379
2024-02-14,8011.0,4598.31,0.1,0.16,0.06,0.01,0.0,3220.71,2400.0,5611.0,1377.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.17,0.5123,57.83,3.3379
2024-02-15,8011.0,4702.46,0.1,0.15,0.06,0.0,0.0,3293.66,2400.0,5611.0,1408.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.87,0.5167,59.13,3.3379
2024-02-16,8011.0,4550.25,0.1,0.15,0.06,0.0,0.0,3187.05,2400.0,5611.0,1363.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.0,0.5162,59.0,3.3379
2024-02-19,8011.0,4277.87,0.1,0.15,0.06,0.0,0.0,2996.27,2400.0,5611.0,1281.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.89,0.5131,58.11,3.3379
2024-02-20,8011.0,3813.24,0.1,0.16,0.06,0.0,0.0,2670.84,2400.0,5611.0,1142.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.65,0.5108,57.35,3.3379
2024-02-21,8011.0,3484.79,0.1,0.16,0.06,0.0,0.0,2440.79,2400.0,5611.0,1044.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.32,0.5118,57.68,3.3379
2024-02-22,7717.0,3395.48,0.1,0.14,0.06,0.0,0.0,2339.48,2400.0,5317.0,1056.0,,,,,,,,,,,,,,294.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,38.79,0.5251,61.21,3.2154
2024-02-23,7588.0,3668.8,0.1,0.15,0.06,0.0,0.0,2460.05,2500.0,5088.0,1208.75,,100.0,,,,,,,,,100.0,,,229.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,36.69,0.5354,63.31,3.0352
2024-02-26,8046.0,4023.0,0.1,0.16,0.06,0.0,0.0,2658.5,2729.0,5317.0,1364.5,,229.0,0.0,,,,229.0,,,0.0,229.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.93,0.5165,59.07,2.9483
2024-02-27,8046.0,3998.86,0.1,0.15,0.06,0.0,0.0,2642.55,2729.0,5317.0,1356.31,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.48,0.5145,58.52,2.9483
2024-02-28,8046.0,3958.63,0.1,0.15,0.06,0.0,0.0,2615.96,2729.0,5317.0,1342.67,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.55,0.5143,58.45,2.9483
2024-02-29,8046.0,3938.52,0.1,0.15,0.06,0.0,0.0,2602.67,2729.0,5317.0,1335.85,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.52,0.5144,58.48,2.9483
2024-03-01,8046.0,4002.89,0.1,0.15,0.06,0.0,0.0,2645.21,2729.0,5317.0,1357.68,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.15,0.5157,58.85,2.9483
2024-03-04,8046.0,3644.84,0.1,0.15,0.06,0.0,0.0,2408.6,2729.0,5317.0,1236.24,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.46,0.5114,57.54,2.9483
2024-03-05,8046.0,3850.01,0.1,0.15,0.06,0.0,0.0,2544.18,2729.0,5317.0,1305.83,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.75,0.5171,59.25,2.9483
2024-03-06,8046.0,3761.51,0.1,0.16,0.06,0.0,0.0,2485.7,2729.0,5317.0,1275.81,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.62,0.514,58.38,2.9483
2024-03-07,8046.0,3487.94,0.1,0.16,0.06,0.0,0.0,2304.92,2729.0,5317.0,1183.02,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.22,0.5121,57.78,2.9483
2024-03-08,8046.0,3556.33,0.1,0.15,0.06,0.0,0.0,2350.11,2729.0,5317.0,1206.22,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.14,0.5157,58.86,2.9483
2024-03-11,8046.0,3532.19,0.1,0.16,0.06,0.0,0.0,2334.16,2729.0,5317.0,1198.03,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.53,0.5143,58.47,2.9483
