,EJAP FP Equity_DX_SI_QTY,EJAP FP Equity_DX_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EJAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EJAP FP Equity_DX_SI_MV,EJAP FP Equity_DX_DSS,EJAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SUPPLY_SI_QTY,EJAP FP Equity_DX_BROKER_SI_QTY,EJAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EJAP FP Equity_DX_BROKER_SI_MV_NEW_x,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,EJAP FP Equity_DX_BROKER_SI_MV_INC_x,EJAP FP Equity_DX_BROKER_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_NEW,EJAP FP Equity_DX_SUPPLY_SI_MV_DEC,EJAP FP Equity_DX_BROKER_SI_QTY_INC,EJAP FP Equity_DX_SUPPLY_SI_QTY_DEC,EJAP FP Equity_DX_BROKER_SI_MV_NEW_y,EJAP FP Equity_DX_BROKER_SI_MV_INC_y,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,EJAP FP Equity_DX_BROKER_SI_MV_ADD,EJAP FP Equity_DX_SUPPLY_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_DEC,EJAP FP Equity_DX_SUPPLY_SI_MV,EJAP FP Equity_DX_BROKER_SI_MV_DEC,EJAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EJAP FP Equity_DX_UTILIZATION_QUANTITY,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EJAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EJAP FP Equity_DX_ACTIVE_UTILIZATION_MV,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EJAP FP Equity_DX_BROKER_SI_CON_RATIO,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EJAP FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-05-29,62000.0,958960.2,1.99,0.07,0.96,,958960.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-30,62000.0,958358.8,1.88,0.07,0.95,,958358.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-02,62000.0,961136.4,1.85,0.07,0.97,,961136.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-03,62000.0,960150.6,1.83,0.06,0.96,,960150.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-04,62000.0,954694.6,1.83,0.06,0.95,,954694.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-05,62000.0,945934.0,1.78,0.06,0.95,,945934.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-06,62000.0,954149.0,1.83,0.06,0.94,,954149.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-09,62000.0,954539.6,1.85,0.06,0.96,,954539.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-10,62000.0,951464.4,1.87,0.06,0.94,,951464.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-11,62000.0,948364.4,1.81,0.06,0.95,,948364.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-12,62000.0,943398.2,1.76,0.06,0.95,,943398.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-13,62000.0,940701.2,1.78,0.06,0.94,,940701.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-16,62000.0,943968.6,1.78,0.06,0.95,,943968.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-17,62000.0,935177.0,1.76,0.06,0.94,,935177.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-18,62000.0,945611.6,1.75,0.06,0.94,,945611.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-19,62000.0,937706.6,1.76,0.06,0.95,,937706.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-20,62000.0,927005.4,1.74,0.06,0.93,,927005.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-23,62000.0,921295.2,1.71,0.06,0.92,,921295.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-24,62000.0,927079.8,1.88,0.06,0.92,,927079.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-25,62000.0,925325.2,1.79,0.06,0.92,,925325.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-26,62000.0,936417.0,1.81,0.06,0.94,,936417.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-27,62000.0,955686.6,1.95,0.06,0.95,,955686.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-06-30,62000.0,949027.8,1.92,0.06,0.95,,949027.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-01,62000.0,940905.8,1.95,0.06,0.94,,940905.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-02,62000.0,939262.8,1.99,0.06,0.94,,939262.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-03,62000.0,942865.0,1.97,0.06,0.94,,942865.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-04,230900.0,3486913.26,7.18,0.24,3.5,,3486913.26,0.0,230900.0,0.0,,,,168900.0,,,,,,,,2.56,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.83,0.6073,73.17,0.0
2025-07-07,399800.0,5995800.6,12.41,0.41,6.0,,5995800.6,0.0,399800.0,0.0,,,2.52,,,,168900.0,,,2.52,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0.512,57.75,0.0
2025-07-08,399800.0,5978689.16,12.25,0.4,5.97,,5978689.16,0.0,399800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0.512,57.75,0.0
2025-07-09,399800.0,5973051.98,12.0,0.39,6.0,,5973051.98,0.0,399800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0.512,57.75,3998.0
2025-07-10,399800.0,5973211.9,12.34,0.39,5.98,,5973211.9,0.0,399800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.27,0.5119,57.73,0.0
2025-07-11,230900.0,3419790.63,7.57,0.22,3.43,,3419790.63,0.0,230900.0,0.0,,,,,,,,,,,,,,168900.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-14,142600.0,2115485.26,4.61,0.14,2.13,,2115485.26,0.0,142600.0,0.0,,,,,,,,,,,,,,88300.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-15,133200.0,1969628.4,4.4,0.13,1.97,,1969628.4,0.0,133200.0,0.0,,,,,,,,,,,,,,9400.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-16,138200.0,2028015.9,4.72,0.13,2.04,,2028015.9,0.0,138200.0,0.0,,,,38100.0,,,,,,,,0.56,,33100.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,27.42,0.602,72.58,0.0
2025-07-17,342800.0,5125168.52,12.05,0.33,5.11,,5125168.52,0.0,342800.0,0.0,,,3.07,,,,204600.0,,,3.07,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.97,0.5163,59.03,0.0
2025-07-18,342800.0,5070320.52,12.15,0.33,5.04,,5070320.52,0.0,342800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.99,0.5162,59.01,0.0
2025-07-21,304700.0,4548195.96,11.03,0.29,4.53,,4548195.96,0.0,304700.0,0.0,,,,,,,,,,,,,,38100.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,33.59,0.5539,66.41,0.0
2025-07-22,189500.0,2824175.35,6.63,0.18,2.82,,2824175.35,0.0,189500.0,0.0,,,,,,,,,,,,,,115200.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.8752,93.31,0.0
2025-07-23,189500.0,2955214.6,6.78,0.18,2.96,,2955214.6,0.0,189500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.8758,93.35,0.0
2025-07-24,191200.0,2987767.68,6.69,0.18,2.99,,2987767.68,0.0,191200.0,0.0,,,0.81,,,,52000.0,,,0.81,,,,50300.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.5525,66.2,0.0
2025-07-25,191200.0,2950617.52,6.95,0.18,3.0,,2950617.52,0.0,191200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.08,0.5507,65.92,0.0
2025-07-28,62000.0,950032.2,2.27,0.06,0.96,,950032.2,0.0,62000.0,0.0,,,,,,,,,,,,,,129200.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-29,62000.0,951464.4,2.36,0.06,0.96,,951464.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-30,62000.0,960925.6,2.34,0.06,0.95,,960925.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-07-31,62000.0,959096.6,2.31,0.06,0.94,,959096.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-01,62000.0,949275.8,2.21,0.06,0.95,,949275.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-04,62000.0,962643.0,2.25,0.06,0.95,,962643.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-05,62000.0,961223.2,2.22,0.06,0.96,,961223.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-06,62000.0,968111.4,2.36,0.06,0.97,,968111.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-07,62000.0,976996.0,2.38,0.06,0.97,,976996.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-08,62000.0,991367.6,2.38,0.06,0.99,,991367.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-11,62000.0,996991.0,2.41,0.06,0.99,,996991.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-12,62000.0,1005782.6,2.42,0.06,1.0,,1005782.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-08-13,251400.0,4074666.06,9.77,0.23,4.09,,4074666.06,0.0,251400.0,0.0,,,1.04,125700.0,,,63700.0,,,1.04,,2.05,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2025-08-14,251400.0,4068808.44,9.48,0.24,4.05,,4068808.44,0.0,251400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2025-08-15,251400.0,4122281.22,9.43,0.24,4.14,,4122281.22,0.0,251400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2025-08-18,251400.0,4148175.42,9.87,0.23,4.16,,4148175.42,0.0,251400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2025-08-19,125700.0,2067639.3,4.91,0.12,2.07,,2067639.3,0.0,125700.0,0.0,,,,,,,,,,,,,,125700.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
