,ALECP FP Equity_DX_SI_QTY,ALECP FP Equity_DX_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECP FP Equity_DX_SI_MV,ALECP FP Equity_DX_DSS,ALECP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY,ALECP FP Equity_DX_BROKER_SI_QTY,ALECP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECP FP Equity_DX_BROKER_SI_MV_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECP FP Equity_DX_BROKER_SI_MV_INC_x,ALECP FP Equity_DX_SUPPLY_SI_MV_NEW,ALECP FP Equity_DX_BROKER_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_NEW,ALECP FP Equity_DX_SUPPLY_SI_MV_DEC,ALECP FP Equity_DX_BROKER_SI_QTY_INC,ALECP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECP FP Equity_DX_BROKER_SI_MV_NEW_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALECP FP Equity_DX_BROKER_SI_MV_INC_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECP FP Equity_DX_BROKER_SI_MV_ADD,ALECP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV,ALECP FP Equity_DX_BROKER_SI_MV_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV_RMV,ALECP FP Equity_DX_BROKER_SI_MV_RMV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECP FP Equity_DX_UTILIZATION_QUANTITY,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALECP FP Equity_DX_BROKER_SI_CON_RATIO,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALECP FP Equity_PX_LAST
2012-02-14,1500.0,3422.83,0.03,0.06,0.01,0.0,0.0,3422.83,0.0,1500.0,0.0,,,,,,1500.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,11142.0,25424.75,,0.03,0.0,,1.0,100.0,0.1346,2.35
2012-02-15,1500.0,3320.87,0.03,0.06,0.01,0.0,0.0,3320.87,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,24667.42,,0.03,0.0,,1.0,100.0,0.1346,2.28
2012-02-16,1500.0,3306.3,0.03,0.06,0.01,0.0,0.0,3306.3,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,24559.23,,0.03,0.0,,1.0,100.0,0.1346,2.27
2012-02-17,1500.0,3364.57,0.03,0.06,0.01,0.0,0.0,3364.57,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,24991.99,,0.03,0.0,,1.0,100.0,0.1346,2.31
2012-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1500.0,0.0,0.0,,,0.0,0.0,11142.0,25100.18,,0.03,0.0,,0.0,,0.0,2.32
2012-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,24883.8,,0.03,0.0,,0.0,,0.0,2.3
2012-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,24451.04,,0.03,0.0,,0.0,,0.0,2.26
2012-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,24126.47,,0.03,0.0,,0.0,,0.0,2.23
2012-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23693.71,,0.02,0.0,,0.0,,0.0,2.19
2012-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23585.51,,0.02,0.0,,0.0,,0.0,2.18
2012-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23477.32,,0.02,0.0,,0.0,,0.0,2.17
2012-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23693.71,,0.02,0.0,,0.0,,0.0,2.19
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23260.94,,0.02,0.0,,0.0,,0.0,2.15
2012-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23260.94,,0.02,0.0,,0.0,,0.0,2.15
2012-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23369.13,,0.02,0.0,,0.0,,0.0,2.16
2012-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23477.32,,0.02,0.0,,0.0,,0.0,2.17
2012-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11142.0,23477.32,,0.02,0.0,,0.0,,0.0,2.17
2012-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23258.86,,0.02,0.0,,0.0,,0.0,2.15
2012-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23583.4,,0.02,0.0,,0.0,,0.0,2.18
2012-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23475.22,,0.02,0.0,,0.0,,0.0,2.17
2012-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23907.94,,0.02,0.0,,0.0,,0.0,2.21
2012-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23799.76,,0.02,0.0,,0.0,,0.0,2.2
2012-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23799.76,,0.02,0.0,,0.0,,0.0,2.2
2012-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24340.66,,0.02,0.0,,0.0,,0.0,2.25
2012-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24124.3,,0.03,0.0,,0.0,,0.0,2.23
2012-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23907.94,,0.02,0.0,,0.0,,0.0,2.21
2012-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22717.95,,0.02,0.0,,0.0,,0.0,2.1
2012-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22826.13,,0.02,0.0,,0.0,,0.0,2.11
2012-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22826.13,,0.02,0.0,,0.0,,0.0,2.11
2012-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23042.49,,0.02,0.0,,0.0,,0.0,2.13
2012-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23150.68,,0.02,0.0,,0.0,,0.0,2.14
2012-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23258.86,,0.02,0.0,,0.0,,0.0,2.15
2012-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22934.31,,0.02,0.0,,0.0,,0.0,2.12
2012-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22934.31,,0.02,0.0,,0.0,,0.0,2.12
2012-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22285.23,,0.02,0.0,,0.0,,0.0,2.06
2012-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,22177.05,,0.02,0.0,,0.0,,0.0,2.05
2012-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19905.25,,0.02,0.0,,0.0,,0.0,1.84
2012-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20878.88,,0.02,0.0,,0.0,,0.0,1.93
2012-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20878.88,,0.02,0.0,,0.0,,0.0,
2012-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20878.88,,0.02,0.0,,0.0,,0.0,
2012-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20987.06,,0.02,0.0,,0.0,,0.0,1.94
2012-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20337.98,,0.02,0.0,,0.0,,0.0,1.88
2012-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20770.7,,0.02,0.0,,0.0,,0.0,1.92
2012-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20121.61,,0.02,0.0,,0.0,,0.0,1.86
2012-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19797.07,,0.02,0.0,,0.0,,0.0,1.83
2012-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20229.8,,0.02,0.0,,0.0,,0.0,1.87
2012-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19688.89,,0.02,0.0,,0.0,,0.0,1.82
2012-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20554.34,,0.02,0.0,,0.0,,0.0,1.9
2012-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20554.34,,0.02,0.0,,0.0,,0.0,1.9
2012-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19472.53,,0.02,0.0,,0.0,,0.0,1.8
2012-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19472.53,,0.02,0.0,,0.0,,0.0,1.8
2012-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20554.34,,0.02,0.0,,0.0,,0.0,1.9
2012-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19580.71,,0.02,0.0,,0.0,,0.0,1.81
2012-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20446.16,,0.02,0.0,,0.0,,0.0,1.89
2012-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20121.61,,0.02,0.0,,0.0,,0.0,1.86
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20121.61,,0.02,0.0,,0.0,,0.0,
2012-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19256.17,,0.02,0.0,,0.0,,0.0,1.78
2012-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19580.71,,0.02,0.0,,0.0,,0.0,1.81
2012-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19688.89,,0.02,0.0,,0.0,,0.0,1.82
2012-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20446.16,,0.02,0.0,,0.0,,0.0,1.89
2012-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20446.16,,0.02,0.0,,0.0,,0.0,1.89
2012-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20446.16,,0.02,0.0,,0.0,,0.0,1.89
2012-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18498.9,,0.02,0.0,,0.0,,0.0,1.71
2012-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18174.36,,0.02,0.0,,0.0,,0.0,1.68
2012-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16118.93,,0.02,0.0,,0.0,,0.0,1.49
2012-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16010.75,,0.02,0.0,,0.0,,0.0,1.48
2012-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16118.93,,0.02,0.0,,0.0,,0.0,1.49
2012-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,13847.13,,0.02,0.0,,0.0,,0.0,1.28
2012-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,13522.59,,0.01,0.0,,0.0,,0.0,1.25
2012-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,14604.4,,0.01,0.0,,0.0,,0.0,1.35
2012-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,13955.31,,0.01,0.0,,0.0,,0.0,1.29
2012-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,13738.95,,0.01,0.0,,0.0,,0.0,1.27
2012-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19256.17,,0.02,0.0,,0.0,,0.0,1.78
2012-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19364.35,,0.02,0.0,,0.0,,0.0,1.79
2012-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,17633.46,,0.02,0.0,,0.0,,0.0,1.63
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,17092.55,,0.02,0.0,,0.0,,0.0,1.58
2012-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,17741.64,,0.02,0.0,,0.0,,0.0,1.64
2012-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,17200.74,,0.02,0.0,,0.0,,0.0,1.59
2012-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,17092.55,,0.02,0.0,,0.0,,0.0,1.58
2012-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,17308.92,,0.02,0.0,,0.0,,0.0,1.6
2012-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16984.37,,0.02,0.0,,0.0,,0.0,1.57
2012-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16768.01,,0.02,0.0,,0.0,,0.0,1.55
2012-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16984.37,,0.02,0.0,,0.0,,0.0,1.57
2012-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,16984.37,,0.02,0.0,,0.0,,0.0,1.57
2012-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18174.36,,0.02,0.0,,0.0,,0.0,1.68
2012-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18607.08,,0.02,0.0,,0.0,,0.0,1.72
2012-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18607.08,,0.02,0.0,,0.0,,0.0,1.72
2012-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18715.27,,0.02,0.0,,0.0,,0.0,1.73
2012-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18282.54,,0.02,0.0,,0.0,,0.0,1.69
2012-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,18390.72,,0.02,0.0,,0.0,,0.0,1.7
2012-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,20013.43,,0.02,0.0,,0.0,,0.0,1.85
2012-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,19905.25,,0.02,0.0,,0.0,,0.0,1.84
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24016.12,,0.02,0.0,,0.0,,0.0,2.22
2012-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24232.48,,0.02,0.0,,0.0,,0.0,2.24
2012-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,26179.74,,0.03,0.0,,0.0,,0.0,2.42
2012-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,25963.37,,0.03,0.0,,0.0,,0.0,2.4
2012-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,25638.83,,0.03,0.0,,0.0,,0.0,2.37
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24340.66,,0.03,0.0,,0.0,,0.0,2.25
2012-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23799.76,,0.02,0.0,,0.0,,0.0,2.2
2012-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23691.58,,0.02,0.0,,0.0,,0.0,2.19
2012-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23691.58,,0.02,0.0,,0.0,,0.0,2.19
2012-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23583.4,,0.02,0.0,,0.0,,0.0,2.18
2012-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,23907.94,,0.02,0.0,,0.0,,0.0,2.21
2012-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24340.66,,0.02,0.0,,0.0,,0.0,2.25
2012-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11141.0,24340.66,,0.03,0.0,,0.0,,0.0,2.25
