,TE FP Equity_DX_SI_QTY,TE FP Equity_DX_SHORT_INTEREST_VALUE,TE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TE FP Equity_DX_SI_MV,TE FP Equity_DX_DSS,TE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY,TE FP Equity_DX_BROKER_SI_QTY,TE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TE FP Equity_DX_BROKER_SI_MV_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TE FP Equity_DX_BROKER_SI_MV_INC_x,TE FP Equity_DX_SUPPLY_SI_MV_NEW,TE FP Equity_DX_BROKER_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_NEW,TE FP Equity_DX_SUPPLY_SI_MV_DEC,TE FP Equity_DX_BROKER_SI_QTY_INC,TE FP Equity_DX_SUPPLY_SI_QTY_DEC,TE FP Equity_DX_BROKER_SI_MV_NEW_y,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TE FP Equity_DX_BROKER_SI_MV_INC_y,TE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TE FP Equity_DX_BROKER_SI_MV_ADD,TE FP Equity_DX_SUPPLY_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_DEC,TE FP Equity_DX_SUPPLY_SI_MV,TE FP Equity_DX_BROKER_SI_MV_DEC,TE FP Equity_DX_SUPPLY_SI_MV_RMV,TE FP Equity_DX_BROKER_SI_MV_RMV,TE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TE FP Equity_DX_UTILIZATION_QUANTITY,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TE FP Equity_DX_ACTIVE_UTILIZATION_MV,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TE FP Equity_DX_BROKER_SI_CON_RATIO,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-12,1790142.0,39759053.82,1.49,4.93,1.0,38.47,1.0,24253186.74,1446224.0,1091994.0,32120635.04,,,50167.0,0.35,,,,0.15,17786.0,5651.0,,,0.35,50167.0,,16084.0,32270.0,30.87,0.77,,,3.21,3.21,43546256.0,967162345.76,,933.2,3.2,13.23,0.121,22.52,0.0398
2023-07-13,1487052.0,32492086.2,1.24,4.28,0.83,32.56,0.0,23056622.55,1179106.0,1055223.0,25763466.1,,,2201.0,,,,,6.15,,309319.0,,,,2201.0,,40000.0,36771.0,26.03,0.69,,,2.62,2.62,43882672.0,958836383.2,,965.22,2.63,14.62,0.108,16.22,0.033
2023-07-14,1409066.0,30252647.02,1.18,4.09,0.78,30.41,0.0,20752494.07,1167144.0,966581.0,25058581.68,,,39230.0,0.28,,,,1.17,12580.0,51192.0,,,0.28,39230.0,,,101222.0,25.44,2.34,,,2.57,2.57,44163268.0,948185363.96,,957.61,2.59,15.39,0.1145,17.18,0.0311
2023-07-17,1661488.0,35190315.84,1.39,4.84,0.92,35.57,0.0,23289252.66,1306915.0,1099587.0,27680459.7,,,170580.0,3.38,,,,0.78,154037.0,35525.0,,,3.38,170580.0,,4716.0,21031.0,28.18,0.49,,,2.9,2.9,43771000.0,927069780.0,,933.93,2.93,12.93,0.1061,16.91,0.0369
2023-07-18,1836065.0,39401954.9,1.53,5.4,1.02,39.1,1.0,25619184.06,1431506.0,1193811.0,30720118.76,,,131254.0,2.57,,,,0.15,115590.0,7016.0,,,2.57,131254.0,,353.0,21366.0,30.41,0.47,,,3.18,3.18,43600056.0,935657201.76,,922.2,3.19,12.86,0.1121,19.51,0.0408
2023-07-19,1746709.0,37030230.8,1.46,5.16,0.97,37.4,1.0,23421929.6,1398841.0,1104808.0,29655429.2,,,8611.0,0.04,,,,0.6,3288.0,41276.0,,,0.04,8611.0,,,92291.0,30.13,1.94,,,3.11,3.11,43580240.0,923901088.0,,930.29,3.14,13.55,0.1162,20.72,0.0388
2023-07-20,1753081.0,37813957.17,1.46,5.13,0.97,37.42,1.0,24358461.75,1440689.0,1129275.0,31075661.73,,,3000.0,0.94,,,,0.63,43700.0,28852.0,,,0.94,3000.0,,67700.0,19233.0,30.72,0.37,,,3.2,3.2,43547880.0,939327771.6,,924.37,3.22,13.75,0.1157,20.51,0.039
2023-07-21,1742722.0,37555659.1,1.45,5.07,0.97,37.51,0.0,23826218.75,1453980.0,1105625.0,31333269.0,,,25910.0,,,,,0.25,,12619.0,,,,25910.0,,,23650.0,31.48,0.54,,,3.23,3.23,43523220.0,937925391.0,,935.87,3.25,13.71,0.1228,22.47,0.0387
2023-07-24,1769495.0,37442514.2,1.48,5.25,0.98,38.03,1.0,23066431.36,1480753.0,1090096.0,31332733.48,,,60000.0,,,,,0.72,,33227.0,,,,60000.0,,,15529.0,32.06,0.27,,,3.3,3.3,43415904.0,918680528.64,,930.04,3.33,12.81,0.1325,25.59,0.0394
2023-07-25,1634271.0,34401404.55,1.36,4.91,0.91,34.54,0.0,21979147.0,1402285.0,1044140.0,29518099.25,,,,0.17,,,,3.19,10800.0,129468.0,,,0.17,,,51000.0,56756.0,29.72,1.28,,,3.13,3.13,43455856.0,914745768.8,,915.65,3.14,13.96,0.1496,27.63,0.0364
2023-07-26,1679652.0,34903168.56,1.4,5.05,0.93,35.22,0.0,20977846.38,1483708.0,1009521.0,30831452.24,,,80000.0,0.13,,,,0.31,7200.0,5777.0,,,0.13,80000.0,,7200.0,41819.0,31.16,0.88,,,3.31,3.31,43310820.0,899998839.6,,905.21,3.33,13.36,0.1499,26.77,0.0375
2023-07-27,1614990.0,35852778.0,1.35,4.91,0.9,34.15,0.0,21047598.0,1422277.0,948090.0,31574549.4,,,,,,,,1.29,,61431.0,,,,,,,61431.0,29.7,1.31,,,3.18,3.18,43368160.0,962773152.0,,908.88,3.16,13.64,0.1548,27.59,0.0361
2023-07-28,1621852.0,34302169.8,1.35,4.78,0.9,35.37,0.0,20197234.8,1418747.0,954952.0,30006499.05,,,,,,6862.0,,0.07,,3530.0,,,,,0.14,,,31.46,,,,3.17,3.17,43391976.0,917740292.4,,952.06,3.2,13.45,0.1558,28.16,0.0362
2023-07-31,1824083.0,37813240.59,1.52,6.36,1.01,38.66,1.0,22143806.73,1511829.0,1068201.0,31340215.17,,,62106.0,2.42,,4100.0,,0.12,109149.0,1900.0,,,2.42,62106.0,0.09,32876.0,,32.12,,,,3.36,3.36,43474444.0,901225224.12,,914.23,3.39,12.2,0.1324,24.7,0.0405
2023-08-01,1878335.0,38505867.5,1.57,6.46,1.04,39.04,1.0,22125506.5,1582067.0,1079293.0,32432373.5,,,87900.0,,,42076.0,,0.73,,27922.0,,,,87900.0,0.94,10260.0,30984.0,32.9,0.86,,,3.53,3.53,43277432.0,887187356.0,,893.39,3.55,11.91,0.1377,26.64,0.0419
2023-08-02,1863450.0,37921207.5,1.56,6.4,1.04,38.41,1.0,21079120.15,1611446.0,1035829.0,32792926.1,,,20791.0,0.24,,,,0.19,11060.0,9200.0,,,0.24,20791.0,,17788.0,54524.0,33.14,1.15,,,3.59,3.59,43247696.0,880090613.6,,883.24,3.62,12.66,0.1386,26.78,0.0415
2023-08-03,1653637.0,33287712.81,1.38,5.58,0.92,33.84,0.0,16318303.98,1364660.0,810646.0,27470605.8,,,16470.0,0.62,,,,5.59,28579.0,263256.0,,,0.62,16470.0,,,253762.0,27.77,5.22,,,3.05,3.05,43380032.0,873240044.16,,877.29,3.07,13.8,0.159,29.97,0.037
2023-08-04,1680196.0,34023969.0,1.4,5.61,0.93,34.13,0.0,16951599.0,1374749.0,837116.0,27838667.25,,,10089.0,0.53,,,,,26470.0,,,,0.53,10089.0,,,,27.66,,,,3.08,3.08,43199724.0,874794411.0,,865.34,3.1,14.24,0.1568,29.28,0.0377
2023-08-07,1790978.0,37932914.04,1.49,5.95,1.0,36.73,1.0,20055638.52,1484954.0,946914.0,31451325.72,,,984.0,2.41,,,,0.0,116588.0,6790.0,,,2.41,984.0,,116011.0,6790.0,30.14,0.13,,,3.39,3.39,42306288.0,896047179.84,,859.09,3.39,12.87,0.1461,27.59,0.0409
2023-08-08,1612987.0,33582389.34,1.35,5.25,0.9,34.08,0.0,17948339.04,1394790.0,862072.0,29039527.8,,,23455.0,0.22,,,,2.25,2585.0,113619.0,,,0.22,23455.0,,,87427.0,29.6,1.86,,,3.13,3.13,43194864.0,899317068.48,,909.87,3.15,13.91,0.1718,31.18,0.0362
2023-08-09,1458019.0,31201606.6,1.22,4.71,0.81,30.56,0.0,15030632.4,1234116.0,702366.0,26410082.4,,,7571.0,0.39,,,,3.61,18961.0,168245.0,,,0.39,7571.0,,,178667.0,25.68,3.79,,,2.76,2.76,43413416.0,929047102.4,,903.35,2.76,15.67,0.1929,33.98,0.0327
2023-08-10,1449697.0,31661382.48,1.21,4.67,0.81,31.03,0.0,15222676.56,1233453.0,697009.0,26938613.52,,,2882.0,0.04,,,,0.07,2882.0,3545.0,,,0.04,2882.0,,,8239.0,26.4,0.17,,,2.76,2.76,43495572.0,949943292.48,,929.74,2.76,15.57,0.1964,34.46,0.0324
2023-08-11,1410484.0,30466454.4,1.18,4.55,0.78,30.67,0.0,14474872.8,1208041.0,670133.0,26093685.6,,,595.0,,,,,0.45,,26007.0,,,,595.0,,,26876.0,26.48,0.56,,,2.7,2.7,43478868.0,939143548.8,,946.3,2.72,15.81,0.2073,35.85,0.0316
2023-08-14,1452187.0,31207498.63,1.21,4.9,0.81,31.28,0.0,14855650.18,1228595.0,691282.0,26402506.55,,,12538.0,0.46,,,,0.02,21149.0,595.0,,,0.46,12538.0,,8611.0,,26.63,,,,2.74,2.74,43571164.0,936344314.36,,938.64,2.76,15.32,0.1969,34.74,0.0324
2023-08-15,1493549.0,31558690.37,1.25,5.25,0.83,31.85,0.0,14724123.55,1269957.0,696835.0,26834191.41,,,5553.0,0.12,,,,,5553.0,,,,0.12,5553.0,,35809.0,,27.29,,,,2.83,2.83,43546784.0,920143545.92,,930.17,2.85,15.13,0.188,33.72,0.0333
2023-08-16,1378167.0,28900161.99,1.15,4.95,0.77,29.16,0.0,14820883.02,1144644.0,706766.0,24003184.68,,,,0.8,,,,2.82,35797.0,125313.0,,,0.8,,,,25866.0,24.25,0.56,,,2.55,2.55,43758844.0,917622958.68,,921.92,2.56,16.59,0.1689,28.42,0.0307
2023-08-17,1452559.0,30373008.69,1.21,5.35,0.81,30.63,0.0,16417779.24,1220744.0,785164.0,25525757.04,,,80106.0,0.11,,77314.0,,0.08,5090.0,4006.0,,,0.11,80106.0,1.71,,4006.0,25.64,0.1,,,2.72,2.72,43676208.0,913269509.28,,913.01,2.73,16.01,0.156,26.78,0.0324
2023-08-18,1475620.0,30264966.2,1.23,5.62,0.82,30.91,0.0,16576694.75,1243805.0,808225.0,25510440.55,,,18279.0,0.49,,,,,23061.0,,,,0.49,18279.0,,4782.0,,26.02,,,,2.77,2.77,43583236.0,893892170.36,,905.64,2.79,17.11,0.156,26.42,0.0329
2023-08-21,1467461.0,30978101.71,1.22,5.67,0.82,30.56,0.0,16884749.06,1229908.0,799846.0,25963357.88,,,220.0,,,,,0.6,,14117.0,,,,220.0,,,8379.0,25.23,0.19,,,2.75,2.75,43567908.0,919718537.88,,893.51,2.75,16.93,0.1549,26.12,0.0328
2023-08-22,1407808.0,29746983.04,1.17,5.64,0.78,30.0,0.0,15584516.02,1225120.0,737554.0,25886785.6,,,12711.0,0.03,,,,0.0,220.0,17499.0,,,0.03,12711.0,,,62512.0,25.92,1.17,,,2.74,2.74,43567000.0,920570710.0,,917.29,2.75,15.64,0.1581,27.59,0.0314
2023-08-23,1346450.0,27736870.0,1.12,5.51,0.75,29.2,0.0,14139283.8,1118495.0,686373.0,23040997.0,,,,,,,,2.31,,106625.0,,,,,,,51181.0,23.62,0.39,,,2.5,2.5,43654372.0,899280063.2,,915.03,2.52,16.09,0.162,28.23,0.0301
2023-08-24,1302727.0,27187912.49,1.09,5.43,0.72,27.2,0.0,13884080.55,1095107.0,665265.0,22854883.09,,,14486.0,0.31,,,,0.98,14486.0,37874.0,,,0.31,14486.0,,,35594.0,22.6,0.8,,,2.45,2.45,43680828.0,911618880.36,,899.03,2.45,16.8,0.1737,29.64,0.0291
2023-08-25,1241918.0,25769798.5,1.04,5.22,0.69,26.06,0.0,15901015.5,1036156.0,766314.0,21500237.0,,,2149.0,0.41,,82844.0,,3.18,20063.0,158945.0,,,0.41,2149.0,1.72,97845.0,1858.0,21.64,0.04,,,2.31,2.31,43738312.0,907569974.0,,908.88,2.33,16.17,0.1464,24.88,0.0277
2023-08-28,1242633.0,26219556.3,1.04,5.27,0.69,26.09,0.0,16184311.9,1036871.0,767029.0,21877978.1,,,32447.0,0.32,,,,0.76,15039.0,36597.0,,,0.32,32447.0,,4865.0,14324.0,21.5,0.3,,,2.32,2.32,43730584.0,922715322.4,,904.68,2.32,16.44,0.1461,24.54,0.0278
2023-08-29,1232976.0,26188410.24,1.03,5.28,0.69,26.09,0.0,16070141.52,1024032.0,756598.0,21750439.68,,,,0.64,,4461.0,,0.52,29548.0,30408.0,,,0.64,,0.09,17569.0,44440.0,21.56,0.96,,,2.29,2.29,43727552.0,928773204.48,,917.63,2.3,15.82,0.147,24.9,0.0276
2023-08-30,1232353.0,26249118.9,1.03,5.27,0.69,26.21,0.0,16004074.5,1022635.0,751365.0,21782125.5,,,,0.02,,17900.0,,0.46,774.0,24007.0,,,0.02,,0.38,22610.0,23907.0,21.66,0.48,,,2.28,2.28,43754552.0,931971957.6,,923.12,2.29,15.83,0.1488,25.0,0.0275
2023-08-31,1313228.0,28063682.36,1.1,5.73,0.73,28.12,0.0,18022752.79,1105299.0,843367.0,23620239.63,,,116760.0,2.53,,,,0.71,116823.0,34096.0,,,2.53,116760.0,,,24821.0,23.62,0.55,,,2.48,2.48,43430128.0,928101835.36,,923.55,2.49,15.02,0.1498,23.74,0.0295
2023-09-01,1265446.0,27839812.0,1.06,5.51,0.7,27.29,0.0,17573160.0,1069722.0,798780.0,23533884.0,,,,,,,,0.75,,35577.0,,,,,,,44587.0,22.92,0.9,,,2.4,2.4,43522896.0,957503712.0,,929.78,2.41,15.46,0.1526,24.49,0.0284
2023-09-04,1323029.0,29014025.97,1.1,5.58,0.74,29.0,0.0,18789536.28,1124208.0,856796.0,24653881.44,,,53584.0,1.6,,,,0.08,68866.0,3963.0,,,1.6,53584.0,,4865.0,10850.0,24.76,0.25,,,2.52,2.52,43505328.0,954071843.04,,951.86,2.54,17.98,0.1547,23.63,0.0296
2023-09-05,1282526.0,28933786.56,1.07,5.45,0.71,28.39,0.0,18406320.48,1126543.0,815883.0,25414810.08,,,55235.0,1.27,,,,1.17,54825.0,52900.0,,,1.27,55235.0,,,95738.0,24.77,1.98,,,2.54,2.54,43289984.0,976622039.04,,948.14,2.55,16.86,0.1506,24.18,0.0289
2023-09-06,1291140.0,28934447.4,1.08,5.42,0.72,29.01,0.0,18359594.19,1079600.0,819259.0,24193836.0,,,6371.0,2.02,,,,1.73,91124.0,91387.0,,,2.02,6371.0,,38073.0,87748.0,24.33,1.82,,,2.44,2.44,43183956.0,967752453.96,,966.17,2.46,18.28,0.1475,24.14,0.0292
2023-09-07,1433619.0,32113065.6,1.2,6.03,0.8,31.99,0.0,21484848.0,1185840.0,959145.0,26562816.0,,,24099.0,3.99,,,,1.37,184097.0,60404.0,,,3.99,24099.0,,142545.0,44211.0,26.58,0.99,,,2.68,2.68,43068704.0,964738969.6,,959.25,2.7,14.9,0.13,21.94,0.0324
2023-09-08,1465041.0,33036674.55,1.22,6.47,0.81,32.84,0.0,21924711.05,1134895.0,972271.0,25591882.25,,,32853.0,1.26,,,,1.89,49269.0,83798.0,,,1.26,32853.0,,,36143.0,25.4,0.81,,,2.55,2.55,43449488.0,979785954.4,,967.3,2.56,15.38,0.1307,21.32,0.0329
2023-09-11,1533173.0,35630940.52,1.28,6.98,0.85,34.69,0.0,24174736.04,1265681.0,1040221.0,29414426.44,,,184067.0,4.38,,,,1.17,184067.0,53281.0,,,4.38,184067.0,,,116117.0,28.53,2.61,,,2.86,2.86,42970112.0,998625402.88,,964.54,2.87,20.18,0.1461,22.87,0.0347
2023-09-12,1614446.0,37858758.7,1.35,7.41,0.9,37.45,0.0,26082778.4,1324740.0,1112272.0,31065153.0,,,63299.0,2.01,,,,0.05,72051.0,4240.0,,,2.01,63299.0,,,,30.78,,,,2.97,2.97,43230196.0,1013748096.2,,997.54,2.99,19.34,0.1452,23.23,0.0362
2023-09-13,1704734.0,39430497.42,1.42,7.7,0.95,39.75,0.0,27826176.42,1407029.0,1203034.0,32544580.77,,,62370.0,2.37,,4100.0,,0.2,103971.0,9105.0,,,2.37,62370.0,0.1,29024.0,17309.0,32.96,0.29,,,3.15,3.15,43194088.0,999079255.44,,1002.71,3.18,18.35,0.1382,21.15,0.0382
2023-09-14,1615468.0,37495012.28,1.35,7.31,0.9,37.53,0.0,25927264.33,1311732.0,1117073.0,30445299.72,,,,0.01,,,,2.34,1599.0,95297.0,,,0.01,,,,87560.0,30.46,2.05,,,2.93,2.93,43442892.0,1008309523.32,,1000.12,2.96,19.37,0.1393,19.69,0.0361
2023-09-15,1703973.0,39907047.66,1.42,7.7,0.95,39.6,0.0,28051000.54,1388344.0,1197737.0,32515016.48,,,72527.0,1.84,,,,,80664.0,,,,1.84,72527.0,,4085.0,,32.24,,,,3.1,3.1,43346080.0,1015165193.6,,999.29,3.13,18.34,0.1356,19.69,0.0381
2023-09-18,1601781.0,36664767.09,1.34,6.76,0.89,37.24,0.0,23972971.68,1375979.0,1047312.0,31496159.31,,,67374.0,0.3,,7841.0,,1.81,19270.0,81997.0,,,0.3,67374.0,0.19,2258.0,177536.0,32.17,4.04,,,3.0,3.0,44438052.0,1017187010.28,,1028.5,3.03,19.65,0.1423,20.97,0.035
2023-09-19,1726832.0,40666893.6,1.44,7.47,0.96,39.98,0.0,27095923.5,1414835.0,1150570.0,33319364.25,,,73430.0,5.59,,,,2.33,229623.0,97543.0,,,5.59,73430.0,,62969.0,126365.0,32.4,3.08,,,3.07,3.07,44664532.0,1051849728.6,,1019.42,3.08,17.91,0.1398,22.84,0.0375
2023-09-20,1654081.0,39085934.03,1.38,7.08,0.92,39.02,0.0,25468862.97,1372368.0,1077819.0,32429055.84,,,15001.0,0.54,,,,1.2,15980.0,57468.0,,,0.54,15001.0,,,88731.0,32.35,1.93,,,2.96,2.96,44997956.0,1063301700.28,,1050.94,2.99,18.94,0.1461,23.15,0.0357
2023-09-21,1612375.0,37665080.0,1.33,6.72,0.89,38.0,0.0,24203599.68,1329946.0,1036113.0,31067538.56,,,58501.0,1.4,,,,2.32,58892.0,100923.0,,,1.4,58501.0,,,100598.0,31.43,2.45,,,2.87,2.87,44937424.0,1049738224.64,,1050.76,2.9,19.38,0.1414,19.58,0.0348
2023-09-22,1711221.0,39837224.88,1.41,7.04,0.94,39.94,0.0,23407644.24,1369490.0,1005483.0,31881727.2,,,42302.0,0.56,,5000.0,,1.79,28164.0,68890.0,,,0.56,42302.0,0.12,66132.0,63794.0,31.96,1.54,,,2.95,2.95,45023816.0,1048154436.48,,1041.94,2.98,18.3,0.1408,20.07,0.0369
2023-09-25,1118930.0,25791336.5,0.92,4.48,0.62,26.07,0.0,22802304.7,875181.0,989254.0,20172922.05,,,39952.0,1.52,,,,12.48,63777.0,534261.0,,,1.52,39952.0,,,80006.0,20.38,1.91,,,1.9,1.9,45111856.0,1039828280.8,,1042.47,1.92,20.87,0.1675,25.92,0.0243
2023-09-26,1049733.0,24448281.57,0.86,4.12,0.58,24.37,0.0,22126827.53,812422.0,950057.0,18921308.38,,,8935.0,0.58,,,,1.77,26561.0,71694.0,,,0.58,8935.0,,,65758.0,18.74,1.61,,,1.8,1.8,44235128.0,1030236131.12,,1013.39,1.82,21.06,0.1674,23.19,0.0233
2023-09-27,1272365.0,30714891.1,1.05,4.91,0.7,30.02,0.0,24181472.52,1015006.0,1001718.0,24502244.84,,,59953.0,0.09,,60703.0,,0.57,2603.0,28340.0,,,0.09,59953.0,1.41,170971.0,11645.0,23.75,0.15,,,2.23,2.23,44529976.0,1074953620.64,,1035.35,2.24,16.82,0.1243,19.09,0.0279
2023-09-28,1439967.0,34674405.36,1.18,5.36,0.79,34.62,0.0,24507299.6,1192932.0,1017745.0,28725802.56,,,187512.0,1.02,,,,0.02,34750.0,9586.0,,,1.02,187512.0,,,18723.0,28.79,0.3,,,2.62,2.62,44388284.0,1068869878.72,,1058.55,2.65,14.45,0.1163,16.63,0.0316
2023-09-29,1525013.0,35944556.41,1.25,5.32,0.84,36.47,0.0,25521831.7,1275653.0,1082810.0,30067141.21,,,81490.0,1.92,,1575.0,,0.19,81490.0,7200.0,,,1.92,81490.0,0.04,8431.0,18000.0,30.72,0.43,,,2.79,2.79,44368284.0,1045760453.88,,1055.46,2.83,15.77,0.1206,18.63,0.0334
2023-10-02,1607558.0,36989909.58,1.32,5.4,0.89,38.02,0.0,26755935.96,1336513.0,1162796.0,30753164.13,,,58301.0,1.6,,8822.0,,0.1,71164.0,4250.0,,,1.6,58301.0,0.21,6809.0,,31.54,,,,2.94,2.94,44046352.0,1013506559.52,,1029.59,2.97,15.34,0.1208,19.52,0.0354
2023-10-03,1673520.0,38608106.4,1.38,5.5,0.92,38.94,0.0,28277060.49,1395054.0,1225707.0,32183895.78,,,59112.0,1.24,,,,0.08,62911.0,571.0,,,1.24,59112.0,,,,32.16,,,,3.08,3.08,43893464.0,1012622214.48,,1003.93,3.1,15.71,0.1252,19.87,0.037
2023-10-04,1615491.0,36574716.24,1.33,5.14,0.89,37.4,0.0,26436229.92,1343987.0,1167678.0,30427865.68,,,56492.0,1.35,,,,2.49,56087.0,107559.0,,,1.35,56492.0,,,114116.0,31.02,2.77,,,2.97,2.97,43972964.0,995547904.96,,1004.54,3.0,15.05,0.1326,24.06,0.0356
2023-10-05,1674318.0,37789357.26,1.38,5.27,0.92,38.32,0.0,27725552.25,1651584.0,1228425.0,37276250.88,,,368997.0,3.47,,30830.0,,2.57,150831.0,100559.0,,,3.47,368997.0,0.7,39159.0,120914.0,37.39,2.95,,,3.64,3.64,43728096.0,986943126.72,,981.22,3.67,18.03,0.1276,19.22,0.0369
2023-10-06,1624738.0,37255242.34,1.34,4.97,0.89,37.01,0.0,27423981.91,1413792.0,1195987.0,32418250.56,,,56427.0,1.43,,,,6.79,63318.0,299084.0,,,1.43,56427.0,,4865.0,95756.0,31.93,2.33,,,3.12,3.12,43937976.0,1007497789.68,,985.54,3.14,13.36,0.1202,20.36,0.0358
2023-10-09,1536545.0,35632478.55,1.26,4.64,0.85,35.55,0.0,27164325.39,1310896.0,1171381.0,30399678.24,,,56495.0,2.35,,,,4.02,94956.0,184391.0,,,2.35,56495.0,,25000.0,119562.0,30.12,2.63,,,2.88,2.88,44171648.0,1024340517.12,,1004.04,2.91,15.33,0.1319,19.56,0.0338
2023-10-10,1527129.0,36009701.82,1.26,4.56,0.84,35.71,0.0,26566124.04,1323198.0,1126638.0,31201008.84,,,82414.0,0.5,,,,2.49,20000.0,111328.0,,,0.5,82414.0,,41216.0,64743.0,30.74,1.38,,,2.9,2.9,44296424.0,1044509677.92,,1019.91,2.93,15.89,0.126,16.33,0.0335
2023-10-11,1367698.0,30513342.38,1.12,4.03,0.75,31.8,0.0,21997057.63,1138084.0,985973.0,25390654.04,,,10064.0,0.24,,13064.0,,4.46,13875.0,195178.0,,,0.24,10064.0,0.32,,167604.0,26.71,4.05,,,2.5,2.5,44453636.0,991760619.16,,1030.95,2.52,16.42,0.1283,17.26,0.03
2023-10-12,1200242.0,27329510.34,0.99,3.44,0.66,27.34,0.0,18235035.72,957947.0,800836.0,21812453.19,,,40369.0,0.49,,12681.0,,5.57,22688.0,220506.0,,,0.49,40369.0,0.29,,220506.0,21.49,5.33,,,2.1,2.1,44697796.0,1017768814.92,,996.58,2.11,17.99,0.1358,19.57,0.0263
2023-10-13,1343606.0,30607344.68,1.11,3.83,0.74,30.82,0.0,21508876.0,1096211.0,944200.0,24971686.58,,,164992.0,3.89,,,,0.63,170072.0,31828.0,,,3.89,164992.0,,5100.0,26708.0,24.98,0.6,,,2.41,2.41,44451124.0,1012596604.72,,1006.48,2.42,15.89,0.1272,17.29,0.0295
2023-10-16,1323725.0,29426406.75,1.09,3.8,0.73,30.1,0.0,20547611.37,1103930.0,924319.0,24540363.9,,,,,,,,0.44,,19881.0,,,,,,27600.0,19881.0,25.04,0.43,,,2.43,2.43,44328584.0,985424422.32,,997.9,2.45,16.27,0.1268,17.3,0.0291
2023-10-17,1317264.0,29638440.0,1.08,3.74,0.73,29.72,0.0,20271105.0,1065631.0,900938.0,23976697.5,,,20910.0,0.58,,16920.0,,1.46,25236.0,60747.0,,,0.58,20910.0,0.38,1538.0,65537.0,23.71,1.56,,,2.33,2.33,44582736.0,1003111560.0,,986.49,2.35,16.41,0.125,17.72,0.0289
2023-10-18,1216772.0,27511214.92,1.0,3.48,0.67,27.69,0.0,18327326.85,962596.0,810585.0,21764295.56,,,,,,,,2.16,,103035.0,,,,,,,90353.0,21.69,1.98,,,2.11,2.11,44677824.0,1010165600.64,,1000.56,2.12,16.83,0.1278,17.2,0.0267
2023-10-19,1149951.0,22424044.5,0.95,3.29,0.63,24.92,0.0,15192274.5,931102.0,779091.0,18156489.0,,,4278.0,0.08,,,,0.83,4278.0,35772.0,,,0.08,4278.0,,,35772.0,20.64,0.81,,,2.12,2.12,42932328.0,837180396.0,,944.09,2.14,18.35,0.1362,18.57,0.0262
2023-10-20,1215591.0,24919615.5,1.0,2.68,0.67,24.64,0.0,14833677.0,955284.0,723594.0,19583322.0,,,121137.0,1.49,,,,2.82,64137.0,96955.0,,,1.49,121137.0,,,119634.0,18.76,2.65,,,2.2,2.2,42547496.0,872223668.0,,835.3,2.2,16.96,0.1536,26.9,0.0279
2023-10-23,2067969.0,42103848.84,1.7,4.06,1.14,42.12,1.0,26779426.56,1508979.0,1315296.0,30722812.44,,,346484.0,13.5,,23363.0,,0.22,680796.0,18313.0,,,13.5,346484.0,0.45,225524.0,112457.0,30.85,2.19,,,3.46,3.46,42082576.0,856801247.36,,860.54,3.46,15.43,0.1974,36.36,0.0474
2023-10-24,2248153.0,45187875.3,1.85,4.31,1.24,45.38,1.0,26997013.5,1542416.0,1343135.0,31002561.6,,,159021.0,3.46,,,,2.56,170110.0,125584.0,,,3.46,159021.0,,,142271.0,31.35,3.13,,,3.54,3.54,42014352.0,844488475.2,,855.78,3.53,14.13,0.1536,29.5,0.0516
2023-10-25,2402697.0,48990991.83,1.98,4.49,1.32,48.49,1.0,32347776.67,1704205.0,1586453.0,34748739.95,,,28707.0,2.85,,105679.0,,0.37,137639.0,18279.0,,,2.85,28707.0,2.05,151361.0,,34.38,,,,3.92,3.92,41745800.0,851196862.0,,842.75,3.92,13.31,0.138,27.54,0.0553
2023-10-26,2113067.0,42768476.08,1.74,3.86,1.16,42.85,1.0,32431138.96,1396032.0,1602329.0,28255687.68,,,12400.0,0.4,,,,6.68,18543.0,330938.0,,,0.4,12400.0,,10365.0,2667.0,28.41,0.04,,,3.21,3.21,42060824.0,851311077.76,,858.39,3.2,15.09,0.1593,31.18,0.0486
