,EKI FP Equity_DX_SI_QTY,EKI FP Equity_DX_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EKI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EKI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EKI FP Equity_DX_SI_MV,EKI FP Equity_DX_DSS,EKI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SUPPLY_SI_QTY,EKI FP Equity_DX_BROKER_SI_QTY,EKI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EKI FP Equity_DX_BROKER_SI_MV_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EKI FP Equity_DX_BROKER_SI_MV_INC_x,EKI FP Equity_DX_SUPPLY_SI_MV_NEW,EKI FP Equity_DX_BROKER_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_NEW,EKI FP Equity_DX_SUPPLY_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_QTY_INC,EKI FP Equity_DX_SUPPLY_SI_QTY_DEC,EKI FP Equity_DX_BROKER_SI_MV_NEW_y,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EKI FP Equity_DX_BROKER_SI_MV_INC_y,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EKI FP Equity_DX_BROKER_SI_MV_ADD,EKI FP Equity_DX_SUPPLY_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_DEC,EKI FP Equity_DX_SUPPLY_SI_MV,EKI FP Equity_DX_BROKER_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_MV_RMV,EKI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EKI FP Equity_DX_UTILIZATION_QUANTITY,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EKI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EKI FP Equity_DX_ACTIVE_UTILIZATION_MV,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EKI FP Equity_DX_BROKER_SI_CON_RATIO,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EKI FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-11,75936.0,287417.76,0.35,2.0,0.28,0.29,0.0,136960.23,60136.0,36185.0,227614.76,,,,,,,,,,,,,,,,,2000.0,0.23,0.01,,100.0,29.74,0.0,0.0,0.0,100.0,14.65,0.2523,43.79,0.3756
2024-06-12,73136.0,273528.64,0.33,1.91,0.27,0.28,0.0,127851.9,57336.0,34185.0,214436.64,,,,,,,,0.01,,2800.0,,,,,,,2000.0,0.22,0.01,,100.0,28.47,0.0,0.0,0.0,100.0,14.36,0.2541,44.3,0.3632
2024-06-13,69669.0,236874.6,0.32,1.83,0.26,0.26,0.0,116229.0,53869.0,34185.0,183154.6,,,,,,,,0.01,,3467.0,,,,,,,,0.2,,,100.0,26.75,0.0,0.0,0.0,100.0,14.28,0.2374,41.86,0.346
2024-06-14,81669.0,278491.29,0.37,2.14,0.3,0.29,0.0,157490.85,59869.0,46185.0,204153.29,,,6000.0,0.04,,,,,12000.0,,,,0.04,6000.0,,,,0.21,,,100.0,29.75,0.0,0.0,0.0,100.0,18.16,0.2045,35.29,0.4058
2024-06-17,81669.0,292375.02,0.37,2.12,0.3,0.28,0.0,165342.3,59869.0,46185.0,214331.02,,,,,,,,,,,,,,,,,,0.2,,,100.0,29.73,0.0,0.0,0.0,100.0,18.45,0.203,34.93,0.4055
2024-06-18,78369.0,274291.5,0.36,2.13,0.29,0.28,0.0,150097.5,59869.0,42885.0,209541.5,,,,,,,,,,,,,,,,,3300.0,0.21,0.01,,100.0,29.73,0.0,0.0,0.0,100.0,15.25,0.2072,36.59,0.3892
2024-06-19,67969.0,238911.04,0.31,1.88,0.25,0.24,0.0,128596.28,52469.0,36585.0,184428.54,,,,,,,,0.03,,7400.0,,,,,,,6300.0,0.18,0.02,,100.0,26.6,0.0,0.0,0.0,100.0,15.53,0.2275,40.6,0.3445
2024-06-20,67969.0,239250.88,0.31,1.91,0.25,0.24,0.0,128779.2,52469.0,36585.0,184690.88,,,,,,,,,,,,,,,,,,0.19,,,100.0,26.6,0.0,0.0,0.0,100.0,15.47,0.2281,40.72,0.3445
2024-06-21,55969.0,200928.71,0.26,1.58,0.21,0.2,0.0,88260.15,46469.0,24585.0,166823.71,,,,,,,,0.02,,6000.0,,,,,,,12000.0,0.16,0.04,,100.0,23.55,0.0,0.0,0.0,100.0,19.08,0.3131,49.36,0.2837
2024-06-24,60969.0,218878.71,0.28,1.73,0.23,0.22,0.0,106210.15,51469.0,29585.0,184773.71,,,,,,5000.0,,,,,,,,,0.02,5000.0,,0.18,,,100.0,26.73,0.0,0.0,0.0,100.0,17.46,0.2704,45.3,0.3166
2024-06-25,60969.0,213086.66,0.28,1.74,0.23,0.22,0.0,103399.58,51469.0,29585.0,179884.16,,,,,,,,,,,,,,,,,,0.19,,,100.0,26.73,0.0,0.0,0.0,100.0,17.11,0.2723,45.64,0.3166
2024-06-26,60969.0,208818.83,0.28,1.76,0.23,0.22,0.0,101328.63,51469.0,29585.0,176281.33,,,,,,,,,,,,,,,,,,0.18,,,100.0,26.73,0.0,0.0,0.0,100.0,17.13,0.2728,45.7,0.3166
2024-06-27,60969.0,209428.52,0.28,1.79,0.23,0.21,0.0,101624.48,51469.0,29585.0,176796.02,,,,,,,,,,,,,,,,,,0.18,,,100.0,26.73,0.0,0.0,0.0,100.0,17.41,0.2716,45.48,0.3166
2024-06-28,60969.0,200588.01,0.28,2.0,0.23,0.21,0.0,97334.65,51469.0,29585.0,169333.01,,,,,,,,,,,,,,,,,,0.18,,,100.0,26.73,0.0,0.0,0.0,100.0,16.94,0.2727,45.73,0.3166
2024-07-01,60969.0,209428.52,0.28,2.2,0.23,0.2,0.0,101624.48,51469.0,29585.0,176796.02,,,,,,,,,,,,,,,,,,0.17,,,100.0,27.05,0.0,0.0,0.0,100.0,17.76,0.2712,45.33,0.3204
2024-07-02,60969.0,206075.22,0.28,2.19,0.23,0.21,0.0,99997.3,51469.0,29585.0,173965.22,,,,,,,,,,,,,,,,,,0.18,,,100.0,27.05,0.0,0.0,0.0,100.0,17.26,0.2721,45.57,0.3204
2024-07-03,55969.0,196171.35,0.26,1.9,0.21,0.19,0.0,86170.43,46469.0,24585.0,162873.85,,,,,,,,0.02,,5000.0,,,,,,,5000.0,0.16,0.02,,100.0,24.42,0.0,0.0,0.0,100.0,19.29,0.3117,49.14,0.2941
2024-07-04,55969.0,212962.05,0.26,2.07,0.21,0.2,0.0,93545.93,46469.0,24585.0,176814.55,,,,,,,,,,,,,,,,,,0.16,,,100.0,24.42,0.0,0.0,0.0,100.0,19.98,0.313,49.13,0.2941
2024-07-05,49083.0,183570.42,0.22,1.85,0.18,0.19,0.0,91947.9,39583.0,24585.0,148040.42,,,,,,,,0.02,,6886.0,,,,,,,,0.15,,,100.0,20.8,0.0,0.0,0.0,100.0,21.57,0.2671,42.02,0.2579
2024-07-08,49083.0,182343.35,0.23,2.19,0.18,0.19,0.0,91333.28,39583.0,24585.0,147050.85,,,,,,,,,,,,,,,,,,0.15,,,100.0,20.8,0.0,0.0,0.0,100.0,21.41,0.2701,42.57,0.2579
2024-07-09,55883.0,205090.61,0.26,2.52,0.21,0.21,0.0,108576.95,41383.0,29585.0,151875.61,,,1800.0,,,5000.0,,,,,,,,1800.0,0.02,,,0.16,,,100.0,21.54,0.0,0.0,0.0,100.0,18.76,0.2423,40.75,0.2909
2024-07-10,71169.0,253361.64,0.33,3.32,0.26,0.27,0.0,159740.76,57269.0,44871.0,203877.64,,,10886.0,,,15286.0,,,,,,,,10886.0,0.06,5000.0,,0.21,,,100.0,29.81,0.0,0.0,0.0,100.0,16.04,0.1762,31.72,0.3705
2024-07-11,64683.0,218628.54,0.3,3.05,0.24,0.23,0.0,129741.3,57269.0,38385.0,193569.22,,,,,,,,,,,,,,,,,6486.0,0.2,0.03,,100.0,29.81,0.0,0.0,0.0,100.0,15.9,0.1891,35.12,0.3367
2024-07-12,64683.0,194049.0,0.3,2.97,0.24,0.22,0.0,115155.0,50783.0,38385.0,152349.0,,,,,,,,0.03,,6486.0,,,,,,,,0.17,,,100.0,26.44,0.0,0.0,0.0,100.0,15.18,0.1899,35.47,0.3367
2024-07-15,60883.0,188737.3,0.28,2.23,0.23,0.19,0.0,105353.5,46383.0,33985.0,143787.3,,,600.0,0.0,,,,0.02,600.0,5000.0,,,0.0,600.0,,,5000.0,0.14,0.02,,100.0,24.07,0.0,0.0,0.0,100.0,17.41,0.2137,37.83,0.316
2024-07-16,72883.0,233954.43,0.34,2.6,0.27,0.23,0.0,133487.85,58383.0,41585.0,187409.43,,,,0.03,,,,,7600.0,,,,0.03,,,12000.0,,0.18,,,100.0,46.59,0.0,0.0,0.0,100.0,22.69,0.1958,31.4,0.5817
2024-07-17,63173.0,196152.17,0.29,2.22,0.23,0.2,0.0,152719.42,41073.0,49185.0,127531.67,,,,0.02,,,,0.05,7600.0,17310.0,,,0.02,,,,,0.13,,,100.0,33.19,0.0,0.0,0.0,100.0,19.67,0.1576,20.63,0.5105
2024-07-18,63919.0,196550.93,0.3,2.56,0.24,0.2,0.0,168463.88,41219.0,54785.0,126748.43,,,722.0,0.0,,5000.0,,0.02,600.0,5454.0,,,0.0,722.0,0.02,4878.0,,0.13,,,100.0,33.15,0.0,0.0,0.0,100.0,19.39,0.1492,22.13,0.514
2024-07-19,112740.0,344984.4,0.52,4.66,0.42,0.36,0.0,317034.36,79040.0,103606.0,241862.4,,,,0.15,,1500.0,,,47321.0,,,,0.15,,0.0,37821.0,,0.24,,,100.0,63.56,0.0,0.0,0.0,100.0,21.86,0.2622,43.98,0.9066
2024-07-22,87419.0,266627.95,0.4,3.71,0.32,0.27,0.0,238769.25,53719.0,78285.0,163842.95,,,,,,,,0.08,,25321.0,,,,,,,25321.0,0.16,0.08,,100.0,43.2,0.0,0.0,0.0,100.0,27.09,0.1901,28.49,0.703
2024-07-23,97219.0,297004.05,0.45,4.18,0.36,0.3,0.0,269099.68,53719.0,88085.0,164111.55,,,,,,9800.0,,,,,,,,,0.03,,,0.16,,,43.2,43.2,70638.0,215799.09,0.22,43.2,24.45,0.1641,25.62,0.7818
2024-07-24,118235.0,357069.7,0.55,5.1,0.44,0.37,0.0,247338.0,74735.0,81900.0,225699.7,,,25113.0,,,,,0.02,,6185.0,,,,25113.0,,2088.0,6185.0,0.23,0.02,,100.0,60.1,0.0,0.0,0.0,100.0,21.22,0.161,22.73,0.9508
2024-07-25,101881.0,302077.16,0.47,4.37,0.38,0.31,0.0,274994.86,58381.0,92747.0,173099.67,,,,,,10847.0,,0.05,,16354.0,,,,,0.03,,,0.18,,,100.0,46.95,0.0,0.0,0.0,100.0,23.26,0.157,24.39,0.8193
2024-07-26,95181.0,284115.28,0.44,4.13,0.35,0.29,0.0,256850.3,53381.0,86047.0,159342.29,,,,,,,,0.02,,5000.0,,,,,,,6700.0,0.16,0.02,,100.0,42.93,0.0,0.0,0.0,100.0,24.74,0.1712,26.03,0.7654
2024-07-29,101681.0,305043.0,0.47,4.49,0.38,0.31,0.0,277641.0,52381.0,92547.0,157143.0,,,500.0,0.03,,,,0.0,8000.0,1500.0,,,0.03,500.0,,,1500.0,0.16,0.0,,100.0,41.95,0.0,0.0,0.0,100.0,27.3,0.1907,28.18,0.8144
2024-07-30,103681.0,348368.16,0.48,4.64,0.38,0.32,0.0,317677.92,52381.0,94547.0,176000.16,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.16,,,100.0,41.95,0.0,0.0,0.0,100.0,27.5,0.1927,28.41,0.8304
2024-07-31,103681.0,345776.14,0.48,3.97,0.38,0.35,0.0,315314.25,52381.0,94547.0,174690.64,,,,,,,,,,,,,,,,,,0.18,,,100.0,41.95,0.0,0.0,0.0,100.0,28.29,0.1986,29.26,0.8304
2024-08-01,95353.0,320386.08,0.44,3.64,0.35,0.33,0.0,289695.84,52381.0,86219.0,176000.16,,,,,,,,,,,,,,,,,8328.0,0.18,0.02,,100.0,40.49,0.0,0.0,0.0,100.0,30.12,0.2214,31.06,0.7371
2024-08-02,95353.0,320386.08,0.44,3.6,0.35,0.33,0.0,289695.84,52381.0,86219.0,176000.16,,,,,,,,,,,,,,,,,,0.18,,,100.0,41.82,0.0,0.0,0.0,100.0,29.96,0.2219,31.32,0.7613
2024-08-05,95253.0,315763.7,0.44,3.6,0.35,0.33,0.0,285484.49,52381.0,86119.0,173643.02,,,,,,,,,,,,,,,,,100.0,0.18,0.0,,100.0,41.9,0.0,0.0,0.0,100.0,30.21,0.2228,31.29,0.7619
2024-08-06,95253.0,322431.41,0.44,3.54,0.35,0.32,0.0,291512.82,52381.0,86119.0,177309.69,,,,,,,,,,,,,,,,,,0.17,,,100.0,41.92,0.0,0.0,0.0,100.0,30.21,0.222,31.06,0.7624
2024-08-07,95253.0,333385.5,0.44,3.57,0.35,0.33,0.0,301416.5,52381.0,86119.0,183333.5,,,,,,,,,,,,,,,,,,0.18,,,100.0,41.92,0.0,0.0,0.0,100.0,30.21,0.2226,31.19,0.7624
2024-08-08,91789.0,323097.28,0.42,3.39,0.34,0.33,0.0,290945.6,52381.0,82655.0,184381.12,,,,,,,,,,,,,,,,,3464.0,0.18,0.01,,100.0,41.92,0.0,0.0,0.0,100.0,31.54,0.2342,32.58,0.7346
2024-08-09,94241.0,328901.09,0.44,3.38,0.35,0.34,0.0,297023.43,51141.0,85107.0,178482.09,,,,0.01,,,,0.0,2452.0,1240.0,,,0.01,,,,,0.18,,,100.0,40.93,0.0,0.0,0.0,100.0,30.68,0.2264,31.76,0.7543
2024-08-12,96634.0,329038.77,0.45,3.46,0.36,0.34,0.0,297937.5,57534.0,87500.0,195903.27,,,,,,10000.0,,0.01,,3607.0,,,,,0.03,10000.0,7607.0,0.2,0.03,,100.0,46.05,0.0,0.0,0.0,100.0,25.73,0.1969,31.01,0.7734
2024-08-13,92634.0,320513.64,0.43,3.39,0.34,0.32,0.0,288910.0,57534.0,83500.0,199067.64,,,,,,,,,,,,,,,,,4000.0,0.2,0.02,,100.0,46.05,0.0,0.0,0.0,100.0,26.55,0.1869,27.95,0.7414
2024-08-14,92634.0,320513.64,0.43,3.73,0.34,0.33,0.0,288910.0,57534.0,83500.0,199067.64,,,,,,,,,,,,,,,,,,0.2,,,100.0,46.05,0.0,0.0,0.0,100.0,26.64,0.1873,27.99,0.7414
2024-08-15,92634.0,320050.47,0.43,3.72,0.34,0.33,0.0,288492.5,57534.0,83500.0,198779.97,,,,,,,,,,,,,,,,,,0.2,,,100.0,46.05,0.0,0.0,0.0,100.0,26.77,0.1874,27.89,0.7414
2024-08-16,92634.0,313566.09,0.43,4.0,0.34,0.33,0.0,282647.5,57534.0,83500.0,194752.59,,,,,,,,,,,,,,,,,,0.2,,,100.0,46.05,0.0,0.0,0.0,100.0,26.68,0.1877,28.06,0.7414
2024-08-19,92634.0,316808.28,0.43,4.08,0.34,0.32,0.0,285570.0,57534.0,83500.0,196766.28,,,,,,,,,,,,,,,,,,0.19,,,100.0,46.05,0.0,0.0,0.0,100.0,26.53,0.187,27.99,0.7414
2024-08-20,92634.0,316808.28,0.43,4.09,0.34,0.32,0.0,285570.0,57534.0,83500.0,196766.28,,,,,,,,,,,,,,,,,,0.2,,,100.0,46.05,0.0,0.0,0.0,100.0,26.62,0.1873,28.0,0.7414
2024-08-21,95434.0,329724.47,0.44,4.24,0.35,0.33,0.0,298166.5,57534.0,86300.0,198779.97,,,,,,2800.0,,,,,,,,,0.01,,,0.2,,,46.05,46.05,67412.0,232908.46,0.23,45.91,25.89,0.1776,27.16,0.7638
2024-08-22,95434.0,332587.49,0.44,4.26,0.35,0.34,0.0,300755.5,57534.0,86300.0,200505.99,,,,,,,,,,,,,,,,,,0.2,,,100.0,46.05,0.0,0.0,0.0,100.0,25.94,0.1776,27.13,0.7638
2024-08-23,95434.0,331633.15,0.44,4.38,0.35,0.34,0.0,299892.5,57534.0,86300.0,199930.65,,,,,,,,,,,,,,,,,,0.2,,,100.0,46.05,0.0,0.0,0.0,100.0,25.84,0.1779,27.27,0.7638
2024-08-26,98034.0,342138.66,0.45,6.1,0.36,0.35,0.0,305724.0,58834.0,87600.0,205330.66,,,1300.0,,,1300.0,,,,,,,,1300.0,0.0,,,0.2,,,46.6,46.6,67412.0,235267.88,0.23,46.56,25.28,0.1693,26.45,0.7765
2024-08-27,87334.0,305669.0,0.4,5.9,0.32,0.31,0.0,268100.0,48634.0,76600.0,170219.0,,,300.0,,,,,0.04,,10500.0,,,,300.0,,,11000.0,0.17,0.04,,38.43,38.43,77912.0,272692.0,0.27,38.42,15.43,0.1582,29.83,0.6901
2024-08-28,73534.0,262516.38,0.34,5.21,0.27,0.26,0.0,224196.0,48634.0,62800.0,173623.38,,,,,,,,,,,,,,,,,13800.0,0.17,0.05,,100.0,38.43,0.0,0.0,0.0,100.0,18.27,0.138,20.51,0.5811
2024-08-29,78534.0,280366.38,0.36,5.75,0.29,0.29,0.0,224196.0,53634.0,62800.0,191473.38,,,5000.0,,,,,,,,,,,5000.0,,,,0.19,,,42.38,42.38,72912.0,260295.84,0.26,42.39,17.19,0.1328,19.28,0.6206
2024-08-30,68534.0,243295.7,0.32,5.03,0.25,0.25,0.0,187440.0,43634.0,52800.0,154900.7,,,,,,,,0.04,,10000.0,,,,,,,10000.0,0.16,0.04,,34.48,34.48,82912.0,294337.6,0.3,34.44,19.61,0.1531,22.09,0.5416
2024-09-02,66779.0,233726.5,0.31,4.89,0.25,0.24,0.0,184800.0,41879.0,52800.0,146576.5,,,,,,,,0.01,,1755.0,,,,,,,,0.15,,,33.56,33.56,82912.0,290192.0,0.29,33.59,20.15,0.1542,22.63,0.5351
2024-09-03,68179.0,231467.71,0.32,5.04,0.25,0.24,0.0,188422.5,40579.0,55500.0,137765.7,,,,,,4000.0,,0.0,,1300.0,,,,,0.01,,1300.0,0.14,0.0,,32.86,32.86,82912.0,281486.24,0.29,32.89,19.74,0.1498,22.21,0.5521
2024-09-04,70130.0,236688.75,0.32,5.21,0.26,0.24,0.0,198838.13,41615.0,58915.0,140450.63,,,3815.0,,,3415.0,,0.01,,2779.0,,,,3815.0,0.01,,,0.14,,,33.34,33.34,83191.0,280769.63,0.28,33.25,19.04,0.1353,21.54,0.5619
2024-09-05,70830.0,237988.8,0.33,5.38,0.26,0.24,0.0,200306.4,41615.0,59615.0,139826.4,,,,,,700.0,,,,,,,,,0.0,,,0.14,,,33.34,33.34,83191.0,279521.76,0.28,33.35,18.88,0.133,21.29,0.5675
2024-09-06,71830.0,244222.0,0.33,5.55,0.27,0.25,0.0,204391.0,42115.0,60115.0,143191.0,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.14,,,33.61,33.61,83191.0,282849.4,0.28,33.46,18.54,0.1351,22.31,0.5732
2024-09-09,71830.0,244940.3,0.33,5.62,0.27,0.25,0.0,204992.15,42115.0,60115.0,143612.15,,,,,,,,,,,,,,,,,,0.14,,,33.61,33.61,83191.0,283681.31,0.28,33.57,18.7,0.1352,22.26,0.5732
2024-09-10,71830.0,274390.6,0.33,5.6,0.27,0.25,0.0,229639.3,42115.0,60115.0,160879.3,,,,,,,,,,,,,,,,,,0.14,,,33.61,33.61,83191.0,317789.62,0.29,33.5,18.35,0.1348,21.96,0.5732
2024-09-11,64830.0,236953.65,0.3,6.4,0.24,0.25,0.0,194135.33,35364.0,53115.0,129255.42,,,,,,,,0.02,,6751.0,,,,,,,7000.0,0.14,0.02,,28.22,28.22,89942.0,328738.01,0.34,28.26,15.96,0.1348,25.2,0.5174
2024-09-12,56215.0,221487.1,0.26,5.02,0.21,0.21,0.0,178088.0,34415.0,45200.0,135595.1,,,,,,,,0.01,,949.0,,,,,,,7915.0,0.13,0.03,,27.46,27.46,90891.0,358110.54,0.34,27.08,16.28,0.1219,19.51,0.4486
2024-09-13,48900.0,188509.5,0.23,4.36,0.18,0.19,0.0,130299.0,33500.0,33800.0,129142.5,,,5000.0,,,,,0.02,,5915.0,,,,5000.0,,,11400.0,0.13,0.04,,26.73,26.73,91806.0,353912.13,0.36,26.68,20.3,0.144,21.5,0.3902
2024-09-16,48200.0,193282.0,0.22,4.26,0.18,0.19,0.0,132731.0,33500.0,33100.0,134335.0,,,,,,,,,,,,,,,,,700.0,0.13,0.0,,26.73,26.73,91806.0,368142.06,0.36,26.57,20.31,0.1482,22.42,0.3847
2024-09-17,56200.0,225643.0,0.26,4.53,0.21,0.23,0.0,132896.5,41500.0,33100.0,166622.5,,,,,,,,0.0,,481.0,,,,,,8481.0,,0.17,,,100.0,33.11,0.0,0.0,0.0,100.0,18.89,0.179,31.77,0.4484
2024-09-18,61200.0,233784.0,0.28,4.84,0.23,0.25,0.0,126442.0,46500.0,33100.0,177630.0,,,,,,,,,,,,,,,,5000.0,,0.19,,,100.0,37.58,0.0,0.0,0.0,100.0,16.91,0.2063,37.61,0.4947
2024-09-19,66332.0,261348.08,0.31,4.97,0.25,0.26,0.0,130414.0,51632.0,33100.0,203430.08,,,1300.0,,,,,,,,,,,1300.0,,3832.0,,0.2,,,41.3,41.3,73390.0,289156.6,0.28,41.14,16.28,0.2319,41.84,0.5306
2024-09-20,70282.0,283587.87,0.33,5.7,0.26,0.28,0.0,133558.5,55582.0,33100.0,224273.37,,,3950.0,,,,,,,,,,,3950.0,,,,0.22,,,28.91,28.91,136699.0,551580.47,0.53,28.83,15.48,0.2525,44.85,0.3655
2024-09-23,65713.0,264494.83,0.3,5.26,0.24,0.26,0.0,114837.28,55582.0,28531.0,223717.55,,,,,,,,,,,,,,,,,4569.0,0.22,0.02,,28.91,28.91,136699.0,550213.48,0.54,28.8,16.37,0.2828,48.03,0.3418
2024-09-24,67429.0,264321.68,0.31,5.31,0.25,0.27,0.0,111057.52,53429.0,28331.0,209441.68,,,812.0,,,,,0.02,,4069.0,,,,812.0,,1104.0,200.0,0.21,0.0,,100.0,27.79,0.0,0.0,0.0,100.0,15.6,0.3012,50.34,0.3507
2024-09-25,70429.0,273264.52,0.33,5.37,0.26,0.28,0.0,109924.28,56429.0,28331.0,218944.52,,,3000.0,,,,,,,,,,,3000.0,,,,0.22,,,100.0,29.35,0.0,0.0,0.0,100.0,15.02,0.3181,52.36,0.3663
2024-09-26,70429.0,276081.68,0.33,5.43,0.26,0.28,0.0,111057.52,56429.0,28331.0,221201.68,,,,,,,,,,,,,,,,,,0.22,,,100.0,29.35,0.0,0.0,0.0,100.0,15.19,0.317,52.22,0.3663
2024-09-27,69229.0,283838.9,0.32,5.28,0.26,0.27,0.0,116567.1,55929.0,28431.0,229308.9,,,,,,800.0,,0.0,,500.0,,,,,0.0,,700.0,0.22,0.0,,100.0,29.09,0.0,0.0,0.0,100.0,15.75,0.3057,50.91,0.36
2024-09-30,65229.0,264829.74,0.3,4.68,0.24,0.27,0.0,115429.86,51929.0,28431.0,210831.74,,,,,,,,0.02,,4000.0,,,,,,,,0.21,,,100.0,27.01,0.0,0.0,0.0,100.0,16.17,0.2846,48.36,0.3392
2024-10-01,62229.0,252649.74,0.29,4.57,0.23,0.26,0.0,115429.86,48929.0,28431.0,198651.74,,,,,,,,0.01,,3000.0,,,,,,,,0.2,,,100.0,25.51,0.0,0.0,0.0,100.0,17.01,0.266,45.85,0.3245
2024-10-02,62029.0,249976.87,0.29,4.51,0.23,0.25,0.0,113770.93,48929.0,28231.0,197183.87,,,,,,,,,,,,,,,,,200.0,0.2,0.0,,100.0,25.51,0.0,0.0,0.0,100.0,17.03,0.2675,45.98,0.3234
2024-10-03,62029.0,238811.65,0.29,4.54,0.23,0.25,0.0,108689.35,48929.0,28231.0,188376.65,,,,,,,,,,,,,,,,,,0.2,,,100.0,25.51,0.0,0.0,0.0,100.0,16.7,0.2692,46.27,0.3234
2024-10-04,62705.0,232949.08,0.29,4.61,0.23,0.24,0.0,107389.51,49605.0,28907.0,184282.58,,,676.0,0.0,,,,,676.0,,,,0.0,676.0,,,,0.19,,,100.0,25.77,0.0,0.0,0.0,100.0,16.57,0.263,45.67,0.3258
2024-10-07,62705.0,232322.03,0.29,4.53,0.23,0.23,0.0,107100.44,49605.0,28907.0,183786.53,,,,,,,,,,,,,,,,,,0.18,,,100.0,25.77,0.0,0.0,0.0,100.0,16.89,0.2612,45.37,0.3258
2024-10-08,61229.0,229608.75,0.28,4.44,0.23,0.23,0.0,102866.25,48129.0,27431.0,180483.75,,,,,,,,0.01,,1476.0,,,,,,,1476.0,0.18,0.01,,100.0,25.2,0.0,0.0,0.0,100.0,17.42,0.2724,46.32,0.3206
2024-10-09,52145.0,192936.5,0.24,3.71,0.19,0.2,0.0,101183.9,39129.0,27347.0,144777.3,,,,,,,,0.03,,9000.0,,,,,,,84.0,0.15,0.0,,100.0,20.49,0.0,0.0,0.0,100.0,20.01,0.2184,37.47,0.273
2024-10-10,52145.0,196065.2,0.24,3.69,0.19,0.2,0.0,102824.72,39045.0,27347.0,146809.2,,,,,,,,0.0,,84.0,,,,,,,,0.14,,,100.0,20.44,0.0,0.0,0.0,100.0,20.24,0.2178,37.31,0.273
2024-10-11,52145.0,198151.0,0.24,3.69,0.19,0.2,0.0,103918.6,39045.0,27347.0,148371.0,,,,,,,,,,,,,,,,,,0.15,,,100.0,20.44,0.0,0.0,0.0,100.0,20.27,0.2176,37.24,0.273
2024-10-14,52145.0,200236.8,0.24,3.69,0.19,0.2,0.0,105012.48,39045.0,27347.0,149932.8,,,,,,,,,,,,,,,,,,0.15,,,100.0,20.44,0.0,0.0,0.0,100.0,20.27,0.218,37.31,0.273
2024-10-15,50829.0,195183.36,0.24,3.62,0.19,0.2,0.0,105012.48,37729.0,27347.0,144879.36,,,600.0,,,,,0.01,,1916.0,,,,600.0,,,,0.14,,,100.0,19.69,0.0,0.0,0.0,100.0,20.66,0.2103,35.75,0.2653
2024-10-16,50829.0,204840.87,0.24,3.72,0.19,0.2,0.0,110208.41,37729.0,27347.0,152047.87,,,,,,,,,,,,,,,,,,0.15,,,100.0,19.69,0.0,0.0,0.0,100.0,21.08,0.2091,35.36,0.2653
2024-10-17,50829.0,206365.74,0.24,3.48,0.19,0.21,0.0,111028.82,37729.0,27347.0,153179.74,,,,,,,,,,,,,,,,,,0.15,,,100.0,19.69,0.0,0.0,0.0,100.0,20.72,0.211,35.82,0.2653
2024-10-18,49497.0,200215.37,0.23,3.38,0.18,0.2,0.0,120731.12,33897.0,29847.0,137113.37,,,,0.01,,,,0.02,2500.0,3832.0,,,0.01,,,,,0.14,,,100.0,17.69,0.0,0.0,0.0,100.0,21.25,0.1863,29.07,0.2583
2024-10-21,49497.0,206897.46,0.23,3.35,0.18,0.2,0.0,124760.46,33897.0,29847.0,141689.46,,,,,,,,,,,,,,,,,,0.14,,,100.0,17.69,0.0,0.0,0.0,100.0,21.5,0.1858,28.91,0.2583
2024-10-22,65933.0,275929.61,0.3,4.37,0.24,0.28,0.0,193694.36,50333.0,46283.0,210643.61,,,5704.0,,,16436.0,,,,,,,,5704.0,0.07,10732.0,,0.21,,,100.0,26.27,0.0,0.0,0.0,100.0,21.95,0.1669,24.72,0.3441
2024-10-23,88718.0,365074.57,0.41,6.37,0.33,0.37,0.0,284214.82,73118.0,69068.0,300880.57,,,6461.0,0.1,,,,,22785.0,,,,0.1,6461.0,,16324.0,,0.31,,,100.0,38.16,0.0,0.0,0.0,100.0,16.38,0.2526,44.05,0.463
