,ALESE FP Equity_DX_SI_QTY,ALESE FP Equity_DX_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALESE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALESE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALESE FP Equity_DX_SI_MV,ALESE FP Equity_DX_DSS,ALESE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SUPPLY_SI_QTY,ALESE FP Equity_DX_BROKER_SI_QTY,ALESE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALESE FP Equity_DX_BROKER_SI_MV_INC_x,ALESE FP Equity_DX_BROKER_SI_QTY_ADD,ALESE FP Equity_DX_SUPPLY_SI_MV_DEC,ALESE FP Equity_DX_BROKER_SI_QTY_INC,ALESE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALESE FP Equity_DX_BROKER_SI_MV_INC_y,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALESE FP Equity_DX_BROKER_SI_MV_ADD,ALESE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALESE FP Equity_DX_BROKER_SI_QTY_DEC,ALESE FP Equity_DX_SUPPLY_SI_MV,ALESE FP Equity_DX_BROKER_SI_MV_DEC,ALESE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALESE FP Equity_DX_UTILIZATION_QUANTITY,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALESE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALESE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALESE FP Equity_DX_BROKER_SI_CON_RATIO,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALESE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALESE FP Equity_PX_LAST
2024-11-22,1346.0,6864.6,0.02,0.11,0.01,0.01,0.0,3432.3,673.0,673.0,3432.3,73.0,,73.0,,,,,73.0,0.0,,,0.0,,100.0,0.56,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,0.0112,5.1
2024-11-25,1346.0,6891.52,0.02,0.12,0.01,0.01,0.0,3445.76,673.0,673.0,3445.76,,,,,,,,,,,,0.0,,100.0,0.56,0.0,0.0,0.0,100.0,10.83,0.8069,89.17,0.0112,5.12
2024-11-26,1346.0,6689.62,0.02,0.12,0.01,0.01,0.0,3344.81,673.0,673.0,3344.81,,,,,,,,,,,,0.0,,100.0,0.56,0.0,0.0,0.0,100.0,10.99,0.8043,89.01,0.0112,4.97
2024-11-27,757.0,3633.6,0.01,0.07,0.01,0.0,0.0,403.2,673.0,84.0,3230.4,,,,,,,,,,,589.0,0.0,0.0,100.0,0.56,0.0,0.0,0.0,100.0,19.3,0.6885,80.7,0.0063,4.8
2024-11-28,168.0,779.52,0.0,0.01,0.0,0.0,0.0,389.76,84.0,84.0,389.76,,,,0.0,,589.0,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,12.91,0.7752,87.09,0.0014,4.64
2024-11-29,168.0,801.36,0.0,0.01,0.0,0.0,0.0,400.68,84.0,84.0,400.68,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,13.25,0.77,86.75,0.0014,4.77
2024-12-02,22.0,113.08,0.0,0.0,0.0,0.0,0.0,56.54,11.0,11.0,56.54,,,,0.0,,73.0,,,,,73.0,0.0,0.0,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.14
2024-12-03,22.0,112.2,0.0,0.0,0.0,0.0,0.0,56.1,11.0,11.0,56.1,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.1
2024-12-04,22.0,111.32,0.0,0.0,0.0,0.0,0.0,55.66,11.0,11.0,55.66,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.06
2024-12-05,22.0,112.2,0.0,0.0,0.0,0.0,0.0,56.1,11.0,11.0,56.1,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.1
2024-12-06,22.0,111.32,0.0,0.0,0.0,0.0,0.0,55.66,11.0,11.0,55.66,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.06
2024-12-09,22.0,112.2,0.0,0.0,0.0,0.0,0.0,56.1,11.0,11.0,56.1,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.1
2024-12-10,22.0,125.84,0.0,0.0,0.0,0.0,0.0,62.92,11.0,11.0,62.92,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,5.72
2024-12-11,40892.0,258437.44,0.58,3.26,0.28,0.23,0.0,129218.72,20446.0,20446.0,129218.72,,,20435.0,,,,,,0.12,20435.0,,0.12,,100.0,17.77,0.0,0.0,0.0,100.0,49.97,0.4994,49.97,0.3554,6.32
2024-12-12,41192.0,249623.52,0.58,2.92,0.28,0.26,0.0,125114.76,20646.0,20646.0,125114.76,100.0,0.0,100.0,,100.0,,0.0,100.0,0.0,100.0,,0.13,,100.0,18.72,0.0,0.0,0.0,100.0,49.61,0.4924,49.61,0.3734,6.06
2024-12-13,41192.0,257038.08,0.58,2.82,0.28,0.25,0.0,128831.04,20646.0,20646.0,128831.04,,,,,,,,,,,,0.13,,100.0,19.0,0.0,0.0,0.0,100.0,49.61,0.4922,49.61,0.3792,6.24
2024-12-16,41192.0,257861.92,0.58,2.79,0.28,0.26,0.0,129243.96,20646.0,20646.0,129243.96,,,,,,,,,,,,0.13,,100.0,21.09,0.0,0.0,0.0,100.0,49.61,0.4922,49.61,0.4208,6.26
2024-12-17,322.0,1944.88,0.0,0.02,0.0,0.0,0.0,1274.44,211.0,211.0,1274.44,,,,0.13,,20435.0,,,,,20435.0,0.0,0.13,100.0,0.22,0.0,0.0,0.0,100.0,37.13,0.5331,62.87,0.0033,6.04
2024-12-18,322.0,1861.16,0.0,0.02,0.0,0.0,0.0,1219.58,211.0,211.0,1219.58,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,36.95,0.534,63.05,0.0036,5.78
2024-12-19,416.0,2337.92,0.01,0.03,0.0,0.0,0.0,1449.96,258.0,258.0,1449.96,47.0,0.0,,,47.0,,0.0,47.0,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,28.8,0.5899,71.2,0.0047,5.62
2024-12-20,216.0,1291.68,0.0,0.01,0.0,0.0,0.0,944.84,158.0,158.0,944.84,,,,0.0,,100.0,,,,,100.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,42.13,0.5124,57.87,0.0024,5.98
2024-12-23,216.0,1283.04,0.0,0.01,0.0,0.0,0.0,938.52,158.0,158.0,938.52,,,,,,,,,,,,0.0,,100.0,0.18,0.0,0.0,0.0,100.0,43.67,0.508,56.33,0.0025,5.94
2024-12-24,2216.0,13074.4,0.03,0.15,0.02,0.01,0.0,6832.2,1158.0,1158.0,6832.2,1000.0,0.01,,,1000.0,,0.01,1000.0,,,,0.01,,100.0,1.31,0.0,0.0,0.0,100.0,5.47,0.8965,94.53,0.0251,5.9
2024-12-25,2216.0,13074.4,0.03,0.15,0.02,0.01,0.0,6832.2,1158.0,1158.0,6832.2,,,,,,,,,,,,0.01,,100.0,1.31,0.0,0.0,0.0,100.0,5.49,0.8962,94.51,0.0251,
2024-12-26,2216.0,13074.4,0.03,0.15,0.02,0.01,0.0,6832.2,1158.0,1158.0,6832.2,,,,,,,,,,,,0.01,,100.0,1.31,0.0,0.0,0.0,100.0,5.5,0.8961,94.5,0.0251,
2024-12-27,2216.0,13030.08,0.03,0.15,0.02,0.01,0.0,6809.04,1158.0,1158.0,6809.04,,,,,,,,,,,,0.01,,100.0,1.31,0.0,0.0,0.0,100.0,5.49,0.8962,94.51,0.0251,5.88
2024-12-30,2169.0,12797.1,0.03,0.15,0.01,0.01,0.0,6554.9,1158.0,1111.0,6832.2,,,,,,,,,,,47.0,0.01,0.0,100.0,1.36,0.0,0.0,0.0,100.0,5.64,0.8935,94.36,0.0254,5.9
2024-12-31,2122.0,12689.56,0.03,0.15,0.01,0.01,0.0,6643.78,1111.0,1111.0,6643.78,,,,0.0,,47.0,,,,,,0.01,,100.0,1.3,0.0,0.0,0.0,100.0,5.82,0.8904,94.18,0.0249,5.98
2025-01-01,2122.0,12689.56,0.03,0.15,0.01,0.01,0.0,6643.78,1111.0,1111.0,6643.78,,,,,,,,,,,,0.01,,100.0,1.3,0.0,0.0,0.0,100.0,5.78,0.8911,94.22,0.0249,
2025-01-02,2122.0,12689.56,0.03,0.15,0.01,0.01,0.0,6643.78,1111.0,1111.0,6643.78,,,,,,,,,,,,0.01,,100.0,1.31,0.0,0.0,0.0,100.0,5.75,0.8916,94.25,0.0251,5.98
2025-01-03,2122.0,12732.0,0.03,0.15,0.01,0.01,0.0,6666.0,1111.0,1111.0,6666.0,,,,,,,,,,,,0.01,,100.0,1.33,0.0,0.0,0.0,100.0,5.77,0.8913,94.23,0.0254,6.0
2025-01-06,2122.0,12562.24,0.03,0.15,0.01,0.01,0.0,6577.12,1111.0,1111.0,6577.12,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,5.68,0.8928,94.32,0.0265,5.92
2025-01-07,2122.0,12562.24,0.03,0.16,0.01,0.01,0.0,6577.12,1111.0,1111.0,6577.12,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,5.75,0.8916,94.25,0.0265,5.92
2025-01-08,2122.0,12519.8,0.03,0.2,0.01,0.01,0.0,6554.9,1111.0,1111.0,6554.9,,,,,,,,,,,,0.01,,100.0,1.39,0.0,0.0,0.0,100.0,5.73,0.8919,94.27,0.0265,5.9
2025-01-09,122.0,722.24,0.0,0.01,0.0,0.0,0.0,657.12,111.0,111.0,657.12,,,,0.01,,1000.0,,,,,1000.0,0.0,0.01,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,5.92
2025-01-10,122.0,732.0,0.0,0.01,0.0,0.0,0.0,666.0,111.0,111.0,666.0,,,,,,,,,,,,0.0,,100.0,0.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035,6.0
2025-01-13,1122.0,6619.8,0.02,0.09,0.01,0.01,0.0,3604.9,611.0,611.0,3604.9,500.0,,500.0,,,,,500.0,0.0,,,0.0,,100.0,1.71,0.0,0.0,0.0,100.0,10.73,0.8085,89.27,0.0314,5.9
2025-01-14,1122.0,6664.68,0.02,0.1,0.01,0.01,0.0,3629.34,611.0,611.0,3629.34,,,,,,,,,,,,0.0,,100.0,2.39,0.0,0.0,0.0,100.0,10.93,0.8052,89.07,0.0438,5.94
2025-01-15,1122.0,6687.12,0.02,0.09,0.01,0.01,0.0,3641.56,611.0,611.0,3641.56,,,,,,,,,,,,0.0,,100.0,2.39,0.0,0.0,0.0,100.0,10.9,0.8057,89.1,0.0438,5.96
2025-01-16,15322.0,90399.8,0.22,1.35,0.11,0.09,0.0,45494.9,7711.0,7711.0,45494.9,7100.0,0.04,,,7100.0,,0.04,7100.0,,,,0.05,,100.0,23.58,0.0,0.0,0.0,100.0,0.79,0.9843,99.21,0.4686,5.9
2025-01-17,15322.0,91932.0,0.22,1.38,0.11,0.09,0.0,46266.0,7711.0,7711.0,46266.0,,,,,,,,,,,,0.05,,100.0,27.64,0.0,0.0,0.0,100.0,0.81,0.984,99.19,0.5493,6.0
2025-01-20,15322.0,91012.68,0.22,1.4,0.11,0.09,0.0,45803.34,7711.0,7711.0,45803.34,,,,,,,,,,,,0.05,,100.0,27.65,0.0,0.0,0.0,100.0,0.79,0.9843,99.21,0.5494,5.94
2025-01-21,14322.0,85359.12,0.2,1.31,0.1,0.09,0.0,42977.56,7211.0,7211.0,42977.56,,,,0.0,,500.0,,,,,500.0,0.04,0.0,100.0,26.33,0.0,0.0,0.0,100.0,0.85,0.9831,99.15,0.5229,5.96
2025-01-22,14322.0,85645.56,0.2,1.3,0.1,0.09,0.0,43121.78,7211.0,7211.0,43121.78,,,,,,,,,,,,0.04,,100.0,26.33,0.0,0.0,0.0,100.0,0.85,0.9831,99.15,0.5229,5.98
2025-01-23,14322.0,85932.0,0.2,1.32,0.1,0.09,0.0,43266.0,7211.0,7211.0,43266.0,,,,,,,,,,,,0.04,,100.0,29.35,0.0,0.0,0.0,100.0,0.85,0.9831,99.15,0.5829,6.0
2025-01-24,14322.0,84786.24,0.2,1.31,0.1,0.09,0.0,42689.12,7211.0,7211.0,42689.12,,,,,,,,,,,,0.04,,100.0,34.91,0.0,0.0,0.0,100.0,0.84,0.9833,99.16,0.6933,5.92
2025-01-27,14322.0,83354.04,0.2,1.36,0.1,0.08,0.0,41968.02,7211.0,7211.0,41968.02,,,,,,,,,,,,0.04,,100.0,34.91,0.0,0.0,0.0,100.0,0.84,0.9834,99.16,0.6933,5.82
2025-01-28,14322.0,82208.28,0.2,1.58,0.1,0.08,0.0,41391.14,7211.0,7211.0,41391.14,,,,,,,,,,,,0.04,,100.0,34.91,0.0,0.0,0.0,100.0,0.84,0.9833,99.16,0.6933,5.74
2025-01-29,122.0,702.72,0.0,0.01,0.0,0.0,0.0,639.36,111.0,111.0,639.36,,,,0.04,,7100.0,,,,,7100.0,0.0,0.04,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,5.76
2025-01-30,122.0,736.88,0.0,0.01,0.0,0.0,0.0,670.44,111.0,111.0,670.44,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.0165,6.04
2025-01-31,122.0,763.72,0.0,0.02,0.0,0.0,0.0,694.86,111.0,111.0,694.86,,,,,,,,,,,,0.0,,100.0,1.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.0165,6.26
2025-02-03,4122.0,25226.64,0.06,0.54,0.03,0.03,0.0,12919.32,2111.0,2111.0,12919.32,2000.0,,2000.0,,,,,2000.0,0.01,,,0.01,,100.0,92.06,0.0,0.0,0.0,100.0,2.9,0.9437,97.1,1.7976,6.12
2025-02-04,4122.0,25886.16,0.06,0.56,0.03,0.03,0.0,13257.08,2111.0,2111.0,13257.08,,,,,,,,,,,,0.01,,100.0,92.06,0.0,0.0,0.0,100.0,3.03,0.9413,96.97,1.7976,6.28
2025-02-05,4262.0,26765.36,0.06,0.6,0.03,0.03,0.0,14136.28,2251.0,2251.0,14136.28,140.0,,140.0,,,,,140.0,0.0,,,0.01,,100.0,92.52,0.0,0.0,0.0,100.0,3.22,0.8839,93.92,1.7517,6.28
2025-02-06,4230.0,26902.8,0.06,0.6,0.03,0.03,0.0,14112.84,2219.0,2219.0,14112.84,,,,0.0,,32.0,,,,,32.0,0.01,0.0,100.0,96.77,0.0,0.0,0.0,100.0,2.92,0.8951,94.53,1.8447,6.36
2025-02-07,4122.0,26875.44,0.06,0.59,0.03,0.03,0.0,13763.72,2111.0,2111.0,13763.72,,,,0.0,,108.0,,,,,108.0,0.01,0.0,100.0,92.06,0.0,0.0,0.0,100.0,3.03,0.9413,96.97,1.7976,6.52
2025-02-10,4122.0,27122.76,0.06,0.56,0.03,0.03,0.0,13890.38,2111.0,2111.0,13890.38,,,,,,,,,,,,0.01,,100.0,92.06,0.0,0.0,0.0,100.0,2.98,0.9421,97.02,1.7976,6.58
2025-02-11,4122.0,27040.32,0.06,0.55,0.03,0.03,0.0,13848.16,2111.0,2111.0,13848.16,,,,,,,,,,,,0.01,,100.0,92.06,0.0,0.0,0.0,100.0,2.95,0.9427,97.05,1.7976,6.56
2025-02-12,4122.0,26710.56,0.06,0.55,0.03,0.03,0.0,13679.28,2111.0,2111.0,13679.28,,,,,,,,,,,,0.01,,100.0,92.06,0.0,0.0,0.0,100.0,2.93,0.9432,97.07,1.7976,6.48
2025-02-13,4111.0,26228.18,0.06,0.55,0.03,0.03,0.0,12760.0,2111.0,2000.0,13468.18,,,,,,,,,,,111.0,0.01,0.0,100.0,92.06,0.0,0.0,0.0,100.0,2.68,0.9479,97.32,1.7928,6.38
2025-02-14,4000.0,24800.0,0.06,0.54,0.03,0.03,0.0,12400.0,2000.0,2000.0,12400.0,,,,0.0,,111.0,,,,,,0.01,,100.0,87.22,0.0,0.0,0.0,100.0,,1.0,100.0,1.7444,6.2
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,2000.0,,,,,2000.0,0.0,0.01,0.0,0.0,1082.0,7141.2,0.01,0.0,,0.0,,0.0,6.6
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,282.0,1833.0,0.0,0.0,,0.0,,0.0,6.5
2025-02-19,1000.0,6440.0,0.01,0.14,0.01,0.01,0.0,0.0,1000.0,0.0,6440.0,,,,,,,,,,1000.0,,0.01,,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,6.44
2025-02-20,1000.0,6400.0,0.01,0.14,0.01,0.01,0.0,0.0,1000.0,0.0,6400.0,,,,,,,,,,,,0.01,,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,6.4
2025-02-21,1000.0,6460.0,0.01,0.14,0.01,0.01,0.0,0.0,1000.0,0.0,6460.0,,,,,,,,,,,,0.01,,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,6.46
2025-02-24,1000.0,7200.0,0.01,0.18,0.01,0.01,0.0,0.0,1000.0,0.0,7200.0,,,,,,,,,,,,0.01,,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,7.2
2025-02-25,1000.0,7900.0,0.01,0.15,0.01,0.01,0.0,0.0,1000.0,0.0,7900.0,,,,,,,,,,,,0.01,,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,7.9
2025-02-26,1240.0,9424.0,0.02,0.17,0.01,0.01,0.0,1824.0,1240.0,240.0,9424.0,,,240.0,,,,,,0.0,240.0,,0.01,,100.0,96.72,0.0,0.0,0.0,100.0,19.35,0.6878,80.65,0.9672,7.6
2025-02-27,1000.0,7200.0,0.01,0.12,0.01,0.01,0.0,0.0,1000.0,0.0,7200.0,,,,0.0,,240.0,,,,,240.0,0.01,0.0,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,7.2
2025-02-28,1000.0,7420.0,0.01,0.11,0.01,0.01,0.0,0.0,1000.0,0.0,7420.0,,,,,,,,,,,,0.01,,100.0,78.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.78,7.42
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,1000.0,,,,,,0.0,,0.0,0.0,382.0,2971.96,0.0,0.0,,0.0,,0.0,7.78
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,782.0,6130.88,0.01,0.0,,0.0,,0.0,7.84
2025-03-05,322.0,2543.8,0.0,0.03,0.0,0.0,0.0,2543.8,322.0,322.0,2543.8,,,322.0,,,,,,0.0,322.0,,0.0,,100.0,47.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.4721,7.9
2025-03-06,322.0,2492.28,0.0,0.03,0.0,0.0,0.0,2492.28,322.0,322.0,2492.28,,,,,,,,,,,,0.0,,100.0,47.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.4721,7.74
2025-03-07,164.0,1226.72,0.0,0.01,0.0,0.0,0.0,613.36,82.0,82.0,613.36,,,,0.0,,240.0,,,,,240.0,0.0,0.0,100.0,12.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.2405,7.48
2025-03-10,164.0,1197.2,0.0,0.01,0.0,0.0,0.0,598.6,82.0,82.0,598.6,,,,,,,,,,,,0.0,,100.0,12.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.2405,7.3
2025-03-11,164.0,1230.0,0.0,0.01,0.0,0.0,0.0,615.0,82.0,82.0,615.0,,,,,,,,,,,,0.0,,100.0,8.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.167,7.5
2025-03-12,164.0,1252.96,0.0,0.01,0.0,0.0,0.0,626.48,82.0,82.0,626.48,,,,,,,,,,,,0.0,,100.0,8.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.167,7.64
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,82.0,,,,,82.0,0.0,0.0,0.0,0.0,1082.0,7898.6,0.01,0.0,,0.0,,0.0,7.3
2025-03-14,299.0,2386.02,0.0,0.03,0.0,0.0,0.0,2386.02,299.0,299.0,2386.02,,,299.0,,,,,,0.0,299.0,,0.0,,100.0,27.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.2763,7.98
2025-03-17,118.0,913.32,0.0,0.01,0.0,0.0,0.0,456.66,59.0,59.0,456.66,,,,0.0,,240.0,,,,,240.0,0.0,0.0,100.0,8.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.173,7.74
2025-03-18,358.0,2792.4,0.01,0.03,0.0,0.0,0.0,2332.2,299.0,299.0,2332.2,,,240.0,,,,,,0.0,240.0,,0.0,,100.0,43.84,0.0,0.0,0.0,100.0,32.93,0.5583,67.07,0.5249,7.8
2025-03-19,7618.0,57896.8,0.11,0.62,0.05,0.06,0.0,57448.4,7559.0,7559.0,57448.4,7500.0,,7500.0,0.0,,240.0,,7500.0,0.06,,240.0,0.06,0.0,100.0,96.4,0.0,0.0,0.0,100.0,1.55,0.9695,98.45,0.9716,7.6
2025-03-20,7618.0,62162.88,0.11,0.62,0.05,0.06,0.0,61681.44,7559.0,7559.0,61681.44,,,,,,,,,,,,0.06,,100.0,96.4,0.0,0.0,0.0,100.0,1.55,0.9695,98.45,0.9716,8.16
2025-03-21,118.0,944.0,0.0,0.01,0.0,0.0,0.0,472.0,59.0,59.0,472.0,,,,0.06,,7500.0,,,,,7500.0,0.0,0.06,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.015,8.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,59.0,,,,,59.0,0.0,0.0,0.0,0.0,382.0,3086.56,0.0,0.0,,0.0,,0.0,8.08
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,282.0,2363.16,0.0,0.0,,0.0,,0.0,8.38
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,282.0,2306.76,0.0,0.0,,0.0,,0.0,8.18
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1182.0,9337.8,0.01,0.0,,0.0,,0.0,7.9
2025-03-28,679.0,5391.26,0.01,0.05,0.0,0.01,0.0,5391.26,679.0,679.0,5391.26,,,679.0,,,,,,0.01,679.0,,0.01,,100.0,57.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.5745,7.94
2025-03-31,679.0,5486.32,0.01,0.04,0.0,0.01,0.0,5486.32,679.0,679.0,5486.32,,,,,,,,,,,,0.01,,100.0,57.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.5745,8.08
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,679.0,,,,,679.0,0.0,0.01,0.0,0.0,982.0,8111.32,0.01,0.0,,0.0,,0.0,8.26
2025-04-02,8000.0,65280.0,0.11,0.5,0.05,0.07,0.0,32640.0,4000.0,4000.0,32640.0,,,4000.0,,,,,,0.03,4000.0,,0.03,,100.0,93.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.8683,8.16
2025-04-03,8000.0,62400.0,0.11,0.5,0.05,0.07,0.0,31200.0,4000.0,4000.0,31200.0,,,,,,,,,,,,0.03,,100.0,93.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.8683,7.8
2025-04-04,8000.0,54720.0,0.11,0.49,0.05,0.06,0.0,27360.0,4000.0,4000.0,27360.0,,,,,,,,,,,,0.03,,100.0,93.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.8683,6.84
2025-04-07,9426.0,70789.26,0.13,0.54,0.06,0.06,0.0,38871.76,4250.0,5176.0,31917.5,,,1176.0,,,,,,0.01,250.0,,0.03,,100.0,99.25,0.0,0.0,0.0,100.0,12.47,0.7363,84.86,2.2013,7.51
2025-04-08,9426.0,72297.42,0.13,0.55,0.06,0.07,0.0,39699.92,4250.0,5176.0,32597.5,,,,,,,,,,,,0.03,,100.0,99.25,0.0,0.0,0.0,100.0,12.5,0.7398,85.06,2.2013,7.67
2025-04-09,9426.0,72580.2,0.13,0.58,0.06,0.07,0.0,39855.2,4250.0,5176.0,32725.0,,,,,,,,,,,,0.03,,100.0,99.25,0.0,0.0,0.0,100.0,12.59,0.7347,84.74,2.2013,7.7
2025-04-10,6426.0,52243.38,0.09,0.42,0.04,0.05,0.0,29885.88,2750.0,3676.0,22357.5,,,,0.01,,1500.0,,,,,1500.0,0.02,0.01,100.0,98.85,0.0,0.0,0.0,100.0,18.31,0.6411,77.85,2.3098,8.13
2025-04-11,7040.0,54489.6,0.1,0.46,0.05,0.06,0.0,33204.6,2850.0,4290.0,22059.0,100.0,0.01,,,614.0,,0.01,100.0,,,,0.02,,100.0,98.89,0.0,0.0,0.0,100.0,25.44,0.5709,71.06,2.4427,7.74
2025-04-14,6088.0,46390.56,0.09,0.4,0.04,0.05,0.0,25435.56,2850.0,3338.0,21717.0,,,,,,,,,,,952.0,0.02,0.01,100.0,98.58,0.0,0.0,0.0,100.0,13.77,0.6952,82.13,2.1058,7.62
2025-04-15,6004.0,45030.0,0.08,0.41,0.04,0.05,0.0,23655.0,2850.0,3154.0,21375.0,,,100.0,,,,,,0.0,,284.0,0.02,0.0,100.0,98.58,0.0,0.0,0.0,100.0,9.23,0.7048,83.27,2.0768,7.5
2025-04-16,6004.0,45030.0,0.08,0.43,0.04,0.05,0.0,23655.0,2850.0,3154.0,21375.0,,,,,,,,,,,,0.02,,100.0,98.58,0.0,0.0,0.0,100.0,9.23,0.7052,83.3,2.0768,7.5
2025-04-17,5964.0,44730.0,0.08,0.44,0.04,0.04,0.0,23355.0,2850.0,3114.0,21375.0,,,,,,,,,,,40.0,0.02,0.0,100.0,98.58,0.0,0.0,0.0,100.0,8.62,0.7131,83.83,2.063,7.5
2025-04-18,5964.0,44730.0,0.08,0.46,0.04,0.04,0.0,23355.0,2850.0,3114.0,21375.0,,,,,,,,,,,,0.02,,100.0,98.58,0.0,0.0,0.0,100.0,8.62,0.7134,83.85,2.063,
2025-04-21,5964.0,44730.0,0.08,0.46,0.04,0.04,0.0,23355.0,2850.0,3114.0,21375.0,,,,,,,,,,,,0.02,,100.0,98.58,0.0,0.0,0.0,100.0,8.62,0.714,83.89,2.063,
2025-04-22,5584.0,43555.2,0.08,0.43,0.04,0.04,0.0,21325.2,2850.0,2734.0,22230.0,,,,,,,,,,,380.0,0.02,0.0,100.0,98.58,0.0,0.0,0.0,100.0,4.5,0.8041,89.45,1.9315,7.8
