,LHYFE FP Equity_DX_SI_QTY,LHYFE FP Equity_DX_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LHYFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LHYFE FP Equity_DX_SI_MV,LHYFE FP Equity_DX_DSS,LHYFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SUPPLY_SI_QTY,LHYFE FP Equity_DX_BROKER_SI_QTY,LHYFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_x,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LHYFE FP Equity_DX_BROKER_SI_MV_INC_x,LHYFE FP Equity_DX_BROKER_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_NEW,LHYFE FP Equity_DX_SUPPLY_SI_MV_DEC,LHYFE FP Equity_DX_BROKER_SI_QTY_INC,LHYFE FP Equity_DX_SUPPLY_SI_QTY_DEC,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_y,LHYFE FP Equity_DX_BROKER_SI_MV_INC_y,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LHYFE FP Equity_DX_BROKER_SI_MV_ADD,LHYFE FP Equity_DX_SUPPLY_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_DEC,LHYFE FP Equity_DX_SUPPLY_SI_MV,LHYFE FP Equity_DX_BROKER_SI_MV_DEC,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LHYFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_MV,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LHYFE FP Equity_DX_BROKER_SI_CON_RATIO,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LHYFE FP Equity_DX_DEMAND_SUPPLY_RATIO,LHYFE FP Equity_PX_LAST
2025-01-14,29034.0,92908.8,0.14,1.39,0.06,0.09,0.0,62873.6,19648.0,19648.0,62873.6,,,,,,0.0,,100.0,,,,,,100.0,0.06,0.0,100.0,53.01,0.0,0.0,0.0,100.0,24.35,0.6315,75.65,0.7834,3.2
2025-01-15,25034.0,79858.46,0.12,1.2,0.05,0.08,0.0,49917.12,15648.0,15648.0,49917.12,,,,,,0.01,,4000.0,,,,,,4000.0,0.05,0.01,100.0,47.33,0.0,0.0,0.0,100.0,12.4,0.7827,87.6,0.7572,3.19
2025-01-16,25034.0,78106.08,0.12,1.24,0.05,0.08,0.0,48821.76,15648.0,15648.0,48821.76,,,,,,,,,,,,,,,0.05,,100.0,47.33,0.0,0.0,0.0,100.0,12.52,0.7809,87.48,0.7572,3.12
2025-01-17,25034.0,78356.42,0.12,1.26,0.05,0.08,0.0,48978.24,15648.0,15648.0,48978.24,,,,,,,,,,,,,,,0.05,,100.0,47.33,0.0,0.0,0.0,100.0,12.36,0.7833,87.64,0.7572,3.13
2025-01-20,25034.0,83613.56,0.12,1.29,0.05,0.08,0.0,52264.32,15648.0,15648.0,52264.32,,,,,,,,,,,,,,,0.05,,100.0,47.33,0.0,0.0,0.0,100.0,11.98,0.7891,88.02,0.7572,3.34
2025-01-21,26734.0,90628.26,0.13,1.35,0.06,0.09,0.0,58809.72,17348.0,17348.0,58809.72,,1700.0,,1700.0,,,,,,,1700.0,0.01,,,0.06,,100.0,52.69,0.0,0.0,0.0,100.0,11.47,0.6875,81.85,0.812,3.39
2025-01-22,26734.0,89425.23,0.13,1.36,0.06,0.09,0.0,58029.06,17348.0,17348.0,58029.06,,,,,,,,,,,,,,,0.06,,100.0,52.69,0.0,0.0,0.0,100.0,11.67,0.6888,81.92,0.812,3.345
2025-01-23,26734.0,85816.14,0.13,1.37,0.06,0.09,0.0,55687.08,17348.0,17348.0,55687.08,,,,,,,,,,,,,,,0.06,,100.0,52.66,0.0,0.0,0.0,100.0,11.82,0.6855,81.69,0.8114,3.21
2025-01-24,26734.0,89024.22,0.13,1.36,0.06,0.09,0.0,57768.84,17348.0,17348.0,57768.84,,,,,,,,,,,,,,,0.06,,100.0,52.66,0.0,0.0,0.0,100.0,11.39,0.6949,82.34,0.8114,3.33
2025-01-27,26734.0,88222.2,0.13,1.33,0.06,0.09,0.0,57248.4,17348.0,17348.0,57248.4,,,,,,,,,,,,,,,0.06,,100.0,52.66,0.0,0.0,0.0,100.0,11.64,0.6893,81.95,0.8114,3.3
2025-01-28,26734.0,85147.79,0.13,1.32,0.06,0.09,0.0,55253.38,17348.0,17348.0,55253.38,,,,,,,,,,,,,,,0.06,,100.0,52.72,0.0,0.0,0.0,100.0,11.79,0.6861,81.73,0.8125,3.185
2025-01-29,26734.0,85147.79,0.13,1.35,0.06,0.09,0.0,55253.38,17348.0,17348.0,55253.38,,,,,,,,,,,,,,,0.06,,100.0,52.72,0.0,0.0,0.0,100.0,11.59,0.6905,82.04,0.8125,3.185
2025-01-30,26734.0,85548.8,0.13,1.35,0.06,0.09,0.0,55513.6,17348.0,17348.0,55513.6,,,,,,,,,,,,,,,0.06,,100.0,52.72,0.0,0.0,0.0,100.0,11.57,0.6911,82.08,0.8125,3.2
2025-01-31,26734.0,88489.54,0.13,1.35,0.06,0.09,0.0,57421.88,17348.0,17348.0,57421.88,,,,,,,,,,,,,,,0.06,,100.0,52.78,0.0,0.0,0.0,100.0,11.41,0.6945,82.31,0.8133,3.31
2025-02-03,26734.0,90761.93,0.13,1.33,0.06,0.09,0.0,58896.46,17348.0,17348.0,58896.46,,,,,,,,,,,,,,,0.06,,100.0,52.68,0.0,0.0,0.0,100.0,11.46,0.6935,82.24,0.8118,3.395
2025-02-04,26734.0,93301.66,0.13,1.3,0.06,0.09,0.0,60544.52,17348.0,17348.0,60544.52,,,,,,,,,,,,,,,0.06,,100.0,52.68,0.0,0.0,0.0,100.0,11.44,0.6939,82.27,0.8118,3.49
2025-02-05,23634.0,80591.94,0.12,1.17,0.05,0.08,0.0,48585.68,14248.0,14248.0,48585.68,,,,,,0.01,,3100.0,,,,,,3100.0,0.05,0.01,100.0,47.76,0.0,0.0,0.0,100.0,7.3,0.8646,92.7,0.7923,3.41
2025-02-06,21934.0,76110.98,0.11,1.08,0.05,0.08,0.0,43541.56,12548.0,12548.0,43541.56,,,,,,0.01,,1700.0,,,,,,1700.0,0.04,0.01,100.0,42.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.7353,3.47
2025-02-07,25734.0,89039.64,0.13,1.3,0.05,0.09,0.0,56564.08,16348.0,16348.0,56564.08,,3800.0,,3800.0,,,,,,,3800.0,0.01,,,0.06,,100.0,48.64,0.0,0.0,0.0,100.0,14.79,0.748,85.21,0.7657,3.46
2025-02-10,25734.0,91484.37,0.13,1.3,0.05,0.09,0.0,58117.14,16348.0,16348.0,58117.14,,,,,,,,,,,,,,,0.06,,100.0,48.64,0.0,0.0,0.0,100.0,14.57,0.751,85.43,0.7657,3.555
2025-02-11,25734.0,86208.9,0.13,1.33,0.05,0.09,0.0,54765.8,16348.0,16348.0,54765.8,,,,,,,,,,,,,,,0.06,,100.0,48.7,0.0,0.0,0.0,100.0,15.19,0.7423,84.81,0.7666,3.35
2025-02-12,27434.0,91629.56,0.14,1.37,0.06,0.09,0.0,60280.32,18048.0,18048.0,60280.32,,1700.0,,1700.0,,,,,,,1700.0,0.01,,,0.06,,100.0,53.44,0.0,0.0,0.0,100.0,13.77,0.6531,79.34,0.8123,3.34
2025-02-13,21934.0,73698.24,0.11,1.07,0.05,0.07,0.0,42161.28,12548.0,12548.0,42161.28,,,,,,0.02,,5500.0,,,,,,5500.0,0.04,0.02,100.0,41.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.7318,3.36
2025-02-14,23134.0,75763.85,0.11,1.13,0.05,0.08,0.0,44697.2,13648.0,13648.0,44697.2,,1100.0,,1100.0,,,,,,,1100.0,0.0,,,0.05,,100.0,43.92,0.0,0.0,0.0,100.0,4.38,0.8998,94.75,0.7445,3.275
2025-02-17,23134.0,79580.96,0.11,1.12,0.05,0.08,0.0,46949.12,13648.0,13648.0,46949.12,,,,,,,,,,,,,,,0.04,,100.0,44.11,0.0,0.0,0.0,100.0,4.21,0.903,94.93,0.7477,3.44
2025-02-18,23134.0,80506.32,0.11,1.27,0.05,0.08,0.0,47495.04,13648.0,13648.0,47495.04,,,,,,,,,,,,,,,0.05,,100.0,44.11,0.0,0.0,0.0,100.0,4.3,0.9014,94.84,0.7477,3.48
2025-02-19,22134.0,75476.94,0.11,1.35,0.05,0.08,0.0,43129.68,12648.0,12648.0,43129.68,,,,,,0.0,,1000.0,,,,,,1000.0,0.04,0.0,100.0,42.24,0.0,0.0,0.0,100.0,0.9,0.9821,99.1,0.7393,3.41
2025-02-20,22134.0,76583.64,0.11,1.37,0.05,0.08,0.0,43762.08,12648.0,12648.0,43762.08,,,,,,,,,,,,,,,0.04,,100.0,42.24,0.0,0.0,0.0,100.0,0.9,0.9821,99.1,0.7393,3.46
2025-02-21,25934.0,90769.0,0.13,1.62,0.05,0.09,0.0,57568.0,16448.0,16448.0,57568.0,,3800.0,,3800.0,,,,,,,3800.0,0.01,,,0.06,,100.0,48.6,0.0,0.0,0.0,100.0,14.57,0.738,84.66,0.7663,3.5
2025-02-24,25934.0,88564.61,0.13,1.63,0.05,0.09,0.0,56169.92,16448.0,16448.0,56169.92,,,,,,,,,,,,,,,0.06,,100.0,48.61,0.0,0.0,0.0,100.0,14.83,0.7344,84.4,0.7665,3.415
2025-02-25,22134.0,77026.32,0.11,1.38,0.05,0.08,0.0,44015.04,12648.0,12648.0,44015.04,,,,,,0.01,,3800.0,,,,,,3800.0,0.04,0.01,100.0,42.11,0.0,0.0,0.0,100.0,0.9,0.9821,99.1,0.737,3.48
2025-02-26,21748.0,75683.04,0.11,1.37,0.05,0.08,0.0,31668.0,12648.0,9100.0,44015.04,,,,,,,,,,,,,,3548.0,0.04,0.01,100.0,42.11,0.0,0.0,0.0,100.0,0.92,0.9818,99.08,0.7241,3.48
2025-02-27,18200.0,63518.0,0.09,1.14,0.04,0.06,0.0,31759.0,9100.0,9100.0,31759.0,,,,,,0.01,,3548.0,,,,,,,0.03,,100.0,30.69,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6139,3.49
2025-02-28,18200.0,62062.0,0.09,1.12,0.04,0.06,0.0,31031.0,9100.0,9100.0,31031.0,,,,,,,,,,,,,,,0.03,,100.0,30.69,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6139,3.41
2025-03-03,18200.0,61334.0,0.09,1.16,0.04,0.06,0.0,30667.0,9100.0,9100.0,30667.0,,,,,,,,,,,,,,,0.03,,100.0,30.69,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6139,3.37
2025-03-04,18200.0,62244.0,0.09,1.24,0.04,0.06,0.0,31122.0,9100.0,9100.0,31122.0,,,,,,,,,,,,,,,0.03,,100.0,30.69,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6139,3.42
2025-03-05,18200.0,63063.0,0.09,1.22,0.04,0.06,0.0,31531.5,9100.0,9100.0,31531.5,,,,,,,,,,,,,,,0.03,,100.0,30.73,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6146,3.465
2025-03-06,18200.0,63154.0,0.09,1.2,0.04,0.06,0.0,31577.0,9100.0,9100.0,31577.0,,,,,,,,,,,,,,,0.03,,100.0,30.73,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6146,3.47
2025-03-07,18200.0,61243.0,0.09,1.2,0.04,0.06,0.0,30621.5,9100.0,9100.0,30621.5,,,,,,,,,,,,,,,0.03,,100.0,30.73,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6146,3.365
2025-03-10,18200.0,62062.0,0.09,1.22,0.04,0.06,0.0,31031.0,9100.0,9100.0,31031.0,,,,,,,,,,,,,,,0.03,,100.0,30.81,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6161,3.41
2025-03-11,18200.0,60060.0,0.09,1.22,0.04,0.06,0.0,30030.0,9100.0,9100.0,30030.0,,,,,,,,,,,,,,,0.03,,100.0,30.83,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6166,3.3
2025-03-12,18200.0,60242.0,0.09,1.2,0.04,0.06,0.0,30121.0,9100.0,9100.0,30121.0,,,,,,,,,,,,,,,0.03,,100.0,30.83,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6166,3.31
2025-03-13,18200.0,60060.0,0.09,1.21,0.04,0.06,0.0,30030.0,9100.0,9100.0,30030.0,,,,,,,,,,,,,,,0.03,,100.0,30.83,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6166,3.3
2025-03-14,18200.0,58604.0,0.09,1.2,0.04,0.06,0.0,29302.0,9100.0,9100.0,29302.0,,,,,,,,,,,,,,,0.03,,100.0,30.83,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6166,3.22
2025-03-17,18200.0,58877.0,0.09,1.28,0.04,0.06,0.0,29438.5,9100.0,9100.0,29438.5,,,,,,,,,,,,,,,0.03,,100.0,30.83,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6166,3.235
2025-03-18,18200.0,61243.0,0.09,1.37,0.04,0.06,0.0,30621.5,9100.0,9100.0,30621.5,,,,,,,,,,,,,,,0.03,,100.0,30.83,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6166,3.365
2025-03-19,18200.0,60242.0,0.09,1.41,0.04,0.06,0.0,30121.0,9100.0,9100.0,30121.0,,,,,,,,,,,,,,,0.03,,100.0,30.86,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6172,3.31
2025-03-20,18200.0,60424.0,0.09,1.45,0.04,0.06,0.0,30212.0,9100.0,9100.0,30212.0,,,,,,,,,,,,,,,0.03,,100.0,30.86,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6172,3.32
2025-03-21,18200.0,59878.0,0.09,1.48,0.04,0.06,0.0,29939.0,9100.0,9100.0,29939.0,,,,,,,,,,,,,,,0.03,,100.0,30.86,0.0,0.0,0.0,100.0,1.1,0.9783,98.9,0.6173,3.29
2025-03-24,9894.0,32798.61,0.05,0.83,0.02,0.03,0.0,2632.11,9100.0,794.0,30166.5,,,,,,,,,,,,,,8306.0,0.03,0.03,100.0,30.79,0.0,0.0,0.0,100.0,2.03,0.9603,97.97,0.3348,3.315
2025-03-25,1588.0,5415.08,0.01,0.14,0.0,0.01,0.0,2707.54,794.0,794.0,2707.54,,,,,,0.03,,8306.0,,,,,,,0.0,,100.0,3.57,0.0,0.0,0.0,100.0,12.59,0.7798,87.41,0.0714,3.41
2025-03-26,1588.0,5399.2,0.01,0.15,0.0,0.01,0.0,2699.6,794.0,794.0,2699.6,,,,,,,,,,,,,,,0.0,,100.0,3.57,0.0,0.0,0.0,100.0,6.31,0.7719,87.41,0.0714,3.4
2025-03-27,1588.0,5192.76,0.01,0.16,0.0,0.01,0.0,2596.38,794.0,794.0,2596.38,,,,,,,,,,,,,,,0.0,,100.0,3.52,0.0,0.0,0.0,100.0,6.42,0.7719,87.41,0.0705,3.27
2025-03-28,2017.0,6656.1,0.01,0.19,0.0,0.01,0.0,4035.9,1223.0,1223.0,4035.9,,,0.0,,,,429.0,,,0.0,,,429.0,,0.0,,100.0,5.33,0.0,0.0,0.0,100.0,4.98,0.8166,90.09,0.0879,3.3
2025-03-31,1771.0,5897.43,0.01,0.17,0.0,0.01,0.0,3663.0,1100.0,1100.0,3663.0,,,,,,0.0,,123.0,,,,,,123.0,0.0,0.0,100.0,4.8,0.0,0.0,0.0,100.0,5.67,0.7935,88.72,0.0772,3.33
2025-04-01,1771.0,5773.46,0.01,0.17,0.0,0.01,0.0,3586.0,1100.0,1100.0,3586.0,,,,,,,,,,,,,,,0.0,,100.0,4.73,0.0,0.0,0.0,100.0,5.72,0.7928,88.68,0.0762,3.26
2025-04-02,1771.0,5313.0,0.01,0.16,0.0,0.01,0.0,3300.0,1100.0,1100.0,3300.0,,,,,,,,,,,,,,,0.0,,100.0,4.74,0.0,0.0,0.0,100.0,5.94,0.7914,88.59,0.0763,3.0
2025-04-03,1771.0,5490.1,0.01,0.15,0.0,0.01,0.0,3410.0,1100.0,1100.0,3410.0,,,,,,,,,,,,,,,0.0,,100.0,4.68,0.0,0.0,0.0,100.0,5.72,0.794,88.75,0.0754,3.1
2025-04-04,1771.0,5313.0,0.01,0.14,0.0,0.01,0.0,3300.0,1100.0,1100.0,3300.0,,,,,,,,,,,,,,,0.0,,100.0,4.71,0.0,0.0,0.0,100.0,5.76,0.7925,88.66,0.0758,3.0
2025-04-07,1771.0,5313.0,0.01,0.14,0.0,0.01,0.0,3300.0,1100.0,1100.0,3300.0,,,,,,,,,,,,,,,0.0,,100.0,5.1,0.0,0.0,0.0,100.0,5.65,0.7933,88.71,0.0821,3.0
2025-04-08,1771.0,5702.62,0.01,0.13,0.0,0.01,0.0,3542.0,1100.0,1100.0,3542.0,,,,,,,,,,,,,,,0.0,,100.0,5.1,0.0,0.0,0.0,100.0,5.8,0.7949,88.8,0.0821,3.22
2025-04-09,5971.0,19286.33,0.03,0.42,0.01,0.02,0.0,17119.0,5300.0,5300.0,17119.0,,4200.0,,4200.0,,,,,,,4200.0,0.01,,,0.02,,100.0,20.25,0.0,0.0,0.0,100.0,26.35,0.5642,70.3,0.2281,3.23
2025-04-10,5971.0,19196.77,0.03,0.41,0.01,0.02,0.0,17039.5,5300.0,5300.0,17039.5,,,,,,,,,,,,,,,0.02,,100.0,20.28,0.0,0.0,0.0,100.0,26.26,0.5651,70.4,0.2285,3.215
2025-04-11,1771.0,5490.1,0.01,0.12,0.0,0.01,0.0,3410.0,1100.0,1100.0,3410.0,,,,,,0.01,,4200.0,,,,,,4200.0,0.0,0.01,100.0,4.21,0.0,0.0,0.0,100.0,5.77,0.7924,88.66,0.0678,3.1
2025-04-14,1771.0,5552.09,0.01,0.12,0.0,0.01,0.0,3448.5,1100.0,1100.0,3448.5,,,,,,,,,,,,,,,0.0,,100.0,4.21,0.0,0.0,0.0,100.0,5.67,0.7935,88.72,0.0678,3.135
2025-04-15,1771.0,5667.2,0.01,0.12,0.0,0.01,0.0,3520.0,1100.0,1100.0,3520.0,,,,,,,,,,,,,,,0.0,,100.0,5.01,0.0,0.0,0.0,100.0,5.69,0.7937,88.73,0.0807,3.2
2025-04-16,1771.0,5587.51,0.01,0.12,0.0,0.01,0.0,3470.5,1100.0,1100.0,3470.5,,,,,,,,,,,,,,,0.0,,100.0,5.01,0.0,0.0,0.0,100.0,5.69,0.7918,88.62,0.0807,3.155
2025-04-17,1771.0,7261.1,0.01,0.12,0.0,0.01,0.0,4510.0,1100.0,1100.0,4510.0,,,,,,,,,,,,,,,0.0,,100.0,5.01,0.0,0.0,0.0,100.0,6.19,0.7991,89.05,0.0807,4.1
2025-04-18,1771.0,7261.1,0.01,0.09,0.0,0.01,0.0,4510.0,1100.0,1100.0,4510.0,,,,,,,,,,,,,,,0.0,,100.0,5.06,0.0,0.0,0.0,100.0,6.19,0.7991,89.05,0.0815,
2025-04-21,1235.0,5063.5,0.01,0.06,0.0,0.0,0.0,2312.4,1100.0,564.0,4510.0,,,,,,,,,,,,,,536.0,0.0,0.0,100.0,5.06,0.0,0.0,0.0,100.0,9.26,0.7129,83.62,0.0568,
2025-04-22,30711.0,113323.59,0.15,1.59,0.06,0.12,0.0,98065.44,10077.0,26576.0,37184.13,,3464.0,0.07,8299.0,,,17713.0,,,0.07,3464.0,0.03,5513.0,,0.04,,100.0,39.99,0.0,0.0,0.0,100.0,28.89,0.5794,70.42,1.2187,3.69
2025-04-23,25398.0,90670.86,0.13,1.14,0.05,0.09,0.0,75551.91,10177.0,21163.0,36331.89,,100.0,,100.0,,,,,,,100.0,0.0,,5513.0,0.04,0.02,100.0,40.23,0.0,0.0,0.0,100.0,33.41,0.5343,65.01,1.0039,3.57
2025-04-24,31398.0,108951.06,0.16,1.36,0.07,0.11,0.0,83845.61,7664.0,24163.0,26594.08,,3000.0,,3000.0,,0.02,,5513.0,,,3000.0,0.01,,,0.03,,100.0,26.73,0.0,0.0,0.0,100.0,26.59,0.3853,52.55,1.0952,3.47
2025-04-25,31398.0,108009.12,0.16,1.32,0.07,0.11,0.0,83120.72,7664.0,24163.0,26364.16,,,,,,,,,,,,,,,0.03,,100.0,26.7,0.0,0.0,0.0,100.0,26.59,0.3879,52.95,1.0939,3.44
2025-04-28,25398.0,88893.0,0.13,1.06,0.05,0.09,0.0,74070.5,4664.0,21163.0,16324.0,,,,,,0.01,,3000.0,,,,,,3000.0,0.02,0.01,100.0,18.27,0.0,0.0,0.0,100.0,32.32,0.5416,66.11,0.9948,3.5
2025-04-29,25398.0,88385.04,0.13,1.05,0.05,0.09,0.0,73647.24,4664.0,21163.0,16230.72,,,,,,,,,,,,,,,0.02,,100.0,18.28,0.0,0.0,0.0,100.0,32.85,0.538,65.57,0.9955,3.48
2025-04-30,25642.0,89747.0,0.13,0.97,0.05,0.09,0.0,75274.5,5008.0,21507.0,17528.0,,344.0,,344.0,,,,,,,344.0,0.0,,,0.02,,100.0,19.37,0.0,0.0,0.0,100.0,32.36,0.5285,65.07,0.9919,3.5
2025-05-01,25642.0,89747.0,0.13,0.95,0.05,0.09,0.0,75274.5,5008.0,21507.0,17528.0,,,,,,,,,,,,,,,0.02,,100.0,19.37,0.0,0.0,0.0,100.0,32.47,0.5276,64.95,0.9919,
2025-05-02,25642.0,89747.0,0.13,0.95,0.05,0.09,0.0,75274.5,5008.0,21507.0,17528.0,,,,,,,,,,,,,,,0.02,,100.0,19.37,0.0,0.0,0.0,100.0,32.31,0.5287,65.12,0.9919,3.5
2025-05-05,25642.0,89747.0,0.13,0.94,0.05,0.09,0.0,75274.5,5008.0,21507.0,17528.0,,,,,,,,,,,,,,,0.02,,100.0,19.32,0.0,0.0,0.0,100.0,32.29,0.5288,65.14,0.9894,3.5
2025-05-06,21707.0,75106.22,0.11,0.78,0.05,0.08,0.0,59262.88,5008.0,17128.0,17327.68,,,,,,,,,,,,,,4379.0,0.02,0.02,100.0,19.33,0.0,0.0,0.0,100.0,38.38,0.4862,58.17,0.8377,3.46
2025-05-07,17328.0,59435.04,0.09,0.61,0.04,0.06,0.0,58749.04,629.0,17128.0,2157.47,,,,,,0.02,,4379.0,,,,,,,0.0,,100.0,2.41,0.0,0.0,0.0,100.0,48.15,0.4775,49.54,0.6636,3.43
2025-05-08,17328.0,56056.08,0.09,0.6,0.04,0.06,0.0,55409.08,629.0,17128.0,2034.82,,,,,,,,,,,,,,,0.0,,100.0,2.91,0.0,0.0,0.0,100.0,48.27,0.4771,49.38,0.8006,3.235
2025-05-09,17128.0,54467.04,0.08,0.58,0.04,0.06,0.0,54149.04,529.0,17028.0,1682.22,,,,,,0.0,,100.0,,,,,,100.0,0.0,0.0,100.0,2.44,0.0,0.0,0.0,100.0,48.84,0.4885,49.99,0.7914,3.18
2025-05-12,34841.0,113755.87,0.17,1.16,0.07,0.11,0.0,103634.37,18242.0,31741.0,59560.13,,12200.0,,14713.0,,,,,,,12200.0,0.05,5513.0,,0.06,,100.0,53.99,0.0,0.0,0.0,100.0,25.18,0.3028,41.84,1.0311,3.265
2025-05-13,48841.0,152383.92,0.24,1.62,0.1,0.16,0.0,142711.92,32242.0,45741.0,100595.04,,,,14000.0,,,,,,,,0.05,14000.0,,0.11,,100.0,95.4,0.0,0.0,0.0,100.0,28.93,0.2381,30.42,1.4452,3.12
2025-05-14,49669.0,158195.77,0.25,1.65,0.1,0.16,0.0,148322.27,32242.0,46569.0,102690.77,,,0.0,,,,828.0,,,0.0,,,,,0.1,,100.0,95.4,0.0,0.0,0.0,100.0,28.05,0.2385,31.14,1.4697,3.185
2025-05-15,49815.0,165385.8,0.25,1.64,0.1,0.16,0.0,154854.76,32314.0,46643.0,107282.48,,72.0,,74.0,,,,,,,72.0,0.0,,,0.1,,100.0,96.08,0.0,0.0,0.0,100.0,27.89,0.237,30.98,1.4812,3.32
2025-05-16,51015.0,177022.05,0.25,1.68,0.11,0.17,0.0,164627.21,33514.0,47443.0,116293.58,,1200.0,0.0,,,,800.0,,,0.0,1200.0,,,,0.11,,100.0,96.17,0.0,0.0,0.0,100.0,27.22,0.2355,31.72,1.4639,3.47
2025-05-19,52189.0,171179.92,0.26,1.69,0.11,0.18,0.0,159463.76,34688.0,48617.0,113776.64,,1174.0,0.01,,,,1174.0,,,0.01,1174.0,,,,0.12,,100.0,96.3,0.0,0.0,0.0,100.0,27.13,0.2424,33.86,1.4488,3.28
2025-05-20,56029.0,178172.22,0.28,1.8,0.12,0.18,0.0,161407.26,36588.0,50757.0,116349.84,,1900.0,0.01,100.0,,,2040.0,,,0.01,1900.0,0.0,,,0.12,,100.0,96.52,0.0,0.0,0.0,100.0,25.13,0.2233,31.44,1.478,3.18
2025-05-21,56129.0,181857.96,0.28,1.8,0.12,0.18,0.0,164452.68,36688.0,50757.0,118869.12,,100.0,,,,,,,,,100.0,,,,0.12,,100.0,96.64,0.0,0.0,0.0,100.0,24.89,0.2216,31.13,1.4784,3.24
2025-05-22,58265.0,187613.3,0.29,1.86,0.12,0.19,0.0,170315.46,35387.0,52893.0,113946.14,,,0.01,,,0.0,4265.0,1301.0,,0.01,,,,2129.0,0.11,0.01,100.0,95.76,0.0,0.0,0.0,100.0,24.03,0.1965,26.41,1.5766,3.22
2025-05-23,56518.0,184248.68,0.28,1.88,0.12,0.18,0.0,166735.96,34018.0,51146.0,110898.68,,304.0,,,,0.01,,1673.0,,,304.0,,,1747.0,0.11,0.01,100.0,91.31,0.0,0.0,0.0,100.0,24.24,0.1931,24.75,1.517,3.26
2025-05-26,55864.0,181278.68,0.28,1.9,0.12,0.18,0.0,165144.54,33963.0,50892.0,110209.94,,165.0,0.0,,,0.0,165.0,220.0,,0.0,165.0,,,419.0,0.11,0.0,100.0,91.7,0.0,0.0,0.0,100.0,24.86,0.1961,25.1,1.5083,3.245
2025-05-27,56510.0,181114.55,0.28,1.94,0.12,0.18,0.0,165179.29,34130.0,51538.0,109386.65,,167.0,0.0,,,,651.0,,,0.0,167.0,,,5.0,0.11,0.0,100.0,92.08,0.0,0.0,0.0,100.0,24.56,0.1917,24.77,1.5246,3.205
2025-05-28,46597.0,149809.36,0.23,1.61,0.1,0.15,0.0,128358.88,26017.0,39925.0,83644.66,,,0.0,,,0.03,1400.0,8113.0,,0.0,,,,13013.0,0.08,0.04,100.0,83.07,0.0,0.0,0.0,100.0,22.2,0.2018,29.91,1.4878,3.215
2025-05-29,47127.0,154105.29,0.23,1.64,0.1,0.15,0.0,129017.85,25852.0,39455.0,84536.04,,,,1000.0,,0.0,,165.0,,,,0.0,,1470.0,0.08,0.01,100.0,82.54,0.0,0.0,0.0,100.0,21.73,0.1995,29.62,1.5047,3.27
2025-05-30,47127.0,155519.1,0.23,1.64,0.1,0.15,0.0,130201.5,25548.0,39455.0,84308.4,,,,,,0.0,,304.0,,,,,,,0.08,,100.0,82.1,0.0,0.0,0.0,100.0,21.9,0.1996,29.59,1.5145,3.3
2025-06-02,47127.0,154340.92,0.23,1.65,0.1,0.16,0.0,129215.13,25548.0,39455.0,83669.7,,,,,,,,,,,,,,,0.08,,100.0,82.43,0.0,0.0,0.0,100.0,21.82,0.1997,29.75,1.5206,3.275
