,BALYO FP Equity_DX_SI_QTY,BALYO FP Equity_DX_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BALYO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BALYO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BALYO FP Equity_DX_SI_MV,BALYO FP Equity_DX_DSS,BALYO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY,BALYO FP Equity_DX_BROKER_SI_QTY,BALYO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BALYO FP Equity_DX_BROKER_SI_MV_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_x,BALYO FP Equity_DX_BROKER_SI_MV_INC_x,BALYO FP Equity_DX_SUPPLY_SI_MV_NEW,BALYO FP Equity_DX_BROKER_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_NEW,BALYO FP Equity_DX_SUPPLY_SI_MV_DEC,BALYO FP Equity_DX_BROKER_SI_QTY_INC,BALYO FP Equity_DX_SUPPLY_SI_QTY_DEC,BALYO FP Equity_DX_BROKER_SI_MV_NEW_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BALYO FP Equity_DX_BROKER_SI_MV_INC_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_y,BALYO FP Equity_DX_BROKER_SI_MV_ADD,BALYO FP Equity_DX_SUPPLY_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV,BALYO FP Equity_DX_BROKER_SI_MV_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV_RMV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BALYO FP Equity_DX_UTILIZATION_QUANTITY,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BALYO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_MV,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BALYO FP Equity_DX_BROKER_SI_CON_RATIO,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BALYO FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-01,466.0,383.52,0.0,0.02,0.0,0.0,0.0,237.02,288.0,288.0,237.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.35,0.6421,76.65,0.002
2023-12-04,466.0,386.31,0.0,0.02,0.0,0.0,0.0,238.75,288.0,288.0,238.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.54,0.64,76.46,0.002
2023-12-05,466.0,384.92,0.0,0.03,0.0,0.0,0.0,237.89,288.0,288.0,237.89,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.64,0.639,76.36,0.002
2023-12-06,466.0,381.65,0.0,0.03,0.0,0.0,0.0,235.87,288.0,288.0,235.87,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.68,0.6385,76.32,0.002
2023-12-07,466.0,372.8,0.0,0.03,0.0,0.0,0.0,230.4,288.0,288.0,230.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.82,0.6371,76.18,0.002
2023-12-08,466.0,383.52,0.0,0.04,0.0,0.0,0.0,237.02,288.0,288.0,237.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.35,0.6421,76.65,0.002
2023-12-11,466.0,381.65,0.0,0.04,0.0,0.0,0.0,235.87,288.0,288.0,235.87,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.65,0.6389,76.35,0.002
2023-12-12,466.0,372.8,0.0,0.04,0.0,0.0,0.0,230.4,288.0,288.0,230.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.82,0.6371,76.18,0.002
2023-12-13,466.0,380.26,0.0,0.04,0.0,0.0,0.0,235.01,288.0,288.0,235.01,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.43,0.6412,76.57,0.002
2023-12-14,58466.0,46772.8,0.18,4.3,0.17,0.05,0.0,23430.4,29288.0,29288.0,23430.4,,,29000.0,,,29000.0,,,,,,,,29000.0,0.02,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.6,0.9843,99.21,0.2208
2023-12-15,58466.0,48175.98,0.18,4.52,0.17,0.05,0.0,24133.31,29288.0,29288.0,24133.31,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.62,0.984,99.19,0.2208
2023-12-18,58466.0,48000.59,0.18,4.51,0.17,0.05,0.0,24045.45,29288.0,29288.0,24045.45,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.61,0.9842,99.2,0.2208
2023-12-19,58466.0,47883.65,0.18,4.65,0.17,0.05,0.0,23986.87,29288.0,29288.0,23986.87,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.61,0.9842,99.2,0.2208
2023-12-20,58466.0,48175.98,0.18,4.65,0.17,0.05,0.0,24133.31,29288.0,29288.0,24133.31,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.61,0.9841,99.2,0.2208
2023-12-21,58466.0,45954.28,0.18,6.23,0.17,0.05,0.0,23020.37,29288.0,29288.0,23020.37,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.59,0.9844,99.22,0.2208
2023-12-22,58466.0,48175.98,0.18,6.11,0.17,0.05,0.0,24133.31,29288.0,29288.0,24133.31,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.62,0.9839,99.19,0.2208
2023-12-25,58466.0,48175.98,0.18,6.17,0.17,0.05,0.0,24133.31,29288.0,29288.0,24133.31,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.62,0.9837,99.18,0.2208
2023-12-26,58466.0,48175.98,0.18,6.17,0.17,0.05,0.0,24133.31,29288.0,29288.0,24133.31,,,,,,,,,,,,,,,,,,0.02,,,100.0,11.06,0.0,0.0,,0.0,100.0,0.62,0.9837,99.18,0.2208
2023-12-27,76734.0,64226.36,0.23,8.09,0.22,0.06,0.0,64077.37,76556.0,76556.0,64077.37,,,,,,76268.0,,0.02,,29000.0,,,,,0.06,76268.0,29000.0,0.06,0.02,,100.0,24.53,0.0,0.0,,0.0,100.0,0.48,0.9875,99.37,0.2459
2023-12-28,486.0,406.78,0.0,0.05,0.0,0.0,0.0,252.77,302.0,302.0,252.77,,,6.0,,,6.0,,0.06,,76260.0,,,,6.0,0.0,,76260.0,0.0,0.06,,100.0,0.13,0.0,0.0,,0.0,100.0,22.63,0.5886,73.25,0.0021
2023-12-29,34178.0,28333.56,0.1,3.93,0.1,0.03,0.0,28181.03,33994.0,33994.0,28181.03,,,33700.0,0.03,,,,0.0,33692.0,8.0,,,0.03,33700.0,,,,0.03,,,100.0,14.81,0.0,0.0,,0.0,100.0,1.04,0.9724,98.61,0.1489
2024-01-01,67878.0,56270.86,0.2,7.85,0.2,0.06,0.0,28181.03,33994.0,33994.0,28181.03,,,,,,,,,,,,,,,,,,0.03,,,100.0,14.81,0.0,0.0,,0.0,100.0,0.52,0.986,99.3,0.2958
2024-01-02,34178.0,28367.74,0.1,3.95,0.1,0.03,0.0,28215.02,33994.0,33994.0,28215.02,,,,,,,,,,,,,,,,,,0.03,,,100.0,14.81,0.0,0.0,,0.0,100.0,1.04,0.9723,98.6,0.1489
2024-01-03,32778.0,27009.07,0.1,3.92,0.1,0.03,0.0,26857.46,32594.0,32594.0,26857.46,,,,,,,,0.03,,32000.0,,,,,,30600.0,1400.0,0.03,0.0,,100.0,44.72,0.0,0.0,,0.0,100.0,1.06,0.9719,98.58,0.4498
2024-01-04,2178.0,1748.93,0.01,0.22,0.01,0.0,0.0,1601.18,1994.0,1994.0,1601.18,,,,,,,,0.03,,30600.0,,,,,,,30600.0,0.0,0.03,,100.0,4.72,0.0,0.0,,0.0,100.0,16.17,0.6405,78.22,0.0515
2024-01-05,2178.0,1753.29,0.01,0.21,0.01,0.0,0.0,1605.17,1994.0,1994.0,1605.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.72,0.0,0.0,,0.0,100.0,16.36,0.6383,78.04,0.0515
2024-01-08,2166.0,1743.63,0.01,0.21,0.01,0.0,0.0,1600.34,1988.0,1988.0,1600.34,,,,,,,,0.0,,6.0,,,,,,,6.0,0.0,0.0,,100.0,4.7,0.0,0.0,,0.0,100.0,16.44,0.6456,78.49,0.0512
2024-01-09,2166.0,1734.97,0.01,0.24,0.01,0.0,0.0,1592.39,1988.0,1988.0,1592.39,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.42,0.647,78.58,0.0512
2024-01-10,2166.0,1780.45,0.01,0.24,0.01,0.0,0.0,1634.14,1988.0,1988.0,1634.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.62,0.6435,78.32,0.0512
2024-01-11,2166.0,1778.29,0.01,0.24,0.01,0.0,0.0,1632.15,1988.0,1988.0,1632.15,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.43,0.6457,78.49,0.0512
2024-01-12,2166.0,1776.12,0.01,0.25,0.01,0.0,0.0,1630.16,1988.0,1988.0,1630.16,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.43,0.6458,78.5,0.0512
2024-01-15,2166.0,1780.45,0.01,0.25,0.01,0.0,0.0,1634.14,1988.0,1988.0,1634.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.42,0.6457,78.5,0.0512
2024-01-16,2166.0,1773.95,0.01,0.24,0.01,0.0,0.0,1628.17,1988.0,1988.0,1628.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.41,0.6459,78.51,0.0512
2024-01-17,2166.0,1734.97,0.01,0.24,0.01,0.0,0.0,1592.39,1988.0,1988.0,1592.39,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.28,0.6473,78.63,0.0512
2024-01-18,2166.0,1773.95,0.01,0.23,0.01,0.0,0.0,1628.17,1988.0,1988.0,1628.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.59,0.6438,78.34,0.0512
2024-01-19,2166.0,1776.12,0.01,0.25,0.01,0.0,0.0,1630.16,1988.0,1988.0,1630.16,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.44,0.6455,78.48,0.0512
2024-01-22,2166.0,1752.29,0.01,0.24,0.01,0.0,0.0,1608.29,1988.0,1988.0,1608.29,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.34,0.6467,78.57,0.0512
2024-01-23,2166.0,1732.8,0.01,0.24,0.01,0.0,0.0,1590.4,1988.0,1988.0,1590.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.36,0.6465,78.56,0.0512
2024-01-24,2166.0,1778.29,0.01,0.24,0.01,0.0,0.0,1632.15,1988.0,1988.0,1632.15,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.62,0.6435,78.32,0.0512
2024-01-25,2166.0,1732.8,0.01,0.25,0.01,0.0,0.0,1590.4,1988.0,1988.0,1590.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.26,0.6476,78.65,0.0512
2024-01-26,2166.0,1713.31,0.01,0.26,0.01,0.0,0.0,1572.51,1988.0,1988.0,1572.51,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.36,0.6465,78.56,0.0512
2024-01-29,2166.0,1780.45,0.01,0.27,0.01,0.0,0.0,1634.14,1988.0,1988.0,1634.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.7,0.6425,78.23,0.0512
2024-01-30,2166.0,1769.62,0.01,0.28,0.01,0.0,0.0,1624.2,1988.0,1988.0,1624.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.39,0.6461,78.53,0.0512
2024-01-31,2166.0,1763.12,0.01,0.28,0.01,0.0,0.0,1618.23,1988.0,1988.0,1618.23,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.66,0.0,0.0,,0.0,100.0,16.41,0.6459,78.51,0.0507
2024-02-01,2166.0,1747.96,0.01,0.27,0.01,0.0,0.0,1604.32,1988.0,1988.0,1604.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.38,0.6463,78.54,0.0512
2024-02-02,2166.0,1721.97,0.01,0.27,0.01,0.0,0.0,1580.46,1988.0,1988.0,1580.46,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.33,0.6462,78.55,0.0512
2024-02-05,2166.0,1754.46,0.01,0.27,0.01,0.0,0.0,1610.28,1988.0,1988.0,1610.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.57,0.6441,78.36,0.0512
2024-02-06,2166.0,1754.46,0.01,0.27,0.01,0.0,0.0,1610.28,1988.0,1988.0,1610.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.44,0.6456,78.49,0.0512
2024-02-07,2166.0,1700.31,0.01,0.27,0.01,0.0,0.0,1560.58,1988.0,1988.0,1560.58,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.22,0.648,78.69,0.0512
2024-02-08,2166.0,1754.46,0.01,0.28,0.01,0.0,0.0,1610.28,1988.0,1988.0,1610.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.65,0.6431,78.28,0.0512
2024-02-09,2166.0,1732.8,0.01,0.31,0.01,0.0,0.0,1590.4,1988.0,1988.0,1590.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.7,0.0,0.0,,0.0,100.0,16.44,0.6456,78.48,0.0512
2024-02-12,32166.0,24767.82,0.1,4.61,0.09,0.03,0.0,24630.76,31988.0,31988.0,24630.76,,,30000.0,0.02,,,,,30000.0,,,,0.02,30000.0,,,,0.03,,,100.0,44.26,0.0,0.0,,0.0,100.0,5.29,0.8795,93.63,0.4451
2024-02-13,32166.0,25571.97,0.1,4.47,0.09,0.02,0.0,25430.46,31988.0,31988.0,25430.46,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.26,0.0,0.0,,0.0,100.0,5.28,0.8789,93.59,0.4451
2024-02-14,32166.0,25121.65,0.1,4.58,0.09,0.03,0.0,24982.63,31988.0,31988.0,24982.63,,,,,,,,,,,,,,,,,,0.03,,,100.0,44.26,0.0,0.0,,0.0,100.0,5.29,0.8793,93.62,0.4451
2024-02-15,32166.0,25121.65,0.1,5.73,0.09,0.03,0.0,24982.63,31988.0,31988.0,24982.63,,,,,,,,,,,,,,,,,,0.03,,,100.0,44.26,0.0,0.0,,0.0,100.0,5.29,0.8792,93.61,0.4451
2024-02-16,32166.0,25025.15,0.1,5.7,0.09,0.03,0.0,24886.66,31988.0,31988.0,24886.66,,,,,,,,,,,,,,,,,,0.03,,,100.0,44.26,0.0,0.0,,0.0,100.0,5.29,0.8792,93.61,0.4451
2024-02-19,32166.0,24928.65,0.1,5.7,0.09,0.03,0.0,24790.7,31988.0,31988.0,24790.7,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.26,0.0,0.0,,0.0,100.0,5.29,0.8792,93.61,0.4451
2024-02-20,32812.0,25429.3,0.1,5.64,0.1,0.03,0.0,25041.03,32311.0,32311.0,25041.03,,,323.0,,,323.0,,,,,,,,323.0,0.0,,,0.03,,,100.0,44.51,0.0,0.0,,0.0,100.0,5.18,0.8453,91.77,0.452
2024-02-21,32812.0,25330.86,0.1,5.3,0.1,0.03,0.0,24944.09,32311.0,32311.0,24944.09,,,,,,,,,,,,,,,,,,0.03,,,100.0,44.51,0.0,0.0,,0.0,100.0,5.18,0.8453,91.77,0.452
2024-02-22,34512.0,25400.83,0.1,5.43,0.1,0.03,0.0,23780.9,32311.0,32311.0,23780.9,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.51,0.0,0.0,,0.0,100.0,10.27,0.7632,86.73,0.4754
2024-02-23,32812.0,24149.63,0.1,5.38,0.1,0.02,0.0,23780.9,32311.0,32311.0,23780.9,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.51,0.0,0.0,,0.0,100.0,5.18,0.8453,91.77,0.452
2024-02-26,32812.0,24116.82,0.1,4.91,0.1,0.02,0.0,23748.59,32311.0,32311.0,23748.59,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.51,0.0,0.0,,0.0,100.0,5.18,0.8453,91.77,0.452
2024-02-27,32812.0,23952.76,0.1,5.02,0.1,0.02,0.0,23587.03,32311.0,32311.0,23587.03,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.51,0.0,0.0,,0.0,100.0,5.18,0.8453,91.77,0.452
2024-02-28,32812.0,24149.63,0.1,4.98,0.1,0.02,0.0,23780.9,32311.0,32311.0,23780.9,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.98,0.0,0.0,,0.0,100.0,5.18,0.8452,91.76,0.4568
2024-02-29,32812.0,24182.44,0.1,5.0,0.1,0.02,0.0,23813.21,32311.0,32311.0,23813.21,,,,,,,,,,,,,,,,,,0.02,,,100.0,44.98,0.0,0.0,,0.0,100.0,5.18,0.8453,91.76,0.4568
2024-03-01,2812.0,2066.82,0.01,0.43,0.01,0.0,0.0,1698.59,2311.0,2311.0,1698.59,,,,,,,,0.02,,30000.0,,,,,,,30000.0,0.0,0.02,,100.0,3.22,0.0,0.0,,0.0,100.0,22.98,0.4359,60.47,0.0391
2024-03-04,2812.0,2066.82,0.01,0.46,0.01,0.0,0.0,1698.59,2311.0,2311.0,1698.59,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.52,0.0,0.0,,0.0,100.0,22.97,0.4358,60.45,0.0672
2024-03-05,2842.0,2071.82,0.01,0.45,0.01,0.0,0.0,1695.65,2326.0,2326.0,1695.65,,,15.0,0.0,,,,,15.0,,,,0.0,15.0,,,,0.0,,,100.0,5.56,0.0,0.0,,0.0,100.0,23.8,0.4319,59.85,0.0679
2024-03-06,2842.0,2083.19,0.01,0.45,0.01,0.0,0.0,1704.96,2326.0,2326.0,1704.96,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.56,0.0,0.0,,0.0,100.0,23.78,0.4314,59.8,0.0679
2024-03-07,3186.0,2322.59,0.01,0.5,0.01,0.0,0.0,1821.04,2498.0,2498.0,1821.04,,,172.0,0.0,,,,,172.0,,,,0.0,172.0,,,,0.0,,,100.0,5.94,0.0,0.0,,0.0,100.0,32.02,0.4011,53.37,0.0758
2024-03-08,3186.0,2348.08,0.01,0.51,0.01,0.0,0.0,1841.03,2498.0,2498.0,1841.03,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.94,0.0,0.0,,0.0,100.0,32.1,0.4003,53.24,0.0758
2024-03-11,3186.0,2434.1,0.01,0.54,0.01,0.0,0.0,1908.47,2498.0,2498.0,1908.47,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.94,0.0,0.0,,0.0,100.0,31.95,0.3997,53.25,0.0758
2024-03-12,3171.0,2340.2,0.01,0.53,0.01,0.0,0.0,1832.45,2498.0,2483.0,1843.52,,,,,,,,,,,,,,,,,15.0,0.0,0.0,,100.0,5.94,0.0,0.0,,0.0,100.0,31.37,0.4038,54.01,0.0755
2024-03-13,3156.0,2398.56,0.01,0.54,0.01,0.0,0.0,1887.08,2483.0,2483.0,1887.08,,,,,,,,0.0,,15.0,,,,,,,,0.0,,,100.0,5.91,0.0,0.0,,0.0,100.0,31.32,0.4015,53.78,0.0751
2024-03-14,3156.0,2398.56,0.01,0.58,0.01,0.0,0.0,1887.08,2483.0,2483.0,1887.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.91,0.0,0.0,,0.0,100.0,31.37,0.4025,53.87,0.0751
2024-03-15,3156.0,2376.47,0.01,0.61,0.01,0.0,0.0,1869.7,2483.0,2483.0,1869.7,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.91,0.0,0.0,,0.0,100.0,31.39,0.4028,53.89,0.0751
2024-03-18,3156.0,2284.94,0.01,0.6,0.01,0.0,0.0,1797.69,2483.0,2483.0,1797.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.91,0.0,0.0,,0.0,100.0,31.44,0.4038,53.98,0.0751
2024-03-19,2984.0,2061.94,0.01,0.56,0.01,0.0,0.0,1596.9,2483.0,2311.0,1715.75,,,,,,,,,,,,,,,,,172.0,0.0,0.0,,100.0,5.91,0.0,0.0,,0.0,100.0,27.49,0.4169,57.13,0.071
2024-03-20,2984.0,2088.8,0.01,0.56,0.01,0.0,0.0,1617.7,2483.0,2311.0,1738.1,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.91,0.0,0.0,,0.0,100.0,27.88,0.4111,56.32,0.071
2024-03-21,2812.0,1968.4,0.01,0.54,0.01,0.0,0.0,1617.7,2311.0,2311.0,1617.7,,,,,,,,0.0,,172.0,,,,,,,,0.0,,,100.0,5.52,0.0,0.0,,0.0,100.0,22.97,0.4358,60.46,0.0672
2024-03-22,32489.0,21735.14,0.1,5.94,0.09,0.02,0.0,21616.06,32311.0,32311.0,21616.06,,,,0.02,,,,,30000.0,,,,0.02,,,30000.0,,0.02,,,100.0,44.98,0.0,0.0,,0.0,100.0,4.91,0.8817,93.77,0.4523
2024-03-25,2877.0,2013.9,0.01,0.45,0.01,0.0,0.0,1889.3,2699.0,2699.0,1889.3,,,,,,,,0.02,,29612.0,,,,,,,29612.0,0.0,0.02,,100.0,6.5,0.0,0.0,,0.0,100.0,24.67,0.4251,58.9,0.0693
2024-03-26,2877.0,2011.02,0.01,0.43,0.01,0.0,0.0,1886.6,2699.0,2699.0,1886.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,6.5,0.0,0.0,,0.0,100.0,24.72,0.4271,59.09,0.0693
2024-03-27,2166.0,1446.89,0.01,0.33,0.01,0.0,0.0,1327.98,1988.0,1988.0,1327.98,,,,,,,,0.0,,711.0,,,,,,,711.0,0.0,0.0,,100.0,4.79,0.0,0.0,,0.0,100.0,16.13,0.6491,78.77,0.0522
2024-03-28,2166.0,1444.72,0.01,0.33,0.01,0.0,0.0,1326.0,1988.0,1988.0,1326.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.43,0.6457,78.5,0.0522
2024-03-29,2166.0,1444.72,0.01,0.33,0.01,0.0,0.0,1326.0,1988.0,1988.0,1326.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.43,0.6456,78.49,0.0522
2024-04-01,2166.0,1444.72,0.01,0.33,0.01,0.0,0.0,1326.0,1988.0,1988.0,1326.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.44,0.6456,78.49,0.0522
2024-04-02,2166.0,1488.04,0.01,0.33,0.01,0.0,0.0,1365.76,1988.0,1988.0,1365.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.64,0.6432,78.29,0.0522
2024-04-03,2166.0,1451.22,0.01,0.33,0.01,0.0,0.0,1331.96,1988.0,1988.0,1331.96,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.27,0.6476,78.65,0.0522
2024-04-04,2166.0,1505.37,0.01,0.34,0.01,0.0,0.0,1381.66,1988.0,1988.0,1381.66,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.69,0.6427,78.25,0.0522
2024-04-05,2166.0,1498.87,0.01,0.35,0.01,0.0,0.0,1375.7,1988.0,1988.0,1375.7,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.41,0.6459,78.51,0.0522
2024-04-08,2166.0,1483.71,0.01,0.36,0.01,0.0,0.0,1361.78,1988.0,1988.0,1361.78,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.37,0.6464,78.55,0.0522
2024-04-09,2166.0,1381.91,0.01,0.37,0.01,0.0,0.0,1268.34,1988.0,1988.0,1268.34,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,15.96,0.6511,78.93,0.0522
2024-04-10,2166.0,1386.24,0.01,0.4,0.01,0.0,0.0,1272.32,1988.0,1988.0,1272.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.46,0.6453,78.47,0.0522
2024-04-11,2166.0,1407.9,0.01,0.41,0.01,0.0,0.0,1292.2,1988.0,1988.0,1292.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.54,0.6444,78.39,0.0522
2024-04-12,2166.0,1405.73,0.01,0.4,0.01,0.0,0.0,1290.21,1988.0,1988.0,1290.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.43,0.6457,78.5,0.0522
2024-04-15,2166.0,1319.09,0.01,0.41,0.01,0.0,0.0,1210.69,1988.0,1988.0,1210.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.01,0.6505,78.89,0.0522
2024-04-16,2166.0,1308.26,0.01,0.31,0.01,0.0,0.0,1200.75,1988.0,1988.0,1200.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.79,0.0,0.0,,0.0,100.0,16.38,0.6462,78.54,0.0522
2024-04-17,7166.0,4543.24,0.02,0.99,0.02,0.0,0.0,4430.39,6988.0,6988.0,4430.39,,,,,,5000.0,,,,,,,,,0.0,5000.0,,0.0,,,100.0,15.03,0.0,0.0,,0.0,100.0,22.5,0.5603,71.22,0.1541
2024-04-18,7166.0,4500.25,0.02,1.01,0.02,0.0,0.0,4388.46,6988.0,6988.0,4388.46,,,,,,,,,,,,,,,,,,0.0,,,100.0,16.83,0.0,0.0,,0.0,100.0,23.57,0.5481,69.99,0.1726
2024-04-19,7166.0,4299.6,0.02,1.01,0.02,0.0,0.0,4192.8,6988.0,6988.0,4192.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,16.83,0.0,0.0,,0.0,100.0,23.7,0.5476,69.92,0.1726
