,ALDBT FP Equity_DX_SI_QTY,ALDBT FP Equity_DX_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDBT FP Equity_DX_SI_MV,ALDBT FP Equity_DX_DSS,ALDBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SUPPLY_SI_QTY,ALDBT FP Equity_DX_BROKER_SI_QTY,ALDBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_x,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDBT FP Equity_DX_BROKER_SI_MV_INC_x,ALDBT FP Equity_DX_BROKER_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_NEW,ALDBT FP Equity_DX_SUPPLY_SI_MV_DEC,ALDBT FP Equity_DX_BROKER_SI_QTY_INC,ALDBT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_y,ALDBT FP Equity_DX_BROKER_SI_MV_INC_y,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDBT FP Equity_DX_BROKER_SI_MV_ADD,ALDBT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_DEC,ALDBT FP Equity_DX_SUPPLY_SI_MV,ALDBT FP Equity_DX_BROKER_SI_MV_DEC,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDBT FP Equity_DX_BROKER_SI_CON_RATIO,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-01-30,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-01-31,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-03,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-04,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-05,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-06,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-07,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-10,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-11,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-12,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-13,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-14,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-17,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-18,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-19,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-20,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-21,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-24,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-25,5000.0,,0.06,,0.05,0.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2020-02-26,5000.0,900.0,0.03,,0.03,0.0,0.0,900.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-27,5000.0,700.0,0.03,0.04,0.03,0.0,0.0,700.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-28,5000.0,615.0,0.03,0.03,0.03,0.0,0.0,615.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-02,5000.0,487.5,0.03,0.02,0.03,0.0,0.0,487.5,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-03,5000.0,523.0,0.03,0.02,0.03,0.0,0.0,523.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-04,5000.0,490.0,0.03,0.01,0.03,0.0,0.0,490.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-05,5000.0,411.0,0.03,0.01,0.03,0.0,0.0,411.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-06,5000.0,376.0,0.03,0.01,0.03,0.0,0.0,376.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-09,5000.0,344.5,0.03,0.01,0.03,0.0,0.0,344.5,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-10,5000.0,394.0,0.03,0.01,0.03,0.0,0.0,394.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-11,5000.0,780.0,0.03,0.01,0.03,0.0,0.0,780.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-12,5000.0,570.0,0.03,0.0,0.03,0.0,0.0,570.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-13,5000.0,475.0,0.03,0.0,0.03,0.0,0.0,475.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-16,5000.0,375.0,0.03,0.0,0.03,0.0,0.0,375.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-17,5000.0,404.0,0.03,0.0,0.03,0.0,0.0,404.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-18,5000.0,345.0,0.03,0.0,0.03,0.0,0.0,345.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-19,5000.0,335.0,0.03,0.0,0.03,0.0,0.0,335.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-20,5000.0,314.5,0.03,0.0,0.03,0.0,0.0,314.5,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-23,5000.0,294.5,0.03,0.0,0.03,0.0,0.0,294.5,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-24,5000.0,309.0,0.03,0.0,0.03,0.0,0.0,309.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-25,5000.0,315.0,0.03,0.0,0.03,0.0,0.0,315.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-26,5000.0,284.5,0.03,0.0,0.03,0.0,0.0,284.5,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-27,5000.0,265.0,0.03,0.0,0.03,0.0,0.0,265.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-30,5000.0,266.0,0.03,0.0,0.03,0.0,0.0,266.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-31,5000.0,299.5,0.03,0.0,0.03,0.0,0.0,299.5,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-01,5000.0,288.0,0.03,0.0,0.03,0.0,0.0,288.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-02,5000.0,320.0,0.03,0.0,0.03,0.0,0.0,320.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-03,5000.0,340.0,0.03,0.0,0.03,0.0,0.0,340.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-06,5000.0,352.0,0.03,0.0,0.03,0.0,0.0,352.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-07,5000.0,332.0,0.03,0.0,0.03,0.0,0.0,332.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-08,5000.0,373.0,0.03,0.0,0.03,0.0,0.0,373.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-09,5000.0,500.0,0.03,0.0,0.03,0.0,0.0,500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-10,5000.0,500.0,0.03,0.0,0.03,0.0,0.0,500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-13,5000.0,500.0,0.03,0.0,0.03,0.0,0.0,500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-14,5000.0,465.0,0.03,0.0,0.03,0.0,0.0,465.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-15,5000.0,385.0,0.03,0.0,0.03,0.0,0.0,385.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-16,5000.0,329.0,0.03,0.0,0.03,0.0,0.0,329.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-17,5000.0,335.0,0.03,0.0,0.03,0.0,0.0,335.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-20,5000.0,316.0,0.03,0.0,0.03,0.0,0.0,316.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-21,5000.0,339.0,0.03,0.0,0.03,0.0,0.0,339.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-22,5000.0,323.0,0.03,0.0,0.03,0.0,0.0,323.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-23,5000.0,340.0,0.03,0.0,0.03,0.0,0.0,340.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-24,5000.0,337.0,0.03,0.0,0.03,0.0,0.0,337.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-27,5000.0,350.0,0.03,0.0,0.03,0.0,0.0,350.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-28,5000.0,330.0,0.03,0.0,0.03,0.0,0.0,330.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-29,5000.0,315.0,0.03,0.0,0.03,0.0,0.0,315.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-30,5000.0,317.0,0.03,0.0,0.03,0.0,0.0,317.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-01,5000.0,317.0,0.03,0.0,0.03,0.0,0.0,317.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-04,5000.0,311.0,0.03,0.0,0.03,0.0,0.0,311.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-05,5000.0,330.0,0.03,0.0,0.03,0.0,0.0,330.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-06,5000.0,323.0,0.03,0.0,0.03,0.0,0.0,323.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-07,5000.0,301.0,0.03,0.0,0.03,0.0,0.0,301.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-08,5000.0,315.0,0.03,0.0,0.03,0.0,0.0,315.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-11,5000.0,476.0,0.03,0.0,0.03,0.0,0.0,476.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-12,5000.0,460.0,0.03,0.0,0.03,0.0,0.0,460.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-13,5000.0,381.0,0.03,0.0,0.03,0.0,0.0,381.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-14,5000.0,345.0,0.03,0.0,0.03,0.0,0.0,345.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-15,5000.0,325.0,0.03,0.0,0.03,0.0,0.0,325.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-18,5000.0,348.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-05-19,5000.0,350.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.14
2020-05-20,5000.0,355.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3499
2020-05-21,5000.0,374.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3499
2020-05-22,80000.0,5920.0,0.07,0.0,0.06,0.01,1.0,5920.0,35000.0,80000.0,2590.0,,,0.0,40000.0,,,35000.0,,,0.0,,0.0,35000.0,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,25.44,0.3708,49.13,1.1429
2020-05-25,80000.0,8560.0,0.07,0.0,0.06,0.01,1.0,8560.0,35000.0,80000.0,3745.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,30.01,0.3401,40.03,1.1429
2020-05-26,80000.0,7056.0,0.07,0.0,0.06,0.01,1.0,7056.0,35000.0,80000.0,3087.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,22.6,0.4026,54.82,1.1429
2020-05-27,85937.0,7665.58,0.07,0.0,0.07,0.01,1.0,7665.58,35000.0,85937.0,3122.0,,,,5937.0,,,,,,,,0.0,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,23.42,0.3279,46.21,1.2277
2020-05-28,85937.0,7545.27,0.07,0.0,0.07,0.01,1.0,7545.27,35000.0,85937.0,3073.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,22.92,0.3272,46.56,1.2277
2020-05-29,85937.0,6737.46,0.07,0.0,0.07,0.01,1.0,6737.46,35000.0,85937.0,2744.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,21.7,0.3355,48.47,1.2277
2020-06-01,65937.0,5406.83,0.05,0.0,0.05,0.01,0.0,5406.83,35000.0,65937.0,2870.0,,,,,,,,,,,,,,20000.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,31.29,0.4638,59.83,0.942
2020-06-02,65937.0,6264.02,0.05,0.0,0.05,0.01,0.0,6264.02,35000.0,65937.0,3325.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,32.91,0.4416,56.81,0.942
2020-06-03,70937.0,6653.89,0.06,0.0,0.06,0.01,0.0,6653.89,40000.0,70937.0,3752.0,,5000.0,0.0,,,,5000.0,,,0.0,5000.0,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,27.94,0.4904,63.66,0.8867
2020-06-04,70937.0,6739.02,0.06,0.0,0.06,0.01,0.0,6739.02,40000.0,70937.0,3800.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,28.3,0.483,62.86,0.8867
2020-06-05,70937.0,7625.73,0.06,0.0,0.06,0.01,0.0,7625.73,40000.0,70937.0,4300.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,30.76,0.4753,61.17,0.8867
2020-06-08,70937.0,11349.92,0.06,0.0,0.06,0.01,0.0,11349.92,40000.0,70937.0,6400.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,37.07,0.4563,56.05,0.8867
2020-06-09,203137.0,31689.37,0.17,0.01,0.16,0.03,1.0,21377.77,106100.0,137037.0,16551.6,,66100.0,0.01,,,,66100.0,,,0.01,66100.0,,,,0.02,,100.0,94.99,0.0,0.0,0.0,100.0,24.87,0.4876,64.35,1.8186
2020-06-10,172874.0,31981.69,0.14,0.0,0.14,0.03,1.0,19753.19,80837.0,106774.0,14954.85,,,,,,0.0,,25263.0,,,,,,30263.0,0.01,0.0,100.0,50.0,0.0,0.0,0.0,100.0,13.43,0.6369,78.22,1.0693
2020-06-11,172874.0,38896.65,0.14,0.0,0.14,0.03,1.0,24024.15,80837.0,106774.0,18188.33,,,,,,,,,,,,,,,0.02,,100.0,98.9,0.0,0.0,0.0,100.0,13.69,0.6343,78.02,2.115
2020-06-12,172874.0,45811.61,0.14,0.0,0.14,0.04,1.0,28295.11,80837.0,106774.0,21421.81,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,13.35,0.6378,78.3,1.0693
2020-06-15,182874.0,44438.38,0.15,0.0,0.15,0.05,1.0,28376.08,90837.0,116774.0,22073.39,,10000.0,0.0,,,,10000.0,,,0.0,10000.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,13.59,0.6113,76.33,1.0066
2020-06-16,283274.0,59487.54,0.23,0.0,0.23,0.07,1.0,36114.54,136037.0,171974.0,28567.77,,45200.0,0.01,,,,55200.0,,,0.01,45200.0,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,8.78,0.7355,85.09,1.0412
2020-06-17,182457.0,33389.63,0.15,0.0,0.15,0.04,1.0,33389.63,136037.0,182457.0,24894.77,,,0.0,,,,10483.0,,,0.0,,,,,0.03,,100.0,49.04,0.0,0.0,0.0,100.0,13.79,0.6136,76.49,0.6577
2020-06-18,182457.0,47438.82,0.15,0.0,0.15,0.04,1.0,47438.82,136037.0,182457.0,35369.62,,,,,,,,,,,,,,,0.02,,100.0,49.04,0.0,0.0,0.0,100.0,14.7,0.5637,72.51,0.6577
2020-06-19,182457.0,43789.68,0.15,0.0,0.15,0.05,1.0,43789.68,136037.0,182457.0,32648.88,,,,,,,,,,,,,,,0.04,,100.0,49.04,0.0,0.0,0.0,100.0,13.37,0.6153,76.65,0.6577
2020-06-22,182457.0,41052.82,0.15,0.0,0.15,0.04,1.0,41052.82,136037.0,182457.0,30608.33,,,,,,,,,,,,,,,0.03,,100.0,49.04,0.0,0.0,0.0,100.0,13.99,0.5994,75.4,0.6577
2020-06-23,377457.0,92476.97,0.31,0.01,0.31,0.09,2.0,92476.97,136037.0,377457.0,33329.07,,,0.05,,,,195000.0,,,0.05,,,,,0.03,,100.0,49.04,0.0,0.0,0.0,100.0,35.11,0.4784,59.34,1.3606
2020-06-24,377457.0,86437.65,0.31,0.01,0.31,0.09,2.0,86437.65,136037.0,377457.0,31152.47,,,,,,,,,,,,,,,0.03,,100.0,49.04,0.0,0.0,0.0,100.0,35.78,0.4808,59.18,1.3606
2020-06-25,377457.0,81908.17,0.31,0.01,0.31,0.09,2.0,81908.17,136037.0,377457.0,29520.03,,,,,,,,,,,,,,,0.03,,100.0,49.04,0.0,0.0,0.0,100.0,36.59,0.4772,58.38,1.3606
2020-06-26,392457.0,82023.51,0.32,0.01,0.32,0.09,2.0,82023.51,151037.0,392457.0,31566.73,,15000.0,0.0,,,,15000.0,,,0.0,15000.0,,,,0.03,,100.0,49.13,0.0,0.0,0.0,100.0,35.16,0.4851,59.92,1.2766
2020-06-29,404457.0,95047.4,0.33,0.01,0.33,0.09,2.0,95047.4,163037.0,404457.0,38313.7,,12000.0,0.0,,,,12000.0,,,0.0,12000.0,,,,0.03,,100.0,49.19,0.0,0.0,0.0,100.0,33.84,0.4852,60.63,1.2204
2020-06-30,404225.0,87312.6,0.33,0.01,0.33,0.09,2.0,87312.6,162805.0,404225.0,35165.88,,,,,,0.0,,232.0,,,,,,232.0,0.04,0.0,100.0,49.19,0.0,0.0,0.0,100.0,33.56,0.497,61.83,1.2214
2020-07-01,655225.0,140218.15,0.54,0.01,0.53,0.14,2.0,140218.15,188805.0,655225.0,40404.27,,26000.0,0.05,,,,251000.0,,,0.05,26000.0,,,,0.04,,100.0,49.3,0.0,0.0,0.0,100.0,21.0,0.6223,75.98,1.711
2020-07-02,655225.0,134321.13,0.54,0.01,0.53,0.14,2.0,134321.13,188805.0,655225.0,38705.03,,,,,,,,,,,,,,,0.04,,100.0,49.3,0.0,0.0,0.0,100.0,21.0,0.6237,76.07,1.711
2020-07-03,655225.0,127113.65,0.54,0.01,0.53,0.13,2.0,127113.65,188805.0,655225.0,36628.17,,,,,,,,,,,,,,,0.04,,100.0,49.3,0.0,0.0,0.0,100.0,21.04,0.6237,76.07,1.711
2020-07-06,659225.0,131515.39,0.54,0.01,0.53,0.13,2.0,131515.39,188805.0,659225.0,37666.6,,,0.0,,,,4000.0,,,0.0,,,,,0.04,,100.0,49.3,0.0,0.0,0.0,100.0,20.95,0.6216,75.94,1.7214
2020-07-07,670012.0,127302.28,0.55,0.01,0.54,0.13,2.0,127302.28,188805.0,670012.0,35872.95,,,0.0,,,,10787.0,,,0.0,,,,,0.04,,100.0,49.3,0.0,0.0,0.0,100.0,22.17,0.6123,74.99,1.7496
2020-07-08,670012.0,118927.13,0.55,0.01,0.54,0.13,2.0,118927.13,188805.0,670012.0,33512.89,,,,,,,,,,,,,,,0.04,,100.0,49.3,0.0,0.0,0.0,100.0,22.45,0.6102,74.77,1.7496
2020-07-09,670012.0,106196.9,0.55,0.01,0.54,0.12,2.0,106196.9,188805.0,670012.0,29925.59,,,,,,,,,,,,,,,0.03,,100.0,49.3,0.0,0.0,0.0,100.0,22.72,0.6094,74.64,1.7496
