,GBT FP Equity_DX_SI_QTY,GBT FP Equity_DX_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GBT FP Equity_DX_SI_MV,GBT FP Equity_DX_DSS,GBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY,GBT FP Equity_DX_BROKER_SI_QTY,GBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GBT FP Equity_DX_BROKER_SI_MV_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GBT FP Equity_DX_BROKER_SI_MV_INC_x,GBT FP Equity_DX_SUPPLY_SI_MV_NEW,GBT FP Equity_DX_BROKER_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_NEW,GBT FP Equity_DX_SUPPLY_SI_MV_DEC,GBT FP Equity_DX_BROKER_SI_QTY_INC,GBT FP Equity_DX_SUPPLY_SI_QTY_DEC,GBT FP Equity_DX_BROKER_SI_MV_NEW_y,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GBT FP Equity_DX_BROKER_SI_MV_INC_y,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GBT FP Equity_DX_BROKER_SI_MV_ADD,GBT FP Equity_DX_SUPPLY_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_DEC,GBT FP Equity_DX_SUPPLY_SI_MV,GBT FP Equity_DX_BROKER_SI_MV_DEC,GBT FP Equity_DX_SUPPLY_SI_MV_RMV,GBT FP Equity_DX_BROKER_SI_MV_RMV,GBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GBT FP Equity_DX_UTILIZATION_QUANTITY,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GBT FP Equity_DX_ACTIVE_UTILIZATION_MV,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GBT FP Equity_DX_BROKER_SI_CON_RATIO,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-07-29,17251.0,608960.3,0.24,1.98,0.14,0.63,0.0,516827.3,15513.0,14641.0,547608.9,,,,,,,,,,,,,,,,,,0.54,,,,6.04,6.04,241368.0,8520290.4,,8.46,6.05,18.49,0.2893,46.01,0.0672
2024-07-30,16475.0,598042.5,0.23,1.98,0.13,0.6,0.0,531468.3,14737.0,14641.0,534953.1,,,,,,,,0.03,,776.0,,,,,,,,0.52,,,,5.73,5.73,242521.0,8803512.3,,8.59,5.71,19.68,0.302,47.67,0.064
2024-07-31,16475.0,577448.75,0.23,2.0,0.13,0.6,0.0,513167.05,14737.0,14641.0,516531.85,,,,,,,,,,,,,,,,,,0.53,,,,5.73,5.73,242570.0,8502078.5,,8.77,5.74,19.18,0.3036,48.02,0.064
2024-08-01,15130.0,530306.5,0.21,1.82,0.12,0.55,0.0,513167.05,13392.0,14641.0,469389.6,,,,,,,,0.05,,1345.0,,,,,,,,0.47,,,,5.2,5.2,244025.0,8553076.25,,8.56,5.21,20.98,0.3505,52.7,0.0588
2024-08-02,17767.0,612073.15,0.25,2.11,0.14,0.63,0.0,595227.1,16029.0,17278.0,552199.05,,,,,,2637.0,,,,,,,,,0.09,2637.0,,0.56,,,,6.25,6.25,240314.0,8278817.3,,8.39,6.22,17.88,0.2776,45.13,0.0693
2024-08-05,17300.0,574360.0,0.25,2.08,0.14,0.61,0.0,486081.2,15562.0,14641.0,516658.4,,,,,,,,0.02,,467.0,,,,,,,2637.0,0.53,0.09,,,6.11,6.11,239268.0,7943697.6,,8.2,6.12,17.96,0.2944,46.79,0.0679
2024-08-06,15825.0,528555.0,0.22,1.88,0.13,0.56,0.0,508414.8,13506.0,15222.0,451100.4,,,581.0,,,581.0,,0.09,,2637.0,,,,581.0,0.02,,,0.45,,,,100.0,5.28,0.0,0.0,,0.0,100.0,19.66,0.3302,51.14,0.0618
2024-08-07,17632.0,597724.8,0.25,2.04,0.14,0.62,0.0,577283.1,15313.0,17029.0,519110.7,,,1807.0,0.06,,,,,1807.0,,,,0.06,1807.0,,,,0.51,,,,100.0,5.96,0.0,0.0,,0.0,100.0,17.92,0.3664,55.65,0.0686
2024-08-08,17632.0,592435.2,0.25,2.05,0.14,0.62,0.0,572174.4,15313.0,17029.0,514516.8,,,,,,,,,,,,,,,,,,0.52,,,,100.0,5.92,0.0,0.0,,0.0,100.0,17.77,0.3673,55.78,0.0682
2024-08-09,35865.0,1206857.25,0.51,4.08,0.28,1.23,0.0,1175327.2,33212.0,34928.0,1117583.8,,,12031.0,0.6,,,,,17899.0,,,,0.6,12031.0,,5868.0,,1.11,,,,12.83,12.83,225747.0,7596386.55,,7.58,12.8,28.28,0.4261,58.29,0.1385
2024-08-12,29605.0,1012491.0,0.42,3.42,0.23,1.03,0.0,980445.6,26952.0,28668.0,921758.4,,,,,,,,0.21,,6260.0,,,,,,,6260.0,0.91,0.2,,,10.36,10.36,233121.0,7972738.2,,7.85,10.35,33.85,0.3736,49.98,0.1138
2024-08-13,32279.0,1099099.95,0.46,3.76,0.26,1.12,0.0,976145.4,29626.0,28668.0,1008765.3,,,2674.0,,,,,,,,,,,2674.0,,,,1.01,,,,11.33,11.33,231824.0,7893607.2,,7.92,11.29,31.06,0.3206,45.77,0.1235
2024-08-14,31117.0,1071980.65,0.44,3.66,0.25,1.1,0.0,1059716.45,29045.0,30761.0,1000600.25,,,,,,2674.0,,0.02,,581.0,,,,,0.1,,581.0,0.99,0.02,,,10.98,10.98,235373.0,8108599.85,,8.02,10.95,31.63,0.341,47.49,0.1177
2024-08-15,41490.0,1456299.0,0.59,4.94,0.33,1.47,0.0,937661.4,29045.0,26714.0,1019479.5,,,,,,,,,,,,,,,,,4047.0,1.01,0.13,,,10.95,10.95,236148.0,8288794.8,,8.16,10.97,32.87,0.3411,46.6,0.1565
2024-08-16,27048.0,957499.2,0.38,3.26,0.21,0.97,0.0,945675.6,25164.0,26714.0,890805.6,,,,,,,,0.13,,3881.0,,,,,,,,0.88,,,,9.45,9.45,241230.0,8539542.0,,8.47,9.41,35.81,0.3092,40.02,0.1015
2024-08-19,27048.0,937213.2,0.38,3.33,0.21,0.96,0.0,925640.1,25164.0,26714.0,871932.6,,,,,,,,,,,,,,,,,,0.88,,,,9.42,9.42,241884.0,8381280.6,,8.53,9.39,36.01,0.3082,39.67,0.1013
2024-08-20,27048.0,937213.2,0.38,3.38,0.21,0.95,0.0,925640.1,25164.0,26714.0,871932.6,,,,,,,,,,,,,,,,,,0.87,,,,9.4,9.4,242427.0,8400095.55,,8.39,9.37,35.99,0.3088,39.81,0.1011
2024-08-21,32274.0,1103770.8,0.46,4.03,0.26,1.13,0.0,1002983.4,27777.0,29327.0,949973.4,,,2613.0,0.08,,,,,2613.0,,,,0.08,2613.0,,,,0.96,,,,10.38,10.38,239926.0,8205469.2,,8.3,10.36,33.03,0.3272,44.79,0.1206
2024-08-22,32274.0,1113453.0,0.46,4.03,0.26,1.13,0.0,1011781.5,27777.0,29327.0,958306.5,,,,,,,,,,,,,,,,,,0.95,,,,10.37,10.37,239976.0,8279172.0,,8.22,10.39,32.94,0.3285,45.03,0.1205
2024-08-23,32274.0,1084406.4,0.46,4.05,0.26,1.12,0.0,985387.2,27777.0,29327.0,933307.2,,,,,,,,,,,,,,,,,,0.95,,,,10.38,10.38,239866.0,8059497.6,,8.24,10.34,32.95,0.3286,45.04,0.1206
2024-08-26,32636.0,1093306.0,0.46,4.08,0.26,1.12,0.0,988518.0,27958.0,29508.0,936593.0,,,,,,181.0,,,,,,,,,0.01,181.0,,0.94,,,,10.45,10.45,239530.0,8024255.0,,8.05,10.46,32.99,0.3196,44.03,0.122
2024-08-27,29696.0,1011148.8,0.42,3.81,0.23,1.03,0.0,904572.3,25016.0,26566.0,851794.8,,,2.0,0.0,,,,0.1,2.0,2944.0,,,0.0,2.0,,,2944.0,0.84,0.09,,,9.36,9.36,242340.0,8251677.0,,8.13,9.34,36.25,0.2993,38.39,0.1111
2024-08-28,29696.0,1027481.6,0.42,3.84,0.23,1.05,0.0,919183.6,25016.0,26566.0,865553.6,,,,,,,,,,,,,,,,,,0.86,,,,9.36,9.36,242217.0,8380708.2,,8.27,9.38,35.98,0.2992,38.6,0.1111
2024-08-29,29696.0,1017088.0,0.42,3.94,0.23,1.04,0.0,909885.5,25016.0,26566.0,856798.0,,,,,,,,,,,,,,,,,,0.87,,,,9.37,9.37,242081.0,8291274.25,,8.37,9.39,36.2,0.2982,38.22,0.1112
2024-08-30,21796.0,758500.8,0.31,2.94,0.17,0.77,0.0,740509.2,19729.0,21279.0,686569.2,,,,,,,,0.19,,5287.0,,,,,,,5287.0,0.68,0.19,,,7.39,7.39,247118.0,8599706.4,,8.48,7.4,36.39,0.3508,45.13,0.0817
2024-09-02,21796.0,741064.0,0.31,2.95,0.17,0.76,0.0,723486.0,16755.0,21279.0,569670.0,,,,,,,,0.1,,2974.0,,,,,,,,0.58,,,,6.46,6.46,242699.0,8251766.0,,8.43,6.45,35.94,0.3518,45.61,0.084
2024-09-03,21432.0,719043.6,0.3,2.93,0.17,0.74,0.0,707770.8,16574.0,21096.0,556057.7,,,,,,,,0.01,,181.0,,,,,,,183.0,0.56,0.01,,,6.39,6.39,242639.0,8140538.45,,8.25,6.4,36.25,0.3646,46.74,0.0827
2024-09-04,21430.0,723262.5,0.3,2.93,0.17,0.74,0.0,711990.0,16572.0,21096.0,559305.0,,,,,,,,0.0,,2.0,,,,,,,,0.55,,,,6.4,6.4,242403.0,8181101.25,,8.13,6.39,36.45,0.364,46.52,0.0827
2024-09-05,21430.0,721119.5,0.3,2.92,0.17,0.74,0.0,709880.4,16572.0,21096.0,557647.8,,,,,,,,,,,,,,,,,,0.56,,,,6.4,6.4,242200.0,8150030.0,,8.17,6.39,36.36,0.364,46.58,0.0828
2024-09-06,21430.0,703975.5,0.3,2.99,0.17,0.73,0.0,693003.6,16572.0,21096.0,544390.2,,,,,,,,,,,,,,,,,,0.56,,,,6.41,6.41,241932.0,7947466.2,,8.12,6.41,35.94,0.3654,47.07,0.0829
2024-09-09,21430.0,713619.0,0.3,3.23,0.17,0.74,0.0,702496.8,16572.0,21096.0,551847.6,,,,,,,,,,,,,,,,,,0.55,,,,6.41,6.41,241893.0,8055036.9,,7.97,6.43,36.11,0.3651,46.91,0.0829
2024-09-10,21862.0,731283.9,0.31,3.34,0.17,0.76,0.0,712886.4,19533.0,21312.0,653378.85,,,2745.0,,,216.0,,,,,,,,2745.0,0.01,216.0,,0.65,,,,7.56,7.56,239008.0,7994817.6,,7.97,7.56,35.46,0.3515,45.96,0.0846
2024-09-11,24607.0,819413.1,0.35,3.76,0.19,0.85,0.0,801098.1,19533.0,24057.0,650448.9,,,,0.09,,,,,2745.0,,,,0.09,,,,,0.65,,,,7.54,7.54,239544.0,7976815.2,,8.01,7.54,41.03,0.3598,42.43,0.095
2024-09-12,24607.0,832946.95,0.35,3.8,0.19,0.85,0.0,814329.45,19533.0,24057.0,661192.05,,,,,,,,,,,,,,,,,,0.65,,,,7.53,7.53,239760.0,8115876.0,,7.99,7.5,40.62,0.3598,42.81,0.0949
2024-09-13,24607.0,857553.95,0.35,3.88,0.19,0.86,0.0,838386.45,19533.0,24057.0,680725.05,,,,,,,,,,,,,,,,,,0.66,,,,7.54,7.54,239491.0,8346261.35,,8.12,7.52,39.9,0.36,43.49,0.095
2024-09-16,35557.0,1256939.95,0.5,6.28,0.28,1.25,0.0,1093905.75,26421.0,30945.0,933982.35,,,6888.0,0.25,,,,,6888.0,,,,0.25,6888.0,,,,0.92,,,,10.2,10.2,232720.0,8226652.0,,8.12,10.16,27.3,0.4544,61.18,0.1372
2024-09-17,35557.0,1262273.5,0.5,6.52,0.28,1.26,0.0,1098547.5,26421.0,30945.0,937945.5,,,,,,,,,,,,,,,,,,0.93,,,,10.18,10.18,233055.0,8273452.5,,8.24,10.19,27.18,0.4555,61.32,0.137
2024-09-18,35125.0,1264500.0,0.5,6.72,0.28,1.26,0.0,1106244.0,26205.0,30729.0,943380.0,,,,,,,,0.01,,216.0,,,,,,,216.0,0.93,0.01,,,10.11,10.11,232900.0,8384400.0,,8.28,10.11,27.28,0.4683,62.32,0.1356
2024-09-19,37658.0,1368868.3,0.53,7.15,0.3,1.35,0.0,1209073.7,28738.0,33262.0,1044626.3,,,929.0,0.1,,,,,2533.0,,,,0.1,929.0,,1604.0,,1.03,,,,11.06,11.06,231087.0,8400012.45,,8.32,11.04,25.22,0.4921,65.09,0.1449
2024-09-20,37658.0,1340624.8,0.53,7.28,0.3,1.34,0.0,1184127.2,28738.0,33262.0,1023072.8,,,,,,,,,,,,,,,,,,1.04,,,,11.07,11.07,230899.0,8220004.4,,8.33,11.09,25.48,0.4901,64.84,0.145
2024-09-23,45206.0,1600292.4,0.64,7.6,0.36,1.61,0.0,1266470.4,33772.0,35776.0,1195528.8,,,3150.0,0.09,,,,,2514.0,,,,0.09,3150.0,,1884.0,,1.21,,,,13.0,13.0,226057.0,8002417.8,,8.16,12.88,22.59,0.4539,62.89,0.174
2024-09-24,43802.0,1579062.1,0.62,7.48,0.35,1.56,0.0,1329956.6,32368.0,36892.0,1166866.4,,,706.0,0.04,,365.0,,0.08,751.0,2155.0,,,0.04,706.0,0.01,45.0,,1.14,,,,12.44,12.44,227877.0,8214965.85,,8.08,12.4,23.09,0.508,67.13,0.1683
2024-09-25,46334.0,1668024.0,0.66,7.76,0.37,1.67,0.0,1419264.0,34900.0,39424.0,1256400.0,,,769.0,0.1,,,,,2532.0,,,,0.1,769.0,,1763.0,,1.26,,,,13.38,13.38,226021.0,8136756.0,,8.15,13.4,21.69,0.5285,69.13,0.1776
2024-09-26,46627.0,1753175.2,0.66,7.73,0.37,1.72,0.0,1480988.8,34864.0,39388.0,1310886.4,,,,,,329.0,,0.01,,365.0,,,,,0.01,329.0,365.0,1.27,0.01,,,13.35,13.35,226297.0,8508767.2,,8.16,13.49,20.88,0.5298,69.47,0.1785
2024-09-27,46627.0,1734524.4,0.66,6.95,0.37,1.72,0.0,1465233.6,34864.0,39388.0,1296940.8,,,,,,,,,,,,,,,,,,1.31,,,,13.33,13.33,226642.0,8431082.4,,8.51,13.32,20.99,0.5276,69.27,0.1783
2024-09-30,46627.0,1725199.0,0.66,6.5,0.37,1.71,0.0,1457356.0,34864.0,39388.0,1289968.0,,,,,,,,,,,,,,,,,,1.3,,,,13.36,13.36,226009.0,8362333.0,,8.41,13.39,21.1,0.5254,69.08,0.1787
2024-10-01,46627.0,1706548.2,0.66,6.47,0.37,1.7,0.0,1441600.8,34864.0,39388.0,1276022.4,,,,,,,,,,,,,,,,,,1.3,,,,13.38,13.38,225760.0,8262816.0,,8.36,13.43,21.37,0.5228,68.8,0.1789
2024-10-02,46627.0,1690228.75,0.66,5.61,0.37,1.69,0.0,1427815.0,34864.0,39388.0,1263820.0,,,,,,,,,,,,,,,,,,1.28,,,,13.4,13.4,225369.0,8169626.25,,8.25,13.41,21.59,0.5204,68.56,0.1792
2024-10-03,46627.0,1627282.3,0.66,5.45,0.37,1.65,0.0,1374641.2,34864.0,39388.0,1216753.6,,,,,,,,,,,,,,,,,,1.26,,,,13.36,13.36,226107.0,7891134.3,,8.18,13.35,22.17,0.5144,67.93,0.1787
2024-10-04,46627.0,1638939.05,0.66,5.41,0.37,1.65,0.0,1384488.2,34864.0,39388.0,1225469.6,,,248.0,,,,,0.01,,248.0,,,,248.0,,,,1.22,,,,13.36,13.36,226126.0,7948328.9,,7.9,13.39,22.23,0.5144,67.91,0.1787
2024-10-07,48069.0,1682415.0,0.68,5.59,0.38,1.7,0.0,1367065.0,36635.0,39059.0,1282225.0,,,1771.0,,,,,,,,,,,1771.0,,,329.0,1.29,0.01,,,13.97,13.97,225648.0,7897680.0,,7.93,13.96,21.57,0.4836,65.7,0.1833
2024-10-08,49085.0,1717975.0,0.7,5.58,0.39,1.73,0.0,1402625.0,37651.0,40075.0,1317785.0,,,,,,1016.0,,,,,,,,,0.04,1016.0,,1.32,,,,14.33,14.33,225038.0,7876330.0,,7.88,14.31,21.12,0.463,64.24,0.1869
2024-10-09,48076.0,1718717.0,0.68,5.41,0.38,1.72,0.0,1396609.5,37651.0,39066.0,1346023.25,,,,,,,,,,,,,,,,,1009.0,1.32,0.01,,,14.31,14.31,225524.0,8062483.0,,7.91,14.32,21.35,0.4586,63.81,0.1827
2024-10-10,47784.0,1689164.4,0.68,5.33,0.38,1.7,0.0,1370660.9,36350.0,38774.0,1284972.5,,,,,,,,0.05,,1301.0,,,,,,,292.0,1.3,0.01,,,13.8,13.8,227033.0,8025616.55,,8.11,13.8,21.6,0.4616,63.96,0.1814
2024-10-11,47195.0,1708459.0,0.67,5.18,0.37,1.7,0.0,1382297.0,35761.0,38185.0,1294548.2,,,,,,,,0.02,,589.0,,,,,,,589.0,1.26,0.02,,,13.57,13.57,227727.0,8243717.4,,8.07,13.53,21.58,0.4777,65.23,0.1791
2024-10-14,47060.0,1774162.0,0.67,5.12,0.37,1.74,0.0,1434485.0,35626.0,38050.0,1343100.2,,,,,,,,0.0,,135.0,,,,,,,135.0,1.29,0.0,,,13.51,13.51,228104.0,8599520.8,,8.28,13.45,21.13,0.4858,65.99,0.1784
2024-10-15,46941.0,1769675.7,0.67,5.02,0.37,1.75,0.0,1465587.5,34682.0,38875.0,1307511.4,,,104.0,,,825.0,,0.06,,1603.0,,,,104.0,0.03,555.0,,1.31,,,,13.24,13.24,227243.0,8567061.1,,8.57,13.25,21.06,0.4882,66.27,0.1792
2024-10-16,46511.0,1762766.9,0.66,4.92,0.37,1.75,0.0,1455739.0,34717.0,38410.0,1315774.3,,,500.0,,,,,0.02,,465.0,,,,500.0,,,465.0,1.31,0.02,,,13.23,13.23,227612.0,8626494.8,,8.59,13.26,21.22,0.4974,66.95,0.1773
2024-10-17,47868.0,1816590.6,0.68,5.01,0.38,1.8,0.0,1462023.75,36074.0,38525.0,1369008.3,,,1357.0,0.0,,,,,115.0,,,,0.0,1357.0,,,,1.37,,,,100.0,13.76,0.0,0.0,,0.0,100.0,21.2,0.4944,66.72,0.1826
2024-10-18,54707.0,2095278.1,0.78,5.62,0.43,2.07,0.0,1647551.1,40732.0,43017.0,1560035.6,,,2426.0,0.19,,,,0.01,4852.0,194.0,,,0.19,2426.0,,2426.0,360.0,1.54,0.01,,,100.0,15.54,0.0,0.0,,0.0,100.0,19.09,0.5421,70.87,0.2087
2024-10-21,55892.0,2165815.0,0.79,5.69,0.44,2.14,0.0,1675976.25,41683.0,43251.0,1615216.25,,,590.0,0.01,,,,,234.0,,,,0.01,590.0,,361.0,,1.6,,,,100.0,15.9,0.0,0.0,,0.0,100.0,18.49,0.5191,69.34,0.2132
2024-10-22,55892.0,2095950.0,0.79,5.58,0.44,2.1,0.0,1621912.5,41683.0,43251.0,1563112.5,,,,,,,,,,,,,,,,,,1.61,,,,100.0,16.05,0.0,0.0,,0.0,100.0,18.91,0.5128,68.76,0.2152
2024-10-23,49945.0,1817998.0,0.71,4.66,0.4,1.83,0.0,1475146.4,38461.0,40526.0,1399980.4,,,,,,,,0.13,,3222.0,,,,,,,2725.0,1.44,0.13,,,100.0,14.85,0.0,0.0,,0.0,100.0,22.08,0.4766,65.05,0.1928
2024-10-24,49897.0,1826230.2,0.71,4.64,0.39,1.82,0.0,1483251.6,31354.0,40526.0,1147556.4,,,1137.0,,,,,0.38,,9573.0,,,,1137.0,,1329.0,,1.14,,,,100.0,12.12,0.0,0.0,,0.0,100.0,20.89,0.431,61.67,0.1929
2024-10-25,35872.0,1183776.0,0.51,3.31,0.28,1.25,0.0,955911.0,28979.0,28967.0,956307.0,,,,,,91.0,,0.09,,2375.0,,,,,0.0,,11650.0,1.05,0.47,,,100.0,11.2,0.0,0.0,,0.0,100.0,31.64,0.3622,50.34,0.1387
2024-10-28,36322.0,1129614.2,0.51,2.74,0.29,1.24,0.0,914868.7,29429.0,29417.0,915241.9,,,,0.02,,,,,450.0,,,,0.02,,,450.0,,0.96,,,,11.38,11.38,229157.0,7126782.7,,7.53,11.34,32.99,0.364,49.69,0.1405
2024-10-29,44619.0,1483581.75,0.63,3.19,0.35,1.47,0.0,1073310.0,35730.0,32280.0,1188022.5,,,10434.0,0.01,,1996.0,,0.15,867.0,4133.0,,,0.01,10434.0,0.06,,,1.12,,,,100.0,13.84,0.0,0.0,,0.0,100.0,29.41,0.2845,42.83,0.1728
2024-10-30,52222.0,1707659.4,0.74,3.62,0.41,1.74,0.0,1395963.0,43167.0,42690.0,1411560.9,,,6843.0,0.35,,,,0.08,10501.0,2898.0,,,0.35,6843.0,,3492.0,91.0,1.43,0.0,,,52.78,16.75,38624.0,1263004.8,,1.28,52.66,25.33,0.2367,35.42,0.2026
2024-10-31,60840.0,1931670.0,0.86,4.19,0.48,2.0,0.0,1589817.75,50085.0,50073.0,1590198.75,,,8459.0,0.25,,,,0.06,8313.0,1541.0,,,0.25,8459.0,,,930.0,1.63,0.02,,,56.46,19.45,38624.0,1226312.0,,1.26,56.36,22.99,0.2587,39.23,0.2362
2024-11-01,61126.0,1959088.3,0.87,4.12,0.48,2.0,0.0,1655799.15,50371.0,51663.0,1614390.55,,,3384.0,0.05,,,,0.11,1590.0,3098.0,,,0.05,3384.0,,,,1.6,,,,56.6,19.67,38624.0,1237899.2,,1.23,56.65,22.47,0.2526,38.55,0.2387
2024-11-04,65317.0,2024827.0,0.93,4.63,0.52,2.11,0.0,1731474.0,55402.0,55854.0,1717462.0,,,3455.0,0.12,,,,0.01,4711.0,334.0,,,0.12,3455.0,,1910.0,520.0,1.77,0.02,,,58.92,21.59,38624.0,1197344.0,,1.24,58.8,21.18,0.2743,42.79,0.2545
2024-11-05,63205.0,1934073.0,0.9,4.44,0.5,2.0,0.0,1632204.0,53290.0,53340.0,1630674.0,,,402.0,,,,,0.08,,2514.0,,,,402.0,,,2514.0,1.64,0.09,,,57.98,20.64,38624.0,1181894.4,,1.2,57.87,22.37,0.2866,44.64,0.2448
2024-11-06,60847.0,1846706.45,0.86,4.01,0.48,1.93,0.0,1584998.4,50932.0,52224.0,1545786.2,,,,,,,,0.07,,2358.0,,,,,,,1116.0,1.58,0.04,,,56.87,19.71,38624.0,1172238.4,,1.18,57.14,23.22,0.294,45.28,0.2355
2024-11-07,53011.0,1592980.55,0.75,3.29,0.42,1.67,0.0,1296537.3,41493.0,43146.0,1246864.65,,,1242.0,0.06,,,,0.34,1963.0,10681.0,,,0.06,1242.0,,,11041.0,1.25,0.34,,,51.79,16.08,38624.0,1160651.2,,1.17,51.67,27.47,0.2671,36.33,0.2054
2024-11-08,52985.0,1581602.25,0.75,3.38,0.42,1.67,0.0,1287908.1,41467.0,43146.0,1237789.95,,,,,,,,0.0,,26.0,,,,,,,,1.25,,,,51.77,15.96,38624.0,1152926.4,,1.16,51.89,27.69,0.267,36.19,0.2039
2024-11-11,57564.0,1715407.2,0.82,3.72,0.46,1.81,0.0,1422205.0,45175.0,47725.0,1346215.0,,,1239.0,0.14,,,,,4579.0,,,,0.14,1239.0,,2469.0,,1.36,,,,43.39,17.4,58946.0,1756590.8,,1.76,43.52,29.77,0.2671,33.05,0.2217
2024-11-12,56926.0,1690702.2,0.81,3.64,0.45,1.78,0.0,1417432.5,44537.0,47725.0,1322748.9,,,,,,,,0.02,,638.0,,,,,,,,1.33,,,,16.77,16.77,220964.0,6562630.8,,6.59,16.79,30.01,0.2726,33.4,0.2144
2024-11-13,56626.0,1644985.3,0.8,4.32,0.45,1.76,0.0,1386411.25,44237.0,47725.0,1285084.85,,,1143.0,,,,,0.01,,300.0,,,,1143.0,,1388.0,,1.32,,,,42.61,16.65,59593.0,1731176.65,,1.77,42.65,30.29,0.275,33.18,0.2131
2024-11-14,55909.0,1610179.2,0.79,3.48,0.44,1.73,0.0,1374480.0,43520.0,47725.0,1253376.0,,,,,,,,0.02,,717.0,,,,,,,,1.27,,,,42.21,16.11,59593.0,1716278.4,,1.73,42.29,30.35,0.2819,33.64,0.2069
2024-11-15,55811.0,1509687.55,0.79,3.39,0.44,1.67,0.0,1297750.8,43671.0,47976.0,1181300.55,,,3000.0,0.0,,,,0.09,600.0,2849.0,,,0.0,3000.0,,,349.0,1.25,0.01,,,42.29,16.08,59593.0,1611990.65,,1.72,42.19,31.38,0.2884,32.75,0.2055
2024-11-18,56156.0,1510596.4,0.8,3.28,0.44,1.62,0.0,1336418.9,41711.0,49681.0,1122025.9,,,200.0,0.03,,400.0,,0.08,1905.0,2160.0,,,0.03,200.0,0.01,,600.0,1.13,0.03,,,51.92,15.39,38624.0,1038985.6,,1.04,51.89,32.25,0.2862,33.23,0.2073
2024-11-19,54632.0,1453211.2,0.77,3.11,0.43,1.56,0.0,1316540.4,39904.0,49494.0,1061446.4,,,,0.05,,,,0.05,2000.0,1807.0,,,0.05,,,,2187.0,1.07,0.08,,,50.82,14.67,38624.0,1027398.4,,1.04,50.82,30.1,0.2933,38.25,0.2008
2024-11-20,53777.0,1425090.5,0.76,2.97,0.43,1.54,0.0,1286416.0,38662.0,48544.0,1024543.0,,,,,,,,0.03,,1242.0,,,,,,,950.0,1.03,0.03,,,38.65,14.08,61363.0,1626119.5,,1.63,38.78,30.57,0.293,37.85,0.1958
2024-11-21,59725.0,1570767.5,0.85,3.17,0.47,1.69,0.0,1205802.4,47054.0,45848.0,1237520.2,,,8644.0,,,,,0.01,,252.0,,,,8644.0,,,2696.0,1.25,0.08,,,43.4,16.86,61363.0,1613846.9,,1.63,43.53,28.31,0.2363,30.85,0.214
2024-11-22,57394.0,1503722.8,0.81,3.01,0.45,1.62,0.0,1274341.8,41723.0,48639.0,1093142.6,,,,,,3586.0,,0.14,,5331.0,,,,,0.1,,795.0,1.11,0.03,,,40.12,14.84,62283.0,1631814.6,,1.64,40.3,28.81,0.2515,31.48,0.2042
2024-11-25,39416.0,1044524.0,0.56,2.03,0.31,1.14,0.0,927447.0,29724.0,34998.0,787686.0,,,,,,,,0.32,,11999.0,,,,,,,13641.0,0.78,0.36,,,32.31,10.51,62283.0,1650499.5,,1.63,32.36,21.12,0.2778,44.97,0.1394
2024-11-26,38075.0,988046.25,0.54,1.93,0.3,1.11,0.0,873399.15,27949.0,33657.0,725276.55,,,,,,,,0.05,,1775.0,,,,,,,1341.0,0.74,0.04,,,30.97,9.9,62283.0,1616243.85,,1.65,31.01,20.39,0.2848,46.28,0.1349
2024-11-27,37975.0,993046.25,0.54,1.89,0.3,1.1,0.0,867055.55,31717.0,33157.0,829399.55,,,2880.0,,,,,0.02,,500.0,,,,2880.0,,1388.0,500.0,0.82,0.02,,,33.74,11.05,62283.0,1628700.45,,1.62,33.66,18.8,0.2922,47.71,0.1324
2024-11-28,37975.0,1002540.0,0.54,1.84,0.3,1.1,0.0,875344.8,31717.0,33157.0,837328.8,,,,,,,,,,,,,,,,,,0.83,,,,33.74,10.97,62283.0,1644271.2,,1.63,33.77,18.76,0.2919,47.67,0.1314
2024-11-29,32759.0,868113.5,0.46,1.55,0.26,0.95,0.0,745736.5,27931.0,28141.0,740171.5,,,,,,,,0.1,,3786.0,,,,,,,5016.0,0.74,0.15,,,54.14,9.57,23659.0,626963.5,,0.62,54.11,19.71,0.3398,52.3,0.1123
