,TNG FP Equity_DX_SI_QTY,TNG FP Equity_DX_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TNG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TNG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TNG FP Equity_DX_SI_MV,TNG FP Equity_DX_DSS,TNG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY,TNG FP Equity_DX_BROKER_SI_QTY,TNG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TNG FP Equity_DX_BROKER_SI_MV_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_x,TNG FP Equity_DX_BROKER_SI_MV_INC_x,TNG FP Equity_DX_SUPPLY_SI_MV_NEW,TNG FP Equity_DX_BROKER_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_NEW,TNG FP Equity_DX_SUPPLY_SI_MV_DEC,TNG FP Equity_DX_BROKER_SI_QTY_INC,TNG FP Equity_DX_SUPPLY_SI_QTY_DEC,TNG FP Equity_DX_BROKER_SI_MV_NEW_y,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TNG FP Equity_DX_BROKER_SI_MV_INC_y,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_y,TNG FP Equity_DX_BROKER_SI_MV_ADD,TNG FP Equity_DX_SUPPLY_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_DEC,TNG FP Equity_DX_SUPPLY_SI_MV,TNG FP Equity_DX_BROKER_SI_MV_DEC,TNG FP Equity_DX_SUPPLY_SI_MV_RMV,TNG FP Equity_DX_BROKER_SI_MV_RMV,TNG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TNG FP Equity_DX_UTILIZATION_QUANTITY,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TNG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TNG FP Equity_DX_ACTIVE_UTILIZATION_MV,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TNG FP Equity_DX_BROKER_SI_CON_RATIO,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TNG FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-09-25,1954.0,17371.06,0.02,0.08,0.01,0.02,0.0,13432.79,1530.0,1511.0,13601.7,,,,,,,,0.0,,8.0,,,,,,,,0.01,,,,16.32,16.32,7846.0,69750.94,,0.07,16.32,28.11,0.5959,71.89,0.2084
2006-09-26,1953.0,17694.18,0.02,0.08,0.01,0.02,0.0,13689.66,1524.0,1511.0,13807.44,,,,,,,,0.0,,6.0,,,,,,,,0.01,,,,16.31,16.31,7816.0,70812.96,,0.07,16.31,28.38,0.5935,71.62,0.2091
2006-09-27,1956.0,17604.0,0.02,0.08,0.01,0.02,0.0,13599.0,1535.0,1511.0,13815.0,,,11.0,,,,,,,,,,,11.0,,,,0.01,,,,16.32,16.32,7873.0,70857.0,,0.07,16.32,27.86,0.598,72.14,0.2079
2006-09-28,1956.0,17506.2,0.02,0.08,0.01,0.02,0.0,13523.45,1534.0,1511.0,13729.3,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,16.32,16.32,7869.0,70427.55,,0.07,16.32,27.89,0.5978,72.11,0.208
2006-09-29,1955.0,17301.75,0.02,0.08,0.01,0.02,0.0,13372.35,1531.0,1511.0,13549.35,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,16.32,16.32,7852.0,69490.2,,0.07,16.32,27.66,0.5998,72.34,0.2084
2006-10-02,1950.0,17901.0,0.02,0.08,0.01,0.02,0.0,13870.98,1516.0,1511.0,13916.88,,,,,,,,0.0,,15.0,,,,,,,,0.01,,,,16.39,16.39,7734.0,70998.12,,0.07,16.39,28.74,0.5904,71.26,0.2108
2006-10-03,72056.0,683811.44,0.92,2.62,0.44,0.64,0.0,679436.55,1590.0,71595.0,15089.1,,,73.0,,,70084.0,,,,,,,,73.0,0.62,,,0.01,,,,16.32,16.32,8152.0,77362.48,,0.07,16.32,1.58,0.9566,97.79,7.3972
2006-10-04,72071.0,707737.22,0.92,2.46,0.44,0.64,0.0,703062.9,1642.0,71595.0,16124.44,,,52.0,,,,,,,,,,,52.0,,,,0.01,,,,16.31,16.31,8421.0,82694.22,,0.07,16.31,1.63,0.9552,97.72,7.162
2006-10-05,72087.0,717265.65,0.92,2.17,0.44,0.64,0.0,712370.25,1699.0,71595.0,16905.05,,,57.0,,,,,,,,,,,57.0,,,,0.02,,,,16.32,16.32,8713.0,86694.35,,0.08,16.32,1.63,0.955,97.71,6.9235
2006-10-06,72094.0,702916.5,0.92,2.14,0.44,0.64,0.0,698051.25,1720.0,71595.0,16770.0,,,21.0,,,,,,,,,,,21.0,,,,0.02,,,,16.32,16.32,8822.0,86014.5,,0.08,16.32,1.71,0.9538,97.64,6.8381
2006-10-09,72084.0,702819.0,0.92,2.29,0.44,0.64,0.0,698051.25,1686.0,71595.0,16438.5,,,,,,,,0.0,,34.0,,,,,,,,0.01,,,,16.32,16.32,8648.0,84318.0,,0.08,16.32,1.67,0.9544,97.68,6.9754
2006-10-10,1955.0,19159.0,0.02,0.07,0.01,0.02,0.0,14807.8,1530.0,1511.0,14994.0,,,,,,,,0.0,,156.0,,,,,,,,0.01,,,0.62,16.32,16.32,7847.0,76900.6,,0.08,16.32,28.1,0.596,71.9,0.2085
2006-10-11,72086.0,713651.4,0.92,2.64,0.44,0.64,0.0,708790.5,1695.0,71595.0,16780.5,0.62,,164.0,,,,70084.0,,,,0.62,,,164.0,,,,0.02,,,,16.32,16.32,8691.0,86040.9,,0.08,16.32,1.68,0.9541,97.66,6.9414
2006-10-12,72092.0,684874.0,0.92,2.9,0.44,0.64,0.0,680152.5,1712.0,71595.0,16264.0,,,18.0,,,,,,,,,,,18.0,,,,0.02,,,,16.32,16.32,8780.0,83410.0,,0.08,16.32,1.7,0.9542,97.67,6.8711
2006-10-13,72072.0,696936.24,0.92,2.83,0.44,0.64,0.0,692323.65,1644.0,71595.0,15897.48,,,,,,,,0.0,,68.0,,,,,,,,0.01,,,,16.32,16.32,8430.0,81518.1,,0.07,16.32,1.63,0.9553,97.72,7.1543
2006-10-16,72080.0,691968.0,0.92,2.88,0.44,0.64,0.0,687312.0,1673.0,71595.0,16060.8,,,29.0,,,,,,,,,,,29.0,,,,0.01,,,,16.32,16.32,8579.0,82358.4,,0.08,16.32,1.66,0.9549,97.7,7.0308
2006-10-17,72077.0,681127.65,0.92,2.88,0.44,0.64,0.0,676572.75,1661.0,71595.0,15696.45,,,,,,,,0.0,,12.0,,,,,,,,0.01,,,,16.32,16.32,8519.0,80504.55,,0.08,16.32,1.65,0.9553,97.72,7.0803
2006-10-18,72069.0,683934.81,0.92,3.08,0.44,0.64,0.0,679436.55,1635.0,71595.0,15516.15,,,,,,,,0.0,,26.0,,,,,,,,0.01,,,,100.0,16.32,0.0,0.0,,0.0,100.0,1.65,0.9552,97.72,7.1918
2006-10-19,72071.0,665215.33,0.92,3.07,0.44,0.64,0.0,660821.85,1642.0,71595.0,15155.66,,,7.0,,,,,,,,,,,7.0,,,,0.01,,,,100.0,16.31,0.0,0.0,,0.0,100.0,1.63,0.9559,97.75,7.1591
2006-10-20,72058.0,667257.08,0.92,3.09,0.44,0.64,0.0,662969.7,1598.0,71595.0,14797.48,,,,,,,,0.0,,44.0,,,,,,,,0.01,,,,100.0,16.32,0.0,0.0,,0.0,100.0,1.59,0.9567,97.8,7.3566
2006-10-23,72060.0,666555.0,0.92,3.05,0.44,0.64,0.0,662253.75,1603.0,71595.0,14827.75,,,5.0,,,,,,,,,,,5.0,,,,0.01,,,,100.0,16.32,0.0,0.0,,0.0,100.0,1.59,0.9566,97.79,7.3336
2006-10-24,72059.0,655736.9,0.92,3.04,0.44,0.64,0.0,651514.5,1602.0,71595.0,14578.2,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,16.32,0.0,0.0,,0.0,100.0,1.59,0.9568,97.8,7.3402
2006-10-25,72052.0,672245.16,0.92,3.0,0.44,0.64,0.0,667981.35,1576.0,71595.0,14704.08,,,,,,,,0.0,,25.0,,,,,,,,0.01,,,,100.0,16.32,0.0,0.0,,0.0,100.0,1.56,0.957,97.81,7.4596
2006-10-26,1958.0,17935.28,0.03,0.08,0.01,0.02,0.0,13840.76,1540.0,1511.0,14106.4,,,,,,,,0.0,,36.0,,,,,,,70084.0,0.01,0.62,,,16.32,16.32,7898.0,72345.68,,0.07,16.32,27.62,0.6002,72.38,0.2074
2006-10-27,1956.0,17799.6,0.02,0.08,0.01,0.02,0.0,13750.1,1535.0,1511.0,13968.5,,,,,,,,0.0,,5.0,,,,,,,,0.01,,,,16.32,16.32,7872.0,71635.2,,0.07,16.32,27.86,0.598,72.14,0.2079
2006-10-30,1957.0,17593.43,0.03,0.08,0.01,0.02,0.0,13583.89,1538.0,1511.0,13826.62,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,16.32,16.32,7884.0,70877.16,,0.07,16.32,27.75,0.599,72.25,0.2077
2006-10-31,1956.0,17408.4,0.02,0.08,0.01,0.02,0.0,13447.9,1536.0,1511.0,13670.4,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,16.32,16.32,7880.0,70132.0,,0.07,16.32,27.79,0.5986,72.21,0.2077
2006-11-01,1956.0,17330.16,0.02,0.07,0.01,0.02,0.0,13387.46,1534.0,1511.0,13591.24,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,16.32,16.32,7867.0,69701.62,,0.07,16.32,27.91,0.5976,72.09,0.208
2006-11-02,1953.0,17518.41,0.02,0.07,0.01,0.02,0.0,13553.67,1527.0,1511.0,13697.19,,,,,,,,0.0,,8.0,,,,,,,,0.01,,,,16.32,16.32,7830.0,70235.1,,0.07,16.32,28.25,0.5946,71.75,0.2087
2006-11-03,1957.0,17417.3,0.03,0.08,0.01,0.02,0.0,13447.9,1538.0,1511.0,13688.2,,,11.0,,,,,,,,,,,11.0,,,,0.01,,,,16.32,16.32,7887.0,70194.3,,0.07,16.32,27.73,0.5992,72.27,0.2076
2006-11-06,1947.0,18496.5,0.02,0.08,0.01,0.02,0.0,14354.5,1504.0,1511.0,14288.0,,,,,,,,0.0,,34.0,,,,,,,,0.01,,,,16.32,16.32,7712.0,73264.0,,0.07,16.32,29.33,0.5854,70.67,0.2113
2006-11-07,1957.0,18395.8,0.03,0.07,0.01,0.02,0.0,14203.4,1537.0,1511.0,14447.8,,,33.0,,,,,,,,,,,33.0,,,,0.01,,,,16.32,16.32,7880.0,74072.0,,0.07,16.32,27.79,0.5987,72.21,0.2078
2006-11-08,1953.0,18651.15,0.02,0.07,0.01,0.02,0.0,14430.05,1525.0,1511.0,14563.75,,,,,,,,0.0,,11.0,,,,,,,,0.01,,,,16.32,16.32,7823.0,74709.65,,0.07,16.32,28.31,0.5941,71.69,0.2089
2006-11-09,1956.0,18562.44,0.02,0.07,0.01,0.02,0.0,14339.39,2954.0,1511.0,28033.46,,,1428.0,,,,,,,,,,,1428.0,,,,0.03,,,,31.4,31.4,6453.0,61238.97,,0.06,31.4,27.87,0.598,72.13,0.2079
2006-11-10,3371.0,32024.5,0.04,0.12,0.02,0.03,0.0,27806.5,2947.0,2927.0,27996.5,,,,0.01,,,,0.0,1416.0,6.0,,,0.01,,,,,0.03,,,,31.39,31.39,6441.0,61189.5,,0.06,31.39,14.47,0.7525,85.53,0.3591
2006-11-13,3373.0,31267.71,0.04,0.12,0.02,0.03,0.0,27133.29,2959.0,2927.0,27429.93,,,11.0,,,,,,,,,,,11.0,,,,0.03,,,,31.4,31.4,6465.0,59930.55,,0.06,31.4,14.15,0.7571,85.85,0.358
2006-11-14,3371.0,37081.0,0.04,0.13,0.02,0.03,0.0,32197.0,4490.0,2927.0,49390.0,,,1531.0,,,,,,,,,,,1531.0,,,,0.04,,,,47.74,47.74,4915.0,54065.0,,0.05,47.74,14.41,0.7534,85.59,0.3584
2006-11-15,4909.0,53999.0,0.06,0.12,0.03,0.05,0.0,49115.0,5953.0,4465.0,65483.0,,,1463.0,0.02,,,,,1538.0,,,,0.02,1463.0,,,,0.07,,,,63.4,63.4,3437.0,37807.0,,0.04,63.4,9.47,0.8285,90.53,0.5228
2006-11-16,6377.0,68552.75,0.11,0.15,0.04,0.07,0.0,63769.0,5963.0,5932.0,64102.25,,,10.0,0.02,,,,,1467.0,,,,0.02,10.0,,,,0.07,,,,63.4,63.4,3442.0,37001.5,,0.04,63.4,6.98,0.8701,93.02,0.678
2006-11-17,6376.0,68733.28,0.11,0.15,0.04,0.07,0.0,63946.96,5952.0,5932.0,64162.56,,,,,,,,0.0,,11.0,,,,,,,,0.06,,,,63.4,63.4,3436.0,37040.08,,0.04,63.4,7.15,0.8672,92.85,0.6792
2006-11-20,8834.0,96290.6,0.15,0.2,0.06,0.1,0.0,91451.0,8406.0,8390.0,91625.4,,,2454.0,0.03,,,,,2458.0,,,,0.03,2454.0,,,,0.09,,,,89.58,89.58,978.0,10660.2,,0.01,89.58,5.1,0.9033,94.9,0.9413
2006-11-21,8834.0,99117.48,0.15,0.19,0.06,0.1,0.0,94135.8,8399.0,8390.0,94236.78,,,,,,,,0.0,,8.0,,,,,,,,0.09,,,,89.58,89.58,977.0,10961.94,,0.01,89.58,5.18,0.9017,94.82,0.9422
2006-11-22,8846.0,100844.4,0.13,0.18,0.06,0.1,0.0,95646.0,8633.0,8390.0,98416.2,,,234.0,,,,,,,,,,,234.0,,,,0.09,,,,89.58,89.58,1005.0,11457.0,,0.01,89.58,5.26,0.9004,94.74,0.9178
2006-11-23,8841.0,102555.6,0.13,0.17,0.06,0.1,0.0,97324.0,4380.0,8390.0,50808.0,,,,,,,,0.05,,4253.0,,,,,,,,0.05,,,,45.99,45.99,5144.0,59670.4,,0.06,45.99,5.2,0.9014,94.8,0.9283
2006-11-24,8848.0,108388.0,0.13,0.17,0.06,0.1,0.0,102777.5,4456.0,8390.0,54586.0,,,76.0,,,,,,,,,,,76.0,,,,0.05,,,,45.99,45.99,5234.0,64116.5,,0.06,45.99,5.49,0.8962,94.51,0.9131
2006-11-27,4741.0,58124.66,0.07,0.08,0.03,0.06,0.0,52681.22,4318.0,4297.0,52938.68,,,,,,,,0.0,,138.0,,,,,,,4093.0,0.05,0.04,,,43.22,43.22,5671.0,69526.46,,0.07,43.22,9.85,0.8224,90.15,0.4746
2006-11-28,4743.0,55350.81,0.07,0.07,0.03,0.06,0.0,50145.99,4334.0,4297.0,50577.78,,,16.0,,,,,,,,,,,16.0,,,,0.05,,,,43.22,43.22,5693.0,66437.31,,0.07,43.22,9.4,0.8296,90.6,0.473
2006-11-29,5272.0,62684.08,0.08,0.08,0.04,0.06,0.0,57416.81,4311.0,4829.0,51257.79,,,,0.0,,,,0.0,532.0,23.0,,,0.0,,,,,0.05,,,,43.22,43.22,5663.0,67333.07,,0.07,43.22,8.91,0.8377,91.09,0.5286
2006-11-30,5279.0,62344.99,0.08,0.08,0.04,0.06,0.0,57030.49,4381.0,4829.0,51739.61,,,70.0,,,,,,,,,,,70.0,,,,0.05,,,,43.22,43.22,5755.0,67966.55,,0.07,43.22,8.83,0.839,91.17,0.5208
2006-12-01,5271.0,61670.7,0.08,0.08,0.04,0.06,0.0,56499.3,1317.0,4829.0,15408.9,,,,,,,,0.04,,3065.0,,,,,,,,0.02,,,,13.23,13.23,8632.0,100994.4,,0.1,13.23,8.64,0.8421,91.36,0.5298
2006-12-04,5272.0,60153.52,0.08,0.08,0.04,0.06,0.0,55098.89,1319.0,4829.0,15049.79,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,13.23,13.23,8651.0,98707.91,,0.1,13.23,8.45,0.8453,91.55,0.5288
2006-12-05,1727.0,22226.49,0.02,0.02,0.01,0.02,0.0,16743.87,1803.0,1301.0,23204.61,,,484.0,,,,,,,,,,,484.0,,,3528.0,0.02,0.04,,,18.8,18.8,7787.0,100218.69,,0.09,18.8,35.21,0.5437,64.79,0.1801
2006-12-06,1787.0,22337.5,0.03,0.02,0.01,0.02,0.0,16262.5,2056.0,1301.0,25700.0,,,253.0,,,,,,,,,,,253.0,,,,0.02,,,,18.8,18.8,8881.0,111012.5,,0.1,18.8,34.58,0.5476,65.42,0.1634
2006-12-07,2303.0,28372.96,0.03,0.03,0.02,0.03,0.0,22878.24,4894.0,1857.0,60294.08,,,2838.0,0.01,,,,,556.0,,,,0.01,2838.0,,,,0.06,,,,48.83,48.83,5129.0,63189.28,,0.06,48.83,22.52,0.651,77.48,0.2298
2006-12-08,5301.0,66262.5,0.08,0.07,0.04,0.07,0.0,60712.5,4872.0,4857.0,60900.0,,,,0.04,,,,0.0,3000.0,22.0,,,0.04,,,,,0.06,,,,44.39,44.39,6104.0,76300.0,,0.08,44.39,8.83,0.8391,91.17,0.483
2006-12-11,5301.0,66792.6,0.08,0.07,0.04,0.07,0.0,61198.2,4875.0,4857.0,61425.0,,,3.0,,,,,,,,,,,3.0,,,,0.06,,,,44.39,44.39,6108.0,76960.8,,0.08,44.39,8.77,0.84,91.23,0.4827
2006-12-12,7550.0,93846.5,0.11,0.09,0.05,0.1,0.0,88340.01,4860.0,7107.0,60409.8,,,,,,2250.0,,0.0,,15.0,,,,,0.03,,,0.06,,,,44.39,44.39,6089.0,75686.27,,0.08,44.39,21.48,0.447,62.16,0.6896
2006-12-13,10549.0,130491.13,0.15,0.13,0.07,0.13,0.0,125023.59,4854.0,10107.0,60043.98,,,,0.04,,,,0.0,3000.0,7.0,,,0.04,,,,,0.06,,,,44.39,44.39,6081.0,75221.97,,0.08,44.39,34.98,0.3443,43.65,0.9647
2006-12-14,10546.0,139207.2,0.15,0.13,0.07,0.13,0.0,133412.4,4817.0,10107.0,63584.4,,,,,,,,0.0,,37.0,,,,,,,,0.06,,,,44.39,44.39,6035.0,79662.0,,0.08,44.39,34.88,0.3431,43.61,0.9719
2006-12-15,11661.0,148910.97,0.17,0.12,0.08,0.15,0.0,143113.39,4984.0,11207.0,63645.68,,,167.0,0.01,,,,,1100.0,,,,0.01,167.0,,,,0.06,,,,58.84,58.84,3486.0,44516.22,,0.05,58.84,39.9,0.3494,40.42,1.3769
2006-12-18,11654.0,150686.22,0.17,0.12,0.08,0.15,0.0,144906.51,4909.0,11207.0,63473.37,,,,,,,,0.0,,74.0,,,,,,,,0.06,,,,62.62,62.62,2930.0,37884.9,,0.04,62.62,39.82,0.3497,40.62,1.4867
2006-12-19,11657.0,147927.33,0.17,0.12,0.08,0.15,0.0,142216.83,6332.0,11207.0,80353.08,,,1423.0,,,,,,,,,,,1423.0,,,,0.08,,,,80.27,80.27,1556.0,19745.64,,0.02,80.27,40.06,0.3499,40.37,1.4778
2006-12-20,15831.0,197095.95,0.23,0.16,0.11,0.2,0.0,191505.9,6321.0,15382.0,78696.45,,,,0.05,,,,0.0,4175.0,11.0,,,0.05,,,,,0.08,,,,80.27,80.27,1554.0,19347.3,,0.02,80.27,37.45,0.3877,48.32,2.0103
2006-12-21,18826.0,232689.36,0.27,0.19,0.13,0.23,0.0,227201.52,6251.0,18382.0,77262.36,,,,0.04,,,,0.0,3000.0,70.0,,,0.04,,,,,0.08,,,,80.27,80.27,1536.0,18984.96,,0.02,80.27,40.76,0.4008,47.44,2.4173
2006-12-22,18823.0,231522.9,0.27,0.19,0.13,0.23,0.0,226098.6,6204.0,18382.0,76309.2,,,,,,,,0.0,,47.0,,,,,,,,0.08,,,,80.27,80.27,1525.0,18757.5,,0.02,80.27,40.74,0.4014,47.54,2.4357
2006-12-25,9573.0,117747.9,0.14,0.09,0.07,0.2,0.0,117747.9,0.0,9573.0,0.0,,,,,,,,0.0,,6204.0,,,,,,,,0.08,,,0.11,0.0,0.0,0.0,0.0,,0.02,80.27,37.2,0.3899,48.78,0.0
2006-12-26,18822.0,231510.6,0.27,0.19,0.13,0.23,0.0,226098.6,6191.0,18382.0,76149.3,0.11,,6191.0,,,,8809.0,,,,0.11,,,6191.0,,,,0.08,,,,80.27,80.27,1521.0,18708.3,,0.02,80.27,40.85,0.4014,47.44,2.4406
2006-12-27,18827.0,237220.2,0.27,0.19,0.13,0.23,0.0,231613.2,6268.0,18382.0,78976.8,,,77.0,,,,,,,,,,,77.0,,,,0.08,,,,80.27,80.27,1541.0,19416.6,,0.02,80.27,40.83,0.401,47.42,2.4112
2006-12-28,18826.0,235325.0,0.27,0.19,0.13,0.24,0.0,229775.0,6253.0,18382.0,78162.5,,,,,,,,0.0,,15.0,,,,,,,,0.08,,,,80.27,80.27,1537.0,19212.5,,0.02,80.27,40.28,0.4014,47.92,2.417
2006-12-29,18825.0,237195.0,0.21,0.22,0.11,0.24,0.0,231613.2,6230.0,18382.0,78498.0,,,,,,,,0.0,,22.0,,,,,,,,0.08,,,,80.27,80.27,1531.0,19290.6,,0.02,80.27,40.46,0.4012,47.75,2.4256
2007-01-01,9573.0,120619.8,0.11,0.12,0.06,0.2,0.0,120619.8,0.0,9573.0,0.0,,,,,,,,0.0,,6230.0,,,,,,,,0.08,,,0.11,0.0,0.0,0.0,0.0,,0.02,80.27,37.75,0.3878,48.13,0.0
2007-01-02,18825.0,237195.0,0.21,0.23,0.11,0.24,0.0,231613.2,6237.0,18382.0,78586.2,0.11,,6237.0,,,,8809.0,,,,0.11,,,6237.0,,,,0.08,,,,80.27,80.27,1533.0,19315.8,,0.02,80.27,40.27,0.4013,47.91,2.4231
2007-01-03,17076.0,212425.44,0.19,0.21,0.1,0.22,0.0,206902.08,6254.0,16632.0,77799.76,,,18.0,,,,,,,,,,,18.0,,,1750.0,0.08,0.02,,,80.27,80.27,1537.0,19120.28,,0.02,80.27,33.99,0.4079,52.97,2.1918
2007-01-04,17076.0,230526.0,0.19,0.22,0.1,0.21,0.0,224532.0,6245.0,16632.0,84307.5,,,,,,,,0.0,,9.0,,,,,,,,0.08,,,,80.27,80.27,1535.0,20722.5,,0.02,80.27,34.38,0.403,52.22,2.1949
2007-01-05,17090.0,221144.6,0.19,0.21,0.1,0.22,0.0,215218.08,6451.0,16632.0,83475.94,,,205.0,,,,,,,,,,,205.0,,,,0.08,,,,80.27,80.27,1585.0,20509.9,,0.02,80.27,32.72,0.4165,54.63,2.1267
2007-01-08,17073.0,220412.43,0.19,0.21,0.1,0.22,0.0,214719.12,1864.0,16632.0,24064.24,,,,,,,,0.06,,4586.0,,,,,,,,0.02,,,,24.11,24.11,5867.0,75742.97,,0.08,24.11,32.84,0.4155,54.47,2.2084
2007-01-09,14319.0,186003.81,0.16,0.18,0.09,0.19,0.0,180327.18,1846.0,13882.0,23979.54,,,,,,,,0.0,,18.0,,,,,,,2750.0,0.02,0.03,,,24.11,24.11,5810.0,75471.9,,0.08,24.11,32.24,0.5241,64.75,1.8703
2007-01-10,6960.0,89088.0,0.08,0.09,0.04,0.09,0.0,83289.6,1917.0,6507.0,24537.6,,,71.0,,,,,,,,,,,71.0,,,7375.0,0.02,0.1,,,25.08,25.08,5727.0,73305.6,,0.07,25.08,22.49,0.5586,70.98,0.9106
2007-01-11,5757.0,75992.4,0.07,0.09,0.03,0.07,0.0,75992.4,1446.0,5757.0,19087.2,,,,,,,,0.01,,471.0,,,,,,,750.0,0.02,0.01,,,19.15,19.15,6107.0,80612.4,,0.08,19.15,25.12,0.5211,67.24,0.7622
2007-01-12,5757.0,76625.67,0.07,0.09,0.03,0.07,0.0,76625.67,5088.0,5757.0,67721.28,,,3642.0,,,,,,,,,,,3642.0,,,,0.07,,,,65.87,65.87,2636.0,35085.16,,0.03,65.87,25.68,0.5164,66.68,0.7454
2007-01-15,5334.0,70942.2,0.06,0.08,0.03,0.07,0.0,70942.2,5146.0,5334.0,68441.8,,,59.0,,,,,,,,,,,59.0,,,423.0,0.07,0.01,,,65.87,65.87,2666.0,35457.8,,0.03,65.87,27.81,0.5985,72.19,0.6828
2007-01-16,12127.0,157408.46,0.14,0.18,0.07,0.16,0.0,157408.46,4965.0,12127.0,64445.7,,,,0.09,,,,0.0,6793.0,181.0,,,0.09,,,,,0.07,,,,65.87,65.87,2572.0,33384.56,,0.03,65.87,40.95,0.5164,59.05,1.6088
2007-01-17,12127.0,161410.37,0.15,0.18,0.07,0.16,0.0,161410.37,4894.0,12127.0,65139.14,,,,,,,,0.0,,71.0,,,,,,,,0.06,,,,65.87,65.87,2535.0,33740.85,,0.03,65.87,40.36,0.5186,59.64,1.6322
2007-01-18,13665.0,189943.5,0.17,0.18,0.08,0.18,0.0,189943.5,6511.0,13665.0,90502.9,,,1617.0,0.02,,,,,1538.0,,,,0.02,1617.0,,,,0.09,,,,86.41,86.41,1024.0,14233.6,,0.01,86.41,47.65,0.5011,52.35,1.8135
2007-01-19,13665.0,183794.25,0.17,0.17,0.08,0.18,0.0,183794.25,6659.0,13665.0,89563.55,,,148.0,,,,,,,,,,,148.0,,,,0.09,,,,86.41,86.41,1047.0,14082.15,,0.01,86.41,48.73,0.5003,51.27,1.7731
2007-01-22,13665.0,180514.65,0.17,0.18,0.08,0.18,0.0,180514.65,6547.0,13665.0,86485.87,,,,,,,,0.0,,112.0,,,,,,,,0.09,,,,90.01,90.01,726.0,9590.46,,0.01,90.01,47.91,0.5009,52.09,1.8789
2007-01-23,7572.0,99723.24,0.1,0.1,0.05,0.1,0.0,99723.24,6532.0,7572.0,86026.44,,,,,,,,0.0,,15.0,,,,,,,6093.0,0.09,0.08,,,90.01,90.01,725.0,9548.25,,0.01,90.01,13.73,0.7631,86.27,1.0434
2007-01-24,7572.0,100783.32,0.1,0.1,0.05,0.1,0.0,100783.32,6530.0,7572.0,86914.3,,,,,,,,0.0,,3.0,,,,,,,,0.09,,,,90.01,90.01,724.0,9636.44,,0.01,90.01,13.77,0.7626,86.23,1.0438
2007-01-25,7572.0,100329.0,0.1,0.1,0.05,0.1,0.0,100329.0,6539.0,7572.0,86641.75,,,9.0,,,,,,,,,,,9.0,,,,0.09,,,,90.01,90.01,725.0,9606.25,,0.01,90.01,13.64,0.7644,86.36,1.0423
2007-01-26,7572.0,99723.24,0.1,0.11,0.05,0.1,0.0,99723.24,6535.0,7572.0,86065.95,,,,,,,,0.0,,4.0,,,,,,,,0.09,,,,90.01,90.01,725.0,9548.25,,0.01,90.01,13.69,0.7636,86.31,1.043
2007-01-29,7572.0,98966.04,0.1,0.11,0.05,0.1,0.0,98966.04,6530.0,7572.0,85347.1,,,,,,,,0.0,,5.0,,,,,,,,0.09,,,,90.01,90.01,724.0,9462.68,,0.01,90.01,13.77,0.7626,86.23,1.0438
2007-01-30,7572.0,96921.6,0.1,0.11,0.05,0.1,0.0,96921.6,6523.0,7572.0,83494.4,,,,,,,,0.0,,7.0,,,,,,,,0.08,,,,90.01,90.01,724.0,9267.2,,0.01,90.01,13.86,0.7613,86.14,1.045
2007-01-31,7572.0,96315.84,0.1,0.13,0.05,0.1,0.0,96315.84,0.0,7572.0,0.0,,,,,,,,0.08,,6523.0,,,,,,,,0.0,,,,0.0,0.0,17096.0,217461.12,,0.22,0.0,13.86,0.7613,86.14,0.4429
2007-02-01,1100.0,14190.0,0.01,0.02,0.01,0.01,0.0,14190.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,6472.0,0.0,0.08,,,0.0,0.0,17392.0,224356.8,,0.22,0.0,,1.0,100.0,0.0632
2007-02-02,1100.0,14289.0,0.01,0.02,0.01,0.01,0.0,14289.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17497.0,227286.03,,0.22,0.0,,1.0,100.0,0.0629
