,OPM FP Equity_DX_SI_QTY,OPM FP Equity_DX_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OPM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OPM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OPM FP Equity_DX_SI_MV,OPM FP Equity_DX_DSS,OPM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY,OPM FP Equity_DX_BROKER_SI_QTY,OPM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OPM FP Equity_DX_BROKER_SI_MV_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_x,OPM FP Equity_DX_BROKER_SI_MV_INC_x,OPM FP Equity_DX_SUPPLY_SI_MV_NEW,OPM FP Equity_DX_BROKER_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_NEW,OPM FP Equity_DX_SUPPLY_SI_MV_DEC,OPM FP Equity_DX_BROKER_SI_QTY_INC,OPM FP Equity_DX_SUPPLY_SI_QTY_DEC,OPM FP Equity_DX_BROKER_SI_MV_NEW_y,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OPM FP Equity_DX_BROKER_SI_MV_INC_y,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_y,OPM FP Equity_DX_BROKER_SI_MV_ADD,OPM FP Equity_DX_SUPPLY_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_DEC,OPM FP Equity_DX_SUPPLY_SI_MV,OPM FP Equity_DX_BROKER_SI_MV_DEC,OPM FP Equity_DX_SUPPLY_SI_MV_RMV,OPM FP Equity_DX_BROKER_SI_MV_RMV,OPM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OPM FP Equity_DX_UTILIZATION_QUANTITY,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OPM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OPM FP Equity_DX_ACTIVE_UTILIZATION_MV,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OPM FP Equity_DX_BROKER_SI_CON_RATIO,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OPM FP Equity_DX_DEMAND_SUPPLY_RATIO,OPM FP Equity_PX_LAST
2009-01-09,1000.0,6854.64,0.01,0.08,0.01,0.01,0.0,6854.64,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024,8.35
2009-01-12,1000.0,6805.39,0.01,0.09,0.01,0.01,0.0,6805.39,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024,8.29
2009-01-13,1000.0,6731.5,0.01,0.09,0.01,0.01,0.0,6731.5,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024,8.2
2009-01-14,1000.0,6715.08,0.01,0.09,0.01,0.01,0.0,6715.08,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024,8.18
2009-01-15,1000.0,6731.5,0.01,0.1,0.01,0.01,0.0,6731.5,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,8.2
2009-01-16,1000.0,6706.88,0.01,0.09,0.01,0.01,0.0,6706.88,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,8.17
2009-01-19,1000.0,6485.23,0.01,0.09,0.01,0.01,0.0,6485.23,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,7.9
2009-01-20,1000.0,6115.82,0.01,0.09,0.01,0.01,0.0,6115.82,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,7.45
2009-01-21,1000.0,5582.22,0.01,0.09,0.01,0.01,0.0,5582.22,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.8
2009-01-22,1000.0,5500.13,0.01,0.09,0.01,0.01,0.0,5500.13,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.7
2009-01-23,1000.0,5245.65,0.01,0.09,0.01,0.01,0.0,5245.65,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.39
2009-01-26,1000.0,5196.39,0.01,0.09,0.01,0.01,0.0,5196.39,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.33
2009-01-27,1000.0,5335.95,0.01,0.09,0.01,0.01,0.0,5335.95,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.5
2009-01-28,1000.0,5500.13,0.01,0.1,0.01,0.01,0.0,5500.13,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.7
2009-01-29,1000.0,5483.71,0.01,0.12,0.01,0.01,0.0,5483.71,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.68
2009-01-30,1000.0,5450.88,0.01,0.12,0.01,0.01,0.0,5450.88,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.64
2009-02-02,1000.0,5385.2,0.01,0.12,0.01,0.01,0.0,5385.2,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.56
2009-02-03,1000.0,5418.04,0.01,0.15,0.01,0.01,0.0,5418.04,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.6
2009-02-04,1000.0,5729.99,0.01,0.15,0.01,0.01,0.0,5729.99,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.98
2009-02-05,1000.0,5738.2,0.01,0.18,0.01,0.01,0.0,5738.2,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.99
2009-02-06,1000.0,5582.22,0.01,0.15,0.01,0.01,0.0,5582.22,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.8
2009-02-09,1000.0,5549.39,0.01,0.15,0.01,0.01,0.0,5549.39,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.76
2009-02-10,1000.0,5418.04,0.01,0.15,0.01,0.01,0.0,5418.04,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.6
2009-02-11,1000.0,5294.9,0.01,0.15,0.01,0.01,0.0,5294.9,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.45
2009-02-12,1000.0,5212.81,0.01,0.15,0.01,0.01,0.0,5212.81,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,6.35
2009-02-13,1000.0,5500.13,0.01,0.15,0.01,0.01,0.0,5500.13,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,6.7
2009-02-16,1000.0,5574.01,0.01,0.14,0.01,0.01,0.0,5574.01,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,6.79
2009-02-17,1000.0,5171.76,0.01,0.14,0.01,0.01,0.0,5171.76,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,6.3
2009-02-18,1000.0,5327.74,0.01,0.14,0.01,0.01,0.0,5327.74,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,6.49
2009-02-19,1000.0,5237.44,0.01,0.14,0.01,0.01,0.0,5237.44,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022,6.38
2009-02-20,1000.0,5171.76,0.01,0.14,0.01,0.01,0.0,5171.76,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022,6.3
2009-02-23,1000.0,4900.86,0.01,0.14,0.01,0.01,0.0,4900.86,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.97
2009-02-24,1000.0,4597.12,0.01,0.14,0.01,0.01,0.0,4597.12,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.6
2009-02-25,1000.0,4597.12,0.01,0.13,0.01,0.01,0.0,4597.12,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.6
2009-02-26,1000.0,4629.96,0.01,0.13,0.01,0.01,0.0,4629.96,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.64
2009-02-27,1000.0,4260.55,0.01,0.13,0.01,0.01,0.0,4260.55,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.19
2009-03-02,1000.0,4465.78,0.01,0.13,0.01,0.01,0.0,4465.78,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.44
2009-03-03,1000.0,4424.73,0.01,0.13,0.01,0.01,0.0,4424.73,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.39
2009-03-04,1000.0,4432.94,0.01,0.13,0.01,0.01,0.0,4432.94,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.4
2009-03-05,1000.0,4309.8,0.01,0.13,0.01,0.01,0.0,4309.8,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.25
2009-03-06,1000.0,4104.57,0.01,0.14,0.01,0.01,0.0,4104.57,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.0
2009-03-09,1000.0,4104.57,0.01,0.14,0.01,0.01,0.0,4104.57,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.0
2009-03-10,1000.0,4186.67,0.01,0.14,0.01,0.01,0.0,4186.67,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,5.1
2009-03-11,1000.0,3776.21,0.01,0.14,0.01,0.01,0.0,3776.21,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021,4.6
2009-03-12,1000.0,3784.42,0.01,0.12,0.01,0.0,0.0,3784.42,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022,4.61
2009-03-13,1000.0,3858.3,0.01,0.12,0.01,0.0,0.0,3858.3,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022,4.7
2009-03-16,1000.0,4104.57,0.01,0.12,0.01,0.0,0.0,4104.57,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,5.0
2009-03-17,1000.0,4613.54,0.01,0.1,0.01,0.01,0.0,4613.54,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,5.62
2009-03-18,1000.0,4950.12,0.01,0.1,0.01,0.01,0.0,4950.12,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,6.03
2009-03-19,1000.0,4966.54,0.01,0.09,0.01,0.01,0.0,4966.54,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024,6.05
2009-03-20,1000.0,5204.6,0.01,0.09,0.01,0.01,0.0,5204.6,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024,6.34
2009-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.01,,,0.0,0.0,413167.0,2167328.07,,2.62,0.0,,0.0,,0.0,6.39
2009-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413167.0,2041833.33,,2.62,0.0,,0.0,,0.0,6.02
2009-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413167.0,2119843.57,,2.5,0.0,,0.0,,0.0,6.25
2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413167.0,2085926.08,,2.58,0.0,,0.0,,0.0,6.15
2009-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,413167.0,2133410.57,,2.56,0.0,,0.0,,0.0,6.29
2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430404.0,2222414.77,,2.71,0.0,,0.0,,0.0,6.29
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430344.0,2165580.83,,2.69,0.0,,0.0,,0.0,6.13
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430344.0,2264498.06,,2.66,0.0,,0.0,,0.0,6.41
2009-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430344.0,2508258.38,,2.8,0.0,,0.0,,0.0,7.1
2009-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430344.0,2720223.88,,3.04,0.0,,0.0,,0.0,7.7
2009-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430344.0,2932189.37,,3.37,0.0,,0.0,,0.0,8.3
2009-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,396096.0,2663069.68,,3.29,0.0,,0.0,,0.0,8.19
2009-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,2678017.36,,3.34,0.0,,0.0,,0.0,7.95
2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,2694860.23,,3.27,0.0,,0.0,,0.0,8.0
2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,2694860.23,,3.28,0.0,,0.0,,0.0,
2009-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,2694860.23,,3.27,0.0,,0.0,,0.0,
2009-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,2775706.04,,3.31,0.0,,0.0,,0.0,8.24
2009-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,2964346.26,,3.42,0.0,,0.0,,0.0,8.8
2009-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,3031717.76,,3.63,0.0,,0.0,,0.0,9.0
2009-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410344.0,3008137.73,,3.7,0.0,,0.0,,0.0,8.93
2009-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411546.0,2993300.22,,3.68,0.0,,0.0,,0.0,8.86
2009-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411221.0,3021318.37,,3.65,0.0,,0.0,,0.0,8.95
2009-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411221.0,3129343.16,,3.7,0.0,,0.0,,0.0,9.27
2009-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,411221.0,3105712.74,,3.79,0.0,,0.0,,0.0,9.2
2009-04-24,441628.0,3299105.2,5.73,23.78,2.36,4.03,1.0,1649552.6,220814.0,220814.0,1649552.6,,,,,,220814.0,,,,,,,,,2.0,220814.0,,2.03,,,,100.0,53.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0739,9.1
2009-04-27,441628.0,3320857.54,5.73,24.67,2.36,4.06,1.0,1660428.77,220814.0,220814.0,1660428.77,,,,,,,,,,,,,,,,,,2.01,,,,100.0,53.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0739,9.16
2009-04-28,441628.0,3407866.91,5.73,24.49,2.36,4.04,1.0,1703933.45,220814.0,220814.0,1703933.45,,,,,,,,,,,,,,,,,,2.02,,,,100.0,53.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.074,9.4
2009-04-29,441628.0,3371613.0,5.73,25.08,2.36,4.09,1.0,1685806.5,220814.0,220814.0,1685806.5,,,,,,,,,,,,,,,,,,2.08,,,,100.0,53.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.074,9.3
2009-04-30,441628.0,3389739.96,5.73,25.8,2.36,4.12,1.0,1694869.98,220814.0,220814.0,1694869.98,,,,,,,,,,,,,,,,,,2.05,,,,100.0,53.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.074,9.35
2009-05-01,441628.0,3389739.96,5.73,25.45,2.36,4.13,1.0,1694869.98,220814.0,220814.0,1694869.98,,,,,,,,,,,,,,,,,,2.06,,,,100.0,53.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.074,
2009-05-04,441628.0,3371613.0,5.73,25.45,2.36,4.11,1.0,1685806.5,220814.0,220814.0,1685806.5,,,,,,,,,,,,,,,,,,2.06,,,,100.0,56.07,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1215,9.3
2009-05-05,473728.0,3577791.71,6.15,29.08,2.53,4.41,1.0,1818727.9,232914.0,240814.0,1759063.8,,,,0.2,,,,,20000.0,,,,0.2,,,12100.0,,2.17,,,,100.0,61.85,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2581,9.2
2009-05-06,473728.0,3542791.57,6.15,30.13,2.53,4.36,1.0,1800936.0,232914.0,240814.0,1741855.57,,,,,,,,,,,,,,,,,,2.14,,,,100.0,61.85,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2581,9.11
2009-05-07,569728.0,4465012.49,7.39,36.1,3.05,5.17,1.0,2294811.15,284914.0,292814.0,2232898.1,,,,0.43,,,,,52000.0,,,,0.43,,,52000.0,,2.59,,,,100.0,75.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.513,9.18
2009-05-08,569728.0,4474740.19,7.39,36.13,3.05,5.17,1.0,2299810.74,284914.0,292814.0,2237762.8,,,,,,,,,,,,,,,,,,2.61,,,,100.0,75.56,0.0,0.0,,0.0,100.0,,1.0,100.0,1.511,9.2
2009-05-11,569728.0,4231547.79,7.39,36.38,3.05,5.22,1.0,2174821.03,284914.0,292814.0,2116145.26,,,,,,,,,,,,,,,,,,2.62,,,,100.0,75.56,0.0,0.0,,0.0,100.0,,1.0,100.0,1.511,8.7
2009-05-12,549728.0,4036070.49,7.13,33.9,2.94,4.78,1.0,2002984.26,284914.0,272814.0,2091821.75,,,,,,,,,,,,,,,,,20000.0,2.48,0.31,,,100.0,75.56,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4579,8.6
2009-05-13,529628.0,3847803.9,6.87,33.11,2.83,4.56,1.0,1923901.95,264814.0,264814.0,1923901.95,,,,,,,,0.17,,20100.0,,,,,,,8000.0,2.28,0.09,,,100.0,65.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3099,8.51
2009-05-14,441628.0,3182082.83,5.73,26.94,2.36,3.76,1.0,1591041.42,220814.0,220814.0,1591041.42,,,,,,,,0.38,,44000.0,,,,,,,44000.0,1.88,0.41,,,100.0,55.21,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1042,8.44
2009-05-15,441628.0,3182082.83,5.73,26.35,2.36,3.74,1.0,1591041.42,220814.0,220814.0,1591041.42,,,,,,,,,,,,,,,,,,1.86,,,,100.0,54.71,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0941,8.44
2009-05-18,441628.0,3174542.35,5.73,26.51,2.36,3.73,1.0,1587271.18,220814.0,220814.0,1587271.18,,,,,,,,,,,,,,,,,,1.86,,,,100.0,54.71,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0941,8.42
2009-05-19,441628.0,3204704.27,5.73,26.29,2.36,3.7,1.0,1602352.14,220814.0,220814.0,1602352.14,,,,,,,,,,,,,,,,,,1.86,,,,100.0,54.1,0.0,0.0,,0.0,100.0,,1.0,100.0,1.082,8.5
2009-05-20,441628.0,3204704.27,5.73,30.77,2.36,3.73,1.0,1602352.14,220814.0,220814.0,1602352.14,,,,,,,,,,,,,,,,,,1.88,,,,100.0,55.3,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1059,8.5
2009-05-21,441628.0,3242406.68,5.73,32.27,2.36,3.74,1.0,1621203.34,220814.0,220814.0,1621203.34,,,,,,,,,,,,,,,,,,1.88,,,,100.0,55.3,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1059,8.6
2009-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.88,,220814.0,,,,,,,220814.0,0.0,1.86,,,0.0,0.0,399328.0,2897751.38,,3.37,0.0,,0.0,,0.0,8.5
2009-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,422283.0,3082351.38,,3.59,0.0,,0.0,,0.0,8.55
2009-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,422911.0,3076103.96,,3.56,0.0,,0.0,,0.0,8.52
2009-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,427920.0,3160029.42,,3.66,0.0,,0.0,,0.0,8.65
2009-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423665.0,3146692.27,,3.65,0.0,,0.0,,0.0,8.7
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423665.0,3074354.51,,3.64,0.0,,0.0,,0.0,8.5
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423506.0,3073200.72,,3.65,0.0,,0.0,,0.0,8.5
2009-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412599.0,3096203.37,,3.56,0.0,,0.0,,0.0,8.79
2009-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,424757.0,3176560.15,,3.71,0.0,,0.0,,0.0,8.76
2009-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,429364.0,3533581.36,,3.74,0.0,,0.0,,0.0,9.64
