,ALUVI FP Equity_DX_SI_QTY,ALUVI FP Equity_DX_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUVI FP Equity_DX_SI_MV,ALUVI FP Equity_DX_DSS,ALUVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SUPPLY_SI_QTY,ALUVI FP Equity_DX_BROKER_SI_QTY,ALUVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALUVI FP Equity_DX_BROKER_SI_MV_INC_x,ALUVI FP Equity_DX_BROKER_SI_QTY_ADD,ALUVI FP Equity_DX_SUPPLY_SI_MV_DEC,ALUVI FP Equity_DX_BROKER_SI_QTY_INC,ALUVI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUVI FP Equity_DX_BROKER_SI_MV_INC_y,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALUVI FP Equity_DX_BROKER_SI_MV_ADD,ALUVI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUVI FP Equity_DX_BROKER_SI_QTY_DEC,ALUVI FP Equity_DX_SUPPLY_SI_MV,ALUVI FP Equity_DX_BROKER_SI_MV_DEC,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALUVI FP Equity_DX_BROKER_SI_CON_RATIO,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUVI FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-10-26,2040.0,18360.0,0.16,0.13,0.08,0.02,0.0,18360.0,100.0,2040.0,900.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-10-27,2040.0,18054.0,0.16,0.13,0.08,0.02,0.0,18054.0,100.0,2040.0,885.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-10-28,2040.0,16932.0,0.16,0.13,0.08,0.02,0.0,16932.0,100.0,2040.0,830.0,,,,,,,,,,,,0.0,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.08
2020-10-29,2040.0,18462.0,0.16,0.12,0.08,0.02,0.0,18462.0,100.0,2040.0,905.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-10-30,2040.0,18462.0,0.16,0.12,0.08,0.02,0.0,18462.0,100.0,2040.0,905.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-02,2040.0,19788.0,0.16,0.12,0.08,0.02,0.0,19788.0,100.0,2040.0,970.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-03,2040.0,20400.0,0.16,0.12,0.08,0.02,0.0,20400.0,100.0,2040.0,1000.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-04,2040.0,20808.0,0.16,0.12,0.08,0.02,0.0,20808.0,100.0,2040.0,1020.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-05,2040.0,20808.0,0.16,0.12,0.08,0.02,0.0,20808.0,100.0,2040.0,1020.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-06,2040.0,19686.0,0.16,0.11,0.08,0.02,0.0,19686.0,100.0,2040.0,965.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-09,2040.0,18258.0,0.16,0.11,0.08,0.02,0.0,18258.0,100.0,2040.0,895.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-10,2040.0,17442.0,0.16,0.1,0.08,0.02,0.0,17442.0,100.0,2040.0,855.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-11,2040.0,17748.0,0.16,0.1,0.08,0.02,0.0,17748.0,100.0,2040.0,870.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-12,2040.0,18156.0,0.16,0.1,0.08,0.02,0.0,18156.0,100.0,2040.0,890.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-13,2040.0,18258.0,0.16,0.1,0.08,0.02,0.0,18258.0,100.0,2040.0,895.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-16,2040.0,17340.0,0.16,0.1,0.08,0.02,0.0,17340.0,100.0,2040.0,850.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-17,2040.0,17238.0,0.16,0.1,0.08,0.02,0.0,17238.0,100.0,2040.0,845.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-18,2040.0,17238.0,0.16,0.1,0.08,0.02,0.0,17238.0,100.0,2040.0,845.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-19,2040.0,17340.0,0.16,0.09,0.08,0.02,0.0,17340.0,100.0,2040.0,850.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-20,2040.0,17442.0,0.16,0.1,0.08,0.02,0.0,17442.0,100.0,2040.0,855.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-23,2040.0,17238.0,0.16,0.11,0.08,0.02,0.0,17238.0,100.0,2040.0,845.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-24,2040.0,17340.0,0.16,0.11,0.08,0.02,0.0,17340.0,100.0,2040.0,850.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-25,2040.0,17034.0,0.16,0.11,0.08,0.02,0.0,17034.0,100.0,2040.0,835.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-26,2040.0,17136.0,0.16,0.13,0.08,0.02,0.0,17136.0,100.0,2040.0,840.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-27,2040.0,17034.0,0.16,0.14,0.08,0.02,0.0,17034.0,100.0,2040.0,835.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-11-30,2040.0,17340.0,0.16,0.14,0.08,0.02,0.0,17340.0,100.0,2040.0,850.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-01,2040.0,17340.0,0.16,0.14,0.08,0.02,0.0,17340.0,100.0,2040.0,850.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-02,2040.0,16932.0,0.16,0.15,0.08,0.02,0.0,16932.0,100.0,2040.0,830.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-03,2040.0,17340.0,0.16,0.16,0.08,0.02,0.0,17340.0,100.0,2040.0,850.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-04,2040.0,17034.0,0.16,0.17,0.08,0.02,0.0,17034.0,100.0,2040.0,835.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-07,2040.0,16830.0,0.16,0.19,0.08,0.02,0.0,16830.0,100.0,2040.0,825.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-08,2040.0,17136.0,0.16,0.21,0.08,0.02,0.0,17136.0,100.0,2040.0,840.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-09,2040.0,16830.0,0.16,0.21,0.08,0.02,0.0,16830.0,100.0,2040.0,825.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-10,2040.0,17136.0,0.16,0.22,0.08,0.02,0.0,17136.0,100.0,2040.0,840.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-11,2040.0,16830.0,0.16,0.22,0.08,0.02,0.0,16830.0,100.0,2040.0,825.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-14,2040.0,16932.0,0.16,0.22,0.08,0.02,0.0,16932.0,100.0,2040.0,830.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-15,2040.0,16728.0,0.16,0.24,0.08,0.02,0.0,16728.0,100.0,2040.0,820.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-16,2040.0,16422.0,0.16,0.24,0.08,0.02,0.0,16422.0,100.0,2040.0,805.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-17,2040.0,16218.0,0.16,0.26,0.08,0.02,0.0,16218.0,100.0,2040.0,795.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-18,2040.0,16116.0,0.16,0.26,0.08,0.02,0.0,16116.0,100.0,2040.0,790.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.2
2020-12-21,3240.0,25920.0,0.25,0.42,0.13,0.03,0.0,21120.0,700.0,2640.0,5600.0,600.0,,600.0,,,,,600.0,0.0,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2020-12-22,3240.0,25758.0,0.25,0.51,0.13,0.03,0.0,20988.0,700.0,2640.0,5565.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2020-12-23,3240.0,26082.0,0.25,0.58,0.13,0.03,0.0,21252.0,700.0,2640.0,5635.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2020-12-24,3240.0,25758.0,0.25,0.61,0.13,0.03,0.0,20988.0,700.0,2640.0,5565.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2020-12-25,3240.0,25758.0,0.25,0.66,0.13,0.03,0.0,20988.0,700.0,2640.0,5565.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,36.91,0.5343,63.09,2.3143
2020-12-28,3240.0,25110.0,0.25,0.66,0.13,0.03,0.0,20460.0,700.0,2640.0,5425.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,36.76,0.5351,63.24,2.3143
2020-12-29,3240.0,25110.0,0.25,0.65,0.13,0.03,0.0,20460.0,700.0,2640.0,5425.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2020-12-30,3240.0,25272.0,0.25,0.67,0.13,0.03,0.0,20592.0,700.0,2640.0,5460.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2020-12-31,3240.0,25110.0,0.25,0.72,0.13,0.03,0.0,20460.0,700.0,2640.0,5425.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2021-01-01,3240.0,25110.0,0.25,0.73,0.13,0.03,0.0,20460.0,700.0,2640.0,5425.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,36.98,0.5339,63.02,2.3143
2021-01-04,3240.0,25434.0,0.25,0.73,0.13,0.03,0.0,20724.0,700.0,2640.0,5495.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2021-01-05,3240.0,25758.0,0.25,0.72,0.13,0.03,0.0,20988.0,700.0,2640.0,5565.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2021-01-06,3240.0,51516.0,0.25,0.74,0.13,0.03,0.0,41976.0,700.0,2640.0,11130.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2021-01-07,3240.0,45684.0,0.25,0.13,0.13,0.05,0.0,37224.0,700.0,2640.0,9870.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2021-01-08,3240.0,43416.0,0.25,0.11,0.13,0.05,0.0,35376.0,700.0,2640.0,9380.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.3143
2021-01-11,3240.0,47304.0,0.25,0.1,0.13,0.04,0.0,38544.0,700.0,2640.0,10220.0,,,,,,,,,,,,0.01,,100.0,63.64,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,2.9455
2021-01-12,2240.0,30688.0,0.17,0.06,0.09,0.03,0.0,22468.0,700.0,1640.0,9590.0,,,,,,,,,,,1000.0,0.01,0.01,100.0,50.0,0.0,0.0,0.0,100.0,46.43,0.5026,53.57,1.6
2021-01-13,2240.0,31136.0,0.17,0.06,0.09,0.03,0.0,22796.0,700.0,1640.0,9730.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.43,0.5026,53.57,1.6
2021-01-14,2240.0,30688.0,0.17,0.06,0.09,0.03,0.0,22468.0,700.0,1640.0,9590.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.43,0.5026,53.57,1.6
2021-01-15,2240.0,30464.0,0.17,0.06,0.09,0.03,0.0,22304.0,700.0,1640.0,9520.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,46.25,0.5028,53.75,1.6
2021-01-18,1040.0,13520.0,0.08,0.03,0.04,0.01,0.0,13520.0,100.0,1040.0,1300.0,,,,0.01,,600.0,,,,,600.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,5.2
2021-01-19,440.0,5852.0,0.03,0.01,0.02,0.01,0.0,5852.0,100.0,440.0,1330.0,,,,,,,,,,,600.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-01-20,440.0,5764.0,0.03,0.01,0.02,0.01,0.0,5764.0,100.0,440.0,1310.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-01-21,440.0,6336.0,0.03,0.01,0.02,0.01,0.0,6336.0,100.0,440.0,1440.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-01-22,440.0,5940.0,0.03,0.01,0.02,0.01,0.0,5940.0,100.0,440.0,1350.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-01-25,440.0,6204.0,0.03,0.01,0.02,0.01,0.0,6204.0,100.0,440.0,1410.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-01-26,440.0,6292.0,0.03,0.01,0.02,0.01,0.0,6292.0,100.0,440.0,1430.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-01-27,1440.0,19728.0,0.11,0.03,0.06,0.02,0.0,12878.0,600.0,940.0,8220.0,500.0,,500.0,,,,,500.0,0.01,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,1.2
2021-01-28,1440.0,19440.0,0.11,0.03,0.06,0.02,0.0,12690.0,600.0,940.0,8100.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,1.2
2021-01-29,1440.0,19296.0,0.11,0.03,0.06,0.02,0.0,12596.0,600.0,940.0,8040.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,1.2
2021-02-01,1440.0,19152.0,0.11,0.03,0.06,0.02,0.0,12502.0,600.0,940.0,7980.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,1.2
2021-02-02,1440.0,19152.0,0.11,0.03,0.06,0.02,0.0,12502.0,600.0,940.0,7980.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,1.2
2021-02-03,940.0,12220.0,0.07,0.02,0.04,0.01,0.0,5720.0,600.0,440.0,7800.0,,,,,,,,,,,500.0,0.01,0.01,100.0,50.0,0.0,0.0,0.0,100.0,46.81,0.502,53.19,0.7833
2021-02-04,440.0,5852.0,0.03,0.01,0.02,0.01,0.0,5852.0,100.0,440.0,1330.0,,,,0.01,,500.0,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-05,440.0,5940.0,0.03,0.01,0.02,0.01,0.0,5940.0,100.0,440.0,1350.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-08,440.0,5808.0,0.03,0.01,0.02,0.01,0.0,5808.0,100.0,440.0,1320.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-09,440.0,5676.0,0.03,0.01,0.02,0.01,0.0,5676.0,100.0,440.0,1290.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-10,440.0,5720.0,0.03,0.01,0.02,0.01,0.0,5720.0,100.0,440.0,1300.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-11,440.0,5588.0,0.03,0.01,0.02,0.01,0.0,5588.0,100.0,440.0,1270.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-12,440.0,5588.0,0.03,0.01,0.02,0.01,0.0,5588.0,100.0,440.0,1270.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-15,440.0,5544.0,0.03,0.01,0.02,0.01,0.0,5544.0,100.0,440.0,1260.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-16,440.0,5060.0,0.03,0.01,0.02,0.01,0.0,5060.0,100.0,440.0,1150.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-17,440.0,4840.0,0.03,0.01,0.02,0.01,0.0,4840.0,100.0,440.0,1100.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-18,440.0,4752.0,0.03,0.02,0.02,0.0,0.0,4752.0,100.0,440.0,1080.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-19,440.0,4708.0,0.03,0.02,0.02,0.0,0.0,4708.0,100.0,440.0,1070.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-22,440.0,4664.0,0.03,0.02,0.02,0.0,0.0,4664.0,100.0,440.0,1060.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.2
2021-02-23,100.0,1050.0,0.01,0.01,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,340.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-02-24,100.0,1040.0,0.01,0.01,0.0,0.0,0.0,1040.0,100.0,100.0,1040.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-02-25,100.0,1050.0,0.01,0.01,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-02-26,100.0,1050.0,0.01,0.01,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-01,100.0,1070.0,0.01,0.01,0.0,0.0,0.0,1070.0,100.0,100.0,1070.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-02,100.0,1060.0,0.01,0.01,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-03,100.0,1040.0,0.01,0.01,0.0,0.0,0.0,1040.0,100.0,100.0,1040.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-04,100.0,1030.0,0.01,0.01,0.0,0.0,0.0,1030.0,100.0,100.0,1030.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-05,100.0,1010.0,0.01,0.01,0.0,0.0,0.0,1010.0,100.0,100.0,1010.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-08,100.0,1010.0,0.01,0.01,0.0,0.0,0.0,1010.0,100.0,100.0,1010.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-09,100.0,1000.0,0.01,0.01,0.0,0.0,0.0,1000.0,100.0,100.0,1000.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-10,100.0,1010.0,0.01,0.01,0.0,0.0,0.0,1010.0,100.0,100.0,1010.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-11,100.0,1010.0,0.01,0.01,0.0,0.0,0.0,1010.0,100.0,100.0,1010.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-12,100.0,1020.0,0.01,0.01,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-15,100.0,1030.0,0.01,0.01,0.0,0.0,0.0,1030.0,100.0,100.0,1030.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-16,100.0,1090.0,0.01,0.01,0.0,0.0,0.0,1090.0,100.0,100.0,1090.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-17,100.0,1080.0,0.01,0.01,0.0,0.0,0.0,1080.0,100.0,100.0,1080.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-18,100.0,1010.0,0.01,0.01,0.0,0.0,0.0,1010.0,100.0,100.0,1010.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-19,100.0,985.0,0.01,0.01,0.0,0.0,0.0,985.0,100.0,100.0,985.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-22,300.0,2910.0,0.02,0.02,0.01,0.0,0.0,1940.0,200.0,200.0,1940.0,100.0,,100.0,,,,,100.0,0.0,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-23,300.0,2880.0,0.02,0.02,0.01,0.0,0.0,1920.0,200.0,200.0,1920.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-24,300.0,2880.0,0.02,0.02,0.01,0.0,0.0,1920.0,200.0,200.0,1920.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-25,300.0,2760.0,0.02,0.02,0.01,0.0,0.0,1840.0,200.0,200.0,1840.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-26,300.0,2820.0,0.02,0.02,0.01,0.0,0.0,1880.0,200.0,200.0,1880.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-29,300.0,2850.0,0.02,0.02,0.01,0.0,0.0,1900.0,200.0,200.0,1900.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-30,300.0,2865.0,0.02,0.02,0.01,0.0,0.0,1910.0,200.0,200.0,1910.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-03-31,300.0,2985.0,0.02,0.02,0.01,0.0,0.0,1990.0,200.0,200.0,1990.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-04-01,300.0,2991.0,0.02,0.02,0.01,0.0,0.0,1994.0,200.0,200.0,1994.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
2021-04-02,300.0,2991.0,0.02,0.02,0.01,0.0,0.0,1994.0,200.0,200.0,1994.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.36,0.5554,66.64,0.75
2021-04-05,300.0,2991.0,0.02,0.02,0.01,0.0,0.0,1994.0,200.0,200.0,1994.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.36,0.5554,66.64,0.75
2021-04-06,300.0,3000.0,0.02,0.02,0.01,0.0,0.0,2000.0,200.0,200.0,2000.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.75
