,KRW FP Equity_DX_SI_QTY,KRW FP Equity_DX_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KRW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KRW FP Equity_DX_SI_MV,KRW FP Equity_DX_DSS,KRW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY,KRW FP Equity_DX_BROKER_SI_QTY,KRW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KRW FP Equity_DX_BROKER_SI_MV_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_x,KRW FP Equity_DX_BROKER_SI_MV_INC_x,KRW FP Equity_DX_SUPPLY_SI_MV_NEW,KRW FP Equity_DX_BROKER_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_NEW,KRW FP Equity_DX_SUPPLY_SI_MV_DEC,KRW FP Equity_DX_BROKER_SI_QTY_INC,KRW FP Equity_DX_SUPPLY_SI_QTY_DEC,KRW FP Equity_DX_BROKER_SI_MV_NEW_y,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KRW FP Equity_DX_BROKER_SI_MV_INC_y,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_y,KRW FP Equity_DX_BROKER_SI_MV_ADD,KRW FP Equity_DX_SUPPLY_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_DEC,KRW FP Equity_DX_SUPPLY_SI_MV,KRW FP Equity_DX_BROKER_SI_MV_DEC,KRW FP Equity_DX_SUPPLY_SI_MV_RMV,KRW FP Equity_DX_BROKER_SI_MV_RMV,KRW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KRW FP Equity_DX_UTILIZATION_QUANTITY,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KRW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KRW FP Equity_DX_ACTIVE_UTILIZATION_MV,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KRW FP Equity_DX_BROKER_SI_CON_RATIO,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KRW FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-28,19860.0,1156527.24,8.31,1.48,1.14,,576516.6,9960.0,9900.0,580010.64,,,9000.0,,,9000.0,,0.07,,1260.0,,,,9000.0,0.51,,,0.58,,,,100.0,86.38,0.0,0.0,,0.0,100.0,9.21,0.8327,90.79,1.7223
2022-06-29,18060.0,1032797.22,7.55,1.34,1.04,,514683.0,9060.0,9000.0,518114.22,,,,,,,,0.05,,900.0,,,,,,,900.0,0.53,0.05,,,100.0,78.57,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5662
2022-06-30,18960.0,1073628.96,7.81,1.41,1.08,,560597.4,9060.0,9900.0,513031.56,,,,0.05,,,,,900.0,,,,0.05,,,,,0.52,,,,100.0,78.57,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6443
2022-07-01,18960.0,1063523.28,7.39,1.41,1.07,,555320.7,9060.0,9900.0,508202.58,,,,,,,,,,,,,,,,,,0.51,,,,100.0,78.57,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6443
2022-07-04,18060.0,1013021.52,6.72,1.34,1.01,,504828.0,9060.0,9000.0,508193.52,,,,,,,,,,,,,,,,,900.0,0.51,0.06,,,100.0,78.57,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5662
2022-07-05,18060.0,1019992.68,6.69,1.34,1.01,,508302.0,9060.0,9000.0,511690.68,,,,,,,,,,,,,,,,,,0.51,,,,100.0,78.57,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5662
2022-07-06,18060.0,1027939.08,6.42,1.34,1.02,,512262.0,9060.0,9000.0,515677.08,,,,,,,,,,,,,,,,,,0.51,,,,100.0,79.26,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5799
2022-07-07,12060.0,708790.32,4.34,0.9,0.68,,352632.0,6060.0,6000.0,356158.32,,,,,,,,0.17,,3000.0,,,,,,,3000.0,0.35,0.17,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-08,12060.0,714760.02,4.11,0.9,0.7,,355602.0,6060.0,6000.0,359158.02,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-11,12060.0,701204.58,4.19,0.9,0.71,,348858.0,6060.0,6000.0,352346.58,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-12,12060.0,704786.4,4.19,0.9,0.7,,350640.0,6060.0,6000.0,354146.4,,,,,,,,,,,,,,,,,,0.35,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-13,12060.0,702495.0,4.25,0.9,0.7,,349500.0,6060.0,6000.0,352995.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-14,12060.0,692207.82,4.44,0.9,0.7,,344382.0,6060.0,6000.0,347825.82,,,,,,,,,,,,,,,,,,0.35,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-15,12060.0,701831.7,4.48,0.9,0.69,,349170.0,6060.0,6000.0,352661.7,,,,,,,,,,,,,,,,,,0.35,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-18,12060.0,711419.4,4.31,0.9,0.7,,353940.0,6060.0,6000.0,357479.4,,,,,,,,,,,,,,,,,,0.35,,,,100.0,53.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.055
2022-07-19,7060.0,417916.7,2.46,0.53,0.41,,207182.5,3560.0,3500.0,210734.2,,,,,,,,0.14,,2500.0,,,,,,,2500.0,0.21,0.14,,,100.0,31.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6176
2022-07-20,7060.0,417789.62,2.45,0.53,0.41,,207119.5,3560.0,3500.0,210670.12,,,,,,,,,,,,,,,,,,0.21,,,,100.0,31.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6176
2022-07-21,7060.0,421136.06,2.45,0.53,0.42,,208778.5,3560.0,3500.0,212357.56,,,,,,,,,,,,,,,,,,0.21,,,,100.0,31.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6176
2022-07-22,9060.0,538635.12,3.12,0.67,0.54,,267534.0,4560.0,4500.0,271101.12,,,,0.06,,,,,1000.0,,,,0.06,,,1000.0,,0.27,,,,100.0,36.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7288
2022-07-25,9060.0,539976.0,3.09,0.71,0.53,,268200.0,4560.0,4500.0,271776.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,36.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7288
2022-07-26,15060.0,904277.7,5.14,1.18,0.89,,450337.5,7560.0,7500.0,453940.2,,,3000.0,0.17,,,,,3000.0,,,,0.17,3000.0,,,,0.45,,,,100.0,60.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2115
2022-07-27,15060.0,908298.72,5.06,1.18,0.91,,452340.0,7560.0,7500.0,455958.72,,,,,,,,,,,,,,,,,,0.46,,,,100.0,60.82,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2115
2022-07-28,16060.0,978953.36,4.03,1.26,0.97,,457170.0,8560.0,7500.0,521783.36,,,1000.0,,,,,,,,,,,1000.0,,,,0.52,,,,100.0,68.86,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2919
2022-07-29,10060.0,607885.56,2.5,0.79,0.61,,302130.0,5060.0,5000.0,305755.56,,,,,,1000.0,,0.21,,3500.0,,,,,0.06,,3500.0,0.31,0.21,,,100.0,40.7,0.0,0.0,,0.0,100.0,16.67,0.7222,83.33,0.8093
2022-08-01,8060.0,485937.4,1.97,0.63,0.49,,241160.0,4060.0,4000.0,244777.4,,,,,,,,0.06,,1000.0,,,,,,,1000.0,0.24,0.06,,,100.0,35.52,0.0,0.0,,0.0,100.0,25.0,0.625,75.0,0.7051
2022-08-02,8060.0,485703.66,2.05,0.63,0.49,,241044.0,4060.0,4000.0,244659.66,,,,,,,,,,,,,,,,,,0.25,,,,100.0,35.52,0.0,0.0,,0.0,100.0,25.0,0.625,75.0,0.7051
2022-08-03,2060.0,125901.02,0.52,0.16,0.12,,61117.0,1060.0,1000.0,64784.02,,,,,,,,0.18,,3000.0,,,,,,,3000.0,0.06,0.18,,,9.64,9.27,9940.0,607502.98,,0.6,9.63,,1.0,100.0,0.1802
2022-08-04,2060.0,125637.34,0.53,0.16,0.13,,60989.0,1060.0,1000.0,64648.34,,,,,,,,,,,,,,,,,,0.06,,,,9.64,9.27,9940.0,606230.66,,0.61,9.56,,1.0,100.0,0.1802
2022-08-05,60.0,3696.78,0.01,0.0,0.0,,0.0,60.0,0.0,3696.78,,,,,,,,0.06,,1000.0,,,,,,,1000.0,0.0,0.06,,,0.55,0.52,10940.0,674046.22,,0.67,0.55,,0.0,,0.0052
2022-08-08,60.0,3700.62,0.02,0.0,0.0,,0.0,60.0,0.0,3700.62,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,674746.38,,0.67,0.54,,0.0,,0.0052
2022-08-09,12460.0,763274.68,3.84,0.97,0.77,,379799.6,6260.0,6200.0,383475.08,,,6200.0,,,6200.0,,,,,,,,6200.0,0.38,,,0.39,,,,100.0,54.76,0.0,0.0,,0.0,100.0,,1.0,100.0,1.09
2022-08-10,12460.0,762016.22,3.78,0.94,0.76,,379173.4,6260.0,6200.0,382842.82,,,,,,,,,,,,,,,,,,0.38,,,,100.0,54.76,0.0,0.0,,0.0,100.0,,1.0,100.0,1.09
2022-08-11,12460.0,766078.18,3.95,0.94,0.76,,381194.6,6260.0,6200.0,384883.58,,,,,,,,,,,,,,,,,,0.38,,,,100.0,54.76,0.0,0.0,,0.0,100.0,,1.0,100.0,1.09
2022-08-12,12460.0,771211.7,4.12,0.94,0.77,,383749.0,6260.0,6200.0,387462.7,,,,,,,,,,,,,,,,,,0.39,,,,100.0,54.76,0.0,0.0,,0.0,100.0,,1.0,100.0,1.09
2022-08-15,12460.0,773628.94,4.4,0.94,0.77,,384951.8,6260.0,6200.0,388677.14,,,,,,,,,,,,,,,,,,0.39,,,,100.0,54.76,0.0,0.0,,0.0,100.0,,1.0,100.0,1.09
2022-08-16,12460.0,773155.46,4.39,0.94,0.77,,384716.2,6260.0,6200.0,388439.26,,,,,,,,,,,,,,,,,,0.39,,,,100.0,54.76,0.0,0.0,,0.0,100.0,,1.0,100.0,1.09
2022-08-17,6260.0,382235.6,2.21,0.47,0.38,,378572.0,60.0,6200.0,3663.6,,,,,,,,0.38,,6200.0,,,,,,,,0.0,,,,0.55,0.52,10940.0,667996.4,,0.68,0.55,,1.0,100.0,0.5476
2022-08-18,60.0,3674.64,0.02,0.0,0.0,,0.0,60.0,0.0,3674.64,,,,,,,,,,,,,,,,,6200.0,0.0,0.38,,,0.55,0.52,10940.0,670009.36,,0.67,0.55,,0.0,,0.0052
2022-08-19,60.0,3612.9,0.02,0.0,0.0,,0.0,60.0,0.0,3612.9,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,658752.1,,0.67,0.55,,0.0,,0.0052
2022-08-22,60.0,3576.54,0.02,0.0,0.0,,0.0,60.0,0.0,3576.54,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,652122.46,,0.66,0.55,,0.0,,0.0052
2022-08-23,60.0,3576.78,0.02,0.0,0.0,,0.0,60.0,0.0,3576.78,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,652166.22,,0.65,0.54,,0.0,,0.0052
2022-08-24,60.0,3602.4,0.02,0.0,0.0,,0.0,60.0,0.0,3602.4,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,656837.6,,0.65,0.55,,0.0,,0.0052
2022-08-25,60.0,3646.92,0.02,0.0,0.0,,0.0,60.0,0.0,3646.92,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,664955.08,,0.66,0.55,,0.0,,0.0052
2022-08-26,60.0,3590.7,0.02,0.0,0.0,,0.0,60.0,0.0,3590.7,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,654704.3,,0.66,0.55,,0.0,,0.0052
2022-08-29,60.0,3504.84,0.02,0.0,0.0,,0.0,60.0,0.0,3504.84,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,639049.16,,0.65,0.54,,0.0,,0.0052
2022-08-30,60.0,3496.2,0.02,0.0,0.0,,0.0,60.0,0.0,3496.2,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,637473.8,,0.64,0.54,,0.0,,0.0052
2022-08-31,60.0,3546.06,0.03,0.0,0.0,,0.0,60.0,0.0,3546.06,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,646564.94,,0.64,0.54,,0.0,,0.0052
2022-09-01,60.0,3481.44,0.03,0.0,0.0,,0.0,60.0,0.0,3481.44,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,634782.56,,0.65,0.55,,0.0,,0.0052
2022-09-02,60.0,3469.62,0.02,0.0,0.0,,0.0,60.0,0.0,3469.62,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,632627.38,,0.63,0.55,,0.0,,0.0052
2022-09-05,60.0,3434.1,0.02,0.0,0.0,,0.0,60.0,0.0,3434.1,,,,,,,,,,,,,,,,,,0.0,,,,0.55,0.52,10940.0,626150.9,,0.63,0.55,,0.0,,0.0052
2022-09-06,20060.0,1139347.82,8.25,1.53,1.15,,567970.0,10060.0,10000.0,571377.82,,,10000.0,,,10000.0,,,,,,,,10000.0,0.57,,,0.58,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-07,20060.0,1126790.26,7.58,1.53,1.14,,561710.0,10060.0,10000.0,565080.26,,,,,,,,,,,,,,,,,,0.57,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-08,20060.0,1118966.86,11.06,1.53,1.13,,557810.0,10060.0,10000.0,561156.86,,,,,,,,,,,,,,,,,,0.57,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-09,20060.0,1133791.2,11.25,1.53,1.12,,565200.0,10060.0,10000.0,568591.2,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-12,20060.0,1142055.92,10.49,1.53,1.13,,569320.0,10060.0,10000.0,572735.92,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-13,20060.0,1127351.94,9.86,1.53,1.15,,561990.0,10060.0,10000.0,565361.94,,,,,,,,,,,,,,,,,,0.58,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-14,20060.0,1127091.16,9.85,1.53,1.12,,561860.0,10060.0,10000.0,565231.16,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-15,20060.0,1109538.66,9.85,1.51,1.13,,553110.0,10060.0,10000.0,556428.66,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-16,20060.0,1109378.18,11.39,1.5,1.11,,553030.0,10060.0,10000.0,556348.18,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-19,20060.0,1104142.52,16.71,1.5,1.11,,550420.0,10060.0,10000.0,553722.52,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-20,20060.0,1100010.16,16.65,1.5,1.11,,548360.0,10060.0,10000.0,551650.16,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-21,20060.0,1105205.7,17.24,1.5,1.1,,550950.0,10060.0,10000.0,554255.7,,,,,,,,,,,,,,,,,,0.56,,,,100.0,88.01,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7549
2022-09-22,20060.0,1087151.7,17.2,1.5,1.1,,541950.0,10060.0,10000.0,545201.7,,,,,,,,,,,,,,,,,,0.55,,,,100.0,85.85,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7119
2022-09-23,20060.0,1069619.26,12.16,1.5,1.09,,533210.0,10060.0,10000.0,536409.26,,,,,,,,,,,,,,,,,,0.55,,,,100.0,85.85,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7119
2022-09-26,20060.0,1057422.78,10.95,1.5,1.07,,527130.0,10060.0,10000.0,530292.78,,,,,,,,,,,,,,,,,,0.54,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-09-27,20060.0,1049499.08,11.04,1.5,1.06,,523180.0,10060.0,10000.0,526319.08,,,,,,,,,,,,,,,,,,0.53,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-09-28,20060.0,1034975.64,11.78,1.5,1.05,,515940.0,10060.0,10000.0,519035.64,,,,,,,,,,,,,,,,,,0.52,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-09-29,20060.0,1009038.06,11.78,1.5,1.04,,503010.0,10060.0,10000.0,506028.06,,,,,,,,,,,,,,,,,,0.52,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-09-30,20060.0,1007112.3,10.2,1.36,1.01,,502050.0,10060.0,10000.0,505062.3,,,,,,,,,,,,,,,,,,0.51,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-10-03,20060.0,1009298.84,9.59,1.36,1.01,,503140.0,10060.0,10000.0,506158.84,,,,,,,,,,,,,,,,,,0.5,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-10-04,20060.0,1041114.0,9.46,1.36,1.0,,519000.0,10060.0,10000.0,522114.0,,,,,,,,,,,,,,,,,,0.5,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7247
2022-10-05,64060.0,3294926.1,26.71,3.9,3.34,,2777490.0,10060.0,54000.0,517436.1,,,,2.3,,,,,44000.0,,,,2.3,,,,,0.53,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,5.5077
2022-10-06,64060.0,3373079.3,25.74,3.53,3.3,,2843370.0,10060.0,54000.0,529709.3,,,,,,,,,,,,,,,,,,0.52,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,5.5077
2022-10-07,64060.0,3353028.52,25.52,3.53,3.37,,2826468.0,10060.0,54000.0,526560.52,,,,,,,,,,,,,,,,,,0.53,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,5.5077
2022-10-10,64060.0,3309467.72,25.49,3.53,3.36,,2789748.0,10060.0,54000.0,519719.72,,,,,,,,,,,,,,,,,,0.53,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,5.5077
2022-10-11,64060.0,3305944.42,25.54,3.53,3.29,,2786778.0,10060.0,54000.0,519166.42,,,,,,,,,,,,,,,,,,0.52,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,5.5077
2022-10-12,64060.0,3332785.56,25.57,3.55,3.31,,2809404.0,10060.0,54000.0,523381.56,,,,,,,,,,,,,,,,,,0.52,,,,100.0,86.49,0.0,0.0,,0.0,100.0,,1.0,100.0,5.5077
2022-10-13,60.0,3078.6,0.02,0.0,0.0,,0.0,60.0,0.0,3078.6,,,,,,,,0.51,,10000.0,,,,,,,54000.0,0.0,2.77,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-14,60.0,3102.54,0.02,0.0,0.0,,0.0,60.0,0.0,3102.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-17,60.0,3144.54,0.02,0.0,0.0,,0.0,60.0,0.0,3144.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-18,60.0,3140.7,0.02,0.0,0.0,,0.0,60.0,0.0,3140.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-19,60.0,3128.52,0.02,0.0,0.0,,0.0,60.0,0.0,3128.52,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-20,60.0,3147.18,0.03,0.0,0.0,,0.0,60.0,0.0,3147.18,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-21,60.0,3129.54,0.02,0.0,0.0,,0.0,60.0,0.0,3129.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-24,60.0,3107.22,0.02,0.0,0.0,,0.0,60.0,0.0,3107.22,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-25,60.0,3145.86,0.02,0.0,0.0,,0.0,60.0,0.0,3145.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-26,60.0,3177.96,0.02,0.0,0.0,,0.0,60.0,0.0,3177.96,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-27,60.0,3208.68,0.02,0.0,0.0,,0.0,60.0,0.0,3208.68,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-28,60.0,3181.56,0.02,0.0,0.0,,0.0,60.0,0.0,3181.56,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-10-31,60.0,3234.6,0.02,0.0,0.0,,0.0,60.0,0.0,3234.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-01,60.0,3292.86,0.02,0.0,0.0,,0.0,60.0,0.0,3292.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-02,60.0,3281.7,0.02,0.0,0.0,,0.0,60.0,0.0,3281.7,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-03,60.0,3286.56,0.02,0.0,0.0,,0.0,60.0,0.0,3286.56,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-04,60.0,3317.82,0.02,0.0,0.0,,0.0,60.0,0.0,3317.82,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-07,60.0,3357.9,0.02,0.0,0.0,,0.0,60.0,0.0,3357.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-08,60.0,3441.42,0.02,0.0,0.0,,0.0,60.0,0.0,3441.42,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-09,60.0,3472.2,0.02,0.0,0.0,,0.0,60.0,0.0,3472.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-10,60.0,3505.5,0.02,0.0,0.0,,0.0,60.0,0.0,3505.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-11,60.0,3596.1,0.02,0.0,0.0,,0.0,60.0,0.0,3596.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-14,60.0,3557.1,0.02,0.0,0.0,,0.0,60.0,0.0,3557.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-15,60.0,3608.4,0.02,0.0,0.0,,0.0,60.0,0.0,3608.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-16,60.0,3493.98,0.02,0.0,0.0,,0.0,60.0,0.0,3493.98,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-17,60.0,3423.66,0.02,0.0,0.0,,0.0,60.0,0.0,3423.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-18,60.0,3451.02,0.02,0.0,0.0,,0.0,60.0,0.0,3451.02,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,0.0,,0.0052
2022-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,60.0,,,,,,,,0.0,,,,0.0,0.0,11631.0,656686.26,,0.67,0.0,,0.0,,0.0
2022-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11631.0,656686.26,,0.65,0.0,,0.0,,0.0
2022-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11631.0,663362.45,,0.65,0.0,,0.0,,0.0
2022-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11631.0,674121.13,,0.65,0.0,,0.0,,0.0
2022-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11631.0,663676.49,,0.65,0.0,,0.0,,0.0
2022-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11731.0,659868.75,,0.65,0.0,,0.0,,0.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11731.0,675001.74,,0.65,0.0,,0.0,,0.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11731.0,689395.68,,0.66,0.0,,0.0,,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11731.0,688844.32,,0.65,0.0,,0.0,,0.0
