,ALSPT FP Equity_DX_SI_QTY,ALSPT FP Equity_DX_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPT FP Equity_DX_SI_MV,ALSPT FP Equity_DX_DSS,ALSPT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SUPPLY_SI_QTY,ALSPT FP Equity_DX_BROKER_SI_QTY,ALSPT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPT FP Equity_DX_BROKER_SI_MV_INC_x,ALSPT FP Equity_DX_BROKER_SI_QTY_ADD,ALSPT FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPT FP Equity_DX_BROKER_SI_QTY_INC,ALSPT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPT FP Equity_DX_BROKER_SI_MV_INC_y,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPT FP Equity_DX_BROKER_SI_MV_ADD,ALSPT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPT FP Equity_DX_BROKER_SI_QTY_DEC,ALSPT FP Equity_DX_SUPPLY_SI_MV,ALSPT FP Equity_DX_BROKER_SI_MV_DEC,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPT FP Equity_DX_BROKER_SI_CON_RATIO,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-04-26,40000.0,30560.0,0.96,1.39,0.22,0.03,0.0,15280.0,20000.0,20000.0,15280.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-27,40000.0,30000.0,0.96,1.55,0.22,0.03,0.0,15000.0,20000.0,20000.0,15000.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-28,40000.0,29200.0,0.96,1.59,0.22,0.03,0.0,14600.0,20000.0,20000.0,14600.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-01,40000.0,29200.0,0.96,1.73,0.22,0.03,0.0,14600.0,20000.0,20000.0,14600.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-02,40000.0,28400.0,0.96,1.73,0.22,0.03,0.0,14200.0,20000.0,20000.0,14200.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-03,40000.0,28400.0,0.96,1.77,0.22,0.03,0.0,14200.0,20000.0,20000.0,14200.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-04,40000.0,28480.0,0.96,1.84,0.22,0.03,0.0,14240.0,20000.0,20000.0,14240.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-05,40000.0,28080.0,0.96,1.89,0.22,0.03,0.0,14040.0,20000.0,20000.0,14040.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-08,40000.0,28720.0,0.96,2.23,0.22,0.03,0.0,14360.0,20000.0,20000.0,14360.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-09,40000.0,29200.0,0.96,2.39,0.22,0.03,0.0,14600.0,20000.0,20000.0,14600.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-10,40000.0,28000.0,0.96,2.39,0.22,0.03,0.0,14000.0,20000.0,20000.0,14000.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-11,40000.0,26800.0,0.96,2.49,0.22,0.03,0.0,13400.0,20000.0,20000.0,13400.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-12,40000.0,26800.0,0.96,2.53,0.22,0.03,0.0,13400.0,20000.0,20000.0,13400.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-15,40000.0,27600.0,0.96,2.71,0.22,0.03,0.0,13800.0,20000.0,20000.0,13800.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-16,40000.0,26800.0,0.96,2.73,0.22,0.03,0.0,13400.0,20000.0,20000.0,13400.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-17,40000.0,27920.0,0.96,2.81,0.22,0.03,0.0,13960.0,20000.0,20000.0,13960.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-18,40000.0,27680.0,0.96,2.82,0.22,0.03,0.0,13840.0,20000.0,20000.0,13840.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-19,40000.0,27520.0,0.96,2.8,0.22,0.03,0.0,13760.0,20000.0,20000.0,13760.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-22,40000.0,27120.0,0.96,2.88,0.22,0.03,0.0,13560.0,20000.0,20000.0,13560.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-23,40000.0,27600.0,0.96,3.0,0.22,0.03,0.0,13800.0,20000.0,20000.0,13800.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-24,40000.0,26960.0,0.96,3.55,0.22,0.03,0.0,13480.0,20000.0,20000.0,13480.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-25,40000.0,28400.0,0.96,4.58,0.22,0.03,0.0,14200.0,20000.0,20000.0,14200.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-26,40000.0,28000.0,0.96,4.64,0.22,0.03,0.0,14000.0,20000.0,20000.0,14000.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-29,40000.0,28560.0,0.96,4.14,0.22,0.03,0.0,14280.0,20000.0,20000.0,14280.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-30,40000.0,28720.0,0.96,4.5,0.22,0.03,0.0,14360.0,20000.0,20000.0,14360.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-05-31,40000.0,28640.0,0.96,4.63,0.22,0.03,0.0,14320.0,20000.0,20000.0,14320.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-01,40000.0,27680.0,0.96,4.71,0.22,0.03,0.0,13840.0,20000.0,20000.0,13840.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-02,40000.0,27680.0,0.96,4.52,0.22,0.03,0.0,13840.0,20000.0,20000.0,13840.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-05,40000.0,27440.0,0.96,4.54,0.22,0.03,0.0,13720.0,20000.0,20000.0,13720.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-06,40000.0,27280.0,0.96,4.49,0.22,0.03,0.0,13640.0,20000.0,20000.0,13640.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-07,40000.0,26400.0,0.96,4.4,0.22,0.03,0.0,13200.0,20000.0,20000.0,13200.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-08,40000.0,25920.0,0.96,4.24,0.22,0.03,0.0,12960.0,20000.0,20000.0,12960.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,20000.0,,,,,20000.0,0.0,0.01,0.0,0.0,489505.0,324052.31,0.32,0.0,,0.0,,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,305178.25,0.31,0.0,,0.0,,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469605.0,293972.73,0.31,0.0,,0.0,,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469605.0,272370.9,0.3,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,272312.9,0.27,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,264800.82,0.27,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471205.0,258220.34,0.26,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471205.0,235602.5,0.26,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471205.0,235602.5,0.24,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471205.0,234188.89,0.24,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471205.0,231361.66,0.24,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471205.0,228534.43,0.23,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471155.0,235577.5,0.23,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471655.0,233469.23,0.27,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471655.0,235827.5,0.27,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471655.0,212716.41,0.24,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471655.0,219319.58,0.21,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,197381.1,0.22,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,212464.86,0.2,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,213359.57,0.21,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,229338.04,0.21,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,228868.09,0.23,0.0,,0.0,,0.0
2023-07-11,34200.0,20520.0,0.82,1.2,0.19,0.02,0.0,10260.0,17100.0,17100.0,10260.0,,,17100.0,,,,,,0.01,17100.0,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-12,34200.0,21135.6,0.82,0.99,0.19,0.02,0.0,10567.8,17100.0,17100.0,10567.8,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-13,34200.0,21204.0,0.82,0.87,0.19,0.02,0.0,10602.0,17100.0,17100.0,10602.0,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-14,34200.0,20930.4,0.82,0.87,0.19,0.02,0.0,10465.2,17100.0,17100.0,10465.2,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-17,34200.0,20862.0,0.82,0.87,0.19,0.02,0.0,10431.0,17100.0,17100.0,10431.0,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-18,34200.0,19904.4,0.82,0.85,0.19,0.02,0.0,9952.2,17100.0,17100.0,9952.2,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-19,34200.0,18810.0,0.82,0.85,0.19,0.02,0.0,9405.0,17100.0,17100.0,9405.0,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-20,34200.0,18536.4,0.82,0.84,0.19,0.02,0.0,9268.2,17100.0,17100.0,9268.2,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-21,34200.0,18399.6,0.82,0.83,0.19,0.02,0.0,9199.8,17100.0,17100.0,9199.8,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-24,34200.0,19288.8,0.82,0.8,0.19,0.02,0.0,9644.4,17100.0,17100.0,9644.4,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-25,34200.0,18673.2,0.82,0.78,0.19,0.02,0.0,9336.6,17100.0,17100.0,9336.6,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-26,34200.0,19220.4,0.82,0.82,0.19,0.02,0.0,9610.2,17100.0,17100.0,9610.2,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-27,34200.0,23529.6,0.82,0.8,0.19,0.02,0.0,11764.8,17100.0,17100.0,11764.8,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-28,34200.0,22845.6,0.82,0.71,0.19,0.02,0.0,11422.8,17100.0,17100.0,11422.8,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-07-31,34200.0,22161.6,0.82,0.66,0.19,0.02,0.0,11080.8,17100.0,17100.0,11080.8,,,,,,,,,,,,0.01,,100.0,3.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0702
2023-08-01,29400.0,19639.2,0.71,0.55,0.16,0.02,0.0,9819.6,14700.0,14700.0,9819.6,,,,0.0,,2400.0,,,,,2400.0,0.01,0.0,100.0,3.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0607
2023-08-02,29400.0,20874.0,0.71,0.58,0.16,0.02,0.0,10437.0,14700.0,14700.0,10437.0,,,,,,,,,,,,0.01,,100.0,3.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0607
2023-08-03,29400.0,20344.8,0.71,0.55,0.16,0.02,0.0,10172.4,14700.0,14700.0,10172.4,,,,,,,,,,,,0.01,,100.0,3.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0607
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,14700.0,,,,,14700.0,0.0,0.01,0.0,0.0,484655.0,333442.64,0.34,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,314869.85,0.32,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,303655.53,0.31,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,302715.42,0.31,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,300835.2,0.3,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,304595.64,0.3,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,305535.75,0.31,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,303655.53,0.31,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,317757.18,0.31,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,328098.39,0.32,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,314936.85,0.33,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,316749.67,0.31,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,328968.5,0.31,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,319637.4,0.33,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,319637.4,0.32,0.0,,0.0,,0.0
2023-08-25,1355.0,848.23,0.02,0.04,0.01,0.0,0.0,848.23,1355.0,1355.0,848.23,,,1355.0,,,,,,0.0,1355.0,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2023-08-28,1355.0,869.91,0.02,0.04,0.01,0.0,0.0,869.91,1355.0,1355.0,869.91,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2023-08-29,1355.0,875.33,0.02,0.04,0.01,0.0,0.0,875.33,1355.0,1355.0,875.33,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1355.0,,,,,1355.0,0.0,0.0,0.0,0.0,471155.0,300596.89,0.31,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,271691.79,0.3,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,274512.12,0.27,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,261294.98,0.27,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,272573.9,0.26,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,273513.81,0.27,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,268871.46,0.27,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,268814.26,0.27,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,241556.87,0.27,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,244428.6,0.24,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,262290.69,0.24,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,259470.36,0.26,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,256650.03,0.26,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,249129.15,0.26,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,258530.25,0.25,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470055.0,259470.36,0.26,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,263174.8,0.26,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,263174.8,0.26,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469955.0,260355.07,0.26,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,456548.0,277581.18,0.25,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,456298.0,290205.53,0.28,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,430200.0,265003.2,0.28,0.0,,0.0,,0.0
2023-09-29,4340.0,2517.2,0.05,0.23,0.02,0.0,0.0,1258.6,2170.0,2170.0,1258.6,,,2170.0,,,,,,0.0,2170.0,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.01
2023-10-02,4340.0,2352.28,0.05,0.23,0.02,0.0,0.0,1176.14,2170.0,2170.0,1176.14,,,,,,,,,,,,0.0,,100.0,0.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0103
2023-10-03,4340.0,2148.3,0.05,0.21,0.02,0.0,0.0,1074.15,2170.0,2170.0,1074.15,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-04,4340.0,1970.36,0.05,0.19,0.02,0.0,0.0,985.18,2170.0,2170.0,985.18,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-05,4340.0,2070.18,0.05,0.17,0.02,0.0,0.0,1035.09,2170.0,2170.0,1035.09,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-06,4340.0,2065.84,0.05,0.17,0.02,0.0,0.0,1032.92,2170.0,2170.0,1032.92,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-09,4340.0,2070.18,0.05,0.18,0.02,0.0,0.0,1035.09,2170.0,2170.0,1035.09,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-10,4340.0,1913.94,0.05,0.18,0.02,0.0,0.0,956.97,2170.0,2170.0,956.97,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-11,4340.0,1918.28,0.05,0.17,0.02,0.0,0.0,959.14,2170.0,2170.0,959.14,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
