,BASS FP Equity_DX_SI_QTY,BASS FP Equity_DX_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BASS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BASS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BASS FP Equity_DX_SI_MV,BASS FP Equity_DX_DSS,BASS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY,BASS FP Equity_DX_BROKER_SI_QTY,BASS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BASS FP Equity_DX_BROKER_SI_MV_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_x,BASS FP Equity_DX_BROKER_SI_MV_INC_x,BASS FP Equity_DX_SUPPLY_SI_MV_NEW,BASS FP Equity_DX_BROKER_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_NEW,BASS FP Equity_DX_SUPPLY_SI_MV_DEC,BASS FP Equity_DX_BROKER_SI_QTY_INC,BASS FP Equity_DX_SUPPLY_SI_QTY_DEC,BASS FP Equity_DX_BROKER_SI_MV_NEW_y,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BASS FP Equity_DX_BROKER_SI_MV_INC_y,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_y,BASS FP Equity_DX_BROKER_SI_MV_ADD,BASS FP Equity_DX_SUPPLY_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_DEC,BASS FP Equity_DX_SUPPLY_SI_MV,BASS FP Equity_DX_BROKER_SI_MV_DEC,BASS FP Equity_DX_SUPPLY_SI_MV_RMV,BASS FP Equity_DX_BROKER_SI_MV_RMV,BASS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BASS FP Equity_DX_UTILIZATION_QUANTITY,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BASS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BASS FP Equity_DX_ACTIVE_UTILIZATION_MV,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BASS FP Equity_DX_BROKER_SI_CON_RATIO,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BASS FP Equity_DX_DEMAND_SUPPLY_RATIO,BASS FP Equity_PX_LAST
2007-04-16,30100.0,401318.44,0.2,4.17,0.2,0.73,0.0,401318.44,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,586610.0,7821176.47,,13.79,0.0,33.23,0.5563,66.77,0.0513,23.7
2007-04-17,30100.0,391666.48,0.2,3.91,0.2,0.73,0.0,391666.48,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,586858.0,7636299.24,,13.79,0.0,33.23,0.5563,66.77,0.0513,23.13
2007-04-18,30100.0,392343.81,0.2,4.08,0.2,0.73,0.0,392343.81,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,586624.0,7646455.01,,13.51,0.0,33.23,0.5563,66.77,0.0513,23.17
2007-04-19,30100.0,391835.81,0.2,4.08,0.2,0.73,0.0,391835.81,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,566512.0,7374740.53,,13.05,0.0,33.23,0.5563,66.77,0.0531,23.14
2007-04-20,30100.0,397762.46,0.2,4.26,0.2,0.73,0.0,397762.46,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,566323.0,7483788.29,,13.19,0.0,33.2,0.5564,66.8,0.0532,23.49
2007-04-23,30100.0,397085.13,0.2,4.23,0.2,0.73,0.0,397085.13,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,566400.0,7472060.31,,13.31,0.0,33.23,0.5563,66.77,0.0531,23.45
2007-04-24,30100.0,386925.17,0.2,4.21,0.2,0.73,0.0,386925.17,0.0,30100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,566272.0,7279232.13,,13.24,0.0,33.23,0.5563,66.77,0.0532,22.85
2007-04-25,30900.0,377739.57,0.21,3.92,0.21,0.75,0.0,377739.57,0.0,30900.0,0.0,,,,0.02,,,,,800.0,,,,0.02,,,,,0.0,,,,0.0,0.0,565681.0,6915213.53,,12.89,0.0,32.42,0.5618,67.58,0.0546,21.73
2007-04-26,30900.0,369917.08,0.21,3.66,0.21,0.75,0.0,369917.08,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,565401.0,6768656.47,,12.14,0.0,32.42,0.5618,67.58,0.0547,21.28
2007-04-27,30900.0,371133.91,0.21,3.4,0.21,0.75,0.0,371133.91,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,565468.0,6791726.51,,12.04,0.0,32.42,0.5618,67.58,0.0546,21.35
2007-04-30,30900.0,385909.73,0.21,3.37,0.21,0.75,0.0,385909.73,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,565464.0,7062073.16,,12.28,0.0,32.42,0.5618,67.58,0.0546,22.2
2007-05-01,30900.0,385909.73,0.21,3.02,0.21,0.75,0.0,385909.73,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,565554.0,7063197.17,,12.6,0.0,32.42,0.5618,67.58,0.0546,
2007-05-02,30900.0,380694.74,0.21,3.02,0.21,0.75,0.0,380694.74,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,563240.0,6939239.57,,12.36,0.0,32.42,0.5618,67.58,0.0549,21.9
2007-05-03,30900.0,378956.4,0.21,3.0,0.21,0.75,0.0,378956.4,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,563281.0,6908056.37,,12.44,0.0,32.42,0.5618,67.58,0.0549,21.8
2007-05-04,30900.0,370264.74,0.21,2.99,0.21,0.75,0.0,370264.74,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,563279.0,6749590.74,,12.31,0.0,32.42,0.5618,67.58,0.0549,21.3
2007-05-07,30900.0,371133.91,0.21,2.97,0.21,0.75,0.0,371133.91,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,563291.0,6765578.98,,12.12,0.0,32.42,0.5618,67.58,0.0549,21.35
2007-05-08,30900.0,372872.24,0.21,3.04,0.21,0.75,0.0,372872.24,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,563644.0,6801527.55,,12.16,0.0,32.42,0.5618,67.58,0.0548,21.45
2007-05-09,30900.0,374436.74,0.21,2.99,0.21,0.75,0.0,374436.74,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,564313.0,6838172.17,,12.2,0.0,32.42,0.5618,67.58,0.0548,21.54
2007-05-10,30900.0,376175.07,0.21,2.94,0.21,0.75,0.0,376175.07,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,564081.0,6867094.2,,12.2,0.0,32.42,0.5618,67.58,0.0548,21.64
2007-05-11,30900.0,376348.91,0.21,2.91,0.21,0.75,0.0,376348.91,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,565540.0,6888037.53,,12.33,0.0,32.42,0.5618,67.58,0.0546,21.65
2007-05-14,30900.0,379130.24,0.21,3.0,0.21,0.75,0.0,379130.24,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,566662.0,6952708.67,,12.43,0.0,32.42,0.5618,67.58,0.0545,21.81
2007-05-15,30900.0,379999.4,0.21,2.65,0.21,0.75,0.0,379999.4,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,566720.0,6969361.21,,12.46,0.0,32.42,0.5618,67.58,0.0545,21.86
2007-05-16,30900.0,381563.9,0.21,2.62,0.21,0.75,0.0,381563.9,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,568854.0,7024406.2,,12.59,0.0,32.42,0.5618,67.58,0.0543,21.95
2007-05-17,30900.0,394775.23,0.21,3.23,0.21,0.75,0.0,394775.23,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,571173.0,7297247.57,,12.72,0.0,32.42,0.5618,67.58,0.0541,22.71
2007-05-18,30900.0,395470.56,0.21,3.18,0.21,0.75,0.0,395470.56,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,571091.0,7309051.03,,13.04,0.0,32.42,0.5618,67.58,0.0541,22.75
2007-05-21,30900.0,404857.55,0.21,3.05,0.21,0.75,0.0,404857.55,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,571139.0,7483169.49,,13.18,0.0,32.42,0.5618,67.58,0.0541,23.29
2007-05-22,30900.0,413723.05,0.21,2.78,0.21,0.75,0.0,413723.05,0.0,30900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,572551.0,7665939.92,,13.48,0.0,32.42,0.5618,67.58,0.054,23.8
2007-05-23,10900.0,150049.57,0.07,0.81,0.07,0.26,0.0,150049.57,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,20000.0,0.0,0.49,,,0.0,0.0,577293.0,7947024.24,,13.98,0.0,,1.0,100.0,0.0189,24.47
2007-05-24,10900.0,150908.04,0.07,0.8,0.07,0.26,0.0,150908.04,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,577849.0,8000189.17,,14.09,0.0,,1.0,100.0,0.0189,24.61
2007-05-25,10900.0,151766.52,0.07,0.75,0.07,0.26,0.0,151766.52,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,584527.0,8138681.56,,14.4,0.0,,1.0,100.0,0.0186,24.75
2007-05-28,10900.0,151459.92,0.07,0.73,0.07,0.26,0.0,151459.92,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,584455.0,8121239.31,,14.39,0.0,,1.0,100.0,0.0187,24.7
2007-05-29,10900.0,149007.13,0.07,0.74,0.07,0.26,0.0,149007.13,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,584427.0,7989338.5,,14.38,0.0,,1.0,100.0,0.0187,24.3
2007-05-30,10900.0,146186.42,0.07,0.74,0.07,0.26,0.0,146186.42,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,584493.0,7838985.16,,14.15,0.0,,1.0,100.0,0.0186,23.84
2007-05-31,10900.0,149394.47,0.07,0.73,0.07,0.26,0.0,149394.47,0.0,10900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,584486.0,8010915.26,,14.0,0.0,,1.0,100.0,0.0186,23.75
2007-06-01,700.0,9941.55,0.0,0.05,0.0,0.02,0.0,9941.55,0.0,700.0,0.0,,,,,,,,,,,,,,,,,10200.0,0.0,0.25,,,0.0,0.0,586305.0,8326828.54,,14.13,0.0,,1.0,100.0,0.0012,24.61
2007-06-04,700.0,9820.36,0.0,0.04,0.0,0.02,0.0,9820.36,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,586551.0,8228774.27,,14.36,0.0,,1.0,100.0,0.0012,24.31
2007-06-05,700.0,9775.92,0.0,0.04,0.0,0.02,0.0,9775.92,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,586466.0,8190352.92,,14.14,0.0,,1.0,100.0,0.0012,24.2
2007-06-06,1650.0,22852.81,0.01,0.1,0.01,0.04,0.0,22852.81,0.0,1650.0,0.0,,,,0.02,,,,,950.0,,,,0.02,,,,,0.0,,,,0.0,0.0,585508.0,8109395.57,,14.12,0.0,,1.0,100.0,0.0028,24.0
2007-06-07,2100.0,29073.27,0.01,0.13,0.01,0.05,0.0,29073.27,0.0,2100.0,0.0,,,,,,450.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,585268.0,8102694.0,,14.05,0.0,21.8,0.6591,78.2,0.0036,23.99
2007-06-08,2100.0,29061.16,0.05,0.14,0.01,0.05,0.0,29061.16,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585532.0,8102969.87,,14.06,0.0,21.65,0.6608,78.35,0.0036,23.98
2007-06-11,2100.0,29061.16,0.05,0.14,0.01,0.05,0.0,29061.16,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585531.0,8102956.03,,14.01,0.0,21.63,0.6609,78.37,0.0036,23.98
2007-06-12,2100.0,28552.16,0.05,0.14,0.01,0.05,0.0,28552.16,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585697.0,7963293.02,,14.11,0.0,21.64,0.6609,78.36,0.0036,23.56
2007-06-13,2100.0,28479.45,0.05,0.16,0.01,0.05,0.0,28479.45,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587423.0,7966420.38,,14.02,0.0,21.04,0.6677,78.96,0.0036,23.5
2007-06-14,2100.0,28394.62,0.05,0.16,0.01,0.05,0.0,28394.62,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587266.0,7940567.78,,13.89,0.0,21.26,0.6652,78.74,0.0036,23.43
2007-06-15,2100.0,27873.5,0.05,0.16,0.01,0.05,0.0,27873.5,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587290.0,7795156.75,,13.65,0.0,21.2,0.6659,78.8,0.0036,23.0
2007-06-18,2100.0,27764.43,0.05,0.16,0.01,0.05,0.0,27764.43,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587439.0,7766623.92,,13.49,0.0,20.94,0.6689,79.06,0.0036,22.91
2007-06-19,2100.0,27861.38,0.05,0.16,0.01,0.05,0.0,27861.38,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587548.0,7795190.52,,13.46,0.0,20.81,0.6704,79.19,0.0036,22.99
2007-06-20,2100.0,27740.19,0.05,0.16,0.01,0.05,0.0,27740.19,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587525.0,7760979.83,,13.48,0.0,20.99,0.6683,79.01,0.0036,22.89
2007-06-21,2100.0,27388.75,0.05,0.16,0.01,0.05,0.0,27388.75,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587568.0,7663214.55,,13.42,0.0,20.79,0.6707,79.21,0.0036,22.6
2007-06-22,2100.0,26576.78,0.05,0.16,0.01,0.05,0.0,26576.78,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587505.0,7435233.46,,13.21,0.0,20.65,0.6723,79.35,0.0036,21.93
2007-06-25,2100.0,26479.83,0.05,0.16,0.01,0.05,0.0,26479.83,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587875.0,7412775.44,,12.88,0.0,19.67,0.684,80.33,0.0036,21.85
2007-06-26,2100.0,26419.23,0.05,0.17,0.01,0.05,0.0,26419.23,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587813.0,7395032.57,,12.86,0.0,20.05,0.6795,79.95,0.0036,21.8
2007-06-27,2100.0,26976.7,0.05,0.18,0.01,0.05,0.0,26976.7,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,587804.0,7550958.92,,12.84,0.0,20.03,0.6796,79.97,0.0036,22.26
2007-06-28,2100.0,26661.61,0.05,0.18,0.01,0.05,0.0,26661.61,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,597323.0,7583615.91,,13.35,0.0,20.74,0.6712,79.26,0.0035,22.0
2007-06-29,2100.0,26504.07,0.05,0.18,0.01,0.05,0.0,26504.07,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,598193.0,7549783.89,,13.2,0.0,20.21,0.6774,79.79,0.0035,21.87
2007-07-02,2100.0,27812.91,0.05,0.19,0.01,0.05,0.0,27812.91,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,598548.0,7927314.43,,13.08,0.0,20.02,0.6797,79.98,0.0035,22.95
2007-07-03,2100.0,27643.24,0.05,0.21,0.01,0.05,0.0,27643.24,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,598239.0,7874888.58,,13.67,0.0,20.9,0.6693,79.1,0.0035,22.81
2007-07-04,2100.0,27631.12,0.05,0.28,0.01,0.05,0.0,27631.12,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,598321.0,7872515.13,,13.68,0.0,20.91,0.6693,79.09,0.0035,22.8
2007-07-05,2100.0,27643.24,0.05,0.29,0.01,0.05,0.0,27643.24,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,596351.0,7850035.99,,13.53,0.0,20.8,0.6706,79.2,0.0035,22.81
2007-07-06,2100.0,27776.55,0.05,0.32,0.01,0.05,0.0,27776.55,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,615085.0,8135685.65,,14.04,0.0,20.81,0.6704,79.19,0.0034,22.92
2007-07-09,2100.0,28564.28,0.05,0.31,0.01,0.05,0.0,28564.28,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,615449.0,8371360.87,,14.25,0.0,20.96,0.6686,79.04,0.0034,23.57
2007-07-10,2100.0,28297.66,0.05,0.29,0.01,0.05,0.0,28297.66,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,615448.0,8293209.95,,14.45,0.0,21.35,0.6642,78.65,0.0034,23.35
2007-07-11,2100.0,28237.07,0.05,0.31,0.01,0.05,0.0,28237.07,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,615768.0,8279754.27,,14.38,0.0,21.03,0.6678,78.97,0.0034,23.3
2007-07-12,2100.0,28297.66,0.05,0.3,0.01,0.05,0.0,28297.66,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,615635.0,8295729.79,,14.29,0.0,21.16,0.6664,78.84,0.0034,23.35
2007-07-13,2100.0,28067.4,0.05,0.28,0.01,0.05,0.0,28067.4,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,616268.0,8236687.38,,14.34,0.0,21.19,0.666,78.81,0.0034,23.16
2007-07-16,2100.0,28467.33,0.05,0.33,0.01,0.05,0.0,28467.33,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,616407.0,8355933.78,,14.29,0.0,20.92,0.6691,79.08,0.0034,23.49
2007-07-17,2100.0,28297.66,0.05,0.32,0.01,0.05,0.0,28297.66,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,648615.0,8740137.87,,15.1,0.0,21.53,0.6621,78.47,0.0032,23.35
2007-07-18,2100.0,28297.66,0.05,0.32,0.01,0.05,0.0,28297.66,0.0,2100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,648541.0,8739140.72,,15.03,0.0,21.53,0.6621,78.47,0.0032,23.35
2007-07-19,3100.0,41146.6,0.07,0.49,0.02,0.07,0.0,41146.6,1000.0,3100.0,13273.1,,,,0.02,,,,,1000.0,,,,0.02,,,1000.0,,0.02,,,,2.4,0.15,40630.0,539285.9,,0.95,2.37,47.3,0.5015,52.7,0.0048,23.0
2007-07-20,3100.0,40967.7,0.07,0.48,0.02,0.07,0.0,40967.7,1000.0,3100.0,13215.39,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.15,40630.0,536941.18,,0.93,2.4,46.85,0.502,53.15,0.0048,22.9
2007-07-23,3100.0,40967.7,0.07,0.47,0.02,0.07,0.0,40967.7,1000.0,3100.0,13215.39,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.16,40630.0,536941.18,,0.93,2.41,46.8,0.502,53.2,0.0049,22.9
2007-07-24,3100.0,40252.11,0.07,0.46,0.02,0.07,0.0,40252.11,1000.0,3100.0,12984.55,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.16,40630.0,527562.3,,0.93,2.37,46.79,0.5021,53.21,0.0049,22.5
2007-07-25,3100.0,40323.67,0.07,0.45,0.02,0.07,0.0,40323.67,1000.0,3100.0,13007.63,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.16,40630.0,528500.19,,0.92,2.39,46.5,0.5025,53.5,0.0049,22.54
2007-07-26,3100.0,39554.4,0.07,0.44,0.02,0.07,0.0,39554.4,1000.0,3100.0,12759.49,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.16,40630.0,518417.88,,0.92,2.34,46.34,0.5027,53.66,0.0049,22.11
2007-07-27,3100.0,39339.73,0.07,0.42,0.02,0.07,0.0,39339.73,1000.0,3100.0,12690.23,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.15,40630.0,515604.22,,0.91,2.36,45.9,0.5034,54.1,0.0048,21.99
2007-07-30,3100.0,39339.73,0.07,0.4,0.02,0.07,0.0,39339.73,1000.0,3100.0,12690.23,,,,,,,,,,,,,,,,,,0.02,,,,2.4,0.16,40630.0,515604.22,,0.9,2.38,45.69,0.5037,54.31,0.0049,21.99
2007-07-31,3100.0,38910.37,0.07,0.41,0.02,0.07,0.0,38910.37,1000.0,3100.0,12551.73,,,,,,,,,,,,,,,,,,0.02,,,,2.37,0.16,41238.0,517608.34,,0.92,2.32,45.78,0.5036,54.22,0.0049,21.75
2007-08-01,3100.0,39715.41,0.07,0.4,0.02,0.07,0.0,39715.41,1000.0,3100.0,12811.42,,,,,,,,,,,,,,,,,,0.02,,,,2.23,0.16,43894.0,562344.62,,0.97,2.25,45.55,0.504,54.45,0.0049,22.2
2007-08-02,3100.0,39357.62,0.07,0.36,0.02,0.07,0.0,39357.62,1000.0,3100.0,12696.01,,,,,,,,,,,,,,,,,,0.02,,,,2.21,0.16,44286.0,562255.29,,0.98,2.18,45.54,0.504,54.46,0.0049,22.0
2007-08-03,3100.0,39053.49,0.07,0.33,0.02,0.07,0.0,39053.49,1000.0,3100.0,12597.9,,,,,,,,,,,,,,,,,,0.02,,,,2.16,0.16,45231.0,569815.6,,0.99,2.15,45.46,0.5041,54.54,0.0049,21.83
2007-08-06,16100.0,202826.19,0.39,1.76,0.11,0.36,0.0,202826.19,1000.0,16100.0,12597.9,,,,0.28,,,,,13000.0,,,,0.28,,,,,0.02,,,,0.16,0.16,643909.0,8111901.0,,14.0,0.16,9.11,0.8344,90.89,0.025,21.83
2007-08-07,41100.0,518010.86,0.99,4.56,0.28,0.9,0.0,518010.86,0.0,41100.0,0.0,,,,0.57,,,,0.02,26000.0,1000.0,,,0.57,,,,1000.0,0.0,0.02,,,0.0,0.0,638965.0,8053304.39,,13.98,0.0,1.09,0.9784,98.91,0.0643,21.84
2007-08-08,41100.0,515876.2,0.99,4.5,0.28,0.9,0.0,515876.2,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,639629.0,8028452.05,,13.92,0.0,1.09,0.9784,98.91,0.0643,21.75
2007-08-09,41100.0,513504.36,0.99,4.62,0.28,0.9,0.0,513504.36,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,639762.0,7993201.33,,13.92,0.0,1.09,0.9784,98.91,0.0642,21.65
2007-08-10,41100.0,513504.36,0.99,4.64,0.28,0.9,0.0,513504.36,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,660903.0,8257337.48,,14.31,0.0,1.08,0.9786,98.92,0.0622,21.65
2007-08-13,41100.0,509946.59,0.99,4.63,0.28,0.9,0.0,509946.59,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,661012.0,8201479.7,,14.4,0.0,1.08,0.9786,98.92,0.0622,21.5
2007-08-14,41100.0,509946.59,0.99,4.62,0.28,0.9,0.0,509946.59,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,663011.0,8226282.21,,14.42,0.0,1.08,0.9786,98.92,0.062,21.5
2007-08-15,41100.0,509946.59,0.99,4.65,0.28,0.9,0.0,509946.59,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,663388.0,8230959.82,,14.44,0.0,1.07,0.9787,98.93,0.062,21.5
2007-08-16,41100.0,507574.75,0.99,4.62,0.28,0.9,0.0,507574.75,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,663871.0,8198641.22,,14.46,0.0,1.07,0.9787,98.93,0.0619,21.4
2007-08-17,41100.0,500933.58,0.99,4.85,0.28,0.9,0.0,500933.58,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,644058.0,7849885.17,,13.9,0.0,1.07,0.9788,98.93,0.0638,21.12
2007-08-20,41100.0,498087.37,0.99,4.96,0.28,0.9,0.0,498087.37,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,664902.0,8057890.19,,14.12,0.0,1.05,0.9792,98.95,0.0618,21.0
2007-08-21,41100.0,505202.9,0.99,5.16,0.28,0.9,0.0,505202.9,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,665327.0,8178227.02,,14.03,0.0,1.05,0.9792,98.95,0.0618,21.3
2007-08-22,41100.0,493106.49,0.99,5.25,0.28,0.9,0.0,493106.49,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,671988.0,8062327.17,,14.34,0.0,1.06,0.9789,98.94,0.0612,20.79
2007-08-23,41100.0,492157.76,0.99,5.6,0.28,0.9,0.0,492157.76,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,680993.0,8154646.88,,14.19,0.0,1.03,0.9795,98.97,0.0604,20.75
2007-08-24,41100.0,498087.37,0.99,6.34,0.28,0.9,0.0,498087.37,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,661429.0,8015801.2,,13.74,0.0,1.03,0.9795,98.97,0.0621,21.0
2007-08-27,41100.0,493343.68,0.99,6.45,0.28,0.9,0.0,493343.68,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,680825.0,8172280.04,,14.19,0.0,1.05,0.9792,98.95,0.0604,20.8
2007-08-28,41100.0,500933.58,0.99,6.68,0.28,0.9,0.0,500933.58,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,683772.0,8333925.95,,14.26,0.0,1.04,0.9794,98.96,0.0601,21.12
2007-08-29,41100.0,494766.79,0.99,6.84,0.28,0.9,0.0,494766.79,0.0,41100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,683868.0,8232485.93,,14.33,0.0,1.06,0.9791,98.94,0.0601,20.86
