,ALDEV FP Equity_DX_SI_QTY,ALDEV FP Equity_DX_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDEV FP Equity_DX_SI_MV,ALDEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SUPPLY_SI_QTY,ALDEV FP Equity_DX_BROKER_SI_QTY,ALDEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDEV FP Equity_DX_SUPPLY_SI_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDEV FP Equity_DX_BROKER_SI_CON_RATIO,ALDEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDEV FP Equity_PX_LAST
1998-11-17,,,,,,,,,,,,,,,,,,,,65.5531
1998-11-18,,,,,,,,,,,,,,,,,,,,62.5041
1998-11-19,,,,,,,,,,,,,,,,,,,,62.3516
1998-11-20,,,,,,,,,,,,,,,,,,,,62.5041
1998-11-23,,,,,,,,,,,,,,,,,,,,61.7419
1998-11-24,,,,,,,,,,,,,,,,,,,,60.0649
1998-11-25,,,,,,,,,,,,,,,,,,,,60.0649
1998-11-26,,,,,,,,,,,,,,,,,,,,59.4551
1998-11-27,,,,,,,,,,,,,,,,,,,,59.4551
1998-11-30,,,,,,,,,,,,,,,,,,,,55.7963
1998-12-01,,,,,,,,,,,,,,,,,,,,53.0523
1998-12-02,,,,,,,,,,,,,,,,,,,,53.0523
1998-12-03,,,,,,,,,,,,,,,,,,,,50.3082
1998-12-04,,,,,,,,,,,,,,,,,,,,50.3234
1998-12-07,,,,,,,,,,,,,,,,,,,,50.4911
1998-12-08,,,,,,,,,,,,,,,,,,,,50.4759
1998-12-09,,,,,,,,,,,,,,,,,,,,50.3539
1998-12-10,,,,,,,,,,,,,,,,,,,,50.3387
1998-12-11,,,,,,,,,,,,,,,,,,,,50.3082
1998-12-14,,,,,,,,,,,,,,,,,,,,50.1557
1998-12-15,,,,,,,,,,,,,,,,,,,,47.7165
1998-12-16,,,,,,,,,,,,,,,,,,,,45.75
1998-12-17,,,,,,,,,,,,,,,,,,,,45.7347
1998-12-18,,,,,,,,,,,,,,,,,,,,45.7347
1998-12-21,,,,,,,,,,,,,,,,,,,,45.7347
1998-12-22,,,,,,,,,,,,,,,,,,,,43.6004
1998-12-23,,,,,,,,,,,,,,,,,,,,42.701
1998-12-28,,,,,,,,,,,,,,,,,,,,43.6004
1998-12-29,,,,,,,,,,,,,,,,,,,,45.75
1998-12-30,,,,,,,,,,,,,,,,,,,,46.3445
1999-01-04,,,,,,,,,,,,,,,,,,,,48.02
1999-01-05,,,,,,,,,,,,,,,,,,,,48.5
1999-01-06,,,,,,,,,,,,,,,,,,,,50.0
1999-01-07,,,,,,,,,,,,,,,,,,,,48.79
1999-01-08,,,,,,,,,,,,,,,,,,,,48.8
1999-01-11,,,,,,,,,,,,,,,,,,,,49.0
1999-01-12,,,,,,,,,,,,,,,,,,,,49.01
1999-01-13,,,,,,,,,,,,,,,,,,,,49.01
1999-01-14,,,,,,,,,,,,,,,,,,,,49.1
1999-01-15,,,,,,,,,,,,,,,,,,,,49.5
1999-01-18,,,,,,,,,,,,,,,,,,,,49.5
1999-01-19,,,,,,,,,,,,,,,,,,,,51.45
1999-01-20,,,,,,,,,,,,,,,,,,,,51.45
1999-01-21,,,,,,,,,,,,,,,,,,,,49.0
1999-01-22,,,,,,,,,,,,,,,,,,,,49.01
1999-01-25,,,,,,,,,,,,,,,,,,,,48.8
1999-01-26,,,,,,,,,,,,,,,,,,,,48.6
1999-01-27,,,,,,,,,,,,,,,,,,,,48.7
1999-01-28,,,,,,,,,,,,,,,,,,,,48.7
1999-01-29,,,,,,,,,,,,,,,,,,,,48.5
1999-02-01,,,,,,,,,,,,,,,,,,,,49.99
1999-02-02,,,,,,,,,,,,,,,,,,,,49.8
1999-02-03,,,,,,,,,,,,,,,,,,,,50.0
1999-02-04,,,,,,,,,,,,,,,,,,,,49.0
1999-02-05,,,,,,,,,,,,,,,,,,,,49.01
1999-02-08,,,,,,,,,,,,,,,,,,,,49.1
1999-02-09,,,,,,,,,,,,,,,,,,,,49.1
1999-02-10,,,,,,,,,,,,,,,,,,,,49.5
1999-02-11,,,,,,,,,,,,,,,,,,,,49.56
1999-02-12,,,,,,,,,,,,,,,,,,,,49.91
1999-02-15,,,,,,,,,,,,,,,,,,,,49.94
1999-02-16,,,,,,,,,,,,,,,,,,,,51.5
1999-02-17,,,,,,,,,,,,,,,,,,,,51.55
1999-02-18,,,,,,,,,,,,,,,,,,,,51.55
1999-02-19,,,,,,,,,,,,,,,,,,,,52.0
1999-02-22,,,,,,,,,,,,,,,,,,,,52.0
1999-02-23,,,,,,,,,,,,,,,,,,,,52.5
1999-02-24,,,,,,,,,,,,,,,,,,,,54.1
1999-02-25,,,,,,,,,,,,,,,,,,,,54.1
1999-02-26,,,,,,,,,,,,,,,,,,,,54.1
1999-03-01,,,,,,,,,,,,,,,,,,,,54.15
1999-03-02,,,,,,,,,,,,,,,,,,,,54.1
1999-03-03,,,,,,,,,,,,,,,,,,,,54.1
1999-03-04,,,,,,,,,,,,,,,,,,,,53.0
1999-03-05,,,,,,,,,,,,,,,,,,,,49.0
1999-03-08,,,,,,,,,,,,,,,,,,,,49.01
1999-03-09,,,,,,,,,,,,,,,,,,,,49.01
1999-03-10,,,,,,,,,,,,,,,,,,,,51.4
1999-03-11,,,,,,,,,,,,,,,,,,,,51.35
1999-03-12,,,,,,,,,,,,,,,,,,,,51.4
1999-03-15,,,,,,,,,,,,,,,,,,,,51.35
1999-03-16,,,,,,,,,,,,,,,,,,,,50.95
1999-03-17,,,,,,,,,,,,,,,,,,,,50.0
1999-03-18,,,,,,,,,,,,,,,,,,,,48.8
1999-03-19,,,,,,,,,,,,,,,,,,,,48.0
1999-03-22,,,,,,,,,,,,,,,,,,,,46.5
1999-03-23,,,,,,,,,,,,,,,,,,,,46.51
1999-03-24,,,,,,,,,,,,,,,,,,,,49.0
1999-03-25,,,,,,,,,,,,,,,,,,,,53.5
1999-03-26,,,,,,,,,,,,,,,,,,,,56.75
1999-03-29,,,,,,,,,,,,,,,,,,,,54.9
1999-03-30,,,,,,,,,,,,,,,,,,,,54.85
1999-04-06,,,,,,,,,,,,,,,,,,,,58.0
1999-04-08,,,,,,,,,,,,,,,,,,,,52.0
1999-04-09,,,,,,,,,,,,,,,,,,,,52.0
1999-04-12,,,,,,,,,,,,,,,,,,,,52.0
1999-04-13,,,,,,,,,,,,,,,,,,,,52.0
1999-04-14,,,,,,,,,,,,,,,,,,,,49.4
1999-04-15,,,,,,,,,,,,,,,,,,,,50.0
1999-04-16,,,,,,,,,,,,,,,,,,,,54.0
1999-04-19,,,,,,,,,,,,,,,,,,,,55.0
1999-04-20,,,,,,,,,,,,,,,,,,,,56.0
1999-04-21,,,,,,,,,,,,,,,,,,,,58.5
1999-04-22,,,,,,,,,,,,,,,,,,,,59.5
1999-04-23,,,,,,,,,,,,,,,,,,,,60.0
1999-04-26,,,,,,,,,,,,,,,,,,,,61.0
1999-04-27,,,,,,,,,,,,,,,,,,,,62.45
1999-04-28,,,,,,,,,,,,,,,,,,,,62.4
1999-04-29,,,,,,,,,,,,,,,,,,,,62.0
1999-04-30,,,,,,,,,,,,,,,,,,,,61.0
1999-05-03,,,,,,,,,,,,,,,,,,,,62.0
1999-05-04,,,,,,,,,,,,,,,,,,,,64.9
1999-05-05,,,,,,,,,,,,,,,,,,,,64.9
1999-05-06,,,,,,,,,,,,,,,,,,,,64.85
1999-05-07,,,,,,,,,,,,,,,,,,,,64.0
1999-05-10,,,,,,,,,,,,,,,,,,,,64.0
1999-05-11,,,,,,,,,,,,,,,,,,,,64.0
1999-05-12,,,,,,,,,,,,,,,,,,,,60.8
1999-05-13,,,,,,,,,,,,,,,,,,,,59.95
1999-05-14,,,,,,,,,,,,,,,,,,,,60.0
1999-05-17,,,,,,,,,,,,,,,,,,,,55.0
1999-05-18,,,,,,,,,,,,,,,,,,,,57.5
1999-05-19,,,,,,,,,,,,,,,,,,,,58.0
1999-05-20,,,,,,,,,,,,,,,,,,,,58.0
1999-05-21,,,,,,,,,,,,,,,,,,,,58.0
1999-05-25,,,,,,,,,,,,,,,,,,,,58.0
1999-05-26,,,,,,,,,,,,,,,,,,,,58.0
1999-05-27,,,,,,,,,,,,,,,,,,,,60.6
1999-05-28,,,,,,,,,,,,,,,,,,,,60.6
1999-05-31,,,,,,,,,,,,,,,,,,,,59.5
1999-06-01,,,,,,,,,,,,,,,,,,,,58.5
1999-06-02,,,,,,,,,,,,,,,,,,,,59.0
1999-06-03,,,,,,,,,,,,,,,,,,,,61.0
1999-06-04,,,,,,,,,,,,,,,,,,,,61.0
1999-06-07,,,,,,,,,,,,,,,,,,,,61.0
1999-06-08,,,,,,,,,,,,,,,,,,,,61.0
1999-06-09,,,,,,,,,,,,,,,,,,,,61.0
1999-06-10,,,,,,,,,,,,,,,,,,,,61.0
1999-06-11,,,,,,,,,,,,,,,,,,,,60.9
1999-06-14,,,,,,,,,,,,,,,,,,,,60.85
1999-06-15,,,,,,,,,,,,,,,,,,,,60.8
1999-06-17,,,,,,,,,,,,,,,,,,,,60.7
1999-06-18,,,,,,,,,,,,,,,,,,,,60.7
1999-06-21,,,,,,,,,,,,,,,,,,,,60.7
1999-06-22,,,,,,,,,,,,,,,,,,,,59.0
1999-06-23,,,,,,,,,,,,,,,,,,,,59.0
1999-06-24,,,,,,,,,,,,,,,,,,,,59.0
1999-06-25,,,,,,,,,,,,,,,,,,,,57.0
1999-06-28,,,,,,,,,,,,,,,,,,,,56.4
1999-06-29,,,,,,,,,,,,,,,,,,,,52.5
1999-06-30,,,,,,,,,,,,,,,,,,,,52.45
1999-07-01,,,,,,,,,,,,,,,,,,,,54.5
1999-07-02,,,,,,,,,,,,,,,,,,,,54.5
1999-07-05,,,,,,,,,,,,,,,,,,,,52.45
1999-07-06,,,,,,,,,,,,,,,,,,,,52.4
1999-07-07,,,,,,,,,,,,,,,,,,,,52.0
1999-07-08,,,,,,,,,,,,,,,,,,,,52.0
1999-07-09,,,,,,,,,,,,,,,,,,,,53.0
1999-07-12,,,,,,,,,,,,,,,,,,,,53.0
1999-07-13,,,,,,,,,,,,,,,,,,,,53.0
1999-07-15,,,,,,,,,,,,,,,,,,,,53.0
1999-07-16,,,,,,,,,,,,,,,,,,,,53.0
1999-07-19,,,,,,,,,,,,,,,,,,,,53.0
1999-07-20,,,,,,,,,,,,,,,,,,,,53.0
1999-07-21,,,,,,,,,,,,,,,,,,,,53.0
1999-07-22,,,,,,,,,,,,,,,,,,,,53.05
1999-07-23,,,,,,,,,,,,,,,,,,,,53.0
1999-07-26,,,,,,,,,,,,,,,,,,,,53.2
1999-07-27,,,,,,,,,,,,,,,,,,,,53.4
1999-07-28,,,,,,,,,,,,,,,,,,,,55.0
1999-07-29,,,,,,,,,,,,,,,,,,,,55.05
1999-07-30,,,,,,,,,,,,,,,,,,,,56.0
1999-08-02,,,,,,,,,,,,,,,,,,,,56.0
1999-08-03,,,,,,,,,,,,,,,,,,,,57.0
1999-08-04,,,,,,,,,,,,,,,,,,,,57.0
1999-08-05,,,,,,,,,,,,,,,,,,,,57.0
1999-08-06,,,,,,,,,,,,,,,,,,,,56.2
1999-08-09,,,,,,,,,,,,,,,,,,,,56.2
1999-08-10,,,,,,,,,,,,,,,,,,,,56.2
1999-08-11,,,,,,,,,,,,,,,,,,,,56.2
1999-08-12,,,,,,,,,,,,,,,,,,,,55.9
1999-08-13,,,,,,,,,,,,,,,,,,,,55.0
1999-08-16,,,,,,,,,,,,,,,,,,,,55.0
1999-08-17,,,,,,,,,,,,,,,,,,,,55.0
1999-08-18,,,,,,,,,,,,,,,,,,,,55.05
1999-08-19,,,,,,,,,,,,,,,,,,,,55.0
1999-08-20,,,,,,,,,,,,,,,,,,,,55.05
1999-08-23,,,,,,,,,,,,,,,,,,,,55.05
1999-08-24,,,,,,,,,,,,,,,,,,,,55.05
1999-08-25,,,,,,,,,,,,,,,,,,,,55.05
1999-08-26,,,,,,,,,,,,,,,,,,,,55.05
1999-08-27,,,,,,,,,,,,,,,,,,,,55.05
1999-08-30,,,,,,,,,,,,,,,,,,,,56.0
1999-08-31,,,,,,,,,,,,,,,,,,,,55.95
1999-09-01,,,,,,,,,,,,,,,,,,,,56.0
1999-09-02,,,,,,,,,,,,,,,,,,,,56.0
1999-09-03,,,,,,,,,,,,,,,,,,,,56.0
1999-09-06,,,,,,,,,,,,,,,,,,,,56.0
1999-09-07,,,,,,,,,,,,,,,,,,,,55.0
1999-09-08,,,,,,,,,,,,,,,,,,,,55.0
1999-09-09,,,,,,,,,,,,,,,,,,,,55.0
1999-09-10,,,,,,,,,,,,,,,,,,,,55.0
1999-09-13,,,,,,,,,,,,,,,,,,,,55.0
1999-09-14,,,,,,,,,,,,,,,,,,,,55.05
1999-09-15,,,,,,,,,,,,,,,,,,,,55.0
1999-09-16,,,,,,,,,,,,,,,,,,,,55.05
1999-09-17,,,,,,,,,,,,,,,,,,,,55.0
1999-09-20,,,,,,,,,,,,,,,,,,,,55.0
1999-09-21,,,,,,,,,,,,,,,,,,,,55.05
1999-09-22,,,,,,,,,,,,,,,,,,,,55.0
1999-09-23,,,,,,,,,,,,,,,,,,,,55.0
1999-09-24,,,,,,,,,,,,,,,,,,,,55.0
1999-09-27,,,,,,,,,,,,,,,,,,,,55.05
1999-09-28,,,,,,,,,,,,,,,,,,,,55.0
1999-09-29,,,,,,,,,,,,,,,,,,,,55.05
1999-09-30,,,,,,,,,,,,,,,,,,,,55.0
1999-10-01,,,,,,,,,,,,,,,,,,,,55.0
1999-10-04,,,,,,,,,,,,,,,,,,,,55.0
1999-10-05,,,,,,,,,,,,,,,,,,,,55.0
1999-10-06,,,,,,,,,,,,,,,,,,,,55.0
1999-10-07,,,,,,,,,,,,,,,,,,,,55.0
1999-10-08,,,,,,,,,,,,,,,,,,,,55.05
1999-10-11,,,,,,,,,,,,,,,,,,,,55.0
1999-10-12,,,,,,,,,,,,,,,,,,,,55.0
1999-10-13,,,,,,,,,,,,,,,,,,,,54.0
1999-10-14,,,,,,,,,,,,,,,,,,,,53.0
1999-10-15,,,,,,,,,,,,,,,,,,,,53.0
1999-10-18,,,,,,,,,,,,,,,,,,,,52.9
1999-10-19,,,,,,,,,,,,,,,,,,,,52.0
1999-10-20,,,,,,,,,,,,,,,,,,,,52.0
1999-10-21,,,,,,,,,,,,,,,,,,,,52.0
1999-10-22,,,,,,,,,,,,,,,,,,,,52.0
1999-10-25,,,,,,,,,,,,,,,,,,,,52.0
1999-10-26,,,,,,,,,,,,,,,,,,,,54.5
1999-10-27,,,,,,,,,,,,,,,,,,,,55.0
1999-10-28,,,,,,,,,,,,,,,,,,,,55.0
1999-10-29,,,,,,,,,,,,,,,,,,,,57.0
1999-11-02,,,,,,,,,,,,,,,,,,,,59.5
1999-11-03,,,,,,,,,,,,,,,,,,,,59.0
1999-11-04,,,,,,,,,,,,,,,,,,,,58.95
1999-11-05,,,,,,,,,,,,,,,,,,,,57.85
1999-11-08,,,,,,,,,,,,,,,,,,,,58.0
1999-11-09,,,,,,,,,,,,,,,,,,,,57.6
1999-11-10,,,,,,,,,,,,,,,,,,,,56.95
1999-11-12,,,,,,,,,,,,,,,,,,,,56.0
1999-11-15,,,,,,,,,,,,,,,,,,,,56.0
1999-11-16,,,,,,,,,,,,,,,,,,,,55.0
1999-11-17,,,,,,,,,,,,,,,,,,,,55.05
1999-11-18,,,,,,,,,,,,,,,,,,,,55.05
1999-11-19,,,,,,,,,,,,,,,,,,,,55.0
1999-11-22,,,,,,,,,,,,,,,,,,,,55.0
1999-11-23,,,,,,,,,,,,,,,,,,,,55.0
1999-11-24,,,,,,,,,,,,,,,,,,,,55.0
1999-11-25,,,,,,,,,,,,,,,,,,,,55.0
1999-11-26,,,,,,,,,,,,,,,,,,,,55.0
1999-11-29,,,,,,,,,,,,,,,,,,,,55.0
1999-11-30,,,,,,,,,,,,,,,,,,,,55.0
1999-12-01,,,,,,,,,,,,,,,,,,,,55.0
1999-12-02,,,,,,,,,,,,,,,,,,,,56.0
1999-12-03,,,,,,,,,,,,,,,,,,,,56.0
1999-12-06,,,,,,,,,,,,,,,,,,,,60.0
1999-12-07,,,,,,,,,,,,,,,,,,,,60.0
1999-12-08,,,,,,,,,,,,,,,,,,,,60.05
1999-12-09,,,,,,,,,,,,,,,,,,,,59.95
1999-12-10,,,,,,,,,,,,,,,,,,,,59.9
1999-12-13,,,,,,,,,,,,,,,,,,,,58.0
1999-12-14,,,,,,,,,,,,,,,,,,,,57.0
1999-12-15,,,,,,,,,,,,,,,,,,,,57.0
1999-12-16,,,,,,,,,,,,,,,,,,,,56.95
1999-12-17,,,,,,,,,,,,,,,,,,,,57.0
1999-12-20,,,,,,,,,,,,,,,,,,,,55.0
1999-12-21,,,,,,,,,,,,,,,,,,,,55.0
1999-12-22,,,,,,,,,,,,,,,,,,,,55.05
1999-12-23,,,,,,,,,,,,,,,,,,,,55.0
1999-12-24,,,,,,,,,,,,,,,,,,,,55.0
1999-12-27,,,,,,,,,,,,,,,,,,,,56.9
1999-12-28,,,,,,,,,,,,,,,,,,,,55.0
1999-12-29,,,,,,,,,,,,,,,,,,,,55.0
1999-12-30,,,,,,,,,,,,,,,,,,,,59.0
2000-01-03,,,,,,,,,,,,,,,,,,,,58.0
2000-01-04,,,,,,,,,,,,,,,,,,,,57.0
2000-01-05,,,,,,,,,,,,,,,,,,,,57.0
2000-01-06,,,,,,,,,,,,,,,,,,,,57.05
2000-01-07,,,,,,,,,,,,,,,,,,,,57.05
2000-01-10,,,,,,,,,,,,,,,,,,,,57.0
2000-01-11,,,,,,,,,,,,,,,,,,,,57.0
2000-01-12,,,,,,,,,,,,,,,,,,,,57.9
2000-01-13,,,,,,,,,,,,,,,,,,,,57.85
2000-01-14,,,,,,,,,,,,,,,,,,,,57.8
2000-01-17,,,,,,,,,,,,,,,,,,,,57.0
2000-01-18,,,,,,,,,,,,,,,,,,,,57.0
2000-01-19,,,,,,,,,,,,,,,,,,,,57.85
2000-01-20,,,,,,,,,,,,,,,,,,,,55.95
2000-01-21,,,,,,,,,,,,,,,,,,,,53.2
2000-01-24,,,,,,,,,,,,,,,,,,,,53.2
2000-01-25,,,,,,,,,,,,,,,,,,,,53.0
2000-01-26,,,,,,,,,,,,,,,,,,,,53.0
2000-01-27,,,,,,,,,,,,,,,,,,,,53.0
2000-01-28,,,,,,,,,,,,,,,,,,,,54.15
2000-01-31,,,,,,,,,,,,,,,,,,,,51.45
2000-02-01,,,,,,,,,,,,,,,,,,,,51.0
2000-02-02,,,,,,,,,,,,,,,,,,,,51.0
2000-02-03,,,,,,,,,,,,,,,,,,,,52.0
2000-02-04,,,,,,,,,,,,,,,,,,,,51.0
2000-02-07,,,,,,,,,,,,,,,,,,,,51.0
2000-02-08,,,,,,,,,,,,,,,,,,,,50.95
2000-02-09,,,,,,,,,,,,,,,,,,,,50.95
2000-02-10,,,,,,,,,,,,,,,,,,,,50.95
2000-02-11,,,,,,,,,,,,,,,,,,,,48.0
2000-02-14,,,,,,,,,,,,,,,,,,,,48.01
2000-02-15,,,,,,,,,,,,,,,,,,,,48.0
2000-02-16,,,,,,,,,,,,,,,,,,,,45.6
2000-02-17,,,,,,,,,,,,,,,,,,,,48.0
2000-02-18,,,,,,,,,,,,,,,,,,,,46.0
2000-02-21,,,,,,,,,,,,,,,,,,,,45.0
2000-02-22,,,,,,,,,,,,,,,,,,,,45.01
2000-02-23,,,,,,,,,,,,,,,,,,,,45.01
2000-02-24,,,,,,,,,,,,,,,,,,,,44.1
2000-02-25,,,,,,,,,,,,,,,,,,,,48.5
2000-02-28,,,,,,,,,,,,,,,,,,,,48.5
2000-02-29,,,,,,,,,,,,,,,,,,,,51.0
2000-03-01,,,,,,,,,,,,,,,,,,,,50.0
2000-03-02,,,,,,,,,,,,,,,,,,,,51.0
2000-03-03,,,,,,,,,,,,,,,,,,,,49.01
2000-03-06,,,,,,,,,,,,,,,,,,,,48.0
2000-03-07,,,,,,,,,,,,,,,,,,,,49.0
2000-03-08,,,,,,,,,,,,,,,,,,,,49.0
2000-03-09,,,,,,,,,,,,,,,,,,,,49.0
2000-03-10,,,,,,,,,,,,,,,,,,,,48.99
2000-03-13,,,,,,,,,,,,,,,,,,,,44.23
2000-03-14,,,,,,,,,,,,,,,,,,,,45.0
2000-03-15,,,,,,,,,,,,,,,,,,,,45.01
2000-03-16,,,,,,,,,,,,,,,,,,,,45.0
2000-03-17,,,,,,,,,,,,,,,,,,,,45.12
2000-03-20,,,,,,,,,,,,,,,,,,,,46.0
2000-03-21,,,,,,,,,,,,,,,,,,,,46.0
2000-03-22,,,,,,,,,,,,,,,,,,,,46.0
2000-03-23,,,,,,,,,,,,,,,,,,,,46.0
2000-03-24,,,,,,,,,,,,,,,,,,,,47.0
2000-03-27,,,,,,,,,,,,,,,,,,,,46.99
2000-03-28,,,,,,,,,,,,,,,,,,,,46.99
2000-03-29,,,,,,,,,,,,,,,,,,,,46.99
2000-03-30,,,,,,,,,,,,,,,,,,,,46.99
2000-03-31,,,,,,,,,,,,,,,,,,,,48.0
2000-04-03,,,,,,,,,,,,,,,,,,,,46.99
2000-04-04,,,,,,,,,,,,,,,,,,,,46.99
2000-04-05,,,,,,,,,,,,,,,,,,,,45.8
2000-04-06,,,,,,,,,,,,,,,,,,,,45.49
2000-04-07,,,,,,,,,,,,,,,,,,,,45.5
2000-04-10,,,,,,,,,,,,,,,,,,,,45.5
2000-04-11,,,,,,,,,,,,,,,,,,,,45.0
2000-04-12,,,,,,,,,,,,,,,,,,,,45.01
2000-04-13,,,,,,,,,,,,,,,,,,,,45.0
2000-04-14,,,,,,,,,,,,,,,,,,,,45.01
2000-04-17,,,,,,,,,,,,,,,,,,,,45.0
2000-04-18,,,,,,,,,,,,,,,,,,,,45.01
2000-04-19,,,,,,,,,,,,,,,,,,,,45.01
2000-04-20,,,,,,,,,,,,,,,,,,,,45.0
2000-04-25,,,,,,,,,,,,,,,,,,,,45.0
2000-04-26,,,,,,,,,,,,,,,,,,,,45.0
2000-04-27,,,,,,,,,,,,,,,,,,,,45.0
2000-04-28,,,,,,,,,,,,,,,,,,,,47.25
2000-05-02,,,,,,,,,,,,,,,,,,,,47.24
2000-05-03,,,,,,,,,,,,,,,,,,,,47.24
2000-05-04,,,,,,,,,,,,,,,,,,,,47.24
2000-05-05,,,,,,,,,,,,,,,,,,,,47.24
2000-05-08,,,,,,,,,,,,,,,,,,,,47.24
2000-05-09,,,,,,,,,,,,,,,,,,,,47.24
2000-05-10,,,,,,,,,,,,,,,,,,,,47.24
2000-05-11,,,,,,,,,,,,,,,,,,,,47.24
2000-05-12,,,,,,,,,,,,,,,,,,,,47.23
2000-05-15,,,,,,,,,,,,,,,,,,,,47.23
2000-05-16,,,,,,,,,,,,,,,,,,,,47.23
2000-05-17,,,,,,,,,,,,,,,,,,,,45.0
2000-05-18,,,,,,,,,,,,,,,,,,,,47.26
2000-05-19,,,,,,,,,,,,,,,,,,,,45.0
2000-05-22,,,,,,,,,,,,,,,,,,,,45.0
2000-05-23,,,,,,,,,,,,,,,,,,,,45.0
2000-05-24,,,,,,,,,,,,,,,,,,,,45.0
2000-05-25,,,,,,,,,,,,,,,,,,,,45.01
2000-05-26,,,,,,,,,,,,,,,,,,,,45.01
2000-05-29,,,,,,,,,,,,,,,,,,,,45.01
2000-05-30,,,,,,,,,,,,,,,,,,,,47.0
2000-05-31,,,,,,,,,,,,,,,,,,,,47.0
2000-06-01,,,,,,,,,,,,,,,,,,,,47.0
2000-06-02,,,,,,,,,,,,,,,,,,,,47.0
2000-06-05,,,,,,,,,,,,,,,,,,,,47.0
2000-06-06,,,,,,,,,,,,,,,,,,,,47.0
2000-06-07,,,,,,,,,,,,,,,,,,,,47.0
2000-06-08,,,,,,,,,,,,,,,,,,,,47.0
2000-06-09,,,,,,,,,,,,,,,,,,,,47.0
2000-06-13,,,,,,,,,,,,,,,,,,,,47.01
2000-06-14,,,,,,,,,,,,,,,,,,,,47.02
2000-06-15,,,,,,,,,,,,,,,,,,,,47.02
2000-06-16,,,,,,,,,,,,,,,,,,,,49.25
2000-06-19,,,,,,,,,,,,,,,,,,,,51.0
2000-06-20,,,,,,,,,,,,,,,,,,,,50.95
2000-06-21,,,,,,,,,,,,,,,,,,,,50.95
2000-06-22,,,,,,,,,,,,,,,,,,,,49.26
2000-06-23,,,,,,,,,,,,,,,,,,,,52.5
2000-06-26,,,,,,,,,,,,,,,,,,,,50.0
2000-06-27,,,,,,,,,,,,,,,,,,,,50.05
2000-06-28,,,,,,,,,,,,,,,,,,,,51.0
2000-06-30,,,,,,,,,,,,,,,,,,,,53.0
2000-07-03,,,,,,,,,,,,,,,,,,,,52.85
2000-07-04,,,,,,,,,,,,,,,,,,,,52.85
2000-07-05,,,,,,,,,,,,,,,,,,,,51.0
2000-07-06,,,,,,,,,,,,,,,,,,,,48.5
2000-07-07,,,,,,,,,,,,,,,,,,,,48.5
2000-07-10,,,,,,,,,,,,,,,,,,,,48.5
2000-07-11,,,,,,,,,,,,,,,,,,,,44.1
2000-07-12,,,,,,,,,,,,,,,,,,,,45.0
2000-07-13,,,,,,,,,,,,,,,,,,,,45.0
2000-07-17,,,,,,,,,,,,,,,,,,,,44.1
2000-07-18,,,,,,,,,,,,,,,,,,,,41.03
2000-07-19,,,,,,,,,,,,,,,,,,,,43.0
2000-07-20,,,,,,,,,,,,,,,,,,,,44.0
2000-07-21,,,,,,,,,,,,,,,,,,,,45.0
2000-07-24,,,,,,,,,,,,,,,,,,,,43.99
2000-07-25,,,,,,,,,,,,,,,,,,,,43.99
2000-07-26,,,,,,,,,,,,,,,,,,,,43.99
2000-07-27,,,,,,,,,,,,,,,,,,,,44.0
2000-07-28,,,,,,,,,,,,,,,,,,,,43.99
2000-07-31,,,,,,,,,,,,,,,,,,,,43.99
2000-08-01,,,,,,,,,,,,,,,,,,,,44.5
2000-08-02,,,,,,,,,,,,,,,,,,,,43.5
2000-08-03,,,,,,,,,,,,,,,,,,,,43.51
2000-08-04,,,,,,,,,,,,,,,,,,,,43.8
2000-08-07,,,,,,,,,,,,,,,,,,,,43.5
2000-08-08,,,,,,,,,,,,,,,,,,,,43.5
2000-08-09,,,,,,,,,,,,,,,,,,,,44.0
2000-08-10,,,,,,,,,,,,,,,,,,,,43.5
2000-08-11,,,,,,,,,,,,,,,,,,,,43.5
2000-08-14,,,,,,,,,,,,,,,,,,,,43.51
2000-08-15,,,,,,,,,,,,,,,,,,,,44.0
2000-08-16,,,,,,,,,,,,,,,,,,,,43.5
2000-08-17,,,,,,,,,,,,,,,,,,,,43.5
2000-08-18,,,,,,,,,,,,,,,,,,,,43.5
2000-08-21,,,,,,,,,,,,,,,,,,,,43.51
2000-08-22,,,,,,,,,,,,,,,,,,,,43.51
2000-08-23,,,,,,,,,,,,,,,,,,,,43.51
2000-08-24,,,,,,,,,,,,,,,,,,,,44.21
2000-08-25,,,,,,,,,,,,,,,,,,,,44.2
2000-08-28,,,,,,,,,,,,,,,,,,,,45.0
