,BUR FP Equity_DX_SI_QTY,BUR FP Equity_DX_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BUR FP Equity_DX_SI_MV,BUR FP Equity_DX_DSS,BUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY,BUR FP Equity_DX_BROKER_SI_QTY,BUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BUR FP Equity_DX_BROKER_SI_MV_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,BUR FP Equity_DX_BROKER_SI_MV_INC_x,BUR FP Equity_DX_SUPPLY_SI_MV_NEW,BUR FP Equity_DX_BROKER_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_NEW,BUR FP Equity_DX_SUPPLY_SI_MV_DEC,BUR FP Equity_DX_BROKER_SI_QTY_INC,BUR FP Equity_DX_SUPPLY_SI_QTY_DEC,BUR FP Equity_DX_BROKER_SI_MV_NEW_y,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BUR FP Equity_DX_BROKER_SI_MV_INC_y,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,BUR FP Equity_DX_BROKER_SI_MV_ADD,BUR FP Equity_DX_SUPPLY_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_DEC,BUR FP Equity_DX_SUPPLY_SI_MV,BUR FP Equity_DX_BROKER_SI_MV_DEC,BUR FP Equity_DX_SUPPLY_SI_MV_RMV,BUR FP Equity_DX_BROKER_SI_MV_RMV,BUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BUR FP Equity_DX_UTILIZATION_QUANTITY,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BUR FP Equity_DX_ACTIVE_UTILIZATION_MV,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BUR FP Equity_DX_BROKER_SI_CON_RATIO,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-21,92.0,49496.0,0.05,0.78,0.01,0.05,0.0,41426.0,77.0,77.0,41426.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.98,0.0,0.0,,0.0,100.0,32.52,0.5611,67.48,0.0953
2022-03-22,607.0,326566.0,0.33,5.29,0.03,0.33,0.0,210896.0,392.0,392.0,210896.0,,,,,,315.0,,,,,,,,,0.17,315.0,,0.21,,,,100.0,40.62,0.0,0.0,,0.0,100.0,32.62,0.3932,52.36,0.629
2022-03-23,607.0,320496.0,0.33,5.23,0.03,0.33,0.0,206976.0,392.0,392.0,206976.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,40.62,0.0,0.0,,0.0,100.0,32.62,0.3933,52.37,0.629
2022-03-24,607.0,321710.0,0.33,5.07,0.03,0.32,0.0,207760.0,392.0,392.0,207760.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,40.62,0.0,0.0,,0.0,100.0,32.62,0.3929,52.33,0.629
2022-03-25,607.0,341134.0,0.33,5.17,0.03,0.33,0.0,220304.0,392.0,392.0,220304.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,40.62,0.0,0.0,,0.0,100.0,32.6,0.393,52.35,0.629
2022-03-28,602.0,350364.0,0.33,4.75,0.03,0.34,0.0,228144.0,387.0,392.0,225234.0,,,,,,,,0.0,,5.0,,,,,,,,0.22,,,,100.0,40.1,0.0,0.0,,0.0,100.0,32.9,0.391,51.96,0.6238
2022-03-29,492.0,293232.0,0.27,3.73,0.03,0.29,0.0,233632.0,277.0,392.0,165092.0,,,,,,,,0.06,,110.0,,,,,,,,0.16,,,,100.0,28.7,0.0,0.0,,0.0,100.0,40.3,0.3518,41.29,0.5098
2022-03-30,462.0,268884.0,0.25,3.3,0.03,0.28,0.0,219414.0,262.0,377.0,152484.0,,,,,,,,0.01,,15.0,,,,,,,15.0,0.16,0.01,,,100.0,27.58,0.0,0.0,,0.0,100.0,42.24,0.3934,44.41,0.4863
2022-03-31,462.0,275352.0,0.25,3.25,0.03,0.27,0.0,224692.0,262.0,377.0,156152.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,27.58,0.0,0.0,,0.0,100.0,42.64,0.3934,44.03,0.4863
2022-04-01,462.0,273504.0,0.25,3.15,0.03,0.28,0.0,223184.0,262.0,377.0,155104.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,22.96,0.0,0.0,,0.0,100.0,42.67,0.3936,44.03,0.4049
2022-04-04,862.0,515476.0,0.47,5.78,0.05,0.51,0.0,464646.0,262.0,777.0,156676.0,,,,0.24,,,,,400.0,,,,0.24,,,,,0.16,,,,100.0,22.96,0.0,0.0,,0.0,100.0,23.74,0.5387,69.08,0.7555
2022-04-05,947.0,551154.0,0.51,6.41,0.05,0.57,0.0,268884.0,547.0,462.0,318354.0,,,,,,,,0.07,,115.0,,,,,,400.0,315.0,0.33,0.19,,,100.0,35.29,0.0,0.0,,0.0,100.0,9.04,0.7242,84.36,0.611
2022-04-06,862.0,487892.0,0.47,5.8,0.05,0.5,0.0,261492.0,462.0,462.0,261492.0,,,,,,,,0.05,,85.0,,,,,,,,0.27,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.2,0.8664,92.8,0.5547
2022-04-07,862.0,475824.0,0.47,5.58,0.05,0.49,0.0,255024.0,462.0,462.0,255024.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.21,0.8661,92.79,0.5547
2022-04-08,862.0,477548.0,0.47,5.62,0.05,0.48,0.0,255948.0,462.0,462.0,255948.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.14,0.8674,92.86,0.5547
2022-04-11,862.0,480996.0,0.47,5.6,0.05,0.48,0.0,257796.0,462.0,462.0,257796.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.19,0.8666,92.81,0.5547
2022-04-12,862.0,487892.0,0.47,5.65,0.05,0.48,0.0,261492.0,462.0,462.0,261492.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.23,0.8659,92.77,0.5547
2022-04-13,862.0,477548.0,0.47,5.56,0.05,0.49,0.0,255948.0,462.0,462.0,255948.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.18,0.8668,92.82,0.5547
2022-04-14,862.0,486168.0,0.47,5.64,0.05,0.48,0.0,260568.0,462.0,462.0,260568.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.26,0.8654,92.74,0.5547
2022-04-15,862.0,486168.0,0.47,5.63,0.05,0.49,0.0,260568.0,462.0,462.0,260568.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.2,0.8664,92.8,0.5547
2022-04-18,862.0,486168.0,0.47,5.63,0.05,0.48,0.0,260568.0,462.0,462.0,260568.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.27,0.8652,92.73,0.5547
2022-04-19,862.0,489616.0,0.47,5.63,0.05,0.49,0.0,262416.0,462.0,462.0,262416.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.19,0.8665,92.81,0.5547
2022-04-20,862.0,489616.0,0.47,6.04,0.05,0.49,0.0,262416.0,462.0,462.0,262416.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.15,0.8672,92.85,0.5547
2022-04-21,862.0,493064.0,0.47,6.47,0.05,0.49,0.0,264264.0,462.0,462.0,264264.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.2,0.8663,92.8,0.5547
2022-04-22,862.0,491340.0,0.47,6.55,0.05,0.49,0.0,263340.0,462.0,462.0,263340.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,29.73,0.0,0.0,,0.0,100.0,7.28,0.8649,92.72,0.5547
2022-04-25,862.0,486168.0,0.47,7.15,0.05,0.49,0.0,260568.0,462.0,462.0,260568.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,34.22,0.0,0.0,,0.0,100.0,7.23,0.8659,92.77,0.6385
2022-04-26,862.0,474100.0,0.47,7.49,0.05,0.49,0.0,254100.0,462.0,462.0,254100.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,34.22,0.0,0.0,,0.0,100.0,7.24,0.8657,92.76,0.6385
2022-04-27,862.0,458584.0,0.47,7.47,0.05,0.47,0.0,245784.0,462.0,462.0,245784.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,34.22,0.0,0.0,,0.0,100.0,7.17,0.8669,92.83,0.6385
2022-04-28,862.0,451688.0,0.47,7.09,0.05,0.46,0.0,242088.0,462.0,462.0,242088.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,21.17,0.0,0.0,,0.0,100.0,7.21,0.8662,92.79,0.3951
2022-04-29,862.0,463756.0,0.47,6.99,0.05,0.46,0.0,248556.0,462.0,462.0,248556.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,21.17,0.0,0.0,,0.0,100.0,7.11,0.8678,92.89,0.3951
2022-05-02,862.0,458584.0,0.47,7.52,0.05,0.46,0.0,245784.0,462.0,462.0,245784.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,34.58,0.0,0.0,,0.0,100.0,7.25,0.8655,92.75,0.6452
2022-05-03,1075.0,576200.0,0.58,9.59,0.06,0.57,0.0,247632.0,675.0,462.0,361800.0,,,,,,,,,,,,,,,,213.0,,0.36,,,,100.0,50.52,0.0,0.0,,0.0,100.0,19.71,0.5977,74.53,0.8046
2022-05-04,970.0,517980.0,0.53,8.89,0.06,0.52,0.0,246708.0,570.0,462.0,304380.0,,,,,,,,0.06,,105.0,,,,,,,,0.3,,,,42.66,42.66,766.0,409044.0,,0.42,42.1,11.06,0.6982,82.58,0.726
2022-05-05,970.0,516040.0,0.53,8.47,0.06,0.52,0.0,245784.0,570.0,462.0,303240.0,,,,,,,,,,,,,,,,,,0.3,,,,42.66,42.66,766.0,407512.0,,0.42,41.92,11.22,0.695,82.36,0.726
2022-05-06,970.0,516040.0,0.53,8.56,0.06,0.51,0.0,245784.0,570.0,462.0,303240.0,,,,,,,,,,,,,,,,,,0.3,,,,42.66,42.66,766.0,407512.0,,0.42,41.87,11.15,0.6962,82.44,0.726
2022-05-09,970.0,506340.0,0.53,8.78,0.06,0.52,0.0,241164.0,570.0,462.0,297540.0,,,,,,,,,,,,,,,,,,0.3,,,,42.66,42.66,766.0,399852.0,,0.42,42.2,11.14,0.6965,82.46,0.726
2022-05-10,979.0,512996.0,0.53,8.77,0.06,0.51,0.0,246804.0,579.0,471.0,303396.0,,,,,,9.0,,,,,,,,,0.01,9.0,,0.3,,,,100.0,43.34,0.0,0.0,,0.0,100.0,11.03,0.683,81.65,0.7328
2022-05-11,979.0,512996.0,0.53,9.71,0.06,0.51,0.0,246804.0,579.0,471.0,303396.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,43.34,0.0,0.0,,0.0,100.0,11.05,0.6829,81.65,0.7328
2022-05-12,970.0,504400.0,0.53,10.04,0.06,0.51,0.0,240240.0,570.0,462.0,296400.0,,,,,,,,0.0,,9.0,,,,,,,9.0,0.3,0.01,,,42.66,42.66,766.0,398320.0,,0.41,42.14,11.23,0.6943,82.31,0.726
2022-05-13,570.0,292980.0,0.31,6.36,0.03,0.3,0.0,31868.0,570.0,62.0,292980.0,,,,,,,,,,,,,,,,,400.0,0.3,0.21,,,42.66,42.66,766.0,393724.0,,0.41,42.43,18.67,0.5446,70.58,0.4266
2022-05-16,570.0,296400.0,0.31,6.03,0.03,0.3,0.0,32240.0,570.0,62.0,296400.0,,,,,,,,,,,,,,,,,,0.3,,,,42.66,42.66,766.0,398320.0,,0.41,42.44,18.48,0.5482,70.91,0.4266
2022-05-17,232.0,120640.0,0.13,2.61,0.01,0.12,0.0,32240.0,170.0,62.0,88400.0,,,,,,,,0.21,,400.0,,,,,,,,0.09,,,,100.0,18.16,0.0,0.0,,0.0,100.0,46.55,0.5024,53.45,0.2479
2022-05-18,232.0,120176.0,0.13,2.63,0.01,0.12,0.0,32116.0,170.0,62.0,88060.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,18.16,0.0,0.0,,0.0,100.0,46.55,0.5024,53.45,0.2479
2022-05-19,170.0,87040.0,0.09,1.93,0.01,0.09,0.0,31744.0,170.0,62.0,87040.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,18.16,0.0,0.0,,0.0,100.0,36.48,0.5366,63.52,0.1816
2022-05-20,232.0,120640.0,0.13,2.68,0.01,0.12,0.0,32240.0,170.0,62.0,88400.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,18.16,0.0,0.0,,0.0,100.0,46.56,0.5024,53.44,0.2479
2022-05-23,170.0,85850.01,0.09,1.7,0.01,0.09,0.0,31310.0,170.0,62.0,85850.01,,,,,,,,,,,,,,,,,,0.09,,,,100.0,18.16,0.0,0.0,,0.0,100.0,36.48,0.5366,63.52,0.1816
2022-05-24,232.0,116928.0,0.13,2.16,0.01,0.12,0.0,31248.0,170.0,62.0,85680.0,,,17.0,,,,,0.01,,17.0,,,,17.0,,,,0.09,,,,100.0,18.5,0.0,0.0,,0.0,100.0,46.53,0.5024,53.47,0.2524
2022-05-25,170.0,85000.0,0.09,1.49,0.01,0.09,0.0,31000.0,170.0,62.0,85000.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,18.5,0.0,0.0,,0.0,100.0,36.47,0.5366,63.53,0.185
2022-05-26,232.0,116000.0,0.13,1.65,0.01,0.12,0.0,31000.0,170.0,62.0,85000.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,18.5,0.0,0.0,,0.0,100.0,46.56,0.5024,53.44,0.2524
2022-05-27,670.0,344380.0,0.36,4.78,0.04,0.33,0.0,288868.0,170.0,562.0,87380.0,,,,,,500.0,,,,,,,,,0.25,,,0.09,,,,100.0,15.47,0.0,0.0,,0.0,100.0,16.12,0.5917,74.64,0.6096
2022-05-30,1170.0,622440.0,0.63,7.94,0.07,0.6,0.0,298984.0,670.0,562.0,356440.0,,,,,,,,,,,,,,,,500.0,,0.34,,,,100.0,41.9,0.0,0.0,,0.0,100.0,9.2,0.7449,85.66,0.7317
2022-05-31,1170.0,613080.0,0.63,7.96,0.07,0.62,0.0,294488.0,670.0,562.0,351080.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,41.74,0.0,0.0,,0.0,100.0,9.26,0.7411,85.42,0.729
2022-06-01,1132.0,595432.0,0.61,7.81,0.06,0.6,0.0,295612.0,632.0,562.0,332432.0,,,,,,,,0.02,,38.0,,,,,,,,0.34,,,,100.0,39.33,0.0,0.0,,0.0,100.0,6.19,0.7872,88.34,0.7044
2022-06-02,1062.0,552240.0,0.58,7.1,0.06,0.56,0.0,292240.0,562.0,562.0,292240.0,,,,,,,,0.04,,70.0,,,,,,,,0.3,,,,100.0,34.97,0.0,0.0,,0.0,100.0,5.77,0.8913,94.23,0.6609
2022-06-03,1062.0,556488.0,0.58,6.81,0.06,0.56,0.0,294488.0,562.0,562.0,294488.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,34.97,0.0,0.0,,0.0,100.0,5.78,0.8911,94.22,0.6609
2022-06-06,1062.0,554364.0,0.58,6.66,0.06,0.56,0.0,293364.0,562.0,562.0,293364.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.97,0.0,0.0,,0.0,100.0,5.87,0.8896,94.13,0.6609
2022-06-07,1062.0,550116.0,0.58,6.49,0.06,0.55,0.0,291116.0,562.0,562.0,291116.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.91,0.0,0.0,,0.0,100.0,5.86,0.8897,94.14,0.6596
2022-06-08,1062.0,547992.0,0.58,6.6,0.06,0.55,0.0,289992.0,562.0,562.0,289992.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.91,0.0,0.0,,0.0,100.0,5.83,0.8902,94.17,0.6596
2022-06-09,1062.0,535248.0,0.58,6.92,0.06,0.55,0.0,283248.0,562.0,562.0,283248.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.91,0.0,0.0,,0.0,100.0,5.9,0.8889,94.1,0.6596
2022-06-10,1062.0,539496.0,0.58,7.0,0.06,0.54,0.0,285496.0,562.0,562.0,285496.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.8,0.0,0.0,,0.0,100.0,5.86,0.8897,94.14,0.6576
2022-06-13,1062.0,517194.0,0.58,6.87,0.06,0.54,0.0,273694.0,562.0,562.0,273694.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.8,0.0,0.0,,0.0,100.0,5.9,0.8889,94.1,0.6576
2022-06-14,1062.0,525690.0,0.58,6.63,0.06,0.52,0.0,278190.0,562.0,562.0,278190.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,39.19,0.0,0.0,,0.0,100.0,5.84,0.89,94.16,0.7406
2022-06-15,62.0,31992.0,0.03,0.39,0.0,0.03,0.0,31992.0,62.0,62.0,31992.0,,,,,,,,0.24,,500.0,,,,,,,500.0,0.03,0.24,,,5.54,5.54,1058.0,545928.0,,0.53,5.44,,1.0,100.0,0.0554
2022-06-16,65.0,32630.0,0.04,0.39,0.0,0.03,0.0,32630.0,62.0,65.0,31124.0,,,,,,3.0,,,,,,,,,0.0,,,0.03,,,,5.54,5.54,1058.0,531116.0,,0.54,5.57,4.68,0.9108,95.32,0.058
2022-06-17,565.0,281935.0,0.31,3.46,0.03,0.28,0.0,281935.0,62.0,565.0,30938.0,,,,,,500.0,,,,,,,,,0.25,,,0.03,,,,5.54,5.54,1058.0,527942.0,,0.53,5.59,11.04,0.7941,88.42,0.5045
2022-06-20,1068.0,534000.0,0.58,6.18,0.06,0.53,0.0,282500.0,565.0,565.0,282500.0,,,,,,,,,,,,,,,,503.0,,0.28,,,,100.0,34.81,0.0,0.0,,0.0,100.0,5.88,0.8788,93.56,0.658
2022-06-21,1068.0,540408.0,0.58,6.12,0.06,0.53,0.0,285890.0,565.0,565.0,285890.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,34.81,0.0,0.0,,0.0,100.0,5.8,0.8802,93.64,0.658
2022-06-22,1068.0,523320.0,0.58,6.04,0.06,0.54,0.0,276850.0,565.0,565.0,276850.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,34.75,0.0,0.0,,0.0,100.0,5.8,0.8803,93.64,0.6568
2022-06-23,1068.0,517980.0,0.58,6.03,0.06,0.52,0.0,274025.0,565.0,565.0,274025.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,34.75,0.0,0.0,,0.0,100.0,5.83,0.8796,93.6,0.6568
2022-06-24,1068.0,517980.0,0.58,6.02,0.06,0.52,0.0,274025.0,565.0,565.0,274025.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,34.75,0.0,0.0,,0.0,100.0,5.78,0.8806,93.66,0.6568
2022-06-27,1068.0,514776.0,0.58,6.22,0.06,0.52,0.0,272330.0,565.0,565.0,272330.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,35.6,0.0,0.0,,0.0,100.0,5.79,0.8804,93.65,0.673
2022-06-28,1068.0,517980.0,0.58,6.0,0.06,0.52,0.0,274025.0,565.0,565.0,274025.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,35.49,0.0,0.0,,0.0,100.0,5.88,0.8788,93.56,0.6709
2022-06-29,1068.0,523320.0,0.58,5.89,0.06,0.52,0.0,276850.0,565.0,565.0,276850.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,35.49,0.0,0.0,,0.0,100.0,5.86,0.8792,93.58,0.6709
2022-06-30,1065.0,512265.0,0.58,5.89,0.06,0.52,0.0,270322.0,565.0,562.0,271765.0,,,,,,,,,,,,,,,,,3.0,0.27,0.0,,,100.0,35.27,0.0,0.0,,0.0,100.0,5.86,0.8845,93.86,0.6648
2022-07-01,1065.0,506940.0,0.58,5.84,0.06,0.51,0.0,267512.0,565.0,562.0,268940.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,38.07,0.0,0.0,,0.0,100.0,5.9,0.8836,93.81,0.7177
2022-07-04,1065.0,510135.0,0.58,6.29,0.06,0.51,0.0,269198.0,565.0,562.0,270635.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,38.07,0.0,0.0,,0.0,100.0,5.94,0.883,93.78,0.7177
2022-07-05,1065.0,505875.0,0.58,6.61,0.06,0.51,0.0,266950.0,565.0,562.0,268375.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,38.07,0.0,0.0,,0.0,100.0,5.88,0.8841,93.84,0.7177
2022-07-06,1062.0,506574.0,0.58,6.85,0.06,0.5,0.0,268074.0,562.0,562.0,268074.0,,,,,,,,0.01,,3.0,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.86,0.8896,94.14,0.7171
2022-07-07,1062.0,509760.0,0.58,8.27,0.06,0.51,0.0,269760.0,562.0,562.0,269760.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.85,0.8898,94.15,0.7171
2022-07-08,1062.0,519318.0,0.58,8.17,0.06,0.51,0.0,274818.0,562.0,562.0,274818.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.83,0.8901,94.17,0.7171
2022-07-11,1062.0,505512.0,0.58,8.3,0.06,0.52,0.0,267512.0,562.0,562.0,267512.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.92,0.8886,94.08,0.7171
2022-07-12,1062.0,506574.0,0.58,8.16,0.06,0.51,0.0,268074.0,562.0,562.0,268074.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.87,0.8895,94.13,0.7171
2022-07-13,1062.0,510822.0,0.58,8.16,0.06,0.51,0.0,270322.0,562.0,562.0,270322.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.84,0.8901,94.16,0.7171
2022-07-14,1062.0,510822.0,0.58,8.57,0.06,0.51,0.0,270322.0,562.0,562.0,270322.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.88,0.8892,94.12,0.7171
2022-07-15,1062.0,514008.0,0.58,9.24,0.06,0.51,0.0,272008.0,562.0,562.0,272008.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.8,0.8908,94.2,0.7171
2022-07-18,1062.0,528876.0,0.42,9.41,0.06,0.51,0.0,279876.0,562.0,562.0,279876.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.81,0.8906,94.19,0.7171
2022-07-19,1062.0,541620.0,0.42,9.74,0.06,0.53,0.0,286620.0,562.0,562.0,286620.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.81,0.8906,94.19,0.7171
2022-07-20,1062.0,543744.0,0.42,9.66,0.06,0.54,0.0,287744.0,562.0,562.0,287744.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.85,0.8898,94.15,0.7171
2022-07-21,1062.0,527814.0,0.42,9.6,0.06,0.54,0.0,279314.0,562.0,562.0,279314.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.82,0.8903,94.18,0.7171
2022-07-22,1062.0,526752.0,0.42,9.65,0.06,0.53,0.0,278752.0,562.0,562.0,278752.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.82,0.8903,94.18,0.7171
2022-07-25,1062.0,541620.0,0.42,9.85,0.06,0.53,0.0,286620.0,562.0,562.0,286620.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.84,0.89,94.16,0.7171
2022-07-26,1062.0,550116.0,0.42,10.13,0.06,0.54,0.0,291116.0,562.0,562.0,291116.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.89,0.8892,94.11,0.7171
2022-07-27,1062.0,545868.0,0.42,9.9,0.06,0.55,0.0,288868.0,562.0,562.0,288868.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.81,0.8906,94.19,0.7171
2022-07-28,1062.0,545868.0,0.42,11.02,0.06,0.55,0.0,288868.0,562.0,562.0,288868.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.8,0.8907,94.2,0.7171
2022-07-29,1062.0,543744.0,0.42,11.07,0.06,0.55,0.0,287744.0,562.0,562.0,287744.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.8,0.8907,94.2,0.7171
2022-08-01,1062.0,529938.0,0.42,11.96,0.06,0.54,0.0,280438.0,562.0,562.0,280438.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,37.95,0.0,0.0,,0.0,100.0,5.81,0.8906,94.19,0.7171
2022-08-02,1062.0,537372.0,0.42,11.87,0.06,0.53,0.0,284372.0,562.0,562.0,284372.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,38.08,0.0,0.0,,0.0,100.0,5.89,0.8891,94.11,0.7195
2022-08-03,1062.0,531000.0,0.42,12.05,0.06,0.54,0.0,281000.0,562.0,562.0,281000.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.85,0.0,0.0,,0.0,100.0,5.85,0.8898,94.15,0.7152
2022-08-04,1062.0,537372.0,0.42,12.22,0.06,0.53,0.0,284372.0,562.0,562.0,284372.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.85,0.0,0.0,,0.0,100.0,5.78,0.8911,94.22,0.7152
2022-08-05,1062.0,531000.0,0.42,12.14,0.06,0.54,0.0,281000.0,562.0,562.0,281000.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.85,0.0,0.0,,0.0,100.0,5.86,0.8897,94.14,0.7152
2022-08-08,1062.0,531000.0,0.42,12.35,0.06,0.53,0.0,281000.0,562.0,562.0,281000.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.85,0.0,0.0,,0.0,100.0,5.82,0.8903,94.18,0.7152
2022-08-09,1062.0,531000.0,0.42,13.51,0.06,0.53,0.0,281000.0,562.0,562.0,281000.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.85,0.0,0.0,,0.0,100.0,5.84,0.8901,94.16,0.7152
2022-08-10,1062.0,531000.0,0.42,14.71,0.06,0.53,0.0,281000.0,562.0,562.0,281000.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,37.59,0.0,0.0,,0.0,100.0,5.79,0.8909,94.21,0.7104
