,ALKLH FP Equity_DX_SI_QTY,ALKLH FP Equity_DX_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLH FP Equity_DX_SI_MV,ALKLH FP Equity_DX_DSS,ALKLH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY,ALKLH FP Equity_DX_BROKER_SI_QTY,ALKLH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLH FP Equity_DX_BROKER_SI_MV_INC_x,ALKLH FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLH FP Equity_DX_BROKER_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_NEW,ALKLH FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLH FP Equity_DX_BROKER_SI_QTY_INC,ALKLH FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLH FP Equity_DX_BROKER_SI_MV_INC_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLH FP Equity_DX_BROKER_SI_MV_ADD,ALKLH FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV,ALKLH FP Equity_DX_BROKER_SI_MV_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV_RMV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLH FP Equity_DX_BROKER_SI_CON_RATIO,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLH FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-01,1888094.0,871921.81,1.05,1.36,0.64,0.87,0.0,550594.44,1130438.0,1192279.0,522036.27,,,6500.0,0.01,,,,0.08,6500.0,139300.0,,,0.01,6500.0,,,132800.0,0.52,0.06,,18.08,13.02,5121004.0,2364879.65,,2.35,18.08,26.36,0.5091,65.97,0.2175
2023-08-02,2227614.0,967230.0,1.24,1.66,0.76,1.01,0.0,622008.43,1370698.0,1432539.0,595157.07,,,240260.0,0.07,,99260.0,,,141000.0,,,,0.07,240260.0,0.05,,,0.63,,,21.44,15.55,5021744.0,2180441.24,,2.32,21.47,31.79,0.4173,55.63,0.2527
2023-08-03,2209537.0,955403.8,1.23,1.66,0.75,0.96,0.0,619429.86,1352621.0,1432539.0,584873.32,,,,,,,,0.01,,18077.0,,,,,,,,0.59,,,21.22,15.37,5021744.0,2171402.11,,2.18,21.22,31.38,0.4325,57.23,0.2511
2023-08-04,2209537.0,995617.37,1.23,1.72,0.75,0.97,0.0,645502.07,1352621.0,1432539.0,609491.02,,,,,,,,,,,,,,,,,,0.58,,,21.22,15.37,5021744.0,2262797.85,,2.17,21.17,30.81,0.4379,58.03,0.2511
2023-08-07,2209537.0,994291.65,1.23,2.01,0.75,1.0,0.0,644642.55,1352621.0,1432539.0,608679.45,,,,,,,,,,,,,,,,,,0.61,,,21.22,15.37,5021744.0,2259784.8,,2.26,21.24,31.33,0.4333,57.33,0.2511
2023-08-08,2260226.0,1022526.24,1.26,2.07,0.77,1.02,0.0,648080.64,1403310.0,1432539.0,634857.44,,,50689.0,,,,,,,,,,,50689.0,,,,0.63,,,22.01,15.95,4971055.0,2248905.28,,2.24,22.05,31.15,0.434,57.49,0.2569
2023-08-09,2143746.0,1016135.6,1.19,2.09,0.73,0.99,0.0,645843.49,1286830.0,1362539.0,609957.42,,,,,,,,0.05,,116480.0,,,,,,,70000.0,0.58,0.03,,20.41,14.74,5017535.0,2378311.59,,2.27,20.4,27.86,0.4508,60.53,0.2456
2023-08-10,2011622.0,951497.21,1.12,2.0,0.68,0.95,0.0,580625.95,1239706.0,1227539.0,586380.94,,,2876.0,,,,,0.01,,50000.0,,,,2876.0,,,135000.0,0.59,0.05,,19.81,14.28,5017535.0,2373294.06,,2.38,19.82,22.0,0.4783,64.93,0.2317
2023-08-11,2219622.0,1027684.99,1.23,2.22,0.75,1.05,0.0,664654.56,1362706.0,1435539.0,630932.88,,,123000.0,0.1,,,,,208000.0,,,,0.1,123000.0,,,,0.65,,,21.36,15.48,5017535.0,2323118.71,,2.37,21.39,31.3,0.432,57.24,0.2521
2023-08-14,2078622.0,958660.47,1.15,2.08,0.71,0.96,0.0,597041.39,1221706.0,1294539.0,563450.81,,,,,,,,0.07,,141000.0,,,,,,,141000.0,0.57,0.07,,19.58,14.1,5017535.0,2314087.14,,2.32,19.61,25.35,0.4578,62.13,0.2399
2023-08-15,1950870.0,898570.72,1.08,1.97,0.66,0.9,0.0,559991.49,1152954.0,1215787.0,531050.61,,,,,,,,0.03,,68752.0,,,,,,,78752.0,0.53,0.04,,18.54,13.31,5066535.0,2333646.02,,2.34,18.54,25.33,0.4971,65.42,0.2252
2023-08-16,1922040.0,882216.36,1.07,2.05,0.65,0.89,0.0,544813.26,1124124.0,1186957.0,515972.92,,,,,,,,0.01,,28830.0,,,,,,,28830.0,0.52,0.01,,18.16,12.98,5066535.0,2325539.57,,2.33,18.17,23.89,0.5067,66.67,0.2219
2023-08-17,1989894.0,906595.71,1.1,2.17,0.68,0.91,0.0,561929.75,1170551.0,1233384.0,533303.04,,,46427.0,0.02,,,,,46427.0,,,,0.02,46427.0,,,,0.54,,,18.77,13.44,5066535.0,2308313.35,,2.33,18.77,24.35,0.4744,63.7,0.2285
2023-08-18,2001824.0,650592.8,1.11,2.24,0.68,0.82,0.0,403255.78,1175078.0,1240787.0,381900.35,,,7403.0,0.0,,,,0.0,7403.0,2876.0,,,0.0,7403.0,,,,0.54,,,18.83,13.49,5066535.0,1646623.88,,2.31,18.84,27.68,0.4256,57.83,0.2297
2023-08-21,2024972.0,848463.27,1.12,1.55,0.69,0.73,0.0,524739.26,1186652.0,1252361.0,497207.19,,,18070.0,0.0,,,,0.03,11574.0,6496.0,,,0.0,18070.0,,,,0.39,,,18.98,13.63,5066535.0,2122878.17,,1.65,18.96,20.98,0.4916,66.08,0.2327
2023-08-22,2367918.0,948114.37,1.31,1.36,0.8,0.98,0.0,570103.13,1358125.0,1423834.0,543793.25,,,211877.0,0.08,,,,0.0,171473.0,40404.0,,,0.08,211877.0,,,,0.57,,,21.86,15.63,4854658.0,1943805.06,,2.03,21.88,22.35,0.4086,56.92,0.2725
2023-08-23,2854598.0,1201785.76,1.59,1.57,0.97,1.16,0.0,707740.57,1605385.0,1681094.0,675867.09,,,212260.0,0.1,,45000.0,,0.02,212260.0,10000.0,,,0.1,212260.0,0.02,45000.0,,0.64,,,18.17,18.04,7230922.0,3044218.16,,2.9,18.16,16.76,0.4544,63.74,0.3208
2023-08-24,3434453.0,1414994.64,1.91,1.82,1.17,1.44,1.0,847207.96,1810004.0,2056330.0,745721.65,,,204619.0,0.1,,150000.0,,,225236.0,,,,0.1,204619.0,0.06,,,0.76,,,20.37,20.24,7075668.0,2915175.22,,2.98,20.39,18.65,0.3392,52.61,0.384
2023-08-25,5061416.0,2157175.5,2.81,2.63,1.72,2.1,1.0,1484308.84,3236332.0,3482658.0,1379324.7,,,1475693.0,0.58,,,,0.02,1426328.0,49365.0,,,0.58,1475693.0,,,,1.33,,,32.16,31.98,6825668.0,2909099.7,,2.81,32.18,33.98,0.2671,35.61,0.5002
2023-08-28,6301324.0,2608748.14,3.5,3.24,2.14,2.67,1.0,1298405.84,3289920.0,3136246.0,1362026.88,,,470000.0,0.03,,,,0.15,70000.0,416412.0,,,0.03,470000.0,,,416412.0,1.4,0.15,,34.11,33.47,6355668.0,2631246.55,,2.71,34.11,27.73,0.3004,45.29,0.641
2023-08-29,6232745.0,2610273.61,3.46,3.15,2.12,2.58,1.0,1284738.94,3221341.0,3067667.0,1349097.61,,,,,,,,0.05,,68579.0,,,,,,,68579.0,1.33,0.03,,33.64,32.77,6355668.0,2661753.76,,2.63,33.6,28.62,0.3054,45.51,0.634
2023-08-30,6085941.0,2578004.61,3.38,3.08,2.07,2.55,1.0,1268370.65,3147939.0,2994265.0,1333466.96,,,250000.0,,,,,0.13,,323402.0,,,,250000.0,,,73402.0,1.32,0.03,,34.0,32.02,6110233.0,2588294.7,,2.56,33.96,22.57,0.3154,49.54,0.6191
2023-08-31,5387796.0,2215461.72,2.99,2.72,1.83,2.27,1.0,1072104.08,2836802.0,2607257.0,1166492.98,,,,,,,,0.12,,311137.0,,,,,,,387008.0,1.2,0.16,,30.64,30.04,6421370.0,2640467.34,,2.72,30.71,24.07,0.3709,54.66,0.5706
2023-09-01,5387796.0,1967623.1,2.99,2.72,1.83,2.18,1.0,952170.26,2836802.0,2607257.0,1036000.09,,,,,,,,,,,,,,,,,,1.17,,,30.64,30.04,6421370.0,2345084.32,,2.64,30.71,22.65,0.373,55.36,0.5706
2023-09-04,3787796.0,1512845.72,2.1,1.79,1.29,1.42,1.0,721818.45,2036802.0,1807257.0,813498.72,,,,,,,,0.35,,800000.0,,,,,,,800000.0,0.74,0.34,,24.08,23.57,6421370.0,2564695.18,,2.35,24.06,24.25,0.2528,38.72,0.4383
2023-09-05,3616829.0,1425030.63,2.01,1.63,1.23,1.45,1.0,780631.02,1865835.0,1981297.0,735138.99,,,174040.0,0.0,,162356.0,,0.09,11684.0,345007.0,,,0.0,174040.0,0.06,,,0.75,,,21.61,21.16,6766377.0,2665952.54,,2.7,21.68,23.52,0.2313,36.99,0.4102
2023-09-06,3580485.0,1413575.48,1.99,1.63,1.22,1.42,1.0,906565.82,1870287.0,2296266.0,738389.31,,,88077.0,0.13,,,,0.04,314969.0,83625.0,,,0.13,88077.0,,,,0.74,,,21.57,21.47,6801370.0,2685180.88,,2.68,21.57,16.3,0.2152,36.76,0.411
2023-09-07,4288954.0,1719870.55,2.38,1.97,1.46,1.71,1.0,1049349.23,2250279.0,2616831.0,902361.88,,,384827.0,0.12,,,,0.0,320565.0,4835.0,,,0.12,384827.0,,,,0.89,,,25.77,25.64,6481543.0,2599098.74,,2.56,25.8,21.35,0.2062,32.63,0.4887
2023-09-08,4768753.0,1853137.42,2.65,2.18,1.62,1.91,1.0,1128858.52,2538385.0,2904937.0,986416.41,,,409770.0,0.12,,,,0.05,288106.0,121664.0,,,0.12,409770.0,,,,1.02,,,28.98,28.56,6221773.0,2417780.99,,2.49,28.98,24.37,0.2041,29.73,0.5366
2023-09-11,4715781.0,1775019.97,2.62,2.22,1.6,1.83,1.0,1061463.81,2509753.0,2820042.0,944671.03,,,,,,,,0.01,,28632.0,,,,,,,84895.0,0.97,0.05,,28.74,28.33,6221773.0,2341875.36,,2.42,28.71,23.8,0.2015,29.33,0.5324
2023-09-12,4533458.0,1740847.87,2.52,2.21,1.54,1.73,1.0,1038582.53,2338090.0,2704642.0,897826.56,,,45260.0,,,,,0.11,,216923.0,,,,45260.0,,,115400.0,0.88,0.05,,27.2,26.73,6256773.0,2402600.83,,2.36,27.19,24.42,0.2053,30.36,0.5184
2023-09-13,4501326.0,1688897.52,2.5,2.22,1.53,1.73,1.0,975297.88,2381027.0,2599408.0,893361.33,,,73102.0,0.01,,170455.0,,0.01,10000.0,30165.0,,,0.01,73102.0,0.07,,285689.0,0.92,0.1,,27.69,27.24,6218671.0,2333245.36,,2.39,27.71,17.15,0.1819,30.76,0.515
2023-09-14,3632441.0,1336738.29,2.02,1.83,1.23,1.38,1.0,765527.58,2032312.0,2080238.0,747890.82,,,,0.0,,,,0.14,1000.0,349715.0,,,0.0,,,1000.0,520170.0,0.77,0.2,,23.63,23.25,6568386.0,2417166.05,,2.46,23.72,18.55,0.2222,37.09,0.4155
2023-09-15,4151554.0,1524450.63,2.31,2.1,1.41,1.54,1.0,856142.22,2283616.0,2331542.0,838543.8,,,267809.0,0.1,,,,0.01,267809.0,16505.0,,,0.1,267809.0,,,16505.0,0.84,0.01,,26.53,26.05,6325577.0,2322751.87,,2.33,26.51,19.25,0.211,33.98,0.4735
2023-09-18,4151554.0,1530262.8,2.31,2.1,1.41,1.54,1.0,859406.38,2283616.0,2331542.0,841740.86,,,,,,,,,,,,,,,,,,0.84,,,26.53,26.05,6325577.0,2331607.68,,2.32,26.48,19.21,0.2113,34.07,0.4735
2023-09-19,4117127.0,1552156.88,2.29,2.09,1.4,1.54,1.0,888416.33,2224189.0,2356542.0,838519.25,,,,0.01,,,,0.02,25000.0,59427.0,,,0.01,,,,,0.82,,,25.84,25.37,6385004.0,2407146.51,,2.35,25.85,18.99,0.2118,34.11,0.4696
2023-09-20,4117127.0,1576859.64,2.29,2.1,1.4,1.57,1.0,902555.59,2224189.0,2356542.0,851864.39,,,,,,,,,,,,,,,,,,0.84,,,25.84,25.37,6385004.0,2445456.53,,2.41,25.84,19.08,0.2121,34.18,0.4696
2023-09-21,4071229.0,1555209.48,2.26,2.07,1.38,1.57,1.0,882666.01,2224189.0,2310644.0,849640.2,,,,,,,,,,,,,,,,,45898.0,0.85,0.01,,25.84,25.37,6385004.0,2439071.53,,2.45,25.81,19.54,0.2124,34.4,0.4644
2023-09-22,4006229.0,1549609.38,2.22,2.05,1.36,1.55,1.0,868615.1,2159189.0,2245644.0,835174.31,,,,,,,,0.03,,65000.0,,,,,,,65000.0,0.82,0.03,,25.27,24.81,6385004.0,2469719.55,,2.44,25.24,19.9,0.2167,35.49,0.4604
2023-09-25,3838229.0,1470041.71,2.13,1.94,1.3,1.49,1.0,758007.94,1871780.0,1979133.0,716891.74,,,300000.0,,,,,0.22,,587409.0,,,,300000.0,,,266511.0,0.73,0.1,,21.33,20.79,6902813.0,2643777.38,,2.67,21.38,20.86,0.2078,31.07,0.4264
2023-09-26,3664127.0,1383574.36,2.03,1.84,1.24,1.41,1.0,703896.62,1812678.0,1864133.0,684467.21,,,4000.0,0.0,,,,0.03,5000.0,63102.0,,,0.0,4000.0,,,120000.0,0.69,0.05,,20.66,20.14,6961915.0,2628819.1,,2.67,20.67,21.63,0.1999,28.11,0.407
2023-09-27,3424127.0,1261448.39,1.9,1.68,1.16,1.3,1.0,642538.6,1692678.0,1744133.0,623582.58,,,,,,,,0.05,,120000.0,,,,,,,120000.0,0.64,0.05,,19.29,18.8,7081915.0,2608977.49,,2.67,19.33,22.57,0.2133,29.08,0.3804
2023-09-28,3430127.0,1278065.32,1.9,1.68,1.17,1.28,1.0,652099.56,1698678.0,1750133.0,632927.42,,,6000.0,0.0,,,,,6000.0,,,,0.0,6000.0,,,,0.62,,,19.35,18.86,7081915.0,2638721.53,,2.61,19.31,22.26,0.2142,29.5,0.3808
2023-09-29,3430127.0,1267774.94,1.9,1.68,1.17,1.29,1.0,646849.16,1698678.0,1750133.0,627831.39,,,,,,,,,,,,,,,,,,0.63,,,19.35,18.86,7081915.0,2617475.78,,2.64,19.35,22.39,0.2138,29.25,0.3808
2023-10-02,3435127.0,1266874.84,1.91,2.13,1.17,1.29,1.0,645449.05,1703678.0,1750133.0,628316.45,,,5000.0,,,,,,,,,,,5000.0,,,,0.63,,,19.39,18.9,7081915.0,2611810.25,,2.62,19.44,22.28,0.2131,29.29,0.3811
2023-10-03,3435127.0,1291607.75,1.91,2.93,1.17,1.29,1.0,658050.01,1703678.0,1750133.0,640582.93,,,,,,,,,,,,,,,,,,0.63,,,19.39,18.9,7081915.0,2662800.04,,2.61,19.4,22.18,0.2138,29.6,0.3811
2023-10-04,3435127.0,1295042.88,1.91,3.09,1.17,1.3,1.0,659800.14,1703678.0,1750133.0,642286.61,,,,,,,,,,,,,,,,,,0.64,,,19.39,18.9,7081915.0,2669881.96,,2.66,19.36,22.34,0.2135,29.39,0.3811
2023-10-05,3498675.0,1284713.46,1.94,3.4,1.19,1.32,1.0,665983.66,1703678.0,1813681.0,625590.56,,,,0.02,,,,,63548.0,,,,0.02,,,,,0.64,,,19.41,18.92,7071831.0,2596776.34,,2.67,19.39,22.01,0.216,30.43,0.3886
2023-10-06,3498675.0,1263021.68,1.94,3.54,1.19,1.3,1.0,654738.84,1703678.0,1813681.0,615027.76,,,,,,,,,,,,,,,,,,0.62,,,19.41,18.92,7071831.0,2552930.99,,2.6,19.4,21.8,0.2166,30.76,0.3886
2023-10-09,3212355.0,1179576.76,1.78,3.4,1.09,1.18,1.0,676999.66,1733678.0,1843681.0,636606.56,,,30000.0,0.01,,,,,30000.0,,,,0.01,30000.0,,,,0.63,,,19.69,19.26,7071831.0,2596776.34,,2.55,19.7,23.95,0.2262,34.32,0.3568
2023-10-10,3207355.0,1175816.34,1.78,3.54,1.09,1.19,1.0,675893.45,1728678.0,1843681.0,633733.35,,,,,,,,0.0,,5000.0,,,,,,,,0.63,,,19.64,19.21,7071831.0,2592533.24,,2.6,19.62,24.21,0.2265,34.19,0.3565
2023-10-11,3207355.0,1128988.96,1.78,3.59,1.09,1.18,1.0,648975.71,1728678.0,1843681.0,608494.66,,,,,,,,,,,,,,,,,,0.63,,,19.64,19.21,7071831.0,2489284.51,,2.59,19.63,24.47,0.2244,33.51,0.3565
2023-10-12,3319691.0,1088858.65,1.84,3.75,1.13,1.17,1.0,641573.58,1728678.0,1956017.0,567006.38,,,,0.02,,,,,112336.0,,,,0.02,,,,,0.61,,,19.64,19.21,7071831.0,2319560.57,,2.49,19.7,23.52,0.2307,35.39,0.3689
2023-10-13,3319691.0,1085538.96,1.84,3.56,1.13,1.12,1.0,639617.56,1728678.0,1956017.0,565277.71,,,,,,,,,,,,,,,,,,0.57,,,19.64,19.21,7071831.0,2312488.74,,2.32,19.65,22.81,0.2341,36.24,0.3689
2023-10-16,3606011.0,1169068.77,2.0,4.5,1.23,1.21,1.0,624414.71,1698678.0,1926017.0,550711.41,,,,,,,,0.01,,30000.0,,,,,,,30000.0,0.55,0.01,,44.12,18.88,2151745.0,697595.73,,0.7,44.08,20.72,0.2219,32.72,0.4008
2023-10-17,3606011.0,1153923.52,2.0,5.06,1.23,1.2,1.0,616325.44,1698678.0,1926017.0,543576.96,,,,,,,,,,,,,,,,,,0.55,,,44.12,18.88,2151745.0,688558.4,,0.7,44.1,20.72,0.2215,32.61,0.4008
2023-10-18,3530811.0,1046532.38,1.96,4.95,1.2,1.14,1.0,559726.8,1661078.0,1888417.0,492343.52,,,,,,,,0.01,,37600.0,,,,,,,37600.0,0.53,0.01,,43.57,18.46,2151745.0,637777.22,,0.69,43.59,21.29,0.2231,31.79,0.3923
2023-10-19,3530811.0,1073366.54,1.96,4.77,1.2,1.09,1.0,574078.77,1661078.0,1888417.0,504967.71,,,,,,,,,,,,,,,,,,0.49,,,43.57,18.46,2151745.0,654130.48,,0.64,43.53,20.47,0.2271,33.25,0.3924
2023-10-20,3530811.0,1078309.68,1.96,5.02,1.2,1.11,1.0,576722.55,1661078.0,1888417.0,507293.22,,,,,,,,,,,,,,,,,,0.5,,,43.57,18.46,2151745.0,657142.92,,0.65,43.55,20.67,0.2264,33.0,0.3924
2023-10-23,3611976.0,1065532.92,2.01,5.13,1.23,1.13,1.0,557083.02,1742243.0,1888417.0,513961.69,,,81165.0,,,,,,,,,,,81165.0,,,,0.53,,,19.86,19.36,7028266.0,2073338.47,,2.15,19.82,20.92,0.2243,32.27,0.4014
2023-10-24,3611976.0,1076368.85,2.01,5.08,1.23,1.11,1.0,562748.27,1742243.0,1888417.0,519188.41,,,,,,,,,,,,,,,,,,0.52,,,19.86,19.36,7028266.0,2094423.27,,2.07,19.9,20.53,0.2261,32.97,0.4014
2023-10-25,3611976.0,975233.52,2.01,5.04,1.23,1.09,1.0,509872.59,1742243.0,1888417.0,470405.61,,,,,,,,,,,,,,,,,,0.52,,,19.86,19.36,7028266.0,1897631.82,,2.09,19.88,21.16,0.2208,31.07,0.4014
2023-10-26,3611976.0,848814.36,2.01,4.89,1.23,1.0,1.0,443778.0,1742243.0,1888417.0,409427.11,,,,,,,,,,,,,,,,,,0.47,,,26.32,19.36,4876521.0,1145982.44,,1.32,26.33,21.03,0.2174,29.8,0.4014
2023-10-27,3611976.0,919609.09,2.01,4.36,1.23,0.93,1.0,480790.97,1742243.0,1888417.0,443575.07,,,,,,,,,,,,,,,,,,0.41,,,26.32,19.36,4876521.0,1241562.25,,1.15,26.33,19.34,0.2262,32.94,0.4014
2023-10-30,3467756.0,873874.51,1.93,4.01,1.18,0.93,1.0,475881.08,1598023.0,1888417.0,402701.8,,,172100.0,,,,,0.07,,316320.0,,,,172100.0,,,,0.41,,,24.31,18.2,4976521.0,1254083.29,,1.27,24.26,21.25,0.2275,33.57,0.3949
2023-10-31,3923285.0,965128.11,2.18,4.39,1.33,1.04,1.0,523312.85,1905172.0,2127288.0,468672.31,,,388758.0,,,464700.0,,0.02,,81609.0,,,,388758.0,0.12,,225829.0,0.48,0.05,,29.32,21.56,4592986.0,1129874.56,,1.16,29.37,20.6,0.213,32.14,0.444
2023-11-01,3918062.0,1053175.07,2.18,4.31,1.33,1.04,1.0,571815.01,1899949.0,2127288.0,510706.29,,,,,,,,0.0,,5223.0,,,,,,,,0.47,,,29.26,21.51,4592986.0,1234594.64,,1.13,29.26,19.93,0.2208,34.13,0.4436
2023-11-02,3838171.0,1074687.88,2.13,4.05,1.3,1.09,1.0,571787.16,1814758.0,2042097.0,508132.24,,,5300.0,,,5300.0,,0.02,,90491.0,,,,5300.0,0.0,,90491.0,0.49,0.02,,28.32,20.49,4592986.0,1286036.08,,1.24,28.26,21.05,0.2293,34.69,0.4334
2023-11-03,3838171.0,1194438.82,2.13,3.91,1.3,1.15,1.0,635500.59,1814758.0,2042097.0,564752.69,,,,,,,,,,,,,,,,,,0.51,,,28.32,20.49,4592986.0,1429337.24,,1.29,28.16,20.82,0.2355,36.26,0.4334
2023-11-06,3838171.0,1163733.45,2.13,3.64,1.3,1.23,1.0,619163.81,1814758.0,2042097.0,550234.63,,,,,,,,,,,,,,,,,,0.57,,,28.32,20.49,4592986.0,1392593.36,,1.43,28.34,22.03,0.2283,34.4,0.4334
2023-11-07,3657171.0,1082522.62,2.03,3.4,1.24,1.14,1.0,577672.71,1724258.0,1951597.0,510380.37,,,,,,,,0.04,,90500.0,,,,,,,90500.0,0.52,0.03,,26.91,19.47,4683486.0,1386311.86,,1.42,26.93,22.65,0.233,35.33,0.4129
2023-11-08,3768024.0,1101016.61,2.09,3.58,1.28,1.16,1.0,602647.89,1835111.0,2062450.0,536219.43,,,110853.0,,,110853.0,,,,,,,,110853.0,0.04,,,0.54,,,28.15,20.72,4683486.0,1368514.61,,1.39,28.13,21.48,0.2151,33.84,0.4254
2023-11-09,3757424.0,1108440.08,2.09,3.43,1.28,1.15,1.0,606859.25,1829811.0,2057150.0,539794.25,,,,,,,,0.0,,5300.0,,,,,,,5300.0,0.54,0.0,,28.09,20.86,4683486.0,1381628.37,,1.37,28.15,21.47,0.2203,34.58,0.4284
2023-11-10,3838600.0,1113194.0,2.13,3.4,1.3,1.17,1.0,596573.5,1910987.0,2057150.0,554186.23,,,81176.0,,,,,,,,,,,81176.0,,,,0.56,,,29.34,21.79,4602310.0,1334669.9,,1.36,29.33,21.71,0.2184,34.06,0.4376
2023-11-13,3795900.0,1127382.3,2.11,3.34,1.29,1.15,1.0,610973.55,1868287.0,2057150.0,554881.24,,,,,,,,0.01,,42700.0,,,,,,,,0.54,,,28.87,21.4,4602310.0,1366886.07,,1.34,28.84,21.85,0.2163,33.4,0.4349
2023-11-14,3386052.0,998885.34,1.88,2.96,1.15,1.05,1.0,548700.59,1777387.0,1860002.0,524329.17,,,121800.0,0.04,,,,0.06,121800.0,212700.0,,,0.04,121800.0,,,318948.0,0.52,0.09,,26.96,20.26,4815010.0,1420427.95,,1.43,26.76,23.51,0.2107,31.64,0.3859
2023-11-15,3386052.0,987372.76,1.88,3.03,1.15,1.04,1.0,542376.58,1777387.0,1860002.0,518286.05,,,,,,,,,,,,,,,,,,0.53,,,26.96,20.26,4815010.0,1404056.92,,1.42,26.98,23.58,0.2115,31.73,0.3859
2023-11-16,3249867.0,958710.77,1.8,2.86,1.1,1.0,1.0,523410.24,1742112.0,1774272.0,513923.04,,,15180.0,0.0,,,,0.02,15180.0,50455.0,,,0.0,15180.0,,,100910.0,0.51,0.03,,26.37,19.82,4865465.0,1435312.18,,1.42,26.36,24.12,0.2162,31.18,0.3697
2023-11-17,3128691.0,931724.18,1.74,2.72,1.06,0.96,1.0,522422.2,1640936.0,1754272.0,488670.74,,,,,,,,0.03,,101176.0,,,,,,,20000.0,0.48,0.01,,24.83,18.7,4966641.0,1479065.69,,1.46,24.79,24.5,0.2167,31.48,0.3566
2023-11-20,3052891.0,1030656.0,1.7,2.63,1.04,0.98,1.0,566652.15,1565136.0,1678472.0,528389.91,,,,,,,,0.02,,75800.0,,,,,,,75800.0,0.47,0.02,,23.96,17.84,4966641.0,1676738.0,,1.48,23.93,24.46,0.2329,34.79,0.3479
2023-11-21,2997867.0,980302.51,1.66,2.33,1.02,1.03,1.0,530867.5,1510112.0,1623448.0,493806.62,,,,,,,,0.01,,55024.0,,,,,,,55024.0,0.51,0.01,,23.17,17.13,5006641.0,1637171.61,,1.69,23.2,26.79,0.2335,33.36,0.3401
2023-11-22,2618910.0,830194.47,1.45,1.99,0.89,0.88,0.0,438883.65,1271155.0,1384491.0,402956.14,,,,0.0,,,,0.09,2872.0,238957.0,,,0.0,,,,241829.0,0.42,0.08,,19.81,14.49,5146641.0,1631485.2,,1.68,19.83,29.97,0.2808,36.65,0.2986
2023-11-23,2706520.0,849847.28,1.5,2.05,0.92,0.9,0.0,462239.71,1358765.0,1472101.0,426652.21,,,87610.0,0.01,,65000.0,,,22610.0,,,,0.01,87610.0,0.02,,,0.43,,,20.89,15.43,5146641.0,1616045.27,,1.63,20.87,28.56,0.2639,35.31,0.3073
2023-11-24,3388120.0,1136375.45,1.88,2.64,1.15,1.11,1.0,608047.0,1699565.0,1812901.0,570034.1,,,340800.0,0.11,,,,,340800.0,,,,0.11,340800.0,,,,0.53,,,26.13,19.52,4805841.0,1611879.07,,1.51,26.07,23.83,0.2225,32.22,0.3891
2023-11-27,3488120.0,1162939.21,1.94,2.66,1.18,1.19,1.0,637761.19,1799565.0,1912901.0,599974.97,,,100000.0,0.03,,,,,100000.0,,,,0.03,100000.0,,,,0.6,,,26.38,20.08,5021841.0,1674281.79,,1.69,26.36,23.68,0.2068,30.07,0.3893
2023-11-28,3488120.0,1151079.6,1.94,2.66,1.18,1.19,1.0,631257.33,1799565.0,1912901.0,593856.45,,,,,,,,,,,,,,,,,,0.6,,,26.38,20.14,5021841.0,1657207.53,,1.68,26.33,23.68,0.2065,29.96,0.3903
2023-11-29,3495957.0,1188625.38,1.94,2.66,1.19,1.19,1.0,653050.92,1808402.0,1920738.0,614856.68,,,8837.0,0.0,,,,,8837.0,,,,0.0,8837.0,,,1000.0,0.6,0.0,,26.48,20.35,5021841.0,1707425.94,,1.66,26.5,23.29,0.2083,30.57,0.3935
