,LI FP Equity_DX_SI_QTY,LI FP Equity_DX_SHORT_INTEREST_VALUE,LI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LI FP Equity_DX_SI_MV,LI FP Equity_DX_DSS,LI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LI FP Equity_DX_SUPPLY_SI_QTY,LI FP Equity_DX_BROKER_SI_QTY,LI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LI FP Equity_DX_BROKER_SI_MV_NEW_x,LI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LI FP Equity_DX_SUPPLY_SI_QTY_INC_x,LI FP Equity_DX_BROKER_SI_MV_INC_x,LI FP Equity_DX_SUPPLY_SI_MV_NEW,LI FP Equity_DX_BROKER_SI_QTY_ADD,LI FP Equity_DX_BROKER_SI_QTY_NEW,LI FP Equity_DX_SUPPLY_SI_MV_DEC,LI FP Equity_DX_BROKER_SI_QTY_INC,LI FP Equity_DX_SUPPLY_SI_QTY_DEC,LI FP Equity_DX_BROKER_SI_MV_NEW_y,LI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LI FP Equity_DX_BROKER_SI_MV_INC_y,LI FP Equity_DX_SUPPLY_SI_QTY_INC_y,LI FP Equity_DX_BROKER_SI_MV_ADD,LI FP Equity_DX_SUPPLY_SI_QTY_ADD,LI FP Equity_DX_BROKER_SI_QTY_DEC,LI FP Equity_DX_SUPPLY_SI_MV,LI FP Equity_DX_BROKER_SI_MV_DEC,LI FP Equity_DX_SUPPLY_SI_MV_RMV,LI FP Equity_DX_BROKER_SI_MV_RMV,LI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LI FP Equity_DX_UTILIZATION_QUANTITY,LI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LI FP Equity_DX_ACTIVE_UTILIZATION_MV,LI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LI FP Equity_DX_BROKER_SI_CON_RATIO,LI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LI FP Equity_DX_DEMAND_SUPPLY_RATIO,LI FP Equity_PX_LAST
2019-11-20,2951428.0,96423152.76,1.32,4.39,0.97,99.5,1.0,62347689.36,2110169.0,1908408.0,68939221.23,,,29670.0,3.16,,,,,93838.0,,,,3.16,29670.0,,15725.0,19925.0,69.58,0.67,,,3.58,3.58,56864176.0,1857752629.92,,1879.68,3.57,11.87,0.2353,44.2,0.05,32.67
2019-11-21,3247280.0,106835512.0,1.45,4.87,1.07,106.98,1.0,44850299.9,2678133.0,1363231.0,88110575.7,,,338404.0,0.58,,,,2.21,21759.0,69224.0,,,0.58,338404.0,,298784.0,566936.0,87.73,20.02,,,4.53,4.53,56439644.0,1856864287.6,,1847.41,4.53,12.38,0.2253,42.85,0.0549,32.9
2019-11-22,3164923.0,103746175.94,1.42,4.76,1.04,106.77,1.0,64796521.02,2696733.0,1976709.0,88398907.74,,,18600.0,22.16,,,,,613478.0,,,,22.16,18600.0,,,,88.85,,,,4.58,4.58,56192852.0,1842001688.56,,1849.68,4.58,12.62,0.2329,43.85,0.0537,32.78
2019-11-25,3248720.0,107077811.2,1.45,4.96,1.07,109.02,1.0,66466377.92,2798534.0,2016577.0,92239680.64,,,82918.0,1.62,,,,0.01,49417.0,546.0,,,1.62,82918.0,,19429.0,9549.0,91.93,0.34,,,4.78,4.78,55777568.0,1838428641.28,,1831.27,4.78,13.72,0.2247,42.53,0.0555,32.96
2019-11-26,3409518.0,112684569.9,1.52,5.19,1.12,114.64,1.0,69771425.35,2844358.0,2111087.0,94006031.9,,,3000.0,0.49,,108925.0,,1.41,10761.0,43948.0,,,0.49,3000.0,3.6,86772.0,25176.0,93.77,0.81,,,4.86,4.86,55657352.0,1839475483.6,,1835.06,4.86,12.68,0.2049,40.46,0.0583,33.05
2019-11-27,2607985.0,83872797.6,1.17,3.88,0.86,86.64,0.0,46630713.6,2022131.0,1449960.0,65031732.96,,,13820.0,1.78,,,,28.62,55047.0,866129.0,,,1.78,13820.0,,30082.0,716174.0,66.43,25.25,,,3.45,3.45,56557440.0,1818887270.4,,1858.57,3.45,15.92,0.1401,27.11,0.0445,32.16
2019-11-28,2585927.0,84301220.2,1.16,3.82,0.85,84.58,0.0,46525970.2,1996355.0,1427177.0,65081173.0,,,725.0,,,,,0.91,,26501.0,,,,725.0,,,22783.0,64.39,1.07,,,3.41,3.41,56610060.0,1845487956.0,,1826.44,3.41,15.83,0.1423,27.72,0.0441,32.6
2019-11-29,2582080.0,84098345.6,1.15,3.87,0.85,84.7,0.0,46357858.1,2016837.0,1423330.0,65688381.09,,,20130.0,,,,,,,,,,,20130.0,,352.0,3847.0,65.73,0.06,,,3.42,3.42,56931620.0,1854262863.4,,1855.19,3.42,16.05,0.141,27.32,0.0438,32.57
2019-12-02,2425446.0,78681468.24,1.08,3.64,0.8,79.24,0.0,45055105.0,1846481.0,1388875.0,59899843.64,,,4340.0,0.68,,,,5.73,23582.0,174696.0,,,0.68,4340.0,,,58037.0,59.93,1.92,,,3.13,3.13,57099592.0,1852310764.48,,1855.28,3.13,16.4,0.1598,30.33,0.0411,32.44
2019-12-03,2555723.0,82575410.13,1.14,3.78,0.84,83.49,0.0,45822429.72,1959587.0,1418212.0,63314255.97,,,245.0,0.98,,,,1.8,29337.0,55645.0,,,0.98,245.0,,168506.0,,63.5,,,,3.32,3.32,57046080.0,1843158844.8,,1850.13,3.32,19.94,0.1598,28.68,0.0433,32.31
2019-12-04,2247922.0,72832672.8,1.01,3.32,0.74,72.85,0.0,36522835.2,1705063.0,1127248.0,55244041.2,,,37539.0,1.39,,,,9.95,43551.0,307466.0,,,1.39,37539.0,,15403.0,334515.0,55.13,11.37,,,2.89,2.89,57302816.0,1856611238.4,,1855.7,2.89,15.31,0.13,22.82,0.0381,32.4
2019-12-05,2670936.0,87393025.92,1.19,3.98,0.88,86.75,0.0,48558279.6,1785790.0,1484055.0,58431048.8,,,14520.0,11.65,,,,0.8,356807.0,25061.0,,,11.65,14520.0,,91268.0,,57.91,,,,3.02,3.02,57413040.0,1878554668.8,,1864.53,3.01,21.51,0.158,27.27,0.0451,32.72
2019-12-06,2561896.0,84619424.88,1.15,3.85,0.84,84.17,0.0,47642967.45,1659452.0,1442415.0,54811699.56,,,,,,,,4.08,,126338.0,,,,,,,41640.0,54.42,1.02,,,2.81,2.81,57417060.0,1896485491.8,,1883.33,2.81,19.6,0.1541,27.54,0.0434,33.03
2019-12-09,2436467.0,80915069.07,1.09,3.67,0.8,80.57,0.0,46102985.46,1545251.0,1388226.0,51317785.71,,,22432.0,,,,,4.47,,136633.0,,,,22432.0,,,54189.0,51.05,1.68,,,2.6,2.6,57875832.0,1922056380.72,,1913.23,2.6,17.43,0.1479,27.11,0.041,33.21
2019-12-10,2429140.0,80647448.0,1.09,3.7,0.8,80.64,0.0,45972006.8,1515492.0,1384699.0,50314334.4,,,,,,,,1.22,,37028.0,,,,,,7269.0,3527.0,50.28,0.04,,,2.56,2.56,57670212.0,1914651038.4,,1913.7,2.56,17.32,0.1475,27.05,0.041,33.2
2019-12-11,2380992.0,78072727.68,1.06,3.57,0.78,78.86,0.0,45281383.29,1467344.0,1380951.0,48114209.76,,,2223.0,,,,,1.67,,50371.0,,,,2223.0,,,3748.0,48.56,0.14,,,2.49,2.49,57420544.0,1882819637.76,,1898.74,2.49,15.6,0.1465,27.53,0.0404,32.79
2019-12-12,2365283.0,76422293.73,1.06,3.56,0.78,77.45,0.0,44110969.02,1451635.0,1365242.0,46902326.85,,,,0.08,,,,1.01,6037.0,28606.0,,,0.08,,,12897.0,21746.0,47.47,0.8,,,2.48,2.48,57061452.0,1843655514.12,,1863.44,2.48,15.71,0.1481,27.78,0.0404,32.31
2019-12-13,2243399.0,72416919.72,1.0,3.34,0.74,72.79,0.0,42470925.12,1403992.0,1315704.0,45320861.76,,,32414.0,1.06,,,,2.66,32414.0,80057.0,,,1.06,32414.0,,,81952.0,45.42,2.99,,,2.42,2.42,56532400.0,1824865872.0,,1826.58,2.43,16.07,0.1446,25.88,0.0387,32.28
2019-12-16,2798521.0,90895962.08,1.25,4.09,0.92,88.82,0.0,64899847.04,1435382.0,1998148.0,46621207.36,,,101066.0,0.18,,903630.0,,7.31,9466.0,224686.0,,,0.18,101066.0,27.53,155010.0,230652.0,46.36,7.53,,,2.49,2.49,56286280.0,1828178374.4,,1818.96,2.49,15.18,0.1601,31.12,0.0485,32.48
2019-12-17,2823301.0,91249088.32,1.26,4.19,0.93,92.99,0.0,65236304.0,1440663.0,2018450.0,46562228.16,,,11496.0,1.52,,11496.0,,0.71,46838.0,24093.0,,,1.52,11496.0,0.38,17878.0,38032.0,46.73,0.0,,,2.49,2.49,56461480.0,1824835033.6,,1831.41,2.49,13.82,0.1619,32.01,0.0488,32.32
2019-12-18,2730655.0,88910126.8,1.22,4.02,0.9,89.67,0.0,64272365.52,1829365.0,1973967.0,59564124.4,,,87647.0,1.24,,,,1.75,38064.0,54123.0,,,1.24,87647.0,,355178.0,82547.0,59.33,3.06,,,3.18,3.18,55684936.0,1813101516.16,,1804.31,3.18,14.34,0.1564,30.57,0.0475,32.56
2019-12-19,2525718.0,83020350.66,1.13,3.75,0.83,82.94,0.0,56220453.56,1838914.0,1710388.0,60445103.18,,,59043.0,0.2,,,,1.61,4832.0,50010.0,,,0.2,59043.0,,516.0,268411.0,59.95,9.1,,,3.2,3.2,55632352.0,1828635410.24,,1811.69,3.2,15.98,0.1258,22.14,0.0439,32.87
2019-12-20,2989519.0,99939620.17,1.34,4.52,0.98,98.91,1.0,66061390.73,1844893.0,1976111.0,61674772.99,,,51660.0,6.63,,98277.0,,11.29,204641.0,353371.0,,,6.63,51660.0,3.23,307690.0,37195.0,60.99,1.2,,,3.21,3.21,55553248.0,1857145080.64,,1834.23,3.22,16.67,0.1212,20.42,0.0521,33.43
2019-12-23,2918311.0,97442404.29,1.31,4.14,0.96,98.37,0.0,67453042.23,2434903.0,2020157.0,81301411.17,,,475642.0,6.63,,,,14.79,172718.0,448416.0,,,6.63,475642.0,,562784.0,128672.0,81.34,3.75,,,4.22,4.22,55227368.0,1844041817.52,,1845.57,4.22,12.47,0.138,28.25,0.0506,33.39
2019-12-24,4276355.0,143044074.75,1.91,6.01,1.4,144.71,1.0,116396700.9,2573688.0,3479722.0,86089863.6,,,109034.0,43.59,,183625.0,,4.32,1285387.0,129271.0,,,43.59,109034.0,6.45,159022.0,9447.0,86.0,0.3,,,4.45,4.45,55321240.0,1850495478.0,,1847.84,4.45,23.22,0.1741,29.98,0.0739,33.45
2019-12-25,4567396.0,152779396.2,2.04,6.6,1.5,154.22,1.0,116396700.9,2934143.0,3479722.0,98147083.35,,,,,,,,,,,,,,,,360455.0,,98.11,,,,5.06,5.06,54995760.0,1839608172.0,,1839.42,5.06,21.66,0.1561,27.97,0.0788,
2019-12-26,4751878.0,158950319.1,2.13,6.87,1.56,160.9,1.0,122882053.8,2904869.0,3673604.0,97167868.05,,,,7.1,,,,0.99,199882.0,29274.0,,,7.1,,,,6000.0,97.13,0.14,,,5.01,5.01,55056460.0,1841638587.0,,1841.16,5.01,20.64,0.1695,31.46,0.082,
2019-12-27,4716093.0,158507885.73,2.13,6.82,1.56,159.17,1.0,122710110.0,2887130.0,3651000.0,97036439.3,,,55.0,0.06,,,,0.69,2701.0,20495.0,,,0.06,55.0,,2701.0,25305.0,96.53,1.23,,,4.98,4.98,55092584.0,1851661748.24,,1841.15,4.98,20.66,0.1709,31.62,0.0813,33.61
2019-12-30,4607723.0,154865570.03,2.08,6.68,1.52,156.62,1.0,119235844.3,2886117.0,3547630.0,97002392.37,,,21827.0,0.98,,,,0.74,22899.0,22840.0,,,0.98,21827.0,,,126269.0,96.98,3.98,,,4.97,4.97,55136780.0,1853147175.8,,1851.23,4.98,21.44,0.1788,32.39,0.0794,33.61
2019-12-31,4591903.0,155435916.55,2.07,6.75,1.52,156.48,1.0,119551768.5,2865271.0,3531810.0,96989423.35,,,8999.0,0.73,,,,1.83,20327.0,54630.0,,,0.73,8999.0,,24785.0,36147.0,96.6,1.11,,,4.92,4.92,55424364.0,1876114721.4,,1865.47,4.92,21.88,0.1802,32.52,0.0788,33.85
2020-01-01,4591903.0,155435916.55,2.07,6.82,1.52,156.69,1.0,119551768.5,2865271.0,3531810.0,96989423.35,,,,,,,,,,,,,,,,,,96.92,,,,4.92,4.92,55426232.0,1876177953.2,,1874.29,4.92,21.9,0.1799,32.44,0.0788,
2020-01-02,4772903.0,164283321.26,2.15,7.09,1.58,163.92,1.0,127901622.2,2965836.0,3715910.0,102084075.12,,,,6.46,,,,0.19,186120.0,7515.0,,,6.46,,,108080.0,2020.0,101.08,0.0,,,5.16,5.16,54526452.0,1876800477.84,,1852.1,5.18,25.13,0.1849,31.21,0.083,34.42
2020-01-03,4785740.0,165873748.4,2.16,6.81,1.58,166.61,1.0,129429832.86,2867328.0,3734271.0,99381588.48,,,92186.0,1.88,,,,7.11,44731.0,214606.0,,,1.88,92186.0,,23912.0,26370.0,98.96,0.69,,,4.99,4.99,54634624.0,1893636067.84,,1883.18,4.99,25.84,0.1873,31.11,0.0832,34.66
2020-01-06,4933252.0,169210543.6,2.23,6.9,1.63,172.76,1.0,138016271.4,2974919.0,4023798.0,102039721.7,,,323943.0,16.28,,,,14.83,446904.0,428482.0,,,16.28,323943.0,,212130.0,157377.0,102.66,5.42,,,5.17,5.17,54607304.0,1873030527.2,,1886.27,5.16,30.28,0.2106,30.37,0.0857,34.3
2020-01-07,5461878.0,187233177.84,2.46,7.51,1.8,189.63,1.0,153806509.88,3185736.0,4486771.0,109207030.08,,,179344.0,15.21,,,,2.4,462973.0,69122.0,,,15.21,179344.0,,100595.0,,109.35,,,,5.53,5.53,54419040.0,1865484691.2,,1867.57,5.53,27.3,0.1941,29.16,0.0948,34.28
2020-01-08,5018179.0,166101724.9,2.26,6.92,1.66,172.03,1.0,128042153.3,2425073.0,3868343.0,80269916.3,,,72282.0,4.06,,,,32.66,134163.0,951357.0,,,4.06,72282.0,,118412.0,752591.0,83.02,27.47,,,4.21,4.21,55219244.0,1827756976.4,,1880.58,4.23,14.04,0.1679,31.86,0.0871,33.1
2020-01-09,5748448.0,190905958.08,2.59,7.76,1.9,191.74,1.0,155037763.26,2326419.0,4668406.0,77260374.99,,,26991.0,26.05,,,,6.83,849594.0,166369.0,,,26.05,26991.0,,40724.0,49531.0,77.05,2.3,,,4.04,4.04,55234732.0,1834345449.72,,1830.13,4.04,25.13,0.1777,27.77,0.0999,33.21
2020-01-10,5212837.0,171137438.71,2.35,6.92,1.72,173.6,1.0,137807076.68,2233218.0,4197596.0,73316546.94,,,59675.0,2.1,,,,8.14,63100.0,247392.0,,,2.1,59675.0,,94516.0,533910.0,74.01,18.03,,,3.9,3.9,55065568.0,1807802597.44,,1823.44,3.9,20.02,0.1631,28.03,0.091,32.83
2020-01-13,5457530.0,179498161.7,2.46,7.37,1.8,180.29,1.0,146832274.16,2174581.0,4464344.0,71521969.09,,,210752.0,9.36,,20.0,,14.66,308728.0,439805.0,,,9.36,210752.0,0.0,170416.0,42000.0,71.38,1.32,,,3.79,3.79,55183272.0,1814977816.08,,1811.47,3.79,24.29,0.1759,28.14,0.0951,32.89
2020-01-14,5145829.0,169863815.29,2.32,7.13,1.7,170.24,1.0,135193115.2,2306146.0,4095520.0,76125879.46,,,115025.0,,,,,6.03,,184351.0,,,,115025.0,,200891.0,368824.0,75.95,12.31,,,4.16,4.16,53124648.0,1753644630.48,,1748.7,4.16,26.38,0.1929,30.03,0.0928,33.01
2020-01-15,5577164.0,184269498.56,2.52,7.73,1.84,185.19,1.0,150711398.32,2690738.0,4561483.0,88901983.52,,,44080.0,15.99,,,,2.2,465963.0,66797.0,,,15.99,44080.0,,407309.0,,88.8,,,,4.89,4.89,52328880.0,1728946195.2,,1726.47,4.89,24.46,0.1947,32.25,0.1014,33.04
2020-01-16,5522825.0,182584594.5,2.49,7.52,1.82,183.74,1.0,151282824.48,2531150.0,4576008.0,83679819.0,,,57227.0,4.69,,,,8.61,131260.0,261047.0,,,4.69,57227.0,,44232.0,116735.0,83.69,4.0,,,4.6,4.6,52467672.0,1734581236.32,,1734.43,4.6,24.45,0.1992,33.1,0.1004,33.06
2020-01-17,5475851.0,178457984.09,2.47,7.45,1.81,182.07,1.0,149372060.89,2771236.0,4583371.0,90314581.24,,,95829.0,1.18,,,,3.82,39542.0,115168.0,,,1.18,95829.0,,259425.0,32179.0,91.11,1.04,,,5.03,5.03,52362060.0,1706479535.4,,1730.56,5.0,24.17,0.2054,34.15,0.0993,32.59
2020-01-20,5716445.0,185612969.15,2.58,7.65,1.89,188.88,1.0,153518484.7,2900241.0,4728010.0,94170825.27,,,176308.0,8.79,,,,4.6,276731.0,136048.0,,,8.79,176308.0,,88745.0,132092.0,94.31,4.55,,,5.26,5.26,52253168.0,1696660364.96,,1702.8,5.25,24.79,0.2098,33.39,0.1036,32.47
2020-01-21,7495858.0,245189515.18,3.38,10.19,2.48,246.66,1.0,210647951.44,3359016.0,6439864.0,109873413.36,,,8341.0,57.0,,,,8.27,1751691.0,254339.0,,,57.0,8341.0,,704773.0,39837.0,109.52,1.35,,,6.08,6.08,51869080.0,1696637606.8,,1687.68,6.09,26.6,0.2327,31.52,0.1357,32.71
2020-01-22,8050179.0,260101283.49,3.63,10.92,2.66,265.39,1.0,219289714.74,3948019.0,6787054.0,127560493.89,,,200578.0,10.07,,106647.0,,6.07,301169.0,183556.0,,,10.07,200578.0,3.66,571981.0,60626.0,128.39,1.32,,,7.15,7.15,51263076.0,1656309985.56,,1673.27,7.13,30.06,0.2363,30.1,0.1458,32.31
2020-01-23,10200805.0,330506082.0,4.6,13.66,3.37,333.27,1.0,262949652.0,4703399.0,8115730.0,152390127.6,,,951569.0,42.74,,,,7.28,1335085.0,222678.0,,,42.74,951569.0,,26489.0,6409.0,152.24,1.11,,,8.54,8.54,50385340.0,1632485016.0,,1630.85,8.54,25.27,0.1981,26.29,0.1852,32.4
2020-01-24,10161399.0,331566449.37,4.58,13.55,3.36,332.47,1.0,261118573.04,4492741.0,8002408.0,146598138.83,,,109989.0,0.87,,,,10.36,15205.0,320647.0,,,0.87,109989.0,,,128527.0,146.06,4.5,,,8.18,8.18,50452696.0,1646271470.48,,1638.88,8.18,25.63,0.2009,26.08,0.1849,32.63
2020-01-27,9859609.0,316197660.63,4.45,13.28,3.26,323.66,1.0,249912690.75,4603989.0,7792725.0,147649927.23,,,125177.0,6.91,,3000.0,,8.99,205352.0,275338.0,,,6.91,125177.0,0.1,261409.0,418035.0,149.26,13.25,,,8.36,8.36,50487228.0,1619125401.96,,1642.66,8.33,20.96,0.1912,27.14,0.179,32.07
2020-01-28,10389765.0,325719132.75,4.69,13.8,3.43,335.09,1.0,256297347.9,4637759.0,8175354.0,145393744.65,,,262102.0,9.79,,,,17.81,411414.0,550512.0,,,9.79,262102.0,,322180.0,28785.0,147.73,0.95,,,8.41,8.41,50527416.0,1584034491.6,,1613.62,8.39,22.0,0.193,26.76,0.1883,31.35
2020-01-29,9951750.0,315072405.0,4.49,13.23,3.29,315.66,1.0,238456693.02,4440660.0,7531797.0,140591295.6,,,319120.0,0.24,,,,17.85,8238.0,566247.0,,,0.24,319120.0,,50028.0,651795.0,139.46,22.99,,,8.06,8.06,50662968.0,1603989566.88,,1594.11,8.04,22.46,0.1887,26.44,0.1806,31.66
2020-01-30,10182406.0,319931196.52,4.59,13.51,3.36,323.99,1.0,239239420.8,4239038.0,7614240.0,133190573.96,,,58373.0,6.0,,100000.0,,17.83,169327.0,569576.0,,,6.0,58373.0,3.14,,186884.0,133.89,6.17,,,7.54,7.54,51948696.0,1632228028.32,,1642.77,7.54,21.74,0.1854,27.5,0.1812,31.42
2020-01-31,10451271.0,321167557.83,4.71,13.71,3.45,328.83,1.0,243714375.17,4177914.0,7930829.0,128387297.22,,,207002.0,9.14,,,,4.75,318524.0,142510.0,,,9.14,207002.0,,181787.0,1935.0,130.43,0.23,9.7,,7.63,7.63,50548968.0,1553369786.64,307403.0,1581.0,7.62,20.97,0.1775,27.4,0.191,30.73
2020-02-03,10411589.0,319427550.52,4.7,13.32,3.44,322.72,1.0,243510105.28,4553031.0,7937096.0,139686991.08,,,872.0,3.12,,,,6.56,131401.0,186276.0,,,3.12,872.0,,253118.0,125134.0,140.1,5.34,,,8.11,8.11,51590928.0,1582809671.04,,1591.64,8.09,21.15,0.1746,25.69,0.1854,30.68
2020-02-04,9825221.0,305564373.1,4.43,12.16,3.25,304.37,1.0,235070189.7,4493650.0,7558527.0,139752515.0,,,4295.0,,,,,3.19,,106983.0,,,,4295.0,,146974.0,354597.0,138.37,11.43,,,8.02,8.02,51535552.0,1602755667.2,,1590.28,8.0,22.99,0.1843,27.46,0.1754,31.1
2020-02-05,10523872.0,323503825.28,4.75,12.74,3.48,328.89,1.0,250512402.3,5251551.0,8149395.0,161432677.74,,,610486.0,24.33,,,,12.31,722593.0,399498.0,,,24.33,610486.0,,546913.0,131725.0,163.12,3.41,,,9.39,9.39,50695752.0,1558387416.48,,1577.75,9.37,21.15,0.1892,27.25,0.1881,30.74
2020-02-06,10939183.0,326315828.89,4.93,13.56,3.61,337.44,1.0,246140544.69,5761376.0,8251443.0,171861846.08,,,688621.0,10.85,,,,14.82,368984.0,468720.0,,,10.85,688621.0,,289924.0,266936.0,175.48,8.43,,,10.26,10.26,50391068.0,1503165558.44,,1540.47,10.23,20.05,0.1942,30.91,0.1948,29.83
2020-02-07,10899565.0,319575245.8,4.92,12.51,3.6,328.89,1.0,235643579.24,6520082.0,8036957.0,191168804.24,,,162395.0,1.31,,85000.0,,4.68,79707.0,148752.0,,,1.31,162395.0,2.49,745063.0,379193.0,193.76,13.94,,,11.57,11.57,49811040.0,1460459692.8,,1482.09,11.56,20.19,0.1773,26.94,0.1935,29.32
2020-02-10,13398251.0,401143634.94,6.04,14.51,4.43,399.31,1.0,291650839.38,8610511.0,9741177.0,257798699.34,,,316713.0,50.36,,,,8.97,1748469.0,270854.0,,,50.36,316713.0,,2044570.0,44249.0,254.19,2.02,,,15.26,15.26,47820400.0,1431742776.0,,1410.96,15.27,23.52,0.1653,24.25,0.2374,29.94
2020-02-11,15489026.0,463586548.18,6.99,16.38,5.12,468.67,2.0,341680161.68,10101264.0,11415976.0,302330831.52,,,1415074.0,62.28,,,,17.09,2031781.0,617767.0,,,62.28,1415074.0,,693446.0,356982.0,302.46,7.52,,,18.15,18.15,45562924.0,1363698315.32,,1364.73,18.14,20.25,0.1766,27.22,0.2783,29.93
2020-02-12,15662318.0,473941742.68,7.07,16.14,5.17,475.47,2.0,350588184.12,10099772.0,11585862.0,305619100.72,,,206681.0,10.85,,,,16.12,349430.0,539763.0,,,10.85,206681.0,,331590.0,179544.0,303.42,5.19,,,18.14,18.14,45565268.0,1378805009.68,,1368.93,18.14,22.68,0.1856,27.2,0.2814,30.26
2020-02-13,16096716.0,495617885.64,7.26,16.0,5.32,495.22,2.0,361831178.99,11057821.0,11751581.0,340470308.59,,,285183.0,1.51,,170497.0,,5.13,45400.0,203833.0,,,1.51,285183.0,5.39,876699.0,50178.0,336.43,0.0,,,19.91,19.91,44467636.0,1369158512.44,,1352.96,19.91,21.9,0.1745,26.32,0.2899,30.79
2020-02-14,16907946.0,528035153.58,7.63,16.99,5.59,520.15,2.0,394768998.54,12628928.0,12640698.0,394401421.44,,,342167.0,31.55,,8300.0,,8.11,1130817.0,287315.0,,,31.55,342167.0,0.26,1516255.0,250000.0,390.08,7.68,,,22.6,22.6,43247980.0,1350634415.4,,1336.85,22.59,24.0,0.1845,24.93,0.3026,31.23
2020-02-17,16919088.0,528721500.0,7.63,17.06,5.59,522.83,2.0,389644031.25,12773928.0,12468609.0,399185250.0,,,322900.0,3.77,,293530.0,,5.18,120575.0,179360.0,,,3.77,322900.0,9.17,1460.0,586194.0,398.93,17.24,,,22.87,22.87,43081672.0,1346302250.0,,1345.66,22.87,21.54,0.172,24.84,0.3029,31.25
2020-02-18,17783212.0,551635236.24,8.02,18.1,5.88,564.47,2.0,418939710.42,12470721.0,13505471.0,386841765.42,,,24064.0,44.92,,,,10.04,1193182.0,329971.0,,,44.92,24064.0,,2700.0,156320.0,389.89,0.0,,,22.33,22.33,43383352.0,1345751579.04,,1355.4,22.34,23.46,0.1869,26.61,0.3184,31.02
2020-02-19,18476098.0,579040911.32,8.33,18.74,6.1,581.8,2.0,424338428.9,13011743.0,13539835.0,407788025.62,,,438109.0,4.66,,,,10.51,188040.0,324800.0,,,4.66,438109.0,,427713.0,153676.0,404.03,7.24,,,23.23,23.23,43011500.0,1347980410.0,,1338.18,23.19,22.53,0.1721,25.36,0.3298,31.34
2020-02-20,18618384.0,578845558.56,8.4,18.99,6.15,590.47,2.0,408056996.16,13363193.0,13125024.0,415461670.37,,,411023.0,5.65,,,,15.85,137428.0,541078.0,,,5.65,411023.0,,481505.0,552239.0,418.15,15.91,,,23.98,23.98,42361180.0,1317009086.2,,1325.86,23.98,23.29,0.1728,25.17,0.3341,31.09
2020-02-21,20299464.0,616291727.04,9.16,20.75,6.71,624.94,2.0,431241455.04,15080808.0,14204264.0,457853330.88,,,422708.0,35.87,,372824.0,,21.36,1544015.0,677566.0,,,35.87,422708.0,12.13,1972473.0,837599.0,466.63,28.48,,,26.99,26.99,40789032.0,1238355011.52,,1264.27,26.96,20.74,0.1741,27.32,0.3633,30.36
2020-02-24,22305780.0,665158359.6,10.06,22.41,7.37,683.51,2.0,452475738.12,16317677.0,15173566.0,486593128.14,,,113486.0,34.51,,,,13.05,1070420.0,416818.0,,,34.51,113486.0,,1540201.0,101118.0,494.23,3.07,,,29.23,29.23,39507632.0,1178117586.24,,1196.37,29.23,22.34,0.1657,24.24,0.3996,29.82
2020-02-25,21934318.0,639604712.88,9.89,21.34,7.25,660.38,2.0,442345536.0,15946232.0,15169600.0,464992125.12,,,46722.0,0.48,,,,14.63,89870.0,441208.0,,,0.48,46722.0,,23041.0,93836.0,473.89,8.36,,,28.54,28.54,39934592.0,1164492702.72,,1189.19,28.49,22.77,0.1695,24.62,0.3925,29.16
2020-02-26,20941812.0,613595091.6,9.45,19.83,6.92,616.27,2.0,425796419.3,17185670.0,14532301.0,503540131.0,,,652984.0,7.24,,5000.0,,12.87,457814.0,383134.0,,,7.24,652984.0,0.15,970254.0,1100113.0,501.38,36.38,0.02,,30.69,30.69,38818680.0,1137387324.0,666.0,1133.19,30.67,20.54,0.1779,26.31,0.3739,29.3
2020-02-27,19470076.0,549250843.96,8.78,18.4,6.43,569.32,2.0,325644673.9,18459526.0,11543590.0,520743228.46,,,2312617.0,28.03,,,,205.59,855157.0,7043706.0,,,28.03,2312617.0,,6004945.0,3843868.0,534.61,116.57,,,32.92,32.92,37619064.0,1061233795.44,,1092.59,32.85,22.93,0.1866,29.7,0.3472,28.21
2020-02-28,21427812.0,578979480.24,9.67,20.06,7.08,615.29,2.0,421908194.26,18327586.0,15614663.0,495211373.72,,416087.0,8697.0,87.63,11.24,1732590.0,,16.46,3160505.0,503148.0,,416087.0,87.63,8697.0,54.86,362511.0,822022.0,511.89,28.17,12.19,,32.41,32.41,38218824.0,1032672624.48,416087.0,1069.95,32.36,27.11,0.2035,27.22,0.3789,27.02
