,ALVIO FP Equity_DX_SI_QTY,ALVIO FP Equity_DX_SHORT_INTEREST_VALUE,ALVIO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVIO FP Equity_DX_SI_MV,ALVIO FP Equity_DX_DSS,ALVIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVIO FP Equity_DX_SUPPLY_SI_QTY,ALVIO FP Equity_DX_BROKER_SI_QTY,ALVIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVIO FP Equity_DX_BROKER_SI_MV_NEW_x,ALVIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVIO FP Equity_DX_BROKER_SI_MV_INC_x,ALVIO FP Equity_DX_SUPPLY_SI_MV_NEW,ALVIO FP Equity_DX_BROKER_SI_QTY_ADD,ALVIO FP Equity_DX_BROKER_SI_QTY_NEW,ALVIO FP Equity_DX_SUPPLY_SI_MV_DEC,ALVIO FP Equity_DX_BROKER_SI_QTY_INC,ALVIO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVIO FP Equity_DX_BROKER_SI_MV_NEW_y,ALVIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVIO FP Equity_DX_BROKER_SI_MV_INC_y,ALVIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVIO FP Equity_DX_BROKER_SI_MV_ADD,ALVIO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVIO FP Equity_DX_BROKER_SI_QTY_DEC,ALVIO FP Equity_DX_SUPPLY_SI_MV,ALVIO FP Equity_DX_BROKER_SI_MV_DEC,ALVIO FP Equity_DX_SUPPLY_SI_MV_RMV,ALVIO FP Equity_DX_BROKER_SI_MV_RMV,ALVIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVIO FP Equity_DX_UTILIZATION_QUANTITY,ALVIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVIO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVIO FP Equity_DX_BROKER_SI_CON_RATIO,ALVIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVIO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVIO FP Equity_PX_LAST
2024-06-28,276412.0,27917.61,0.29,2.79,0.18,0.04,0.0,27719.45,128132.0,274450.0,12941.33,,,,0.0,,,,0.0,500.0,3800.0,,,0.0,,,,3800.0,0.01,0.0,,,100.0,94.94,0.0,0.0,,0.0,100.0,21.86,0.2162,32.49,2.0482,0.101
2024-07-01,276412.0,27696.48,0.29,2.85,0.18,0.04,0.0,27499.89,128132.0,274450.0,12838.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,94.94,0.0,0.0,,0.0,100.0,21.7,0.2166,32.64,2.0482,0.1002
2024-07-02,276412.0,29133.82,0.29,2.81,0.18,0.03,0.0,28927.03,128132.0,274450.0,13505.11,,,,,,,,,,,,,,,,,,0.01,,,,100.0,94.94,0.0,0.0,,0.0,100.0,21.89,0.2242,33.16,2.0482,0.1054
2024-07-03,276412.0,28194.02,0.29,2.83,0.18,0.04,0.0,27993.9,128132.0,274450.0,13069.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,94.94,0.0,0.0,,0.0,100.0,22.61,0.2233,32.65,2.0482,0.102
2024-07-04,276412.0,29023.26,0.29,2.81,0.18,0.03,0.0,28817.25,128132.0,274450.0,13453.86,,,,,,,,,,,,,,,,,,0.01,,,,100.0,94.94,0.0,0.0,,0.0,100.0,22.23,0.2243,33.07,2.0482,0.105
2024-07-05,276412.0,27807.05,0.29,2.81,0.18,0.04,0.0,27609.67,128132.0,274450.0,12890.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,94.94,0.0,0.0,,0.0,100.0,22.53,0.2225,32.58,2.0482,0.1006
2024-07-08,276412.0,27862.33,0.29,2.88,0.18,0.03,0.0,27664.56,128132.0,274450.0,12915.71,,,,,,,,,,,,,,,,,,0.01,,,,100.0,88.39,0.0,0.0,,0.0,100.0,22.13,0.2247,33.31,1.9069,0.1008
2024-07-09,276412.0,27696.48,0.29,2.96,0.18,0.03,0.0,27499.89,128132.0,274450.0,12838.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,88.39,0.0,0.0,,0.0,100.0,22.22,0.2248,33.31,1.9069,0.1002
2024-07-10,276412.0,27751.76,0.29,3.06,0.18,0.03,0.0,27554.78,128132.0,274450.0,12864.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,88.39,0.0,0.0,,0.0,100.0,22.08,0.2252,33.45,1.9069,0.1004
2024-07-11,276412.0,27751.76,0.29,3.05,0.18,0.03,0.0,27554.78,128132.0,274450.0,12864.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,88.39,0.0,0.0,,0.0,100.0,22.06,0.2251,33.43,1.9069,0.1004
2024-07-12,276412.0,27641.2,0.29,3.07,0.18,0.03,0.0,27445.0,128132.0,274450.0,12813.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,88.39,0.0,0.0,,0.0,100.0,22.09,0.2251,33.44,1.9069,0.1
2024-07-15,276412.0,27751.76,0.29,3.03,0.18,0.03,0.0,27554.78,128132.0,274450.0,12864.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,88.39,0.0,0.0,,0.0,100.0,22.12,0.2253,33.48,1.9069,0.1004
2024-07-16,276412.0,27696.48,0.29,3.05,0.18,0.03,0.0,27499.89,128132.0,274450.0,12838.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,87.79,0.0,0.0,,0.0,100.0,22.15,0.2249,33.37,1.8938,0.1002
2024-07-17,276412.0,27862.33,0.29,3.2,0.18,0.03,0.0,27664.56,128132.0,274450.0,12915.71,,,,,,,,,,,,,,,,,,0.01,,,,100.0,87.79,0.0,0.0,,0.0,100.0,22.01,0.2251,33.44,1.8938,0.1008
2024-07-18,275515.0,27275.99,0.29,3.34,0.18,0.03,0.0,27081.75,127235.0,273553.0,12596.27,,,,,,,,0.0,,897.0,,,,,,,897.0,0.01,0.0,,,100.0,87.17,0.0,0.0,,0.0,100.0,22.26,0.2249,33.35,1.8877,0.099
2024-07-19,272921.0,27292.1,0.29,3.48,0.18,0.03,0.0,27095.9,124641.0,270959.0,12464.1,,,,,,,,0.0,,2594.0,,,,,,,2594.0,0.01,0.0,,,100.0,79.02,0.0,0.0,,0.0,100.0,22.27,0.2272,33.98,1.7303,0.1
2024-07-22,270489.0,26994.8,0.29,3.56,0.18,0.03,0.0,26798.99,122209.0,268527.0,12196.46,,,,,,,,0.0,,2432.0,,,,,,,2432.0,0.01,0.0,,,100.0,77.48,0.0,0.0,,0.0,100.0,22.52,0.2281,34.13,1.7149,0.0998
2024-07-23,268324.0,26322.58,0.28,3.84,0.17,0.03,0.0,26130.11,120044.0,266362.0,11776.32,,,,,,,,0.0,,2165.0,,,,,,,2165.0,0.01,0.0,,,100.0,76.11,0.0,0.0,,0.0,100.0,22.76,0.2297,34.46,1.7012,0.0981
2024-07-24,265474.0,25750.98,0.28,3.86,0.17,0.03,0.0,25618.96,118586.0,264113.0,11502.84,,,,,,,,0.0,,1458.0,,,,,,,2249.0,0.01,0.0,,,100.0,72.87,0.0,0.0,,0.0,100.0,22.65,0.2317,34.94,1.6314,0.097
2024-07-25,277526.0,27280.81,0.29,4.05,0.18,0.03,0.0,27261.15,131799.0,277326.0,12955.84,,,15000.0,0.0,,,,0.0,15000.0,1787.0,,,0.0,15000.0,,,1787.0,0.01,0.0,,,100.0,73.34,0.0,0.0,,0.0,100.0,21.63,0.2446,38.08,1.5444,0.0983
2024-07-26,277526.0,27419.57,0.29,4.07,0.18,0.03,0.0,27399.81,131799.0,277326.0,13021.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,80.02,0.0,0.0,,0.0,100.0,21.7,0.2447,38.09,1.685,0.0988
2024-07-29,273126.0,27039.47,0.29,4.02,0.18,0.03,0.0,27019.67,127399.0,272926.0,12612.5,,,,,,,,0.0,,4400.0,,,,,,,4400.0,0.01,0.0,,,100.0,77.35,0.0,0.0,,0.0,100.0,22.09,0.2473,38.44,1.6583,0.099
2024-07-30,270307.0,26706.33,0.29,4.28,0.18,0.03,0.0,26686.57,125310.0,270107.0,12380.63,,,,,,,,0.0,,2089.0,,,,,,,2819.0,0.01,0.0,,,100.0,78.17,0.0,0.0,,0.0,100.0,22.48,0.2425,37.33,1.6862,0.0988
2024-07-31,270307.0,27679.44,0.29,4.46,0.18,0.03,0.0,27658.96,125310.0,270107.0,12831.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.8,0.0,0.0,,0.0,100.0,22.29,0.2419,37.16,1.6997,0.1024
2024-08-01,270307.0,26733.36,0.29,4.85,0.18,0.03,0.0,26713.58,124580.0,270107.0,12320.96,,,,,,,,0.0,,730.0,,,,,,,,0.01,,,,100.0,78.34,0.0,0.0,,0.0,100.0,22.98,0.2406,36.8,1.6997,0.0989
2024-08-02,270307.0,26733.36,0.29,5.87,0.18,0.03,0.0,26713.58,124580.0,270107.0,12320.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.28,0.2431,37.5,1.7075,0.0989
2024-08-05,270307.0,25949.47,0.29,6.1,0.18,0.03,0.0,25930.27,124580.0,270107.0,11959.68,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.51,0.2435,37.57,1.7075,0.096
2024-08-06,270307.0,25976.5,0.29,6.12,0.18,0.03,0.0,25957.28,124580.0,270107.0,11972.14,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.19,0.2449,37.93,1.7075,0.0961
2024-08-07,270307.0,26030.56,0.29,6.15,0.18,0.03,0.0,26011.3,124580.0,270107.0,11997.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.17,0.2449,37.93,1.7075,0.0963
2024-08-08,270307.0,26030.56,0.29,6.17,0.18,0.03,0.0,26011.3,124580.0,270107.0,11997.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,79.7,0.0,0.0,,0.0,100.0,22.19,0.2448,37.9,1.7294,0.0963
2024-08-09,270307.0,26003.53,0.29,6.32,0.18,0.03,0.0,25984.29,124580.0,270107.0,11984.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.16,0.2449,37.94,1.7075,0.0962
2024-08-12,270307.0,25408.86,0.29,6.37,0.18,0.03,0.0,25390.06,124580.0,270107.0,11710.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.25,0.2455,38.08,1.7075,0.094
2024-08-13,270307.0,24354.66,0.29,6.47,0.18,0.03,0.0,24336.64,124580.0,270107.0,11224.66,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,22.16,0.2502,39.02,1.7075,0.0901
2024-08-14,270307.0,23246.4,0.29,6.32,0.18,0.03,0.0,23229.2,124580.0,270107.0,10713.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,21.76,0.2543,39.95,1.7075,0.086
2024-08-15,270307.0,22705.79,0.29,6.17,0.18,0.03,0.0,22688.99,124580.0,270107.0,10464.72,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,21.37,0.2578,40.67,1.7075,0.084
2024-08-16,270307.0,22976.1,0.29,6.15,0.18,0.03,0.0,22959.1,124580.0,270107.0,10589.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,21.03,0.2618,41.37,1.7075,0.085
2024-08-19,270307.0,21948.93,0.29,6.32,0.18,0.03,0.0,21932.69,124580.0,270107.0,10115.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,21.14,0.2604,41.22,1.7075,0.0812
2024-08-20,270307.0,20489.27,0.29,6.17,0.18,0.03,0.0,20474.11,124580.0,270107.0,9443.16,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,20.94,0.2684,42.64,1.7075,0.0758
2024-08-21,238407.0,18619.59,0.25,4.8,0.15,0.03,0.0,18603.97,124580.0,238207.0,9729.7,,,,,,,,,,,,,,,,,31900.0,0.01,0.0,,,100.0,78.7,0.0,0.0,,0.0,100.0,16.66,0.2936,47.48,1.506,0.0781
2024-08-22,238407.0,19001.04,0.25,4.57,0.15,0.03,0.0,18985.1,124580.0,238207.0,9929.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,16.78,0.2891,46.83,1.506,0.0797
2024-08-23,238407.0,19668.58,0.25,4.23,0.15,0.03,0.0,19652.08,124580.0,238207.0,10277.85,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,16.71,0.2879,46.67,1.506,0.0825
2024-08-26,232107.0,18939.93,0.24,4.15,0.15,0.03,0.0,18923.61,124580.0,231907.0,10165.73,,,,,,,,,,,,,,,,,6300.0,0.01,0.0,,,100.0,78.7,0.0,0.0,,0.0,100.0,17.16,0.2895,46.78,1.4662,0.0816
2024-08-27,232107.0,18823.88,0.24,4.19,0.15,0.03,0.0,18807.66,124580.0,231907.0,10103.44,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,17.13,0.2911,47.01,1.4662,0.0811
2024-08-28,232107.0,19032.77,0.24,4.28,0.15,0.03,0.0,19016.37,124580.0,231907.0,10215.56,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,17.3,0.2907,46.94,1.4662,0.082
2024-08-29,232107.0,18150.77,0.24,4.31,0.15,0.03,0.0,18135.13,124580.0,231907.0,9742.16,,,,,,,,,,,,,,,,,,0.01,,,,100.0,78.7,0.0,0.0,,0.0,100.0,16.57,0.2916,47.16,1.4662,0.0782
2024-08-30,221607.0,17285.35,0.23,3.98,0.14,0.03,0.0,17269.75,114080.0,221407.0,8898.24,,,,,,,,0.0,,10500.0,,,,,,,10500.0,0.01,0.0,,,100.0,72.06,0.0,0.0,,0.0,100.0,17.22,0.3086,49.13,1.3999,0.078
2024-09-02,221607.0,17529.11,0.23,3.99,0.14,0.03,0.0,17513.29,114080.0,221407.0,9023.73,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.06,0.0,0.0,,0.0,100.0,17.44,0.3084,49.07,1.3999,0.0791
2024-09-03,221607.0,17418.31,0.23,4.07,0.14,0.03,0.0,17402.59,114080.0,221407.0,8966.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.06,0.0,0.0,,0.0,100.0,17.38,0.3094,49.21,1.3999,0.0786
2024-09-04,221607.0,17418.31,0.23,4.07,0.14,0.03,0.0,17402.59,114080.0,221407.0,8966.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.06,0.0,0.0,,0.0,100.0,17.44,0.3106,49.37,1.3999,0.0786
2024-09-05,221607.0,17418.31,0.23,4.22,0.14,0.03,0.0,17402.59,114080.0,221407.0,8966.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.06,0.0,0.0,,0.0,100.0,17.43,0.3106,49.36,1.3999,0.0786
2024-09-06,221607.0,17506.95,0.23,4.23,0.14,0.03,0.0,17491.15,114080.0,221407.0,9012.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.66,0.0,0.0,,0.0,100.0,17.5,0.31,49.28,1.4503,0.079
2024-09-09,221607.0,17662.08,0.23,4.28,0.14,0.03,0.0,17646.14,114080.0,221407.0,9092.18,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.66,0.0,0.0,,0.0,100.0,17.58,0.3086,49.07,1.4503,0.0797
2024-09-10,221607.0,17418.31,0.23,4.22,0.14,0.03,0.0,17402.59,114080.0,221407.0,8966.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.66,0.0,0.0,,0.0,100.0,17.35,0.3087,49.11,1.4503,0.0786
2024-09-11,221607.0,17418.31,0.23,4.29,0.14,0.03,0.0,17402.59,114080.0,221407.0,8966.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.56,0.0,0.0,,0.0,100.0,17.42,0.3101,49.3,1.4484,0.0786
2024-09-12,221607.0,17285.35,0.23,4.31,0.14,0.03,0.0,17269.75,114080.0,221407.0,8898.24,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.56,0.0,0.0,,0.0,100.0,17.33,0.3112,49.46,1.4484,0.078
2024-09-13,221607.0,17684.24,0.23,4.17,0.14,0.03,0.0,17668.28,114080.0,221407.0,9103.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.56,0.0,0.0,,0.0,100.0,17.7,0.3107,49.35,1.4484,0.0798
2024-09-16,221607.0,17285.35,0.23,4.03,0.14,0.03,0.0,17269.75,114080.0,221407.0,8898.24,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.56,0.0,0.0,,0.0,100.0,17.26,0.3095,49.24,1.4484,0.078
2024-09-17,221442.0,17405.34,0.23,4.18,0.14,0.03,0.0,17389.62,114080.0,221242.0,8966.69,,,,,,,,,,,,,,,,,165.0,0.01,0.0,,,100.0,74.56,0.0,0.0,,0.0,100.0,17.46,0.3111,49.44,1.4473,0.0786
2024-09-18,221277.0,17348.12,0.23,4.26,0.14,0.03,0.0,17345.37,113915.0,221242.0,8930.94,,,,,,,,0.0,,165.0,,,,,,,,0.01,,,,100.0,74.11,0.0,0.0,,0.0,100.0,17.4,0.3107,49.39,1.4396,0.0784
2024-09-19,221277.0,17370.24,0.23,4.22,0.14,0.03,0.0,17367.5,113915.0,221242.0,8942.33,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.11,0.0,0.0,,0.0,100.0,17.45,0.3113,49.46,1.4396,0.0785
2024-09-20,221277.0,17370.24,0.23,4.18,0.14,0.03,0.0,17367.5,113915.0,221242.0,8942.33,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.11,0.0,0.0,,0.0,100.0,17.44,0.3111,49.44,1.4396,0.0785
2024-09-23,221277.0,17348.12,0.23,4.15,0.14,0.03,0.0,17345.37,113915.0,221242.0,8930.94,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.31,0.0,0.0,,0.0,100.0,17.39,0.3105,49.36,1.4434,0.0784
2024-09-24,221277.0,17281.73,0.23,4.2,0.14,0.03,0.0,17279.0,113915.0,221242.0,8896.76,,,,,,,,,,,,,,,,,,0.01,,,,100.0,74.31,0.0,0.0,,0.0,100.0,17.38,0.3116,49.52,1.4434,0.0781
2024-09-25,221277.0,17259.61,0.23,4.26,0.14,0.03,0.0,17256.88,113915.0,221242.0,8885.37,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.91,0.0,0.0,,0.0,100.0,17.35,0.3115,49.5,1.4162,0.078
2024-09-26,221277.0,17259.61,0.23,4.46,0.14,0.03,0.0,17256.88,113915.0,221242.0,8885.37,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.86,0.0,0.0,,0.0,100.0,17.38,0.312,49.57,1.4153,0.078
2024-09-27,221277.0,17259.61,0.23,4.41,0.14,0.03,0.0,17256.88,113915.0,221242.0,8885.37,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.86,0.0,0.0,,0.0,100.0,17.37,0.3119,49.55,1.4153,0.078
2024-09-30,221277.0,22127.7,0.23,4.33,0.14,0.03,0.0,22124.2,113915.0,221242.0,11391.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.86,0.0,0.0,,0.0,100.0,21.21,0.3007,47.18,1.4153,0.1
2024-10-01,221277.0,20645.14,0.23,1.61,0.14,0.03,0.0,20641.88,113915.0,221242.0,10628.27,,,,,,,,,,,,,,,,,,0.01,,,,100.0,75.6,0.0,0.0,,0.0,100.0,18.42,0.274,43.93,1.4685,0.0933
2024-10-02,283377.0,24370.42,0.3,2.01,0.18,0.03,0.0,24367.41,176015.0,283342.0,15137.29,,,62100.0,0.01,,,,,62100.0,,,,0.01,62100.0,,,,0.02,,,,100.0,82.72,0.0,0.0,,0.0,100.0,32.43,0.2723,36.57,1.3318,0.086
2024-10-03,283377.0,23832.01,0.3,2.01,0.18,0.03,0.0,23829.06,176015.0,283342.0,14802.86,,,,,,,,,,,,,,,,,,0.02,,,,100.0,91.54,0.0,0.0,,0.0,100.0,28.92,0.2726,39.17,1.4737,0.0841
2024-10-04,262877.0,22081.67,0.28,1.89,0.17,0.03,0.0,22078.73,155515.0,262842.0,13063.26,,,,,,,,0.0,,20500.0,,,,,,,20500.0,0.01,0.0,,,100.0,80.88,0.0,0.0,,0.0,100.0,24.59,0.2772,42.09,1.3671,0.084
2024-10-07,253436.0,22124.96,0.27,1.79,0.16,0.03,0.0,22121.91,146074.0,253401.0,12752.26,,,,,,,,0.0,,9441.0,,,,,,,9441.0,0.01,0.0,,,100.0,79.89,0.0,0.0,,0.0,100.0,22.27,0.2785,43.06,1.3861,0.0873
2024-10-08,251877.0,20905.79,0.27,1.78,0.16,0.03,0.0,20902.89,144515.0,251842.0,11994.75,,,,,,,,0.0,,1559.0,,,,,,,1559.0,0.01,0.0,,,100.0,79.72,0.0,0.0,,0.0,100.0,22.33,0.2754,42.83,1.3894,0.083
2024-10-09,251877.0,22089.61,0.27,1.77,0.16,0.03,0.0,22086.54,144515.0,251842.0,12673.97,,,,,,,,,,,,,,,,,,0.01,,,,100.0,79.72,0.0,0.0,,0.0,100.0,21.59,0.2798,43.46,1.3894,0.0877
2024-10-10,251706.0,21395.01,0.27,1.73,0.16,0.03,0.0,21392.04,144344.0,251671.0,12269.24,,,,,,,,0.0,,171.0,,,,,,,171.0,0.01,0.0,,,100.0,79.62,0.0,0.0,,0.0,100.0,22.35,0.2739,42.54,1.3885,0.085
2024-10-11,251706.0,20690.23,0.27,1.74,0.16,0.03,0.0,20687.36,144344.0,251671.0,11865.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,79.62,0.0,0.0,,0.0,100.0,21.98,0.2774,43.27,1.3885,0.0822
2024-10-14,251706.0,21621.55,0.27,1.74,0.16,0.03,0.0,21618.54,144344.0,251671.0,12399.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,79.62,0.0,0.0,,0.0,100.0,21.55,0.2811,43.72,1.3885,0.0859
2024-10-15,230079.0,19349.64,0.24,1.58,0.15,0.03,0.0,19346.7,144344.0,230044.0,12139.33,,,,,,,,,,,,,,,,,21627.0,0.01,0.0,,,100.0,79.62,0.0,0.0,,0.0,100.0,23.67,0.3115,45.99,1.2692,0.0841
2024-10-16,199479.0,17314.78,0.21,1.36,0.13,0.02,0.0,17311.74,113744.0,199444.0,9872.98,,,,,,,,0.0,,30600.0,,,,,,,30600.0,0.01,0.0,,,100.0,72.56,0.0,0.0,,0.0,100.0,19.89,0.3377,50.9,1.2726,0.0868
2024-10-17,199479.0,17394.57,0.21,1.35,0.13,0.02,0.0,17391.52,113744.0,199444.0,9918.48,,,,,,,,,,,,,,,,,,0.01,,,,100.0,73.34,0.0,0.0,,0.0,100.0,19.77,0.3337,50.38,1.2861,0.0872
2024-10-18,199479.0,16955.72,0.21,1.34,0.13,0.02,0.0,16952.74,113744.0,199444.0,9668.24,,,,,,,,,,,,,,,,,,0.01,,,,100.0,72.56,0.0,0.0,,0.0,100.0,19.39,0.3355,50.68,1.2726,0.085
2024-10-21,199479.0,17334.73,0.21,1.33,0.13,0.02,0.0,17331.68,113744.0,199444.0,9884.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.2,0.0,0.0,,0.0,100.0,19.84,0.3364,50.73,1.2487,0.0869
2024-10-22,199479.0,16975.66,0.21,1.33,0.13,0.02,0.0,16972.68,113744.0,199444.0,9679.61,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.2,0.0,0.0,,0.0,100.0,19.39,0.335,50.62,1.2487,0.0851
2024-10-23,199479.0,17135.25,0.21,1.33,0.13,0.02,0.0,17132.24,113744.0,199444.0,9770.61,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.2,0.0,0.0,,0.0,100.0,19.66,0.3371,50.86,1.2487,0.0859
2024-10-24,199479.0,16437.07,0.21,1.3,0.13,0.02,0.0,16434.19,113744.0,199444.0,9372.51,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.2,0.0,0.0,,0.0,100.0,19.64,0.3367,50.81,1.2487,0.0824
2024-10-25,199479.0,16496.91,0.21,1.31,0.13,0.02,0.0,16494.02,113744.0,199444.0,9406.63,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.2,0.0,0.0,,0.0,100.0,19.27,0.3435,51.76,1.2487,0.0827
2024-10-28,199479.0,16556.76,0.21,1.32,0.13,0.02,0.0,16553.85,113744.0,199444.0,9440.75,,,,,,,,,,,,,,,,,,0.01,,,,100.0,71.2,0.0,0.0,,0.0,100.0,19.24,0.3428,51.68,1.2487,0.083
2024-10-29,197479.0,16410.5,0.21,1.31,0.13,0.02,0.0,16407.6,111744.0,197444.0,9285.93,,,,,,,,0.0,,2000.0,,,,,,,2000.0,0.01,0.0,,,100.0,69.95,0.0,0.0,,0.0,100.0,19.62,0.3365,50.78,1.2362,0.0831
2024-10-30,197479.0,16292.02,0.21,1.31,0.13,0.02,0.0,16289.13,111744.0,197444.0,9218.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.95,0.0,0.0,,0.0,100.0,19.53,0.3373,50.91,1.2362,0.0825
2024-10-31,197479.0,16272.27,0.21,1.3,0.13,0.02,0.0,16269.39,111744.0,197444.0,9207.71,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.95,0.0,0.0,,0.0,100.0,19.53,0.3379,50.98,1.2362,0.0824
2024-11-01,197479.0,16035.29,0.21,1.31,0.13,0.02,0.0,16032.45,111744.0,197444.0,9073.61,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.95,0.0,0.0,,0.0,100.0,19.29,0.3384,51.09,1.2362,0.0812
2024-11-04,197479.0,15995.8,0.21,1.31,0.13,0.02,0.0,15992.96,111744.0,197444.0,9051.26,,,,,,,,,,,,,,,,,,0.01,,,,100.0,70.08,0.0,0.0,,0.0,100.0,19.36,0.3408,51.39,1.2385,0.081
2024-11-05,197479.0,15818.07,0.21,1.31,0.13,0.02,0.0,15815.26,111744.0,197444.0,8950.69,,,,,,,,,,,,,,,,,,0.01,,,,100.0,70.08,0.0,0.0,,0.0,100.0,19.2,0.3419,51.57,1.2385,0.0801
2024-11-06,197479.0,15995.8,0.21,1.32,0.13,0.02,0.0,15992.96,111744.0,197444.0,9051.26,,,,,,,,,,,,,,,,,,0.01,,,,100.0,70.08,0.0,0.0,,0.0,100.0,19.34,0.3403,51.34,1.2385,0.081
2024-11-07,197479.0,15897.06,0.21,1.32,0.13,0.02,0.0,15894.24,111744.0,197444.0,8995.39,,,,,,,,,,,,,,,,,,0.01,,,,100.0,70.08,0.0,0.0,,0.0,100.0,19.3,0.342,51.56,1.2385,0.0805
