,ALAFY FP Equity_DX_SI_QTY,ALAFY FP Equity_DX_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAFY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAFY FP Equity_DX_SI_MV,ALAFY FP Equity_DX_DSS,ALAFY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SUPPLY_SI_QTY,ALAFY FP Equity_DX_BROKER_SI_QTY,ALAFY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_x,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAFY FP Equity_DX_BROKER_SI_MV_INC_x,ALAFY FP Equity_DX_BROKER_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_NEW,ALAFY FP Equity_DX_SUPPLY_SI_MV_DEC,ALAFY FP Equity_DX_BROKER_SI_QTY_INC,ALAFY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_y,ALAFY FP Equity_DX_BROKER_SI_MV_INC_y,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAFY FP Equity_DX_BROKER_SI_MV_ADD,ALAFY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_DEC,ALAFY FP Equity_DX_SUPPLY_SI_MV,ALAFY FP Equity_DX_BROKER_SI_MV_DEC,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAFY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAFY FP Equity_DX_BROKER_SI_CON_RATIO,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAFY FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-20,12600.0,20916.0,0.11,0.3,0.05,0.02,0.0,10458.0,6300.0,6300.0,10458.0,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5444.8,0.01,63.74,,1.0,100.0,1.3152
2024-02-21,12600.0,22617.0,0.11,0.31,0.05,0.02,0.0,11308.5,6300.0,6300.0,11308.5,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5887.6,0.01,63.67,,1.0,100.0,1.3152
2024-02-22,12600.0,21735.0,0.11,0.31,0.05,0.02,0.0,10867.5,6300.0,6300.0,10867.5,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5658.0,0.01,63.7,,1.0,100.0,1.3152
2024-02-23,12600.0,22050.0,0.11,0.33,0.05,0.02,0.0,11025.0,6300.0,6300.0,11025.0,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5740.0,0.01,62.02,,1.0,100.0,1.3152
2024-02-26,12600.0,21735.0,0.11,0.34,0.05,0.02,0.0,10867.5,6300.0,6300.0,10867.5,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5658.0,0.01,63.73,,1.0,100.0,1.3152
2024-02-27,12600.0,20727.0,0.11,0.34,0.05,0.02,0.0,10363.5,6300.0,6300.0,10363.5,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5395.6,0.01,63.66,,1.0,100.0,1.3152
2024-02-28,12600.0,20286.0,0.11,0.34,0.05,0.02,0.0,10143.0,6300.0,6300.0,10143.0,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5280.8,0.01,63.65,,1.0,100.0,1.3152
2024-02-29,12600.0,20538.0,0.11,0.34,0.05,0.02,0.0,10269.0,6300.0,6300.0,10269.0,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5346.4,0.01,62.7,,1.0,100.0,1.3152
2024-03-01,12600.0,19782.0,0.11,0.35,0.05,0.02,0.0,9891.0,6300.0,6300.0,9891.0,,,,,,,,,,,,,,,0.01,,55.32,55.32,5088.0,7988.16,0.01,53.61,,1.0,100.0,1.1064
2024-03-04,12600.0,19278.0,0.11,0.35,0.05,0.02,0.0,9639.0,6300.0,6300.0,9639.0,,,,,,,,,,,,,,,0.01,,55.32,55.32,5088.0,7784.64,0.01,53.9,,1.0,100.0,1.1064
2024-03-05,12600.0,20223.0,0.11,0.35,0.05,0.02,0.0,10111.5,6300.0,6300.0,10111.5,,,,,,,,,,,,,,,0.01,,55.32,55.32,5088.0,8166.24,0.01,53.82,,1.0,100.0,1.1064
2024-03-06,12600.0,19908.0,0.11,0.35,0.05,0.02,0.0,9954.0,6300.0,6300.0,9954.0,,,,,,,,,,,,,,,0.01,,55.32,55.32,5088.0,8039.04,0.01,53.89,,1.0,100.0,1.1064
2024-03-07,12600.0,20097.0,0.11,0.35,0.05,0.02,0.0,10048.5,6300.0,6300.0,10048.5,,,,,,,,,,,,,,,0.01,,51.66,51.66,5895.0,9402.53,0.01,50.45,,1.0,100.0,1.0332
2024-03-08,12600.0,19404.0,0.11,0.36,0.05,0.02,0.0,9702.0,6300.0,6300.0,9702.0,,,,,,,,,,,,,,,0.01,,51.66,51.66,5895.0,9078.3,0.01,50.65,,1.0,100.0,1.0332
2024-03-11,12600.0,18774.0,0.11,0.38,0.05,0.02,0.0,9387.0,6300.0,6300.0,9387.0,,,,,,,,,,,,,,,0.01,,51.66,51.66,5895.0,8783.55,0.01,50.29,,1.0,100.0,1.0332
2024-03-12,12600.0,18207.0,0.11,0.38,0.05,0.02,0.0,9103.5,6300.0,6300.0,9103.5,,,,,,,,,,,,,,,0.01,,51.66,51.66,5895.0,8518.28,0.01,50.36,,1.0,100.0,1.0332
2024-03-13,12600.0,18144.0,0.11,0.39,0.05,0.02,0.0,9072.0,6300.0,6300.0,9072.0,,,,,,,,,,,,,,,0.01,,51.66,51.66,5895.0,8488.8,0.01,50.42,,1.0,100.0,1.0332
2024-03-14,12600.0,18270.0,0.11,0.39,0.05,0.02,0.0,9135.0,6300.0,6300.0,9135.0,,,,,,,,,,,,,,,0.01,,51.66,51.66,5895.0,8547.75,0.01,50.23,,1.0,100.0,1.0332
2024-03-15,12600.0,18018.0,0.11,0.39,0.05,0.02,0.0,9009.0,6300.0,6300.0,9009.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,35984.52,0.04,19.9,,1.0,100.0,0.4005
2024-03-18,12600.0,18396.0,0.11,0.41,0.05,0.02,0.0,9198.0,6300.0,6300.0,9198.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,36739.44,0.04,19.82,,1.0,100.0,0.4005
2024-03-19,12600.0,19215.0,0.11,0.46,0.05,0.02,0.0,9607.5,6300.0,6300.0,9607.5,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,38375.1,0.04,19.9,,1.0,100.0,0.4005
2024-03-20,12600.0,21798.0,0.11,0.47,0.05,0.02,0.0,10899.0,6300.0,6300.0,10899.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,43533.72,0.04,19.25,,1.0,100.0,0.4005
2024-03-21,12600.0,26082.0,0.11,0.46,0.05,0.02,0.0,13041.0,6300.0,6300.0,13041.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,52089.48,0.04,19.83,,1.0,100.0,0.4005
2024-03-22,12600.0,25074.0,0.11,0.39,0.05,0.03,0.0,12537.0,6300.0,6300.0,12537.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,50076.36,0.05,20.62,,1.0,100.0,0.4005
2024-03-25,12600.0,23436.0,0.11,0.38,0.05,0.02,0.0,11718.0,6300.0,6300.0,11718.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,46805.04,0.05,19.83,,1.0,100.0,0.4005
2024-03-26,12600.0,24255.0,0.11,0.38,0.05,0.02,0.0,12127.5,6300.0,6300.0,12127.5,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,48440.7,0.05,19.54,,1.0,100.0,0.4005
2024-03-27,12600.0,23940.0,0.11,0.42,0.05,0.02,0.0,11970.0,6300.0,6300.0,11970.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,47811.6,0.05,19.82,,1.0,100.0,0.4005
2024-03-28,12600.0,23940.0,0.11,0.45,0.05,0.02,0.0,11970.0,6300.0,6300.0,11970.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,47811.6,0.05,19.76,,1.0,100.0,0.4005
2024-03-29,12600.0,23940.0,0.11,0.45,0.05,0.02,0.0,11970.0,6300.0,6300.0,11970.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,47811.6,0.05,19.74,,1.0,100.0,0.4005
2024-04-01,12600.0,23940.0,0.11,0.45,0.05,0.02,0.0,11970.0,6300.0,6300.0,11970.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,47811.6,0.05,19.81,,1.0,100.0,0.4005
2024-04-02,12600.0,24318.0,0.11,0.45,0.05,0.02,0.0,12159.0,6300.0,6300.0,12159.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,48566.52,0.05,19.83,,1.0,100.0,0.4005
2024-04-03,12600.0,24318.0,0.11,0.47,0.05,0.02,0.0,12159.0,6300.0,6300.0,12159.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,48566.52,0.05,19.91,,1.0,100.0,0.4005
2024-04-04,12600.0,24948.0,0.11,0.48,0.05,0.02,0.0,12474.0,6300.0,6300.0,12474.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,49824.72,0.05,19.83,,1.0,100.0,0.4005
2024-04-05,12600.0,24570.0,0.11,0.47,0.05,0.02,0.0,12285.0,6300.0,6300.0,12285.0,,,,,,,,,,,,,,,0.01,,20.02,20.02,25164.0,49069.8,0.05,19.98,,1.0,100.0,0.4005
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,6300.0,,,,,,6300.0,0.0,0.01,0.0,0.0,25964.0,50759.62,0.05,0.0,,0.0,,0.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25964.0,51408.72,0.05,0.0,,0.0,,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25564.0,47932.5,0.05,0.0,,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25164.0,49573.08,0.05,0.0,,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25164.0,55360.8,0.05,0.0,,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25264.0,62654.72,0.06,0.0,,0.0,,0.0
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25764.0,63379.44,0.06,0.0,,0.0,,0.0
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25164.0,56870.64,0.06,0.0,,0.0,,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,42394.0,0.04,0.0,,0.0,,0.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,43935.6,0.04,0.0,,0.0,,0.0
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23970.0,51775.2,0.05,0.0,,0.0,,0.0
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24170.0,51723.8,0.05,0.0,,0.0,,0.0
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24170.0,57041.2,0.05,0.0,,0.0,,0.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22870.0,57175.0,0.05,0.0,,0.0,,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22870.0,58547.2,0.06,0.0,,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19770.0,49820.4,0.05,0.0,,0.0,,0.0
2024-04-30,9600.0,26112.0,0.08,0.18,0.04,0.02,0.0,13056.0,4800.0,4800.0,13056.0,,,,4800.0,,,,,,,,0.01,4800.0,,0.01,,19.54,19.54,19770.0,53774.4,0.05,19.53,,1.0,100.0,0.3907
2024-05-01,9600.0,26112.0,0.08,0.17,0.04,0.03,0.0,13056.0,4800.0,4800.0,13056.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53774.4,0.05,18.2,,1.0,100.0,0.3907
2024-05-02,9600.0,25440.0,0.08,0.17,0.04,0.03,0.0,12720.0,4800.0,4800.0,12720.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,52390.5,0.05,19.35,,1.0,100.0,0.3907
2024-05-03,9600.0,26400.0,0.08,0.17,0.04,0.03,0.0,13200.0,4800.0,4800.0,13200.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,54367.5,0.06,18.75,,1.0,100.0,0.3907
2024-05-06,9600.0,25824.0,0.08,0.17,0.04,0.03,0.0,12912.0,4800.0,4800.0,12912.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53181.3,0.05,19.54,,1.0,100.0,0.3907
2024-05-07,9600.0,26016.0,0.08,0.17,0.04,0.03,0.0,13008.0,4800.0,4800.0,13008.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53576.7,0.05,19.35,,1.0,100.0,0.3907
2024-05-08,9600.0,25920.0,0.08,0.19,0.04,0.03,0.0,12960.0,4800.0,4800.0,12960.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53379.0,0.05,19.53,,1.0,100.0,0.3907
2024-05-09,9600.0,25824.0,0.08,0.19,0.04,0.03,0.0,12912.0,4800.0,4800.0,12912.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53181.3,0.05,19.54,,1.0,100.0,0.3907
2024-05-10,9600.0,25728.0,0.08,0.2,0.04,0.03,0.0,12864.0,4800.0,4800.0,12864.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,52983.6,0.05,19.71,,1.0,100.0,0.3907
2024-05-13,9600.0,25824.0,0.08,0.2,0.04,0.03,0.0,12912.0,4800.0,4800.0,12912.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53181.3,0.05,19.54,,1.0,100.0,0.3907
2024-05-14,9600.0,26016.0,0.08,0.19,0.04,0.03,0.0,13008.0,4800.0,4800.0,13008.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53576.7,0.05,19.54,,1.0,100.0,0.3907
2024-05-15,9600.0,26016.0,0.08,0.2,0.04,0.03,0.0,13008.0,4800.0,4800.0,13008.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53576.7,0.05,19.35,,1.0,100.0,0.3907
2024-05-16,9600.0,26016.0,0.08,0.2,0.04,0.03,0.0,13008.0,4800.0,4800.0,13008.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,53576.7,0.05,19.35,,1.0,100.0,0.3907
2024-05-17,9600.0,25728.0,0.08,0.2,0.04,0.03,0.0,12864.0,4800.0,4800.0,12864.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,52983.6,0.05,19.18,,1.0,100.0,0.3907
2024-05-20,9600.0,25632.0,0.08,0.2,0.04,0.03,0.0,12816.0,4800.0,4800.0,12816.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,52785.9,0.05,19.53,,1.0,100.0,0.3907
2024-05-21,9600.0,24960.0,0.08,0.2,0.04,0.03,0.0,12480.0,4800.0,4800.0,12480.0,,,,,,,,,,,,,,,0.01,,19.54,19.54,19770.0,51402.0,0.05,19.54,,1.0,100.0,0.3907
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,4800.0,,,,,,4800.0,0.0,0.01,0.0,0.0,24970.0,66420.2,0.06,0.0,,0.0,,0.0
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24970.0,65171.7,0.07,0.0,,0.0,,0.0
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24970.0,62425.0,0.06,0.0,,0.0,,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24970.0,63423.8,0.06,0.0,,0.0,,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24470.0,60685.6,0.06,0.0,,0.0,,0.0
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,27270.0,66266.1,0.07,0.0,,0.0,,0.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24470.0,60440.9,0.06,0.0,,0.0,,0.0
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24470.0,63622.0,0.06,0.0,,0.0,,0.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24470.0,64845.5,0.06,0.0,,0.0,,0.0
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24470.0,66069.0,0.06,0.0,,0.0,,0.0
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24470.0,63866.7,0.06,0.0,,0.0,,0.0
2024-06-06,2172.0,5430.0,0.02,0.08,0.01,0.01,0.0,2715.0,1086.0,1086.0,2715.0,,,,1086.0,,,,,,,,0.0,1086.0,,0.0,,4.83,4.83,21384.0,53460.0,0.06,4.86,,1.0,100.0,0.0967
2024-06-07,2172.0,5212.8,0.02,0.08,0.01,0.01,0.0,2606.4,1086.0,1086.0,2606.4,,,,,,,,,,,,,,,0.0,,4.44,4.44,23384.0,56121.6,0.06,4.6,,1.0,100.0,0.0888
2024-06-10,2172.0,4930.44,0.02,0.09,0.01,0.01,0.0,2465.22,1086.0,1086.0,2465.22,,,,,,,,,,,,,,,0.0,,4.63,4.63,22384.0,50811.68,0.05,4.67,,1.0,100.0,0.0925
2024-06-11,2172.0,4691.52,0.02,0.09,0.01,0.0,0.0,2345.76,1086.0,1086.0,2345.76,,,,,,,,,,,,,,,0.0,,4.75,4.75,21784.0,47053.44,0.05,4.79,,1.0,100.0,0.095
2024-06-12,2172.0,4430.88,0.02,0.09,0.01,0.0,0.0,2215.44,1086.0,1086.0,2215.44,,,,,,,,,,,,,,,0.0,,4.63,4.63,22384.0,45663.36,0.05,4.67,,1.0,100.0,0.0925
2024-06-13,1086.0,2161.14,0.01,0.05,0.0,0.0,0.0,0.0,1086.0,0.0,2161.14,,,,,,,,,,,,,,1086.0,0.0,0.0,4.92,4.92,20984.0,41758.16,0.04,4.92,,1.0,100.0,0.0492
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,1086.0,,,,,,,0.0,,0.0,0.0,22070.0,41601.95,0.04,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22070.0,43477.9,0.04,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,48599.9,0.05,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,48229.85,0.05,0.0,,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,47243.05,0.05,0.0,,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,46626.3,0.05,0.0,,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,46749.65,0.05,0.0,,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,47859.8,0.05,0.0,,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,47859.8,0.05,0.0,,0.0,,0.0
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,43789.25,0.05,0.0,,0.0,,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,43665.9,0.05,0.0,,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,47859.8,0.04,0.0,,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24170.0,46164.7,0.05,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,53040.5,0.05,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25070.0,54903.3,0.05,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25070.0,50140.0,0.05,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,51560.3,0.05,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,24670.0,56247.6,0.05,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,46826.1,0.04,0.0,,0.0,,0.0
2024-07-11,13800.0,35328.0,0.12,0.58,0.05,0.03,0.0,17664.0,6900.0,6900.0,17664.0,,,,6900.0,,,,,,,,0.02,6900.0,,0.02,,26.37,26.37,19270.0,49331.2,0.05,26.02,,1.0,100.0,0.5273
2024-07-12,13800.0,34224.0,0.12,0.55,0.05,0.04,0.0,17112.0,6900.0,6900.0,17112.0,,,,,,,,,,,,,,,0.02,,26.37,26.37,19270.0,47789.6,0.05,27.97,,1.0,100.0,0.5273
2024-07-15,13800.0,32292.0,0.12,0.58,0.05,0.03,0.0,16146.0,6900.0,6900.0,16146.0,,,,,,,,,,,,,,,0.02,,26.37,26.37,19270.0,45091.8,0.05,26.02,,1.0,100.0,0.5273
2024-07-16,13800.0,32706.0,0.12,0.57,0.05,0.03,0.0,16353.0,6900.0,6900.0,16353.0,,,,,,,,,,,,,,,0.02,,26.37,26.37,19270.0,45669.9,0.05,26.02,,1.0,100.0,0.5273
2024-07-17,13800.0,34914.0,0.12,0.61,0.05,0.03,0.0,17457.0,6900.0,6900.0,17457.0,,,,,,,,,,,,,,,0.02,,26.37,26.37,19270.0,48753.1,0.05,26.02,,1.0,100.0,0.5273
2024-07-18,13800.0,39330.0,0.12,0.61,0.05,0.03,0.0,19665.0,6900.0,6900.0,19665.0,,,,,,,,,,,,,,,0.02,,26.37,26.37,19270.0,54919.5,0.05,26.02,,1.0,100.0,0.5273
2024-07-19,13600.0,45560.0,0.12,0.55,0.05,0.04,0.0,22780.0,6800.0,6800.0,22780.0,,,,,,0.0,,100.0,,,,,,100.0,0.02,0.0,25.98,25.98,19370.0,64889.5,0.06,23.17,,1.0,100.0,0.5197
2024-07-22,13000.0,38350.0,0.12,0.48,0.05,0.04,0.0,19175.0,6500.0,6500.0,19175.0,,,,,,0.0,,300.0,,,,,,300.0,0.02,0.0,25.22,25.22,19270.0,56846.5,0.07,24.91,,1.0,100.0,0.5045
2024-07-23,13000.0,35880.0,0.12,0.45,0.05,0.04,0.0,17940.0,6500.0,6500.0,17940.0,,,,,,,,,,,,,,,0.02,,25.22,25.22,19270.0,53185.2,0.06,25.22,,1.0,100.0,0.5045
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.02,,6500.0,,,,,,6500.0,0.0,0.02,0.0,0.0,19270.0,59351.6,0.05,0.0,,0.0,,0.0
2024-07-25,11400.0,34428.0,0.1,0.39,0.04,0.03,0.0,17214.0,5700.0,5700.0,17214.0,,,,5700.0,,,,,,,,0.02,5700.0,,0.02,,22.83,22.83,19270.0,58195.4,0.06,22.83,,1.0,100.0,0.4565
2024-07-26,11400.0,33972.0,0.1,0.4,0.04,0.03,0.0,16986.0,5700.0,5700.0,16986.0,,,,,,,,,,,,,,,0.02,,22.83,22.83,19270.0,57424.6,0.06,23.36,,1.0,100.0,0.4565
