,FR FP Equity_DX_SI_QTY,FR FP Equity_DX_SHORT_INTEREST_VALUE,FR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FR FP Equity_DX_SI_MV,FR FP Equity_DX_DSS,FR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FR FP Equity_DX_SUPPLY_SI_QTY,FR FP Equity_DX_BROKER_SI_QTY,FR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FR FP Equity_DX_BROKER_SI_MV_NEW_x,FR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FR FP Equity_DX_SUPPLY_SI_QTY_INC_x,FR FP Equity_DX_BROKER_SI_MV_INC_x,FR FP Equity_DX_SUPPLY_SI_MV_NEW,FR FP Equity_DX_BROKER_SI_QTY_ADD,FR FP Equity_DX_BROKER_SI_QTY_NEW,FR FP Equity_DX_SUPPLY_SI_MV_DEC,FR FP Equity_DX_BROKER_SI_QTY_INC,FR FP Equity_DX_SUPPLY_SI_QTY_DEC,FR FP Equity_DX_BROKER_SI_MV_NEW_y,FR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FR FP Equity_DX_BROKER_SI_MV_INC_y,FR FP Equity_DX_SUPPLY_SI_QTY_INC_y,FR FP Equity_DX_BROKER_SI_MV_ADD,FR FP Equity_DX_SUPPLY_SI_QTY_ADD,FR FP Equity_DX_BROKER_SI_QTY_DEC,FR FP Equity_DX_SUPPLY_SI_MV,FR FP Equity_DX_BROKER_SI_MV_DEC,FR FP Equity_DX_SUPPLY_SI_MV_RMV,FR FP Equity_DX_BROKER_SI_MV_RMV,FR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FR FP Equity_DX_UTILIZATION_QUANTITY,FR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FR FP Equity_DX_ACTIVE_UTILIZATION_MV,FR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FR FP Equity_DX_BROKER_SI_CON_RATIO,FR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FR FP Equity_DX_DEMAND_SUPPLY_RATIO,FR FP Equity_PX_LAST
2022-01-13,2229887.0,60073155.78,1.14,2.71,0.92,59.24,0.0,50596364.22,2053018.0,1878113.0,55308304.92,,,33682.0,3.92,,33100.0,,1.42,149623.0,55737.0,,,3.92,33682.0,0.86,52397.0,54773.0,53.89,1.21,,,2.97,2.97,67019272.0,1805499187.68,,1760.86,2.97,20.32,0.1436,22.62,0.0323,26.94
2022-01-14,2937696.0,79934708.16,1.5,3.52,1.21,80.1,1.0,65418200.37,2376784.0,2404197.0,64672292.64,,,389697.0,6.09,,350813.0,,5.73,208371.0,221357.0,,,6.09,389697.0,9.95,155426.0,33100.0,64.34,0.86,,,3.44,3.44,66652416.0,1813612239.36,,1803.61,3.44,16.43,0.1367,23.46,0.0426,27.21
2022-01-17,2279231.0,63066321.77,1.16,2.69,0.94,68.77,0.0,53855476.83,2214276.0,1946349.0,61269016.92,,,26868.0,1.0,,13900.0,,5.79,35868.0,218117.0,,,1.0,26868.0,0.38,28741.0,507616.0,60.54,7.47,,,3.21,3.21,66774084.0,1847638904.28,,1826.65,3.21,17.68,0.145,25.51,0.033,27.67
2022-01-18,2620601.0,71542407.3,1.33,3.07,1.08,73.39,1.0,43115872.8,2076755.0,1579336.0,56695411.5,,,160685.0,2.33,,,,10.87,83782.0,404541.0,,,2.33,160685.0,,106335.0,450795.0,57.43,11.12,,,3.01,3.01,66950900.0,1827759570.0,,1849.53,3.01,19.29,0.129,20.82,0.038,27.3
2022-01-19,3016153.0,81345646.41,1.54,3.53,1.24,83.81,1.0,60078911.4,2561987.0,2227620.0,69096789.39,,,136204.0,8.39,,424350.0,,5.3,310869.0,188935.0,,,8.39,136204.0,12.1,537963.0,86935.0,69.76,2.44,,,3.72,3.72,66324676.0,1788776511.72,,1804.42,3.72,17.24,0.1592,28.7,0.0438,26.97
2022-01-20,2841242.0,74611014.92,1.45,3.3,1.17,78.06,1.0,52111473.18,2387908.0,1984443.0,62706464.08,,,24651.0,1.45,,,,8.18,56805.0,295871.0,,,1.45,24651.0,,97141.0,299982.0,64.3,8.37,,,3.48,3.48,66209772.0,1738668612.72,,1774.14,3.5,20.18,0.1408,21.76,0.0414,26.26
2022-01-21,3316821.0,85175963.28,1.69,3.82,1.37,88.42,1.0,58176730.32,2680219.0,2265449.0,68828023.92,,,105226.0,6.98,,,,,281006.0,,,,6.98,105226.0,,187085.0,,70.07,,,,3.91,3.91,65818452.0,1690217847.36,,1717.14,3.92,21.9,0.1551,24.22,0.0484,25.68
2022-01-24,3242781.0,78378016.77,1.65,3.61,1.34,84.56,1.0,53439362.43,2613113.0,2210979.0,63158941.21,,,86700.0,3.02,,,,4.07,114061.0,153806.0,,,3.02,86700.0,,,168531.0,66.53,4.74,,,3.82,3.82,65805648.0,1590522512.16,,1661.61,3.85,19.71,0.1433,23.04,0.0474,24.17
2022-01-25,2168961.0,52770821.13,1.1,2.31,0.89,54.0,0.0,46909967.43,2155712.0,1928071.0,52448472.96,,,91649.0,,,86700.0,,15.19,,560976.0,,,,91649.0,2.1,11926.0,369608.0,52.18,10.65,,,3.16,3.16,66107200.0,1608388176.0,,1602.63,3.15,22.72,0.1551,26.2,0.0318,24.33
2022-01-26,2263012.0,55602204.84,1.15,2.37,0.93,56.89,0.0,49088427.57,2127935.0,1997901.0,52283362.95,,,5067.0,5.78,,4600.0,,1.97,225123.0,82034.0,,,5.78,5067.0,0.12,49190.0,159893.0,51.99,3.91,,,3.11,3.11,66197200.0,1626465204.0,,1618.56,3.11,21.66,0.1826,32.19,0.0331,24.57
2022-01-27,1734343.0,43115766.98,0.88,1.81,0.71,43.77,0.0,38226351.9,1663033.0,1537665.0,41343000.38,,,,,,76600.0,,13.05,,541502.0,,,,,1.88,76600.0,536836.0,41.22,13.5,,,2.44,2.44,66570936.0,1654953468.96,,1650.19,2.44,15.08,0.1902,36.34,0.0254,24.86
2022-01-28,1639218.0,39160918.02,0.83,1.69,0.68,41.2,0.0,34321329.6,1595796.0,1436640.0,38123566.44,,,5900.0,,,,,1.82,,73137.0,,,,5900.0,,,101025.0,39.33,2.42,,,2.34,2.34,66530180.0,1589406000.2,,1634.55,2.35,13.67,0.1801,34.97,0.0241,23.89
2022-01-31,2222833.0,54726148.46,1.13,2.35,0.92,53.88,0.0,33603739.52,1731774.0,1364896.0,42636275.88,,,53285.0,0.98,,190100.0,,3.22,36971.0,123873.0,,,0.98,53285.0,4.54,206566.0,298815.0,41.41,7.83,,,2.54,2.54,66337128.0,1633220091.36,,1597.43,2.53,16.88,0.1374,21.65,0.0327,24.62
2022-02-01,2382994.0,60170598.5,1.21,2.47,0.98,59.69,0.0,50282597.5,2048005.0,1991390.0,51712126.25,,,322374.0,12.9,,140000.0,,0.55,493206.0,26934.0,,,12.9,322374.0,3.45,20791.0,6712.0,50.46,0.13,,,3.01,3.01,65917892.0,1664426773.0,,1633.77,3.0,17.39,0.1668,31.56,0.0351,25.25
2022-02-02,2554721.0,64404516.41,1.3,2.61,1.05,64.93,1.0,36966834.76,1967109.0,1466356.0,49590817.89,,,34913.0,0.13,,,,2.96,5623.0,124809.0,,,0.13,34913.0,,9000.0,530657.0,49.52,13.1,,,2.89,2.89,65991420.0,1663643698.2,,1662.87,2.89,20.36,0.1464,22.88,0.0376,25.21
2022-02-03,2071775.0,52457343.0,1.06,2.11,0.85,52.7,0.0,43121909.64,1958534.0,1703077.0,49590080.88,,,14223.0,9.69,,,,4.5,384893.0,178395.0,,,9.69,14223.0,,155597.0,148172.0,49.0,3.73,,,2.88,2.88,66052248.0,1672442919.36,,1660.52,2.87,19.34,0.1811,33.28,0.0305,25.32
2022-02-04,2027641.0,49697480.91,1.03,2.08,0.84,50.83,0.0,42840465.27,1931988.0,1747877.0,47353025.88,,,50871.0,0.9,,,,2.3,44800.0,92034.0,,,0.9,50871.0,,14617.0,,48.74,,,,2.84,2.84,66108436.0,1620317766.36,,1655.9,2.86,19.67,0.2013,35.89,0.0298,24.51
2022-02-07,2265689.0,55803920.07,1.15,2.25,0.93,56.36,0.0,45219596.28,2021233.0,1835956.0,49782968.79,,,7324.0,,,205613.0,,1.74,,61289.0,,,,7324.0,5.23,143210.0,117534.0,49.55,3.1,,,2.96,2.96,66155784.0,1629416959.92,,1625.3,2.96,22.23,0.1943,32.24,0.0332,24.63
2022-02-08,2110422.0,54174532.74,1.07,2.07,0.87,52.92,0.0,40908841.48,2094552.0,1593644.0,53767149.84,,,9180.0,,,,,2.48,,102227.0,,,,9180.0,,166366.0,242312.0,51.81,5.95,,,3.09,3.09,65799952.0,1689084767.84,,1645.32,3.05,23.64,0.1991,34.54,0.0311,25.67
2022-02-09,1957946.0,51807251.16,1.0,1.86,0.81,51.04,0.0,36010472.4,1722529.0,1360940.0,45578117.34,,,23381.0,2.46,,11747.0,,10.75,73291.0,439810.0,,,2.46,23381.0,0.3,44406.0,317742.0,44.29,7.94,,,2.53,2.53,66254856.0,1753103489.76,,1717.58,2.51,12.79,0.2011,38.33,0.0288,26.46
2022-02-10,2282718.0,60149619.3,1.16,2.11,0.94,61.04,0.0,47787543.15,2085176.0,1813569.0,54944387.6,,,54401.0,12.28,,,,3.42,462439.0,134733.0,,,12.28,54401.0,,442979.0,9810.0,55.19,0.25,,,3.06,3.06,66039896.0,1740151259.6,,1745.86,3.06,20.97,0.1841,32.87,0.0335,26.35
2022-02-11,2738904.0,71101947.84,1.39,2.44,1.13,73.42,1.0,57374040.24,2440509.0,2210094.0,63355613.64,,,53685.0,4.26,,256960.0,,0.25,145665.0,9438.0,,,4.26,53685.0,6.88,311086.0,6100.0,64.26,0.16,,,3.58,3.58,65797268.0,1708097077.28,,1729.08,3.58,21.53,0.1675,27.51,0.0401,25.96
2022-02-14,3133998.0,79822929.06,1.6,2.72,1.29,82.81,1.0,67414607.28,2365955.0,2646824.0,60260873.85,,,30208.0,13.52,,,,4.37,531243.0,166750.0,,,13.52,30208.0,,61988.0,94513.0,61.5,2.59,,,3.47,3.47,65852316.0,1677258488.52,,1705.34,3.48,20.43,0.1523,24.85,0.0459,25.47
2022-02-15,3358207.0,89798455.18,1.71,2.86,1.38,87.48,1.0,74344687.2,2917224.0,2780280.0,78006569.76,,,354141.0,0.98,,103655.0,,1.32,43782.0,50051.0,,,0.98,354141.0,2.77,247179.0,13981.0,74.45,0.59,,,4.25,4.25,65783112.0,1759040414.88,,1705.32,4.18,18.78,0.1459,23.43,0.0489,26.74
2022-02-16,3873950.0,103124549.0,1.97,3.25,1.6,103.84,1.0,87884572.38,2927987.0,3301449.0,77943013.94,,,60823.0,13.05,,125812.0,,6.55,443328.0,276204.0,,,13.05,60823.0,3.37,226144.0,47971.0,77.43,0.54,,,4.26,4.26,65812236.0,1751921722.32,,1741.41,4.26,19.74,0.144,20.41,0.0564,26.62
2022-02-17,3248125.0,86465087.5,1.65,2.73,1.34,87.35,1.0,74776112.4,2612963.0,2809020.0,69557075.06,,,163642.0,2.73,,,,12.53,111627.0,493166.0,,,2.73,163642.0,,14500.0,604056.0,69.62,15.8,,,3.81,3.81,66017148.0,1757376479.76,,1757.5,3.81,21.14,0.1612,27.25,0.0473,26.62
2022-02-18,3064672.0,79926645.76,1.56,2.61,1.26,82.71,1.0,68246274.4,2891245.0,2616805.0,75403669.6,,,23570.0,2.54,,,,0.71,94709.0,26784.0,,,2.54,23570.0,,281496.0,286924.0,77.05,7.37,,,4.21,4.21,65751268.0,1714793069.44,,1741.58,4.24,14.76,0.156,29.73,0.0446,26.08
2022-02-21,6366657.0,161840420.94,3.24,5.4,2.62,169.04,1.0,140373739.34,5525974.0,5522177.0,140470259.08,,,249968.0,76.17,,30819.0,,4.97,2883353.0,180009.0,,,76.17,249968.0,0.78,2564770.0,8800.0,143.44,0.24,,,8.05,8.05,63085992.0,1603645916.64,,1635.36,8.06,14.34,0.3428,55.36,0.0928,25.42
2022-02-22,5447391.0,136783988.01,2.77,4.62,2.25,140.77,1.0,118583481.6,4417489.0,4722560.0,110923148.79,,,56472.0,9.09,,303859.0,,39.28,406845.0,1487246.0,,,9.09,56472.0,8.07,322289.0,1510321.0,111.92,41.4,,,6.5,6.5,63557480.0,1595928322.8,,1611.43,6.49,21.98,0.2311,39.73,0.0801,25.11
2022-02-23,6425941.0,161034081.46,3.27,5.43,2.65,164.64,1.0,140511745.78,5361403.0,5607013.0,134356759.18,,,484115.0,22.18,,,,34.8,884453.0,1376639.0,,,22.18,484115.0,,1836438.0,,134.79,,,,7.81,7.81,63311156.0,1586577569.36,,1591.24,7.81,18.41,0.2131,37.7,0.0936,25.06
2022-02-24,5916145.0,139680183.45,3.01,5.04,2.44,151.61,1.0,123321168.6,4852529.0,5223260.0,114568209.69,,,152726.0,13.65,,,,26.2,537918.0,1043325.0,,,13.65,152726.0,,381725.0,921671.0,121.85,23.3,,,7.07,7.07,63808104.0,1506509335.44,,1577.68,7.17,20.61,0.1779,24.95,0.0862,23.61
2022-02-25,4599321.0,97229645.94,2.34,3.81,1.9,109.2,1.0,82569859.26,3386162.0,3905859.0,71583464.68,,,65845.0,0.86,,,,42.47,87630.0,1667062.0,,,0.86,65845.0,,134850.0,1405031.0,79.1,40.73,,,4.95,4.95,65036680.0,1374875415.2,,1500.11,5.01,22.56,0.1711,23.65,0.0672,21.14
2022-02-28,5606182.0,110918310.87,2.86,4.19,2.31,122.15,1.0,94808097.63,4143760.0,4791918.0,81984291.6,,,404960.0,20.37,,,,6.46,1040016.0,255340.0,,,20.37,404960.0,,607978.0,153957.0,87.25,6.55,,,6.06,6.06,64226952.0,1270730245.32,,1345.33,6.09,22.07,0.1817,29.0,0.082,19.785
2022-03-01,7095257.0,127998436.28,3.61,5.03,2.92,146.38,1.0,114134119.0,6054241.0,6326725.0,109218507.64,,,835925.0,35.67,,22743.0,,12.5,1836814.0,590128.0,,,35.67,835925.0,0.45,1664684.0,324750.0,119.75,8.91,,,8.89,8.89,62074632.0,1119826361.28,,1216.23,8.96,20.04,0.1768,26.97,0.1041,18.04
2022-03-02,7936629.0,139327522.1,4.04,5.36,3.27,149.05,1.0,127788374.83,6798972.0,7279315.0,119355953.46,,,431030.0,18.98,,,,6.04,1336644.0,268057.0,,,18.98,431030.0,,581758.0,384054.0,122.46,11.66,,,10.08,10.08,60636164.0,1064467859.02,,1092.19,10.08,21.5,0.1591,22.9,0.1177,17.555
2022-03-03,8939493.0,146339500.41,4.55,5.87,3.69,158.75,1.0,128682294.57,7781616.0,7860861.0,127385053.92,,,469032.0,9.22,,21001.0,,12.87,827148.0,694079.0,,,9.22,469032.0,0.34,1207691.0,266603.0,135.81,6.59,,,11.57,11.57,59471552.0,973549306.24,,1035.29,11.6,21.45,0.1583,23.93,0.1329,16.37
2022-03-04,9097255.0,139460919.15,4.63,5.84,3.75,154.43,1.0,123244354.59,7826147.0,8039423.0,119974833.51,,,486252.0,5.41,,20000.0,,8.39,415867.0,408554.0,,,5.41,486252.0,0.31,3733.0,257305.0,128.05,7.96,0.65,,11.7,11.7,59079012.0,905681253.96,36900.0,965.85,11.71,22.25,0.1571,23.23,0.136,15.33
2022-03-07,8291203.0,118771482.98,4.22,5.28,3.42,130.54,1.0,102287504.93,7471896.0,7140489.0,107034910.2,,,243495.0,1.31,,,,17.4,228143.0,1020344.0,,,1.31,243495.0,,422598.0,1127077.0,115.0,24.07,,,11.18,11.18,59379892.0,850616952.9,,905.09,11.27,19.61,0.1526,26.88,0.124,14.325
2022-03-08,7633761.0,107025329.22,3.89,4.76,3.15,110.92,1.0,95639504.96,7275331.0,6821648.0,102000140.62,,,190007.0,3.34,,,,15.15,426067.0,901754.0,,,3.34,190007.0,,515182.0,744908.0,104.08,14.97,,,10.9,10.9,59500880.0,834202337.6,,848.11,10.93,21.63,0.1817,32.07,0.1143,14.02
2022-03-09,8528588.0,135689835.08,4.34,5.27,3.52,123.12,1.0,117914992.16,7262491.0,7411376.0,115546231.81,,,136219.0,15.06,,,,9.98,1025760.0,690020.0,,,15.06,136219.0,,540961.0,436032.0,102.43,7.33,,,10.95,10.95,59083708.0,940021794.28,,858.63,10.66,27.04,0.179,28.07,0.1285,15.91
2022-03-10,8282191.0,123860166.41,4.22,4.93,3.41,128.83,1.0,105456199.44,7503724.0,7051568.0,112218192.42,,,860508.0,11.7,,,,19.63,616725.0,1567594.0,,,11.7,860508.0,,948319.0,976533.0,118.49,12.29,,,11.26,11.26,59142724.0,884479437.42,,933.88,11.26,25.5,0.1949,30.83,0.1243,14.955
2022-03-11,7394282.0,108400174.12,3.77,4.39,3.05,111.17,1.0,94367915.32,6577593.0,6437102.0,96427513.38,,,100296.0,3.32,,,,17.32,237825.0,1038547.0,,,3.32,100296.0,,12120.0,852291.0,98.33,12.81,,,9.94,9.94,59620004.0,874029258.64,,892.24,9.93,30.25,0.2189,32.95,0.1117,14.66
2022-03-14,7372244.0,108777460.22,3.75,4.36,3.04,109.87,1.0,93921963.92,6191675.0,6365433.0,91358164.63,,,225979.0,2.77,,,,10.78,188047.0,718051.0,,,2.77,225979.0,,106154.0,259716.0,90.97,4.36,,,9.35,9.35,60064144.0,886246444.72,,883.33,9.34,29.61,0.2075,30.83,0.1113,14.755
2022-03-15,7316234.0,106999922.25,3.73,4.24,3.02,109.28,1.0,92747669.63,6147583.0,6341721.0,89908401.38,,,4393.0,2.1,,,,2.74,144870.0,180797.0,,,2.1,4393.0,,132312.0,168582.0,90.63,2.46,,,9.28,9.28,60076556.0,878619631.5,,884.93,9.29,29.86,0.2123,30.79,0.1105,14.625
2022-03-16,6983755.0,111984511.43,3.56,4.0,2.88,104.03,1.0,96906079.35,5638278.0,6043410.0,90409787.73,,,204489.0,,,,,12.3,,869457.0,,,,204489.0,,155663.0,298311.0,83.83,5.29,,,8.49,8.49,60768632.0,974425014.12,,913.89,8.4,30.54,0.2181,31.86,0.1052,16.035
2022-03-17,6320233.0,99986086.06,3.22,3.5,2.61,100.72,1.0,82817272.86,5036610.0,5234973.0,79679170.2,,,33540.0,0.58,,48000.0,,8.8,23365.0,647473.0,,,0.58,33540.0,0.74,12265.0,879802.0,80.47,9.42,,,7.59,7.59,61289904.0,969606281.28,,975.41,7.62,31.15,0.2411,35.57,0.0953,15.82
2022-03-18,5232881.0,84877329.82,2.67,2.82,2.16,83.27,1.0,69577717.5,4234761.0,4289625.0,68687823.42,,,9486.0,0.08,,,,12.98,1702.0,811335.0,,,0.08,9486.0,,,947050.0,67.46,15.29,,,6.61,6.61,59876496.0,971196765.12,,955.76,6.59,28.99,0.2288,36.0,0.0816,16.22
2022-03-21,5679478.0,91240814.07,2.89,2.96,2.34,92.33,1.0,74379263.18,4521618.0,4629895.0,72639793.17,,,178801.0,6.41,,,,1.16,382476.0,78596.0,,,6.41,178801.0,,186652.0,42206.0,73.52,0.23,,,7.03,7.03,59807368.0,960805366.92,,968.51,7.06,26.09,0.2043,33.09,0.0883,16.065
2022-03-22,7090110.0,114008968.8,3.61,3.69,2.92,114.97,1.0,95712887.52,5971403.0,5952294.0,96020160.24,,,324822.0,23.49,,,,2.61,1452619.0,160711.0,,,23.49,324822.0,,1285674.0,130220.0,96.18,2.08,,,8.87,8.87,61363220.0,986720577.6,,986.64,8.88,27.61,0.2191,27.62,0.1053,16.08
2022-03-23,5026798.0,78342646.83,2.56,2.63,2.07,81.14,1.0,64506315.0,4584003.0,4139000.0,71441686.76,,,31315.0,,,310630.0,,27.47,,1699730.0,,,,31315.0,5.38,281015.0,2123924.0,73.16,34.87,,,6.8,6.8,62789116.0,978568372.86,,1000.74,6.81,16.44,0.2081,39.7,0.0746,15.585
2022-03-24,4559758.0,71770590.92,2.32,2.4,1.88,71.9,1.0,60812151.08,3891025.0,3863542.0,61244733.5,,,27939.0,,,,,11.88,,720917.0,,,,27939.0,,,275458.0,60.73,5.3,,,5.76,5.76,63691760.0,1002508302.4,,996.78,5.74,16.26,0.2375,43.57,0.0675,15.74
2022-03-25,5431425.0,84187087.5,2.77,2.86,2.24,86.52,1.0,69366762.5,4285800.0,4475275.0,66429900.0,,,75973.0,10.1,,,,4.05,611733.0,262710.0,,,10.1,75973.0,,581512.0,,67.47,,,,6.36,6.36,63127608.0,978477924.0,,989.9,6.38,25.5,0.2131,34.42,0.0806,15.5
2022-03-28,5356703.0,82948545.96,2.73,2.82,2.21,83.77,1.0,66731198.37,4223545.0,4309409.0,65401594.33,,,138620.0,7.17,,,,10.18,474418.0,641799.0,,,7.17,138620.0,,449051.0,640284.0,65.48,10.89,0.13,,6.26,6.26,63292840.0,980089627.4,8127.0,981.04,6.26,25.06,0.2425,34.94,0.0793,15.485
2022-03-29,7517081.0,134743676.93,3.83,3.95,3.1,118.83,1.0,71277651.15,6752271.0,3976438.0,121034457.68,,,1355965.0,3.05,,,,6.43,198584.0,411318.0,,,3.05,1355965.0,,1584079.0,531555.0,106.31,8.64,,,10.01,10.01,60715224.0,1088320390.2,,984.42,9.75,27.12,0.2542,38.45,0.1114,17.925
2022-03-30,7371022.0,123722604.27,3.75,3.76,3.04,129.86,1.0,56067875.46,6901687.0,3340356.0,115844816.3,,,128393.0,,,,,9.91,,761469.0,,,,128393.0,,782492.0,636082.0,122.22,9.01,,,10.23,10.23,60553624.0,1016392578.84,,1061.72,10.32,29.87,0.3055,44.78,0.1093,16.785
2022-03-31,7238270.0,121277213.85,3.69,3.64,2.98,122.24,1.0,54243223.43,6811756.0,3237435.0,114130971.78,,,152199.0,,,,,5.11,,276649.0,,,,152199.0,,34519.0,102921.0,114.97,2.81,,,10.05,10.05,60941708.0,1021078317.54,,1025.75,10.08,29.67,0.3114,45.58,0.1068,16.755
2022-04-01,7024137.0,117092363.79,3.58,3.44,2.9,117.93,1.0,58592066.07,6476920.0,3514821.0,107970256.4,,,184621.0,5.58,,,,12.27,344523.0,719351.0,,,5.58,184621.0,,199894.0,67137.0,108.71,1.16,,,8.94,8.94,65981720.0,1099915272.4,,1107.29,8.94,29.75,0.2577,38.31,0.0969,16.67
2022-04-04,7248655.0,125293001.68,3.69,3.53,2.99,122.2,1.0,67447694.79,6788691.0,3902094.0,117342523.94,,,222795.0,1.09,,512972.0,,8.67,63215.0,514861.0,,,1.09,222795.0,8.6,603837.0,188914.0,114.52,3.08,,,9.37,9.37,65690348.0,1135457665.18,,1111.54,9.34,29.55,0.2254,32.99,0.1,17.285
2022-04-05,7130393.0,119719298.47,3.63,3.46,2.94,123.48,1.0,66920003.74,6625006.0,3985706.0,111233850.74,,,106567.0,2.94,,,,5.74,107249.0,349936.0,,,2.94,106567.0,,79684.0,23637.0,114.36,0.1,,,9.15,9.15,65752424.0,1103983198.96,,1128.29,9.2,31.38,0.2303,31.83,0.0985,16.79
2022-04-06,5895550.0,96598586.75,3.0,2.79,2.43,99.21,1.0,63064373.97,5403234.0,3848909.0,88531989.09,,,310176.0,5.39,,80001.0,,28.63,343094.0,1644455.0,,,5.39,310176.0,1.4,112507.0,559892.0,90.55,10.36,,,7.46,7.46,66984352.0,1097538607.52,,1116.09,7.5,19.89,0.2157,36.92,0.0814,16.385
2022-04-07,7113154.0,116797988.68,3.62,3.31,2.93,118.08,1.0,94704435.34,6390366.0,5767627.0,104929809.72,,,450980.0,28.53,,166936.0,,12.82,1753887.0,765089.0,,,28.53,450980.0,2.86,1301241.0,2105.0,104.9,0.03,,,8.84,8.84,65881144.0,1081768384.48,,1081.25,8.84,15.57,0.174,32.74,0.0984,16.42
2022-04-08,7405599.0,122155355.51,3.77,3.47,3.05,123.32,1.0,106646261.66,6861315.0,6465369.0,113177390.93,,,261279.0,11.16,,58829.0,,6.18,659655.0,378015.0,,,11.16,261279.0,1.07,587685.0,20742.0,112.78,0.3,,,9.8,9.8,63144404.0,1041566943.98,,1038.25,9.8,18.43,0.1986,35.05,0.1058,16.495
2022-04-11,10026340.0,163680000.5,5.11,5.0,4.13,166.44,1.0,144526922.8,9734986.0,8853104.0,158923646.45,,,724582.0,40.05,,4000.0,,4.21,2419909.0,255821.0,,,40.05,724582.0,0.07,2404910.0,36174.0,160.25,0.74,,,13.92,13.92,60206424.0,982869871.8,,990.57,13.93,18.86,0.1602,25.06,0.1434,16.325
2022-04-12,9940808.0,164371260.28,5.06,5.09,4.1,165.93,1.0,144919767.38,8843679.0,8764425.0,146230232.26,,,54148.0,17.84,,,,19.05,1007933.0,1164548.0,,,17.84,54148.0,,219093.0,1096612.0,144.93,18.31,,,12.66,12.66,60988952.0,1008452321.32,,1000.0,12.66,16.98,0.1457,25.76,0.1424,16.535
2022-04-13,10694812.0,178977678.82,5.45,5.66,4.41,179.58,1.0,147045039.6,9848404.0,8786677.0,164813040.94,,,357819.0,9.42,,6500.0,,1.57,549848.0,96459.0,,,9.42,357819.0,0.11,743365.0,534096.0,162.87,8.75,,,13.67,13.67,62174932.0,1040497487.02,,1029.07,13.66,17.1,0.1289,24.05,0.1485,16.735
2022-04-14,10361513.0,173348112.49,5.28,5.58,4.27,175.34,1.0,138617151.12,9195726.0,8285544.0,153844495.98,,,574592.0,3.8,,,,23.08,219960.0,1402103.0,,,3.8,574592.0,,174833.0,721093.0,154.17,11.75,,,12.74,12.74,63002832.0,1054037379.36,,1054.37,12.76,17.17,0.1311,25.31,0.1435,16.73
2022-04-15,10361513.0,173348112.49,5.28,5.65,4.27,175.31,1.0,138617151.12,9195726.0,8285544.0,153844495.98,,,,,,,,,,,,,,,,,,153.87,,,,13.12,13.12,60885272.0,1018610600.56,,1016.8,13.14,17.18,0.1311,25.31,0.1479,
2022-04-18,10090922.0,168821125.06,5.14,5.5,4.16,170.66,1.0,134090163.69,9195726.0,8014953.0,153844495.98,,,,,,178000.0,,,,,,,,,2.98,,448591.0,154.15,7.68,,,13.13,13.13,60851240.0,1018041245.2,,1017.44,13.16,17.63,0.1343,26.04,0.1441,
2022-04-19,12370929.0,210800630.16,6.3,6.74,5.1,209.54,2.0,159842135.28,11067749.0,9380407.0,188594442.96,,,745549.0,30.97,,,,2.65,1820867.0,159628.0,,,30.97,745549.0,,1286102.0,455413.0,186.11,8.05,,,15.74,15.74,59268796.0,1009940283.84,,994.42,15.76,20.16,0.1359,21.72,0.1759,17.04
2022-04-20,11768315.0,200708612.33,5.99,6.57,4.85,200.6,1.0,151558165.98,10087113.0,8886436.0,172035712.22,,,124041.0,9.52,,,,19.95,515595.0,1204358.0,,,9.52,124041.0,,99681.0,1009566.0,171.72,17.22,,,14.4,14.4,59961112.0,1022636765.16,,1019.76,14.41,22.03,0.1496,23.95,0.168,17.055
2022-04-21,12652538.0,225847803.3,6.44,7.3,5.22,220.63,2.0,170805632.55,10460619.0,9568943.0,186722049.15,,,344427.0,15.03,,,,6.19,770942.0,395874.0,,,15.03,344427.0,,424953.0,88435.0,180.05,0.69,,,14.92,14.92,59660916.0,1064947350.6,,1026.86,14.92,22.2,0.1566,23.12,0.1804,17.85
2022-04-22,12817128.0,221159543.64,6.53,7.44,5.28,225.43,2.0,165616337.07,10421990.0,9598165.0,179831437.45,,,783979.0,7.81,,,,28.85,372280.0,1713576.0,,,7.81,783979.0,,890968.0,343058.0,184.52,5.92,,,14.88,14.88,59596520.0,1028337952.6,,1058.8,14.84,21.66,0.1714,28.39,0.1831,17.255
