,ALVDM FP Equity_DX_SI_QTY,ALVDM FP Equity_DX_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVDM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVDM FP Equity_DX_SI_MV,ALVDM FP Equity_DX_DSS,ALVDM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SUPPLY_SI_QTY,ALVDM FP Equity_DX_BROKER_SI_QTY,ALVDM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVDM FP Equity_DX_BROKER_SI_MV_INC_x,ALVDM FP Equity_DX_SUPPLY_SI_MV_NEW,ALVDM FP Equity_DX_BROKER_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_NEW,ALVDM FP Equity_DX_SUPPLY_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_QTY_INC,ALVDM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVDM FP Equity_DX_BROKER_SI_MV_INC_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVDM FP Equity_DX_BROKER_SI_MV_ADD,ALVDM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_DEC,ALVDM FP Equity_DX_SUPPLY_SI_MV,ALVDM FP Equity_DX_BROKER_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_RMV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVDM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVDM FP Equity_DX_BROKER_SI_CON_RATIO,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVDM FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-29,1622.0,91805.2,0.04,1.01,0.04,0.09,0.0,86032.0,660.0,1520.0,37356.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.04,0.0,0.0,0.0,100.0,24.54,0.2402,35.56,0.296
2020-09-30,1622.0,90832.0,0.04,1.0,0.04,0.09,0.0,85120.0,660.0,1520.0,36960.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.05,0.0,0.0,0.0,100.0,24.44,0.24,35.55,0.2961
2020-10-01,1622.0,92778.4,0.04,1.0,0.04,0.09,0.0,86944.0,660.0,1520.0,37752.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.04,0.0,0.0,0.0,100.0,25.05,0.2402,35.29,0.2959
2020-10-02,2037.0,120183.0,0.06,1.34,0.06,0.12,0.0,102365.0,860.0,1735.0,50740.0,,,200.0,0.01,,,,,215.0,,,,0.01,200.0,,,,0.05,,,100.0,14.62,0.0,0.0,0.0,100.0,28.11,0.2311,29.31,0.3463
2020-10-05,1933.0,112114.0,0.05,1.24,0.05,0.11,0.0,100514.0,758.0,1733.0,43964.0,,,,0.01,,,,0.01,100.0,102.0,,,0.01,,,,102.0,0.04,0.01,,100.0,13.35,0.0,0.0,0.0,100.0,20.68,0.2192,29.83,0.3404
2020-10-06,1893.0,107901.0,0.05,1.17,0.05,0.11,0.0,96501.0,758.0,1693.0,43206.0,,,,,,,,,,,,,,,,,40.0,0.04,0.0,,100.0,13.33,0.0,0.0,0.0,100.0,21.08,0.2207,30.41,0.333
2020-10-07,1893.0,109415.4,0.05,1.12,0.05,0.11,0.0,97855.4,758.0,1693.0,43812.4,,,,,,,,,,,,,,,,,,0.04,,,100.0,13.33,0.0,0.0,0.0,100.0,21.31,0.2207,30.24,0.333
2020-10-08,1893.0,108658.2,0.05,1.12,0.05,0.11,0.0,97178.2,758.0,1693.0,43509.2,,,,,,,,,,,,,,,,,,0.04,,,100.0,13.78,0.0,0.0,0.0,100.0,21.05,0.2208,30.36,0.3441
2020-10-09,1898.0,107806.4,0.05,0.97,0.05,0.11,0.0,96446.4,758.0,1698.0,43054.4,,,,0.0,,,,,5.0,,,,0.0,,,,,0.04,,,100.0,13.67,0.0,0.0,0.0,100.0,21.04,0.2206,30.34,0.3422
2020-10-12,1998.0,109890.0,0.05,1.01,0.05,0.11,0.0,98890.0,758.0,1798.0,41690.0,,,,0.01,,,,,100.0,,,,0.01,,,,,0.04,,,100.0,13.67,0.0,0.0,0.0,100.0,21.78,0.2182,28.84,0.3602
2020-10-13,1998.0,110289.6,0.05,1.01,0.05,0.11,0.0,99249.6,758.0,1798.0,41841.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.55,0.0,0.0,0.0,100.0,21.69,0.2179,28.61,0.3308
2020-10-14,1983.0,106288.8,0.05,0.98,0.05,0.11,0.0,95568.8,758.0,1783.0,40628.8,,,,,,,,,,,,,,,,,15.0,0.04,0.0,,100.0,12.55,0.0,0.0,0.0,100.0,21.14,0.2182,29.05,0.3284
2020-10-15,1978.0,106020.8,0.05,0.97,0.05,0.11,0.0,95300.8,758.0,1778.0,40628.8,,,,,,,,,,,,,,,,,5.0,0.04,0.0,,100.0,12.54,0.0,0.0,0.0,100.0,20.87,0.218,28.94,0.3272
2020-10-16,1978.0,101669.2,0.05,0.96,0.05,0.11,0.0,91389.2,758.0,1778.0,38961.2,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.51,0.0,0.0,0.0,100.0,20.98,0.2183,29.2,0.3265
2020-10-19,1978.0,100482.4,0.05,0.95,0.05,0.1,0.0,90322.4,758.0,1778.0,38506.4,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.51,0.0,0.0,0.0,100.0,20.81,0.2181,29.04,0.3265
2020-10-20,1978.0,98900.0,0.05,0.9,0.05,0.1,0.0,88900.0,758.0,1778.0,37900.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.56,0.0,0.0,0.0,100.0,20.8,0.218,29.05,0.3276
2020-10-21,1978.0,98900.0,0.05,1.19,0.05,0.1,0.0,88900.0,758.0,1778.0,37900.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.53,0.0,0.0,0.0,100.0,20.69,0.2172,28.87,0.3269
2020-10-22,1978.0,100086.8,0.05,1.19,0.05,0.1,0.0,89966.8,758.0,1778.0,38354.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.45,0.0,0.0,0.0,100.0,20.76,0.2171,28.77,0.3248
2020-10-23,2018.0,100092.8,0.05,1.29,0.05,0.1,0.0,100092.8,758.0,2018.0,37596.8,,,,0.01,,,,,240.0,,,,0.01,,,,,0.04,,,100.0,12.45,0.0,0.0,0.0,100.0,21.6,0.2175,28.51,0.3314
2020-10-26,2018.0,100496.4,0.05,1.15,0.05,0.1,0.0,100496.4,758.0,2018.0,37748.4,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.86,0.0,0.0,0.0,100.0,21.53,0.2167,28.23,0.3424
2020-10-27,2018.0,96864.0,0.05,1.16,0.05,0.1,0.0,96864.0,758.0,2018.0,36384.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.83,0.0,0.0,0.0,100.0,21.79,0.218,28.58,0.3417
2020-10-28,2018.0,90406.4,0.05,1.13,0.05,0.1,0.0,90406.4,758.0,2018.0,33958.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,15.13,0.0,0.0,0.0,100.0,21.91,0.2183,28.74,0.4029
2020-10-29,2018.0,90002.8,0.05,1.05,0.05,0.09,0.0,90002.8,758.0,2018.0,33806.8,,,,,,,,,,,,,,,,,,0.03,,,100.0,15.09,0.0,0.0,0.0,100.0,21.63,0.2177,28.37,0.4018
2020-10-30,2018.0,95047.8,0.05,1.01,0.05,0.09,0.0,95047.8,758.0,2018.0,35701.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,14.91,0.0,0.0,0.0,100.0,21.4,0.2173,28.06,0.3969
2020-11-02,2018.0,93837.0,0.05,0.96,0.05,0.1,0.0,93837.0,758.0,2018.0,35247.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,16.46,0.0,0.0,0.0,100.0,21.7,0.2178,28.45,0.4382
2020-11-03,2018.0,96460.4,0.05,0.92,0.05,0.09,0.0,96460.4,758.0,2018.0,36232.4,,,,,,,,,,,,,,,,,,0.04,,,100.0,16.46,0.0,0.0,0.0,100.0,21.56,0.2175,28.26,0.4382
2020-11-04,2018.0,100900.0,0.05,0.86,0.05,0.1,0.0,100900.0,758.0,2018.0,37900.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,16.46,0.0,0.0,0.0,100.0,21.45,0.2173,28.13,0.4382
2020-11-05,2018.0,111393.6,0.05,0.85,0.05,0.1,0.0,111393.6,758.0,2018.0,41841.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,16.46,0.0,0.0,0.0,100.0,21.37,0.2172,27.85,0.4382
2020-11-06,2148.0,128880.0,0.06,0.89,0.06,0.12,0.0,128880.0,758.0,2148.0,45480.0,,,,0.01,,,,,130.0,,,,0.01,,,,,0.04,,,100.0,16.46,0.0,0.0,0.0,100.0,25.54,0.2191,26.42,0.4665
2020-11-09,2148.0,144775.2,0.06,0.86,0.06,0.13,0.0,144775.2,758.0,2148.0,51089.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,16.46,0.0,0.0,0.0,100.0,25.74,0.2191,26.06,0.4665
2020-11-10,2148.0,147352.8,0.06,0.74,0.06,0.15,0.0,147352.8,758.0,2148.0,51998.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,16.46,0.0,0.0,0.0,100.0,26.26,0.2201,26.59,0.4665
2020-11-11,2248.0,152864.0,0.06,0.74,0.06,0.16,0.0,152864.0,858.0,2248.0,58344.0,,,100.0,0.01,,,,,100.0,,,,0.01,100.0,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.52,0.2256,29.63,0.4678
2020-11-12,2248.0,144771.2,0.06,0.73,0.06,0.15,0.0,144771.2,858.0,2248.0,55255.2,,,,,,,,,,,,,,,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.75,0.2265,29.9,0.4678
2020-11-13,2248.0,151964.8,0.06,0.69,0.06,0.15,0.0,151964.8,858.0,2248.0,58000.8,,,,,,,,,,,,,,,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.28,0.2248,29.36,0.4678
2020-11-16,2248.0,162755.2,0.06,0.68,0.06,0.15,0.0,162755.2,858.0,2248.0,62119.2,,,,,,,,,,,,,,,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.19,0.2245,29.25,0.4678
2020-11-17,2248.0,168600.0,0.06,0.67,0.06,0.16,0.0,168600.0,858.0,2248.0,64350.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.34,0.2249,29.42,0.4678
2020-11-18,2267.0,168664.8,0.06,0.65,0.06,0.17,0.0,168664.8,858.0,2267.0,63835.2,,,,0.0,,,,,19.0,,,,0.0,,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.32,0.2269,30.23,0.4718
2020-11-19,2267.0,170025.0,0.06,0.62,0.06,0.17,0.0,170025.0,858.0,2267.0,64350.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,17.86,0.0,0.0,0.0,100.0,25.25,0.2267,30.19,0.4718
2020-11-20,2267.0,173198.8,0.06,0.66,0.06,0.17,0.0,173198.8,858.0,2267.0,65551.2,,,,,,,,,,,,,,,,,,0.07,,,100.0,11.62,0.0,0.0,0.0,100.0,25.23,0.2262,30.0,0.3069
2020-11-23,2267.0,186800.8,0.06,0.58,0.06,0.18,0.0,186800.8,858.0,2267.0,70699.2,,,,,,,,,,,,,,,,,,0.07,,,100.0,8.31,0.0,0.0,0.0,100.0,24.96,0.2253,29.7,0.2195
2020-11-24,2936.0,237816.0,0.08,0.73,0.08,0.24,0.0,237816.0,858.0,2936.0,69498.0,,,,0.06,,,,,669.0,,,,0.06,,,,,0.07,,,100.0,7.16,0.0,0.0,0.0,100.0,19.61,0.2938,46.16,0.245
2020-11-25,2936.0,234880.0,0.08,0.7,0.08,0.24,0.0,234880.0,858.0,2936.0,68640.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,7.16,0.0,0.0,0.0,100.0,19.54,0.293,46.05,0.245
2020-11-26,2836.0,227447.2,0.08,0.65,0.08,0.23,0.0,227447.2,758.0,2836.0,60791.6,,,,,,,,0.01,,100.0,,,,,,,100.0,0.06,0.01,,100.0,6.43,0.0,0.0,0.0,100.0,20.16,0.2805,43.96,0.2406
2020-11-27,2836.0,226880.0,0.08,0.64,0.08,0.23,0.0,226880.0,758.0,2836.0,60640.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,6.43,0.0,0.0,0.0,100.0,20.26,0.2818,44.17,0.2406
2020-11-30,2836.0,231417.6,0.08,0.64,0.08,0.23,0.0,231417.6,758.0,2836.0,61852.8,,,,,,,,,,,,,,,,,,0.06,,,100.0,6.43,0.0,0.0,0.0,100.0,20.18,0.2807,43.98,0.2406
2020-12-01,3023.0,250304.4,0.08,0.7,0.08,0.25,0.0,250304.4,945.0,3023.0,78246.0,,,187.0,0.02,,,,,200.0,,,,0.02,187.0,,,13.0,0.08,0.0,,100.0,7.77,0.0,0.0,0.0,100.0,18.55,0.305,47.97,0.2486
2020-12-02,3164.0,262612.0,0.09,0.76,0.09,0.26,0.0,229412.0,945.0,2764.0,78435.0,,,,,,,,,,,,,,,,,259.0,0.08,0.02,,100.0,7.77,0.0,0.0,0.0,100.0,17.74,0.3215,50.31,0.2602
2020-12-03,3164.0,262612.0,0.09,0.74,0.09,0.26,0.0,229412.0,945.0,2764.0,78435.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,7.77,0.0,0.0,0.0,100.0,17.75,0.3215,50.32,0.2602
2020-12-04,3164.0,270838.4,0.09,0.74,0.09,0.27,0.0,236598.4,945.0,2764.0,80892.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,7.89,0.0,0.0,0.0,100.0,17.67,0.3198,50.09,0.2641
2020-12-07,3164.0,289822.4,0.09,0.77,0.09,0.27,0.0,253182.4,945.0,2764.0,86562.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,7.89,0.0,0.0,0.0,100.0,17.58,0.318,49.85,0.2641
2020-12-08,3164.0,282861.6,0.09,0.73,0.09,0.29,0.0,247101.6,945.0,2764.0,84483.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,7.89,0.0,0.0,0.0,100.0,17.87,0.321,50.24,0.2641
2020-12-09,2764.0,251524.0,0.07,0.64,0.07,0.25,0.0,233324.0,745.0,2564.0,67795.0,,,,,,,,0.02,,200.0,,,,,,,200.0,0.07,0.02,,100.0,6.43,0.0,0.0,0.0,100.0,20.3,0.274,42.85,0.2387
2020-12-10,2364.0,213232.8,0.06,0.56,0.06,0.22,0.0,213232.8,545.0,2364.0,49159.0,,,,,,,,0.02,,200.0,,,,,,,200.0,0.05,0.02,,100.0,4.88,0.0,0.0,0.0,100.0,23.73,0.235,33.62,0.2115
2020-12-11,2364.0,213705.6,0.06,0.57,0.06,0.21,0.0,213705.6,545.0,2364.0,49268.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,4.88,0.0,0.0,0.0,100.0,23.69,0.2348,33.56,0.2115
2020-12-14,2964.0,284544.0,0.08,0.75,0.08,0.27,0.0,255744.0,845.0,2664.0,81120.0,,,300.0,0.03,,,,,300.0,,,,0.03,300.0,,,,0.08,,,100.0,7.17,0.0,0.0,0.0,100.0,18.78,0.2959,46.59,0.2516
2020-12-15,2964.0,282765.6,0.08,0.74,0.08,0.29,0.0,254145.6,845.0,2664.0,80613.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,7.17,0.0,0.0,0.0,100.0,18.95,0.2987,47.01,0.2516
2020-12-16,3064.0,288628.8,0.08,0.79,0.08,0.29,0.0,260368.8,945.0,2764.0,89019.0,,,100.0,0.01,,,,,100.0,,,,0.01,100.0,,,,0.09,,,100.0,7.89,0.0,0.0,0.0,100.0,21.61,0.293,45.53,0.2558
2020-12-17,3164.0,297416.0,0.09,0.81,0.09,0.3,0.0,269216.0,945.0,2864.0,88830.0,,,,0.01,,,,,100.0,,,,0.01,,,,,0.09,,,100.0,7.89,0.0,0.0,0.0,100.0,24.09,0.2887,44.04,0.2641
2020-12-18,3164.0,297416.0,0.09,0.81,0.09,0.3,0.0,269216.0,945.0,2864.0,88830.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,7.89,0.0,0.0,0.0,100.0,24.05,0.2885,44.03,0.2641
2020-12-21,3664.0,323897.6,0.1,0.96,0.1,0.34,0.0,297377.6,1445.0,3364.0,127738.0,,,500.0,0.05,,,,,500.0,,,,0.05,500.0,,,,0.13,,,100.0,12.97,0.0,0.0,0.0,100.0,34.58,0.2926,38.27,0.329
2020-12-22,3664.0,329760.0,0.1,0.98,0.1,0.33,0.0,302760.0,1445.0,3364.0,130050.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,12.97,0.0,0.0,0.0,100.0,34.09,0.2902,38.24,0.329
2020-12-23,3064.0,275760.0,0.08,0.84,0.08,0.28,0.0,275760.0,1145.0,3064.0,103050.0,,,,,,,,0.03,,300.0,,,,,,,300.0,0.1,0.03,,100.0,10.87,0.0,0.0,0.0,100.0,25.96,0.2753,41.06,0.2908
2020-12-24,3064.0,280049.6,0.08,0.84,0.08,0.28,0.0,280049.6,1145.0,3064.0,104653.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.87,0.0,0.0,0.0,100.0,25.89,0.2746,40.96,0.2908
2020-12-25,3064.0,280049.6,0.08,0.86,0.08,0.28,0.0,280049.6,1145.0,3064.0,104653.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.87,0.0,0.0,0.0,100.0,26.15,0.2742,40.79,0.2908
2020-12-28,3002.0,277384.8,0.08,0.84,0.08,0.27,0.0,277384.8,1102.0,3002.0,101824.8,,,,,,,,0.0,,43.0,,,,,,,62.0,0.1,0.01,,100.0,10.54,0.0,0.0,0.0,100.0,26.59,0.268,39.43,0.2872
2020-12-29,3002.0,280987.2,0.08,0.84,0.08,0.28,0.0,280987.2,1102.0,3002.0,103147.2,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.54,0.0,0.0,0.0,100.0,26.45,0.2695,39.79,0.2872
2020-12-30,2700.0,250020.0,0.07,0.77,0.07,0.25,0.0,250020.0,1100.0,2700.0,101860.0,,,,,,,,0.0,,2.0,,,,,,,302.0,0.1,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,29.52,0.2857,40.65,0.2584
2020-12-31,2700.0,251640.0,0.07,0.79,0.07,0.25,0.0,251640.0,1100.0,2700.0,102520.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.53,0.0,0.0,0.0,100.0,29.47,0.285,40.57,0.2584
2021-01-01,2700.0,251640.0,0.07,0.84,0.07,0.25,0.0,251640.0,1100.0,2700.0,102520.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.53,0.0,0.0,0.0,100.0,29.59,0.2848,40.48,0.2584
2021-01-04,2600.0,239200.0,0.07,0.81,0.07,0.24,0.0,239200.0,1100.0,2600.0,101200.0,,,,,,,,,,,,,,,,,100.0,0.1,0.01,,100.0,10.53,0.0,0.0,0.0,100.0,30.81,0.3037,42.18,0.2489
2021-01-05,2500.0,239500.0,0.07,0.77,0.07,0.23,0.0,239500.0,1100.0,2500.0,105380.0,,,,,,,,,,,,,,,,,100.0,0.11,0.01,,100.0,10.53,0.0,0.0,0.0,100.0,31.75,0.3257,43.71,0.2393
2021-01-06,2500.0,235500.0,0.07,0.87,0.07,0.24,0.0,235500.0,1100.0,2500.0,103620.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.53,0.0,0.0,0.0,100.0,32.05,0.3288,44.12,0.2393
2021-01-07,2500.0,229000.0,0.07,0.87,0.07,0.23,0.0,229000.0,1100.0,2500.0,100760.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.53,0.0,0.0,0.0,100.0,32.1,0.3294,44.2,0.2393
2021-01-08,2500.0,222500.0,0.07,0.93,0.07,0.23,0.0,222500.0,1100.0,2500.0,97900.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,10.53,0.0,0.0,0.0,100.0,32.11,0.3294,44.2,0.2393
2021-01-11,2500.0,211000.0,0.07,0.98,0.07,0.22,0.0,211000.0,1100.0,2500.0,92840.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,10.53,0.0,0.0,0.0,100.0,32.23,0.3307,44.37,0.2393
2021-01-12,2500.0,206500.0,0.07,0.95,0.07,0.21,0.0,206500.0,1100.0,2500.0,90860.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,10.53,0.0,0.0,0.0,100.0,32.07,0.329,44.15,0.2393
2021-01-13,2500.0,203500.0,0.07,0.94,0.07,0.21,0.0,203500.0,1100.0,2500.0,89540.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,10.93,0.0,0.0,0.0,100.0,32.03,0.3287,44.1,0.2485
2021-01-14,2500.0,204500.0,0.07,0.94,0.07,0.2,0.0,204500.0,600.0,2500.0,49080.0,,,,,,,,0.04,,500.0,,,,,,,,0.05,,,100.0,5.96,0.0,0.0,0.0,100.0,31.93,0.3276,43.97,0.2485
2021-01-15,2292.0,186568.8,0.06,0.84,0.06,0.19,0.0,174684.4,448.0,2146.0,36467.2,,,200.0,,,,,0.04,,498.0,,,,200.0,,146.0,354.0,0.04,0.03,,100.0,4.28,0.0,0.0,0.0,100.0,37.27,0.3682,44.12,0.2191
2021-01-18,2094.0,170870.4,0.06,0.79,0.06,0.17,0.0,158956.8,448.0,1948.0,36556.8,,,,,,,,,,,,,,,,,198.0,0.04,0.02,,100.0,4.28,0.0,0.0,0.0,100.0,38.44,0.3581,40.98,0.2002
2021-01-19,2094.0,167938.8,0.06,0.77,0.06,0.17,0.0,156229.6,448.0,1948.0,35929.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,4.28,0.0,0.0,0.0,100.0,38.53,0.3591,41.16,0.2002
2021-01-20,2094.0,167520.0,0.06,0.76,0.06,0.17,0.0,155840.0,448.0,1948.0,35840.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,4.28,0.0,0.0,0.0,100.0,38.42,0.3582,41.04,0.2002
2021-01-21,2074.0,163846.0,0.06,0.82,0.06,0.17,0.0,152312.0,428.0,1928.0,33812.0,,,,,,,,0.0,,20.0,,,,,,,20.0,0.03,0.0,,100.0,4.11,0.0,0.0,0.0,100.0,37.86,0.3584,41.55,0.199
2021-01-22,2074.0,160112.8,0.06,0.79,0.06,0.16,0.0,148841.6,428.0,1928.0,33041.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,5.54,0.0,0.0,0.0,100.0,37.94,0.359,41.64,0.2686
2021-01-25,2074.0,151402.0,0.06,0.78,0.06,0.16,0.0,140744.0,428.0,1928.0,31244.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,38.19,0.3611,41.92,0.199
2021-01-26,2124.0,155476.8,0.06,0.77,0.06,0.16,0.0,144789.6,428.0,1978.0,31329.6,,,,0.0,,,,,50.0,,,,0.0,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.4,0.3589,40.31,0.2038
2021-01-27,2124.0,153352.8,0.06,0.78,0.06,0.16,0.0,142811.6,428.0,1978.0,30901.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.44,0.3599,40.51,0.2038
2021-01-28,2124.0,155476.8,0.06,0.85,0.06,0.15,0.0,144789.6,428.0,1978.0,31329.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.22,0.3581,40.28,0.2038
2021-01-29,2124.0,154627.2,0.06,0.85,0.06,0.16,0.0,143998.4,428.0,1978.0,31158.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.38,0.3593,40.44,0.2038
2021-02-01,2124.0,155052.0,0.06,0.86,0.06,0.15,0.0,144394.0,428.0,1978.0,31244.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.31,0.3588,40.37,0.2038
2021-02-02,2124.0,163548.0,0.06,0.86,0.06,0.16,0.0,152306.0,428.0,1978.0,32956.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,38.9,0.3557,39.95,0.2038
2021-02-03,2124.0,164397.6,0.06,0.78,0.06,0.16,0.0,153097.2,428.0,1978.0,33127.2,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.34,0.359,40.4,0.2038
2021-02-04,2124.0,159724.8,0.06,0.85,0.06,0.16,0.0,148745.6,428.0,1978.0,32185.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.56,0.3608,40.63,0.2038
2021-02-05,2124.0,161424.0,0.06,0.83,0.06,0.16,0.0,150328.0,428.0,1978.0,32528.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.25,0.3583,40.31,0.2038
2021-02-08,2124.0,159724.8,0.06,0.76,0.06,0.16,0.0,148745.6,428.0,1978.0,32185.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,4.11,0.0,0.0,0.0,100.0,39.34,0.359,40.4,0.2038
2021-02-09,2092.0,159410.4,0.06,0.76,0.06,0.16,0.0,148285.2,396.0,1946.0,30175.2,,,,,,,,0.0,,32.0,,,,,,,32.0,0.03,0.0,,100.0,3.82,0.0,0.0,0.0,100.0,38.23,0.3572,40.95,0.202
2021-02-10,2092.0,160247.2,0.06,0.73,0.06,0.16,0.0,149063.6,396.0,1946.0,30333.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,3.82,0.0,0.0,0.0,100.0,38.29,0.3577,41.01,0.202
2021-02-11,2092.0,161084.0,0.06,0.71,0.06,0.16,0.0,149842.0,396.0,1946.0,30492.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,3.82,0.0,0.0,0.0,100.0,38.29,0.3577,41.01,0.202
2021-02-12,2092.0,162339.2,0.06,0.72,0.06,0.16,0.0,151009.6,396.0,1946.0,30729.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,3.82,0.0,0.0,0.0,100.0,38.27,0.3575,40.99,0.202
2021-02-15,2092.0,173217.6,0.06,0.7,0.06,0.16,0.0,161128.8,396.0,1946.0,32788.8,,,,,,,,,,,,,,,,,,0.03,,,100.0,3.82,0.0,0.0,0.0,100.0,37.81,0.354,40.5,0.202
2021-02-16,2092.0,171544.0,0.06,0.69,0.06,0.17,0.0,159572.0,396.0,1946.0,32472.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,3.82,0.0,0.0,0.0,100.0,38.41,0.3586,41.14,0.202
2021-02-17,2092.0,169452.0,0.06,0.72,0.06,0.17,0.0,157626.0,396.0,1946.0,32076.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,3.82,0.0,0.0,0.0,100.0,38.31,0.3578,41.04,0.202
