,FCMC FP Equity_DX_SI_QTY,FCMC FP Equity_DX_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FCMC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FCMC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FCMC FP Equity_DX_SI_MV,FCMC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SUPPLY_SI_QTY,FCMC FP Equity_DX_BROKER_SI_QTY,FCMC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FCMC FP Equity_DX_SUPPLY_SI_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FCMC FP Equity_DX_UTILIZATION_QUANTITY,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FCMC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_MV,FCMC FP Equity_DX_BROKER_SI_CON_RATIO,FCMC FP Equity_DX_DEMAND_SUPPLY_RATIO,FCMC FP Equity_PX_LAST
2020-01-20,,,,,,,,,,,,,,,,,,,,1740.0
2020-01-21,,,,,,,,,,,,,,,,,,,,1740.0
2020-01-22,,,,,,,,,,,,,,,,,,,,1700.0
2020-01-23,,,,,,,,,,,,,,,,,,,,1690.0
2020-01-27,,,,,,,,,,,,,,,,,,,,1670.0
2020-01-29,,,,,,,,,,,,,,,,,,,,1670.0
2020-01-31,,,,,,,,,,,,,,,,,,,,1670.0
2020-02-05,,,,,,,,,,,,,,,,,,,,1660.0
2020-02-13,,,,,,,,,,,,,,,,,,,,1680.0
2020-02-14,,,,,,,,,,,,,,,,,,,,1680.0
2020-02-24,,,,,,,,,,,,,,,,,,,,1650.0
2020-02-27,,,,,,,,,,,,,,,,,,,,1590.0
2020-02-28,,,,,,,,,,,,,,,,,,,,1550.0
2020-03-09,,,,,,,,,,,,,,,,,,,,1500.0
2020-03-19,,,,,,,,,,,,,,,,,,,,1200.0
2020-03-20,,,,,,,,,,,,,,,,,,,,1200.0
2020-03-23,,,,,,,,,,,,,,,,,,,,1200.0
2020-03-24,,,,,,,,,,,,,,,,,,,,1200.0
2020-03-25,,,,,,,,,,,,,,,,,,,,1290.0
2020-03-27,,,,,,,,,,,,,,,,,,,,1360.0
2020-03-31,,,,,,,,,,,,,,,,,,,,1300.0
2020-04-01,,,,,,,,,,,,,,,,,,,,1190.0
2020-04-02,,,,,,,,,,,,,,,,,,,,1190.0
2020-04-06,,,,,,,,,,,,,,,,,,,,1200.0
2020-04-07,,,,,,,,,,,,,,,,,,,,1200.0
2020-04-08,,,,,,,,,,,,,,,,,,,,1180.0
2020-04-09,,,,,,,,,,,,,,,,,,,,1190.0
2020-04-14,,,,,,,,,,,,,,,,,,,,1190.0
2020-04-15,,,,,,,,,,,,,,,,,,,,1150.0
2020-04-16,,,,,,,,,,,,,,,,,,,,1180.0
2020-04-17,,,,,,,,,,,,,,,,,,,,1140.0
2020-04-20,,,,,,,,,,,,,,,,,,,,1140.0
2020-04-21,,,,,,,,,,,,,,,,,,,,1070.0
2020-04-22,,,,,,,,,,,,,,,,,,,,1130.0
2020-04-24,,,,,,,,,,,,,,,,,,,,1100.0
2020-04-27,,,,,,,,,,,,,,,,,,,,1120.0
2020-04-29,,,,,,,,,,,,,,,,,,,,1130.0
2020-04-30,,,,,,,,,,,,,,,,,,,,1130.0
2020-05-04,,,,,,,,,,,,,,,,,,,,1080.0
2020-05-05,,,,,,,,,,,,,,,,,,,,1080.0
2020-05-06,,,,,,,,,,,,,,,,,,,,1080.0
2020-05-11,,,,,,,,,,,,,,,,,,,,1150.0
2020-05-12,,,,,,,,,,,,,,,,,,,,1150.0
2020-05-14,,,,,,,,,,,,,,,,,,,,1070.0
2020-05-15,,,,,,,,,,,,,,,,,,,,1080.0
2020-05-18,,,,,,,,,,,,,,,,,,,,1130.0
2020-05-19,,,,,,,,,,,,,,,,,,,,1130.0
2020-05-22,,,,,,,,,,,,,,,,,,,,1150.0
2020-05-26,,,,,,,,,,,,,,,,,,,,1180.0
2020-05-27,,,,,,,,,,,,,,,,,,,,1180.0
2020-05-28,,,,,,,,,,,,,,,,,,,,1210.0
2020-06-02,,,,,,,,,,,,,,,,,,,,1210.0
2020-06-03,,,,,,,,,,,,,,,,,,,,1250.0
2020-06-05,,,,,,,,,,,,,,,,,,,,1290.0
2020-06-09,,,,,,,,,,,,,,,,,,,,1290.0
2020-06-12,,,,,,,,,,,,,,,,,,,,1230.0
2020-06-15,,,,,,,,,,,,,,,,,,,,1240.0
2020-06-17,,,,,,,,,,,,,,,,,,,,1270.0
2020-06-19,,,,,,,,,,,,,,,,,,,,1280.0
2020-06-25,,,,,,,,,,,,,,,,,,,,1250.0
2020-06-26,,,,,,,,,,,,,,,,,,,,1270.0
2020-07-03,,,,,,,,,,,,,,,,,,,,1270.0
2020-07-06,,,,,,,,,,,,,,,,,,,,1260.0
2020-07-09,,,,,,,,,,,,,,,,,,,,1220.0
2020-07-10,,,,,,,,,,,,,,,,,,,,1210.0
2020-07-13,,,,,,,,,,,,,,,,,,,,1210.0
2020-07-15,,,,,,,,,,,,,,,,,,,,1230.0
2020-07-21,,,,,,,,,,,,,,,,,,,,1240.0
2020-07-22,,,,,,,,,,,,,,,,,,,,1250.0
2020-07-28,,,,,,,,,,,,,,,,,,,,1220.0
2020-08-10,,,,,,,,,,,,,,,,,,,,1250.0
2020-08-11,,,,,,,,,,,,,,,,,,,,1250.0
2020-08-14,,,,,,,,,,,,,,,,,,,,1230.0
2020-08-18,,,,,,,,,,,,,,,,,,,,1250.0
2020-08-28,,,,,,,,,,,,,,,,,,,,1140.0
2020-08-31,,,,,,,,,,,,,,,,,,,,1140.0
2020-09-01,,,,,,,,,,,,,,,,,,,,1140.0
2020-09-02,,,,,,,,,,,,,,,,,,,,1130.0
2020-09-03,,,,,,,,,,,,,,,,,,,,1110.0
2020-09-08,,,,,,,,,,,,,,,,,,,,1060.0
2020-09-11,,,,,,,,,,,,,,,,,,,,1080.0
2020-09-18,,,,,,,,,,,,,,,,,,,,1070.0
2020-09-24,,,,,,,,,,,,,,,,,,,,1080.0
2020-10-12,,,,,,,,,,,,,,,,,,,,1080.0
2020-10-13,,,,,,,,,,,,,,,,,,,,1070.0
2020-10-15,,,,,,,,,,,,,,,,,,,,1080.0
2020-10-16,,,,,,,,,,,,,,,,,,,,1040.0
2020-10-22,,,,,,,,,,,,,,,,,,,,1070.0
2020-10-27,,,,,,,,,,,,,,,,,,,,1040.0
2020-10-28,,,,,,,,,,,,,,,,,,,,1000.0
2020-11-17,,,,,,,,,,,,,,,,,,,,1090.0
2020-11-18,,,,,,,,,,,,,,,,,,,,1130.0
2020-11-23,,,,,,,,,,,,,,,,,,,,1130.0
2020-11-24,,,,,,,,,,,,,,,,,,,,1140.0
2020-11-25,,,,,,,,,,,,,,,,,,,,1120.0
2020-11-26,,,,,,,,,,,,,,,,,,,,1130.0
2020-11-27,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-03,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-04,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-07,,,,,,,,,,,,,,,,,,,,1160.0
2020-12-08,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-10,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-11,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-15,,,,,,,,,,,,,,,,,,,,1150.0
2020-12-18,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-22,,,,,,,,,,,,,,,,,,,,1170.0
2020-12-28,,,,,,,,,,,,,,,,,,,,1180.0
2020-12-31,,,,,,,,,,,,,,,,,,,,1190.0
2021-01-04,,,,,,,,,,,,,,,,,,,,1230.0
2021-01-06,,,,,,,,,,,,,,,,,,,,1210.0
2021-01-07,,,,,,,,,,,,,,,,,,,,1220.0
2021-01-12,,,,,,,,,,,,,,,,,,,,1220.0
2021-01-13,,,,,,,,,,,,,,,,,,,,1260.0
2021-01-14,,,,,,,,,,,,,,,,,,,,1170.0
2021-01-15,,,,,,,,,,,,,,,,,,,,1260.0
2021-01-18,,,,,,,,,,,,,,,,,,,,1160.0
2021-01-19,,,,,,,,,,,,,,,,,,,,1200.0
2021-01-20,,,,,,,,,,,,,,,,,,,,1200.0
2021-01-22,,,,,,,,,,,,,,,,,,,,1200.0
2021-01-26,,,,,,,,,,,,,,,,,,,,1240.0
2021-01-27,,,,,,,,,,,,,,,,,,,,1160.0
2021-01-28,,,,,,,,,,,,,,,,,,,,1180.0
2021-02-02,,,,,,,,,,,,,,,,,,,,1240.0
2021-02-03,,,,,,,,,,,,,,,,,,,,1240.0
2021-02-04,,,,,,,,,,,,,,,,,,,,1180.0
2021-02-10,,,,,,,,,,,,,,,,,,,,1180.0
2021-02-12,,,,,,,,,,,,,,,,,,,,1200.0
2021-02-15,,,,,,,,,,,,,,,,,,,,1160.0
2021-02-17,,,,,,,,,,,,,,,,,,,,1160.0
2021-02-23,,,,,,,,,,,,,,,,,,,,1160.0
2021-02-24,,,,,,,,,,,,,,,,,,,,1160.0
2021-02-25,,,,,,,,,,,,,,,,,,,,1180.0
2021-02-26,,,,,,,,,,,,,,,,,,,,1180.0
2021-03-04,,,,,,,,,,,,,,,,,,,,1180.0
2021-03-05,,,,,,,,,,,,,,,,,,,,1170.0
2021-03-08,,,,,,,,,,,,,,,,,,,,1180.0
2021-03-09,,,,,,,,,,,,,,,,,,,,1270.0
2021-03-12,,,,,,,,,,,,,,,,,,,,1210.0
2021-03-23,,,,,,,,,,,,,,,,,,,,1260.0
2021-03-24,,,,,,,,,,,,,,,,,,,,1240.0
2021-03-25,,,,,,,,,,,,,,,,,,,,1270.0
2021-03-30,,,,,,,,,,,,,,,,,,,,1270.0
2021-04-01,,,,,,,,,,,,,,,,,,,,1280.0
2021-04-06,,,,,,,,,,,,,,,,,,,,1280.0
2021-04-08,,,,,,,,,,,,,,,,,,,,1310.0
2021-04-12,,,,,,,,,,,,,,,,,,,,1300.0
2021-04-13,,,,,,,,,,,,,,,,,,,,1300.0
2021-04-14,,,,,,,,,,,,,,,,,,,,1260.0
2021-04-16,,,,,,,,,,,,,,,,,,,,1260.0
2021-04-21,,,,,,,,,,,,,,,,,,,,1260.0
2021-04-22,,,,,,,,,,,,,,,,,,,,1270.0
2021-04-26,,,,,,,,,,,,,,,,,,,,1300.0
2021-05-04,,,,,,,,,,,,,,,,,,,,1370.0
2021-05-17,,,,,,,,,,,,,,,,,,,,1370.0
2021-05-18,,,,,,,,,,,,,,,,,,,,1370.0
2021-05-21,,,,,,,,,,,,,,,,,,,,1360.0
2021-05-25,,,,,,,,,,,,,,,,,,,,1320.0
2021-05-28,,,,,,,,,,,,,,,,,,,,1360.0
2021-06-01,,,,,,,,,,,,,,,,,,,,1420.0
2021-06-02,,,,,,,,,,,,,,,,,,,,1410.0
2021-06-03,,,,,,,,,,,,,,,,,,,,1380.0
2021-06-04,,,,,,,,,,,,,,,,,,,,1410.0
2021-06-08,,,,,,,,,,,,,,,,,,,,1410.0
2021-06-11,,,,,,,,,,,,,,,,,,,,1410.0
2021-06-16,,,,,,,,,,,,,,,,,,,,1410.0
2021-06-21,,,,,,,,,,,,,,,,,,,,1410.0
2021-06-25,,,,,,,,,,,,,,,,,,,,1390.0
2021-06-28,,,,,,,,,,,,,,,,,,,,1380.0
2021-06-29,,,,,,,,,,,,,,,,,,,,1360.0
2021-07-05,,,,,,,,,,,,,,,,,,,,1400.0
2021-07-08,,,,,,,,,,,,,,,,,,,,1360.0
2021-07-09,,,,,,,,,,,,,,,,,,,,1370.0
2021-07-15,,,,,,,,,,,,,,,,,,,,1360.0
2021-07-16,,,,,,,,,,,,,,,,,,,,1360.0
2021-07-19,,,,,,,,,,,,,,,,,,,,1420.0
2021-08-05,,,,,,,,,,,,,,,,,,,,1360.0
2021-08-12,,,,,,,,,,,,,,,,,,,,1360.0
2021-08-13,,,,,,,,,,,,,,,,,,,,1370.0
2021-08-16,,,,,,,,,,,,,,,,,,,,1330.0
2021-08-19,,,,,,,,,,,,,,,,,,,,1400.0
2021-08-24,,,,,,,,,,,,,,,,,,,,1380.0
2021-09-01,,,,,,,,,,,,,,,,,,,,1350.0
2021-09-03,,,,,,,,,,,,,,,,,,,,1350.0
2021-09-06,,,,,,,,,,,,,,,,,,,,1340.0
2021-09-17,,,,,,,,,,,,,,,,,,,,1340.0
2021-09-22,,,,,,,,,,,,,,,,,,,,1310.0
2021-09-24,,,,,,,,,,,,,,,,,,,,1300.0
2021-09-28,,,,,,,,,,,,,,,,,,,,1300.0
2021-09-29,,,,,,,,,,,,,,,,,,,,1300.0
2021-10-04,,,,,,,,,,,,,,,,,,,,1300.0
2021-10-26,,,,,,,,,,,,,,,,,,,,1300.0
2021-11-04,,,,,,,,,,,,,,,,,,,,1310.0
2021-11-11,,,,,,,,,,,,,,,,,,,,1350.0
2021-11-15,,,,,,,,,,,,,,,,,,,,1350.0
2021-11-19,,,,,,,,,,,,,,,,,,,,1300.0
2021-12-01,,,,,,,,,,,,,,,,,,,,1300.0
2021-12-08,,,,,,,,,,,,,,,,,,,,1250.0
2021-12-09,,,,,,,,,,,,,,,,,,,,1250.0
2021-12-10,,,,,,,,,,,,,,,,,,,,1220.0
2021-12-13,,,,,,,,,,,,,,,,,,,,1220.0
2021-12-14,,,,,,,,,,,,,,,,,,,,1220.0
2021-12-17,,,,,,,,,,,,,,,,,,,,1220.0
2021-12-22,,,,,,,,,,,,,,,,,,,,1220.0
2021-12-28,,,,,,,,,,,,,,,,,,,,1220.0
2021-12-29,,,,,,,,,,,,,,,,,,,,1220.0
2022-01-06,,,,,,,,,,,,,,,,,,,,1270.0
2022-01-12,,,,,,,,,,,,,,,,,,,,1270.0
2022-01-17,,,,,,,,,,,,,,,,,,,,1270.0
2022-01-20,,,,,,,,,,,,,,,,,,,,1270.0
2022-01-24,,,,,,,,,,,,,,,,,,,,1240.0
2022-01-25,,,,,,,,,,,,,,,,,,,,1160.0
2022-01-26,,,,,,,,,,,,,,,,,,,,1180.0
2022-01-27,,,,,,,,,,,,,,,,,,,,1200.0
2022-01-28,,,,,,,,,,,,,,,,,,,,1200.0
2022-02-03,,,,,,,,,,,,,,,,,,,,1200.0
2022-02-09,,,,,,,,,,,,,,,,,,,,1190.0
2022-02-14,,,,,,,,,,,,,,,,,,,,1190.0
2022-02-15,,,,,,,,,,,,,,,,,,,,1190.0
2022-02-24,,,,,,,,,,,,,,,,,,,,1170.0
2022-02-28,,,,,,,,,,,,,,,,,,,,1170.0
2022-03-01,,,,,,,,,,,,,,,,,,,,1100.0
2022-03-04,,,,,,,,,,,,,,,,,,,,1080.0
2022-03-07,,,,,,,,,,,,,,,,,,,,1150.0
2022-03-09,,,,,,,,,,,,,,,,,,,,1190.0
2022-03-23,,,,,,,,,,,,,,,,,,,,1160.0
2022-03-24,,,,,,,,,,,,,,,,,,,,1150.0
2022-03-28,,,,,,,,,,,,,,,,,,,,1160.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4640.0,0.0,0.0,0.0,0.0,
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4680.0,0.0,0.0,0.0,0.0,1170.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1170.0,0.0,0.0,0.0,0.0,1170.0
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12870.0,0.01,0.0,0.0,0.0,
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,98280.0,0.1,0.0,0.0,0.0,
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,86580.0,0.09,0.0,0.0,0.0,
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,84360.0,0.09,0.0,0.0,0.0,1140.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,84360.0,0.09,0.0,0.0,0.0,
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60420.0,0.06,0.0,0.0,0.0,
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,70680.0,0.07,0.0,0.0,0.0,
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60420.0,0.06,0.0,0.0,0.0,
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60420.0,0.06,0.0,0.0,0.0,
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60420.0,0.06,0.0,0.0,0.0,
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60420.0,0.06,0.0,0.0,0.0,1140.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,70680.0,0.07,0.0,0.0,0.0,
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60420.0,0.06,0.0,0.0,0.0,
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,62700.0,0.06,0.0,0.0,0.0,
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,62700.0,0.06,0.0,0.0,0.0,
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,66700.0,0.07,0.0,0.0,0.0,1150.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,76560.0,0.08,0.0,0.0,0.0,1160.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,67280.0,0.07,0.0,0.0,0.0,1160.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,71250.0,0.07,0.0,0.0,0.0,1250.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,71250.0,0.07,0.0,0.0,0.0,
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51250.0,0.05,0.0,0.0,0.0,
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40000.0,0.04,0.0,0.0,0.0,
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40000.0,0.04,0.0,0.0,0.0,
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40000.0,0.04,0.0,0.0,0.0,
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40000.0,0.04,0.0,0.0,0.0,
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35000.0,0.04,0.0,0.0,0.0,
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,70680.0,0.07,0.0,0.0,0.0,1240.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,60760.0,0.06,0.0,0.0,0.0,1240.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39680.0,0.04,0.0,0.0,0.0,1240.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39680.0,0.04,0.0,0.0,0.0,
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38400.0,0.04,0.0,0.0,0.0,1200.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38400.0,0.04,0.0,0.0,0.0,1200.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38400.0,0.04,0.0,0.0,0.0,1200.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38400.0,0.04,0.0,0.0,0.0,1200.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38400.0,0.04,0.0,0.0,0.0,
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27600.0,0.03,0.0,0.0,0.0,
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27600.0,0.03,0.0,0.0,0.0,
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22800.0,0.02,0.0,0.0,0.0,1200.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10440.0,0.01,0.0,0.0,0.0,1160.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10440.0,0.01,0.0,0.0,0.0,
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29000.0,0.03,0.0,0.0,0.0,
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25520.0,0.03,0.0,0.0,0.0,
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25520.0,0.03,0.0,0.0,0.0,
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25520.0,0.03,0.0,0.0,0.0,
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25520.0,0.03,0.0,0.0,0.0,
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25520.0,0.03,0.0,0.0,0.0,
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25520.0,0.03,0.0,0.0,0.0,
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26680.0,0.03,0.0,0.0,0.0,
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26680.0,0.03,0.0,0.0,0.0,1160.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26910.0,0.03,0.0,0.0,0.0,1170.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21240.0,0.02,0.0,0.0,0.0,1180.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4720.0,0.0,0.0,0.0,0.0,
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4720.0,0.0,0.0,0.0,0.0,
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4720.0,0.0,0.0,0.0,0.0,
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4760.0,0.0,0.0,0.0,0.0,1190.0
2022-07-18,,,,,,,,,,,,,,,,,,,,1190.0
2022-07-20,,,,,,,,,,,,,,,,,,,,1300.0
2022-07-21,,,,,,,,,,,,,,,,,,,,1300.0
2022-07-22,,,,,,,,,,,,,,,,,,,,1300.0
2022-07-25,,,,,,,,,,,,,,,,,,,,1300.0
2022-08-05,,,,,,,,,,,,,,,,,,,,1300.0
2022-08-15,,,,,,,,,,,,,,,,,,,,1320.0
2022-08-16,,,,,,,,,,,,,,,,,,,,1320.0
2022-08-17,,,,,,,,,,,,,,,,,,,,1300.0
2022-08-22,,,,,,,,,,,,,,,,,,,,1300.0
2022-09-06,,,,,,,,,,,,,,,,,,,,1300.0
2022-09-07,,,,,,,,,,,,,,,,,,,,1260.0
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12600.0,0.01,0.0,0.0,0.0,
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12600.0,0.01,0.0,0.0,0.0,
