,SGQI FP Equity_DX_SI_QTY,SGQI FP Equity_DX_SHORT_INTEREST_VALUE,SGQI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGQI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGQI FP Equity_DX_SI_MV,SGQI FP Equity_DX_DSS,SGQI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGQI FP Equity_DX_SUPPLY_SI_QTY,SGQI FP Equity_DX_BROKER_SI_QTY,SGQI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGQI FP Equity_DX_BROKER_SI_MV_NEW_x,SGQI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGQI FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGQI FP Equity_DX_BROKER_SI_MV_INC_x,SGQI FP Equity_DX_SUPPLY_SI_MV_NEW,SGQI FP Equity_DX_BROKER_SI_QTY_ADD,SGQI FP Equity_DX_BROKER_SI_QTY_NEW,SGQI FP Equity_DX_SUPPLY_SI_MV_DEC,SGQI FP Equity_DX_BROKER_SI_QTY_INC,SGQI FP Equity_DX_SUPPLY_SI_QTY_DEC,SGQI FP Equity_DX_BROKER_SI_MV_NEW_y,SGQI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGQI FP Equity_DX_BROKER_SI_MV_INC_y,SGQI FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGQI FP Equity_DX_BROKER_SI_MV_ADD,SGQI FP Equity_DX_SUPPLY_SI_QTY_ADD,SGQI FP Equity_DX_BROKER_SI_QTY_DEC,SGQI FP Equity_DX_SUPPLY_SI_MV,SGQI FP Equity_DX_BROKER_SI_MV_DEC,SGQI FP Equity_DX_SUPPLY_SI_MV_RMV,SGQI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGQI FP Equity_DX_UTILIZATION_QUANTITY,SGQI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGQI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGQI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGQI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGQI FP Equity_DX_ACTIVE_UTILIZATION_MV,SGQI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGQI FP Equity_DX_BROKER_SI_CON_RATIO,SGQI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGQI FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30608.5,,0.03,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30577.89,,0.04,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30474.27,,0.03,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30413.04,,0.03,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30413.04,,0.03,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30413.04,,0.03,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30938.21,,0.04,0.0,,0.0,,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31070.09,,0.04,0.0,,0.0,,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31347.99,,0.04,0.0,,0.0,,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31724.79,,0.04,0.0,,0.0,,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31621.17,,0.04,0.0,,0.0,,0.0
2015-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31569.36,,0.04,0.0,,0.0,,0.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31738.92,,0.04,0.0,,0.0,,0.0
2015-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31595.27,,0.04,0.0,,0.0,,0.0
2015-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31140.74,,0.04,0.0,,0.0,,0.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31404.51,,0.04,0.0,,0.0,,0.0
2015-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31458.67,,0.04,0.0,,0.0,,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31380.96,,0.04,0.0,,0.0,,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31338.57,,0.04,0.0,,0.0,,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31684.76,,0.04,0.0,,0.0,,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31609.4,,0.04,0.0,,0.0,,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31494.0,,0.04,0.0,,0.0,,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30839.3,,0.04,0.0,,0.0,,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30483.69,,0.03,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30483.69,,0.03,0.0,,0.0,,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30742.74,,0.03,0.0,,0.0,,0.0
2015-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30335.32,,0.03,0.0,,0.0,,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,29892.57,,0.03,0.0,,0.0,,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,29930.25,,0.03,0.0,,0.0,,0.0
2015-05-08,10500.0,1201019.4,4.81,0.84,1.33,0.0,1201019.4,0.0,10500.0,0.0,,,,,,10500.0,,,,,,,,,1.33,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-11,10500.0,1204816.58,4.75,0.84,1.36,0.0,1204816.58,0.0,10500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-12,10500.0,1192869.37,5.06,0.84,1.37,0.0,1192869.37,0.0,10500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-13,10500.0,1193610.28,5.05,0.84,1.35,0.0,1193610.28,0.0,10500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-14,10500.0,1202408.62,5.18,0.84,1.35,0.0,1202408.62,0.0,10500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-15,10500.0,1198889.28,5.25,0.84,1.36,0.0,1198889.28,0.0,10500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-18,10500.0,1201297.25,5.27,0.84,1.36,0.0,1201297.25,0.0,10500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,39.3258
2015-05-19,2500.0,289044.14,1.24,0.2,0.32,0.0,289044.14,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,8000.0,0.0,1.03,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-20,2500.0,290830.27,1.22,0.2,0.33,0.0,290830.27,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-21,2500.0,291227.18,1.29,0.2,0.33,0.0,291227.18,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-22,2500.0,291513.85,1.27,0.2,0.33,0.0,291513.85,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-25,2500.0,291513.85,1.29,0.2,0.33,0.0,291513.85,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-26,2500.0,293035.36,1.3,0.2,0.33,0.0,293035.36,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-27,2500.0,294248.17,1.32,0.2,0.33,0.0,294248.17,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-28,2500.0,292197.43,1.32,0.2,0.33,0.0,292197.43,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-05-29,2500.0,289771.82,1.3,0.2,0.33,0.0,289771.82,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-01,2500.0,290168.74,1.28,0.2,0.33,0.0,290168.74,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-02,2500.0,284589.84,1.33,0.2,0.33,0.0,284589.84,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-03,2500.0,282561.15,1.4,0.2,0.32,0.0,282561.15,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-04,3500.0,389503.95,2.0,0.28,0.45,0.0,389503.95,0.0,3500.0,0.0,,,,0.13,,,,,1000.0,,,,0.13,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.1086
2015-06-05,3500.0,389473.08,2.09,0.28,0.44,0.0,389473.08,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.1086
2015-06-08,3500.0,386324.2,2.13,0.28,0.44,0.0,386324.2,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.1086
2015-06-09,3500.0,384595.41,2.19,0.28,0.44,0.0,384595.41,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.1086
2015-06-10,3500.0,388979.14,3.16,0.28,0.44,0.0,388979.14,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.1086
2015-06-11,2500.0,278878.64,2.31,0.2,0.32,0.0,278878.64,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.12,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-12,2500.0,278327.36,2.44,0.2,0.32,0.0,278327.36,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-15,2500.0,276298.68,2.45,0.2,0.32,0.0,276298.68,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.6816
2015-06-16,2500.0,278525.82,2.4,0.2,0.31,0.0,278525.82,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-17,2500.0,278305.31,2.34,0.2,0.32,0.0,278305.31,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-18,2500.0,278900.69,4.11,0.2,0.32,0.0,278900.69,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-19,2500.0,280466.31,4.06,0.2,0.32,0.0,280466.31,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-22,2500.0,281679.11,4.44,0.2,0.32,0.0,281679.11,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-23,2500.0,285119.06,4.49,0.2,0.32,0.0,285119.06,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-24,2500.0,284391.38,3.42,0.2,0.32,0.0,284391.38,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-25,2500.0,283531.39,3.36,0.2,0.32,0.0,283531.39,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-26,2500.0,281282.2,3.32,0.2,0.32,0.0,281282.2,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-29,2500.0,277820.19,3.36,0.2,0.32,0.0,277820.19,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-06-30,2500.0,275945.86,3.46,0.2,0.32,0.0,275945.86,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,9.3633
2015-07-01,1500.0,167327.18,2.25,0.12,0.19,0.0,167327.18,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.13,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-02,1500.0,168068.1,2.02,0.12,0.19,0.0,168068.1,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1500.0,0.0,0.19,,0.0,0.0,267.0,29746.56,,0.03,0.0,,0.0,,0.0
2015-07-06,1500.0,166334.89,1.84,0.12,0.19,0.0,166334.89,0.0,1500.0,0.0,,,,,,1500.0,,,,,,,,,0.19,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-07,1500.0,167221.34,1.51,0.12,0.19,0.0,167221.34,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-08,1500.0,165302.7,1.49,0.12,0.19,0.0,165302.7,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-09,1500.0,166826.73,1.48,0.12,0.18,0.0,166826.73,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-10,1500.0,167330.2,1.51,0.12,0.18,0.0,167330.2,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,5.618
2015-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1500.0,0.0,0.18,,0.0,0.0,267.0,30257.09,,0.03,0.0,,0.0,,0.0
2015-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30375.77,,0.03,0.0,,0.0,,0.0
2015-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30555.01,,0.03,0.0,,0.0,,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30848.09,,0.03,0.0,,0.0,,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31056.39,,0.03,0.0,,0.0,,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31034.59,,0.03,0.0,,0.0,,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30760.89,,0.03,0.0,,0.0,,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30613.14,,0.03,0.0,,0.0,,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30310.38,,0.03,0.0,,0.0,,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30152.94,,0.03,0.0,,0.0,,0.0
2015-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,29729.07,,0.03,0.0,,0.0,,0.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30104.5,,0.03,0.0,,0.0,,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30482.35,,0.03,0.0,,0.0,,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30775.42,,0.03,0.0,,0.0,,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30816.6,,0.03,0.0,,0.0,,0.0
2015-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30865.04,,0.03,0.0,,0.0,,0.0
2015-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31085.45,,0.03,0.0,,0.0,,0.0
2015-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,31247.74,,0.03,0.0,,0.0,,0.0
2015-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30848.09,,0.03,0.0,,0.0,,0.0
2015-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30714.87,,0.03,0.0,,0.0,,0.0
2015-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30865.04,,0.03,0.0,,0.0,,0.0
2015-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30298.27,,0.03,0.0,,0.0,,0.0
2015-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,29777.51,,0.03,0.0,,0.0,,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30051.21,,0.03,0.0,,0.0,,0.0
2015-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30133.56,,0.03,0.0,,0.0,,0.0
2015-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30366.08,,0.03,0.0,,0.0,,0.0
2015-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30363.66,,0.03,0.0,,0.0,,0.0
2015-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,267.0,30155.36,,0.03,0.0,,0.0,,0.0
2015-08-20,6200.0,688256.88,3.39,0.49,0.77,0.0,688256.88,0.0,6200.0,0.0,,,,,,6200.0,,,,,,,,,0.77,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,23.221
2015-08-21,14200.0,1534078.38,7.77,1.11,1.74,0.0,1534078.38,0.0,14200.0,0.0,,,,0.97,,,,,8000.0,,,,0.97,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,53.1835
2015-08-24,14200.0,1435662.4,6.84,1.11,1.69,0.0,1435662.4,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,53.1835
2015-08-25,14200.0,1498009.69,6.11,1.11,1.58,0.0,1498009.69,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,53.1835
2015-08-26,14200.0,1473534.52,5.7,1.11,1.65,0.0,1473534.52,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,53.1835
2015-08-27,14200.0,1530857.96,6.24,1.11,1.69,0.0,1530857.96,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,53.1835
2015-08-28,8000.0,864559.8,3.63,0.62,0.95,0.0,864559.8,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,6200.0,0.0,0.74,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-08-31,8000.0,856068.78,3.53,0.62,0.95,0.0,856068.78,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-09-01,8000.0,825297.91,3.53,0.62,0.94,0.0,825297.91,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-09-02,8000.0,837490.14,3.5,0.62,0.91,0.0,837490.14,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-09-03,8000.0,854109.32,3.12,0.62,0.92,0.0,854109.32,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-09-04,8000.0,838869.03,3.13,0.62,0.94,0.0,838869.03,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-09-07,8000.0,846489.17,2.79,0.62,0.92,0.0,846489.17,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
2015-09-08,8000.0,855125.33,2.78,0.62,0.93,0.0,855125.33,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,29.9625
