,CRTO FP Equity_DX_SI_QTY,CRTO FP Equity_DX_SHORT_INTEREST_VALUE,CRTO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CRTO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRTO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRTO FP Equity_DX_SI_MV,CRTO FP Equity_DX_DSS,CRTO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRTO FP Equity_DX_SUPPLY_SI_QTY,CRTO FP Equity_DX_BROKER_SI_QTY,CRTO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRTO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRTO FP Equity_DX_BROKER_SI_MV_INC_x,CRTO FP Equity_DX_BROKER_SI_QTY_ADD,CRTO FP Equity_DX_SUPPLY_SI_MV_DEC,CRTO FP Equity_DX_BROKER_SI_QTY_INC,CRTO FP Equity_DX_SUPPLY_SI_QTY_DEC,CRTO FP Equity_DX_BROKER_SI_MV_INC_y,CRTO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRTO FP Equity_DX_BROKER_SI_MV_ADD,CRTO FP Equity_DX_SUPPLY_SI_QTY_ADD,CRTO FP Equity_DX_BROKER_SI_QTY_DEC,CRTO FP Equity_DX_SUPPLY_SI_MV,CRTO FP Equity_DX_BROKER_SI_MV_DEC,CRTO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRTO FP Equity_DX_UTILIZATION_QUANTITY,CRTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRTO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRTO FP Equity_DX_ACTIVE_UTILIZATION_MV,CRTO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRTO FP Equity_DX_BROKER_SI_CON_RATIO,CRTO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRTO FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-18,28.0,1724.8,0.0,0.13,0.0,0.0,0.0,862.4,14.0,14.0,862.4,,,,,,,,,,,,0.0,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072
2024-03-19,28.0,1730.4,0.0,0.13,0.0,0.0,0.0,865.2,14.0,14.0,865.2,,,,,,,,,,,,0.0,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072
2024-03-20,28.0,1764.28,0.0,0.14,0.0,0.0,0.0,882.14,14.0,14.0,882.14,,,,,,,,,,,,0.0,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072
2024-03-21,28.0,1764.28,0.0,0.13,0.0,0.0,0.0,882.14,14.0,14.0,882.14,,,,,,,,,,,,0.0,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072
2024-03-22,64.0,4128.0,0.01,0.3,0.01,0.0,0.0,3225.0,50.0,50.0,3225.0,,,36.0,,,,,,0.0,36.0,,0.0,,100.0,1.27,0.0,0.0,0.0,100.0,42.83,0.5103,57.17,0.0163
2024-03-25,64.0,4371.84,0.01,0.3,0.01,0.0,0.0,3415.5,50.0,50.0,3415.5,,,,,,,,,,,,0.0,,100.0,1.29,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,0.0165
2024-03-26,64.0,4479.36,0.01,0.28,0.01,0.0,0.0,3499.5,50.0,50.0,3499.5,,,,,,,,,,,,0.0,,100.0,1.29,0.0,0.0,0.0,100.0,44.05,0.5071,55.95,0.0165
2024-03-27,76.0,5350.4,0.01,0.32,0.01,0.01,0.0,2675.2,38.0,38.0,2675.2,24.0,,,0.0,,36.0,,24.0,,,12.0,0.0,0.0,100.0,1.04,0.0,0.0,0.0,100.0,36.91,0.5343,63.09,0.0208
2024-03-28,100.0,6862.0,0.01,0.43,0.01,0.01,0.0,3431.0,50.0,50.0,3431.0,12.0,0.0,,,12.0,,0.0,12.0,,,,0.0,,100.0,1.37,0.0,0.0,0.0,100.0,27.74,0.5991,72.26,0.0274
2024-03-29,100.0,6862.0,0.01,0.44,0.01,0.01,0.0,3431.0,50.0,50.0,3431.0,,,,,,,,,,,,0.0,,100.0,1.37,0.0,0.0,0.0,100.0,27.98,0.597,72.02,0.0274
2024-04-01,100.0,6862.0,0.01,0.44,0.01,0.01,0.0,3431.0,50.0,50.0,3431.0,,,,,,,,,,,,0.0,,100.0,1.37,0.0,0.0,0.0,100.0,27.99,0.5969,72.01,0.0274
2024-04-02,126.0,8757.0,0.01,0.55,0.01,0.01,0.0,4378.5,63.0,63.0,4378.5,13.0,0.0,,,13.0,,0.0,13.0,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,22.33,0.6531,77.67,0.0346
2024-04-03,126.0,8632.26,0.01,0.53,0.01,0.01,0.0,4316.13,63.0,63.0,4316.13,,,,,,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,22.1,0.6557,77.9,0.0346
2024-04-04,126.0,9576.0,0.01,0.51,0.01,0.01,0.0,4788.0,63.0,63.0,4788.0,,,,,,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,23.16,0.6441,76.84,0.0346
2024-04-05,126.0,9324.0,0.01,0.44,0.01,0.01,0.0,4662.0,63.0,63.0,4662.0,,,,,,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,21.99,0.6569,78.01,0.0346
2024-04-08,1690.0,120091.4,0.16,5.8,0.16,0.13,0.0,58766.62,863.0,827.0,61324.78,800.0,0.06,,,764.0,,0.06,800.0,,,,0.06,,100.0,22.08,0.0,0.0,0.0,100.0,1.62,0.968,98.38,0.4323
2024-04-09,1654.0,114953.0,0.16,5.52,0.16,0.12,0.0,57476.5,827.0,827.0,57476.5,,,,0.01,,36.0,,,,,,0.06,,100.0,21.35,0.0,0.0,0.0,100.0,1.67,0.9671,98.33,0.4271
2024-04-10,1628.0,112820.4,0.16,5.06,0.16,0.11,0.0,56410.2,814.0,814.0,56410.2,,,,0.0,,13.0,,,,,13.0,0.06,0.0,100.0,21.09,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.4218
2024-04-11,1628.0,113308.8,0.16,4.92,0.16,0.11,0.0,56654.4,814.0,814.0,56654.4,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.72,0.9661,98.28,0.4218
2024-04-12,1628.0,115588.0,0.16,4.83,0.16,0.11,0.0,57794.0,814.0,814.0,57794.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.74,0.9659,98.26,0.4218
2024-04-15,1628.0,121286.0,0.16,4.58,0.16,0.12,0.0,60643.0,814.0,814.0,60643.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.76,0.9654,98.24,0.4218
2024-04-16,1628.0,120960.4,0.16,4.4,0.16,0.12,0.0,60480.2,814.0,814.0,60480.2,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.4218
2024-04-17,1628.0,119658.0,0.16,4.32,0.16,0.12,0.0,59829.0,814.0,814.0,59829.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.71,0.9664,98.29,0.4218
2024-04-18,1628.0,120472.0,0.16,4.26,0.16,0.12,0.0,60236.0,814.0,814.0,60236.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.73,0.9661,98.27,0.4218
2024-04-19,1628.0,120472.0,0.16,4.23,0.16,0.12,0.0,60236.0,814.0,814.0,60236.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.4218
2024-04-22,1628.0,116906.72,0.16,4.21,0.16,0.12,0.0,58453.36,814.0,814.0,58453.36,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.73,0.966,98.27,0.4218
2024-04-23,1628.0,118030.0,0.16,4.17,0.16,0.12,0.0,59015.0,814.0,814.0,59015.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.69,0.9667,98.31,0.4218
2024-04-24,1628.0,124542.0,0.16,4.09,0.16,0.12,0.0,62271.0,814.0,814.0,62271.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.77,0.9653,98.23,0.4218
2024-04-25,1628.0,124542.0,0.16,4.2,0.16,0.12,0.0,62271.0,814.0,814.0,62271.0,,,,,,,,,,,,0.06,,100.0,21.09,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.4218
2024-04-26,28.0,2156.28,0.0,0.07,0.0,0.0,0.0,1078.14,14.0,14.0,1078.14,,,,0.06,,800.0,,,,,800.0,0.0,0.06,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-04-29,28.0,2181.2,0.0,0.07,0.0,0.0,0.0,1090.6,14.0,14.0,1090.6,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-04-30,28.0,2212.0,0.0,0.07,0.0,0.0,0.0,1106.0,14.0,14.0,1106.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-05-01,28.0,2212.0,0.0,0.07,0.0,0.0,0.0,1106.0,14.0,14.0,1106.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-05-02,28.0,2217.6,0.0,0.07,0.0,0.0,0.0,1108.8,14.0,14.0,1108.8,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-03,28.0,2240.0,0.0,0.07,0.0,0.0,0.0,1120.0,14.0,14.0,1120.0,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-06,28.0,2234.4,0.0,0.07,0.0,0.0,0.0,1117.2,14.0,14.0,1117.2,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-07,28.0,2234.12,0.0,0.07,0.0,0.0,0.0,1117.06,14.0,14.0,1117.06,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-08,28.0,2198.0,0.0,0.07,0.0,0.0,0.0,1099.0,14.0,14.0,1099.0,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-09,28.0,2247.0,0.0,0.07,0.0,0.0,0.0,1123.5,14.0,14.0,1123.5,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-10,28.0,2247.0,0.0,0.07,0.0,0.0,0.0,1123.5,14.0,14.0,1123.5,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-13,28.0,2242.8,0.0,0.07,0.0,0.0,0.0,1121.4,14.0,14.0,1121.4,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-14,64.0,4800.0,0.01,0.17,0.01,0.01,0.0,3750.0,50.0,50.0,3750.0,,,36.0,,,,,,0.0,36.0,,0.0,,100.0,1.43,0.0,0.0,0.0,100.0,42.96,0.5099,57.04,0.0183
2024-05-15,64.0,4864.0,0.01,0.14,0.01,0.0,0.0,3800.0,50.0,50.0,3800.0,,,,,,,,,,,,0.0,,100.0,1.43,0.0,0.0,0.0,100.0,43.91,0.5074,56.09,0.0183
2024-05-16,28.0,2147.6,0.0,0.06,0.0,0.0,0.0,1073.8,14.0,14.0,1073.8,,,,0.0,,36.0,,,,,36.0,0.0,0.0,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-17,28.0,2147.32,0.0,0.06,0.0,0.0,0.0,1073.66,14.0,14.0,1073.66,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-20,1428.0,109956.0,0.14,3.63,0.14,0.11,0.0,54978.0,714.0,714.0,54978.0,700.0,,700.0,,,,,700.0,0.05,,,0.05,,100.0,18.74,0.0,0.0,0.0,100.0,1.96,0.9615,98.04,0.3748
2024-05-21,1428.0,109227.72,0.14,3.67,0.14,0.11,0.0,54613.86,714.0,714.0,54613.86,,,,,,,,,,,,0.06,,100.0,18.74,0.0,0.0,0.0,100.0,1.95,0.9617,98.05,0.3748
2024-05-22,1428.0,107814.0,0.14,3.69,0.14,0.11,0.0,53907.0,714.0,714.0,53907.0,,,,,,,,,,,,0.05,,100.0,18.74,0.0,0.0,0.0,100.0,1.95,0.9618,98.05,0.3748
2024-05-23,1428.0,109099.2,0.14,3.63,0.14,0.11,0.0,54549.6,714.0,714.0,54549.6,,,,,,,,,,,,0.05,,100.0,18.74,0.0,0.0,0.0,100.0,1.97,0.9613,98.03,0.3748
2024-05-24,1428.0,107814.0,0.14,3.76,0.14,0.11,0.0,53907.0,714.0,714.0,53907.0,,,,,,,,,,,,0.05,,100.0,18.74,0.0,0.0,0.0,100.0,1.95,0.9618,98.05,0.3748
2024-05-27,728.0,55692.0,0.07,1.89,0.07,0.06,0.0,1071.0,714.0,14.0,54621.0,,,,,,,,,,,700.0,0.05,0.05,100.0,17.43,0.0,0.0,0.0,100.0,3.85,0.926,96.15,0.1777
2024-05-28,28.0,2144.8,0.0,0.08,0.0,0.0,0.0,1072.4,14.0,14.0,1072.4,,,,0.05,,700.0,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-05-29,58.0,4424.82,0.01,0.16,0.01,0.0,0.0,2212.41,29.0,29.0,2212.41,15.0,,15.0,,,,,15.0,0.0,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,48.23,0.5006,51.77,0.0171
2024-05-30,58.0,4379.0,0.01,0.16,0.01,0.0,0.0,2189.5,29.0,29.0,2189.5,,,,,,,,,,,,0.0,,100.0,0.83,0.0,0.0,0.0,100.0,48.15,0.5007,51.85,0.0166
2024-05-31,58.0,4408.0,0.01,0.16,0.01,0.0,0.0,2204.0,29.0,29.0,2204.0,,,,,,,,,,,,0.0,,100.0,0.83,0.0,0.0,0.0,100.0,48.25,0.5006,51.75,0.0166
2024-06-03,58.0,4400.46,0.01,0.16,0.01,0.0,0.0,2200.23,29.0,29.0,2200.23,,,,,,,,,,,,0.0,,100.0,0.83,0.0,0.0,0.0,100.0,48.25,0.5006,51.75,0.0166
2024-06-04,58.0,4437.58,0.01,0.16,0.01,0.0,0.0,2218.79,29.0,29.0,2218.79,,,,,,,,,,,,0.0,,100.0,0.83,0.0,0.0,0.0,100.0,48.38,0.5005,51.62,0.0166
2024-06-05,58.0,4547.2,0.01,0.17,0.01,0.0,0.0,2273.6,29.0,29.0,2273.6,,,,,,,,,,,,0.0,,100.0,0.83,0.0,0.0,0.0,100.0,48.58,0.5004,51.42,0.0166
2024-06-06,58.0,4582.0,0.01,0.16,0.01,0.0,0.0,2291.0,29.0,29.0,2291.0,,,,,,,,,,,,0.0,,100.0,0.78,0.0,0.0,0.0,100.0,48.26,0.5006,51.74,0.0157
2024-06-07,58.0,4640.0,0.01,0.17,0.01,0.0,0.0,2320.0,29.0,29.0,2320.0,,,,,,,,,,,,0.0,,100.0,0.83,0.0,0.0,0.0,100.0,48.43,0.5005,51.57,0.0166
2024-06-10,58.0,4639.42,0.01,0.17,0.01,0.0,0.0,2319.71,29.0,29.0,2319.71,,,,,,,,,,,,0.0,,100.0,0.81,0.0,0.0,0.0,100.0,48.27,0.5006,51.73,0.0161
2024-06-11,58.0,4582.0,0.01,0.18,0.01,0.0,0.0,2291.0,29.0,29.0,2291.0,,,,,,,,,,,,0.0,,100.0,0.78,0.0,0.0,0.0,100.0,48.12,0.5007,51.88,0.0157
2024-06-12,28.0,2234.4,0.0,0.09,0.0,0.0,0.0,1117.2,14.0,14.0,1117.2,,,,0.0,,15.0,,,,,15.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0074
2024-06-13,28.0,2170.0,0.0,0.08,0.0,0.0,0.0,1085.0,14.0,14.0,1085.0,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-06-14,28.0,2155.72,0.0,0.08,0.0,0.0,0.0,1077.86,14.0,14.0,1077.86,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-06-17,28.0,2099.44,0.0,0.08,0.0,0.0,0.0,1049.72,14.0,14.0,1049.72,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-06-18,28.0,2058.0,0.0,0.08,0.0,0.0,0.0,1029.0,14.0,14.0,1029.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-19,28.0,2030.28,0.0,0.07,0.0,0.0,0.0,1015.14,14.0,14.0,1015.14,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-06-20,28.0,1954.96,0.0,0.07,0.0,0.0,0.0,977.48,14.0,14.0,977.48,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-21,28.0,1974.0,0.0,0.07,0.0,0.0,0.0,987.0,14.0,14.0,987.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-24,28.0,1974.0,0.0,0.07,0.0,0.0,0.0,987.0,14.0,14.0,987.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-25,28.0,2002.0,0.0,0.07,0.0,0.0,0.0,1001.0,14.0,14.0,1001.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-26,28.0,1988.0,0.0,0.08,0.0,0.0,0.0,994.0,14.0,14.0,994.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-27,28.0,1974.0,0.0,0.08,0.0,0.0,0.0,987.0,14.0,14.0,987.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-06-28,28.0,1973.72,0.0,0.08,0.0,0.0,0.0,986.86,14.0,14.0,986.86,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-01,28.0,1918.0,0.0,0.08,0.0,0.0,0.0,959.0,14.0,14.0,959.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-02,28.0,1931.72,0.0,0.07,0.0,0.0,0.0,965.86,14.0,14.0,965.86,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-03,28.0,1931.44,0.0,0.07,0.0,0.0,0.0,965.72,14.0,14.0,965.72,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-04,28.0,1932.0,0.0,0.07,0.0,0.0,0.0,966.0,14.0,14.0,966.0,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-07-05,28.0,1944.88,0.0,0.07,0.0,0.0,0.0,972.44,14.0,14.0,972.44,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-07-08,28.0,1921.92,0.0,0.07,0.0,0.0,0.0,960.96,14.0,14.0,960.96,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-07-09,28.0,1834.0,0.0,0.07,0.0,0.0,0.0,917.0,14.0,14.0,917.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-10,28.0,1833.44,0.0,0.07,0.0,0.0,0.0,916.72,14.0,14.0,916.72,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0082
2024-07-11,28.0,1834.0,0.0,0.07,0.0,0.0,0.0,917.0,14.0,14.0,917.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-12,28.0,1916.04,0.0,0.07,0.0,0.0,0.0,958.02,14.0,14.0,958.02,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-07-15,28.0,1916.04,0.0,0.07,0.0,0.0,0.0,958.02,14.0,14.0,958.02,,,,,,,,,,,,0.0,,100.0,0.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0074
2024-07-16,28.0,1912.4,0.0,0.07,0.0,0.0,0.0,956.2,14.0,14.0,956.2,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-17,28.0,1904.28,0.0,0.07,0.0,0.0,0.0,952.14,14.0,14.0,952.14,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-18,28.0,1918.0,0.0,0.07,0.0,0.0,0.0,959.0,14.0,14.0,959.0,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-07-19,28.0,1931.44,0.0,0.07,0.0,0.0,0.0,965.72,14.0,14.0,965.72,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-07-22,28.0,1926.12,0.0,0.07,0.0,0.0,0.0,963.06,14.0,14.0,963.06,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-23,28.0,1918.0,0.0,0.07,0.0,0.0,0.0,959.0,14.0,14.0,959.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-24,28.0,1946.0,0.0,0.07,0.0,0.0,0.0,973.0,14.0,14.0,973.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-25,28.0,1946.0,0.0,0.08,0.0,0.0,0.0,973.0,14.0,14.0,973.0,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-26,28.0,1888.6,0.0,0.08,0.0,0.0,0.0,944.3,14.0,14.0,944.3,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-29,28.0,1903.72,0.0,0.08,0.0,0.0,0.0,951.86,14.0,14.0,951.86,,,,,,,,,,,,0.0,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0076
2024-07-30,28.0,1834.0,0.0,0.08,0.0,0.0,0.0,917.0,14.0,14.0,917.0,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-07-31,28.0,1861.72,0.0,0.08,0.0,0.0,0.0,930.86,14.0,14.0,930.86,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-01,28.0,1875.72,0.0,0.08,0.0,0.0,0.0,937.86,14.0,14.0,937.86,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-02,28.0,1847.44,0.0,0.09,0.0,0.0,0.0,923.72,14.0,14.0,923.72,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-05,28.0,1825.04,0.0,0.09,0.0,0.0,0.0,912.52,14.0,14.0,912.52,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-06,28.0,1830.64,0.0,0.09,0.0,0.0,0.0,915.32,14.0,14.0,915.32,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-07,28.0,1830.64,0.0,0.09,0.0,0.0,0.0,915.32,14.0,14.0,915.32,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-08,28.0,1830.64,0.0,0.09,0.0,0.0,0.0,915.32,14.0,14.0,915.32,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-09,28.0,1834.0,0.0,0.09,0.0,0.0,0.0,917.0,14.0,14.0,917.0,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-12,28.0,1834.84,0.0,0.09,0.0,0.0,0.0,917.42,14.0,14.0,917.42,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-13,28.0,1862.0,0.0,0.1,0.0,0.0,0.0,931.0,14.0,14.0,931.0,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-14,28.0,1862.56,0.0,0.1,0.0,0.0,0.0,931.28,14.0,14.0,931.28,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-15,28.0,1862.84,0.0,0.11,0.0,0.0,0.0,931.42,14.0,14.0,931.42,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-16,28.0,1851.08,0.0,0.11,0.0,0.0,0.0,925.54,14.0,14.0,925.54,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-19,28.0,1875.16,0.0,0.12,0.0,0.0,0.0,937.58,14.0,14.0,937.58,,,,,,,,,,,,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0078
2024-08-20,28.0,1876.0,0.0,0.12,0.0,0.0,0.0,938.0,14.0,14.0,938.0,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-21,28.0,1878.8,0.0,0.13,0.0,0.0,0.0,939.4,14.0,14.0,939.4,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-22,28.0,1889.72,0.0,0.14,0.0,0.0,0.0,944.86,14.0,14.0,944.86,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-23,28.0,1890.0,0.0,0.15,0.0,0.0,0.0,945.0,14.0,14.0,945.0,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-26,28.0,1889.72,0.0,0.16,0.0,0.0,0.0,944.86,14.0,14.0,944.86,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
2024-08-27,28.0,1889.72,0.0,0.15,0.0,0.0,0.0,944.86,14.0,14.0,944.86,,,,,,,,,,,,0.0,,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.008
