,INDO FP Equity_DX_SI_QTY,INDO FP Equity_DX_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INDO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INDO FP Equity_DX_SI_MV,INDO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SUPPLY_SI_QTY,INDO FP Equity_DX_BROKER_SI_QTY,INDO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INDO FP Equity_DX_BROKER_SI_MV_NEW_x,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_x,INDO FP Equity_DX_BROKER_SI_MV_INC_x,INDO FP Equity_DX_BROKER_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_NEW,INDO FP Equity_DX_SUPPLY_SI_MV_DEC,INDO FP Equity_DX_BROKER_SI_QTY_INC,INDO FP Equity_DX_SUPPLY_SI_QTY_DEC,INDO FP Equity_DX_BROKER_SI_MV_NEW_y,INDO FP Equity_DX_BROKER_SI_MV_INC_y,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_y,INDO FP Equity_DX_BROKER_SI_MV_ADD,INDO FP Equity_DX_SUPPLY_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_DEC,INDO FP Equity_DX_SUPPLY_SI_MV,INDO FP Equity_DX_BROKER_SI_MV_DEC,INDO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INDO FP Equity_DX_UTILIZATION_QUANTITY,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INDO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INDO FP Equity_DX_ACTIVE_UTILIZATION_MV,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INDO FP Equity_DX_BROKER_SI_CON_RATIO,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INDO FP Equity_DX_DEMAND_SUPPLY_RATIO,INDO FP Equity_PX_LAST
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1032.0,139318.97,0.0,0.0,,0.0,,0.0,134.999
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1032.0,138628.56,0.0,0.0,,0.0,,0.0,134.33
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1032.0,137930.93,0.0,0.0,,0.0,,0.0,133.654
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1032.0,135753.41,0.0,0.0,,0.0,,0.0,131.544
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1032.0,136234.32,0.0,0.0,,0.0,,0.0,132.01
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1032.0,133872.07,0.0,0.0,,0.0,,0.0,129.721
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1037.0,135782.71,0.0,0.0,,0.0,,0.0,130.938
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,136151.8,0.0,0.0,,0.0,,0.0,132.058
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,136986.91,0.0,0.0,,0.0,,0.0,132.868
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,137525.09,0.0,0.0,,0.0,,0.0,133.39
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,137871.51,0.0,0.0,,0.0,,0.0,133.726
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,137687.99,0.0,0.0,,0.0,,0.0,133.548
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,140643.87,0.0,0.0,,0.0,,0.0,136.415
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1636.0,223232.2,0.08,0.0,,0.0,,0.0,136.45
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,141123.28,0.0,0.0,,0.0,,0.0,136.88
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143593.56,0.0,0.0,,0.0,,0.0,139.276
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,141992.41,0.0,0.0,,0.0,,0.0,137.723
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143125.48,0.0,0.0,,0.0,,0.0,138.822
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143995.65,0.0,0.0,,0.0,,0.0,139.666
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143309.0,0.0,0.0,,0.0,,0.0,139.0
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,142797.62,0.0,0.0,,0.0,,0.0,138.504
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143587.37,0.0,0.0,,0.0,,0.0,139.27
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143587.37,0.0,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,143587.37,0.0,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,144257.52,0.0,0.0,,0.0,,0.0,139.92
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,144002.86,0.0,0.0,,0.0,,0.0,139.673
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,146402.0,0.0,0.0,,0.0,,0.0,142.0
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,146448.39,0.0,0.0,,0.0,,0.0,142.045
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,145908.15,0.0,0.0,,0.0,,0.0,141.521
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,146033.93,0.0,0.0,,0.0,,0.0,141.643
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,145283.37,0.0,0.0,,0.0,,0.0,140.915
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1031.0,145278.21,0.0,0.0,,0.0,,0.0,140.91
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1191.0,165881.29,0.0,0.0,,0.0,,0.0,139.279
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1191.0,165975.38,0.0,0.0,,0.0,,0.0,139.358
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,166311.07,0.0,0.0,,0.0,,0.0,139.289
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,170461.41,0.0,0.0,,0.0,,0.0,142.765
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,172146.14,0.0,0.0,,0.0,,0.0,144.176
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,174154.45,0.0,0.0,,0.0,,0.0,145.858
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,174154.45,0.0,0.0,,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,172073.31,0.0,0.0,,0.0,,0.0,144.115
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,170562.9,0.0,0.0,,0.0,,0.0,142.85
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,170861.4,0.0,0.0,,0.0,,0.0,143.1
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,172298.98,0.0,0.0,,0.0,,0.0,144.304
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,169548.0,0.0,0.0,,0.0,,0.0,142.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,168308.63,0.0,0.0,,0.0,,0.0,140.962
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,170995.13,0.0,0.0,,0.0,,0.0,143.212
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,169219.65,0.0,0.0,,0.0,,0.0,141.725
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,166872.25,0.0,0.0,,0.0,,0.0,139.759
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,169230.4,0.0,0.0,,0.0,,0.0,141.734
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,168060.28,0.0,0.0,,0.0,,0.0,140.754
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,168116.39,0.0,0.0,,0.0,,0.0,140.801
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,168881.75,0.0,0.0,,0.0,,0.0,141.442
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,170061.42,0.0,0.0,,0.0,,0.0,142.43
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,173079.85,0.0,0.0,,0.0,,0.0,144.958
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,174608.17,0.0,0.0,,0.0,,0.0,146.238
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1194.0,173693.57,0.0,0.0,,0.0,,0.0,145.472
2023-05-25,5800.0,843215.6,12.09,1.92,0.84,421607.8,2900.0,2900.0,421607.8,,,,2900.0,,,,,,,,0.42,2900.0,,0.42,,100.0,70.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.4167,145.382
2023-05-26,5800.0,854908.4,10.67,1.92,0.84,427454.2,2900.0,2900.0,427454.2,,,,,,,,,,,,,,,0.42,,100.0,70.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.4167,147.398
2023-05-29,5800.0,848058.6,9.58,1.92,0.85,424029.3,2900.0,2900.0,424029.3,,,,,,,,,,,,,,,0.43,,100.0,70.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.4167,146.217
2023-05-30,7400.0,1082731.0,13.01,2.45,1.08,541365.5,3700.0,3700.0,541365.5,,800.0,0.12,,,,800.0,,,0.12,800.0,,,,0.54,,100.0,75.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.5121,146.315
2023-05-31,3800.0,548549.0,6.74,1.26,0.56,274274.5,1900.0,1900.0,274274.5,,,,,,0.27,,1800.0,,,,,,1800.0,0.28,0.27,100.0,38.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.7765,144.355
2023-06-01,7000.0,1006292.0,12.25,2.32,1.01,503146.0,3500.0,3500.0,503146.0,,1600.0,0.23,,,,1600.0,,,0.23,1600.0,,,,0.51,,100.0,71.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.4303,143.756
2023-06-02,7000.0,1024065.0,11.63,2.32,1.01,512032.5,3500.0,3500.0,512032.5,,,,,,,,,,,,,,,0.5,,100.0,71.44,0.0,0.0,0.0,100.0,,1.0,100.0,1.4289,146.295
2023-06-05,7000.0,1026032.0,10.85,2.32,1.02,513016.0,3500.0,3500.0,513016.0,,,,,,,,,,,,,,,0.51,,100.0,74.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.4897,146.576
2023-06-06,7000.0,1021545.0,10.79,2.32,1.03,510772.5,3500.0,3500.0,510772.5,,,,,,,,,,,,,,,0.51,,100.0,74.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.4897,145.935
2023-06-07,7000.0,1019977.0,10.76,2.32,1.02,509988.5,3500.0,3500.0,509988.5,,,,,,,,,,,,,,,0.51,,100.0,74.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.4897,145.711
2023-06-08,7000.0,1017275.0,10.83,2.32,1.02,508637.5,3500.0,3500.0,508637.5,,,,,,,,,,,,,,,0.51,,100.0,76.1,0.0,0.0,0.0,100.0,,1.0,100.0,1.5221,145.325
2023-06-09,7000.0,1021370.0,10.83,2.32,1.02,510685.0,3500.0,3500.0,510685.0,,,,,,,,,,,,,,,0.51,,100.0,76.1,0.0,0.0,0.0,100.0,,1.0,100.0,1.5221,145.91
2023-06-12,7000.0,1022014.0,10.63,2.32,1.02,511007.0,3500.0,3500.0,511007.0,,,,,,,,,,,,,,,0.51,,100.0,76.1,0.0,0.0,0.0,100.0,,1.0,100.0,1.5221,146.002
2023-06-13,8080.0,1174387.6,12.42,2.5,1.18,587193.8,4040.0,4040.0,587193.8,,540.0,0.08,,,,540.0,,,0.08,540.0,,,,0.59,,100.0,78.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.5723,145.345
2023-06-14,1080.0,157165.92,1.69,0.33,0.16,78582.96,540.0,540.0,78582.96,,,,,,0.51,,3500.0,,,,,,3500.0,0.08,0.51,100.0,32.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.6589,145.524
2023-06-15,1080.0,155213.28,1.7,0.32,0.16,77606.64,540.0,540.0,77606.64,,,,,,,,,,,,,,,0.08,,100.0,32.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.6589,143.716
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.08,,540.0,,,,,,540.0,0.0,0.08,0.0,0.0,1399.0,198491.52,0.05,0.0,,0.0,,0.0,141.881
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155426.08,0.0,0.0,,0.0,,0.0,141.425
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154410.6,0.0,0.0,,0.0,,0.0,140.501
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155309.58,0.0,0.0,,0.0,,0.0,141.319
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155096.38,0.0,0.0,,0.0,,0.0,141.125
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154235.86,0.0,0.0,,0.0,,0.0,140.342
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155695.33,0.0,0.0,,0.0,,0.0,141.67
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155853.59,0.0,0.0,,0.0,,0.0,141.814
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155818.42,0.0,0.0,,0.0,,0.0,141.782
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155588.73,0.0,0.0,,0.0,,0.0,141.573
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155803.03,0.0,0.0,,0.0,,0.0,141.768
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,156000.85,0.0,0.0,,0.0,,0.0,141.948
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155755.78,0.0,0.0,,0.0,,0.0,141.725
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155685.44,0.0,0.0,,0.0,,0.0,141.661
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154147.94,0.0,0.0,,0.0,,0.0,140.262
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,153323.69,0.0,0.0,,0.0,,0.0,139.512
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,152116.99,0.0,0.0,,0.0,,0.0,138.414
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,153475.35,0.0,0.0,,0.0,,0.0,139.65
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154678.76,0.0,0.0,,0.0,,0.0,140.745
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154358.95,0.0,0.0,,0.0,,0.0,140.454
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154078.7,0.0,0.0,,0.0,,0.0,140.199
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,154074.31,0.0,0.0,,0.0,,0.0,140.195
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,152778.58,0.0,0.0,,0.0,,0.0,139.016
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,153428.09,0.0,0.0,,0.0,,0.0,139.607
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,153581.95,0.0,0.0,,0.0,,0.0,139.747
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,153507.22,0.0,0.0,,0.0,,0.0,139.679
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155296.39,0.0,0.0,,0.0,,0.0,141.307
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,156083.28,0.0,0.0,,0.0,,0.0,142.023
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,156374.51,0.0,0.0,,0.0,,0.0,142.288
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155308.48,0.0,0.0,,0.0,,0.0,141.318
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155741.49,0.0,0.0,,0.0,,0.0,141.712
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155539.27,0.0,0.0,,0.0,,0.0,141.528
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1099.0,155298.59,0.0,0.0,,0.0,,0.0,141.309
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1105.0,155307.75,0.0,0.0,,0.0,,0.0,140.55
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1105.0,157403.94,0.0,0.0,,0.0,,0.0,142.447
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1105.0,155122.11,0.0,0.0,,0.0,,0.0,140.382
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1105.0,155945.34,0.0,0.0,,0.0,,0.0,141.127
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,905.0,127100.92,0.0,0.0,,0.0,,0.0,140.443
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,905.0,127337.12,0.0,0.0,,0.0,,0.0,140.704
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,905.0,127565.18,0.0,0.0,,0.0,,0.0,140.956
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,905.0,126280.08,0.0,0.0,,0.0,,0.0,139.536
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,905.0,128228.55,0.0,0.0,,0.0,,0.0,141.689
2023-08-15,5600.0,786928.8,35.74,1.74,0.79,393464.4,2800.0,2800.0,393464.4,,,,2800.0,,,,,,,,0.4,2800.0,,0.4,,100.0,75.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.5115,140.523
2023-08-16,5600.0,786195.2,35.59,1.74,0.79,393097.6,2800.0,2800.0,393097.6,,,,,,,,,,,,,,,0.39,,100.0,75.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.5115,140.392
2023-08-17,5600.0,787925.6,29.37,1.74,0.79,393962.8,2800.0,2800.0,393962.8,,,,,,,,,,,,,,,0.39,,100.0,75.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.5115,140.701
2023-08-18,3600.0,505252.8,19.14,1.12,0.51,252626.4,1800.0,1800.0,252626.4,,,,,,0.14,,1000.0,,,,,,1000.0,0.25,0.14,100.0,48.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9717,140.348
2023-08-21,3600.0,499284.0,19.44,1.12,0.5,249642.0,1800.0,1800.0,249642.0,,,,,,,,,,,,,,,0.25,,100.0,66.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3309,138.69
2023-08-22,2000.0,281674.0,11.21,0.62,0.28,140837.0,1000.0,1000.0,140837.0,,,,,,0.12,,800.0,,,,,,800.0,0.14,0.12,100.0,52.49,0.0,0.0,0.0,100.0,,1.0,100.0,1.0499,140.837
2023-08-23,2600.0,369735.6,14.47,0.81,0.37,184867.8,1300.0,1300.0,184867.8,,300.0,0.04,,,,300.0,,,0.04,300.0,,,,0.18,,100.0,58.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.1791,142.206
2023-08-24,2600.0,364652.6,11.58,0.81,0.37,182326.3,1300.0,1300.0,182326.3,,,,,,,,,,,,,,,0.18,,100.0,58.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.1791,140.251
2023-08-25,600.0,85024.2,3.13,0.19,0.08,42512.1,300.0,300.0,42512.1,,,,,,0.14,,1000.0,,,,,,1000.0,0.04,0.14,100.0,13.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.2721,141.707
