,ALVG FP Equity_DX_SI_QTY,ALVG FP Equity_DX_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVG FP Equity_DX_SI_MV,ALVG FP Equity_DX_DSS,ALVG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY,ALVG FP Equity_DX_BROKER_SI_QTY,ALVG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVG FP Equity_DX_BROKER_SI_MV_INC_x,ALVG FP Equity_DX_BROKER_SI_QTY_ADD,ALVG FP Equity_DX_SUPPLY_SI_MV_DEC,ALVG FP Equity_DX_BROKER_SI_QTY_INC,ALVG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVG FP Equity_DX_BROKER_SI_MV_INC_y,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVG FP Equity_DX_BROKER_SI_MV_ADD,ALVG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVG FP Equity_DX_BROKER_SI_QTY_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV,ALVG FP Equity_DX_BROKER_SI_MV_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV_RMV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVG FP Equity_DX_UTILIZATION_QUANTITY,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVG FP Equity_DX_BROKER_SI_CON_RATIO,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVG FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-09,1600.0,1584.0,0.02,0.03,0.02,0.0,0.0,792.0,800.0,800.0,792.0,,,,,,,,,,,,0.0,,,100.0,29.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5926
2020-09-10,1600.0,1800.0,0.02,0.03,0.02,0.0,0.0,900.0,800.0,800.0,900.0,,,,,,,,,,,,0.0,,,100.0,29.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5926
2020-09-11,1600.0,1832.0,0.02,0.02,0.02,0.0,0.0,916.0,800.0,800.0,916.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-09-14,5300.0,6042.0,0.06,0.07,0.05,0.01,0.0,5130.0,4500.0,4500.0,5130.0,,,3700.0,,,,,,0.0,3700.0,,0.01,,,100.0,84.91,0.0,0.0,,0.0,100.0,30.01,0.5799,69.99,1.0
2020-09-15,5300.0,5565.0,0.06,0.06,0.05,0.01,0.0,4725.0,4500.0,4500.0,4725.0,,,,,,,,,,,,0.01,,,100.0,84.91,0.0,0.0,,0.0,100.0,29.75,0.582,70.25,1.0
2020-09-16,5827.0,6322.3,0.06,0.06,0.06,0.01,0.0,5345.8,3794.0,4927.0,4116.49,100.0,0.0,,0.0,1233.0,806.0,0.0,100.0,,,806.0,0.0,0.0,,100.0,80.83,0.0,0.0,,0.0,100.0,49.67,0.5,50.33,1.2414
2020-09-17,1456.0,6333.6,0.06,0.01,0.06,0.01,0.0,5354.85,948.0,1231.0,4123.8,,,,0.0,,2846.0,,,,,3696.0,0.0,0.0,,100.0,20.51,0.0,0.0,,0.0,100.0,49.53,0.5,50.47,0.3149
2020-09-18,1456.0,6042.4,0.06,0.02,0.06,0.01,0.0,5108.65,948.0,1231.0,3934.2,,,,,,,,,,,,0.0,,,100.0,8.45,0.0,0.0,,0.0,100.0,49.53,0.5,50.47,0.1297
2020-09-21,1864.0,6542.64,0.08,0.02,0.07,0.01,0.0,5752.89,405.0,1639.0,1421.55,,0.0,,0.0,408.0,543.0,0.0,,,,,0.0,,,100.0,34.53,0.0,0.0,,0.0,100.0,38.63,0.5258,61.37,1.5891
2020-09-22,1739.0,6190.84,0.08,0.02,0.07,0.01,0.0,5389.84,405.0,1514.0,1441.8,,,,,,,,,,,125.0,0.0,0.0,,100.0,34.53,0.0,0.0,,0.0,100.0,38.8,0.5251,61.2,1.4825
2020-09-23,1864.0,6971.36,0.08,0.02,0.07,0.01,0.0,6129.86,948.0,1639.0,3545.52,543.0,0.0,,,125.0,,0.0,543.0,,,,0.0,,,100.0,80.82,0.0,0.0,,0.0,100.0,36.84,0.5346,63.16,1.5891
2020-09-24,1456.0,5444.71,0.06,0.02,0.06,0.01,0.0,4603.32,948.0,1231.0,3545.05,,,,,,,,,,,408.0,0.0,0.0,,100.0,80.82,0.0,0.0,,0.0,100.0,49.76,0.5,50.24,1.2413
2020-09-25,1456.0,5197.92,0.06,0.02,0.06,0.01,0.0,4394.67,948.0,1231.0,3384.36,,,,,,,,,,,,0.0,,,100.0,80.82,0.0,0.0,,0.0,100.0,49.76,0.5,50.24,1.2413
2020-09-28,1456.0,5240.14,0.06,0.02,0.06,0.01,0.0,4430.37,948.0,1231.0,3411.85,,,,,,,,,,,,0.0,,,100.0,80.82,0.0,0.0,,0.0,100.0,49.58,0.5,50.42,1.2413
2020-09-29,1456.0,5206.66,0.06,0.02,0.06,0.01,0.0,4402.06,948.0,1231.0,3390.05,,,,,,,,,,,,0.0,,,100.0,80.82,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,1.2413
2020-09-30,973.0,3453.66,0.04,0.01,0.04,0.0,0.0,3009.98,565.0,848.0,2005.47,,,,0.0,,383.0,,,,,383.0,0.0,0.0,,100.0,81.88,0.0,0.0,,0.0,100.0,45.14,0.5047,54.86,1.4101
2020-10-01,440.0,1702.8,0.02,0.0,0.02,0.0,0.0,1702.8,440.0,440.0,1702.8,,,,0.0,,125.0,,,,,408.0,0.0,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-02,440.0,1689.38,0.02,0.0,0.02,0.0,0.0,1689.38,440.0,440.0,1689.38,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-05,440.0,1610.4,0.02,0.0,0.02,0.0,0.0,1610.4,440.0,440.0,1610.4,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-06,440.0,1667.6,0.02,0.0,0.02,0.0,0.0,1667.6,440.0,440.0,1667.6,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-07,440.0,1671.56,0.02,0.0,0.02,0.0,0.0,1671.56,440.0,440.0,1671.56,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-08,440.0,1658.58,0.02,0.0,0.02,0.0,0.0,1658.58,440.0,440.0,1658.58,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-09,440.0,1662.98,0.02,0.0,0.02,0.0,0.0,1662.98,440.0,440.0,1662.98,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-12,440.0,1672.0,0.02,0.0,0.02,0.0,0.0,1672.0,440.0,440.0,1672.0,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-13,440.0,1671.78,0.02,0.0,0.02,0.0,0.0,1671.78,440.0,440.0,1671.78,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-14,440.0,1672.0,0.02,0.0,0.02,0.0,0.0,1672.0,440.0,440.0,1672.0,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-15,440.0,1658.58,0.02,0.0,0.02,0.0,0.0,1658.58,440.0,440.0,1658.58,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-16,440.0,1658.36,0.02,0.01,0.02,0.0,0.0,1658.36,440.0,440.0,1658.36,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-19,440.0,1623.16,0.02,0.01,0.02,0.0,0.0,1623.16,440.0,440.0,1623.16,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-20,440.0,1760.22,0.02,0.01,0.02,0.0,0.0,1760.22,440.0,440.0,1760.22,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-21,440.0,1949.2,0.02,0.01,0.02,0.0,0.0,1949.2,440.0,440.0,1949.2,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-22,440.0,1935.56,0.02,0.01,0.02,0.0,0.0,1935.56,440.0,440.0,1935.56,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-23,440.0,1962.4,0.02,0.01,0.02,0.0,0.0,1962.4,440.0,440.0,1962.4,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-26,440.0,1715.56,0.02,0.01,0.02,0.0,0.0,1715.56,440.0,440.0,1715.56,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-27,440.0,1627.78,0.02,0.02,0.02,0.0,0.0,1627.78,440.0,440.0,1627.78,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-28,440.0,1456.4,0.02,0.02,0.02,0.0,0.0,1456.4,440.0,440.0,1456.4,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-29,440.0,1609.74,0.02,0.03,0.02,0.0,0.0,1609.74,440.0,440.0,1609.74,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-10-30,440.0,1588.62,0.02,0.03,0.02,0.0,0.0,1588.62,440.0,440.0,1588.62,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-02,440.0,1584.44,0.02,0.03,0.02,0.0,0.0,1584.44,440.0,440.0,1584.44,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-03,440.0,1640.32,0.02,0.03,0.02,0.0,0.0,1640.32,440.0,440.0,1640.32,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-04,440.0,1615.02,0.02,0.03,0.02,0.0,0.0,1615.02,440.0,440.0,1615.02,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-05,440.0,1614.8,0.02,0.03,0.02,0.0,0.0,1614.8,440.0,440.0,1614.8,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-06,440.0,1615.02,0.02,0.03,0.02,0.0,0.0,1615.02,440.0,440.0,1615.02,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-09,440.0,1693.78,0.02,0.03,0.02,0.0,0.0,1693.78,440.0,440.0,1693.78,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-10,440.0,1746.14,0.02,0.03,0.02,0.0,0.0,1746.14,440.0,440.0,1746.14,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-11,440.0,1777.38,0.02,0.03,0.02,0.0,0.0,1777.38,440.0,440.0,1777.38,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-12,440.0,1700.6,0.02,0.03,0.02,0.0,0.0,1700.6,440.0,440.0,1700.6,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-13,640.0,2392.0,0.03,0.04,0.03,0.0,0.0,2018.25,540.0,540.0,2018.25,,,100.0,,,,,,0.0,100.0,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-11-16,640.0,2432.0,0.03,0.04,0.03,0.0,0.0,2052.0,540.0,540.0,2052.0,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-11-17,640.0,2483.2,0.03,0.04,0.03,0.0,0.0,2095.2,540.0,540.0,2095.2,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-11-18,640.0,2489.28,0.03,0.04,0.03,0.0,0.0,2100.33,540.0,540.0,2100.33,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-11-19,640.0,2521.6,0.03,0.04,0.03,0.0,0.0,2127.6,540.0,540.0,2127.6,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-11-20,640.0,2617.6,0.03,0.04,0.03,0.0,0.0,2208.6,540.0,540.0,2208.6,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.14,0.5712,68.86,1.0
2020-11-23,1030.0,4161.2,0.05,0.06,0.04,0.0,0.0,4161.2,1030.0,1030.0,4161.2,490.0,0.0,,,490.0,,0.0,490.0,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-11-24,1030.0,4087.04,0.05,0.06,0.04,0.0,0.0,4087.04,1030.0,1030.0,4087.04,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-11-25,1030.0,4058.2,0.05,0.06,0.04,0.0,0.0,4058.2,1030.0,1030.0,4058.2,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-11-26,1520.0,6016.92,0.07,0.09,0.06,0.01,0.0,4077.26,1030.0,1030.0,4077.26,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,28.93,0.5888,71.07,1.3451
2020-11-27,440.0,1760.0,0.02,0.03,0.02,0.0,0.0,1760.0,440.0,440.0,1760.0,,,,0.0,,590.0,,,,,590.0,0.0,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-11-30,440.0,1733.38,0.02,0.03,0.02,0.0,0.0,1733.38,440.0,440.0,1733.38,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-12-01,440.0,1909.6,0.02,0.03,0.02,0.0,0.0,1909.6,440.0,440.0,1909.6,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-12-02,440.0,1931.6,0.02,0.02,0.02,0.0,0.0,1931.6,440.0,440.0,1931.6,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2020-12-03,640.0,2809.6,0.03,0.04,0.03,0.0,0.0,2370.6,540.0,540.0,2370.6,,,100.0,,,,,,0.0,100.0,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-12-04,640.0,2803.2,0.03,0.04,0.03,0.0,0.0,2365.2,540.0,540.0,2365.2,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-12-07,640.0,2809.6,0.03,0.04,0.03,0.0,0.0,2370.6,540.0,540.0,2370.6,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,1.0
2020-12-08,1030.0,4552.6,0.05,0.08,0.04,0.0,0.0,4552.6,1030.0,1030.0,4552.6,490.0,0.0,,,490.0,,0.0,490.0,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-12-09,1030.0,4511.4,0.05,0.08,0.04,0.0,0.0,4511.4,1030.0,1030.0,4511.4,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-12-10,1030.0,4401.19,0.05,0.08,0.04,0.0,0.0,4401.19,1030.0,1030.0,4401.19,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-12-11,1030.0,4366.69,0.05,0.08,0.04,0.0,0.0,4366.69,1030.0,1030.0,4366.69,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,42.72,0.5106,57.28,0.9115
2020-12-14,1470.0,6203.4,0.07,0.11,0.06,0.01,0.0,4346.6,1030.0,1030.0,4346.6,,,,,,,,,,,,0.0,,,100.0,91.15,0.0,0.0,,0.0,100.0,40.14,0.5195,59.86,1.3009
2020-12-15,590.0,2441.42,0.03,0.04,0.02,0.0,0.0,2441.42,590.0,590.0,2441.42,,,,0.0,,440.0,,,,,440.0,0.0,0.0,,100.0,85.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8551
2020-12-16,590.0,2424.9,0.03,0.04,0.02,0.0,0.0,0.0,590.0,0.0,2424.9,,,,,,,,,,,590.0,0.0,0.0,,100.0,85.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8551
2021-01-05,200.0,951.6,0.01,0.01,0.01,0.0,0.0,475.8,100.0,100.0,475.8,,,100.0,,,,,,0.0,100.0,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-06,200.0,950.0,0.01,0.01,0.01,0.0,0.0,475.0,100.0,100.0,475.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-07,200.0,1011.8,0.01,0.01,0.01,0.0,0.0,505.9,100.0,100.0,505.9,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-08,200.0,1008.0,0.01,0.01,0.01,0.0,0.0,504.0,100.0,100.0,504.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-11,200.0,1024.0,0.01,0.01,0.01,0.0,0.0,512.0,100.0,100.0,512.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-12,200.0,1008.0,0.01,0.01,0.01,0.0,0.0,504.0,100.0,100.0,504.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-13,1600.0,8041.6,0.07,0.06,0.06,0.01,0.0,4020.8,800.0,800.0,4020.8,700.0,0.0,,,700.0,,0.0,700.0,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-14,1500.0,7516.5,0.07,0.06,0.06,0.01,0.0,3507.7,800.0,700.0,4008.8,,,,,,,,,,,100.0,0.0,0.0,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9375
2021-01-15,1400.0,7028.0,0.06,0.06,0.06,0.01,0.0,3514.0,700.0,700.0,3514.0,,,,0.0,,100.0,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-18,1400.0,6958.0,0.06,0.06,0.06,0.01,0.0,3479.0,700.0,700.0,3479.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-19,1400.0,7532.0,0.06,0.06,0.06,0.01,0.0,3766.0,700.0,700.0,3766.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-20,1400.0,7814.8,0.06,0.06,0.06,0.01,0.0,3907.4,700.0,700.0,3907.4,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-21,1400.0,7470.4,0.06,0.06,0.06,0.01,0.0,3735.2,700.0,700.0,3735.2,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-22,1400.0,6916.0,0.06,0.05,0.06,0.01,0.0,3458.0,700.0,700.0,3458.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-25,1400.0,6454.0,0.06,0.05,0.06,0.01,0.0,3227.0,700.0,700.0,3227.0,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-26,1400.0,6416.2,0.06,0.05,0.06,0.01,0.0,3208.1,700.0,700.0,3208.1,,,,,,,,,,,,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-01-27,2530.0,11132.0,0.11,0.09,0.1,0.01,0.0,7612.0,1730.0,1730.0,7612.0,100.0,0.0,930.0,,100.0,,0.0,100.0,0.0,930.0,,0.01,,,100.0,68.38,0.0,0.0,,0.0,100.0,35.82,0.5402,64.18,1.0
2021-01-28,2530.0,11054.84,0.11,0.09,0.1,0.01,0.0,7559.24,1730.0,1730.0,7559.24,,,,,,,,,,,,0.01,,,100.0,68.38,0.0,0.0,,0.0,100.0,36.6,0.5359,63.4,1.0
2021-01-29,2530.0,12161.71,0.11,0.09,0.1,0.01,0.0,8316.11,1730.0,1730.0,8316.11,,,,,,,,,,,,0.01,,,100.0,68.38,0.0,0.0,,0.0,100.0,39.0,0.5242,61.0,1.0
2021-02-01,2530.0,12600.67,0.11,0.09,0.1,0.01,0.0,8616.27,1730.0,1730.0,8616.27,,,,,,,,,,,,0.01,,,100.0,68.38,0.0,0.0,,0.0,100.0,37.59,0.5308,62.41,1.0
2021-02-02,2530.0,13181.3,0.11,0.08,0.1,0.01,0.0,9013.3,1730.0,1730.0,9013.3,,,,,,,,,,,,0.01,,,100.0,68.38,0.0,0.0,,0.0,100.0,37.81,0.5297,62.19,1.0
2021-02-03,1830.0,9680.7,0.08,0.06,0.07,0.01,0.0,5448.7,1730.0,1030.0,9151.7,,,,,,,,,,,700.0,0.01,0.0,,100.0,68.38,0.0,0.0,,0.0,100.0,49.2,0.5001,50.8,0.7233
2021-02-04,1130.0,5985.61,0.05,0.04,0.04,0.01,0.0,5455.91,1030.0,1030.0,5455.91,,,,0.0,,700.0,,,,,,0.01,,,100.0,91.15,0.0,0.0,,0.0,100.0,17.68,0.7089,82.32,1.0
2021-02-05,1130.0,5604.8,0.05,0.04,0.04,0.01,0.0,5108.8,1030.0,1030.0,5108.8,,,,,,,,,,,,0.01,,,100.0,91.15,0.0,0.0,,0.0,100.0,18.68,0.6962,81.32,1.0
2021-02-08,2530.0,12746.14,0.11,0.08,0.1,0.01,0.0,8715.74,1730.0,1730.0,8715.74,700.0,0.0,,,700.0,,0.0,700.0,,,,0.01,,,100.0,68.38,0.0,0.0,,0.0,100.0,36.64,0.5357,63.36,1.0
2021-02-09,2330.0,12053.09,0.1,0.07,0.09,0.01,0.0,8431.99,1630.0,1630.0,8431.99,,,,0.0,,100.0,,,,,100.0,0.01,0.0,,100.0,69.96,0.0,0.0,,0.0,100.0,40.55,0.5179,59.45,1.0
2021-02-10,2330.0,12442.2,0.1,0.07,0.09,0.01,0.0,8704.2,1630.0,1630.0,8704.2,,,,,,,,,,,,0.01,,,100.0,69.96,0.0,0.0,,0.0,100.0,40.68,0.5174,59.32,1.0
2021-02-11,2330.0,12181.24,0.1,0.07,0.09,0.01,0.0,8521.64,1630.0,1630.0,8521.64,,,,,,,,,,,,0.01,,,100.0,69.96,0.0,0.0,,0.0,100.0,39.41,0.5224,60.59,1.0
2021-02-12,2330.0,12232.5,0.1,0.07,0.09,0.01,0.0,8557.5,1630.0,1630.0,8557.5,,,,,,,,,,,,0.01,,,100.0,69.96,0.0,0.0,,0.0,100.0,40.01,0.5199,59.99,1.0
2021-02-15,2330.0,12651.9,0.1,0.08,0.09,0.01,0.0,8850.9,1630.0,1630.0,8850.9,,,,,,,,,,,,0.01,,,100.0,69.96,0.0,0.0,,0.0,100.0,40.73,0.5172,59.27,1.0
2021-02-16,930.0,4929.0,0.04,0.03,0.04,0.0,0.0,4929.0,930.0,930.0,4929.0,,,,0.0,,700.0,,,,,700.0,0.01,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-02-17,930.0,4938.3,0.04,0.03,0.04,0.0,0.0,4938.3,930.0,930.0,4938.3,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-02-18,930.0,4862.04,0.04,0.04,0.04,0.0,0.0,4862.04,930.0,930.0,4862.04,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-02-19,930.0,5115.0,0.04,0.05,0.04,0.01,0.0,5115.0,930.0,930.0,5115.0,,,,,,,,,,,,0.01,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-02-22,930.0,5049.9,0.04,0.04,0.04,0.01,0.0,5049.9,930.0,930.0,5049.9,,,,,,,,,,,,0.01,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-02-23,2730.0,14578.2,0.12,0.13,0.11,0.01,0.0,9772.2,1830.0,1830.0,9772.2,,,900.0,,,,,,0.0,900.0,,0.01,,,100.0,67.03,0.0,0.0,,0.0,100.0,33.69,0.5532,66.31,1.0
2021-02-24,4130.0,22054.2,0.18,0.2,0.16,0.02,0.0,13510.2,2530.0,2530.0,13510.2,700.0,0.0,,,700.0,,0.0,700.0,,,,0.01,,,100.0,61.26,0.0,0.0,,0.0,100.0,22.52,0.6511,77.48,1.0
2021-02-25,4130.0,22384.6,0.18,0.2,0.16,0.02,0.0,13712.6,2530.0,2530.0,13712.6,,,,,,,,,,,,0.01,,,100.0,61.26,0.0,0.0,,0.0,100.0,22.78,0.6482,77.22,1.0
2021-02-26,4130.0,21884.87,0.18,0.2,0.16,0.02,0.0,13406.47,2530.0,2530.0,13406.47,,,,,,,,,,,,0.01,,,100.0,61.26,0.0,0.0,,0.0,100.0,22.13,0.6554,77.87,1.0
2021-03-01,4130.0,22095.5,0.18,0.2,0.16,0.02,0.0,13535.5,2530.0,2530.0,13535.5,,,,,,,,,,,,0.01,,,100.0,61.26,0.0,0.0,,0.0,100.0,22.69,0.6492,77.31,1.0
2021-03-02,4130.0,22149.19,0.18,0.2,0.16,0.02,0.0,13568.39,2530.0,2530.0,13568.39,,,,,,,,,,,,0.01,,,100.0,61.26,0.0,0.0,,0.0,100.0,22.56,0.6506,77.44,1.0
