,C3M FP Equity_DX_SI_QTY,C3M FP Equity_DX_SHORT_INTEREST_VALUE,C3M FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C3M FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C3M FP Equity_DX_SI_MV,C3M FP Equity_DX_DSS,C3M FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C3M FP Equity_DX_SUPPLY_SI_QTY,C3M FP Equity_DX_BROKER_SI_QTY,C3M FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C3M FP Equity_DX_BROKER_SI_MV_NEW_x,C3M FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C3M FP Equity_DX_SUPPLY_SI_QTY_INC_x,C3M FP Equity_DX_BROKER_SI_MV_INC_x,C3M FP Equity_DX_SUPPLY_SI_MV_NEW,C3M FP Equity_DX_BROKER_SI_QTY_ADD,C3M FP Equity_DX_BROKER_SI_QTY_NEW,C3M FP Equity_DX_SUPPLY_SI_MV_DEC,C3M FP Equity_DX_BROKER_SI_QTY_INC,C3M FP Equity_DX_SUPPLY_SI_QTY_DEC,C3M FP Equity_DX_BROKER_SI_MV_NEW_y,C3M FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C3M FP Equity_DX_BROKER_SI_MV_INC_y,C3M FP Equity_DX_SUPPLY_SI_QTY_INC_y,C3M FP Equity_DX_BROKER_SI_MV_ADD,C3M FP Equity_DX_SUPPLY_SI_QTY_ADD,C3M FP Equity_DX_BROKER_SI_QTY_DEC,C3M FP Equity_DX_SUPPLY_SI_MV,C3M FP Equity_DX_BROKER_SI_MV_DEC,C3M FP Equity_DX_SUPPLY_SI_MV_RMV,C3M FP Equity_DX_BROKER_SI_MV_RMV,C3M FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C3M FP Equity_DX_UTILIZATION_QUANTITY,C3M FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C3M FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C3M FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C3M FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C3M FP Equity_DX_ACTIVE_UTILIZATION_MV,C3M FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C3M FP Equity_DX_BROKER_SI_CON_RATIO,C3M FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C3M FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-20,4300.0,508217.0,1.59,0.14,0.51,,0.0,4300.0,0.0,508217.0,,,,,,,,,,,,,,,,4300.0,,0.51,,,,100.0,2.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285
2023-11-21,4300.0,508303.0,1.65,0.14,0.51,,0.0,4300.0,0.0,508303.0,,,,,,,,,,,,,,,,,,0.51,,,,100.0,2.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285
2023-11-22,4300.0,508324.5,1.72,0.14,0.51,,0.0,4300.0,0.0,508324.5,,,,,,,,,,,,,,,,,,0.51,,,,100.0,2.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285
2023-11-23,4300.0,508410.5,1.77,0.14,0.51,,0.0,4300.0,0.0,508410.5,,,,,,,,,,,,,,,,,,0.51,,,,100.0,2.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285
2023-11-24,4300.0,508453.5,1.76,0.14,0.51,,0.0,4300.0,0.0,508453.5,,,,,,,,,,,,,,,,,,0.51,,,,100.0,2.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285
2023-11-27,4300.0,508647.0,1.77,0.14,0.51,,0.0,4300.0,0.0,508647.0,,,,,,,,,,,,,,,,,,0.51,,,,100.0,2.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.51,,4300.0,,,,,,,,0.0,,,,0.0,0.0,150374.0,17786236.72,,17.8,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148674.0,17578470.39,,17.57,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147774.0,17484619.68,,17.48,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147774.0,17486097.42,,17.49,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147874.0,17503106.01,,17.53,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147774.0,17495702.73,,17.51,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147774.0,17489791.77,,17.47,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149274.0,17674787.97,,17.64,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149274.0,17682251.67,,17.71,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149174.0,17668914.43,,17.7,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149074.0,17657069.93,,17.67,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148374.0,17568965.34,,17.72,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148374.0,17586770.22,,17.58,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148374.0,17586028.35,,17.56,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148174.0,17563064.22,,17.56,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148474.0,17598623.22,,17.61,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148474.0,17599365.59,,17.58,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150640.0,17869670.0,,17.91,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150640.0,17873436.0,,17.86,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150640.0,17873436.0,,17.85,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150240.0,17825976.0,,17.85,0.0,,0.0,,0.0
2023-12-27,8200.0,973176.0,4.04,0.27,0.97,,486588.0,4100.0,4100.0,486588.0,,,,,,4100.0,,,,,,,,,0.49,4100.0,,0.49,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2023-12-28,8200.0,973504.0,4.15,0.27,0.97,,486752.0,4100.0,4100.0,486752.0,,,,,,,,,,,,,,,,,,0.49,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2023-12-29,8201.0,973745.74,4.06,0.27,0.97,,486813.5,4101.0,4100.0,486932.24,,,1.0,,,,,,,,,,,1.0,,,,0.49,,,,100.0,2.68,0.0,0.0,,0.0,100.0,0.01,0.9998,99.99,0.0536
2024-01-01,8201.0,973745.74,4.39,0.27,0.97,,486813.5,4101.0,4100.0,486932.24,,,,,,,,,,,,,,,,,,0.49,,,,100.0,2.68,0.0,0.0,,0.0,100.0,0.01,0.9998,99.99,0.0536
2024-01-02,10000.0,1187600.0,5.36,0.32,1.19,,593800.0,5000.0,5000.0,593800.0,,,899.0,0.1,,,,,900.0,,,,0.1,899.0,,,,0.59,,,,100.0,3.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.065
2024-01-03,10000.0,1187550.0,4.83,0.32,1.19,,593775.0,5000.0,5000.0,593775.0,,,,,,,,,,,,,,,,,,0.59,,,,100.0,3.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.065
2024-01-04,8200.0,973955.0,3.91,0.26,0.97,,486977.5,4100.0,4100.0,486977.5,,,,,,,,0.11,,900.0,,,,,,,900.0,0.49,0.11,,,100.0,2.67,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0533
2024-01-05,18400.0,2186012.0,8.76,0.59,2.19,,1093006.0,9200.0,9200.0,1093006.0,,,5100.0,0.61,,,,,5100.0,,,,0.61,5100.0,,,,1.09,,,,100.0,5.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1164
2024-01-08,21400.0,2541892.0,10.33,0.68,2.54,,1270946.0,10700.0,10700.0,1270946.0,,,1500.0,0.18,,,,,1500.0,,,,0.18,1500.0,,,,1.27,,,,100.0,6.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1341
2024-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.27,,10700.0,,,,,,,10700.0,0.0,1.27,,,0.0,0.0,150740.0,17904143.5,,17.9,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148940.0,17690348.5,,17.69,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150120.0,17840260.8,,17.88,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150120.0,17841762.0,,17.85,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150620.0,17901187.0,,17.91,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148720.0,17681320.8,,17.7,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150620.0,17896668.4,,17.93,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150520.0,17895322.8,,17.92,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150520.0,17893817.6,,17.89,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150520.0,17896828.0,,17.87,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150320.0,17876806.0,,17.92,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150520.0,17903601.4,,17.87,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151220.0,17994423.9,,18.02,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151220.0,17998204.4,,17.98,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151320.0,18011619.6,,18.05,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150720.0,17941708.8,,17.95,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150320.0,17896347.6,,17.84,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149379.0,17788798.22,,17.79,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149379.0,17785810.64,,17.83,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150979.0,17977069.53,,17.98,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148379.0,17671197.01,,17.68,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148252.0,17657554.46,,17.66,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151452.0,18046263.06,,18.06,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151452.0,18044748.54,,18.04,0.0,,0.0,,0.0
2024-02-12,2200.0,262152.0,1.19,0.07,0.26,,131076.0,1100.0,1100.0,131076.0,,,,,,1100.0,,,,,,,,,0.13,1100.0,,0.13,,,,100.0,0.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0145
2024-02-13,5600.0,667380.0,3.05,0.19,0.67,,333690.0,2800.0,2800.0,333690.0,,,1700.0,0.2,,,,,1700.0,,,,0.2,1700.0,,,,0.33,,,,100.0,1.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0371
2024-02-14,7200.0,858096.0,4.44,0.24,0.86,,429048.0,3600.0,3600.0,429048.0,,,800.0,0.1,,,,,800.0,,,,0.1,800.0,,,,0.43,,,,100.0,2.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0474
2024-02-15,8600.0,1025335.0,5.43,0.29,1.03,,512667.5,4300.0,4300.0,512667.5,,,700.0,0.09,,,,,700.0,,,,0.09,700.0,,,,0.51,,,,100.0,2.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0564
2024-02-16,12800.0,1526464.0,7.81,0.43,1.53,,763232.0,6400.0,6400.0,763232.0,,,2100.0,0.25,,,,,2100.0,,,,0.25,2100.0,,,,0.76,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0828
2024-02-19,4200.0,500955.0,2.54,0.14,0.5,,250477.5,2100.0,2100.0,250477.5,,,,,,,,0.51,,4300.0,,,,,,,4300.0,0.25,0.51,,,100.0,1.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0275
2024-02-20,6000.0,715710.0,3.81,0.21,0.72,,357855.0,3000.0,3000.0,357855.0,,,900.0,0.11,,,,,900.0,,,,0.11,900.0,,,,0.36,,,,100.0,1.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397
2024-02-21,1800.0,214722.0,1.15,0.06,0.22,,107361.0,900.0,900.0,107361.0,,,,,,,,0.25,,2100.0,,,,,,,2100.0,0.11,0.25,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0121
2024-02-22,5400.0,644247.0,3.75,0.18,0.64,,322123.5,2700.0,2700.0,322123.5,,,1800.0,0.21,,,,,1800.0,,,,0.21,1800.0,,,,0.32,,,,100.0,1.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0358
2024-02-23,11000.0,1312795.0,7.62,0.37,1.31,,656397.5,5500.0,5500.0,656397.5,,,2800.0,0.33,,,,,2800.0,,,,0.33,2800.0,,,,0.66,,,,100.0,3.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0716
2024-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.66,,5500.0,,,,,,,5500.0,0.0,0.66,,,0.0,0.0,149567.0,17853064.95,,17.86,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148167.0,17685953.95,,17.68,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148167.0,17691139.8,,17.69,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148167.0,17694103.14,,17.71,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148167.0,17691880.64,,17.71,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148167.0,17694103.14,,17.71,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148167.0,17696325.65,,17.69,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,155167.0,18532370.65,,18.53,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,155167.0,18533146.48,,18.56,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,155167.0,18537801.49,,18.55,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,155167.0,18539353.16,,18.54,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165167.0,19735804.83,,19.76,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165667.0,19802176.51,,19.79,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165667.0,19807146.52,,19.8,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165667.0,19808803.19,,19.84,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165167.0,19749018.19,,19.78,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165167.0,19747366.52,,19.75,0.0,,0.0,,0.0
2024-03-20,1100.0,131571.0,0.87,0.04,0.13,,131571.0,0.0,1100.0,0.0,,,,,,1100.0,,,,,,,,,0.13,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0067
2024-03-21,2200.0,263285.0,1.55,0.07,0.26,,131642.5,1100.0,1100.0,131642.5,,,,,,,,,,,,,,,,1100.0,,0.13,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0132
2024-03-22,16600.0,1986439.0,10.15,0.53,1.99,,993219.5,8300.0,8300.0,993219.5,,,7200.0,0.86,,,,,7200.0,,,,0.86,7200.0,,,,1.0,,,,100.0,4.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0957
2024-03-25,12000.0,1436040.0,7.3,0.38,1.44,,718020.0,6000.0,6000.0,718020.0,,,,,,,,0.27,,2300.0,,,,,,,2300.0,0.72,0.27,,,100.0,3.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701
2024-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.72,,6000.0,,,,,,,6000.0,0.0,0.72,,,0.0,0.0,171167.0,20481843.22,,20.52,0.0,,0.0,100.0,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165567.0,19827476.09,,19.84,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165567.0,19830787.43,,19.82,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165567.0,19830787.43,,19.87,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165167.0,19782877.43,,19.8,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165167.0,19783703.26,,19.79,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,165167.0,19782877.43,,19.79,0.0,,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180167.0,21582204.93,,21.54,0.0,,0.0,,0.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26378208.27,,26.39,0.0,,0.0,,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26380409.94,,26.4,0.0,,0.0,,0.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26383712.45,,26.39,0.0,,0.0,,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26392519.13,,26.41,0.0,,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26396922.47,,26.41,0.0,,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26395821.63,,26.41,0.0,,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220167.0,26400224.97,,26.37,0.0,,0.0,,0.0
2024-04-16,13.0,1558.9,0.01,0.0,0.0,,0.0,13.0,0.0,1558.9,,,,,,,,,,,,,,,,13.0,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,13.0,,,,,,,,0.0,,,,0.0,0.0,230167.0,27602777.48,,27.75,0.0,,0.0,,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,238567.0,28620882.99,,28.56,0.0,,0.0,,0.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,238567.0,28626847.17,,28.63,0.0,,0.0,,0.0
2024-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,238167.0,28577658.33,,28.44,0.0,,0.0,,0.0
2024-04-23,1000.0,120025.0,0.38,0.03,0.12,,120025.0,1000.0,1000.0,120025.0,,,,,,1000.0,,,,,,,,,0.12,1000.0,,0.12,,,,1.18,0.42,83461.0,10017406.53,,10.01,1.18,,1.0,100.0,0.0042
2024-04-24,3000.0,360105.0,1.14,0.09,0.36,,240070.0,2000.0,2000.0,240070.0,,,,,,1000.0,,,,,,,,,0.12,1000.0,,0.24,,,,2.34,0.84,83461.0,10018241.14,,9.99,2.34,33.33,0.5556,66.67,0.0125
2024-04-25,8000.0,960560.0,3.05,0.25,0.96,,540315.0,4500.0,4500.0,540315.0,,,2500.0,0.3,,,,,2500.0,,,,0.3,2500.0,,,,0.54,,,,5.12,1.86,83461.0,10021162.27,,10.04,5.11,12.5,0.7813,87.5,0.0331
