,TKO FP Equity_DX_SI_QTY,TKO FP Equity_DX_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TKO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TKO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TKO FP Equity_DX_SI_MV,TKO FP Equity_DX_DSS,TKO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY,TKO FP Equity_DX_BROKER_SI_QTY,TKO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TKO FP Equity_DX_BROKER_SI_MV_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_x,TKO FP Equity_DX_BROKER_SI_MV_INC_x,TKO FP Equity_DX_SUPPLY_SI_MV_NEW,TKO FP Equity_DX_BROKER_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_NEW,TKO FP Equity_DX_SUPPLY_SI_MV_DEC,TKO FP Equity_DX_BROKER_SI_QTY_INC,TKO FP Equity_DX_SUPPLY_SI_QTY_DEC,TKO FP Equity_DX_BROKER_SI_MV_NEW_y,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TKO FP Equity_DX_BROKER_SI_MV_INC_y,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_y,TKO FP Equity_DX_BROKER_SI_MV_ADD,TKO FP Equity_DX_SUPPLY_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_DEC,TKO FP Equity_DX_SUPPLY_SI_MV,TKO FP Equity_DX_BROKER_SI_MV_DEC,TKO FP Equity_DX_SUPPLY_SI_MV_RMV,TKO FP Equity_DX_BROKER_SI_MV_RMV,TKO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TKO FP Equity_DX_UTILIZATION_QUANTITY,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TKO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TKO FP Equity_DX_ACTIVE_UTILIZATION_MV,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TKO FP Equity_DX_BROKER_SI_CON_RATIO,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TKO FP Equity_DX_DEMAND_SUPPLY_RATIO,TKO FP Equity_PX_LAST
2019-12-05,80860.0,1851694.0,0.19,5.05,0.06,1.86,0.0,986875.5,77406.0,43095.0,1772597.4,,,,,,,,0.01,,549.0,,,,,,,549.0,1.77,0.01,,,0.54,0.54,14388761.0,329502626.9,,326.98,0.54,36.86,0.298,38.22,0.0056,22.9
2019-12-06,96544.0,2278438.4,0.22,5.94,0.07,2.25,0.0,1387184.4,93090.0,58779.0,2196924.0,,,16540.0,,,16540.0,,0.02,,856.0,,,,16540.0,0.38,,856.0,2.15,0.02,,,0.64,0.64,14372304.0,339186374.4,,329.31,0.65,31.49,0.2382,31.8,0.0067,23.6
2019-12-09,88803.0,2113511.4,0.2,5.43,0.07,2.11,0.0,1437710.4,85349.0,60408.0,2031306.2,,,,,,2163.0,,0.16,,7741.0,,,,,0.05,,534.0,2.02,0.01,,,0.59,0.59,14380045.0,342245071.0,,339.33,0.59,29.91,0.246,33.84,0.0061,23.8
2019-12-10,88055.0,2051681.5,0.2,5.4,0.06,2.09,0.0,1390078.0,84601.0,59660.0,1971203.3,,,,,,,,0.03,,748.0,,,,,,,748.0,2.0,0.02,,,0.58,0.58,14380821.0,335073129.3,,342.11,0.58,30.5,0.2489,33.52,0.0061,23.3
2019-12-11,84937.0,1979032.1,0.2,6.45,0.06,1.98,0.0,1317428.6,81813.0,56542.0,1906242.9,,,,,,,,0.07,,2788.0,,,,,,,3118.0,1.9,0.08,,,0.57,0.57,14383609.0,335138089.7,,334.96,0.56,31.34,0.2661,35.24,0.0059,23.3
2019-12-12,84145.0,1952164.0,0.19,6.59,0.06,1.96,0.0,1293400.0,80691.0,55750.0,1872031.2,,,,,,,,0.03,,1122.0,,,,,,,792.0,1.87,0.02,,,0.56,0.56,14385049.0,333733136.8,,334.98,0.56,31.7,0.2705,35.49,0.0058,23.2
2019-12-13,67445.0,1557979.5,0.16,5.28,0.05,1.57,0.0,902055.0,63991.0,39050.0,1478192.1,,,,,,,,0.39,,16700.0,,,,,,,16700.0,1.48,0.39,,,0.44,0.44,14401653.0,332678184.3,,334.11,0.44,39.63,0.3606,44.2,0.0047,23.1
2019-12-16,67210.0,1532388.0,0.16,5.02,0.05,1.55,0.0,884982.0,63756.0,38815.0,1453636.8,,,,,,,,0.01,,235.0,,,,,,,235.0,1.47,0.01,,,0.44,0.44,14398106.0,328276816.8,,332.53,0.44,39.94,0.3624,44.19,0.0046,22.8
2019-12-17,66562.0,1510957.4,0.15,4.82,0.05,1.52,0.0,866390.9,63108.0,38167.0,1432551.6,,,,,,,,0.02,,648.0,,,,,,,648.0,1.44,0.02,,,0.44,0.44,14398904.0,326855120.8,,328.23,0.44,40.17,0.369,44.86,0.0046,22.7
2019-12-18,67561.0,1547146.9,0.16,5.16,0.05,1.55,0.0,857971.4,64107.0,37466.0,1468050.3,,,1627.0,,,,,0.01,,628.0,,,,1627.0,,,701.0,1.46,0.02,,,0.44,0.44,14402253.0,329811593.7,,327.11,0.44,39.44,0.3585,44.42,0.0047,22.9
2019-12-19,57916.0,1268360.4,0.13,4.64,0.04,1.31,0.0,534732.3,66492.0,24417.0,1456174.8,,,3000.0,0.07,,,,0.02,3000.0,615.0,,,0.07,3000.0,,,16049.0,1.51,0.38,,,0.46,0.46,14399295.0,315344560.5,,329.32,0.46,24.39,0.2992,46.88,0.004,21.9
2019-12-20,57444.0,1252279.2,0.13,4.56,0.04,1.26,0.0,530808.2,50990.0,24349.0,1111582.0,,,,,,,,0.36,,15502.0,,,,,,,68.0,1.12,0.0,,,0.35,0.35,14415247.0,314252384.6,,315.83,0.35,25.18,0.3011,46.68,0.004,21.8
2019-12-23,56743.0,1242671.7,0.13,4.44,0.04,1.24,0.0,517891.2,50289.0,23648.0,1101329.1,,,,,,,,0.02,,701.0,,,,,,,701.0,1.1,0.02,,,0.35,0.35,14421944.0,315840573.6,,314.4,0.35,25.71,0.3067,47.03,0.0039,21.9
2019-12-24,56743.0,1236997.4,0.13,4.34,0.04,1.24,0.0,515526.4,50289.0,23648.0,1096300.2,,,,,,,,,,,,,,,,,,1.1,,,,0.35,0.35,14426624.0,314500403.2,,315.82,0.35,25.55,0.3073,47.18,0.0039,21.8
2019-12-25,56743.0,1236997.4,0.13,4.36,0.04,1.24,0.0,515526.4,50289.0,23648.0,1096300.2,,,,,,,,,,,,,,,,,,1.1,,,,0.35,0.35,14426565.0,314499117.0,,314.52,0.35,25.61,0.3071,47.12,0.0039,
2019-12-26,56743.0,1236997.4,0.13,4.36,0.04,1.24,0.0,515526.4,50289.0,23648.0,1096300.2,,,,,,,,,,,,,,,,,,1.1,,,,0.35,0.35,14426565.0,314499117.0,,314.46,0.35,25.65,0.307,47.1,0.0039,
2019-12-27,56184.0,1224811.2,0.13,4.32,0.04,1.22,0.0,503340.2,49730.0,23089.0,1084114.0,,,,,,,,0.01,,559.0,,,,,,,559.0,1.08,0.01,,,0.34,0.34,14427106.0,314510910.8,,314.2,0.34,26.0,0.3121,47.46,0.0039,21.8
2019-12-30,55827.0,1222611.3,0.13,4.22,0.04,1.22,0.0,497830.8,49373.0,22732.0,1081268.7,,,,,,,,0.01,,357.0,,,,,,,357.0,1.07,0.01,,,0.34,0.34,14427463.0,315961439.7,,314.39,0.34,26.2,0.3161,47.77,0.0039,21.9
2019-12-31,59971.0,1319362.0,0.14,4.51,0.04,1.32,0.0,500104.0,53517.0,22732.0,1177374.0,,,4144.0,,,,,,,,,,,4144.0,,,,1.17,,,,0.37,0.37,14423477.0,317316494.0,,314.62,0.37,24.37,0.2792,44.55,0.0041,22.0
2020-01-01,59971.0,1319362.0,0.14,4.32,0.04,1.32,0.0,500104.0,53517.0,22732.0,1177374.0,,,,,,,,,,,,,,,,,,1.17,,,,0.37,0.37,14423663.0,317320586.0,,317.15,0.37,24.32,0.2791,44.56,0.0041,
2020-01-02,57085.0,1250161.5,0.13,4.11,0.04,1.26,0.0,497830.8,50631.0,22732.0,1108818.9,,,,,,,,0.06,,2886.0,,,,,,,,1.12,,,,0.35,0.35,14426549.0,315941423.1,,316.36,0.35,25.37,0.3045,47.05,0.0039,21.9
2020-01-03,67041.0,1454789.7,0.15,4.74,0.05,1.47,0.0,596489.6,55587.0,27488.0,1206237.9,,,2896.0,0.11,,,,0.01,5000.0,244.0,,,0.11,2896.0,,2304.0,244.0,1.22,0.01,,,0.38,0.38,14421598.0,312948676.6,,317.14,0.38,21.56,0.2962,47.55,0.0046,21.7
2020-01-06,63837.0,1366111.8,0.15,4.93,0.05,1.38,0.0,588243.2,52383.0,27488.0,1120996.2,,,,,,,,0.08,,3204.0,,,,,,,,1.13,,,,0.36,0.36,14424802.0,308690762.8,,312.87,0.36,22.61,0.2792,44.95,0.0044,21.4
2020-01-07,51880.0,1105044.0,0.12,3.9,0.04,1.11,0.0,330810.3,40426.0,15531.0,861073.8,,,,,,,,0.26,,11957.0,,,,,,,11957.0,0.87,0.26,,,0.28,0.28,14437030.0,307508739.0,,309.07,0.28,13.32,0.3456,55.12,0.0036,21.3
2020-01-08,59880.0,1263468.0,0.14,4.47,0.04,1.28,0.0,412104.1,44426.0,19531.0,937388.6,,,4000.0,0.08,,,,,4000.0,,,,0.08,4000.0,,,,0.95,,,,0.31,0.31,14433044.0,304537228.4,,307.54,0.31,15.69,0.292,47.84,0.0041,21.1
2020-01-09,59880.0,1275444.0,0.14,4.35,0.04,1.27,0.0,416010.3,44426.0,19531.0,946273.8,,,,,,,,,,,,,,,,,,0.94,,,,0.31,0.31,14433248.0,307428182.4,,304.61,0.31,15.65,0.2904,47.61,0.0041,21.3
2020-01-10,61380.0,1350360.0,0.14,4.41,0.04,1.32,0.0,429682.0,45926.0,19531.0,1010372.0,,,1500.0,,,,,,,,,,,1500.0,,,,0.98,,,,0.32,0.32,14432012.0,317504264.0,,307.43,0.32,15.21,0.2806,46.19,0.0042,22.0
2020-01-13,63180.0,1396278.0,0.14,4.49,0.05,1.39,0.0,431635.1,47726.0,19531.0,1054744.6,,,,,,,,,,,,,,,,1800.0,,1.05,,,,0.33,0.33,14430212.0,318907685.2,,317.39,0.33,16.11,0.275,45.14,0.0044,22.1
2020-01-14,69515.0,1564087.5,0.16,4.99,0.05,1.54,0.0,581985.0,54061.0,25866.0,1216372.5,,,6335.0,,,6335.0,,,,,,,,6335.0,0.14,,,1.2,,,,0.37,0.37,14423964.0,324539190.0,,318.83,0.38,14.62,0.235,40.95,0.0048,22.5
2020-01-15,69515.0,1571039.0,0.16,4.98,0.05,1.56,0.0,584571.6,54061.0,25866.0,1221778.6,,,,,,,,,,,,,,,,,,1.22,,,,0.37,0.37,14424118.0,325985066.8,,324.44,0.37,14.66,0.2359,41.09,0.0048,22.6
2020-01-16,73293.0,1663751.1,0.17,5.38,0.05,1.66,0.0,672918.8,57839.0,29644.0,1312945.3,,,4394.0,0.09,,,,0.01,3778.0,616.0,,,0.09,4394.0,,,,1.31,,,,0.4,0.4,14420197.0,327338471.9,,325.97,0.4,13.9,0.2154,38.93,0.0051,22.7
2020-01-17,73293.0,1678409.7,0.17,5.46,0.05,1.67,0.0,678847.6,57839.0,29644.0,1324513.1,,,,,,,,,,,,,,,,,,1.32,,,,0.4,0.4,14420797.0,330236251.3,,327.58,0.4,13.91,0.2155,38.95,0.0051,22.9
2020-01-20,77645.0,1770306.0,0.18,5.93,0.06,1.78,0.0,775108.8,62191.0,33996.0,1417954.8,,,4352.0,0.1,,,,,4352.0,,,,0.1,4352.0,,,,1.42,,,,0.43,0.43,14416632.0,328699209.6,,330.13,0.43,13.12,0.2016,36.71,0.0054,22.8
2020-01-21,75945.0,1716357.0,0.17,5.62,0.06,1.73,0.0,768309.6,60491.0,33996.0,1367096.6,,,,,,,,0.04,,1700.0,,,,,,,,1.38,,,,0.42,0.42,14418607.0,325860518.2,,328.71,0.42,12.36,0.2055,37.56,0.0052,22.6
2020-01-22,75756.0,1749963.6,0.17,5.45,0.06,1.73,0.0,780941.7,60302.0,33807.0,1392976.2,,,,,,,,0.01,,189.0,,,,,,,189.0,1.37,0.01,,,0.42,0.42,14418706.0,333072108.6,,325.94,0.42,12.31,0.2045,37.42,0.0052,23.1
2020-01-23,72751.0,1578696.7,0.17,4.79,0.05,1.66,0.0,642363.4,57297.0,29602.0,1243344.9,,,,,,,,0.06,,3005.0,,,,,,,4205.0,1.3,0.1,,,0.4,0.4,14425238.0,313027664.6,,333.14,0.39,13.5,0.2201,39.76,0.005,21.7
2020-01-24,68709.0,1504727.1,0.16,4.38,0.05,1.5,0.0,531294.0,53255.0,24260.0,1166284.5,,,,,,,,0.1,,4042.0,,,,,,,5342.0,1.16,0.13,,,0.37,0.37,14429437.0,316004670.3,,313.21,0.37,15.95,0.2426,41.42,0.0047,21.9
2020-01-27,85579.0,1839948.5,0.2,5.39,0.06,1.88,0.0,884295.0,70125.0,41130.0,1507687.5,,,16870.0,0.37,,,,,16870.0,,,,0.37,16870.0,,,,1.53,,,,0.48,0.48,14412699.0,309873028.5,,315.61,0.48,22.64,0.2055,33.36,0.0059,21.5
2020-01-28,95733.0,2067832.8,0.22,5.93,0.07,2.07,0.0,1107734.4,80125.0,51284.0,1730700.0,,,10000.0,0.21,,154.0,,,10000.0,,,,0.21,10000.0,0.0,,,1.72,,,,0.55,0.55,14590148.0,315147196.8,,313.64,0.55,29.62,0.2173,30.87,0.0065,21.6
2020-01-29,89398.0,2011455.0,0.2,5.27,0.07,1.95,0.0,1011352.5,73790.0,44949.0,1660275.0,,,,,,,,0.13,,6335.0,,,,,,,6335.0,1.6,0.14,,,0.5,0.5,14593410.0,328351725.0,,315.28,0.51,25.72,0.206,31.61,0.0061,22.5
2020-01-30,89334.0,2072548.8,0.2,5.26,0.07,2.01,0.0,1041332.0,73726.0,44885.0,1710443.2,,,,,,,,0.0,,64.0,,,,,,,64.0,1.66,0.0,,,0.5,0.5,14606726.0,338876043.2,,328.58,0.5,25.3,0.206,31.88,0.0061,23.2
2020-01-31,87086.0,2002978.0,0.2,5.19,0.06,2.0,0.0,980651.0,71478.0,42637.0,1643994.0,,,,,,,,0.05,,2248.0,,,,,,,2248.0,1.65,0.05,,,0.49,0.49,14599031.0,335777713.0,,338.41,0.48,25.74,0.2158,33.06,0.0059,23.0
2020-02-03,89047.0,2083699.8,0.2,5.21,0.07,2.04,0.0,1043593.2,73439.0,44598.0,1718472.6,,,1961.0,0.05,,,,,1961.0,,,,0.05,1961.0,,,,1.69,,,,0.5,0.5,14606887.0,341801155.8,,335.73,0.5,25.24,0.2079,32.29,0.0061,23.4
2020-02-04,99047.0,2337509.2,0.23,5.64,0.07,2.31,0.0,1052512.8,73439.0,44598.0,1733160.4,,,,,,,,,,,,,,,,,,1.72,,,,0.5,0.5,14607361.0,344733719.6,,341.9,0.5,29.01,0.2234,32.64,0.0067,23.6
2020-02-05,79047.0,1881318.6,0.18,4.53,0.06,1.85,0.0,823432.4,63439.0,34598.0,1509848.2,,,,,,,,0.23,,10000.0,,,,,,,10000.0,1.5,0.23,,,0.43,0.43,14617361.0,347893191.8,,345.18,0.43,15.4,0.2079,36.42,0.0054,23.8
2020-02-06,82267.0,1982634.7,0.19,4.66,0.06,1.95,0.0,911413.8,66659.0,37818.0,1606481.9,,,3220.0,0.08,,,,,3220.0,,,,0.08,3220.0,,,,1.59,,,,0.45,0.45,14616384.0,352254854.4,,347.96,0.46,14.67,0.1974,34.95,0.0056,24.1
2020-02-07,76614.0,1838736.0,0.18,4.36,0.06,1.82,0.0,800760.0,61160.0,33365.0,1467840.0,,,,,,,,0.13,,5499.0,,,,,,,4453.0,1.48,0.11,,,0.42,0.42,14621831.0,350923944.0,,352.44,0.42,15.72,0.2164,37.76,0.0052,24.0
2020-02-10,77914.0,1877727.4,0.18,4.43,0.06,1.86,0.0,902906.5,58360.0,37465.0,1406476.0,,,,0.1,,,,0.07,4100.0,2800.0,,,0.1,,,,,1.41,,,,0.4,0.4,14624492.0,352450257.2,,351.21,0.4,15.49,0.2082,37.02,0.0053,24.1
2020-02-11,74380.0,1792558.0,0.17,4.16,0.05,1.77,0.0,817737.1,58360.0,33931.0,1406476.0,,,,,,,,,,,,,,,,,3534.0,1.41,0.09,,,0.4,0.4,14624736.0,352456137.6,,352.45,0.4,16.24,0.2217,38.88,0.0051,24.1
2020-02-12,76330.0,1847186.0,0.17,4.31,0.06,1.82,0.0,819920.2,60310.0,33881.0,1459502.0,,,2000.0,,,,,0.0,,50.0,,,,2000.0,,,50.0,1.46,0.0,,,0.41,0.41,14622786.0,353871421.2,,352.58,0.41,15.83,0.216,37.88,0.0052,24.2
2020-02-13,76288.0,1899571.2,0.17,4.4,0.06,1.84,0.0,842591.1,60268.0,33839.0,1500673.2,,,2304.0,,,,,0.05,,2346.0,,,,2304.0,,,42.0,1.47,0.0,,,0.42,0.42,14281610.0,355612089.0,,345.91,0.42,15.76,0.2155,37.79,0.0053,24.9
2020-02-14,77763.0,1982956.5,0.18,4.41,0.06,1.91,0.0,900507.0,57643.0,35314.0,1469896.5,,,,0.04,,,,0.05,1475.0,2625.0,,,0.04,,,,,1.44,,,,0.4,0.4,14284840.0,364263420.0,,355.76,0.4,15.17,0.2105,37.27,0.0054,25.5
2020-02-17,78421.0,1999735.5,0.18,4.38,0.06,1.95,0.0,917286.0,57140.0,35972.0,1457070.0,,,,0.02,,,,0.0,658.0,503.0,,,0.02,,,,,1.46,,,,0.4,0.4,14285560.0,364281780.0,,364.14,0.4,14.78,0.2089,37.13,0.0055,25.5
2020-02-18,70863.0,1771575.0,0.16,4.06,0.05,1.77,0.0,810350.0,57121.0,32414.0,1428025.0,,,,0.01,,,,0.01,442.0,19.0,,,0.01,,,,4000.0,1.46,0.1,,,0.4,0.4,14285315.0,357132875.0,,364.21,0.4,16.47,0.2356,41.38,0.0049,25.0
2020-02-19,75044.0,1913622.0,0.17,4.32,0.05,1.85,0.0,933172.5,61102.0,36595.0,1558101.0,,,3981.0,0.1,,,,,4181.0,,,,0.1,3981.0,,,,1.54,,,,0.43,0.43,14281063.0,364167106.5,,357.01,0.43,15.71,0.2211,38.82,0.0052,25.5
2020-02-20,72206.0,1826811.8,0.17,4.14,0.05,1.81,0.0,904652.1,55663.0,35757.0,1408273.9,,,4077.0,,,2601.0,,0.23,,9516.0,,,,4077.0,0.07,,3439.0,1.42,0.08,,,0.39,0.39,14286009.0,361436027.7,,364.11,0.39,16.12,0.2223,40.38,0.005,25.3
2020-02-21,75867.0,1904261.7,0.17,4.4,0.06,1.88,0.0,989391.8,59213.0,39418.0,1486246.3,,,3996.0,0.09,,,,0.01,3661.0,446.0,,,0.09,3996.0,,,,1.49,,,,0.41,0.41,14281960.0,358477196.0,,360.94,0.41,15.36,0.2071,38.25,0.0053,25.1
2020-02-24,83117.0,2069613.3,0.19,4.93,0.06,2.06,0.0,1162033.2,71463.0,46668.0,1779428.7,,,7250.0,0.19,,,,,7250.0,,,,0.19,7250.0,,5000.0,,1.79,,,,0.5,0.5,14269710.0,355315779.0,,357.97,0.5,19.58,0.1986,34.78,0.0058,24.9
2020-02-25,79087.0,1953448.9,0.18,4.62,0.06,1.95,0.0,1053158.6,67433.0,42638.0,1665595.1,,,,,,,,0.1,,4030.0,,,,,,,4030.0,1.68,0.1,,,0.47,0.47,14273805.0,352562983.5,,355.21,0.47,15.39,0.2005,36.48,0.0055,24.7
2020-02-26,73087.0,1768705.4,0.17,4.03,0.05,1.78,0.0,959239.6,64433.0,39638.0,1559278.6,,,,,,,,0.08,,3000.0,,,,,,,3000.0,1.59,0.08,,,0.45,0.45,14276907.0,345501149.4,,352.37,0.45,16.75,0.2271,39.5,0.0051,24.2
2020-02-27,70977.0,1667959.5,0.16,3.73,0.05,1.68,0.0,881908.0,62323.0,37528.0,1464590.5,,,4093.0,,,,,0.16,,6203.0,,,,4093.0,,,2110.0,1.49,0.06,,,0.43,0.43,14279167.0,335560424.5,,344.82,0.43,16.96,0.2317,40.69,0.0049,23.5
2020-02-28,75270.0,1723683.0,0.17,3.85,0.06,1.75,0.0,868230.6,62516.0,37914.0,1431616.4,,,3907.0,0.0,,,,0.1,386.0,3714.0,,,0.0,3907.0,,,,1.46,,,,0.44,0.44,14279713.0,327005427.7,,327.99,0.44,16.26,0.2195,38.24,0.0052,22.9
2020-03-02,73944.0,1663740.0,0.17,3.54,0.05,1.67,0.0,781740.0,59465.0,34744.0,1337962.5,,,1844.0,0.03,,,,0.11,1725.0,4895.0,,,0.03,1844.0,,,4895.0,1.34,0.11,,,0.41,0.41,14285598.0,321425955.0,,321.64,0.42,16.91,0.2299,38.81,0.0052,22.5
2020-03-03,70644.0,1660134.0,0.16,3.36,0.05,1.58,0.0,830748.5,55558.0,35351.0,1305613.0,,,,0.01,,,,0.09,607.0,3907.0,,,0.01,,,,,1.25,,,,0.39,0.39,14289348.0,335799678.0,,333.73,0.37,17.75,0.2393,40.48,0.0049,23.5
2020-03-04,70483.0,1656350.5,0.16,3.33,0.05,1.64,0.0,826965.0,57929.0,35190.0,1361331.5,,,3747.0,,,,,0.01,,1376.0,,,,3747.0,,,161.0,1.37,0.0,,,0.4,0.4,14287034.0,335745299.0,,335.91,0.4,17.24,0.2425,41.18,0.0049,23.5
2020-03-05,71510.0,1673334.0,0.16,3.49,0.05,1.65,0.0,847477.8,58956.0,36217.0,1379570.4,,,1132.0,0.03,,,,0.0,1132.0,105.0,,,0.03,1132.0,,,105.0,1.37,0.0,,,0.41,0.41,14286193.0,334296916.2,,334.11,0.41,18.65,0.2408,40.48,0.005,23.4
2020-03-06,71702.0,1606124.8,0.16,3.56,0.05,1.64,0.0,856867.2,59148.0,38253.0,1324915.2,,,660.0,0.01,,1376.0,,0.01,660.0,468.0,,,0.01,660.0,0.03,,,1.36,,,,0.41,0.41,14286266.0,320012358.4,,321.57,0.42,19.56,0.2434,40.43,0.005,22.4
2020-03-09,72627.0,1532429.7,0.17,3.56,0.05,1.6,0.0,826655.8,60073.0,39178.0,1267540.3,,,925.0,0.01,,,,,925.0,,,,0.01,925.0,,,,1.32,,,,0.42,0.42,14285341.0,301420695.1,,303.39,0.43,20.2,0.2417,39.89,0.0051,21.1
2020-03-10,78173.0,1633815.7,0.18,3.8,0.06,1.67,0.0,934731.6,61119.0,44724.0,1277387.1,,,1046.0,0.1,,,,,5546.0,,,,0.1,1046.0,,,,1.3,,,,0.43,0.43,14284216.0,298540114.4,,299.4,0.43,19.56,0.2194,36.86,0.0054,20.9
2020-03-11,80760.0,1671732.0,0.18,3.99,0.06,1.71,0.0,941166.9,63706.0,45467.0,1318714.2,,,2587.0,0.02,,,,,1284.0,,,,0.02,2587.0,,,541.0,1.33,0.0,,,0.44,0.44,14281091.0,295618583.7,,296.24,0.45,20.47,0.2084,35.12,0.0056,20.7
2020-03-12,76811.0,1386438.55,0.18,3.84,0.06,1.6,0.0,872320.4,59757.0,48328.0,1078613.85,,,1242.0,0.02,,1844.0,,0.12,1242.0,5191.0,,,0.02,1242.0,0.04,,225.0,1.2,0.01,,,0.42,0.42,14275284.0,257668876.2,,263.01,0.46,23.24,0.1973,30.72,0.0054,18.05
2020-03-13,78328.0,1421653.2,0.18,3.84,0.06,1.48,0.0,904686.75,61274.0,49845.0,1112123.1,,,474.0,0.0,,1408.0,,0.07,474.0,365.0,,,0.0,474.0,0.03,1408.0,365.0,1.11,0.01,,,0.43,0.43,14268347.0,258970498.05,,258.69,0.43,22.52,0.1916,29.66,0.0055,18.15
2020-03-16,78729.0,1346265.9,0.18,3.72,0.06,1.46,0.0,859206.6,61675.0,50246.0,1054642.5,,,2703.0,0.05,,,,0.04,2703.0,2302.0,,,0.05,2703.0,,,2302.0,1.09,0.05,,,0.43,0.43,14267946.0,243981876.6,,245.64,0.44,26.28,0.2061,29.01,0.0055,17.1
2020-03-17,79868.0,1233960.6,0.18,3.76,0.06,1.44,0.0,787718.25,63868.0,50985.0,986760.6,,,5475.0,0.02,,,,0.08,2193.0,3282.0,,,0.02,5475.0,,,1454.0,1.08,0.02,,,0.45,0.45,14284497.0,220695478.65,,224.25,0.48,28.1,0.2149,28.62,0.0056,15.45
2020-03-18,85896.0,1498885.2,0.2,4.02,0.06,1.44,0.0,994876.85,69896.0,57013.0,1219685.2,,,9392.0,0.06,,,,0.03,6028.0,3364.0,,,0.06,9392.0,,,,1.11,,,,0.49,0.49,14319103.0,249868347.35,,246.1,0.45,26.01,0.2026,28.29,0.006,17.45
2020-03-19,86934.0,1616972.4,0.2,3.91,0.06,1.61,0.0,1079748.6,70934.0,58051.0,1319372.4,,,6473.0,0.08,,,,0.09,1038.0,5435.0,,,0.08,6473.0,,,,1.26,,,,0.49,0.49,14323559.0,266418197.4,,264.6,0.47,25.24,0.205,30.36,0.006,18.6
2020-03-20,95434.0,1813246.0,0.22,4.18,0.07,1.83,0.0,1017469.0,70934.0,53551.0,1347746.0,,,10000.0,,,,,,,,,,,10000.0,,,4500.0,1.29,0.08,,,0.49,0.49,14351543.0,272679317.0,,266.93,0.48,28.25,0.228,28.85,0.0066,19.0
2020-03-23,78395.0,1473826.0,0.18,3.2,0.06,1.5,0.0,742825.6,66895.0,39512.0,1257626.0,,,,,,,,0.25,,14039.0,,,,,,,14039.0,1.27,0.31,,,0.46,0.46,14372272.0,270198713.6,,270.47,0.47,29.72,0.2534,33.59,0.0054,18.8
2020-03-24,82049.0,1739438.8,0.19,3.24,0.06,1.57,0.0,953279.2,70549.0,44966.0,1495638.8,,,3654.0,0.1,,,,,5454.0,,,,0.1,3654.0,,,,1.34,,,,0.49,0.49,14366264.0,304564796.8,,299.71,0.44,28.27,0.2684,38.71,0.0057,21.2
2020-03-25,65276.0,1390378.8,0.15,2.55,0.05,1.38,0.0,830550.9,53776.0,38993.0,1145428.8,,,,,,,,0.25,,16773.0,,,,,,,5973.0,1.13,0.05,,,0.37,0.37,14382660.0,306350658.0,,305.8,0.37,35.02,0.3021,40.95,0.0045,21.3
2020-03-26,65260.0,1390038.0,0.15,2.45,0.05,1.39,0.0,816152.1,53760.0,38317.0,1145088.0,,,570.0,,,,,0.01,,586.0,,,,570.0,,,676.0,1.13,0.02,,,0.37,0.37,14377932.0,306249951.6,,305.51,0.37,35.6,0.2962,39.69,0.0045,21.3
2020-03-27,64982.0,1377618.4,0.15,2.44,0.05,1.39,0.0,847088.4,53482.0,39957.0,1133818.4,,,,,,1918.0,,0.01,,278.0,,,,,0.04,,278.0,1.13,0.01,,,0.37,0.37,14363611.0,304508553.2,,304.21,0.37,35.75,0.2977,39.79,0.0045,21.2
2020-03-30,64644.0,1318737.6,0.15,2.41,0.05,1.39,0.0,808227.6,53144.0,39619.0,1084137.6,,,,,,,,0.0,,338.0,,,,,,,338.0,1.12,0.0,,,0.37,0.37,14363260.0,293010504.0,,304.41,0.37,36.01,0.2989,39.73,0.0045,20.4
2020-03-31,64120.0,1372168.0,0.15,2.3,0.05,1.35,0.0,836633.0,52620.0,39095.0,1126068.0,,,,,,,,0.03,,524.0,,,,,,,524.0,1.08,0.02,,,0.36,0.36,14364175.0,307393345.0,,293.15,0.37,35.97,0.2992,39.83,0.0044,21.4
