,WAVE FP Equity_DX_SI_QTY,WAVE FP Equity_DX_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAVE FP Equity_DX_SI_MV,WAVE FP Equity_DX_DSS,WAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY,WAVE FP Equity_DX_BROKER_SI_QTY,WAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAVE FP Equity_DX_BROKER_SI_MV_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAVE FP Equity_DX_BROKER_SI_MV_INC_x,WAVE FP Equity_DX_SUPPLY_SI_MV_NEW,WAVE FP Equity_DX_BROKER_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_NEW,WAVE FP Equity_DX_SUPPLY_SI_MV_DEC,WAVE FP Equity_DX_BROKER_SI_QTY_INC,WAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,WAVE FP Equity_DX_BROKER_SI_MV_NEW_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAVE FP Equity_DX_BROKER_SI_MV_INC_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAVE FP Equity_DX_BROKER_SI_MV_ADD,WAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV,WAVE FP Equity_DX_BROKER_SI_MV_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV_RMV,WAVE FP Equity_DX_BROKER_SI_MV_RMV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAVE FP Equity_DX_UTILIZATION_QUANTITY,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAVE FP Equity_DX_BROKER_SI_CON_RATIO,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAVE FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.01,,,0.0,0.0,869.0,47348.01,,0.05,0.0,,0.0,100.0,0.0
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,47348.01,,0.05,0.0,,0.0,,0.0
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,47700.32,,0.05,0.0,,0.0,,0.0
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,47915.15,,0.05,0.0,,0.0,,0.0
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48636.97,,0.05,0.0,,0.0,,0.0
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48551.04,,0.05,0.0,,0.0,,0.0
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48551.04,,0.05,0.0,,0.0,,0.0
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48396.37,,0.05,0.0,,0.0,,0.0
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48542.45,,0.05,0.0,,0.0,,0.0
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,49118.19,,0.05,0.0,,0.0,,0.0
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,49822.82,,0.05,0.0,,0.0,,0.0
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,50054.83,,0.05,0.0,,0.0,,0.0
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,49986.09,,0.05,0.0,,0.0,,0.0
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,49754.08,,0.05,0.0,,0.0,,0.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,49238.49,,0.05,0.0,,0.0,,0.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,49539.25,,0.05,0.0,,0.0,,0.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48937.73,,0.05,0.0,,0.0,,0.0
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48516.67,,0.05,0.0,,0.0,,0.0
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,47262.08,,0.05,0.0,,0.0,,0.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,47734.7,,0.05,0.0,,0.0,,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,47906.56,,0.05,0.0,,0.0,,0.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,48293.25,,0.05,0.0,,0.0,,0.0
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,51902.35,,0.05,0.0,,0.0,,0.0
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,52641.36,,0.05,0.0,,0.0,,0.0
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,53964.7,,0.05,0.0,,0.0,,0.0
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,53449.11,,0.05,0.0,,0.0,,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,53492.08,,0.05,0.0,,0.0,,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,54119.37,,0.05,0.0,,0.0,,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,56542.63,,0.05,0.0,,0.0,,0.0
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,58519.04,,0.06,0.0,,0.0,,0.0
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,59722.08,,0.06,0.0,,0.0,,0.0
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,60667.32,,0.06,0.0,,0.0,,0.0
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,869.0,61096.97,,0.06,0.0,,0.0,,0.0
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2536.0,179051.43,,0.18,0.0,,0.0,,0.0
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2536.0,177346.18,,0.18,0.0,,0.0,,0.0
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2536.0,170775.94,,0.18,0.0,,0.0,,0.0
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2536.0,164080.32,,0.17,0.0,,0.0,,0.0
2015-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2536.0,164280.94,,0.17,0.0,,0.0,,0.0
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2536.0,165936.04,,0.17,0.0,,0.0,,0.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,190289.69,,0.2,0.0,,0.0,,0.0
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,196204.22,,0.19,0.0,,0.0,,0.0
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,199249.33,,0.2,0.0,,0.0,,0.0
2015-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,201386.76,,0.2,0.0,,0.0,,0.0
2015-12-22,100.0,6843.83,0.0,0.01,0.0,0.01,0.0,6843.83,100.0,100.0,6843.83,,,,,,100.0,,,,,,,,,0.01,100.0,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-23,100.0,6804.28,0.0,0.01,0.0,0.01,0.0,6804.28,100.0,100.0,6804.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-24,100.0,6852.73,0.0,0.01,0.0,0.01,0.0,6852.73,100.0,100.0,6852.73,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-25,100.0,6852.73,0.0,0.02,0.0,0.01,0.0,6852.73,100.0,100.0,6852.73,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-28,100.0,6823.06,0.0,0.02,0.0,0.01,0.0,6823.06,100.0,100.0,6823.06,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-29,100.0,6892.28,0.0,0.01,0.0,0.01,0.0,6892.28,100.0,100.0,6892.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-30,100.0,6872.51,0.0,0.02,0.0,0.01,0.0,6872.51,100.0,100.0,6872.51,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2015-12-31,100.0,6872.51,0.0,0.02,0.0,0.01,0.0,6872.51,100.0,100.0,6872.51,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2016-01-01,100.0,6872.51,0.0,0.02,0.0,0.01,0.0,6872.51,100.0,100.0,6872.51,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2016-01-04,100.0,6798.34,0.0,0.02,0.0,0.01,0.0,6798.34,100.0,100.0,6798.34,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2016-01-05,100.0,6725.17,0.0,0.02,0.0,0.01,0.0,6725.17,100.0,100.0,6725.17,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2016-01-06,100.0,6605.52,0.0,0.02,0.0,0.01,0.0,6605.52,100.0,100.0,6605.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0338
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.01,,100.0,,,,,,,100.0,0.0,0.01,,,0.0,0.0,2961.0,195589.35,,0.2,0.0,,0.0,100.0,0.0
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,196760.54,,0.2,0.0,,0.0,,0.0
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,202909.31,,0.2,0.0,,0.0,,0.0
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,205544.49,,0.21,0.0,,0.0,,0.0
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,201298.92,,0.21,0.0,,0.0,,0.0
2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2961.0,199102.93,,0.2,0.0,,0.0,,0.0
2016-01-15,1500.0,96635.35,0.07,0.38,0.03,0.1,0.0,96635.35,0.0,1500.0,0.0,,,,,,1500.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.333
2016-01-18,1500.0,92333.85,0.07,0.39,0.03,0.1,0.0,92333.85,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.333
2016-01-19,600.0,37230.19,0.03,0.17,0.01,0.04,0.0,37230.19,250.0,600.0,15512.58,,,,,,250.0,,,,,,,,,0.02,250.0,1150.0,0.02,0.08,,,100.0,5.55,0.0,0.0,,0.0,100.0,43.48,0.5085,56.52,0.1332
2016-01-20,565.0,34639.41,0.02,0.16,0.01,0.04,0.0,34639.41,250.0,565.0,15327.17,,,,,,,,,,,,,,,,,35.0,0.02,0.0,,,100.0,5.55,0.0,0.0,,0.0,100.0,44.24,0.5066,55.76,0.1254
2016-01-21,489.0,30323.27,0.02,0.13,0.01,0.03,0.0,30323.27,250.0,489.0,15502.69,,,,,,,,,,,,,,,,,76.0,0.02,0.0,,,100.0,5.55,0.0,0.0,,0.0,100.0,48.93,0.5002,51.07,0.1086
2016-01-22,428.0,26197.8,0.02,0.12,0.01,0.03,0.0,26197.8,250.0,428.0,15302.45,,,,,,,,,,,,,,,,,61.0,0.02,0.0,,,100.0,5.98,0.0,0.0,,0.0,100.0,41.67,0.5139,58.33,0.1024
2016-01-25,427.0,26896.62,0.02,0.12,0.01,0.03,0.0,26896.62,250.0,427.0,15747.43,,,,,,,,,,,,,,,,,1.0,0.02,0.0,,,100.0,5.98,0.0,0.0,,0.0,100.0,41.39,0.5148,58.61,0.1022
2016-01-26,250.0,15875.98,0.01,0.07,0.01,0.02,0.0,15875.98,250.0,250.0,15875.98,,,,,,,,,,,,,,,,,177.0,0.02,0.01,,,100.0,5.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0598
2016-01-27,286.0,19231.15,0.01,0.08,0.01,0.02,0.0,19231.15,250.0,286.0,16810.45,,,,,,36.0,,,,,,,,,0.0,,,0.02,,,,100.0,5.98,0.0,0.0,,0.0,100.0,12.59,0.7799,87.41,0.0685
2016-01-28,286.0,19146.31,0.01,0.08,0.01,0.02,0.0,19146.31,250.0,286.0,16736.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.98,0.0,0.0,,0.0,100.0,12.59,0.7799,87.41,0.0685
2016-01-29,286.0,19168.93,0.01,0.08,0.01,0.02,0.0,19168.93,250.0,286.0,16756.06,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.98,0.0,0.0,,0.0,100.0,12.59,0.7799,87.41,0.0685
2016-02-01,286.0,19120.85,0.01,0.08,0.01,0.02,0.0,19120.85,250.0,286.0,16714.03,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.98,0.0,0.0,,0.0,100.0,12.59,0.7799,87.41,0.0685
2016-02-02,36.0,2412.52,0.0,0.01,0.0,0.0,0.0,2412.52,0.0,36.0,0.0,,,,,,,,0.02,,250.0,,,,,,,250.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.61,1.0,100.0,0.0086
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,36.0,0.0,0.0,,,0.0,0.0,4178.0,280233.84,,0.28,0.0,,0.0,,0.0
2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4178.0,277796.31,,0.28,0.0,,0.0,,0.0
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4178.0,274036.72,,0.28,0.0,,0.0,,0.0
2016-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5582.0,360440.3,,0.37,0.0,,0.0,,0.0
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5582.0,346088.92,,0.36,0.0,,0.0,,0.0
2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5582.0,354313.36,,0.36,0.0,,0.0,,0.0
2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5582.0,342777.07,,0.36,0.0,,0.0,,0.0
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5196.0,315990.91,,0.32,0.0,,0.0,,0.0
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,360127.23,,0.36,0.0,,0.0,,0.0
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,363031.48,,0.36,0.0,,0.0,,0.0
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,372267.0,,0.37,0.0,,0.0,,0.0
2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,381037.84,,0.38,0.0,,0.0,,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,379876.14,,0.39,0.0,,0.0,,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,380515.07,,0.38,0.0,,0.0,,0.0
2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,385103.79,,0.38,0.0,,0.0,,0.0
2016-02-24,5.0,326.07,0.0,0.0,0.0,0.0,0.0,326.07,0.0,5.0,0.0,,,,,,5.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2016-02-25,5.0,323.11,0.0,0.0,0.0,0.0,0.0,323.11,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2016-02-26,5.0,325.43,0.0,0.0,0.0,0.0,0.0,325.43,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,0.0,0.0,5874.0,381037.84,,0.39,0.0,,0.0,,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,381618.69,,0.39,0.0,,0.0,,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,377552.74,,0.39,0.0,,0.0,,0.0
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,374067.64,,0.38,0.0,,0.0,,0.0
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,376681.46,,0.38,0.0,,0.0,,0.0
2016-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5874.0,375810.19,,0.38,0.0,,0.0,,0.0
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5659.0,360487.94,,0.37,0.0,,0.0,,0.0
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5659.0,362054.79,,0.36,0.0,,0.0,,0.0
2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5659.0,365971.92,,0.37,0.0,,0.0,,0.0
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5659.0,373806.18,,0.37,0.0,,0.0,,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5659.0,380521.27,,0.38,0.0,,0.0,,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5659.0,378338.86,,0.38,0.0,,0.0,,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,374087.22,,0.37,0.0,,0.0,,0.0
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,378475.33,,0.38,0.0,,0.0,,0.0
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,374526.03,,0.38,0.0,,0.0,,0.0
2016-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,371783.45,,0.38,0.0,,0.0,,0.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,370247.61,,0.38,0.0,,0.0,,0.0
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,365859.49,,0.37,0.0,,0.0,,0.0
2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,364762.46,,0.37,0.0,,0.0,,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,364762.46,,0.37,0.0,,0.0,,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5547.0,364762.46,,0.37,0.0,,0.0,,0.0
