,ALMAS FP Equity_DX_SI_QTY,ALMAS FP Equity_DX_SHORT_INTEREST_VALUE,ALMAS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMAS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMAS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMAS FP Equity_DX_SI_MV,ALMAS FP Equity_DX_DSS,ALMAS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMAS FP Equity_DX_SUPPLY_SI_QTY,ALMAS FP Equity_DX_BROKER_SI_QTY,ALMAS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMAS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMAS FP Equity_DX_BROKER_SI_MV_INC_x,ALMAS FP Equity_DX_BROKER_SI_QTY_ADD,ALMAS FP Equity_DX_SUPPLY_SI_MV_DEC,ALMAS FP Equity_DX_BROKER_SI_QTY_INC,ALMAS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMAS FP Equity_DX_BROKER_SI_MV_INC_y,ALMAS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMAS FP Equity_DX_BROKER_SI_MV_ADD,ALMAS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMAS FP Equity_DX_BROKER_SI_QTY_DEC,ALMAS FP Equity_DX_SUPPLY_SI_MV,ALMAS FP Equity_DX_BROKER_SI_MV_DEC,ALMAS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMAS FP Equity_DX_UTILIZATION_QUANTITY,ALMAS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMAS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMAS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMAS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMAS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMAS FP Equity_DX_BROKER_SI_CON_RATIO,ALMAS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMAS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMAS FP Equity_PX_LAST
2024-03-13,145699.0,1253.01,0.18,0.18,0.18,0.0,1.0,1233.66,103449.0,143449.0,889.66,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.62,0.4902,65.43,1.4084,0.0086
2024-03-14,145699.0,1165.59,0.18,0.18,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.45,0.4995,66.28,1.4084,0.008
2024-03-15,145699.0,1078.17,0.18,0.19,0.18,0.0,1.0,1061.52,103449.0,143449.0,765.52,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.27,0.5092,67.16,1.4084,0.0074
2024-03-18,145699.0,1136.45,0.18,0.38,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.81,0.5089,67.22,1.4084,0.0078
2024-03-19,145699.0,1165.59,0.18,0.42,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.99,0.5044,66.8,1.4084,0.008
2024-03-20,145699.0,1136.45,0.18,0.6,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.16,0.5053,66.84,1.4084,0.0078
2024-03-21,145699.0,1165.59,0.18,0.64,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.99,0.5044,66.8,1.4084,0.008
2024-03-22,145699.0,1194.73,0.18,0.69,0.18,0.0,1.0,1176.28,103449.0,143449.0,848.28,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.05,0.5012,66.5,1.4084,0.0082
2024-03-25,145699.0,1078.17,0.18,0.7,0.18,0.0,1.0,1061.52,103449.0,143449.0,765.52,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.38,0.5079,67.03,1.4084,0.0074
2024-03-26,145699.0,1165.59,0.18,0.73,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.76,0.5069,67.06,1.4084,0.008
2024-03-27,145699.0,1078.17,0.18,0.76,0.18,0.0,1.0,1061.52,103449.0,143449.0,765.52,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.26,0.5089,67.14,1.4084,0.0074
2024-03-28,145699.0,1165.59,0.18,0.82,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.74,0.506,67.0,1.4084,0.008
2024-03-29,145699.0,1165.59,0.18,0.85,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.74,0.5062,67.01,1.4084,
2024-04-01,145699.0,1165.59,0.18,0.85,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.74,0.5061,67.01,1.4084,
2024-04-02,145699.0,1194.73,0.18,0.85,0.18,0.0,1.0,1176.28,103449.0,143449.0,848.28,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.04,0.5008,66.48,1.4084,0.0082
2024-04-03,145699.0,1194.73,0.18,0.86,0.18,0.0,1.0,1176.28,103449.0,143449.0,848.28,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.16,0.4996,66.35,1.4084,0.0082
2024-04-04,145699.0,1194.73,0.18,0.86,0.18,0.0,1.0,1176.28,103449.0,143449.0,848.28,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.16,0.4996,66.35,1.4084,0.0082
2024-04-05,145699.0,1194.73,0.18,0.87,0.18,0.0,1.0,1176.28,103449.0,143449.0,848.28,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.16,0.4996,66.35,1.4084,0.0082
2024-04-08,145699.0,1165.59,0.18,1.0,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.21,0.5015,66.51,1.4084,0.008
2024-04-09,145699.0,1136.45,0.18,0.98,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.15,0.5048,66.81,1.4084,0.0078
2024-04-10,145699.0,1165.59,0.18,1.08,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.98,0.504,66.77,1.4084,0.008
2024-04-11,145699.0,1165.59,0.18,1.1,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.1,0.5028,66.64,1.4084,0.008
2024-04-12,145699.0,1165.59,0.18,1.13,0.18,0.0,1.0,1147.59,103449.0,143449.0,827.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.1,0.5028,66.64,1.4084,0.008
2024-04-15,145699.0,1194.73,0.18,1.14,0.18,0.0,1.0,1176.28,103449.0,143449.0,848.28,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.04,0.5008,66.48,1.4084,0.0082
2024-04-16,145699.0,1078.17,0.18,1.22,0.18,0.0,1.0,1061.52,103449.0,143449.0,765.52,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.38,0.5076,67.01,1.4084,0.0074
2024-04-17,145699.0,1136.45,0.18,1.25,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.8,0.5086,67.2,1.4084,0.0078
2024-04-18,145699.0,1136.45,0.18,1.25,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.04,0.506,66.94,1.4084,0.0078
2024-04-19,145699.0,1136.45,0.18,1.26,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.04,0.506,66.94,1.4084,0.0078
2024-04-22,145699.0,1136.45,0.18,1.43,0.18,0.0,1.0,1118.9,103449.0,143449.0,806.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.04,0.506,66.94,1.4084,0.0078
2024-04-23,145699.0,1456.99,0.18,1.41,0.18,0.0,1.0,1434.49,103449.0,143449.0,1034.49,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.45,0.4853,65.17,1.4084,0.01
2024-04-24,145699.0,2156.35,0.18,0.12,0.18,0.0,1.0,2123.05,103449.0,143449.0,1531.05,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,21.47,0.4386,60.43,1.4084,0.0148
2024-04-25,145699.0,2127.21,0.18,0.08,0.18,0.0,1.0,2094.36,103449.0,143449.0,1510.36,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,23.94,0.4199,58.11,1.4084,0.0146
2024-04-26,106698.0,1301.72,0.13,0.04,0.13,0.0,1.0,1274.27,22250.0,104448.0,271.45,,,,0.0,,81199.0,,,,,39001.0,0.0,0.0,100.0,51.21,0.0,0.0,0.0,100.0,30.48,0.4128,55.66,2.4557,0.0122
2024-04-29,96638.0,1101.67,0.12,0.03,0.12,0.0,1.0,1076.02,22250.0,94388.0,253.65,,,,,,,,,,,10060.0,0.0,0.0,100.0,51.21,0.0,0.0,0.0,100.0,22.92,0.4455,61.65,2.2241,0.0114
2024-04-30,85500.0,1008.9,0.11,0.03,0.1,0.0,1.0,982.35,22250.0,83250.0,262.55,,,,,,,,,,,11138.0,0.0,0.0,100.0,84.12,0.0,0.0,0.0,100.0,26.69,0.532,67.64,3.2325,0.0118
2024-05-01,85500.0,1008.9,0.11,0.03,0.1,0.0,1.0,982.35,22250.0,83250.0,262.55,,,,,,,,,,,,0.0,,100.0,84.12,0.0,0.0,0.0,100.0,26.41,0.5338,67.88,3.2325,
2024-05-02,85500.0,991.8,0.11,0.03,0.1,0.0,1.0,965.7,22250.0,83250.0,258.1,,,,,,,,,,,,0.0,,100.0,84.12,0.0,0.0,0.0,100.0,26.08,0.5351,68.09,3.2325,0.0116
2024-05-03,85500.0,923.4,0.11,0.03,0.1,0.0,1.0,899.1,22250.0,83250.0,240.3,,,,,,,,,,,,0.0,,100.0,84.12,0.0,0.0,0.0,100.0,24.86,0.5451,69.27,3.2325,0.0108
2024-05-06,69700.0,947.92,0.09,0.02,0.08,0.0,1.0,881.96,24850.0,64850.0,337.96,2600.0,,2600.0,,,,,2600.0,0.0,,21000.0,0.0,0.0,100.0,85.54,0.0,0.0,0.0,100.0,7.61,0.7438,85.64,2.3993,0.0136
2024-05-07,69700.0,822.46,0.09,0.02,0.08,0.0,1.0,765.23,24850.0,64850.0,293.23,,,,,,,,,,,,0.0,,100.0,85.54,0.0,0.0,0.0,100.0,8.78,0.7099,83.43,2.3993,0.0118
2024-05-08,69700.0,822.46,0.09,0.02,0.08,0.0,1.0,765.23,24850.0,64850.0,293.23,,,,,,,,,,,,0.0,,100.0,85.54,0.0,0.0,0.0,100.0,8.16,0.7276,84.6,2.3993,0.0118
2024-05-09,69700.0,794.58,0.09,0.02,0.08,0.0,1.0,739.29,24850.0,64850.0,283.29,,,,,,,,,,,,0.0,,100.0,85.54,0.0,0.0,0.0,100.0,8.16,0.7276,84.6,2.3993,0.0114
2024-05-10,69700.0,738.82,0.09,0.02,0.08,0.0,1.0,687.41,24850.0,64850.0,263.41,,,,,,,,,,,,0.0,,100.0,85.54,0.0,0.0,0.0,100.0,8.01,0.7319,84.88,2.3993,0.0106
2024-05-13,67100.0,858.88,0.08,0.02,0.08,0.0,1.0,796.8,24850.0,62250.0,318.08,,,,,,,,,,,2600.0,0.0,0.0,100.0,85.54,0.0,0.0,0.0,100.0,7.1,0.7969,88.9,2.3098,0.0128
2024-05-14,24500.0,279.3,0.03,0.01,0.03,0.0,0.0,253.65,22250.0,22250.0,253.65,,,,0.0,,2600.0,,,,,40000.0,0.0,0.0,100.0,76.59,0.0,0.0,0.0,100.0,18.74,0.6954,81.26,0.8434,0.0114
2024-05-15,24500.0,259.7,0.03,0.01,0.03,0.0,0.0,235.85,22250.0,22250.0,235.85,,,,,,,,,,,,0.0,,100.0,84.12,0.0,0.0,0.0,100.0,18.74,0.6954,81.26,0.9263,0.0106
2024-05-16,24500.0,264.6,0.03,0.01,0.03,0.0,0.0,240.3,22250.0,22250.0,240.3,,,,,,,,,,,,0.0,,100.0,84.12,0.0,0.0,0.0,100.0,18.74,0.6954,81.26,0.9263,0.0108
2024-05-17,24500.0,338.1,0.03,0.01,0.03,0.0,0.0,307.05,22250.0,22250.0,307.05,,,,,,,,,,,,0.0,,100.0,84.12,0.0,0.0,0.0,100.0,18.74,0.6954,81.26,0.9263,0.0138
2024-05-20,23800.0,304.64,0.03,0.01,0.03,0.0,0.0,275.84,21550.0,21550.0,275.84,,,,0.0,,700.0,,,,,700.0,0.0,0.0,100.0,83.69,0.0,0.0,0.0,100.0,19.29,0.6886,80.71,0.9243,0.0128
2024-05-21,23800.0,290.36,0.03,0.01,0.03,0.0,0.0,262.91,21550.0,21550.0,262.91,,,,,,,,,,,,0.0,,100.0,83.69,0.0,0.0,0.0,100.0,19.29,0.6886,80.71,0.9243,0.0122
2024-05-22,24200.0,309.76,0.03,0.01,0.03,0.0,0.0,280.96,21950.0,21950.0,280.96,400.0,0.0,,,400.0,,0.0,400.0,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.96,0.6927,81.04,0.9254,0.0128
2024-05-23,24200.0,285.56,0.03,0.01,0.03,0.0,0.0,259.01,21950.0,21950.0,259.01,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.0118
2024-05-24,24200.0,290.4,0.03,0.01,0.03,0.0,0.0,263.4,21950.0,21950.0,263.4,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,19.64,0.6844,80.36,0.9254,0.012
2024-05-27,24200.0,275.88,0.03,0.01,0.03,0.0,0.0,250.23,21950.0,21950.0,250.23,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,19.76,0.6828,80.24,0.9254,0.0114
2024-05-28,24200.0,295.24,0.03,0.01,0.03,0.0,0.0,267.79,21950.0,21950.0,267.79,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.0122
2024-05-29,24200.0,290.4,0.03,0.01,0.03,0.0,0.0,263.4,21950.0,21950.0,263.4,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.012
2024-05-30,24200.0,309.76,0.03,0.01,0.03,0.0,0.0,280.96,21950.0,21950.0,280.96,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.0128
2024-05-31,24200.0,319.44,0.03,0.01,0.03,0.0,0.0,289.74,21950.0,21950.0,289.74,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.0132
2024-06-03,24200.0,319.44,0.03,0.01,0.03,0.0,0.0,289.74,21950.0,21950.0,289.74,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0132
2024-06-04,24200.0,300.08,0.03,0.01,0.03,0.0,0.0,272.18,21950.0,21950.0,272.18,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0124
2024-06-05,24200.0,300.08,0.03,0.01,0.03,0.0,0.0,272.18,21950.0,21950.0,272.18,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0124
2024-06-06,24200.0,285.56,0.03,0.01,0.03,0.0,0.0,259.01,21950.0,21950.0,259.01,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0118
2024-06-07,24200.0,285.56,0.03,0.01,0.03,0.0,0.0,259.01,21950.0,21950.0,259.01,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0118
2024-06-10,24200.0,290.4,0.03,0.01,0.03,0.0,0.0,263.4,21950.0,21950.0,263.4,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.012
2024-06-11,24200.0,290.4,0.03,0.01,0.03,0.0,0.0,263.4,21950.0,21950.0,263.4,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.012
2024-06-12,24200.0,280.72,0.03,0.01,0.03,0.0,0.0,254.62,21950.0,21950.0,254.62,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.0116
2024-06-13,24200.0,280.72,0.03,0.01,0.03,0.0,0.0,254.62,21950.0,21950.0,254.62,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0116
2024-06-14,24200.0,266.2,0.03,0.01,0.03,0.0,0.0,241.45,21950.0,21950.0,241.45,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.011
2024-06-17,24200.0,251.68,0.03,0.01,0.03,0.0,0.0,228.28,21950.0,21950.0,228.28,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,19.38,0.6876,80.62,0.9254,0.0104
2024-06-18,24200.0,256.52,0.03,0.02,0.03,0.0,0.0,232.67,21950.0,21950.0,232.67,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,19.42,0.687,80.58,0.9254,0.0106
2024-06-19,24200.0,295.24,0.03,0.02,0.03,0.0,0.0,267.79,21950.0,21950.0,267.79,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,19.26,0.689,80.74,0.9254,0.0122
2024-06-20,24200.0,266.2,0.03,0.02,0.03,0.0,0.0,241.45,21950.0,21950.0,241.45,,,,,,,,,,,,0.0,,100.0,47.56,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.5244,0.011
2024-06-21,24200.0,266.2,0.03,0.02,0.03,0.0,0.0,241.45,21950.0,21950.0,241.45,,,,,,,,,,,,0.0,,100.0,47.56,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.5244,0.011
2024-06-24,24200.0,256.52,0.03,0.02,0.03,0.0,0.0,232.67,21950.0,21950.0,232.67,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0106
2024-06-25,24200.0,246.84,0.03,0.02,0.03,0.0,0.0,223.89,21950.0,21950.0,223.89,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6926,81.03,0.9254,0.0102
2024-06-26,24200.0,242.0,0.03,0.02,0.03,0.0,0.0,219.5,21950.0,21950.0,219.5,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.01
2024-06-27,24200.0,237.16,0.03,0.03,0.03,0.0,0.0,215.11,21950.0,21950.0,215.11,,,,,,,,,,,,0.0,,100.0,83.94,0.0,0.0,0.0,100.0,18.97,0.6925,81.03,0.9254,0.0098
2024-06-28,21850.0,218.5,0.03,0.02,0.03,0.0,0.0,218.5,19700.0,21850.0,197.0,,,,0.0,,2250.0,,,,,100.0,0.0,0.0,100.0,75.33,0.0,0.0,0.0,100.0,17.21,0.715,82.79,0.8356,0.01
2024-07-01,21850.0,214.13,0.03,0.03,0.03,0.0,0.0,214.13,19700.0,21850.0,193.06,,,,,,,,,,,,0.0,,100.0,75.33,0.0,0.0,0.0,100.0,16.89,0.7193,83.11,0.8356,0.0098
2024-07-02,23650.0,227.04,0.03,0.04,0.03,0.0,0.0,227.04,21500.0,23650.0,206.4,1800.0,0.0,,,1800.0,,0.0,1800.0,,,,0.0,,100.0,38.6,0.0,0.0,0.0,100.0,15.96,0.7317,84.04,0.4246,0.0096
2024-07-03,23850.0,219.42,0.03,0.04,0.03,0.0,0.0,219.42,21700.0,23850.0,199.64,200.0,0.0,,,200.0,,0.0,200.0,,,,0.0,,100.0,38.82,0.0,0.0,0.0,100.0,16.12,0.7295,83.88,0.4267,0.0092
2024-07-04,23850.0,219.42,0.03,0.04,0.03,0.0,0.0,219.42,21700.0,23850.0,199.64,,,,,,,,,,,,0.0,,100.0,38.82,0.0,0.0,0.0,100.0,16.69,0.722,83.31,0.4267,0.0092
2024-07-05,23850.0,219.42,0.03,0.04,0.03,0.0,0.0,219.42,21700.0,23850.0,199.64,,,,,,,,,,,,0.0,,100.0,38.82,0.0,0.0,0.0,100.0,9.04,0.8356,90.96,0.4267,0.0092
2024-07-08,23850.0,228.96,0.03,0.04,0.03,0.0,0.0,228.96,21700.0,23850.0,208.32,,,,,,,,,,,,0.0,,100.0,38.82,0.0,0.0,0.0,100.0,9.05,0.8354,90.95,0.4267,0.0096
2024-07-09,23850.0,228.96,0.03,0.04,0.03,0.0,0.0,228.96,21700.0,23850.0,208.32,,,,,,,,,,,,0.0,,100.0,38.82,0.0,0.0,0.0,100.0,16.03,0.7308,83.97,0.4267,0.0096
2024-07-10,24050.0,226.07,0.03,0.04,0.03,0.0,0.0,226.07,21900.0,24050.0,205.86,200.0,0.0,,,200.0,,0.0,200.0,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,15.88,0.7328,84.12,0.4287,0.0094
2024-07-11,24050.0,221.26,0.03,0.04,0.03,0.0,0.0,221.26,21900.0,24050.0,201.48,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,16.12,0.7296,83.88,0.4287,0.0092
2024-07-12,24050.0,221.26,0.03,0.05,0.03,0.0,0.0,221.26,21900.0,24050.0,201.48,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,16.37,0.7263,83.63,0.4287,0.0092
2024-07-15,24050.0,216.45,0.03,0.05,0.03,0.0,0.0,216.45,21900.0,24050.0,197.1,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,16.38,0.7261,83.62,0.4287,0.009
2024-07-16,24050.0,187.59,0.03,0.05,0.03,0.0,0.0,187.59,21900.0,24050.0,170.82,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,9.1,0.8346,90.9,0.4287,0.0078
2024-07-17,24050.0,216.45,0.03,0.05,0.03,0.0,0.0,216.45,21900.0,24050.0,197.1,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,10.32,0.815,89.68,0.4287,0.009
2024-07-18,24050.0,230.88,0.03,0.05,0.03,0.0,0.0,230.88,21900.0,24050.0,210.24,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,9.1,0.8346,90.9,0.4287,0.0096
2024-07-19,24050.0,230.88,0.03,0.05,0.03,0.0,0.0,230.88,21900.0,24050.0,210.24,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,15.82,0.7336,84.18,0.4287,0.0096
2024-07-22,24050.0,216.45,0.03,0.05,0.03,0.0,0.0,216.45,21900.0,24050.0,197.1,,,,,,,,,,,,0.0,,100.0,39.04,0.0,0.0,0.0,100.0,15.81,0.7338,84.19,0.4287,0.009
2024-07-23,24050.0,235.69,0.03,0.04,0.03,0.0,0.0,235.69,21900.0,24050.0,214.62,,,,,,,,,,,,0.0,,100.0,83.91,0.0,0.0,0.0,100.0,9.13,0.834,90.87,0.9215,0.0098
2024-07-24,24050.0,226.07,0.03,0.04,0.03,0.0,0.0,226.07,21900.0,24050.0,205.86,,,,,,,,,,,,0.0,,100.0,83.91,0.0,0.0,0.0,100.0,15.6,0.7367,84.4,0.9215,0.0094
2024-07-25,24050.0,221.26,0.03,0.04,0.03,0.0,0.0,221.26,21900.0,24050.0,201.48,,,,,,,,,,,,0.0,,100.0,83.91,0.0,0.0,0.0,100.0,16.15,0.7292,83.85,0.9215,0.0092
2024-07-26,24050.0,221.26,0.03,0.04,0.03,0.0,0.0,221.26,21900.0,24050.0,201.48,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,8.95,0.8371,91.05,0.3936,0.0092
2024-07-29,24050.0,235.69,0.03,0.05,0.03,0.0,0.0,235.69,21900.0,24050.0,214.62,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,8.98,0.8366,91.02,0.3936,0.0098
2024-07-30,24050.0,206.83,0.03,0.05,0.03,0.0,0.0,206.83,21900.0,24050.0,188.34,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.63,0.7363,84.37,0.3936,0.0086
2024-07-31,24050.0,230.88,0.03,0.05,0.03,0.0,0.0,230.88,21900.0,24050.0,210.24,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,9.54,0.8274,90.46,0.3936,0.0096
2024-08-01,24050.0,240.5,0.03,0.07,0.03,0.0,0.0,240.5,21900.0,24050.0,219.0,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.93,0.7322,84.07,0.3936,0.01
2024-08-02,24050.0,235.69,0.03,0.08,0.03,0.0,0.0,235.69,21900.0,24050.0,214.62,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.24,0.7416,84.76,0.3936,0.0098
2024-08-05,24050.0,216.45,0.03,0.08,0.03,0.0,0.0,216.45,21900.0,24050.0,197.1,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.46,0.7386,84.54,0.3936,0.009
2024-08-06,24050.0,235.69,0.03,0.09,0.03,0.0,0.0,235.69,21900.0,24050.0,214.62,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,9.07,0.835,90.93,0.3936,0.0098
2024-08-07,24050.0,235.69,0.03,0.09,0.03,0.0,0.0,235.69,21900.0,24050.0,214.62,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.5,0.7381,84.5,0.3936,0.0098
2024-08-08,24050.0,240.5,0.03,0.09,0.03,0.0,0.0,240.5,21900.0,24050.0,219.0,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.5,0.7381,84.5,0.3936,0.01
2024-08-09,24050.0,254.93,0.03,0.09,0.03,0.0,0.0,254.93,21900.0,24050.0,232.14,,,,,,,,,,,,0.0,,100.0,35.84,0.0,0.0,0.0,100.0,15.22,0.742,84.78,0.3936,0.0106
