,LIN FP Equity_DX_SI_QTY,LIN FP Equity_DX_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LIN FP Equity_DX_SI_MV,LIN FP Equity_DX_DSS,LIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY,LIN FP Equity_DX_BROKER_SI_QTY,LIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LIN FP Equity_DX_BROKER_SI_MV_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,LIN FP Equity_DX_BROKER_SI_MV_INC_x,LIN FP Equity_DX_SUPPLY_SI_MV_NEW,LIN FP Equity_DX_BROKER_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_NEW,LIN FP Equity_DX_SUPPLY_SI_MV_DEC,LIN FP Equity_DX_BROKER_SI_QTY_INC,LIN FP Equity_DX_SUPPLY_SI_QTY_DEC,LIN FP Equity_DX_BROKER_SI_MV_NEW_y,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LIN FP Equity_DX_BROKER_SI_MV_INC_y,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,LIN FP Equity_DX_BROKER_SI_MV_ADD,LIN FP Equity_DX_SUPPLY_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_DEC,LIN FP Equity_DX_SUPPLY_SI_MV,LIN FP Equity_DX_BROKER_SI_MV_DEC,LIN FP Equity_DX_SUPPLY_SI_MV_RMV,LIN FP Equity_DX_BROKER_SI_MV_RMV,LIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LIN FP Equity_DX_UTILIZATION_QUANTITY,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LIN FP Equity_DX_ACTIVE_UTILIZATION_MV,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LIN FP Equity_DX_BROKER_SI_CON_RATIO,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LIN FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-04-22,2400.0,48720.0,0.1,0.72,0.04,0.05,0.0,48720.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,2790904.9,,2.81,0.0,,1.0,100.0,0.0175
2020-04-23,2400.0,48720.0,0.1,0.73,0.04,0.05,0.0,48720.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,2790904.9,,2.8,0.0,,1.0,100.0,0.0175
2020-04-24,2400.0,52560.0,0.1,0.77,0.04,0.05,0.0,52560.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3010877.7,,2.83,0.0,,1.0,100.0,0.0175
2020-04-27,2400.0,57600.0,0.1,0.73,0.04,0.05,0.0,57600.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3299592.0,,3.06,0.0,,1.0,100.0,0.0175
2020-04-28,2400.0,59280.0,0.1,0.72,0.04,0.06,0.0,59280.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3395830.1,,3.32,0.0,,1.0,100.0,0.0175
2020-04-29,2400.0,57600.0,0.1,0.71,0.04,0.06,0.0,57600.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3299592.0,,3.37,0.0,,1.0,100.0,0.0175
2020-04-30,2400.0,55200.0,0.1,0.71,0.04,0.06,0.0,55200.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3162109.0,,3.26,0.0,,1.0,100.0,0.0175
2020-05-01,2400.0,55200.0,0.1,0.71,0.04,0.06,0.0,55200.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3162109.0,,3.16,0.0,,1.0,100.0,0.0175
2020-05-04,2400.0,54480.0,0.1,0.71,0.04,0.06,0.0,54480.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3120864.1,,3.17,0.0,,1.0,100.0,0.0175
2020-05-05,11400.0,272460.0,0.46,3.22,0.17,0.26,0.0,164910.0,4500.0,6900.0,107550.0,,,,0.1,,,,,4500.0,,,,0.1,,,4500.0,,0.1,,,,100.0,3.27,0.0,0.0,,0.0,100.0,39.5,0.522,60.5,0.0829
2020-05-06,11400.0,273600.0,0.46,3.3,0.17,0.28,0.0,273600.0,4500.0,11400.0,108000.0,,,,,,4500.0,,,,,,,,,0.11,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,0.0829
2020-05-07,11400.0,272460.0,0.46,3.37,0.17,0.28,0.0,272460.0,4500.0,11400.0,107550.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.65,0.5175,59.35,0.0829
2020-05-08,11400.0,273600.0,0.46,3.53,0.17,0.28,0.0,273600.0,4500.0,11400.0,108000.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.6,0.5177,59.4,0.0829
2020-05-11,11400.0,270180.0,0.46,3.54,0.17,0.28,0.0,270180.0,4500.0,11400.0,106650.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,0.0829
2020-05-12,11400.0,253080.0,0.46,3.6,0.17,0.27,0.0,253080.0,4500.0,11400.0,99900.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.61,0.5176,59.39,0.0829
2020-05-13,11400.0,264480.0,0.46,3.5,0.17,0.26,0.0,264480.0,4500.0,11400.0,104400.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.68,0.5174,59.32,0.0829
2020-05-14,11400.0,247380.0,0.46,3.86,0.17,0.27,0.0,247380.0,4500.0,11400.0,97650.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.67,0.5174,59.33,0.0829
2020-05-15,11400.0,246240.0,0.46,3.98,0.17,0.25,0.0,246240.0,4500.0,11400.0,97200.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.59,0.5177,59.41,0.0829
2020-05-18,11400.0,251940.0,0.46,3.97,0.17,0.25,0.0,251940.0,4500.0,11400.0,99450.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.57,0.5178,59.43,0.0829
2020-05-19,11400.0,267900.0,0.46,3.87,0.17,0.26,0.0,267900.0,4500.0,11400.0,105750.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.63,0.5176,59.37,0.0829
2020-05-20,11400.0,280440.0,0.46,3.71,0.17,0.27,0.0,280440.0,4500.0,11400.0,110700.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.62,0.5176,59.38,0.0829
2020-05-21,11400.0,275880.0,0.46,3.63,0.17,0.29,0.0,275880.0,4500.0,11400.0,108900.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,40.67,0.5174,59.33,0.0829
2020-05-22,6900.0,168360.0,0.28,2.21,0.1,0.17,0.0,168360.0,4500.0,6900.0,109800.0,,,,,,,,,,,,,,,,,4500.0,0.11,0.11,,,100.0,3.27,0.0,0.0,,0.0,100.0,33.57,0.554,66.43,0.0502
2020-05-25,6900.0,172500.0,0.28,2.26,0.1,0.17,0.0,172500.0,4500.0,6900.0,112500.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,3.27,0.0,0.0,,0.0,100.0,33.71,0.5531,66.29,0.0502
2020-05-26,2400.0,63120.0,0.1,0.76,0.04,0.06,0.0,63120.0,0.0,2400.0,0.0,,,,,,,,0.11,,4500.0,,,,,,,4500.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0175
2020-05-27,2400.0,62400.0,0.1,0.8,0.04,0.06,0.0,62400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3574558.0,,3.61,0.0,,1.0,100.0,0.0175
2020-05-28,2400.0,63360.0,0.1,0.84,0.04,0.06,0.0,63360.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3629551.2,,3.57,0.0,,1.0,100.0,0.0175
2020-05-29,2400.0,62160.0,0.1,0.86,0.04,0.06,0.0,62160.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3560809.7,,3.61,0.0,,1.0,100.0,0.0175
2020-06-01,2400.0,61440.0,0.1,0.88,0.04,0.06,0.0,61440.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3519564.8,,3.56,0.0,,1.0,100.0,0.0175
2020-06-02,2400.0,61440.0,0.1,0.88,0.04,0.06,0.0,61440.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3519564.8,,3.51,0.0,,1.0,100.0,0.0175
2020-06-03,2400.0,62400.0,0.1,0.91,0.04,0.06,0.0,62400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3574558.0,,3.52,0.0,,1.0,100.0,0.0175
2020-06-04,2400.0,61920.0,0.1,0.92,0.04,0.06,0.0,61920.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3547061.4,,3.55,0.0,,1.0,100.0,0.0175
2020-06-05,2400.0,61680.0,0.1,0.95,0.04,0.06,0.0,61680.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3533313.1,,3.55,0.0,,1.0,100.0,0.0175
2020-06-08,2400.0,62160.0,0.1,0.95,0.04,0.06,0.0,62160.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3560809.7,,3.54,0.0,,1.0,100.0,0.0175
2020-06-09,2400.0,61440.0,0.1,1.02,0.04,0.06,0.0,61440.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3519564.8,,3.55,0.0,,1.0,100.0,0.0175
2020-06-10,2400.0,61440.0,0.1,1.08,0.04,0.06,0.0,61440.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3519564.8,,3.52,0.0,,1.0,100.0,0.0175
2020-06-11,2400.0,60240.0,0.1,1.12,0.04,0.06,0.0,60240.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3450823.3,,3.52,0.0,,1.0,100.0,0.0175
2020-06-12,2400.0,60960.0,0.1,1.17,0.04,0.06,0.0,60960.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3492068.2,,3.48,0.0,,1.0,100.0,0.0175
2020-06-15,2400.0,62880.0,0.1,1.17,0.04,0.06,0.0,62880.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3602054.6,,3.5,0.0,,1.0,100.0,0.0175
2020-06-16,2400.0,62160.0,0.1,1.28,0.04,0.06,0.0,62160.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3560809.7,,3.59,0.0,,1.0,100.0,0.0175
2020-06-17,2400.0,61920.0,0.1,1.18,0.04,0.06,0.0,61920.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141983.0,3663161.4,,3.67,0.0,,1.0,100.0,0.0169
2020-06-18,2400.0,62400.0,0.1,1.11,0.04,0.06,0.0,62400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140183.0,3644758.0,,3.62,0.0,,1.0,100.0,0.0171
2020-06-19,2400.0,61680.0,0.1,0.93,0.04,0.06,0.0,61680.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137883.0,3543593.1,,3.58,0.0,,1.0,100.0,0.0174
2020-06-22,2400.0,60720.0,0.1,0.9,0.04,0.06,0.0,60720.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137883.0,3488439.9,,3.52,0.0,,1.0,100.0,0.0174
2020-06-23,2400.0,62400.0,0.1,0.79,0.04,0.06,0.0,62400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137883.0,3584958.0,,3.5,0.0,,1.0,100.0,0.0174
2020-06-24,2400.0,62400.0,0.1,0.82,0.04,0.06,0.0,62400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3574558.0,,3.59,0.0,,1.0,100.0,0.0175
2020-06-25,2400.0,63600.0,0.1,0.81,0.04,0.06,0.0,63600.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3643299.5,,3.59,0.0,,1.0,100.0,0.0175
2020-06-26,2400.0,64800.0,0.1,0.81,0.04,0.06,0.0,64800.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3712041.0,,3.65,0.0,,1.0,100.0,0.0175
2020-06-29,2400.0,65760.0,0.1,0.78,0.04,0.06,0.0,65760.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3767034.2,,3.72,0.0,,1.0,100.0,0.0175
2020-06-30,2400.0,66480.0,0.1,0.78,0.04,0.07,0.0,66480.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3808279.1,,3.78,0.0,,1.0,100.0,0.0175
2020-07-01,2400.0,68880.0,0.1,0.82,0.04,0.07,0.0,68880.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3945762.1,,3.83,0.0,,1.0,100.0,0.0175
2020-07-02,2400.0,66720.0,0.1,0.85,0.04,0.07,0.0,66720.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3822027.4,,3.93,0.0,,1.0,100.0,0.0175
2020-07-03,2400.0,65160.0,0.1,0.83,0.04,0.07,0.0,65160.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137483.0,3732663.56,,3.82,0.0,,1.0,100.0,0.0175
2020-07-06,2400.0,65040.0,0.1,0.85,0.04,0.07,0.0,65040.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137378.0,3722943.8,,3.81,0.0,,1.0,100.0,0.0175
2020-07-07,2400.0,64320.0,0.1,0.87,0.04,0.07,0.0,64320.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137084.0,3673851.2,,3.72,0.0,,1.0,100.0,0.0175
2020-07-08,2400.0,64560.0,0.1,0.9,0.04,0.06,0.0,64560.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137084.0,3687559.6,,3.67,0.0,,1.0,100.0,0.0175
2020-07-09,2400.0,61200.0,0.1,0.9,0.04,0.06,0.0,61200.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137084.0,3495642.0,,3.66,0.0,,1.0,100.0,0.0175
2020-07-10,2400.0,61200.0,0.1,0.86,0.04,0.06,0.0,61200.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137084.0,3495642.0,,3.49,0.0,,1.0,100.0,0.0175
2020-07-13,2400.0,62400.0,0.1,0.87,0.04,0.06,0.0,62400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137084.0,3564184.0,,3.5,0.0,,1.0,100.0,0.0175
2020-07-14,2400.0,61920.0,0.1,0.87,0.04,0.06,0.0,61920.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,137484.0,3547087.2,,3.57,0.0,,1.0,100.0,0.0175
2020-07-15,2400.0,62160.0,0.1,0.86,0.04,0.06,0.0,62160.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136955.0,3547134.5,,3.53,0.0,,1.0,100.0,0.0175
2020-07-16,2400.0,61680.0,0.1,0.86,0.04,0.06,0.0,61680.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136809.0,3515991.3,,3.55,0.0,,1.0,100.0,0.0175
2020-07-17,2400.0,60480.0,0.1,0.86,0.04,0.06,0.0,60480.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136909.0,3450106.8,,3.51,0.0,,1.0,100.0,0.0175
2020-07-20,2400.0,57360.0,0.1,0.86,0.04,0.06,0.0,57360.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136809.0,3269735.1,,3.41,0.0,,1.0,100.0,0.0175
2020-07-21,2400.0,55200.0,0.1,0.84,0.04,0.06,0.0,55200.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136809.0,3146607.0,,3.23,0.0,,1.0,100.0,0.0175
2020-07-22,2400.0,57120.0,0.1,0.79,0.04,0.06,0.0,57120.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136809.0,3256054.2,,3.15,0.0,,1.0,100.0,0.0175
2020-07-23,2400.0,56640.0,0.1,0.75,0.04,0.06,0.0,56640.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,133859.0,3159072.4,,3.18,0.0,,1.0,100.0,0.0179
2020-07-24,2400.0,56880.0,0.1,0.73,0.04,0.06,0.0,56880.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,133859.0,3172458.3,,3.15,0.0,,1.0,100.0,0.0179
2020-07-27,2400.0,58080.0,0.1,0.72,0.04,0.06,0.0,58080.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,133598.0,3233071.6,,3.16,0.0,,1.0,100.0,0.018
2020-07-28,2400.0,58320.0,0.1,0.71,0.04,0.06,0.0,58320.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2999300.4,,3.0,0.0,,1.0,100.0,0.0194
2020-07-29,2400.0,57360.0,0.1,0.65,0.04,0.06,0.0,57360.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2949929.2,,2.98,0.0,,1.0,100.0,0.0194
2020-07-30,2400.0,57120.0,0.1,0.64,0.04,0.06,0.0,57120.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2937586.4,,2.94,0.0,,1.0,100.0,0.0194
2020-07-31,2400.0,56880.0,0.1,0.72,0.04,0.06,0.0,56880.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2925243.6,,2.94,0.0,,1.0,100.0,0.0194
2020-08-03,2400.0,55440.0,0.1,0.51,0.04,0.06,0.0,55440.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2851186.8,,2.92,0.0,,1.0,100.0,0.0194
2020-08-04,2400.0,55680.0,0.1,0.55,0.04,0.06,0.0,55680.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2863529.6,,2.84,0.0,,1.0,100.0,0.0194
2020-08-05,2400.0,56400.0,0.1,0.54,0.04,0.06,0.0,56400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2900558.0,,2.86,0.0,,1.0,100.0,0.0194
2020-08-06,2400.0,57840.0,0.1,0.52,0.04,0.06,0.0,57840.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2974614.8,,2.91,0.0,,1.0,100.0,0.0194
2020-08-07,2400.0,58800.0,0.1,0.42,0.04,0.06,0.0,58800.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,3023986.0,,2.99,0.0,,1.0,100.0,0.0194
2020-08-10,2400.0,58560.0,0.1,0.42,0.04,0.06,0.0,58560.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,3011643.2,,3.03,0.0,,1.0,100.0,0.0194
2020-08-11,2400.0,58560.0,0.1,0.42,0.04,0.06,0.0,58560.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,3011643.2,,3.02,0.0,,1.0,100.0,0.0194
2020-08-12,7400.0,181300.0,0.3,1.27,0.11,0.18,0.0,181300.0,0.0,7400.0,0.0,,,,0.12,,,,,5000.0,,,,0.12,,,,,0.0,,,,0.0,0.0,123428.0,3023986.0,,3.01,0.0,,1.0,100.0,0.06
2020-08-13,7400.0,179080.0,0.3,1.27,0.11,0.18,0.0,179080.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,2986957.6,,3.02,0.0,,1.0,100.0,0.06
2020-08-14,7400.0,181300.0,0.3,1.26,0.11,0.18,0.0,181300.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,3023986.0,,2.99,0.0,,1.0,100.0,0.06
2020-08-17,7400.0,181300.0,0.3,1.23,0.11,0.18,0.0,181300.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123428.0,3023986.0,,3.02,0.0,,1.0,100.0,0.06
2020-08-18,7600.0,194560.0,0.3,1.21,0.11,0.19,0.0,194560.0,200.0,7600.0,5120.0,,,,0.0,,,,,200.0,,,,0.0,,,200.0,,0.0,,,,0.16,0.16,123628.0,3164876.8,,3.05,0.16,,1.0,100.0,0.0614
2020-08-19,7600.0,186960.0,0.3,1.16,0.11,0.2,0.0,186960.0,200.0,7600.0,4920.0,,,,,,,,,,,,,,,,,,0.01,,,,0.16,0.16,123628.0,3041248.8,,3.15,0.16,,1.0,100.0,0.0614
2020-08-20,7700.0,187880.0,0.31,1.11,0.12,0.19,0.0,187880.0,300.0,7700.0,7320.0,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.01,,,,0.24,0.24,123728.0,3018963.2,,3.04,0.24,,1.0,100.0,0.0621
2020-08-21,7700.0,188650.0,0.31,1.12,0.12,0.19,0.0,188650.0,300.0,7700.0,7350.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3031336.0,,3.03,0.24,,1.0,100.0,0.0621
2020-08-24,7700.0,189420.0,0.31,1.11,0.12,0.19,0.0,189420.0,300.0,7700.0,7380.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3043708.8,,3.03,0.24,,1.0,100.0,0.0621
2020-08-25,7700.0,190190.0,0.31,1.07,0.12,0.19,0.0,190190.0,300.0,7700.0,7410.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3056081.6,,3.04,0.24,,1.0,100.0,0.0621
2020-08-26,7700.0,192500.0,0.31,1.06,0.12,0.19,0.0,192500.0,300.0,7700.0,7500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3093200.0,,3.06,0.24,,1.0,100.0,0.0621
2020-08-27,7700.0,192500.0,0.31,1.04,0.12,0.19,0.0,192500.0,300.0,7700.0,7500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3093200.0,,3.09,0.24,,1.0,100.0,0.0621
2020-08-28,7700.0,192500.0,0.31,1.04,0.12,0.19,0.0,192500.0,300.0,7700.0,7500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3093200.0,,3.08,0.24,,1.0,100.0,0.0621
2020-08-31,7700.0,195580.0,0.31,1.02,0.12,0.19,0.0,195580.0,300.0,7700.0,7620.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3142691.2,,3.1,0.24,,1.0,100.0,0.0621
2020-09-01,7700.0,197120.0,0.31,1.01,0.12,0.2,0.0,197120.0,300.0,7700.0,7680.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3167436.8,,3.14,0.24,,1.0,100.0,0.0621
2020-09-02,7700.0,198660.0,0.31,1.03,0.12,0.2,0.0,198660.0,300.0,7700.0,7740.0,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,123728.0,3192182.4,,3.18,0.24,,1.0,100.0,0.0621
2020-09-03,7500.0,198750.0,0.3,1.02,0.11,0.19,0.0,198750.0,100.0,7500.0,2650.0,,,,,,,,0.01,,200.0,,,,,,,200.0,0.0,0.0,,,0.08,0.08,123528.0,3273492.0,,3.2,0.08,,1.0,100.0,0.0607
2020-09-04,7500.0,196500.0,0.3,0.99,0.11,0.2,0.0,196500.0,100.0,7500.0,2620.0,,,,,,,,,,,,,,,,,,0.0,,,,0.08,0.08,123528.0,3236433.6,,3.26,0.08,,1.0,100.0,0.0607
2020-09-07,7500.0,198000.0,0.3,1.0,0.11,0.2,0.0,198000.0,100.0,7500.0,2640.0,,,,,,,,,,,,,,,,,,0.0,,,,0.08,0.08,123528.0,3261139.2,,3.24,0.08,,1.0,100.0,0.0607
2020-09-08,7500.0,195000.0,0.3,0.99,0.11,0.2,0.0,195000.0,100.0,7500.0,2600.0,,,,,,,,,,,,,,,,,,0.0,,,,0.08,0.08,123528.0,3211728.0,,3.26,0.08,,1.0,100.0,0.0607
2020-09-09,10899.0,283374.0,0.44,1.53,0.16,0.28,0.0,283374.0,3499.0,10899.0,90974.0,,,,,,3399.0,,,,,,,,,0.09,3399.0,,0.09,,,,2.83,2.83,120129.0,3123354.0,,3.12,2.83,31.23,0.5705,68.77,0.0882
2020-09-10,10899.0,298632.6,0.44,1.55,0.16,0.29,0.0,298632.6,3499.0,10899.0,95872.6,,,,,,,,0.09,,3399.0,,,,,,,,0.1,,,,2.83,2.83,120129.0,3291534.6,,3.15,2.96,32.44,0.5617,67.56,0.0882
2020-09-11,10899.0,300812.4,0.44,1.45,0.16,0.3,0.0,300812.4,3499.0,10899.0,96572.4,,,,,,,,,,,,,,,,,,0.1,,,,2.83,2.83,120129.0,3315560.4,,3.3,2.84,31.31,0.5699,68.69,0.0882
