,ALTHE FP Equity_DX_SI_QTY,ALTHE FP Equity_DX_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHE FP Equity_DX_SI_MV,ALTHE FP Equity_DX_DSS,ALTHE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SUPPLY_SI_QTY,ALTHE FP Equity_DX_BROKER_SI_QTY,ALTHE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHE FP Equity_DX_BROKER_SI_MV_INC_x,ALTHE FP Equity_DX_BROKER_SI_QTY_ADD,ALTHE FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHE FP Equity_DX_BROKER_SI_QTY_INC,ALTHE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHE FP Equity_DX_BROKER_SI_MV_INC_y,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHE FP Equity_DX_BROKER_SI_MV_ADD,ALTHE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHE FP Equity_DX_BROKER_SI_QTY_DEC,ALTHE FP Equity_DX_SUPPLY_SI_MV,ALTHE FP Equity_DX_BROKER_SI_MV_DEC,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHE FP Equity_DX_BROKER_SI_CON_RATIO,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-07,9567.0,5740.2,0.02,0.43,0.02,0.01,0.0,5532.0,9220.0,9220.0,5532.0,,,,,,,,,,,,0.01,,100.0,19.71,0.0,0.0,0.0,100.0,7.41,0.8628,92.59,0.2045
2023-07-10,9567.0,5740.2,0.02,0.47,0.02,0.01,0.0,5532.0,9220.0,9220.0,5532.0,,,,,,,,,,,,0.01,,100.0,18.86,0.0,0.0,0.0,100.0,7.25,0.8654,92.75,0.1957
2023-07-11,9567.0,5663.66,0.02,0.46,0.02,0.01,0.0,5458.24,9220.0,9220.0,5458.24,,,,,,,,,,,,0.01,,100.0,18.86,0.0,0.0,0.0,100.0,7.34,0.8639,92.66,0.1957
2023-07-12,10169.0,6203.09,0.03,0.5,0.02,0.01,0.0,5807.81,9521.0,9521.0,5807.81,301.0,0.0,,,301.0,,0.0,301.0,,,,0.01,,100.0,13.05,0.0,0.0,0.0,100.0,12.42,0.7825,87.58,0.1393
2023-07-13,10169.0,6101.4,0.03,0.74,0.02,0.01,0.0,5712.6,9521.0,9521.0,5712.6,,,,,,,,,,,,0.01,,100.0,13.27,0.0,0.0,0.0,100.0,12.93,0.7748,87.07,0.1417
2023-07-14,10169.0,6264.1,0.03,0.74,0.02,0.01,0.0,5864.94,9521.0,9521.0,5864.94,,,,,,,,,,,,0.01,,100.0,13.27,0.0,0.0,0.0,100.0,12.45,0.7819,87.55,0.1417
2023-07-17,21321.0,12792.6,0.05,1.57,0.05,0.01,0.0,12792.6,21321.0,21321.0,12792.6,11800.0,0.01,,,11800.0,,0.01,11800.0,,,,0.01,,100.0,29.75,0.0,0.0,0.0,100.0,39.75,0.521,60.25,0.2975
2023-07-18,20974.0,12794.14,0.05,1.61,0.05,0.01,0.0,12794.14,20974.0,20974.0,12794.14,,,,0.0,,347.0,,,,,347.0,0.01,0.0,100.0,28.7,0.0,0.0,0.0,100.0,42.71,0.5106,57.29,0.287
2023-07-19,20974.0,13003.88,0.05,1.64,0.05,0.01,0.0,13003.88,20974.0,20974.0,13003.88,,,,,,,,,,,,0.01,,100.0,29.06,0.0,0.0,0.0,100.0,42.71,0.5106,57.29,0.2906
2023-07-20,20673.0,12569.18,0.05,1.62,0.05,0.01,0.0,12569.18,20673.0,20673.0,12569.18,,,,0.0,,301.0,,,,,301.0,0.01,0.0,100.0,28.92,0.0,0.0,0.0,100.0,42.44,0.5114,57.56,0.2892
2023-07-21,20673.0,12817.26,0.05,1.62,0.05,0.01,0.0,12817.26,20673.0,20673.0,12817.26,,,,,,,,,,,,0.01,,100.0,28.84,0.0,0.0,0.0,100.0,43.32,0.5089,56.68,0.2884
2023-07-24,20673.0,12775.91,0.05,1.74,0.05,0.01,0.0,12775.91,20673.0,20673.0,12775.91,,,,,,,,,,,,0.01,,100.0,28.84,0.0,0.0,0.0,100.0,42.84,0.5102,57.16,0.2884
2023-07-25,20673.0,12403.8,0.05,1.75,0.05,0.01,0.0,12403.8,20673.0,20673.0,12403.8,,,,,,,,,,,,0.01,,100.0,43.18,0.0,0.0,0.0,100.0,42.12,0.5124,57.88,0.4318
2023-07-26,20673.0,11452.84,0.05,1.69,0.05,0.01,0.0,11452.84,20673.0,20673.0,11452.84,,,,,,,,,,,,0.01,,100.0,43.18,0.0,0.0,0.0,100.0,40.98,0.5163,59.02,0.4318
2023-07-27,20673.0,12031.69,0.05,1.54,0.05,0.01,0.0,12031.69,20673.0,20673.0,12031.69,,,,,,,,,,,,0.01,,100.0,40.47,0.0,0.0,0.0,100.0,43.87,0.5075,56.13,0.4047
2023-07-28,20673.0,11990.34,0.05,1.46,0.05,0.01,0.0,11990.34,20673.0,20673.0,11990.34,,,,,,,,,,,,0.01,,100.0,37.49,0.0,0.0,0.0,100.0,42.5,0.5112,57.5,0.3749
2023-07-31,20673.0,12403.8,0.05,1.43,0.05,0.01,0.0,12403.8,20673.0,20673.0,12403.8,,,,,,,,,,,,0.01,,100.0,40.75,0.0,0.0,0.0,100.0,43.75,0.5078,56.25,0.4075
2023-08-01,20673.0,12610.53,0.05,1.47,0.05,0.01,0.0,12610.53,20673.0,20673.0,12610.53,,,,,,,,,,,,0.01,,100.0,31.39,0.0,0.0,0.0,100.0,43.33,0.5089,56.67,0.3139
2023-08-02,20673.0,12693.22,0.05,1.54,0.05,0.01,0.0,12693.22,20673.0,20673.0,12693.22,,,,,,,,,,,,0.01,,100.0,31.39,0.0,0.0,0.0,100.0,43.08,0.5096,56.92,0.3139
2023-08-03,20673.0,12899.95,0.05,1.56,0.05,0.01,0.0,12899.95,20673.0,20673.0,12899.95,,,,,,,,,,,,0.01,,100.0,30.97,0.0,0.0,0.0,100.0,43.08,0.5096,56.92,0.3097
2023-08-04,20673.0,13065.34,0.05,1.65,0.05,0.01,0.0,13065.34,20673.0,20673.0,13065.34,,,,,,,,,,,,0.01,,100.0,30.97,0.0,0.0,0.0,100.0,43.0,0.5098,57.0,0.3097
2023-08-07,20673.0,13313.41,0.05,1.69,0.05,0.01,0.0,13313.41,20673.0,20673.0,13313.41,,,,,,,,,,,,0.01,,100.0,31.35,0.0,0.0,0.0,100.0,42.68,0.5107,57.32,0.3135
2023-08-08,20673.0,13644.18,0.05,1.69,0.05,0.01,0.0,13644.18,20673.0,20673.0,13644.18,,,,,,,,,,,,0.01,,100.0,31.49,0.0,0.0,0.0,100.0,43.3,0.509,56.7,0.3149
2023-08-09,20673.0,13644.18,0.05,1.65,0.05,0.01,0.0,13644.18,20673.0,20673.0,13644.18,,,,,,,,,,,,0.01,,100.0,31.63,0.0,0.0,0.0,100.0,42.92,0.51,57.08,0.3163
2023-08-10,20673.0,13230.72,0.05,1.74,0.05,0.01,0.0,5678.72,20673.0,8873.0,13230.72,,,,,,,,,,,11800.0,0.01,0.01,100.0,31.49,0.0,0.0,0.0,100.0,42.19,0.5122,57.81,0.3149
2023-08-11,8873.0,5856.18,0.02,0.77,0.02,0.01,0.0,5856.18,8873.0,8873.0,5856.18,,,,0.01,,11800.0,,,,,,0.01,,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.1352
2023-08-14,8873.0,5572.24,0.02,0.87,0.02,0.01,0.0,5572.24,8873.0,8873.0,5572.24,,,,,,,,,,,,0.01,,100.0,13.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.1354
2023-08-15,8873.0,5696.47,0.02,0.96,0.02,0.01,0.0,5696.47,8873.0,8873.0,5696.47,,,,,,,,,,,,0.01,,100.0,13.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.1329
2023-08-16,8873.0,5625.48,0.02,1.0,0.02,0.01,0.0,5625.48,8873.0,8873.0,5625.48,,,,,,,,,,,,0.01,,100.0,13.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.1329
2023-08-17,9289.0,5573.4,0.02,1.07,0.02,0.01,0.0,5448.6,9081.0,9081.0,5448.6,,,208.0,,,,,,0.0,208.0,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,4.72,0.9101,95.28,0.1392
2023-08-18,9289.0,5573.4,0.02,1.12,0.02,0.01,0.0,5448.6,9081.0,9081.0,5448.6,,,,,,,,,,,,0.01,,100.0,13.6,0.0,0.0,0.0,100.0,4.48,0.9144,95.52,0.1392
2023-08-21,9289.0,5573.4,0.02,1.25,0.02,0.01,0.0,5448.6,9081.0,9081.0,5448.6,,,,,,,,,,,,0.01,,100.0,9.79,0.0,0.0,0.0,100.0,4.48,0.9144,95.52,0.1001
2023-08-22,9289.0,5573.4,0.02,1.34,0.02,0.01,0.0,5448.6,9081.0,9081.0,5448.6,,,,,,,,,,,,0.01,,100.0,9.77,0.0,0.0,0.0,100.0,4.48,0.9144,95.52,0.0999
2023-08-23,9289.0,5573.4,0.02,1.34,0.02,0.01,0.0,5448.6,9081.0,9081.0,5448.6,,,,,,,,,,,,0.01,,100.0,9.78,0.0,0.0,0.0,100.0,4.48,0.9144,95.52,0.1
2023-08-24,9289.0,5703.45,0.02,1.33,0.02,0.01,0.0,5575.73,9081.0,9081.0,5575.73,,,,,,,,,,,,0.01,,100.0,9.78,0.0,0.0,0.0,100.0,4.38,0.9162,95.62,0.1
2023-08-25,9291.0,5686.09,0.02,1.31,0.02,0.01,0.0,5558.18,9082.0,9082.0,5558.18,1.0,0.0,,,1.0,,0.0,1.0,,,,0.01,,100.0,9.78,0.0,0.0,0.0,100.0,4.51,0.9138,95.49,0.1001
2023-08-28,9291.0,5760.42,0.02,1.29,0.02,0.01,0.0,5630.84,9082.0,9082.0,5630.84,,,,,,,,,,,,0.01,,100.0,10.47,0.0,0.0,0.0,100.0,4.44,0.9151,95.56,0.1071
2023-08-29,9767.0,6075.07,0.03,1.35,0.02,0.01,0.0,5797.04,9320.0,9320.0,5797.04,238.0,0.0,,,238.0,,0.0,238.0,,,,0.01,,100.0,10.74,0.0,0.0,0.0,100.0,9.13,0.8341,90.87,0.1126
2023-08-30,9767.0,6133.68,0.03,1.34,0.02,0.01,0.0,5852.96,9320.0,9320.0,5852.96,,,,,,,,,,,,0.01,,100.0,10.74,0.0,0.0,0.0,100.0,9.07,0.835,90.93,0.1126
2023-08-31,9767.0,6055.54,0.03,1.27,0.02,0.01,0.0,5778.4,9320.0,9320.0,5778.4,,,,,,,,,,,,0.01,,100.0,11.02,0.0,0.0,0.0,100.0,9.26,0.8319,90.74,0.1155
2023-09-01,9767.0,6036.01,0.03,1.29,0.02,0.01,0.0,5759.76,9320.0,9320.0,5759.76,,,,,,,,,,,,0.01,,100.0,11.02,0.0,0.0,0.0,100.0,9.18,0.8333,90.82,0.1155
2023-09-04,9349.0,5871.17,0.02,1.24,0.02,0.01,0.0,5721.71,9111.0,9111.0,5721.71,,,,0.0,,209.0,,,,,209.0,0.01,0.0,100.0,10.71,0.0,0.0,0.0,100.0,5.08,0.9036,94.92,0.1099
2023-09-05,9349.0,5852.47,0.02,1.24,0.02,0.01,0.0,5703.49,9111.0,9111.0,5703.49,,,,,,,,,,,,0.01,,100.0,10.71,0.0,0.0,0.0,100.0,5.11,0.9031,94.89,0.1099
2023-09-06,8873.0,5501.26,0.02,1.19,0.02,0.01,0.0,5501.26,8873.0,8873.0,5501.26,,,,0.0,,238.0,,,,,238.0,0.01,0.0,100.0,10.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.1043
2023-09-07,8873.0,5448.02,0.02,1.4,0.02,0.01,0.0,5448.02,8873.0,8873.0,5448.02,,,,,,,,,,,,0.01,,100.0,9.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0982
2023-09-08,8873.0,5430.28,0.02,1.44,0.02,0.01,0.0,5430.28,8873.0,8873.0,5430.28,,,,,,,,,,,,0.01,,100.0,10.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1026
2023-09-11,8873.0,5430.28,0.02,1.43,0.02,0.01,0.0,5430.28,8873.0,8873.0,5430.28,,,,,,,,,,,,0.01,,100.0,10.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1023
2023-09-12,8873.0,5377.04,0.02,1.54,0.02,0.01,0.0,5377.04,8873.0,8873.0,5377.04,,,,,,,,,,,,0.01,,100.0,10.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.1032
2023-09-13,8873.0,5377.04,0.02,1.59,0.02,0.01,0.0,5377.04,8873.0,8873.0,5377.04,,,,,,,,,,,,0.01,,100.0,9.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0966
2023-09-14,8873.0,5288.31,0.02,1.88,0.02,0.01,0.0,5288.31,8873.0,8873.0,5288.31,,,,,,,,,,,,0.01,,100.0,9.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0965
2023-09-15,8873.0,5288.31,0.02,1.93,0.02,0.01,0.0,5288.31,8873.0,8873.0,5288.31,,,,,,,,,,,,0.01,,100.0,9.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0965
2023-09-18,8873.0,5075.36,0.02,1.94,0.02,0.01,0.0,5075.36,8873.0,8873.0,5075.36,,,,,,,,,,,,0.01,,100.0,10.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.1018
2023-09-19,8873.0,5181.83,0.02,1.94,0.02,0.01,0.0,5181.83,8873.0,8873.0,5181.83,,,,,,,,,,,,0.01,,100.0,9.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0999
2023-09-20,8873.0,5110.85,0.02,2.05,0.02,0.01,0.0,5110.85,8873.0,8873.0,5110.85,,,,,,,,,,,,0.01,,100.0,10.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1012
2023-09-21,8873.0,5075.36,0.02,2.14,0.02,0.01,0.0,5075.36,8873.0,8873.0,5075.36,,,,,,,,,,,,0.01,,100.0,10.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1023
2023-09-22,8939.0,5113.11,0.02,2.15,0.02,0.01,0.0,5094.23,8906.0,8906.0,5094.23,,,33.0,,,,,,0.0,33.0,,0.01,,100.0,10.27,0.0,0.0,0.0,100.0,0.74,0.9853,99.26,0.103
2023-09-25,8939.0,5023.72,0.02,1.99,0.02,0.01,0.0,5005.17,8906.0,8906.0,5005.17,,,,,,,,,,,,0.01,,100.0,10.27,0.0,0.0,0.0,100.0,0.75,0.9851,99.25,0.103
2023-09-26,9093.0,5055.71,0.02,2.09,0.02,0.01,0.0,4994.55,8983.0,8983.0,4994.55,77.0,0.0,,,77.0,,0.0,77.0,,,,0.01,,100.0,9.39,0.0,0.0,0.0,100.0,2.44,0.9523,97.56,0.0951
2023-09-27,9093.0,5055.71,0.02,2.11,0.02,0.01,0.0,4994.55,8983.0,8983.0,4994.55,,,,,,,,,,,,0.01,,100.0,9.29,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,0.0941
2023-09-28,9093.0,5092.08,0.02,2.2,0.02,0.01,0.0,5030.48,8983.0,8983.0,5030.48,,,,,,,,,,,,0.01,,100.0,9.29,0.0,0.0,0.0,100.0,2.4,0.9531,97.6,0.0941
2023-09-29,9093.0,5201.2,0.02,2.34,0.02,0.01,0.0,5138.28,8983.0,8983.0,5138.28,,,,,,,,,,,,0.01,,100.0,9.29,0.0,0.0,0.0,100.0,2.37,0.9537,97.63,0.0941
2023-10-02,9093.0,5183.01,0.02,2.34,0.02,0.01,0.0,5120.31,8983.0,8983.0,5120.31,,,,,,,,,,,,0.01,,100.0,9.51,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,0.0963
2023-10-03,9093.0,5019.34,0.02,2.09,0.02,0.01,0.0,4958.62,8983.0,8983.0,4958.62,,,,,,,,,,,,0.01,,100.0,9.5,0.0,0.0,0.0,100.0,2.5,0.9513,97.5,0.0962
2023-10-04,9093.0,5019.34,0.02,2.03,0.02,0.01,0.0,4958.62,8983.0,8983.0,4958.62,,,,,,,,,,,,0.0,,100.0,9.27,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,0.0938
2023-10-05,9093.0,5019.34,0.02,1.99,0.02,0.01,0.0,4958.62,8983.0,8983.0,4958.62,,,,,,,,,,,,0.0,,100.0,9.26,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,0.0937
2023-10-06,9093.0,5019.34,0.02,2.0,0.02,0.01,0.0,4958.62,8983.0,8983.0,4958.62,,,,,,,,,,,,0.0,,100.0,9.26,0.0,0.0,0.0,100.0,2.42,0.9527,97.58,0.0937
2023-10-09,9093.0,4928.41,0.02,2.05,0.02,0.0,0.0,4868.79,8983.0,8983.0,4868.79,,,,,,,,,,,,0.0,,100.0,8.84,0.0,0.0,0.0,100.0,2.46,0.952,97.54,0.0895
2023-10-10,9093.0,5001.15,0.02,2.04,0.02,0.01,0.0,4940.65,8983.0,8983.0,4940.65,,,,,,,,,,,,0.0,,100.0,8.81,0.0,0.0,0.0,100.0,2.39,0.9534,97.61,0.0892
2023-10-11,9093.0,5364.87,0.02,1.74,0.02,0.01,0.0,5299.97,8983.0,8983.0,5299.97,,,,,,,,,,,,0.0,,100.0,8.81,0.0,0.0,0.0,100.0,2.26,0.9558,97.74,0.0892
2023-10-12,9093.0,5292.13,0.02,1.79,0.02,0.01,0.0,5228.11,8983.0,8983.0,5228.11,,,,,,,,,,,,0.01,,100.0,8.97,0.0,0.0,0.0,100.0,2.45,0.9522,97.55,0.0908
2023-10-13,9445.0,5345.87,0.02,1.62,0.02,0.01,0.0,5183.99,9159.0,9159.0,5183.99,176.0,0.0,,,176.0,,0.0,176.0,,,,0.01,,100.0,9.15,0.0,0.0,0.0,100.0,6.22,0.8834,93.78,0.0943
2023-10-16,9445.0,5345.87,0.02,1.57,0.02,0.01,0.0,5183.99,9159.0,9159.0,5183.99,,,,,,,,,,,,0.01,,100.0,9.0,0.0,0.0,0.0,100.0,6.06,0.8862,93.94,0.0928
2023-10-17,9225.0,5129.1,0.02,1.54,0.02,0.01,0.0,5031.24,9049.0,9049.0,5031.24,,,,0.0,,110.0,,,,,110.0,0.01,0.0,100.0,8.89,0.0,0.0,0.0,100.0,3.88,0.9254,96.12,0.0906
2023-10-18,9225.0,4926.15,0.02,1.66,0.02,0.0,0.0,4832.17,9049.0,9049.0,4832.17,,,,,,,,,,,,0.01,,100.0,8.89,0.0,0.0,0.0,100.0,3.97,0.9238,96.03,0.0906
2023-10-19,9225.0,5036.85,0.02,1.53,0.02,0.01,0.0,4940.75,9049.0,9049.0,4940.75,,,,,,,,,,,,0.0,,100.0,8.89,0.0,0.0,0.0,100.0,3.73,0.9281,96.27,0.0906
2023-10-20,9225.0,4944.6,0.02,1.71,0.02,0.0,0.0,4850.26,9049.0,9049.0,4850.26,,,,,,,,,,,,0.0,,100.0,8.89,0.0,0.0,0.0,100.0,3.88,0.9253,96.12,0.0906
2023-10-23,9299.0,4835.48,0.02,1.77,0.02,0.0,0.0,4724.72,9086.0,9086.0,4724.72,37.0,0.0,,,37.0,,0.0,37.0,,,,0.0,,100.0,8.82,0.0,0.0,0.0,100.0,4.72,0.9101,95.28,0.0903
2023-10-24,9299.0,4854.08,0.02,1.67,0.02,0.0,0.0,4742.89,9086.0,9086.0,4742.89,,,,,,,,,,,,0.0,,100.0,9.3,0.0,0.0,0.0,100.0,4.56,0.9129,95.44,0.0952
2023-10-25,9299.0,4649.5,0.02,1.49,0.02,0.0,0.0,4543.0,9086.0,9086.0,4543.0,,,,,,,,,,,,0.0,,100.0,9.38,0.0,0.0,0.0,100.0,4.77,0.9091,95.23,0.096
2023-10-26,9939.0,4721.02,0.03,1.34,0.02,0.0,0.0,4467.85,9406.0,9406.0,4467.85,320.0,0.0,,,320.0,,0.0,320.0,,,,0.0,,100.0,9.65,0.0,0.0,0.0,100.0,11.23,0.8007,88.77,0.102
2023-10-27,9939.0,4691.21,0.03,1.34,0.02,0.0,0.0,4439.63,9406.0,9406.0,4439.63,,,,,,,,,,,,0.0,,100.0,9.65,0.0,0.0,0.0,100.0,10.79,0.8075,89.21,0.102
2023-10-30,9939.0,4770.72,0.03,1.32,0.02,0.0,0.0,4514.88,9406.0,9406.0,4514.88,,,,,,,,,,,,0.0,,100.0,9.55,0.0,0.0,0.0,100.0,10.59,0.8106,89.41,0.1009
2023-10-31,9865.0,4745.06,0.03,1.23,0.02,0.0,0.0,4506.49,9369.0,9369.0,4506.49,,,,0.0,,37.0,,,,,37.0,0.0,0.0,100.0,9.51,0.0,0.0,0.0,100.0,10.04,0.8194,89.96,0.1002
2023-11-01,9865.0,4932.5,0.03,1.23,0.02,0.0,0.0,4684.5,9369.0,9369.0,4684.5,,,,,,,,,,,,0.0,,100.0,9.06,0.0,0.0,0.0,100.0,9.71,0.8246,90.29,0.0954
2023-11-02,9865.0,4971.96,0.03,1.18,0.02,0.01,0.0,4721.98,9369.0,9369.0,4721.98,,,,,,,,,,,,0.0,,100.0,9.12,0.0,0.0,0.0,100.0,9.98,0.8203,90.02,0.0961
2023-11-03,9865.0,4952.23,0.03,1.11,0.02,0.01,0.0,4703.24,9369.0,9369.0,4703.24,,,,,,,,,,,,0.0,,100.0,9.12,0.0,0.0,0.0,100.0,10.09,0.8185,89.91,0.0961
2023-11-06,9865.0,4863.45,0.03,1.12,0.02,0.0,0.0,4618.92,9369.0,9369.0,4618.92,,,,,,,,,,,,0.0,,100.0,9.12,0.0,0.0,0.0,100.0,10.22,0.8165,89.78,0.0961
2023-11-07,9865.0,4893.04,0.03,1.1,0.02,0.0,0.0,4647.02,9369.0,9369.0,4647.02,,,,,,,,,,,,0.0,,100.0,4.97,0.0,0.0,0.0,100.0,10.0,0.82,90.0,0.0523
2023-11-08,9865.0,4814.12,0.03,1.09,0.02,0.0,0.0,4572.07,9369.0,9369.0,4572.07,,,,,,,,,,,,0.0,,100.0,4.97,0.0,0.0,0.0,100.0,10.2,0.8167,89.8,0.0523
2023-11-09,9865.0,4853.58,0.03,1.06,0.02,0.0,0.0,4609.55,9369.0,9369.0,4609.55,,,,,,,,,,,,0.0,,100.0,4.84,0.0,0.0,0.0,100.0,9.98,0.8203,90.02,0.0509
2023-11-10,9513.0,4661.37,0.02,1.02,0.02,0.0,0.0,4504.57,9193.0,9193.0,4504.57,,,,0.0,,176.0,,,,,176.0,0.0,0.0,100.0,4.78,0.0,0.0,0.0,100.0,6.75,0.8741,93.25,0.0494
2023-11-13,9513.0,4775.53,0.02,1.02,0.02,0.0,0.0,4614.89,9193.0,9193.0,4614.89,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.7,0.8749,93.3,0.0494
2023-11-14,9513.0,4775.53,0.02,0.93,0.02,0.0,0.0,4614.89,9193.0,9193.0,4614.89,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.73,0.8745,93.27,0.0494
2023-11-15,9513.0,4775.53,0.02,0.92,0.02,0.0,0.0,4614.89,9193.0,9193.0,4614.89,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.73,0.8745,93.27,0.0494
2023-11-16,9513.0,4727.96,0.02,0.93,0.02,0.0,0.0,4568.92,9193.0,9193.0,4568.92,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.79,0.8734,93.21,0.0494
2023-11-17,9513.0,4756.5,0.02,0.92,0.02,0.0,0.0,4596.5,9193.0,9193.0,4596.5,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.69,0.8752,93.31,0.0494
2023-11-20,9513.0,4756.5,0.02,0.92,0.02,0.0,0.0,4596.5,9193.0,9193.0,4596.5,,,,,,,,,,,,0.0,,100.0,4.89,0.0,0.0,0.0,100.0,6.73,0.8745,93.27,0.0506
2023-11-21,9513.0,4632.83,0.02,0.89,0.02,0.0,0.0,4476.99,9193.0,9193.0,4476.99,,,,,,,,,,,,0.0,,100.0,4.88,0.0,0.0,0.0,100.0,6.89,0.8716,93.11,0.0505
2023-11-22,9513.0,4547.21,0.02,0.92,0.02,0.0,0.0,4394.25,9193.0,9193.0,4394.25,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.85,0.8725,93.15,0.0494
2023-11-23,9513.0,4509.16,0.02,0.91,0.02,0.0,0.0,4357.48,9193.0,9193.0,4357.48,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,6.72,0.8747,93.28,0.0494
2023-11-24,9513.0,4280.85,0.02,0.98,0.02,0.0,0.0,4136.85,9193.0,9193.0,4136.85,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,7.06,0.8687,92.94,0.0494
2023-11-27,9513.0,3995.46,0.02,0.93,0.02,0.0,0.0,3861.06,9193.0,9193.0,3861.06,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,7.17,0.8668,92.83,0.0494
2023-11-28,9513.0,3614.94,0.02,0.88,0.02,0.0,0.0,3493.34,9193.0,9193.0,3493.34,,,,,,,,,,,,0.0,,100.0,4.89,0.0,0.0,0.0,100.0,7.38,0.8632,92.62,0.0506
2023-11-29,9513.0,3196.37,0.02,0.86,0.02,0.0,0.0,3088.85,9193.0,9193.0,3088.85,,,,,,,,,,,,0.0,,100.0,4.92,0.0,0.0,0.0,100.0,7.54,0.8605,92.46,0.0509
2023-11-30,9513.0,3224.91,0.02,0.81,0.02,0.0,0.0,3116.43,9193.0,9193.0,3116.43,,,,,,,,,,,,0.0,,100.0,4.93,0.0,0.0,0.0,100.0,6.67,0.8755,93.33,0.051
2023-12-01,9513.0,3224.91,0.02,0.61,0.02,0.0,0.0,3116.43,9193.0,9193.0,3116.43,,,,,,,,,,,,0.0,,100.0,4.93,0.0,0.0,0.0,100.0,6.73,0.8745,93.27,0.051
2023-12-04,9513.0,3224.91,0.02,0.56,0.02,0.0,0.0,3116.43,9193.0,9193.0,3116.43,,,,,,,,,,,,0.0,,100.0,4.92,0.0,0.0,0.0,100.0,6.73,0.8745,93.27,0.0509
2023-12-05,9513.0,3129.78,0.02,0.54,0.02,0.0,0.0,3024.5,9193.0,9193.0,3024.5,,,,,,,,,,,,0.0,,100.0,4.96,0.0,0.0,0.0,100.0,6.92,0.8712,93.08,0.0513
2023-12-06,9513.0,3529.32,0.02,0.55,0.02,0.0,0.0,3410.6,9193.0,9193.0,3410.6,,,,,,,,,,,,0.0,,100.0,4.96,0.0,0.0,0.0,100.0,6.01,0.887,93.99,0.0513
2023-12-07,37673.0,13599.95,0.1,1.72,0.08,0.01,0.0,13599.95,37673.0,37673.0,13599.95,28800.0,0.01,,0.0,28480.0,320.0,0.01,28800.0,,,,0.01,,100.0,17.48,0.0,0.0,0.0,100.0,24.11,0.634,75.89,0.1748
