,VK FP Equity_DX_SI_QTY,VK FP Equity_DX_SHORT_INTEREST_VALUE,VK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VK FP Equity_DX_SI_MV,VK FP Equity_DX_DSS,VK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY,VK FP Equity_DX_BROKER_SI_QTY,VK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VK FP Equity_DX_BROKER_SI_MV_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_INC_x,VK FP Equity_DX_BROKER_SI_MV_INC_x,VK FP Equity_DX_SUPPLY_SI_MV_NEW,VK FP Equity_DX_BROKER_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_NEW,VK FP Equity_DX_SUPPLY_SI_MV_DEC,VK FP Equity_DX_BROKER_SI_QTY_INC,VK FP Equity_DX_SUPPLY_SI_QTY_DEC,VK FP Equity_DX_BROKER_SI_MV_NEW_y,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VK FP Equity_DX_BROKER_SI_MV_INC_y,VK FP Equity_DX_SUPPLY_SI_QTY_INC_y,VK FP Equity_DX_BROKER_SI_MV_ADD,VK FP Equity_DX_SUPPLY_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_DEC,VK FP Equity_DX_SUPPLY_SI_MV,VK FP Equity_DX_BROKER_SI_MV_DEC,VK FP Equity_DX_SUPPLY_SI_MV_RMV,VK FP Equity_DX_BROKER_SI_MV_RMV,VK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VK FP Equity_DX_UTILIZATION_QUANTITY,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VK FP Equity_DX_ACTIVE_UTILIZATION_MV,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VK FP Equity_DX_BROKER_SI_CON_RATIO,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VK FP Equity_DX_DEMAND_SUPPLY_RATIO,VK FP Equity_PX_LAST
2019-06-12,50530320.0,113440568.4,13.13,8.24,11.03,117.72,3.0,102600675.7,31032050.0,45701860.0,69666952.25,,,1067567.0,1.38,,,,2.64,750899.0,1124578.0,,,1.38,1067567.0,,,734910.0,71.17,1.79,,,96.42,91.84,1152640.0,2587676.8,,2.64,96.42,13.29,0.1351,27.19,1.4955,2.245
2019-06-13,48782616.0,112395147.26,12.67,7.9,10.65,112.76,3.0,103103133.7,30374208.0,44749624.0,69982175.23,,,256517.0,0.69,,,,2.19,350000.0,914360.0,,,0.69,256517.0,,,1302236.0,68.39,2.77,,,97.17,90.21,884282.0,2037385.73,,1.99,97.18,12.87,0.1375,27.91,1.4489,2.304
2019-06-14,50501688.0,112820770.99,13.12,8.21,11.03,118.0,3.0,103919076.3,30441372.0,46517044.0,68006025.05,,,229922.0,3.58,,,,0.47,1481300.0,248047.0,,,3.58,229922.0,,85291.0,213881.0,70.27,0.0,,,96.42,90.78,1130600.0,2525760.4,,2.61,96.42,13.19,0.1348,27.29,1.506,2.234
2019-06-17,46641660.0,103964260.14,12.12,7.58,10.18,106.41,3.0,95109771.62,29064188.0,42669256.0,64784075.05,,,19906.0,0.16,,,,3.94,94101.0,1538434.0,,,0.16,19906.0,,141343.0,3941888.0,64.92,10.08,,,95.48,88.37,1376930.0,3069176.97,,3.08,95.48,14.81,0.1455,29.39,1.4181,2.229
2019-06-18,47368248.0,110131176.6,12.3,7.95,10.34,109.41,3.0,100742845.2,29407586.0,43330256.0,68372637.45,,,455240.0,2.8,,,,0.21,761000.0,89650.0,,,2.8,455240.0,,,100000.0,65.76,0.18,0.05,,93.04,87.07,2201036.0,5117408.7,22192.0,4.9,93.06,15.39,0.1438,28.59,1.4025,2.325
2019-06-19,47935396.0,109580315.26,12.45,8.14,10.47,113.07,3.0,100349474.69,29815222.0,43897408.0,68157597.49,,,407636.0,2.75,,,,,692149.0,,,,2.75,407636.0,,,125000.0,69.09,0.12,,,95.39,88.07,1439412.0,3290495.83,,3.35,95.38,14.62,0.1482,29.96,1.4159,2.286
2019-06-20,47870104.0,116898793.97,12.43,8.09,10.45,113.43,3.0,105084427.27,31159736.0,43032116.0,76092075.31,,,1431921.0,2.75,,,,0.63,476900.0,265096.0,,,2.75,1431921.0,,177688.0,1342192.0,70.99,3.9,,,97.46,91.97,812006.0,1982918.65,,1.95,97.32,15.93,0.1459,28.52,1.4129,2.442
2019-06-21,47805260.0,120851697.28,12.42,7.68,10.44,119.54,3.0,108456943.62,31170378.0,42902272.0,78798715.58,,,590986.0,3.56,,,,1.21,405300.0,640343.0,,,3.56,590986.0,,60000.0,535144.0,75.8,0.41,,,97.41,91.98,828212.0,2093719.94,,2.08,97.33,15.48,0.1504,29.62,1.4107,2.528
2019-06-24,46084568.0,114197559.5,11.97,7.18,10.06,117.58,3.0,102419645.33,31027204.0,41331576.0,76885411.51,,,8513.0,0.11,,2899.0,,0.26,13093.0,151686.0,,,0.11,8513.0,0.01,,1586686.0,78.03,4.32,,,96.65,91.62,1076208.0,2666843.42,,2.69,96.66,14.42,0.1555,31.14,1.3608,2.478
2019-06-25,45253540.0,110871173.0,11.75,7.04,9.88,114.16,2.0,99471352.4,30639164.0,40600552.0,75065951.8,,,991.0,0.54,,,,1.04,225000.0,379117.0,,,0.54,991.0,,,956026.0,75.97,2.93,0.03,,95.62,90.57,1402448.0,3435997.6,9915.0,3.45,95.65,13.74,0.1568,31.59,1.3377,2.45
2019-06-26,46477948.0,117356818.7,12.07,7.3,10.15,117.03,3.0,105209074.0,31402186.0,41666960.0,79290519.65,,,700314.0,2.45,,,,0.1,1097800.0,31393.0,,,2.45,700314.0,,94101.0,31393.0,77.01,0.12,,,98.22,92.69,569212.0,1437260.3,,1.4,98.22,14.17,0.1531,30.79,1.3719,2.525
2019-06-27,46065376.0,116269009.02,11.97,7.3,10.06,118.41,3.0,103747465.22,31041588.0,41104384.0,78348968.11,,,150000.0,,,,,0.72,,510697.0,,,,150000.0,,100.0,562572.0,78.37,1.07,,,98.2,91.68,569212.0,1436691.09,,1.44,98.2,14.06,0.1566,31.39,1.3605,2.524
2019-06-28,45287064.0,114440410.73,11.76,7.18,9.89,116.54,2.0,102147950.63,30289088.0,40422616.0,76540525.38,,,48350.0,0.11,,,,2.03,36351.0,800850.0,,,0.11,48350.0,,,718123.0,76.46,1.77,,,97.76,89.58,692850.0,1750831.95,,1.75,97.76,14.37,0.1547,30.77,1.3393,2.527
2019-07-01,44046072.0,119937454.06,11.44,7.85,9.62,116.5,2.0,106410265.36,29166990.0,39078320.0,79421713.77,,118300.0,15000.0,1.99,0.3,,,3.16,329354.0,1290142.0,,118300.0,1.99,15000.0,,34743.0,1673650.0,74.17,3.74,,,94.61,85.97,1662106.0,4525914.64,,4.23,94.61,15.97,0.1464,28.06,1.2982,2.723
2019-07-02,43042040.0,116213508.0,11.18,7.41,9.4,119.14,2.0,103363797.6,28602034.0,38282888.0,77225491.8,,,468992.0,1.88,,,,2.28,533414.0,1223748.0,,,1.88,468992.0,,189800.0,1328843.0,77.96,1.28,0.3,,91.2,84.55,2759656.0,7451071.2,118300.0,7.53,91.2,13.23,0.1423,28.43,1.2724,2.7
2019-07-03,43106200.0,117766138.4,11.2,7.34,9.41,119.17,2.0,104235711.7,28358510.0,38153628.0,77475449.32,,,235119.0,1.64,,11200.0,,1.36,609498.0,478643.0,,,1.64,235119.0,0.03,,749958.0,76.64,2.25,,,90.65,83.39,2923976.0,7988302.43,,7.9,90.66,13.44,0.1398,27.41,1.2676,2.732
2019-07-04,41979256.0,113343991.2,10.9,7.22,9.17,115.96,2.0,99993646.8,28688478.0,37034684.0,77458890.6,,,970000.0,,,,,1.69,,640032.0,,,,970000.0,,,1118946.0,78.29,2.99,,,91.46,84.26,2677768.0,7229973.6,,7.31,91.46,13.66,0.1384,26.73,1.2329,2.7
2019-07-05,39341708.0,105003018.65,10.22,6.93,8.59,108.14,2.0,92071937.85,26035236.0,34496792.0,69488044.88,,,374146.0,0.18,,,,8.46,66193.0,3027388.0,,,0.18,374146.0,,,2604086.0,70.47,7.45,,,86.46,76.31,4075662.0,10877941.88,,11.02,86.48,14.09,0.1344,25.69,1.1531,2.669
2019-07-08,38348256.0,104268908.06,9.96,6.84,8.37,104.87,2.0,91446734.87,24937768.0,33632488.0,67805791.19,,,300352.0,0.71,,,,4.11,279329.0,1480751.0,,,0.71,300352.0,,82932.0,1143632.0,66.59,3.38,,,85.79,73.19,4131724.0,11234157.56,,11.03,85.79,14.56,0.1384,25.87,1.1254,2.719
2019-07-09,37573528.0,101673966.77,9.76,6.67,8.2,104.13,2.0,87948182.26,24509272.0,32501176.0,66322090.03,,,417171.0,0.05,,,,2.07,16500.0,850077.0,,,0.05,417171.0,,4410.0,1147812.0,66.63,2.58,,,83.53,71.55,4831744.0,13074699.26,,13.14,83.53,14.73,0.1334,24.66,1.0969,2.706
2019-07-10,36760100.0,101641676.5,9.55,6.56,8.03,102.01,2.0,87624918.22,25157784.0,31690748.0,69561272.76,,,1073342.0,3.42,,,,1.65,1147000.0,600834.0,,,3.42,1073342.0,,176002.0,1957428.0,67.95,5.56,,,84.19,73.45,4725086.0,13064862.79,,12.77,84.18,17.28,0.1414,24.0,1.0733,2.765
2019-07-11,36581264.0,101220357.49,9.5,6.59,7.99,103.32,2.0,90583561.23,24010012.0,32737102.0,66435703.2,,,193399.0,4.77,,,,3.51,1684200.0,1435271.0,,,4.77,193399.0,,94101.0,637845.0,66.37,1.05,,,81.42,70.05,5478694.0,15159546.3,,15.14,81.42,17.24,0.1373,22.59,1.0672,2.767
2019-07-12,35697612.0,94277393.29,9.27,6.3,7.79,99.44,2.0,84435918.07,23418680.0,31971192.0,61848733.88,,,559673.0,0.59,,,,3.18,397591.0,1151004.0,,,0.59,559673.0,,,1163500.0,64.65,3.3,,,79.91,68.73,5886916.0,15547345.16,,16.27,79.89,17.35,0.1472,24.71,1.0477,2.641
2019-07-15,37787116.0,95261319.44,9.82,6.53,8.25,101.0,2.0,85531812.37,24111104.0,33927732.0,60784093.18,,,1516384.0,6.37,,,,3.07,2909540.0,1061729.0,,,6.37,1516384.0,,237768.0,953000.0,63.6,3.84,,,81.42,70.49,5501580.0,13869483.18,,14.52,81.41,21.91,0.1489,22.98,1.1047,2.521
2019-07-16,38825208.0,99120756.02,10.08,6.54,8.48,101.07,2.0,88954505.78,24935574.0,34843128.0,63660520.42,,,1853582.0,6.32,,,,3.18,2422000.0,1134419.0,,,6.32,1853582.0,,105307.0,1506606.0,63.03,4.74,,,81.17,73.07,5784354.0,14767455.76,,14.64,81.15,21.99,0.164,26.88,1.1378,2.553
2019-07-17,37105904.0,88163627.9,9.64,6.3,8.1,94.89,2.0,78452716.32,25201268.0,33018820.0,59878212.77,,,472019.0,0.0,,,,1.49,250000.0,620400.0,,,0.0,472019.0,,414075.0,2074307.0,64.26,5.26,,,80.53,73.58,6092896.0,14476720.9,,15.45,80.62,23.36,0.1754,28.22,1.0834,2.376
2019-07-18,34733032.0,82595150.1,9.02,5.74,7.58,85.02,2.0,72733393.86,26874384.0,30585952.0,63907285.15,,,1567896.0,0.53,,,,0.29,279280.0,763.0,,,0.53,1567896.0,,105983.0,2712149.0,63.69,8.58,,,86.75,78.74,4103418.0,9757928.0,,9.73,86.75,23.33,0.1608,23.77,1.0176,2.378
2019-07-19,37766776.0,90111527.54,9.81,6.16,8.25,92.62,2.0,81290294.66,25707680.0,34069696.0,61338524.48,,,924384.0,8.96,,49500.0,,5.09,3637384.0,2182088.0,,,8.96,924384.0,0.12,91000.0,203140.0,61.19,0.5,,,82.89,75.22,5308244.0,12665470.18,,12.62,82.9,21.3,0.1525,22.98,1.105,2.386
2019-07-22,37481332.0,94040661.99,9.74,6.25,8.18,93.1,2.0,82927217.1,26493504.0,33051900.0,66472201.54,,,1059787.0,1.83,,,,0.66,667444.0,280970.0,,,1.83,1059787.0,,7007.0,1685240.0,63.28,4.03,,,85.06,77.42,4652940.0,11674226.46,,11.18,84.99,18.56,0.1397,21.5,1.0953,2.509
2019-07-23,38046904.0,100253592.04,9.88,6.36,8.31,99.23,2.0,88529338.72,26053388.0,33597472.0,68650677.38,,,1464410.0,4.11,,,,3.8,891500.0,1904527.0,,,4.11,1464410.0,,,345927.0,65.69,0.06,,,83.64,75.45,5096568.0,13429456.68,,13.17,83.3,18.84,0.137,21.32,1.1019,2.635
2019-07-24,39573020.0,106609715.88,10.28,6.6,8.64,106.73,2.0,92990382.07,26098260.0,34517588.0,70308712.44,,,1019860.0,6.22,,,,2.29,1875861.0,1161126.0,,,6.22,1019860.0,,186140.0,955746.0,68.85,1.36,,,86.04,75.46,4234012.0,11406428.33,,11.29,85.91,18.18,0.1364,20.64,1.1442,2.694
2019-07-25,39143096.0,117429288.0,10.17,6.4,8.55,110.73,2.0,101353992.0,26264256.0,33784664.0,78792768.0,,,681942.0,4.72,,,,2.22,541649.0,904608.0,,,4.72,681942.0,,388660.0,1274574.0,70.89,2.77,,,86.71,76.74,4024610.0,12073830.0,,11.45,86.1,19.55,0.143,20.5,1.1437,3.0
2019-07-26,37258648.0,117103930.66,9.68,5.04,8.14,112.82,2.0,101678664.98,23050432.0,32350832.0,72447507.78,,,381747.0,7.13,,,,7.46,1212637.0,3595570.0,,,7.13,381747.0,,,2646467.0,68.51,5.61,,,83.67,67.54,4497360.0,14135202.48,,13.87,83.16,18.67,0.1423,22.52,1.0918,3.143
2019-07-29,28387204.0,87688073.16,7.37,3.66,6.2,88.69,2.0,78937893.75,18374718.0,25554514.0,56759503.9,,,431679.0,1.29,,,,14.72,250000.0,5498843.0,,,1.29,431679.0,,391450.0,7046318.0,57.65,21.09,,,71.36,53.33,7373962.0,22778168.62,,23.11,71.39,17.25,0.1375,22.3,0.8239,3.089
2019-07-30,23370726.0,71000265.59,6.07,2.98,5.1,72.9,2.0,62288223.37,15658441.0,20503036.0,47570343.76,,,1053874.0,0.91,,,,12.14,318874.0,3770151.0,,,0.91,1053874.0,,,5370351.0,48.31,16.35,,,67.07,45.9,7687871.0,23355752.1,,23.68,67.1,16.76,0.1346,24.83,0.685,3.038
2019-07-31,20963976.0,65743028.74,5.45,2.65,4.58,65.59,1.0,58176832.9,13782506.0,18551286.0,43221938.82,,,,1.89,,32500.0,,6.9,604642.0,2202379.0,,,1.89,,0.1,326444.0,2588893.0,42.04,8.23,,,58.3,39.98,9858820.0,30917259.52,,30.41,58.03,18.16,0.1424,27.89,0.6081,3.136
2019-08-01,23029084.0,72034974.75,5.98,2.87,5.03,73.13,2.0,64560030.69,12118717.0,20639396.0,37907346.78,,,95810.0,9.94,,442060.0,,5.84,2944292.0,1987090.0,,,9.94,95810.0,1.38,227491.0,1298242.0,38.03,4.05,,,58.41,35.33,8630717.0,26996882.78,,27.24,58.26,23.18,0.1485,26.19,0.6714,3.128
2019-08-02,18650048.0,55017641.6,4.84,2.41,4.07,57.39,1.0,48671389.2,9132967.0,16498776.0,26942252.65,,,455512.0,1.55,,,,12.52,639454.0,3959729.0,,,1.55,455512.0,,518467.0,4780074.0,28.47,16.44,,,60.36,26.65,5997628.0,17693002.6,,18.74,60.3,19.57,0.1373,25.2,0.5443,2.95
2019-08-05,18961164.0,52143201.0,4.93,2.46,4.14,55.14,1.0,48360053.5,8806483.0,17585474.0,24217828.25,,,530745.0,2.46,,1036000.0,,3.85,1040100.0,1235900.0,,,2.46,530745.0,3.06,378671.0,989402.0,26.01,3.92,,,60.92,25.6,5649133.0,15535115.75,,16.73,60.86,24.09,0.1768,29.44,0.5513,2.75
2019-08-06,19440136.0,52624448.15,5.05,2.43,4.24,54.13,1.0,48738040.74,9734483.0,18004448.0,26351245.48,,,923590.0,1.77,,584000.0,,,839174.0,,,,1.77,923590.0,1.61,4410.0,1004200.0,26.76,3.31,,,67.69,28.33,4646598.0,12578340.79,,12.84,67.58,23.24,0.1766,29.29,0.5658,2.707
2019-08-07,28656986.0,75224588.25,7.44,3.52,6.26,78.32,2.0,60783135.0,19283588.0,23155480.0,50619418.5,,,1354670.0,15.69,,,,0.64,5751032.0,195927.0,,,15.69,1354670.0,,8390363.0,600000.0,52.16,1.72,,,75.21,56.07,6355674.0,16683644.25,,17.13,75.28,16.62,0.1383,19.71,0.8333,2.625
2019-08-08,30591382.0,81893129.61,7.95,3.7,6.68,82.5,2.0,67353571.64,21523124.0,25160094.0,57617402.95,,,1229477.0,7.92,,,,0.51,2937225.0,133218.0,,,7.92,1229477.0,,1143276.0,932611.0,56.6,2.56,,,78.36,62.46,5944014.0,15912125.48,,15.8,78.18,18.16,0.1386,20.91,0.8878,2.677
2019-08-09,30847476.0,79833267.89,8.01,3.69,6.74,83.18,2.0,66535378.54,22015456.0,25709188.0,56976000.13,,,469590.0,2.4,,,,0.46,945094.0,211663.0,,,2.4,469590.0,,234404.0,396000.0,58.88,1.27,,,80.39,64.3,5371508.0,13901462.7,,14.21,80.55,17.37,0.14,22.4,0.9009,2.588
2019-08-12,31664246.0,79382264.72,8.22,3.71,6.91,82.62,2.0,68932441.92,22109848.0,27495988.0,55429388.94,,,521542.0,3.48,,,,3.57,1804368.0,1329486.0,,,3.48,521542.0,,902336.0,17568.0,57.17,0.13,,,79.3,65.01,5773042.0,14473016.29,,14.78,79.46,17.25,0.1432,25.05,0.931,2.507
2019-08-13,29039912.0,75910329.97,7.54,3.5,6.34,75.65,2.0,64868114.33,21741252.0,24815652.0,56831632.73,,,1191958.0,2.86,,,,4.52,1080845.0,1675552.0,,,2.86,1191958.0,,115000.0,3761180.0,54.65,9.89,,,79.69,63.38,5540396.0,14482595.14,,14.24,79.33,15.64,0.1661,29.88,0.8466,2.614
2019-08-14,29346944.0,71547849.47,7.62,3.51,6.41,76.61,2.0,61909811.34,22176152.0,25393688.0,54065458.58,,,541028.0,2.68,,,,0.92,1005746.0,570848.0,,,2.68,541028.0,,464718.0,427712.0,58.04,1.47,,,79.94,65.34,5564802.0,13566987.28,,14.1,80.46,14.34,0.1652,30.46,0.8646,2.438
2019-08-15,32200020.0,75283646.76,8.36,3.84,7.03,79.13,2.0,65496638.48,22645832.0,28013960.0,52945955.22,,,1442510.0,5.15,,,,3.23,2872274.0,973304.0,,,5.15,1442510.0,,476.0,252000.0,55.3,0.72,,,85.73,66.46,3768282.0,8810243.32,,9.0,86.01,13.79,0.1851,34.94,0.9449,2.338
2019-08-16,31809996.0,74467200.64,8.26,3.68,6.95,76.03,2.0,65833358.54,23027386.0,28121896.0,53907110.63,,,525766.0,0.0,,230044.0,,3.08,280000.0,1010580.0,,,0.0,525766.0,0.56,866367.0,402110.0,53.9,1.34,,,85.59,67.69,3875956.0,9073613.0,,9.07,85.6,14.32,0.187,35.44,0.9351,2.341
2019-08-19,31965208.0,78250829.18,8.3,3.66,6.98,77.49,2.0,68460836.54,23227464.0,27966028.0,56860831.87,,,50638.0,0.5,,,,0.26,213600.0,115410.0,,,0.5,50638.0,,264850.0,369466.0,54.47,1.0,,,85.38,68.28,3975956.0,9733140.29,,9.51,85.13,14.69,0.1847,35.5,0.9396,2.448
2019-08-20,32105728.0,77214275.84,8.34,3.62,7.01,79.81,2.0,67999816.56,24844624.0,28274352.0,59751320.72,,,107900.0,2.26,,,,0.68,571260.0,367578.0,,,2.26,107900.0,,1876838.0,262938.0,60.77,0.34,,,86.05,73.02,4027832.0,9686935.96,,9.78,86.14,14.01,0.1936,36.78,0.9436,2.405
2019-08-21,32352520.0,81690113.0,8.4,3.63,7.06,80.77,2.0,72360833.9,22284576.0,28657756.0,56268554.4,,,373837.0,3.0,,,,7.27,1150854.0,2934977.0,,,3.0,373837.0,,1091.0,767450.0,53.69,1.42,,,76.48,65.49,6852052.0,17301431.3,,16.75,76.23,13.76,0.2114,39.51,0.9507,2.525
2019-08-22,34676532.0,87454213.7,9.01,3.82,7.57,89.22,2.0,73949493.85,24328630.0,29321766.0,61356804.86,,,1885285.0,2.69,,,,0.2,999055.0,115000.0,,,2.69,1885285.0,,273770.0,335044.0,61.48,0.59,,,83.4,71.54,4842332.0,12212361.3,,12.22,83.42,12.66,0.2018,38.03,1.0197,2.522
2019-08-23,33373696.0,80564102.14,8.67,3.67,7.29,84.39,2.0,66227925.85,23080100.0,27434932.0,55715361.4,,,505505.0,0.01,,,,4.7,6000.0,1844331.0,,,0.01,505505.0,,90295.0,1892834.0,57.96,5.49,,,79.68,68.21,5885578.0,14207785.29,,14.64,79.84,12.82,0.1958,36.53,0.9864,2.414
2019-08-26,31875628.0,77489651.67,8.28,3.55,6.96,78.83,2.0,60481588.02,21964472.0,24879304.0,53395631.43,,,1335107.0,,,,,6.86,,2502297.0,,,,1335107.0,,51563.0,2555627.0,53.08,7.21,,,75.03,64.81,7308416.0,17766759.3,,17.66,75.04,16.87,0.1756,31.36,0.9405,2.431
2019-08-27,32525682.0,77378597.48,8.45,3.67,7.1,79.93,2.0,60972247.44,21494526.0,25629360.0,51135477.35,,,199028.0,3.42,,,,1.6,1500000.0,668974.0,,,3.42,199028.0,,,749946.0,52.29,2.01,,,73.18,63.29,7877390.0,18740310.81,,19.06,73.29,16.7,0.1973,35.32,0.9578,2.379
2019-08-28,29034580.0,70554029.4,7.54,3.26,6.34,70.7,2.0,52636370.94,19960758.0,21661058.0,48504641.94,,,1440770.0,,,68468.0,,7.43,,2974538.0,,,,1440770.0,0.17,,4036769.0,47.56,10.27,,,71.24,58.96,8059444.0,19584448.92,,19.3,71.14,20.37,0.2405,40.21,0.8576,2.43
2019-08-29,29076440.0,72313106.28,7.55,3.32,6.35,72.03,2.0,53929222.18,19940444.0,21684448.0,49591884.23,,,409614.0,0.77,,,,1.47,318441.0,659106.0,,,0.77,409614.0,,229177.0,295050.0,48.5,0.36,,,71.34,58.8,8012068.0,19926013.12,,19.58,71.24,20.42,0.2426,40.34,0.8574,2.487
2019-08-30,28750440.0,73486124.64,7.47,3.3,6.28,73.16,2.0,53160833.09,19614444.0,20798448.0,50134518.86,,,,,,,,0.79,,326000.0,,,,,,,886000.0,48.93,2.21,,,71.0,58.29,8012068.0,20478845.81,,20.06,70.92,20.69,0.2489,40.9,0.8544,2.556
2019-09-02,30072304.0,78097773.49,7.81,3.41,6.57,77.62,2.0,53590170.16,21449344.0,20635414.0,55703946.37,,,1826850.0,0.66,,100000.0,,0.89,250000.0,389615.0,,,0.66,1826850.0,0.27,397665.0,513035.0,54.92,1.27,,,74.14,63.21,7480238.0,19426178.09,,19.22,74.07,27.06,0.2599,38.77,0.8862,2.597
2019-09-03,28397456.0,71817166.22,7.38,3.25,6.2,73.62,2.0,51882404.65,19894918.0,20514988.0,50314247.62,,,1284523.0,,,,,7.19,,2839780.0,,,,1284523.0,,832.0,120425.0,51.64,0.24,,,67.66,58.75,9507474.0,24044401.75,,24.56,67.77,23.57,0.2625,40.97,0.8386,2.529
2019-09-04,28597968.0,75184057.87,7.43,3.32,6.24,73.79,2.0,54176591.7,20033672.0,20607300.0,52668523.69,,,238753.0,0.48,,,,0.27,238753.0,100000.0,,,0.48,238753.0,,,146441.0,50.44,0.0,,,69.0,60.03,9002336.0,23667141.34,,22.99,68.69,22.84,0.2617,41.12,0.8569,2.629
2019-09-05,27766860.0,77108570.22,7.21,3.26,6.06,75.06,2.0,56327729.37,19381032.0,20283662.0,53821125.86,,,39399.0,0.23,,,,1.79,53857.0,717496.0,,,0.23,39399.0,,25458.0,377496.0,50.96,0.18,,,67.08,58.09,9509946.0,26409120.04,,25.28,66.84,21.62,0.2686,42.53,0.8322,2.777
2019-09-06,28341416.0,76663530.28,7.36,3.83,6.19,78.52,2.0,56049109.39,18348928.0,20720558.0,49633850.24,,,765285.0,1.54,,,,5.65,442896.0,2301803.0,,,1.54,765285.0,,504414.0,6000.0,50.98,0.01,,,67.46,55.04,8849460.0,23937789.3,,24.57,67.48,22.35,0.2619,41.26,0.8502,2.705
2019-09-09,28636244.0,78234218.61,7.44,4.06,6.25,78.52,2.0,57414040.02,18753756.0,21015388.0,51235261.39,,,554829.0,1.14,,,,0.44,519829.0,150000.0,,,1.14,554829.0,,,225000.0,50.71,0.5,,,69.43,55.93,8258214.0,22561440.65,,22.41,69.35,21.71,0.2698,42.73,0.854,2.732
2019-09-10,28184172.0,81254967.88,7.32,4.01,6.15,79.31,2.0,59177369.03,18790756.0,20526316.0,54173749.55,,,37000.0,0.2,,,,,74000.0,,,,0.2,37000.0,,,563072.0,51.39,0.0,,,70.11,55.96,8010754.0,23095003.78,,21.96,70.06,21.73,0.27,42.97,0.8393,2.883
2019-09-11,27939974.0,77980467.43,7.26,3.92,6.1,80.45,2.0,57599675.57,17966892.0,20637648.0,50145595.57,,,32956.0,2.06,,,,2.29,575888.0,1100912.0,,,2.06,32956.0,,244092.0,464556.0,51.87,1.4,,,70.07,53.5,7674368.0,21419161.09,,22.2,70.03,21.09,0.2715,43.32,0.832,2.791
2019-09-12,28758474.0,78625667.92,7.47,4.06,6.28,80.56,2.0,58772601.15,20363220.0,21496928.0,55673043.48,,,2270606.0,4.34,,66225.0,,4.18,1911055.0,1412236.0,,,4.34,2270606.0,0.2,1537956.0,1118000.0,56.56,3.32,,,73.91,60.7,7187512.0,19650657.81,,20.09,73.79,20.21,0.2774,44.45,0.8572,2.734
2019-09-13,27125044.0,74431120.74,7.05,3.82,5.92,74.82,2.0,52353571.76,18822660.0,19079290.0,51649379.04,,,1723944.0,1.04,,300000.0,,9.14,382402.0,3284058.0,,,1.04,1723944.0,0.86,19556.0,3100039.0,51.38,9.18,,,78.56,56.06,5136878.0,14095593.23,,14.09,78.48,21.28,0.2166,35.47,0.8079,2.744
2019-09-16,26946680.0,76366891.12,7.0,3.88,5.88,75.78,2.0,57378371.28,18007078.0,20246426.0,51032059.05,,,357388.0,5.06,,1000000.0,,4.31,1795648.0,1649869.0,,,5.06,357388.0,2.91,476898.0,1628512.0,49.67,3.6,,,73.77,53.6,6402394.0,18144384.6,,17.74,73.68,19.62,0.1942,33.82,0.802,2.834
2019-09-17,23428828.0,65155570.67,6.09,3.45,5.12,66.43,2.0,48791944.19,14253284.0,17544748.0,39638382.8,,,85039.0,0.22,,,,10.2,54900.0,3810194.0,,,0.22,85039.0,,1091.0,2756578.0,40.2,7.7,0.08,,65.18,42.47,7615566.0,21178889.05,29730.0,21.61,65.03,19.8,0.2005,35.16,0.6981,2.781
2019-09-18,21566864.0,58467768.3,5.6,3.21,4.71,59.83,1.0,42085672.44,14058749.0,15524040.0,38113268.54,,,1060423.0,1.56,,,,9.35,566304.0,3258453.0,,,1.56,1060423.0,,2003495.0,2587012.0,39.15,8.25,,,58.02,41.89,10171055.0,27573730.11,,28.37,57.98,27.28,0.195,29.55,0.6426,2.711
2019-09-19,20087386.0,53191398.13,5.22,3.05,4.39,54.18,1.0,35211819.72,11668522.0,13297515.0,30898246.26,,,812891.0,0.0,,188600.0,,9.84,145873.0,3471153.0,,,0.0,812891.0,0.51,268035.0,2560998.0,31.61,7.66,,,49.39,34.74,11956722.0,31661399.86,,32.38,49.4,29.75,0.2281,33.44,0.5981,2.648
