,ALVER FP Equity_DX_SI_QTY,ALVER FP Equity_DX_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVER FP Equity_DX_SI_MV,ALVER FP Equity_DX_DSS,ALVER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SUPPLY_SI_QTY,ALVER FP Equity_DX_BROKER_SI_QTY,ALVER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVER FP Equity_DX_BROKER_SI_MV_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVER FP Equity_DX_BROKER_SI_MV_INC_x,ALVER FP Equity_DX_SUPPLY_SI_MV_NEW,ALVER FP Equity_DX_BROKER_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_NEW,ALVER FP Equity_DX_SUPPLY_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_QTY_INC,ALVER FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVER FP Equity_DX_BROKER_SI_MV_NEW_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVER FP Equity_DX_BROKER_SI_MV_INC_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVER FP Equity_DX_BROKER_SI_MV_ADD,ALVER FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_DEC,ALVER FP Equity_DX_SUPPLY_SI_MV,ALVER FP Equity_DX_BROKER_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_MV_RMV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVER FP Equity_DX_UTILIZATION_QUANTITY,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVER FP Equity_DX_BROKER_SI_CON_RATIO,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVER FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-08-06,100.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,567.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-09,100.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,555.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-10,100.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,547.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-11,100.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,528.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-12,100.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,526.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-13,100.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,521.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-16,100.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,515.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-17,100.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,505.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-18,100.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,500.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-19,100.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,514.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-20,100.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,496.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-23,100.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,488.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-24,100.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,482.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-25,100.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,482.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-26,100.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,489.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-27,100.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,494.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-30,100.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,485.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-08-31,100.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,488.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-01,100.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,493.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-02,100.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,510.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-03,100.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,515.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-06,100.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,515.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-07,100.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,497.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-08,100.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,505.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-09,100.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,510.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-10,100.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,519.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-13,100.0,526.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,526.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-14,100.0,528.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,528.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-15,100.0,520.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,520.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-16,100.0,517.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,517.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-17,100.0,511.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,511.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-20,100.0,513.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,513.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-21,100.0,508.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,508.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-22,100.0,515.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,515.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-23,100.0,500.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,500.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-24,100.0,499.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,499.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-27,100.0,500.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,500.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-28,100.0,510.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,510.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-29,100.0,508.0,0.0,0.02,0.0,0.0,0.0,0.0,100.0,0.0,508.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-09-30,100.0,517.0,0.0,0.02,0.0,0.0,0.0,0.0,100.0,0.0,517.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-01,100.0,535.0,0.0,0.02,0.0,0.0,0.0,0.0,100.0,0.0,535.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-04,100.0,530.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,530.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-05,100.0,530.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,530.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-06,100.0,538.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,538.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-07,100.0,538.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,538.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-08,100.0,558.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,558.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-11,100.0,568.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,568.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-12,100.0,589.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,589.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-13,100.0,583.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,583.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-14,100.0,563.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,563.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-15,100.0,486.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,486.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-18,100.0,464.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,464.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-19,100.0,464.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,464.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-20,100.0,455.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,455.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-21,100.0,449.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,449.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-22,100.0,444.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,444.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-25,100.0,428.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,428.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-26,100.0,423.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,423.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-27,100.0,428.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,428.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-28,100.0,429.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,429.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.2
2010-10-29,100.0,432.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,432.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-01,100.0,429.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,429.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-02,100.0,429.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,429.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-03,100.0,435.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,435.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-04,100.0,432.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,432.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-05,100.0,425.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,425.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-08,100.0,418.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,418.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-09,100.0,423.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,423.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-10,100.0,400.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-11,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-12,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-15,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-16,100.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,431.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-17,100.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,420.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-18,100.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,418.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-19,100.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,413.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-22,100.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,408.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-23,100.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,407.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-24,100.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,404.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-25,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-26,100.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,406.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-29,100.0,402.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,402.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-11-30,100.0,404.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,404.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-01,100.0,404.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,404.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-02,100.0,397.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,397.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-03,100.0,400.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-06,100.0,399.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,399.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-07,100.0,393.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,393.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-08,100.0,394.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,394.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-09,100.0,396.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,396.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-10,100.0,399.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,399.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-13,100.0,400.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-14,100.0,399.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,399.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-15,100.0,399.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,399.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-16,100.0,397.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,397.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-17,100.0,393.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,393.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-20,100.0,394.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,394.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-21,100.0,390.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,390.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-22,100.0,388.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,388.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-23,100.0,388.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,388.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-24,100.0,383.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,383.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-27,100.0,383.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,383.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-28,100.0,385.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,385.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-29,100.0,388.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,388.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-30,100.0,386.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,386.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2010-12-31,100.0,387.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,387.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-03,100.0,389.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,389.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-04,100.0,414.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,414.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-05,100.0,414.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,414.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-06,100.0,420.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,420.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0013
2011-01-07,100.0,417.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,417.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-10,100.0,416.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,416.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-11,100.0,412.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,412.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
2011-01-12,100.0,402.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,402.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,7.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0714
