,ALDNX FP Equity_DX_SI_QTY,ALDNX FP Equity_DX_SHORT_INTEREST_VALUE,ALDNX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDNX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDNX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDNX FP Equity_DX_SI_MV,ALDNX FP Equity_DX_DSS,ALDNX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDNX FP Equity_DX_SUPPLY_SI_QTY,ALDNX FP Equity_DX_BROKER_SI_QTY,ALDNX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDNX FP Equity_DX_BROKER_SI_MV_NEW_x,ALDNX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDNX FP Equity_DX_BROKER_SI_MV_INC_x,ALDNX FP Equity_DX_BROKER_SI_QTY_ADD,ALDNX FP Equity_DX_BROKER_SI_QTY_NEW,ALDNX FP Equity_DX_SUPPLY_SI_MV_DEC,ALDNX FP Equity_DX_BROKER_SI_QTY_INC,ALDNX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDNX FP Equity_DX_BROKER_SI_MV_NEW_y,ALDNX FP Equity_DX_BROKER_SI_MV_INC_y,ALDNX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDNX FP Equity_DX_BROKER_SI_MV_ADD,ALDNX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDNX FP Equity_DX_BROKER_SI_QTY_DEC,ALDNX FP Equity_DX_SUPPLY_SI_MV,ALDNX FP Equity_DX_BROKER_SI_MV_DEC,ALDNX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDNX FP Equity_DX_UTILIZATION_QUANTITY,ALDNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDNX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDNX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDNX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDNX FP Equity_DX_BROKER_SI_CON_RATIO,ALDNX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDNX FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-04-01,2500.0,36312.16,0.13,0.66,0.09,0.07,0.0,21787.3,1000.0,1500.0,14524.87,,,,,,0.01,,500.0,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,33.3,0.5558,66.7,0.8621
2011-04-04,2000.0,29027.7,0.1,0.55,0.07,0.05,0.0,14513.85,1000.0,1000.0,14513.85,,,,,,,,,,,,,,500.0,0.03,0.01,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-05,2000.0,29170.91,0.1,0.55,0.07,0.05,0.0,14585.45,1000.0,1000.0,14585.45,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-06,2000.0,29137.86,0.1,0.56,0.07,0.05,0.0,14568.93,1000.0,1000.0,14568.93,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-07,2000.0,29115.83,0.1,0.57,0.07,0.05,0.0,14557.91,1000.0,1000.0,14557.91,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-08,2000.0,29049.73,0.1,0.57,0.07,0.05,0.0,14524.87,1000.0,1000.0,14524.87,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-11,2000.0,29082.78,0.1,0.59,0.07,0.05,0.0,14541.39,1000.0,1000.0,14541.39,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-12,2000.0,29082.78,0.1,0.6,0.07,0.05,0.0,14541.39,1000.0,1000.0,14541.39,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-13,2000.0,29082.78,0.1,0.6,0.07,0.05,0.0,14541.39,1000.0,1000.0,14541.39,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-14,2000.0,28752.29,0.1,0.61,0.07,0.05,0.0,14376.15,1000.0,1000.0,14376.15,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-15,2000.0,28763.31,0.1,0.59,0.07,0.05,0.0,14381.65,1000.0,1000.0,14381.65,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-18,2000.0,28785.34,0.1,0.6,0.07,0.05,0.0,14392.67,1000.0,1000.0,14392.67,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-19,2000.0,28752.29,0.1,0.59,0.07,0.05,0.0,14376.15,1000.0,1000.0,14376.15,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-20,2000.0,28697.21,0.1,0.59,0.07,0.05,0.0,14348.61,1000.0,1000.0,14348.61,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-21,2000.0,28642.13,0.1,0.59,0.07,0.05,0.0,14321.07,1000.0,1000.0,14321.07,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-22,2000.0,28642.13,0.1,0.59,0.07,0.05,0.0,14321.07,1000.0,1000.0,14321.07,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-25,2000.0,28642.13,0.1,0.59,0.07,0.05,0.0,14321.07,1000.0,1000.0,14321.07,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-26,2000.0,28697.21,0.1,0.59,0.07,0.05,0.0,14348.61,1000.0,1000.0,14348.61,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-27,2000.0,28664.16,0.1,0.57,0.07,0.05,0.0,14332.08,1000.0,1000.0,14332.08,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-28,2000.0,28642.13,0.1,0.58,0.07,0.05,0.0,14321.07,1000.0,1000.0,14321.07,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-04-29,2000.0,28531.97,0.1,0.69,0.07,0.05,0.0,14265.98,1000.0,1000.0,14265.98,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-02,2000.0,28498.92,0.1,0.69,0.07,0.05,0.0,14249.46,1000.0,1000.0,14249.46,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-03,2000.0,28509.94,0.1,0.72,0.07,0.05,0.0,14254.97,1000.0,1000.0,14254.97,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-04,2000.0,28531.97,0.1,0.71,0.07,0.05,0.0,14265.98,1000.0,1000.0,14265.98,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-05,2000.0,28531.97,0.1,0.73,0.07,0.05,0.0,14265.98,1000.0,1000.0,14265.98,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-06,2000.0,28542.98,0.1,0.7,0.07,0.05,0.0,14271.49,1000.0,1000.0,14271.49,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-09,2000.0,28465.87,0.1,0.67,0.07,0.05,0.0,14232.94,1000.0,1000.0,14232.94,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-10,2000.0,28421.81,0.1,0.69,0.07,0.05,0.0,14210.9,1000.0,1000.0,14210.9,,,,,,,,,,,,,,,0.03,,100.0,34.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6897
2011-05-11,2000.0,28531.97,0.1,0.67,0.07,0.05,0.0,14265.98,1000.0,1000.0,14265.98,,,,,,,,,,,,,,,0.03,,100.0,33.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6689
2011-05-12,2000.0,28476.89,0.1,0.65,0.07,0.05,0.0,14238.44,1000.0,1000.0,14238.44,,,,,,,,,,,,,,,0.03,,100.0,33.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6689
2011-05-13,2000.0,28366.73,0.1,0.65,0.07,0.05,0.0,14183.36,1000.0,1000.0,14183.36,,,,,,,,,,,,,,,0.03,,100.0,33.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.6607
2011-05-16,2000.0,28212.5,0.1,0.62,0.07,0.05,0.0,14106.25,1000.0,1000.0,14106.25,,,,,,,,,,,,,,,0.03,,100.0,33.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.6607
2011-05-17,2000.0,28179.45,0.1,0.62,0.07,0.05,0.0,14089.73,1000.0,1000.0,14089.73,,,,,,,,,,,,,,,0.03,,100.0,33.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.6607
2011-05-18,2000.0,28201.48,0.1,0.63,0.07,0.05,0.0,14100.74,1000.0,1000.0,14100.74,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-19,2000.0,27937.09,0.1,0.63,0.07,0.05,0.0,13968.55,1000.0,1000.0,13968.55,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-20,2000.0,27871.0,0.1,0.63,0.07,0.05,0.0,13935.5,1000.0,1000.0,13935.5,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-23,2000.0,27871.0,0.1,0.65,0.07,0.05,0.0,13935.5,1000.0,1000.0,13935.5,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-24,2000.0,27815.92,0.1,0.62,0.07,0.05,0.0,13907.96,1000.0,1000.0,13907.96,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-25,2000.0,27749.82,0.1,0.62,0.07,0.05,0.0,13874.91,1000.0,1000.0,13874.91,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-26,2000.0,27705.75,0.1,0.6,0.07,0.05,0.0,13852.88,1000.0,1000.0,13852.88,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-27,2000.0,27342.22,0.1,0.61,0.07,0.05,0.0,13671.11,1000.0,1000.0,13671.11,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-30,2000.0,27485.43,0.1,0.58,0.07,0.05,0.0,13742.71,1000.0,1000.0,13742.71,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-05-31,2000.0,27639.66,0.1,0.6,0.07,0.05,0.0,13819.83,1000.0,1000.0,13819.83,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-01,2000.0,27430.35,0.1,0.59,0.07,0.05,0.0,13715.17,1000.0,1000.0,13715.17,,,,,,,,,,,,,,,0.03,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-02,2000.0,27430.35,0.1,0.6,0.07,0.05,0.0,13715.17,1000.0,1000.0,13715.17,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-03,2000.0,27210.02,0.1,0.6,0.07,0.05,0.0,13605.01,1000.0,1000.0,13605.01,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-06,2000.0,27099.86,0.1,0.6,0.07,0.05,0.0,13549.93,1000.0,1000.0,13549.93,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-07,2000.0,26989.7,0.1,0.61,0.07,0.05,0.0,13494.85,1000.0,1000.0,13494.85,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-08,2000.0,26879.54,0.1,0.63,0.07,0.05,0.0,13439.77,1000.0,1000.0,13439.77,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-09,2000.0,26218.57,0.1,0.63,0.07,0.05,0.0,13109.28,1000.0,1000.0,13109.28,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-10,2000.0,25899.1,0.1,0.62,0.07,0.05,0.0,12949.55,1000.0,1000.0,12949.55,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-13,2000.0,25557.59,0.1,0.62,0.07,0.05,0.0,12778.8,1000.0,1000.0,12778.8,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-14,2000.0,25116.95,0.1,0.61,0.07,0.05,0.0,12558.47,1000.0,1000.0,12558.47,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-15,2000.0,24202.6,0.1,0.59,0.07,0.05,0.0,12101.3,1000.0,1000.0,12101.3,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-16,2000.0,23684.84,0.1,0.56,0.07,0.04,0.0,11842.42,1000.0,1000.0,11842.42,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-17,2000.0,23640.77,0.1,0.55,0.07,0.04,0.0,11820.39,1000.0,1000.0,11820.39,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-20,2000.0,24004.31,0.1,0.56,0.07,0.04,0.0,12002.15,1000.0,1000.0,12002.15,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-21,2000.0,24500.04,0.1,0.56,0.07,0.04,0.0,12250.02,1000.0,1000.0,12250.02,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-22,2000.0,24643.25,0.1,0.57,0.07,0.04,0.0,12321.62,1000.0,1000.0,12321.62,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-23,2000.0,24676.3,0.1,0.61,0.07,0.04,0.0,12338.15,1000.0,1000.0,12338.15,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-24,2000.0,24544.1,0.1,0.61,0.07,0.04,0.0,12272.05,1000.0,1000.0,12272.05,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-27,2000.0,24632.23,0.1,0.62,0.07,0.04,0.0,12316.12,1000.0,1000.0,12316.12,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-28,2000.0,24753.41,0.1,0.64,0.07,0.04,0.0,12376.71,1000.0,1000.0,12376.71,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-29,2000.0,24786.46,0.1,0.64,0.07,0.04,0.0,12393.23,1000.0,1000.0,12393.23,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-06-30,2000.0,24720.36,0.1,0.64,0.07,0.04,0.0,12360.18,1000.0,1000.0,12360.18,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-01,2000.0,24786.46,0.1,0.63,0.07,0.04,0.0,12393.23,1000.0,1000.0,12393.23,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-04,2000.0,24896.62,0.1,0.63,0.07,0.05,0.0,12448.31,1000.0,1000.0,12448.31,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-05,2000.0,24808.49,0.1,0.65,0.07,0.05,0.0,12404.25,1000.0,1000.0,12404.25,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-06,2000.0,24896.62,0.1,0.64,0.07,0.05,0.0,12448.31,1000.0,1000.0,12448.31,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-07,2000.0,25288.51,0.1,0.66,0.07,0.04,0.0,12644.26,1000.0,1000.0,12644.26,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-08,2000.0,25069.51,0.1,0.66,0.07,0.04,0.0,12534.76,1000.0,1000.0,12534.76,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-11,2000.0,24723.73,0.1,0.69,0.07,0.04,0.0,12361.86,1000.0,1000.0,12361.86,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-12,2000.0,24193.52,0.1,0.7,0.07,0.04,0.0,12096.76,1000.0,1000.0,12096.76,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-13,2000.0,24089.79,0.1,0.69,0.07,0.04,0.0,12044.89,1000.0,1000.0,12044.89,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-14,2000.0,23859.26,0.1,0.68,0.07,0.04,0.0,11929.63,1000.0,1000.0,11929.63,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-15,2000.0,23859.26,0.1,0.68,0.07,0.04,0.0,11929.63,1000.0,1000.0,11929.63,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-18,2000.0,23686.37,0.1,0.68,0.07,0.04,0.0,11843.18,1000.0,1000.0,11843.18,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-19,2000.0,23617.21,0.1,0.66,0.07,0.04,0.0,11808.61,1000.0,1000.0,11808.61,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-20,2000.0,23663.32,0.1,0.65,0.07,0.04,0.0,11831.66,1000.0,1000.0,11831.66,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-21,2000.0,24205.05,0.1,0.62,0.07,0.04,0.0,12102.52,1000.0,1000.0,12102.52,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-22,2000.0,24147.42,0.1,0.66,0.07,0.04,0.0,12073.71,1000.0,1000.0,12073.71,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-25,2000.0,24032.16,0.1,0.64,0.07,0.04,0.0,12016.08,1000.0,1000.0,12016.08,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-26,2000.0,23513.48,0.1,0.67,0.07,0.04,0.0,11756.74,1000.0,1000.0,11756.74,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-27,2000.0,23455.84,0.1,0.7,0.07,0.04,0.0,11727.92,1000.0,1000.0,11727.92,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-28,2000.0,23455.84,0.1,0.76,0.07,0.04,0.0,11727.92,1000.0,1000.0,11727.92,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-07-29,2000.0,23352.11,0.1,0.79,0.07,0.04,0.0,11676.05,1000.0,1000.0,11676.05,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-01,2000.0,23225.32,0.1,0.83,0.07,0.04,0.0,11612.66,1000.0,1000.0,11612.66,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-02,2000.0,22614.43,0.1,0.83,0.07,0.04,0.0,11307.22,1000.0,1000.0,11307.22,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-03,2000.0,21035.34,0.1,0.81,0.07,0.04,0.0,10517.67,1000.0,1000.0,10517.67,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-04,2000.0,20689.55,0.1,0.3,0.07,0.04,0.0,10344.78,1000.0,1000.0,10344.78,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-05,2000.0,20459.03,0.1,0.21,0.07,0.04,0.0,10229.51,1000.0,1000.0,10229.51,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-08,2000.0,19594.56,0.1,0.17,0.07,0.03,0.0,9797.28,1000.0,1000.0,9797.28,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-09,2000.0,18626.36,0.1,0.17,0.07,0.03,0.0,9313.18,1000.0,1000.0,9313.18,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-10,2000.0,18753.15,0.1,0.17,0.07,0.03,0.0,9376.57,1000.0,1000.0,9376.57,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-11,2000.0,18845.36,0.1,0.16,0.07,0.03,0.0,9422.68,1000.0,1000.0,9422.68,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-12,2000.0,19018.25,0.1,0.16,0.07,0.03,0.0,9509.13,1000.0,1000.0,9509.13,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-15,2000.0,20747.18,0.1,0.16,0.07,0.03,0.0,10373.59,1000.0,1000.0,10373.59,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-16,2000.0,20735.66,0.1,0.16,0.07,0.04,0.0,10367.83,1000.0,1000.0,10367.83,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-17,2000.0,20827.87,0.1,0.16,0.07,0.04,0.0,10413.93,1000.0,1000.0,10413.93,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-18,2000.0,20689.55,0.1,0.16,0.07,0.04,0.0,10344.78,1000.0,1000.0,10344.78,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-19,2000.0,20574.29,0.1,0.16,0.07,0.04,0.0,10287.15,1000.0,1000.0,10287.15,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-22,2000.0,20574.29,0.12,0.16,0.07,0.04,0.0,10287.15,1000.0,1000.0,10287.15,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-23,2000.0,20516.66,0.12,0.16,0.07,0.04,0.0,10258.33,1000.0,1000.0,10258.33,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-24,2000.0,20516.66,0.12,0.16,0.07,0.04,0.0,10258.33,1000.0,1000.0,10258.33,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-25,2000.0,20678.03,0.12,0.16,0.07,0.04,0.0,10339.01,1000.0,1000.0,10339.01,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-26,2000.0,20401.4,0.09,0.16,0.07,0.04,0.0,10200.7,1000.0,1000.0,10200.7,,,,,,,,,,,,,,,0.02,,100.0,31.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.6323
2011-08-29,1999.0,20068.62,0.09,0.16,0.07,0.04,0.0,10039.33,999.0,1000.0,10029.29,,,,,,0.0,,1.0,,,,,,,0.02,,100.0,31.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.632
2011-08-30,1999.0,19930.38,0.09,0.16,0.07,0.03,0.0,9970.17,999.0,1000.0,9960.2,,,,,,,,,,,,,,,0.02,,100.0,31.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.632
2011-08-31,1999.0,19769.09,0.09,0.17,0.07,0.03,0.0,9889.49,999.0,1000.0,9879.6,,,,,,,,,,,,,,,0.02,,100.0,31.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.632
2011-09-01,1999.0,19642.37,0.09,0.17,0.07,0.03,0.0,9826.1,999.0,1000.0,9816.27,,,,,,,,,,,,,,,0.02,,100.0,31.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.632
2011-09-02,1999.0,19469.56,0.09,0.17,0.07,0.03,0.0,9739.65,999.0,1000.0,9729.91,,,,,,,,,,,,,,,0.02,,100.0,31.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.632
2011-09-05,1999.0,19031.78,0.09,0.17,0.07,0.03,0.0,9520.65,999.0,1000.0,9511.13,,,,,,,,,,,,,,,0.02,,100.0,31.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.632
