,EL FP Equity_DX_SI_QTY,EL FP Equity_DX_SHORT_INTEREST_VALUE,EL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EL FP Equity_DX_SI_MV,EL FP Equity_DX_DSS,EL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY,EL FP Equity_DX_BROKER_SI_QTY,EL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EL FP Equity_DX_BROKER_SI_MV_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_INC_x,EL FP Equity_DX_BROKER_SI_MV_INC_x,EL FP Equity_DX_SUPPLY_SI_MV_NEW,EL FP Equity_DX_BROKER_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_NEW,EL FP Equity_DX_SUPPLY_SI_MV_DEC,EL FP Equity_DX_BROKER_SI_QTY_INC,EL FP Equity_DX_SUPPLY_SI_QTY_DEC,EL FP Equity_DX_BROKER_SI_MV_NEW_y,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EL FP Equity_DX_BROKER_SI_MV_INC_y,EL FP Equity_DX_SUPPLY_SI_QTY_INC_y,EL FP Equity_DX_BROKER_SI_MV_ADD,EL FP Equity_DX_SUPPLY_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_DEC,EL FP Equity_DX_SUPPLY_SI_MV,EL FP Equity_DX_BROKER_SI_MV_DEC,EL FP Equity_DX_SUPPLY_SI_MV_RMV,EL FP Equity_DX_BROKER_SI_MV_RMV,EL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EL FP Equity_DX_UTILIZATION_QUANTITY,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EL FP Equity_DX_ACTIVE_UTILIZATION_MV,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EL FP Equity_DX_BROKER_SI_CON_RATIO,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EL FP Equity_DX_DEMAND_SUPPLY_RATIO,EL FP Equity_PX_LAST
2019-06-21,8851197.0,984253106.4,3.09,11.53,2.03,987.67,1.0,715333253.6,3598790.0,6432853.0,400185448.0,,,253669.0,22.09,,,,31.67,187437.0,277886.0,,,22.09,253669.0,,108055.0,89370.0,402.58,10.74,,,5.36,5.36,63558504.0,7067705644.8,,7113.07,5.36,7.45,0.2244,44.26,0.1318,111.2
2019-06-24,9049282.0,999040732.8,3.16,11.57,2.08,1004.99,1.0,731492515.2,3730981.0,6625838.0,411900302.4,,,30654.0,25.2,,,,3.33,239642.0,29101.0,,,25.2,30654.0,,130638.0,46657.0,413.03,5.43,,,5.56,5.56,63380052.0,6997157740.8,,7017.56,5.56,7.47,0.2188,43.54,0.1348,110.4
2019-06-25,9092340.0,998338932.0,3.18,11.99,2.09,1009.62,1.0,730463495.4,3806843.0,6652673.0,417991361.4,,,49016.0,30.39,,,,2.89,276828.0,25496.0,,,30.39,49016.0,,52342.0,249993.0,419.95,26.34,,,5.73,5.73,62589732.0,6872352573.6,,6903.6,5.73,7.59,0.2179,43.38,0.1369,109.8
2019-06-26,8771956.0,957458997.4,3.06,11.71,2.01,971.09,1.0,714654604.1,3640000.0,6547454.0,397306000.0,,,1184.0,3.2,,,,31.5,33600.0,282510.0,,,3.2,1184.0,,119653.0,138819.0,399.17,15.81,0.57,,5.35,5.35,64452592.0,7035000416.8,5170.0,7068.08,5.35,7.86,0.2335,45.16,0.1288,109.15
2019-06-27,8685481.0,986670641.6,3.03,11.74,1.99,967.13,1.0,734351409.6,3637689.0,6464361.0,413241470.4,,,6150.0,9.02,,,,10.36,86578.0,94122.0,,,9.02,6150.0,,85661.0,169671.0,400.45,15.41,,,5.35,5.35,64377688.0,7313305356.8,,7104.59,5.34,8.76,0.2363,45.33,0.1277,113.6
2019-06-28,8522554.0,977963071.5,2.98,11.41,1.95,963.8,1.0,725212426.5,3539717.0,6319934.0,406182525.75,,,4135.0,0.11,,,,15.55,861.0,148553.0,,,0.11,4135.0,,46446.0,145288.0,403.11,14.37,,,5.24,5.24,64005732.0,7344657747.0,,7291.43,5.24,9.15,0.2391,45.51,0.1262,114.75
2019-07-01,8322013.0,945380676.8,2.91,11.13,1.91,931.16,1.0,697963284.8,3499443.0,6144043.0,397536724.8,,,38452.0,11.19,,,,10.79,80397.0,96363.0,,,11.19,38452.0,,17637.0,256288.0,402.14,30.68,,,5.13,5.13,64692204.0,7349034374.4,,7426.16,5.14,9.73,0.2423,45.68,0.122,113.6
2019-07-02,8538535.0,974673770.25,2.98,11.45,1.96,951.46,1.0,730467538.5,3573973.0,6399190.0,407969017.95,,,15158.0,35.08,,,,16.34,323612.0,137555.0,,,35.08,15158.0,,196927.0,68465.0,406.62,7.97,,,5.2,5.2,65110364.0,7432348050.6,,7415.85,5.2,10.35,0.2319,44.54,0.1243,114.15
2019-07-03,8638442.0,990829297.4,3.02,11.64,1.98,964.86,1.0,738165269.9,3613538.0,6435617.0,414472808.6,,,80841.0,6.77,,20539.0,,4.68,55571.0,41276.0,,,6.77,80841.0,2.38,,39683.0,412.95,4.36,,,5.24,5.24,65333888.0,7493796953.6,,7471.65,5.24,10.28,0.2292,44.25,0.1253,114.7
2019-07-04,8786262.0,1005148372.8,3.07,11.9,2.01,981.89,1.0,747506416.8,3690264.0,6534147.0,422166201.6,,,50673.0,13.02,,,,4.56,112928.0,40161.0,,,13.02,50673.0,,66214.0,14398.0,422.35,1.7,,,5.37,5.37,65051736.0,7441918598.4,,7450.47,5.36,10.1,0.2225,43.54,0.1278,114.4
2019-07-05,9147070.0,1044595394.0,3.2,12.72,2.1,1024.46,1.0,787638998.8,3615711.0,6897014.0,412914196.2,,,58182.0,52.22,,,,15.25,447261.0,132735.0,,,52.22,58182.0,,,84394.0,414.25,9.68,,,5.3,5.3,64638112.0,7381672390.4,,7403.33,5.3,10.27,0.2075,41.57,0.134,114.2
2019-07-08,9788214.0,1122218735.1,3.42,13.89,2.24,1097.04,1.0,845320985.05,3743867.0,7373057.0,429234351.55,,,173763.0,62.63,,45.0,,5.33,543000.0,45607.0,,,62.63,173763.0,0.01,,67002.0,427.89,7.82,,,5.52,5.52,64109084.0,7350106480.6,,7330.99,5.51,11.75,0.1939,38.95,0.1443,114.65
2019-07-09,9769404.0,1125435340.8,3.41,13.84,2.24,1097.38,1.0,847301414.4,3722642.0,7355047.0,428848358.4,,,12964.0,2.84,,,,4.79,21300.0,43403.0,,,2.84,12964.0,,9214.0,39310.0,426.97,4.61,,,5.48,5.48,64147512.0,7389793382.4,,7365.22,5.48,11.81,0.1943,38.94,0.1439,115.2
2019-07-10,9628455.0,1116900780.0,3.36,14.45,2.21,1084.21,1.0,850607584.0,3573776.0,7332824.0,414558016.0,,,1000.0,3.26,,11300.0,,17.1,25700.0,149866.0,,,3.26,1000.0,1.3,,59223.0,411.48,6.59,,,5.23,5.23,64789368.0,7515566688.0,,7467.85,5.22,12.04,0.1988,39.43,0.1408,116.0
2019-07-11,9682181.0,1126037650.3,3.38,14.63,2.22,1094.73,1.0,859055765.0,3584777.0,7386550.0,416909565.1,,,33474.0,9.44,,18259.0,,6.3,77941.0,56041.0,,,9.44,33474.0,2.19,33568.0,42474.0,416.02,5.11,,,5.25,5.25,64663640.0,7520381332.0,,7504.88,5.25,11.95,0.1955,39.05,0.1419,116.3
2019-07-12,9984640.0,1178187520.0,3.49,14.96,2.29,1134.55,1.0,902447126.0,3700452.0,7647857.0,436653336.0,,,71602.0,36.16,,,,8.61,300816.0,75333.0,,,36.16,71602.0,,119406.0,39509.0,431.49,4.43,,,5.41,5.41,64660516.0,7629940888.0,,7547.52,5.41,11.78,0.1857,37.94,0.1461,118.0
2019-07-15,10075859.0,1188447569.05,3.52,15.36,2.31,1151.74,1.0,915428704.05,3778867.0,7761159.0,445717362.65,,,83431.0,15.81,,,,1.88,114225.0,20154.0,,,15.81,83431.0,,15138.0,923.0,445.56,0.0,,,5.53,5.53,64562684.0,7615168577.8,,7616.23,5.53,11.6,0.181,37.37,0.1474,117.95
2019-07-16,10516719.0,1243602021.75,3.67,16.36,2.41,1205.02,1.0,962252634.75,4020129.0,8137443.0,475380254.25,,,185751.0,51.46,,,,8.27,431721.0,72798.0,,,51.46,185751.0,,128309.0,55437.0,475.35,6.82,,,5.88,5.88,64362560.0,7610872720.0,,7609.53,5.88,11.1,0.1693,35.68,0.1538,118.25
2019-07-17,9505705.0,1107889917.75,3.32,15.09,2.18,1082.85,1.0,904064364.0,3478518.0,7756880.0,405421272.9,,,236840.0,26.99,,,,109.87,234004.0,929568.0,,,26.99,236840.0,,151117.0,614567.0,409.87,73.65,,,5.08,5.08,64945992.0,7569455367.6,,7648.54,5.09,12.25,0.1965,39.36,0.1389,116.55
2019-07-18,9595365.0,1139929362.0,3.35,15.35,2.2,1092.21,1.0,917834068.8,3198776.0,7725876.0,380014588.8,,,113811.0,11.07,,,,59.98,101804.0,496954.0,,,11.07,113811.0,,103401.0,132808.0,373.88,15.18,,,4.67,4.67,65268872.0,7753941993.6,,7635.63,4.67,12.12,0.1942,38.76,0.1401,118.8
2019-07-19,8777407.0,1045389173.7,3.07,13.92,2.01,1002.72,1.0,855986944.8,2719520.0,7187128.0,323894832.0,,,23770.0,4.92,,,,57.4,25243.0,504409.0,,,4.92,23770.0,,1383.0,563991.0,323.52,65.51,,,3.95,3.95,66061168.0,7867885108.8,,7853.51,3.96,13.26,0.2215,42.29,0.1276,119.1
2019-07-22,8604002.0,1024306438.1,3.01,13.64,1.97,982.55,1.0,866164942.0,2674945.0,7275640.0,318452202.25,,,175242.0,24.63,,,,47.11,204424.0,396975.0,,,24.63,175242.0,,177158.0,115912.0,318.54,13.86,,,3.89,3.89,66158000.0,7876109900.0,,7881.27,3.88,13.49,0.2277,43.06,0.125,119.05
2019-07-23,8675879.0,1035032364.7,3.03,13.62,1.99,992.2,1.0,886971520.7,2628645.0,7434799.0,313597348.5,,,151944.0,26.48,,,,25.36,221527.0,214102.0,,,26.48,151944.0,,15858.0,62368.0,313.87,7.29,,,3.82,3.82,66183356.0,7895674370.8,,7900.92,3.82,13.39,0.225,42.64,0.1261,119.3
2019-07-24,8677842.0,1033964874.3,3.03,13.6,1.99,992.38,1.0,884025322.8,2571784.0,7419432.0,306428063.6,,,178748.0,9.1,,12700.0,,46.23,73299.0,386238.0,,,9.1,178748.0,1.51,150629.0,101366.0,307.01,11.95,,,3.74,3.74,66211952.0,7889154080.8,,7898.45,3.74,13.5,0.2296,43.06,0.1262,119.15
2019-07-25,8632348.0,1027249412.0,3.02,13.52,1.98,985.48,1.0,880898333.0,2545215.0,7402507.0,302880585.0,,,94916.0,0.25,,,,15.9,2000.0,133485.0,,,0.25,94916.0,,12000.0,18925.0,303.15,2.49,,,3.7,3.7,66248672.0,7883591968.0,,7891.42,3.7,13.74,0.2367,43.85,0.1255,119.0
2019-07-26,8632973.0,1028187084.3,3.02,13.24,1.98,985.63,1.0,872925942.3,2790175.0,7329353.0,332309842.5,,,69680.0,18.32,,,,12.77,153097.0,105898.0,,,18.32,69680.0,,281178.0,226251.0,331.97,27.0,,,4.06,4.06,65934648.0,7852816576.8,,7855.05,4.05,13.73,0.237,43.82,0.1256,119.1
2019-07-29,8750588.0,1044382677.8,3.06,13.41,2.01,999.01,1.0,889217533.05,2893826.0,7450503.0,345378133.1,,,302369.0,37.68,,,,27.6,322054.0,231715.0,,,37.68,302369.0,,32997.0,200904.0,343.42,24.09,,,4.17,4.17,66458432.0,7931813859.2,,7915.81,4.16,13.54,0.2307,43.12,0.1262,119.35
2019-07-30,9040718.0,1071777118.9,3.16,13.84,2.07,1033.32,1.0,874352010.3,3013788.0,7375386.0,357284567.4,,,170199.0,4.51,,100.0,,9.67,30728.0,82348.0,,,4.51,170199.0,0.01,32111.0,105945.0,358.24,12.32,,,4.35,4.35,66208980.0,7849074579.0,,7881.25,4.35,12.98,0.2174,41.59,0.1306,118.55
2019-07-31,8655444.0,1061590206.6,3.02,13.44,1.98,997.59,1.0,886267182.9,2872528.0,7225986.0,352315559.2,,,36588.0,12.15,,,,27.78,92217.0,238002.0,,,12.15,36588.0,,60154.0,241617.0,344.77,23.68,,,4.15,4.15,66334432.0,8135918084.8,,7958.7,4.15,13.75,0.2307,43.08,0.1251,122.65
2019-08-01,8741203.0,1116251623.1,3.05,13.35,2.0,1028.66,1.0,937341113.7,2943994.0,7340181.0,375948033.8,,,17683.0,21.64,,,,4.75,114195.0,47949.0,,,21.64,17683.0,,101732.0,,364.83,,,,4.23,4.23,66575144.0,8501645888.8,,8261.67,4.23,13.88,0.2211,41.78,0.1257,127.7
2019-08-02,9026087.0,1111562614.05,3.15,13.59,2.07,1065.35,1.0,956180195.1,2984770.0,7764354.0,367574425.5,,,57420.0,57.29,,,,17.35,443173.0,143236.0,,,57.29,57420.0,,126592.0,19000.0,376.66,2.26,,,4.27,4.27,66918856.0,8241057116.4,,8442.42,4.27,13.37,0.2074,39.9,0.1291,123.15
2019-08-05,8995867.0,1084001973.5,3.14,14.1,2.06,1043.39,1.0,931963147.0,2975732.0,7734134.0,358575706.0,,,32344.0,4.93,,,,7.32,99995.0,51980.0,,,4.93,32344.0,,10598.0,130215.0,363.19,19.32,,,4.25,4.25,67109872.0,8086739576.0,,8190.19,4.25,13.36,0.2136,40.75,0.1284,120.5
2019-08-06,8816271.0,1067650418.1,3.08,13.65,2.02,1017.62,1.0,904551484.9,2971249.0,7469459.0,359818253.9,,,10411.0,,,,,12.89,,97486.0,,,,10411.0,,82592.0,264675.0,358.65,34.17,,,4.24,4.24,67151344.0,8132027758.4,,8100.18,4.24,13.75,0.2209,41.74,0.1257,121.1
2019-08-07,8837721.0,1104715125.0,3.09,13.74,2.03,1031.04,1.0,935308875.0,2980447.0,7482471.0,372555875.0,,,2174.0,10.07,,,,13.43,72978.0,112976.0,,,10.07,2174.0,,120000.0,59966.0,364.01,6.3,,,4.24,4.24,67361488.0,8420186000.0,,8230.04,4.24,14.01,0.217,41.2,0.1256,125.0
2019-08-08,8784360.0,1125715734.0,3.07,13.42,2.01,1042.31,1.0,946616754.05,2942351.0,7386787.0,377062280.65,,,50856.0,7.51,,,,14.67,39777.0,126054.0,,,7.51,50856.0,,37102.0,135461.0,370.73,14.75,,,4.19,4.19,67259968.0,8619364899.2,,8477.01,4.19,14.3,0.2171,41.02,0.1251,128.15
2019-08-09,8801802.0,1138513088.7,3.08,13.44,2.02,1053.14,1.0,957737021.15,2945831.0,7404229.0,381043239.85,,,35387.0,11.24,,,,4.09,61498.0,33392.0,,,11.24,35387.0,,1485.0,44056.0,377.45,4.86,,,4.2,4.2,67158440.0,8686944214.0,,8616.98,4.2,14.29,0.2151,40.61,0.1256,129.35
2019-08-12,8561454.0,1100146839.0,2.99,13.16,1.96,1022.04,1.0,920267913.0,2911904.0,7161618.0,374179664.0,,,32956.0,0.37,,,,12.31,3000.0,97477.0,,,0.37,32956.0,,30594.0,245611.0,375.72,30.7,,,4.15,4.15,67327512.0,8651585292.0,,8689.16,4.14,14.64,0.2213,41.88,0.1219,128.5
2019-08-13,8173512.0,1071547423.2,2.86,12.62,1.87,976.8,1.0,888028923.6,2911904.0,6773676.0,381750614.4,,,14073.0,3.42,,,,2.01,19635.0,15635.0,,,3.42,14073.0,,1562.0,407577.0,376.83,50.8,,,4.15,4.15,67177312.0,8806945603.2,,8695.11,4.15,10.84,0.2308,43.86,0.1166,131.1
2019-08-14,8061240.0,1033854030.0,2.82,12.28,1.85,961.35,1.0,864238788.0,2834727.0,6738704.0,363553737.75,,,9224.0,1.67,,800.0,,13.55,20639.0,104301.0,,,1.67,9224.0,0.1,17900.0,56411.0,369.76,3.78,,,4.04,4.04,67337016.0,8635972302.0,,8783.36,4.04,10.88,0.2374,44.59,0.1149,128.25
2019-08-15,8207414.0,1040289724.5,2.87,12.3,1.88,970.47,1.0,847787528.25,2878881.0,6688659.0,364898166.75,,,215694.0,13.88,,,,23.59,125444.0,176540.0,,,13.88,215694.0,,5000.0,175489.0,368.74,26.0,,,4.1,4.1,67287032.0,8528631306.0,,8610.65,4.11,10.31,0.2317,44.15,0.117,126.75
2019-08-16,8165008.0,1038997268.0,2.85,11.89,1.87,962.94,1.0,845850219.25,2872908.0,6647153.0,365577543.0,,,,,,,,0.77,,5973.0,,,,,,,41506.0,365.07,6.69,,,4.08,4.08,67475568.0,8586266028.0,,8567.87,4.09,10.43,0.2344,44.49,0.1161,127.25
2019-08-19,7734423.0,994260076.65,2.7,10.93,1.77,911.57,1.0,854969724.15,2345727.0,6650873.0,301543205.85,,,11351.0,28.06,,,,68.21,215252.0,538532.0,,,28.06,11351.0,,,211532.0,299.56,26.7,,,3.35,3.35,67757904.0,8710278559.2,,8654.98,3.35,11.05,0.2573,46.63,0.1103,128.55
2019-08-20,7376005.0,951873445.25,2.58,10.31,1.69,868.44,1.0,817788301.4,2034324.0,6336988.0,262529512.2,,,,0.32,,,,41.86,2000.0,331203.0,,,0.32,,,19800.0,315885.0,261.86,38.99,,,2.91,2.91,67817600.0,8751861280.0,,8726.21,2.91,11.54,0.2737,48.53,0.1056,129.05
2019-08-21,7374898.0,967955362.5,2.58,10.18,1.69,872.85,1.0,831584381.25,2026589.0,6335881.0,265989806.25,,,2128.0,0.23,,,,1.18,1223.0,9863.0,,,0.23,2128.0,,,2330.0,262.77,0.0,,,2.9,2.9,67960000.0,8919750000.0,,8815.24,2.89,11.68,0.2717,48.29,0.1054,131.25
2019-08-22,7350128.0,959191704.0,2.57,10.17,1.69,872.62,1.0,832721935.5,1996332.0,6381011.0,260521326.0,,,116727.0,7.35,,,,22.25,45130.0,174092.0,,,7.35,116727.0,,27108.0,,262.21,,,,2.86,2.86,67923056.0,8863958808.0,,8903.32,2.86,11.62,0.2712,48.31,0.1051,130.5
2019-08-23,7364130.0,964332823.5,2.57,10.19,1.69,872.95,1.0,837990037.35,2023156.0,6399313.0,264932278.2,,,19491.0,1.29,,,,0.99,19183.0,6514.0,,,1.29,19491.0,,13847.0,881.0,264.09,0.06,,,2.89,2.89,67891888.0,8890442733.6,,8855.15,2.9,11.65,0.2711,48.29,0.1053,130.95
2019-08-26,7340847.0,965321380.5,2.56,10.07,1.68,872.12,1.0,842069849.5,1990360.0,6403573.0,261732340.0,,,340.0,1.53,,,,4.36,10313.0,40036.0,,,1.53,340.0,,6900.0,6053.0,261.54,0.79,,,2.85,2.85,67941400.0,8934294100.0,,8907.57,2.85,11.71,0.2713,48.32,0.105,131.5
2019-08-27,6951492.0,923505712.2,2.43,9.4,1.59,822.88,1.0,825274429.45,1840812.0,6212077.0,244551874.2,,,25297.0,8.64,,,,26.8,61754.0,198545.0,,,8.64,25297.0,,23700.0,253250.0,243.11,33.94,,,2.63,2.63,68075488.0,9043828580.8,,8984.54,2.63,12.54,0.297,51.24,0.0994,132.85
2019-08-28,6836024.0,909191192.0,2.39,9.15,1.57,808.09,1.0,818372541.0,1468965.0,6153177.0,195372345.0,,,,2.89,,,,51.4,20604.0,392260.0,,,2.89,,,20413.0,79504.0,194.79,10.6,,,2.1,2.1,68477272.0,9107477176.0,,9102.68,2.1,12.79,0.3072,52.19,0.0977,133.0
2019-08-29,6903107.0,926742114.75,2.41,9.29,1.58,819.63,1.0,836654055.0,1497889.0,6232060.0,201091598.25,,,11328.0,11.55,,,,8.58,85496.0,64715.0,,,11.55,11328.0,,82311.0,6613.0,199.79,0.77,,,2.14,2.14,68481760.0,9193676280.0,,9136.67,2.14,12.73,0.2999,51.45,0.0986,134.25
2019-08-30,6915813.0,928447895.25,2.42,9.47,1.59,822.84,1.0,838174167.75,1460818.0,6243383.0,196114816.5,,,1383.0,2.13,,,,5.02,15500.0,38454.0,,,2.13,1383.0,,,4177.0,196.16,0.0,,,2.08,2.08,68802232.0,9236699646.0,,9253.84,2.08,12.68,0.2978,51.26,0.0984,134.25
2019-09-02,6902839.0,921183864.55,2.41,9.46,1.58,818.91,1.0,832447087.75,1453504.0,6237895.0,193970108.8,,,,,,,,1.26,,9908.0,,,,,,2594.0,5488.0,194.41,1.4,,,2.09,2.09,68197360.0,9100937692.0,,9149.86,2.08,12.66,0.3002,51.5,0.0991,133.45
2019-09-03,6847993.0,916603863.05,2.39,9.36,1.57,812.36,1.0,827601108.65,1449912.0,6183049.0,194070721.2,,,69483.0,5.55,,,,9.78,40588.0,73075.0,,,5.55,69483.0,,,95434.0,193.76,12.59,,,2.08,2.08,68121264.0,9118031186.4,,9096.1,2.09,12.8,0.3044,51.92,0.0984,133.85
2019-09-04,6779407.0,918270678.15,2.37,9.24,1.55,806.81,1.0,828180986.85,1428000.0,6114293.0,193422600.0,,,,0.55,,700.0,,2.92,4000.0,21912.0,,,0.55,,0.09,,73456.0,192.12,8.7,,,2.05,2.05,68260272.0,9245853842.4,,9148.51,2.06,13.0,0.3063,52.09,0.0973,135.45
2019-09-05,7014841.0,945600566.8,2.45,9.5,1.61,839.31,1.0,837685078.8,1581861.0,6214281.0,213234862.8,,,31239.0,20.35,,23000.0,,26.21,147669.0,199400.0,,,20.35,31239.0,3.1,322022.0,70681.0,214.21,9.16,,,2.25,2.25,68668328.0,9256490614.4,,9286.93,2.25,11.96,0.2917,50.79,0.0999,134.8
2019-09-06,6601251.0,892489135.2,2.31,8.95,1.51,781.77,1.0,778750783.2,1609765.0,5759991.0,217640228.0,,,40000.0,5.85,,9000.0,,1.75,46698.0,12796.0,,,5.85,40000.0,1.22,700.0,509988.0,216.57,68.58,,,2.29,2.29,68659512.0,9282766022.4,,9268.49,2.28,8.33,0.3267,54.98,0.0939,135.2
2019-09-09,6971085.0,923320208.25,2.44,9.37,1.6,828.39,1.0,821847746.7,1510448.0,6204966.0,200058837.6,,,5861.0,68.21,,,,21.53,519323.0,159958.0,,,68.21,5861.0,,54780.0,74348.0,203.01,10.22,,,2.19,2.19,67589480.0,8952226626.0,,9083.56,2.19,12.0,0.3015,51.84,0.1009,132.45
2019-09-10,6882512.0,896791313.6,2.4,9.18,1.58,809.85,1.0,797044187.9,1427440.0,6116993.0,185995432.0,,,,2.9,,,,11.47,27296.0,83008.0,,,2.9,,,,115269.0,188.09,17.11,,,2.07,2.07,67574104.0,8804905751.2,,8911.86,2.07,12.07,0.3135,53.03,0.0997,130.3
2019-09-11,7163242.0,930863297.9,2.5,9.43,1.64,843.36,1.0,832698288.2,1765831.0,6407836.0,229469738.45,,,,49.31,,,,11.98,382957.0,88685.0,,,49.31,,,427076.0,92114.0,230.04,13.35,,,2.57,2.57,67004464.0,8707230096.8,,8732.66,2.57,11.55,0.296,50.85,0.1042,129.95
2019-09-12,7496144.0,970001033.6,2.62,10.01,1.72,887.48,1.0,880221372.6,1636409.0,6802329.0,211751324.6,,,10741.0,68.5,,,,27.99,509649.0,213087.0,,,68.5,10741.0,,72924.0,115156.0,212.25,15.41,,,2.39,2.39,66936192.0,8661543244.8,,8669.74,2.39,14.01,0.2767,47.79,0.1093,129.4
2019-09-13,7388002.0,963026060.7,2.58,9.95,1.69,875.09,1.0,876719240.1,1587292.0,6725886.0,206903512.2,,,6933.0,,,,,7.25,,56050.0,,,,6933.0,,,76443.0,206.16,9.28,,,2.31,2.31,67221712.0,8762350159.2,,8706.73,2.31,14.18,0.2824,48.31,0.1074,130.35
2019-09-16,7198416.0,940113129.6,2.51,9.82,1.65,851.53,1.0,870704323.0,1439933.0,6666955.0,188055249.8,,,14990.0,1.25,,22267.0,,21.18,9160.0,163704.0,,,1.25,14990.0,2.9,1355.0,90358.0,187.88,11.23,,,2.1,2.1,67181744.0,8773935766.4,,8784.9,2.09,14.47,0.2936,49.36,0.1049,130.6
2019-09-17,7194605.0,942493255.0,2.51,9.84,1.65,851.75,1.0,874429585.0,1451473.0,6675035.0,190142963.0,,,,10.85,,,,5.09,82464.0,39262.0,,,10.85,,,50802.0,74384.0,189.71,9.6,,,2.12,2.12,67109688.0,8791369128.0,,8750.86,2.12,14.5,0.2915,49.31,0.1049,131.0
2019-09-18,7158324.0,933445449.6,2.5,9.87,1.64,846.51,1.0,862523367.2,1412967.0,6614443.0,184250896.8,,,19672.0,1.82,,,,10.61,12790.0,81267.0,,,1.82,19672.0,,23089.0,73382.0,184.82,9.51,,,2.06,2.06,67054344.0,8743886457.6,,8779.35,2.06,14.48,0.2957,49.82,0.1046,130.4
2019-09-19,7167879.0,938275361.1,2.5,10.01,1.64,848.11,1.0,865641438.2,1370022.0,6612998.0,179335879.8,,,11093.0,0.72,,,,9.64,5663.0,73524.0,,,0.72,11093.0,,19486.0,7108.0,178.96,0.83,,,2.02,2.02,66599488.0,8717872979.2,,8700.23,2.02,14.46,0.2956,49.81,0.1055,130.9
2019-09-20,7357616.0,971941073.6,2.57,10.4,1.69,872.26,1.0,897584493.5,1338357.0,6794735.0,176796959.7,,,2892.0,27.05,,19000.0,,5.57,226100.0,42557.0,,,27.05,2892.0,2.49,8000.0,63363.0,175.73,7.45,,,1.97,1.97,66527596.0,8788295431.6,,8740.39,1.97,16.79,0.2872,48.42,0.1084,132.1
2019-09-23,7474248.0,989964147.6,2.61,10.21,1.71,889.71,1.0,916264066.95,1326722.0,6917811.0,175724328.9,,,,18.49,,10500.0,,1.43,134261.0,11635.0,,,18.49,,1.39,,21685.0,175.37,2.82,,,1.96,1.96,66482032.0,8805545138.4,,8793.0,1.96,18.36,0.2825,47.42,0.1102,132.45
2019-09-24,7465076.0,989869077.6,2.61,10.2,1.71,889.29,1.0,915886631.4,1330229.0,6907139.0,176388365.4,,,19871.0,4.66,,,,8.2,34204.0,62272.0,,,4.66,19871.0,,45908.0,44876.0,176.32,5.93,,,1.96,1.96,66572684.0,8827537898.4,,8813.34,1.96,18.41,0.284,47.51,0.1099,132.6
2019-09-25,7423879.0,956195615.2,2.59,10.28,1.7,877.46,1.0,884333329.6,1312375.0,6865942.0,169033900.0,,,,0.95,,,,2.36,7566.0,17854.0,,,0.95,,,,48763.0,172.17,6.42,,,1.93,1.93,66617528.0,8580337606.4,,8773.86,1.92,18.52,0.2903,48.16,0.1093,128.8
2019-09-26,7418024.0,970277539.2,2.59,10.2,1.7,876.86,1.0,897299379.6,1306520.0,6860087.0,170892816.0,,,,,,,,0.78,,5855.0,,,,,,,5855.0,169.22,2.67,,,1.93,1.93,66558968.0,8705913014.4,,8649.85,1.92,18.6,0.2907,48.18,0.1093,130.8
2019-09-27,7472022.0,975098871.0,2.61,10.42,1.71,884.06,1.0,902288092.5,1333319.0,6914085.0,173998129.5,,,,14.67,,,,0.97,111921.0,7579.0,,,14.67,,,34378.0,57923.0,174.18,7.23,,,1.97,1.97,66504208.0,8678799144.0,,8692.74,1.96,20.13,0.2921,47.79,0.1101,130.5
2019-09-30,7287388.0,963757063.0,2.54,10.34,1.67,863.84,1.0,887522608.5,1323480.0,6710946.0,175030230.0,,,,1.87,,,,8.05,13101.0,61383.0,,,1.87,,,51544.0,216240.0,173.6,27.6,,,1.97,1.97,65908200.0,8716359450.0,,8645.44,1.97,17.6,0.2946,48.85,0.1084,132.25
2019-10-01,7212584.0,931505223.6,2.52,10.21,1.65,849.83,1.0,852473172.6,1378944.0,6600644.0,178090617.6,,,3647.0,3.73,,,,2.78,20422.0,21836.0,,,3.73,3647.0,,77685.0,130724.0,180.77,18.38,0.53,,2.05,2.05,66047104.0,8529983481.6,4032.0,8664.14,2.04,16.12,0.2982,49.67,0.107,129.15
