,AASI FP Equity_DX_SI_QTY,AASI FP Equity_DX_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AASI FP Equity_DX_SI_MV,AASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY,AASI FP Equity_DX_BROKER_SI_QTY,AASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AASI FP Equity_DX_BROKER_SI_MV_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AASI FP Equity_DX_BROKER_SI_MV_INC_x,AASI FP Equity_DX_SUPPLY_SI_MV_NEW,AASI FP Equity_DX_BROKER_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_NEW,AASI FP Equity_DX_SUPPLY_SI_MV_DEC,AASI FP Equity_DX_BROKER_SI_QTY_INC,AASI FP Equity_DX_SUPPLY_SI_QTY_DEC,AASI FP Equity_DX_BROKER_SI_MV_NEW_y,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AASI FP Equity_DX_BROKER_SI_MV_INC_y,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AASI FP Equity_DX_BROKER_SI_MV_ADD,AASI FP Equity_DX_SUPPLY_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_DEC,AASI FP Equity_DX_SUPPLY_SI_MV,AASI FP Equity_DX_BROKER_SI_MV_DEC,AASI FP Equity_DX_SUPPLY_SI_MV_RMV,AASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AASI FP Equity_DX_UTILIZATION_QUANTITY,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AASI FP Equity_DX_ACTIVE_UTILIZATION_MV,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AASI FP Equity_DX_BROKER_SI_CON_RATIO,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-06-21,65000.0,1103700.0,44.55,5.27,1.09,1103700.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.71,0.5255,61.29,
2012-06-22,65000.0,1091350.0,44.55,5.27,1.09,1091350.0,0.0,65000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.45,0.5267,61.55,
2012-06-25,25000.0,414000.0,17.14,2.03,0.41,414000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,40000.0,0.0,0.68,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-06-26,25000.0,417500.0,17.14,2.03,0.42,417500.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-06-27,25000.0,423250.0,17.14,2.03,0.42,423250.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-06-28,25000.0,419750.0,17.14,2.03,0.42,419750.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-06-29,25000.0,428000.0,17.14,2.03,0.43,428000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-02,25000.0,430750.0,17.21,2.03,0.43,430750.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-03,25000.0,438500.0,17.21,2.03,0.44,438500.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-04,25000.0,440500.0,17.21,2.03,0.44,440500.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-05,25000.0,445000.0,17.06,2.03,0.45,445000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-06,25000.0,439250.0,18.12,2.03,0.44,439250.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-09,25000.0,436250.0,17.94,2.03,0.44,436250.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-10,25000.0,437500.0,17.94,2.03,0.44,437500.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-11,25000.0,437000.0,17.94,2.03,0.44,437000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-12,30800.0,529760.0,22.1,2.5,0.53,529760.0,0.0,30800.0,0.0,,,,0.09,,,,,5800.0,,,,0.09,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-13,30800.0,535920.0,22.1,2.5,0.54,535920.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-16,30800.0,532840.0,22.1,2.5,0.53,532840.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-17,30800.0,536844.0,22.1,2.5,0.54,536844.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-18,30800.0,536228.0,22.1,2.5,0.54,536228.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-19,30800.0,541464.0,22.1,2.5,0.54,541464.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-20,30800.0,539616.0,22.1,2.5,0.54,539616.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-23,30800.0,529452.0,22.1,2.5,0.53,529452.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-24,30800.0,530376.0,22.1,2.5,0.53,530376.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-25,30800.0,528836.0,22.1,2.5,0.53,528836.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-26,30800.0,527912.0,22.1,2.5,0.53,527912.0,0.0,30800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-27,19048.0,331244.7,112.18,1.54,0.33,331244.7,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,11752.0,0.0,0.19,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-30,19048.0,336578.2,112.18,1.54,0.34,336578.2,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-07-31,19048.0,339435.3,112.18,1.54,0.34,339435.3,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-01,19048.0,340959.2,112.18,1.54,0.34,340959.2,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-02,19048.0,338673.4,710.75,1.54,0.34,338673.4,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-03,19048.0,340197.3,710.75,1.54,0.34,340197.3,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-06,19048.0,341340.2,710.75,1.54,0.34,341340.2,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-07,19048.0,342483.0,710.75,1.54,0.34,342483.0,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-08,19048.0,344768.8,710.75,1.54,0.34,344768.8,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-09,19048.0,349721.3,452.09,1.54,0.35,349721.3,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-10,19048.0,348959.3,35.14,1.54,0.35,348959.3,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-13,19048.0,344578.3,35.14,1.54,0.34,344578.3,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-14,19048.0,348959.3,35.14,1.54,0.34,348959.3,0.0,19048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-15,5048.0,92176.48,9.31,0.41,0.09,92176.48,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,14000.0,0.0,0.25,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-16,5048.0,91823.13,9.54,0.41,0.09,91823.13,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-17,5048.0,91873.6,9.54,0.41,0.09,91873.6,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-20,5048.0,91469.77,9.8,0.41,0.09,91469.77,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-21,5048.0,91217.36,9.8,0.41,0.09,91217.36,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-22,5048.0,90207.77,9.8,0.41,0.09,90207.77,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-23,5048.0,89753.45,9.8,0.41,0.09,89753.45,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-24,5048.0,89702.96,9.76,0.41,0.09,89702.96,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-27,5048.0,89147.68,9.76,0.41,0.09,89147.68,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-28,5048.0,88289.52,9.76,0.41,0.09,88289.52,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-29,5048.0,88138.08,9.76,0.41,0.09,88138.08,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-30,5048.0,87582.8,9.76,0.41,0.09,87582.8,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-08-31,5048.0,87885.68,9.21,0.41,0.09,87885.68,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-03,5048.0,87986.64,9.21,0.41,0.09,87986.64,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-04,5048.0,87279.92,9.21,0.41,0.09,87279.92,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-05,5048.0,86421.77,9.07,0.41,0.09,86421.77,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-06,5048.0,87582.8,8.83,0.41,0.09,87582.8,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-07,5048.0,88037.13,8.83,0.41,0.09,88037.13,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-10,5048.0,88087.6,4.71,0.41,0.09,88087.6,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-11,5048.0,88037.13,4.53,0.41,0.09,88037.13,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-12,5048.0,88340.0,3.73,0.41,0.09,88340.0,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-13,5048.0,88289.52,3.72,0.41,0.09,88289.52,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-14,5048.0,90409.68,3.7,0.41,0.09,90409.68,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-17,5048.0,89904.88,3.69,0.41,0.09,89904.88,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-18,5048.0,89854.4,3.65,0.41,0.09,89854.4,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-19,5048.0,90106.8,3.62,0.41,0.09,90106.8,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-20,5048.0,89955.36,3.65,0.41,0.09,89955.36,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-21,5048.0,90662.08,5.72,0.41,0.09,90662.08,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-24,5048.0,90763.04,5.71,0.41,0.09,90763.04,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-25,5048.0,90813.52,5.71,0.41,0.09,90813.52,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-26,5048.0,89702.96,5.71,0.41,0.09,89702.96,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-27,5048.0,90864.0,5.71,0.41,0.14,90864.0,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-09-28,5048.0,91267.84,5.71,0.41,0.09,91267.84,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-01,5048.0,92176.48,5.71,0.41,0.14,92176.48,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-02,5048.0,91318.32,5.71,0.41,0.14,91318.32,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-03,5048.0,91621.2,5.71,0.41,0.09,91621.2,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-04,5048.0,91318.32,5.71,0.41,0.09,91318.32,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-05,5048.0,91873.6,5.72,0.41,0.13,91873.6,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-08,5048.0,90864.0,5.72,0.41,0.09,90864.0,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-09,5048.0,90712.55,5.71,0.41,0.14,90712.55,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-10,5048.0,90409.68,5.61,0.41,0.14,90409.68,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-11,5048.0,90763.04,5.61,0.41,0.09,90763.04,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-12,5048.0,90157.28,5.82,0.41,0.09,90157.28,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-15,5048.0,90561.13,5.61,0.41,0.14,90561.13,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-16,5048.0,90864.0,5.5,0.41,0.09,90864.0,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-17,5048.0,90662.08,5.53,0.41,0.09,90662.08,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-18,5048.0,91267.84,5.63,0.41,0.09,91267.84,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-19,5048.0,90460.16,5.63,0.41,0.14,90460.16,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-22,5048.0,90611.6,12.71,0.41,0.13,90611.6,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-23,5048.0,89602.0,14.18,0.41,0.13,89602.0,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-24,5048.0,90359.2,44.05,0.41,0.09,90359.2,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-25,5048.0,90864.0,38.89,0.41,0.09,90864.0,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-26,5048.0,90157.28,40.78,0.41,0.13,90157.28,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-29,5048.0,90409.68,13.21,0.41,0.09,90409.68,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-30,5048.0,90460.16,10.52,0.41,0.09,90460.16,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-10-31,5048.0,90258.23,10.74,0.41,0.09,90258.23,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-11-01,5048.0,91924.08,2.79,0.41,0.13,91924.08,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-11-02,5048.0,92580.32,2.71,0.41,0.13,92580.32,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-11-05,5048.0,92479.36,2.71,0.41,0.09,92479.36,0.0,5048.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-12-04,5000.0,91400.0,1.0,0.68,0.13,91400.0,0.0,5000.0,0.0,,,,,,5000.0,,,,,,,,,0.13,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,
2012-12-05,10000.0,184600.0,1.73,1.35,0.18,184600.0,0.0,10000.0,0.0,,,,,,5000.0,,,,,,,,,0.09,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.76,0.5,50.24,
2012-12-06,10000.0,186600.0,1.73,1.35,0.19,186600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.73,0.5,50.27,
2012-12-07,10000.0,187500.0,1.73,1.35,0.19,187500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.88,0.5,50.12,
2012-12-10,10000.0,188900.0,1.81,1.35,0.19,188900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.81,0.5,50.19,
2012-12-11,10000.0,188800.0,1.85,1.35,0.19,188800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,
2012-12-12,10000.0,188700.0,1.85,1.35,0.23,188700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.92,0.5131,58.08,
2012-12-13,10000.0,187900.0,2.45,1.35,0.22,187900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.16,0.5123,57.84,
2012-12-14,10000.0,187300.0,2.26,1.35,0.22,187300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.05,0.5126,57.95,
2012-12-17,10000.0,186600.0,2.26,1.35,0.22,186600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.01,0.5128,57.99,
2012-12-18,10000.0,186000.0,2.22,1.35,0.22,186000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.95,0.513,58.05,
2012-12-19,10000.0,186600.0,2.32,1.35,0.22,186600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.91,0.5131,58.09,
2012-12-20,10000.0,186500.0,2.59,1.35,0.19,186500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,
2012-12-21,10000.0,184700.0,3.01,1.35,0.22,184700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,42.19,0.5122,57.81,
2012-12-24,10000.0,184700.0,3.24,1.35,0.22,184700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.95,0.513,58.05,
2012-12-25,10000.0,184700.0,3.3,1.35,0.22,184700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.95,0.513,58.05,
2012-12-26,10000.0,184700.0,3.3,1.35,0.22,184700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.95,0.513,58.05,
2012-12-27,10000.0,185400.0,3.3,1.35,0.22,185400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.85,0.5133,58.15,
2012-12-28,10000.0,187100.0,3.68,1.35,0.19,187100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.77,0.5,50.23,
2012-12-31,10000.0,187900.0,3.76,1.35,0.19,187900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,
2013-01-01,10000.0,187900.0,3.76,1.35,0.19,187900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.89,0.5,50.11,
2013-01-02,10000.0,194200.0,3.76,1.35,0.22,194200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.94,0.513,58.06,
