,ALTHX FP Equity_DX_SI_QTY,ALTHX FP Equity_DX_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHX FP Equity_DX_SI_MV,ALTHX FP Equity_DX_DSS,ALTHX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SUPPLY_SI_QTY,ALTHX FP Equity_DX_BROKER_SI_QTY,ALTHX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_x,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHX FP Equity_DX_BROKER_SI_MV_INC_x,ALTHX FP Equity_DX_BROKER_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_NEW,ALTHX FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHX FP Equity_DX_BROKER_SI_QTY_INC,ALTHX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_y,ALTHX FP Equity_DX_BROKER_SI_MV_INC_y,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHX FP Equity_DX_BROKER_SI_MV_ADD,ALTHX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_DEC,ALTHX FP Equity_DX_SUPPLY_SI_MV,ALTHX FP Equity_DX_BROKER_SI_MV_DEC,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHX FP Equity_DX_BROKER_SI_CON_RATIO,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHX FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110681.0,325402.14,0.33,0.0,,0.0,,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110681.0,328722.57,0.33,0.0,,0.0,,0.0
2019-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110681.0,328722.57,0.33,0.0,,0.0,,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110681.0,328722.57,0.33,0.0,,0.0,,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,99225.0,301644.0,0.29,0.0,,0.0,,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,96395.0,288221.05,0.29,0.0,,0.0,,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,84990.0,258369.6,0.25,0.0,,0.0,,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,84990.0,258369.6,0.25,0.0,,0.0,,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,72589.0,219944.67,0.22,0.0,,0.0,,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,59300.0,175528.0,0.18,0.0,,0.0,,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58787.0,153434.07,0.17,0.0,,0.0,,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,55653.0,153602.28,0.15,0.0,,0.0,,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,55653.0,146367.39,0.15,0.0,,0.0,,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,55653.0,150263.1,0.15,0.0,,0.0,,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,55512.0,149882.4,0.15,0.0,,0.0,,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,52996.0,148388.8,0.14,0.0,,0.0,,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,52996.0,144149.12,0.15,0.0,,0.0,,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23363.0,65883.66,0.06,0.0,,0.0,,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,1080.0,0.0,0.0,,0.0,,0.0
2020-07-13,200.0,2170.0,0.01,0.0,0.01,0.0,0.0,2170.0,200.0,200.0,2170.0,,,,200.0,,,,,,,,0.0,200.0,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-14,200.0,2140.0,0.01,0.0,0.01,0.0,0.0,2140.0,200.0,200.0,2140.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-15,200.0,2060.0,0.01,0.0,0.01,0.0,0.0,2060.0,200.0,200.0,2060.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-16,200.0,2120.0,0.01,0.0,0.01,0.0,0.0,2120.0,200.0,200.0,2120.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-17,200.0,2060.0,0.01,0.0,0.01,0.0,0.0,2060.0,200.0,200.0,2060.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-20,200.0,2010.0,0.01,0.0,0.01,0.0,0.0,2010.0,200.0,200.0,2010.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-21,200.0,1956.0,0.01,0.0,0.01,0.0,0.0,1956.0,200.0,200.0,1956.0,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-22,1200.0,11280.0,0.06,0.02,0.03,0.01,0.0,11280.0,1200.0,1200.0,11280.0,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-23,1200.0,11400.0,0.06,0.02,0.03,0.01,0.0,11400.0,1200.0,1200.0,11400.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-24,1200.0,11760.0,0.06,0.02,0.03,0.01,0.0,11760.0,1200.0,1200.0,11760.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-27,1200.0,12180.0,0.06,0.02,0.03,0.01,0.0,12180.0,1200.0,1200.0,12180.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-28,234.0,2480.4,0.01,0.0,0.01,0.0,0.0,2480.4,234.0,234.0,2480.4,,,,,,0.01,,966.0,,,,,,966.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-29,234.0,2351.7,0.01,0.0,0.01,0.0,0.0,2351.7,234.0,234.0,2351.7,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-30,1234.0,11574.92,0.06,0.02,0.03,0.01,0.0,11574.92,1234.0,1234.0,11574.92,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-07-31,1234.0,11599.6,0.06,0.02,0.03,0.01,0.0,11599.6,1234.0,1234.0,11599.6,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-03,1234.0,11846.4,0.06,0.02,0.03,0.01,0.0,11846.4,1234.0,1234.0,11846.4,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-04,429.0,4264.26,0.02,0.01,0.01,0.0,0.0,4264.26,429.0,429.0,4264.26,,,,,,0.01,,805.0,,,,,,805.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-05,429.0,4354.35,0.02,0.01,0.01,0.0,0.0,4354.35,429.0,429.0,4354.35,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-06,429.0,4272.84,0.02,0.01,0.01,0.0,0.0,4272.84,429.0,429.0,4272.84,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-07,429.0,4204.2,0.02,0.01,0.01,0.0,0.0,4204.2,429.0,429.0,4204.2,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-10,429.0,4281.42,0.02,0.01,0.01,0.0,0.0,4281.42,429.0,429.0,4281.42,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-11,429.0,4354.35,0.02,0.01,0.01,0.0,0.0,4354.35,429.0,429.0,4354.35,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-12,429.0,4611.75,0.02,0.01,0.01,0.0,0.0,4611.75,429.0,429.0,4611.75,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-13,429.0,4461.6,0.02,0.01,0.01,0.0,0.0,4461.6,429.0,429.0,4461.6,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-14,429.0,4281.42,0.02,0.01,0.01,0.0,0.0,4281.42,429.0,429.0,4281.42,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-17,429.0,4229.94,0.02,0.01,0.01,0.0,0.0,4229.94,429.0,429.0,4229.94,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-18,429.0,3946.8,0.02,0.01,0.01,0.0,0.0,3946.8,429.0,429.0,3946.8,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-19,429.0,4024.02,0.02,0.01,0.01,0.0,0.0,4024.02,429.0,429.0,4024.02,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-20,429.0,4006.86,0.02,0.01,0.01,0.0,0.0,4006.86,429.0,429.0,4006.86,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-21,429.0,4032.6,0.02,0.01,0.01,0.0,0.0,4032.6,429.0,429.0,4032.6,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-24,429.0,3963.96,0.02,0.02,0.01,0.0,0.0,3963.96,429.0,429.0,3963.96,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-25,429.0,3972.54,0.02,0.02,0.01,0.0,0.0,3972.54,429.0,429.0,3972.54,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-26,429.0,3998.28,0.02,0.02,0.01,0.0,0.0,3998.28,429.0,429.0,3998.28,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-27,429.0,3946.8,0.02,0.02,0.01,0.0,0.0,3946.8,429.0,429.0,3946.8,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-28,429.0,3955.38,0.02,0.02,0.01,0.0,0.0,3955.38,429.0,429.0,3955.38,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-08-31,429.0,3826.68,0.02,0.02,0.01,0.0,0.0,3826.68,429.0,429.0,3826.68,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-01,429.0,3929.64,0.02,0.02,0.01,0.0,0.0,3929.64,429.0,429.0,3929.64,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-02,429.0,3903.9,0.02,0.02,0.01,0.0,0.0,3903.9,429.0,429.0,3903.9,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-03,429.0,3783.78,0.02,0.02,0.01,0.0,0.0,3783.78,429.0,429.0,3783.78,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-04,429.0,3672.24,0.02,0.02,0.01,0.0,0.0,3672.24,429.0,429.0,3672.24,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-07,429.0,3689.4,0.02,0.02,0.01,0.0,0.0,3689.4,429.0,429.0,3689.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-08,429.0,3586.44,0.02,0.02,0.01,0.0,0.0,3586.44,429.0,429.0,3586.44,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2020-09-09,3401.0,30132.86,0.17,0.2,0.09,0.03,0.0,30132.86,401.0,3401.0,3552.86,,,,3000.0,,0.0,,28.0,,,,0.03,,28.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-10,3401.0,30813.06,0.17,0.21,0.09,0.03,0.0,30813.06,401.0,3401.0,3633.06,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-11,3401.0,30132.86,0.17,0.22,0.09,0.03,0.0,30132.86,401.0,3401.0,3552.86,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-14,3401.0,27956.22,0.17,0.23,0.09,0.03,0.0,27956.22,401.0,3401.0,3296.22,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-15,3401.0,28908.5,0.17,0.22,0.09,0.03,0.0,28908.5,401.0,3401.0,3408.5,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-16,3401.0,28908.5,0.17,0.22,0.09,0.03,0.0,28908.5,401.0,3401.0,3408.5,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-17,3401.0,28568.4,0.17,0.22,0.09,0.03,0.0,28568.4,401.0,3401.0,3368.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-18,3401.0,28908.5,0.17,0.23,0.09,0.03,0.0,28908.5,401.0,3401.0,3408.5,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-21,3401.0,29452.66,0.17,0.23,0.09,0.03,0.0,29452.66,401.0,3401.0,3472.66,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-22,3401.0,28092.26,0.17,0.22,0.09,0.03,0.0,28092.26,401.0,3401.0,3312.26,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-23,3401.0,26731.86,0.17,0.22,0.09,0.03,0.0,26731.86,401.0,3401.0,3151.86,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-24,3401.0,26187.7,0.17,0.27,0.09,0.03,0.0,26187.7,401.0,3401.0,3087.7,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-25,3401.0,25371.46,0.17,0.27,0.09,0.03,0.0,25371.46,401.0,3401.0,2991.46,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-28,3401.0,25507.5,0.17,0.26,0.09,0.03,0.0,25507.5,401.0,3401.0,3007.5,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-29,3401.0,27412.06,0.17,0.25,0.09,0.03,0.0,27412.06,401.0,3401.0,3232.06,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-09-30,3401.0,25847.6,0.17,0.26,0.09,0.03,0.0,25847.6,401.0,3401.0,3047.6,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-01,3401.0,25575.52,0.17,0.25,0.09,0.03,0.0,25575.52,401.0,3401.0,3015.52,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-02,3401.0,28636.42,0.17,0.25,0.09,0.03,0.0,28636.42,401.0,3401.0,3376.42,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-05,3401.0,28568.4,0.17,0.22,0.09,0.03,0.0,28568.4,401.0,3401.0,3368.4,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-06,3401.0,27548.1,0.17,0.21,0.09,0.03,0.0,27548.1,401.0,3401.0,3248.1,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-07,3401.0,27548.1,0.17,0.21,0.09,0.03,0.0,27548.1,401.0,3401.0,3248.1,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-08,3401.0,27003.94,0.17,0.21,0.09,0.03,0.0,27003.94,401.0,3401.0,3183.94,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-09,3401.0,27752.16,0.17,0.2,0.09,0.03,0.0,27752.16,401.0,3401.0,3272.16,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-12,3401.0,26935.92,0.17,0.19,0.09,0.03,0.0,26935.92,401.0,3401.0,3175.92,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-13,3401.0,26935.92,0.17,0.19,0.09,0.03,0.0,26935.92,401.0,3401.0,3175.92,,,,,,,,,,,,,,,0.0,,100.0,4.77,0.0,0.0,0.0,100.0,11.79,0.792,88.21,0.4048
2020-10-14,3401.0,27480.08,0.17,0.18,0.09,0.03,0.0,27480.08,401.0,3401.0,3240.08,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-15,3401.0,27139.98,0.17,0.18,0.09,0.03,0.0,27139.98,401.0,3401.0,3199.98,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-16,3401.0,31833.36,0.17,0.18,0.09,0.03,0.0,31833.36,401.0,3401.0,3753.36,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-19,3401.0,33941.98,0.17,0.15,0.09,0.03,0.0,33941.98,401.0,3401.0,4001.98,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-20,3401.0,34520.15,0.17,0.14,0.09,0.03,0.0,34520.15,401.0,3401.0,4070.15,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-21,3401.0,32241.48,0.17,0.14,0.09,0.03,0.0,32241.48,401.0,3401.0,3801.48,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-22,3401.0,32989.7,0.17,0.13,0.09,0.03,0.0,32989.7,401.0,3401.0,3889.7,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-23,3401.0,33601.88,0.17,0.13,0.09,0.03,0.0,33601.88,401.0,3401.0,3961.88,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-26,3401.0,30064.84,0.17,0.12,0.09,0.03,0.0,30064.84,401.0,3401.0,3544.84,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-27,3401.0,29996.82,0.17,0.12,0.09,0.03,0.0,29996.82,401.0,3401.0,3536.82,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-28,3401.0,31221.18,0.17,0.11,0.09,0.03,0.0,31221.18,401.0,3401.0,3681.18,,,,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.79,0.792,88.21,4.2406
2020-10-29,13401.0,121949.1,0.68,0.39,0.37,0.12,0.0,76449.1,5401.0,8401.0,49149.1,,5000.0,,5000.0,,,,,,,5000.0,0.05,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,22.39,0.6078,74.62,1.2406
2020-10-30,13401.0,135350.1,0.68,0.38,0.37,0.12,0.0,84850.1,5401.0,8401.0,54550.1,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,22.39,0.6078,74.62,1.2406
2020-11-02,13401.0,158801.85,0.68,0.33,0.37,0.14,0.0,99551.85,5401.0,8401.0,64001.85,,,,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,22.39,0.6078,74.62,1.2406
2020-11-03,10901.0,132447.15,0.55,0.24,0.3,0.13,0.0,71697.15,5401.0,5901.0,65622.15,,,0.01,,,,500.0,,,0.01,,,,3000.0,0.06,0.03,100.0,50.0,0.0,0.0,0.0,100.0,7.64,0.8589,92.36,1.0092
2020-11-04,10901.0,141713.0,0.55,0.22,0.3,0.13,0.0,76713.0,5401.0,5901.0,70213.0,,,,,,,,,,,,,,,0.07,,100.0,50.0,0.0,0.0,0.0,100.0,8.28,0.8481,91.72,1.0092
2020-11-05,8701.0,128339.75,0.44,0.15,0.24,0.11,0.0,54589.75,5401.0,3701.0,79664.75,,,,,,,,,,,,,,2200.0,0.07,0.03,100.0,50.0,0.0,0.0,0.0,100.0,10.58,0.8108,89.42,0.8055
2020-11-06,6674.0,93769.7,0.34,0.1,0.18,0.1,0.0,54429.7,3201.0,3874.0,44974.05,,,0.0,,,0.02,173.0,2200.0,,0.0,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,16.1,0.7298,83.9,1.0425
2020-11-09,6956.0,91471.4,0.35,0.1,0.19,0.1,0.0,54651.4,3201.0,4156.0,42093.15,,,0.0,,,,282.0,,,0.0,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,19.54,0.6855,80.46,1.0865
2020-11-10,4580.0,63662.0,0.23,0.06,0.13,0.06,0.0,24742.0,3201.0,1780.0,44493.9,,,0.0,,,,424.0,,,0.0,,,,2800.0,0.05,0.04,100.0,50.0,0.0,0.0,0.0,100.0,37.52,0.5312,62.48,0.7154
2020-11-11,8280.0,119232.0,0.42,0.1,0.23,0.12,0.0,61632.0,4825.0,4280.0,69480.0,,1624.0,,2500.0,,,,,,,1624.0,0.03,,,0.07,,100.0,50.0,0.0,0.0,0.0,100.0,21.51,0.4436,60.37,0.858
2020-11-12,6780.0,110514.0,0.34,0.08,0.19,0.1,0.0,69764.0,3325.0,4280.0,54197.5,,,,,,0.02,,1500.0,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,26.24,0.6129,73.76,1.0195
2020-11-13,7282.0,117604.3,0.37,0.08,0.2,0.12,0.0,77229.3,3827.0,4782.0,61806.05,,502.0,0.01,,,,502.0,,,0.01,502.0,,,,0.06,,100.0,50.0,0.0,0.0,0.0,100.0,31.33,0.5697,68.67,0.9514
2020-11-16,25282.0,431058.1,1.28,0.26,0.69,0.41,0.0,388433.1,21827.0,22782.0,372150.35,,18000.0,0.29,,,,18000.0,,,0.29,18000.0,,,,0.35,,100.0,50.0,0.0,0.0,0.0,100.0,19.78,0.6827,80.22,0.5791
2020-11-17,7794.0,134836.2,0.39,0.08,0.21,0.13,0.0,91586.2,5294.0,5294.0,91586.2,,,,,,0.26,,16533.0,,,,,,17488.0,0.09,0.28,100.0,50.0,0.0,0.0,0.0,100.0,35.85,0.5401,64.15,0.7361
2020-11-18,10294.0,172939.2,0.52,0.09,0.28,0.18,0.0,130939.2,7794.0,7794.0,130939.2,,2500.0,0.04,,,,2500.0,,,0.04,2500.0,,,,0.13,,100.0,50.0,0.0,0.0,0.0,100.0,48.57,0.5004,51.43,0.6604
