,ALBON FP Equity_DX_SI_QTY,ALBON FP Equity_DX_SHORT_INTEREST_VALUE,ALBON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBON FP Equity_DX_SI_MV,ALBON FP Equity_DX_DSS,ALBON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBON FP Equity_DX_SUPPLY_SI_QTY,ALBON FP Equity_DX_BROKER_SI_QTY,ALBON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBON FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBON FP Equity_DX_BROKER_SI_MV_INC_x,ALBON FP Equity_DX_BROKER_SI_QTY_ADD,ALBON FP Equity_DX_SUPPLY_SI_MV_DEC,ALBON FP Equity_DX_BROKER_SI_QTY_INC,ALBON FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBON FP Equity_DX_BROKER_SI_MV_INC_y,ALBON FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBON FP Equity_DX_BROKER_SI_MV_ADD,ALBON FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBON FP Equity_DX_BROKER_SI_QTY_DEC,ALBON FP Equity_DX_SUPPLY_SI_MV,ALBON FP Equity_DX_BROKER_SI_MV_DEC,ALBON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBON FP Equity_DX_UTILIZATION_QUANTITY,ALBON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBON FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBON FP Equity_DX_BROKER_SI_CON_RATIO,ALBON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBON FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBON FP Equity_PX_LAST
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8273.2,0.01,0.0,,0.0,,0.0,96.2
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8514.0,0.01,0.0,,0.0,,0.0,99.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8428.0,0.01,0.0,,0.0,,0.0,98.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8428.0,0.01,0.0,,0.0,,0.0,98.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8428.0,0.01,0.0,,0.0,,0.0,98.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8359.2,0.01,0.0,,0.0,,0.0,97.2
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8273.2,0.01,0.0,,0.0,,0.0,96.2
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8342.0,0.01,0.0,,0.0,,0.0,97.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8359.2,0.01,0.0,,0.0,,0.0,97.2
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8342.0,0.01,0.0,,0.0,,0.0,97.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8290.4,0.01,0.0,,0.0,,0.0,96.4
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8290.4,0.01,0.0,,0.0,,0.0,96.4
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8256.0,0.01,0.0,,0.0,,0.0,96.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86.0,8359.2,0.01,0.0,,0.0,,0.0,97.2
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,96.0,9331.2,0.01,0.0,,0.0,,0.0,97.2
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,96.0,9331.2,0.01,0.0,,0.0,,0.0,97.2
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,96.0,9273.6,0.01,0.0,,0.0,,0.0,96.6
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,96.0,9216.0,0.01,0.0,,0.0,,0.0,96.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,96.0,9216.0,0.01,0.0,,0.0,,0.0,96.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,96.0,9216.0,0.01,0.0,,0.0,,0.0,96.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,105.0,10101.0,0.01,0.0,,0.0,,0.0,96.2
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10197.2,0.01,0.0,,0.0,,0.0,96.2
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10197.2,0.01,0.0,,0.0,,0.0,96.2
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10218.4,0.01,0.0,,0.0,,0.0,96.4
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10239.6,0.01,0.0,,0.0,,0.0,96.6
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10239.6,0.01,0.0,,0.0,,0.0,96.6
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10197.2,0.01,0.0,,0.0,,0.0,96.2
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10197.2,0.01,0.0,,0.0,,0.0,96.2
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10154.8,0.01,0.0,,0.0,,0.0,95.8
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10133.6,0.01,0.0,,0.0,,0.0,95.6
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,10176.0,0.01,0.0,,0.0,,0.0,96.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9964.0,0.01,0.0,,0.0,,0.0,94.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9964.0,0.01,0.0,,0.0,,0.0,94.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9964.0,0.01,0.0,,0.0,,0.0,94.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9964.0,0.01,0.0,,0.0,,0.0,94.0
2023-08-21,32.0,3008.0,0.01,0.14,0.0,0.0,0.0,3008.0,32.0,32.0,3008.0,,,32.0,,,,,,0.0,32.0,,0.0,,100.0,30.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.3019,94.0
2023-08-22,48.0,4512.0,0.01,0.2,0.0,0.0,0.0,3760.0,40.0,40.0,3760.0,,0.0,,,8.0,,0.0,,,8.0,,0.0,,100.0,35.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.4211,94.0
2023-08-23,40.0,3784.0,0.01,0.16,0.0,0.0,0.0,3784.0,40.0,40.0,3784.0,,,,,,,,,,,,0.0,,100.0,35.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3509,94.6
2023-08-24,48.0,4531.2,0.01,0.19,0.0,0.0,0.0,3776.0,40.0,40.0,3776.0,,,,,,,,,,,,0.0,,100.0,35.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.4211,94.4
2023-08-25,48.0,4540.8,0.01,0.19,0.0,0.0,0.0,3784.0,40.0,40.0,3784.0,,,,,,,,,,,,0.0,,100.0,35.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.4211,94.6
2023-08-28,40.0,3784.0,0.01,0.15,0.0,0.0,0.0,3784.0,40.0,40.0,3784.0,,,,,,,,,,,,0.0,,100.0,35.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3509,94.6
2023-08-29,40.0,3760.0,0.01,0.15,0.0,0.0,0.0,3760.0,40.0,40.0,3760.0,,,,,,,,,,,,0.0,,100.0,35.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3509,94.0
2023-08-30,32.0,3008.0,0.01,0.11,0.0,0.0,0.0,3008.0,32.0,32.0,3008.0,,,,0.0,,8.0,,,,,8.0,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.2807,94.0
2023-08-31,32.0,3008.0,0.01,0.11,0.0,0.0,0.0,3008.0,32.0,32.0,3008.0,,,,,,,,,,,,0.0,,100.0,30.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.3019,94.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,32.0,,,,,32.0,0.0,0.0,0.0,0.0,106.0,9921.6,0.01,0.0,,0.0,,0.0,93.6
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9815.6,0.01,0.0,,0.0,,0.0,92.6
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9815.6,0.01,0.0,,0.0,,0.0,92.6
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9540.0,0.01,0.0,,0.0,,0.0,90.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9518.8,0.01,0.0,,0.0,,0.0,89.8
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9518.8,0.01,0.0,,0.0,,0.0,89.8
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9646.0,0.01,0.0,,0.0,,0.0,91.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9688.4,0.01,0.0,,0.0,,0.0,91.4
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9730.8,0.01,0.0,,0.0,,0.0,91.8
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9709.6,0.01,0.0,,0.0,,0.0,91.6
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9730.8,0.01,0.0,,0.0,,0.0,91.8
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9773.2,0.01,0.0,,0.0,,0.0,92.2
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9688.4,0.01,0.0,,0.0,,0.0,91.4
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9688.4,0.01,0.0,,0.0,,0.0,91.4
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9709.6,0.01,0.0,,0.0,,0.0,91.6
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9646.0,0.01,0.0,,0.0,,0.0,91.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9603.6,0.01,0.0,,0.0,,0.0,90.6
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9434.0,0.01,0.0,,0.0,,0.0,89.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9561.2,0.01,0.0,,0.0,,0.0,90.2
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9815.6,0.01,0.0,,0.0,,0.0,92.6
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9773.2,0.01,0.0,,0.0,,0.0,92.2
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9730.8,0.01,0.0,,0.0,,0.0,91.8
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9815.6,0.01,0.0,,0.0,,0.0,92.6
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9815.6,0.01,0.0,,0.0,,0.0,92.6
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9794.4,0.01,0.0,,0.0,,0.0,92.4
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9815.6,0.01,0.0,,0.0,,0.0,92.6
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9730.8,0.01,0.0,,0.0,,0.0,91.8
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9073.6,0.01,0.0,,0.0,,0.0,85.6
2023-10-11,20.0,1800.0,0.01,0.04,0.0,0.0,0.0,900.0,10.0,10.0,900.0,,,10.0,,,,,,0.0,10.0,,0.0,,100.0,8.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.1724,90.0
2023-10-12,20.0,1780.0,0.01,0.04,0.0,0.0,0.0,890.0,10.0,10.0,890.0,,,,,,,,,,,,0.0,,100.0,8.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.1724,89.0
2023-10-13,20.0,1764.0,0.01,0.04,0.0,0.0,0.0,882.0,10.0,10.0,882.0,,,,,,,,,,,,0.0,,100.0,8.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.1724,88.2
2023-10-16,20.0,1764.0,0.01,0.04,0.0,0.0,0.0,882.0,10.0,10.0,882.0,,,,,,,,,,,,0.0,,100.0,8.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.1724,88.2
2023-10-17,20.0,1768.0,0.01,0.04,0.0,0.0,0.0,884.0,10.0,10.0,884.0,,,,,,,,,,,,0.0,,100.0,8.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.1724,88.4
2023-10-18,20.0,1768.0,0.01,0.04,0.0,0.0,0.0,884.0,10.0,10.0,884.0,,,,,,,,,,,,0.0,,100.0,8.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.1724,88.4
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,10.0,,,,,10.0,0.0,0.0,0.0,0.0,106.0,9370.4,0.01,0.0,,0.0,,0.0,88.4
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9370.4,0.01,0.0,,0.0,,0.0,88.4
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9391.6,0.01,0.0,,0.0,,0.0,88.6
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9222.0,0.01,0.0,,0.0,,0.0,87.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9137.2,0.01,0.0,,0.0,,0.0,86.2
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9010.0,0.01,0.0,,0.0,,0.0,85.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9116.0,0.01,0.0,,0.0,,0.0,86.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9094.8,0.01,0.0,,0.0,,0.0,85.8
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9094.8,0.01,0.0,,0.0,,0.0,85.8
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9052.4,0.01,0.0,,0.0,,0.0,85.4
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9306.8,0.01,0.0,,0.0,,0.0,87.8
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9391.6,0.01,0.0,,0.0,,0.0,88.6
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9391.6,0.01,0.0,,0.0,,0.0,88.6
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9412.8,0.01,0.0,,0.0,,0.0,88.8
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9412.8,0.01,0.0,,0.0,,0.0,88.8
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9434.0,0.01,0.0,,0.0,,0.0,89.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9370.4,0.01,0.0,,0.0,,0.0,88.4
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9328.0,0.01,0.0,,0.0,,0.0,88.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9328.0,0.01,0.0,,0.0,,0.0,88.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9222.0,0.01,0.0,,0.0,,0.0,87.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106.0,9306.8,0.01,0.0,,0.0,,0.0,87.8
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,97.0,8536.0,0.01,0.0,,0.0,,0.0,88.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5016.0,0.01,0.0,,0.0,,0.0,88.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5050.2,0.01,0.0,,0.0,,0.0,88.6
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5027.4,0.01,0.0,,0.0,,0.0,88.2
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5164.2,0.01,0.0,,0.0,,0.0,90.6
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5152.8,0.01,0.0,,0.0,,0.0,90.4
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5118.6,0.01,0.0,,0.0,,0.0,89.8
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5175.6,0.01,0.0,,0.0,,0.0,90.8
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,257.0,23232.8,0.02,0.0,,0.0,,0.0,90.4
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,257.0,23181.4,0.02,0.0,,0.0,,0.0,90.2
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,257.0,23335.6,0.02,0.0,,0.0,,0.0,90.8
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,257.0,22667.4,0.02,0.0,,0.0,,0.0,88.2
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5141.4,0.01,0.0,,0.0,,0.0,90.2
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5141.4,0.01,0.0,,0.0,,0.0,90.2
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5289.6,0.01,0.0,,0.0,,0.0,92.8
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5289.6,0.01,0.0,,0.0,,0.0,92.8
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5415.0,0.01,0.0,,0.0,,0.0,95.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57.0,5358.0,0.01,0.0,,0.0,,0.0,94.0
