,SWP FP Equity_DX_SI_QTY,SWP FP Equity_DX_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SWP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SWP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SWP FP Equity_DX_SI_MV,SWP FP Equity_DX_DSS,SWP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY,SWP FP Equity_DX_BROKER_SI_QTY,SWP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SWP FP Equity_DX_BROKER_SI_MV_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SWP FP Equity_DX_BROKER_SI_MV_INC_x,SWP FP Equity_DX_SUPPLY_SI_MV_NEW,SWP FP Equity_DX_BROKER_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_NEW,SWP FP Equity_DX_SUPPLY_SI_MV_DEC,SWP FP Equity_DX_BROKER_SI_QTY_INC,SWP FP Equity_DX_SUPPLY_SI_QTY_DEC,SWP FP Equity_DX_BROKER_SI_MV_NEW_y,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SWP FP Equity_DX_BROKER_SI_MV_INC_y,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SWP FP Equity_DX_BROKER_SI_MV_ADD,SWP FP Equity_DX_SUPPLY_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_DEC,SWP FP Equity_DX_SUPPLY_SI_MV,SWP FP Equity_DX_BROKER_SI_MV_DEC,SWP FP Equity_DX_SUPPLY_SI_MV_RMV,SWP FP Equity_DX_BROKER_SI_MV_RMV,SWP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SWP FP Equity_DX_UTILIZATION_QUANTITY,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SWP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SWP FP Equity_DX_ACTIVE_UTILIZATION_MV,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SWP FP Equity_DX_BROKER_SI_CON_RATIO,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SWP FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-01-03,61655.0,865363.63,0.83,2.48,0.66,1.41,0.0,205115.95,54910.0,14614.0,770693.65,0.32,,,,,,13645.0,0.0,,62.0,0.32,,,,,,,1.25,,,,5.92,5.92,873259.0,12256695.84,,19.9,5.93,5.54,0.8729,93.26,0.0664
2011-01-04,61655.0,858917.02,0.83,2.49,0.66,1.42,0.0,203587.92,54910.0,14614.0,764952.29,,,,,,,,,,,,,,,,,,1.25,,,,5.91,5.91,873414.0,12167547.59,,19.92,5.92,5.5,0.8737,93.3,0.0664
2011-01-05,61655.0,872189.46,0.83,2.5,0.66,1.41,0.0,206733.87,54910.0,14614.0,776772.74,,,,,,,,,,,,,,,,,,1.25,,,,5.91,5.91,873813.0,12361211.46,,19.87,5.9,5.52,0.873,93.26,0.0664
2011-01-06,62245.0,895466.6,0.84,2.41,0.67,1.44,0.0,218727.19,54910.0,15204.0,789944.11,,,,,,590.0,,,,,,,,,0.01,,,1.26,,,,5.73,5.73,904171.0,13007549.69,,20.87,5.71,9.07,0.8145,89.78,0.0649
2011-01-07,67838.0,970921.5,0.92,2.58,0.73,1.6,0.0,217605.04,60503.0,15204.0,865940.38,,,5593.0,,,,,,,,,,,5593.0,,,,1.41,,,,6.53,6.53,865947.0,12393740.36,,20.15,6.56,9.08,0.8147,89.8,0.0732
2011-01-10,67838.0,942966.3,0.92,2.54,0.73,1.59,0.0,211339.66,60503.0,15204.0,841007.84,,,,,,,,,,,,,,,,,,1.41,,,,5.47,5.47,1045633.0,14534577.72,,24.3,5.47,9.08,0.8125,89.67,0.0613
2011-01-11,72434.0,1004624.38,0.98,2.64,0.78,1.64,0.0,200941.52,65099.0,14488.0,902891.49,,,5608.0,,,,,0.03,,1012.0,,,,5608.0,,,716.0,1.47,0.03,,,5.88,5.88,1041346.0,14442962.97,,23.53,5.88,9.47,0.8044,89.18,0.0655
2011-01-12,77741.0,1071057.63,1.05,2.85,0.84,1.75,0.0,199604.88,70406.0,14488.0,970001.46,,,,,,,,,,,,,,,,5307.0,,1.58,,,,6.37,6.37,1035062.0,14260313.77,,23.24,6.37,26.14,0.5073,65.87,0.0703
2011-01-13,81992.0,1129120.45,1.11,2.86,0.88,1.83,0.0,208907.66,73975.0,15170.0,1018717.5,,,3569.0,0.01,,,,,682.0,,,,0.01,3569.0,,,,1.65,,,,6.68,6.68,1033886.0,14237752.74,,23.0,6.68,35.98,0.4356,54.66,0.074
2011-01-14,85838.0,1185251.83,1.16,2.89,0.92,1.93,0.0,236020.29,75898.0,17093.0,1048000.22,,,,0.04,,,,,1923.0,,,,0.04,,,1923.0,,1.7,,,,6.85,6.85,1031963.0,14249353.81,,23.1,6.85,33.61,0.4524,57.71,0.0775
2011-01-17,88515.0,1233104.2,1.2,2.86,0.95,2.0,0.0,260510.07,76968.0,18700.0,1072242.72,,,1070.0,0.04,,,,,1607.0,,,,0.04,1070.0,,,,1.73,,,,6.94,6.94,1031775.0,14373677.8,,23.22,6.94,31.8,0.4478,58.12,0.0798
2011-01-18,88515.0,1233104.2,1.2,2.83,0.95,2.01,0.0,260510.07,76968.0,18700.0,1072242.72,,,,,,,,,,,,,,,,,,1.74,,,,6.94,6.94,1032285.0,14380782.62,,23.3,6.94,31.7,0.4479,58.18,0.0798
2011-01-19,86491.0,1191608.62,1.17,2.75,0.93,1.96,0.0,239627.81,76251.0,17393.0,1050529.52,,,,,,,,0.02,,717.0,,,,,,,1307.0,1.72,0.03,,,6.87,6.87,1033002.0,14231932.62,,23.35,6.87,33.29,0.4568,58.31,0.078
2011-01-20,84439.0,1168531.16,1.14,2.67,0.91,1.9,0.0,236310.69,74516.0,17076.0,1031209.13,,,365.0,0.01,,,,0.09,365.0,4015.0,,,0.01,365.0,,1915.0,682.0,1.67,0.02,,,6.72,6.72,1034737.0,14319478.29,,23.21,6.71,27.97,0.512,65.61,0.0761
2011-01-21,83943.0,1168378.99,1.14,2.62,0.9,1.89,0.0,233709.2,74305.0,16791.0,1034230.38,,,74.0,,,,,0.01,,285.0,,,,74.0,,,285.0,1.67,0.01,,,6.7,6.7,1034948.0,14405149.9,,23.19,6.7,28.32,0.509,65.24,0.0757
2011-01-24,83943.0,1183867.88,1.14,2.59,0.9,1.91,0.0,236807.42,74305.0,16791.0,1047940.9,,,,,,,,,,,,,,,,,,1.68,,,,6.7,6.7,1034948.0,14596115.21,,23.43,6.69,28.51,0.5073,65.02,0.0757
2011-01-25,89841.0,1260417.9,1.22,3.64,0.97,2.06,0.0,231513.63,80492.0,16502.0,1129256.77,,,6476.0,,,,,0.01,,289.0,,,,6476.0,,,289.0,1.84,0.0,,,7.4,7.4,1007671.0,14137048.36,,23.03,7.41,28.92,0.5032,64.52,0.0826
2011-01-26,85454.0,1210433.77,1.16,4.04,0.92,1.96,0.0,237103.6,75868.0,16739.0,1074650.57,,,237.0,0.01,,,,0.11,237.0,4861.0,,,0.01,237.0,,,,1.73,,,,6.97,6.97,1012295.0,14338896.44,,23.07,6.97,10.38,0.6802,81.5,0.0785
2011-01-27,84750.0,1184824.0,1.15,4.04,0.91,1.96,0.0,229093.93,75516.0,16387.0,1055730.61,,,,,,,,0.01,,352.0,,,,,,,352.0,1.74,0.01,,,6.94,6.94,1012647.0,14157032.03,,23.28,6.95,10.61,0.6741,81.08,0.0779
2011-01-28,84500.0,1178730.33,1.14,4.18,0.91,1.94,0.0,223372.88,75640.0,16013.0,1055138.01,,,498.0,,,,,0.01,,374.0,,,,498.0,,,374.0,1.73,0.01,,,6.95,6.95,1012063.0,14117743.8,,23.05,6.97,13.22,0.6393,78.52,0.0777
2011-01-31,84262.0,1174892.09,1.14,4.26,0.91,1.92,0.0,224152.82,75339.0,16076.0,1050475.84,,,636.0,0.02,,,,0.02,1000.0,937.0,,,0.02,636.0,,,937.0,1.71,0.02,,,6.93,6.93,1012364.0,14115715.99,,22.93,6.92,15.91,0.5446,71.04,0.0775
2011-02-01,83764.0,1159190.0,1.13,4.26,0.9,1.9,0.0,210985.75,75671.0,15246.0,1047192.9,,,725.0,0.0,,,,0.01,100.0,393.0,,,0.0,725.0,,,930.0,1.71,0.02,,,6.95,6.95,1013212.0,14021598.95,,22.9,6.94,19.67,0.5294,69.4,0.0769
2011-02-02,83339.0,1144594.64,1.13,4.39,0.9,1.88,0.0,196151.87,75494.0,14282.0,1036849.82,,,787.0,,,,,0.02,,964.0,,,,787.0,,,964.0,1.7,0.02,,,6.93,6.93,1013389.0,13918088.94,,22.76,6.95,24.02,0.4885,64.92,0.0765
2011-02-03,86636.0,1198934.92,1.17,4.75,0.93,1.95,0.0,243271.58,75291.0,17579.0,1041934.17,,,,,,3500.0,,0.01,,203.0,,,,,0.08,,203.0,1.69,0.01,,,6.91,6.91,1013867.0,14030663.34,,22.74,6.92,20.6,0.3683,54.27,0.0795
2011-02-04,89829.0,1254172.06,1.22,4.87,0.97,2.03,0.0,241147.73,78484.0,17272.0,1095775.75,,,,,,,,0.01,,307.0,,,,,,3500.0,307.0,1.77,0.01,,,7.17,7.17,1016663.0,14194417.46,,22.9,7.16,20.92,0.3642,53.72,0.082
2011-02-07,89773.0,1260016.05,1.21,4.83,0.97,2.04,0.0,241636.53,77685.0,17216.0,1090353.97,,,,,,743.0,,0.02,,799.0,,,,,0.02,,799.0,1.76,0.02,,,7.09,7.09,1018157.0,14290423.19,,23.09,7.09,20.92,0.3283,50.12,0.0819
2011-02-08,89310.0,1246925.9,1.21,4.67,0.96,2.04,0.0,233901.57,77222.0,16753.0,1078155.99,,,,,,,,0.01,,463.0,,,,,,,463.0,1.76,0.01,,,7.05,7.05,1018620.0,14221740.65,,23.2,7.05,21.37,0.321,49.06,0.0815
2011-02-09,88574.0,1233926.13,1.2,4.47,0.95,2.01,0.0,223133.14,76486.0,16017.0,1065527.97,,,,,,,,0.02,,736.0,,,,,,,736.0,1.73,0.02,,,6.97,6.97,1020491.0,14216480.17,,23.14,6.96,22.18,0.3087,47.14,0.0807
2011-02-10,88042.0,1218392.22,1.19,4.41,0.95,2.01,0.0,168611.47,78894.0,12184.0,1091795.23,,,2408.0,,,,,,,,,,,2408.0,,,3833.0,1.79,0.09,,,7.18,7.18,1020028.0,14115923.95,,23.14,7.19,22.84,0.2947,44.01,0.0801
2011-02-11,84659.0,1195007.2,1.15,4.14,0.91,1.92,0.0,198252.71,75511.0,14045.0,1065878.27,,,,,,3301.0,,0.08,,3383.0,,,,,0.08,,1440.0,1.7,0.04,,,6.82,6.82,1031941.0,14566400.81,,23.34,6.8,28.17,0.2718,37.13,0.0764
2011-02-14,83846.0,1205190.67,1.13,3.95,0.9,1.93,0.0,190194.92,74698.0,13232.0,1073698.59,,,,,,,,0.02,,813.0,,,,,,,813.0,1.72,0.02,,,6.75,6.75,1031772.0,14830546.29,,23.7,6.76,29.47,0.2641,34.32,0.0758
2011-02-15,83846.0,1194360.97,1.13,3.94,0.9,1.96,0.0,188485.85,74698.0,13232.0,1064050.47,,,,,,,,,,,,,,,,,,1.75,,,,6.76,6.76,1030442.0,14678335.34,,23.98,6.79,29.47,0.2644,34.37,0.0759
2011-02-16,84014.0,1188486.35,1.14,4.01,0.9,1.95,0.0,189560.28,74866.0,13400.0,1059076.09,,,168.0,0.0,,,,,168.0,,,,0.0,168.0,,,,1.73,,,,7.15,7.15,972795.0,13761439.47,,22.45,7.15,29.23,0.2611,33.96,0.0802
2011-02-17,84377.0,1183761.1,1.14,4.29,0.91,1.94,0.0,187994.34,75229.0,13400.0,1055419.89,,,363.0,,,,,,,,,,,363.0,,,,1.73,,,,7.18,7.18,972283.0,13640574.94,,22.3,7.19,30.47,0.2624,33.42,0.0806
2011-02-18,84377.0,1191026.62,1.14,4.36,0.91,1.92,0.0,189148.19,75229.0,13400.0,1061897.69,,,,,,,,,,,,,,,,,,1.71,,,,7.18,7.18,972301.0,13724550.22,,22.16,7.17,30.47,0.2622,33.35,0.0805
2011-02-21,84377.0,1204000.77,1.14,4.42,0.91,1.94,0.0,191208.63,75229.0,13400.0,1073465.21,,,,,,,,,,,,,,,,,,1.73,,,,7.18,7.18,972301.0,13874055.12,,22.31,7.19,30.55,0.2629,33.53,0.0805
2011-02-22,84561.0,1190503.29,1.14,4.54,0.91,1.97,0.0,188653.68,75413.0,13400.0,1061711.96,,,184.0,,,,,,,,,,,184.0,,,,1.75,,,,7.2,7.2,972117.0,13686078.57,,22.52,7.21,31.16,0.2636,33.09,0.0807
2011-02-23,84561.0,1190503.29,1.14,4.52,0.91,1.94,0.0,188653.68,75413.0,13400.0,1061711.96,,,,,,,,,,,,,,,,,,1.72,,,,7.75,7.75,897589.0,12636826.21,,20.51,7.75,31.17,0.2631,32.98,0.0869
2011-02-24,85325.0,1193912.22,1.15,5.04,0.92,1.96,0.0,187499.84,76177.0,13400.0,1065908.6,,,,,,,,,,,,,,,,764.0,,1.74,,,,7.83,7.83,896825.0,12548846.46,,20.49,7.83,31.79,0.2677,33.73,0.0877
2011-02-25,85595.0,1199269.57,1.16,5.41,0.92,1.96,0.0,191530.05,76447.0,13670.0,1071097.15,,,270.0,0.01,,,,,270.0,,,,0.01,270.0,,,,1.74,,,,7.88,7.88,893506.0,12518891.96,,20.33,7.89,31.43,0.2633,33.21,0.0882
2011-02-28,85598.0,1178779.05,1.16,5.84,0.92,1.95,0.0,186873.9,76550.0,13570.0,1054178.09,,,,,,,,,,,,,,,,103.0,100.0,1.74,0.0,,,7.92,7.92,890124.0,12257991.13,,20.21,7.93,31.36,0.2663,33.74,0.0885
2011-03-01,85598.0,1189835.04,1.16,5.73,0.92,1.93,0.0,188626.62,76550.0,13570.0,1064065.43,,,,,,,,,,,,,,,,,,1.72,,,,8.01,8.01,878595.0,12212704.95,,19.73,8.0,31.37,0.2662,33.7,0.0896
2011-03-02,85430.0,1169634.76,1.16,5.77,0.92,1.93,0.0,183488.76,76382.0,13402.0,1045757.25,,,,,,,,0.0,,168.0,,,,,,,168.0,1.72,0.0,,,8.0,8.0,878763.0,12031274.1,,19.81,8.0,31.55,0.2689,34.05,0.0894
2011-03-03,85430.0,1176465.51,1.16,5.76,0.92,1.9,0.0,184560.35,76382.0,13402.0,1051864.55,,,,,,,,,,,,,,,,,,1.7,,,,8.09,8.09,868131.0,11955123.22,,19.32,8.07,31.57,0.2688,34.02,0.0904
2011-03-04,85160.0,1153367.38,1.15,5.85,0.92,1.91,0.0,177853.69,76112.0,13132.0,1030825.49,,,,,,,,0.01,,270.0,,,,,,,270.0,1.7,0.01,,,8.06,8.06,868407.0,11761300.02,,19.39,8.07,32.09,0.2737,34.45,0.0902
2011-03-07,85160.0,1146558.22,1.15,5.89,0.92,1.88,0.0,176803.69,76112.0,13132.0,1024739.78,,,,,,,,,,,,,,,,,,1.68,,,,8.11,8.11,862730.0,11615431.82,,19.0,8.11,32.06,0.2735,34.44,0.0907
2011-03-08,20181.0,270094.83,0.27,1.12,0.22,0.45,0.0,165809.67,11876.0,12389.0,158943.87,,,,,,,,1.41,,64236.0,,,,,,,743.0,0.26,0.02,,,1.27,1.27,925608.0,12387985.52,,20.28,1.27,33.28,0.2799,35.79,0.0215
2011-03-09,19995.0,276706.03,0.27,1.12,0.22,0.44,0.0,171448.41,11690.0,12389.0,161775.12,,,,,,,,0.0,,186.0,,,,,,,,0.26,,,,1.38,1.38,835156.0,11557524.48,,18.24,1.38,33.29,0.2797,35.77,0.0236
2011-03-10,18222.0,247238.58,0.25,0.98,0.2,0.41,0.0,137594.47,12165.0,10141.0,165056.38,,,475.0,,,,,,,,,,,475.0,,,2248.0,0.27,0.05,,,100.0,1.44,0.0,0.0,,0.0,100.0,23.5,0.285,42.38,0.0216
2011-03-11,36046.0,485751.5,0.49,1.96,0.39,0.79,0.0,92175.01,29989.0,6840.0,404128.11,,,17824.0,,,,,,,,,,,17824.0,,,3301.0,0.66,0.08,,,3.21,3.21,904174.0,12184538.67,,19.9,3.19,12.2,0.5322,71.1,0.0386
2011-03-14,35860.0,475304.86,0.49,1.92,0.39,0.78,0.0,88195.16,29989.0,6654.0,397487.94,,,,,,,,,,,,,,,,,186.0,0.65,0.0,,,3.21,3.21,904174.0,11984336.3,,19.74,3.19,12.3,0.5368,71.39,0.0384
2011-03-15,35860.0,460968.52,0.49,1.94,0.39,0.77,0.0,127968.26,29989.0,9955.0,385498.75,,,,,,3301.0,,,,,,,,,0.07,,,0.64,,,,3.21,3.21,903595.0,11615416.94,,19.41,3.18,12.26,0.5315,70.97,0.0384
2011-03-16,35860.0,458983.49,0.49,1.93,0.39,0.75,0.0,85166.65,29989.0,6654.0,383838.7,,,,,,,,,,,,,,,,,3301.0,0.63,0.07,,,3.21,3.21,903594.0,11565385.6,,18.91,3.21,12.15,0.5378,71.49,0.0384
2011-03-17,35786.0,475204.45,0.48,1.89,0.39,0.76,0.0,88358.87,29915.0,6654.0,397243.09,,,,,,,,0.0,,74.0,,,,,,,,0.63,,,,3.21,3.21,901920.0,11976650.0,,18.8,3.25,12.06,0.5404,71.7,0.0384
2011-03-18,35249.0,465038.38,0.48,1.85,0.38,0.76,0.0,128631.29,28800.0,9750.0,379957.03,,,,0.01,,3301.0,,0.02,578.0,1115.0,,,0.01,,0.07,,783.0,0.62,0.02,,,3.09,3.09,902215.0,11902879.53,,19.39,3.08,12.45,0.5366,71.34,0.0379
2011-03-21,33027.0,444661.56,0.45,1.75,0.36,0.72,0.0,131269.88,26578.0,9750.0,357834.95,,,,,,,,0.05,,2222.0,,,,,,,,0.57,,,,2.86,2.86,901439.0,12136593.43,,19.35,2.88,13.13,0.5165,69.67,0.0356
2011-03-22,32667.0,445239.52,0.44,1.74,0.35,0.72,0.0,137441.31,25884.0,10084.0,352789.66,,,,0.01,,,,0.01,334.0,694.0,,,0.01,,,,,0.57,,,,2.79,2.79,901206.0,12283115.31,,19.76,2.8,13.27,0.4995,68.3,0.0352
2011-03-23,32328.0,441215.58,0.44,1.81,0.35,0.72,0.0,92575.02,25545.0,6783.0,348640.56,,,,,,,,0.01,,339.0,,,,,,,3301.0,0.57,0.08,,,2.75,2.75,902329.0,12315070.89,,20.04,2.76,13.5,0.4997,68.32,0.0348
2011-03-24,32118.0,436966.67,0.43,1.82,0.35,0.71,0.0,96228.45,25045.0,7073.0,340738.23,,,,0.01,,,,0.01,290.0,500.0,,,0.01,,,,,0.55,,,,2.7,2.7,902060.0,12272562.33,,19.98,2.7,13.67,0.4845,67.05,0.0346
2011-03-25,32118.0,444473.33,0.43,1.88,0.35,0.72,0.0,97881.56,25045.0,7073.0,346591.78,,,,,,,,,,,,,,,,,,0.56,,,,2.7,2.7,901374.0,12473899.57,,20.02,2.73,13.52,0.4882,67.38,0.0347
2011-03-28,32118.0,441510.18,0.43,1.96,0.35,0.72,0.0,97229.01,25045.0,7073.0,344281.16,,,,,,,,,,,,,,,,,,0.56,,,,2.73,2.73,891153.0,12250237.24,,20.04,2.73,13.67,0.4851,67.1,0.0351
2011-03-29,31503.0,433056.08,0.43,1.95,0.34,0.7,0.0,97229.01,24430.0,7073.0,335827.06,,,,,,,,0.02,,615.0,,,,,,,,0.55,,,,2.68,2.68,888373.0,12212021.96,,19.84,2.67,13.94,0.4773,66.41,0.0345
2011-03-30,30778.0,418357.32,0.42,1.89,0.33,0.69,0.0,141011.07,23705.0,10374.0,322215.87,,,,,,3301.0,,0.02,,725.0,,,,,0.08,,,0.53,,,,2.6,2.6,886311.0,12047393.93,,19.76,2.59,14.27,0.4629,65.1,0.0338
2011-03-31,28992.0,396755.44,0.39,1.74,0.31,0.65,0.0,141968.16,21919.0,10374.0,299961.45,,,,,,,,0.04,,1786.0,,,,,,,,0.49,,,,2.42,2.42,885598.0,12119406.17,,19.56,2.43,15.03,0.443,63.21,0.0319
2011-04-01,29227.0,399072.6,0.4,1.74,0.31,0.65,0.0,141649.13,22154.0,10374.0,302496.13,,,235.0,,,,,,,,,,,235.0,,,,0.49,,,,2.45,2.45,882324.0,12047467.56,,19.6,2.44,15.0,0.4438,63.28,0.0323
2011-04-04,29317.0,403547.17,0.4,1.7,0.32,0.66,0.0,142797.64,22244.0,10374.0,306187.65,,,,,,,,,,,,,,,,90.0,,0.5,,,,2.47,2.47,877267.0,12075540.35,,19.47,2.48,14.86,0.4474,63.64,0.0326
2011-04-05,10934.0,150237.01,0.15,0.63,0.12,0.25,0.0,142542.41,3861.0,10374.0,53051.5,,,,,,,,0.41,,18383.0,,,,,,,,0.09,,,,0.43,0.43,892194.0,12259059.85,,19.97,0.43,32.86,0.3214,40.81,0.0122
2011-04-06,10934.0,149968.01,0.15,0.62,0.12,0.25,0.0,142287.19,3861.0,10374.0,52956.51,,,,,,,,,,,,,,,,,,0.09,,,,0.43,0.43,891550.0,12228276.94,,19.86,0.43,32.68,0.3218,40.96,0.0122
2011-04-07,10828.0,149513.12,0.15,0.58,0.12,0.25,0.0,141780.63,3861.0,10268.0,53312.72,,,,,,,,,,,,,,,,,106.0,0.09,0.0,,,0.44,0.44,864535.0,11937506.57,,19.31,0.44,33.24,0.3271,41.2,0.0125
2011-04-08,10722.0,147587.84,0.15,0.57,0.12,0.24,0.0,141338.55,3755.0,10268.0,51687.4,,,,,,,,0.0,,106.0,,,,,,,,0.08,,,,0.44,0.44,858226.0,11813441.85,,19.18,0.44,32.92,0.3275,41.47,0.0124
2011-04-11,10722.0,146796.49,0.15,0.57,0.12,0.24,0.0,140580.71,3755.0,10268.0,51410.26,,,,,,,,,,,,,,,,,,0.08,,,,0.44,0.44,858226.0,11750099.0,,19.2,0.44,33.19,0.3272,41.26,0.0124
2011-04-12,10722.0,146400.81,0.15,0.58,0.12,0.24,0.0,140201.78,3755.0,10268.0,51271.69,,,,,,,,,,,,,,,,,,0.08,,,,0.49,0.49,769362.0,10505056.8,,17.11,0.49,33.15,0.3273,41.27,0.0139
2011-04-13,10722.0,146928.38,0.15,0.57,0.12,0.24,0.0,140707.01,3755.0,10268.0,51456.45,,,,,,,,,,,,,,,,,,0.08,,,,0.51,0.51,731167.0,10019509.63,,16.26,0.51,33.23,0.327,41.17,0.0146
2011-04-14,10722.0,148379.2,0.15,0.58,0.12,0.24,0.0,142096.4,3755.0,10268.0,51964.55,,,,,,,,,,,,,,,,,,0.08,,,,0.51,0.51,731882.0,10128340.25,,16.33,0.51,33.19,0.3271,41.22,0.0146
2011-04-15,11169.0,152160.78,0.15,0.6,0.12,0.26,0.0,145975.71,3755.0,10715.0,51156.21,,,,0.01,,,,,447.0,,,,0.01,,,,,0.08,,,,0.5,0.5,747117.0,10178342.19,,16.78,0.5,31.88,0.3194,39.57,0.0149
2011-04-18,16169.0,217195.34,0.22,0.87,0.17,0.36,0.0,143932.71,8755.0,10715.0,117604.38,,,5000.0,,,,,,,,,,,5000.0,,,,0.19,,,,1.17,1.17,741311.0,9957900.37,,16.47,1.16,27.02,0.2485,31.33,0.0216
2011-04-19,21169.0,292562.13,0.29,1.36,0.23,0.47,0.0,286287.71,8755.0,20715.0,120996.81,,,,,,10000.0,,,,,,,,,0.22,,,0.19,,,,1.17,1.17,738783.0,10210209.76,,16.14,1.17,20.63,0.3158,47.86,0.0283
2011-04-20,21169.0,291129.92,0.29,1.33,0.23,0.48,0.0,284886.21,8755.0,20715.0,120404.48,,,,,,,,,,,,,,,,,,0.2,,,,1.17,1.17,738271.0,10153185.17,,16.5,1.18,20.69,0.3167,47.99,0.0283
2011-04-21,21169.0,284619.86,0.29,1.48,0.23,0.48,0.0,278515.77,8755.0,20715.0,117712.07,,,,,,,,,,,,,,,,,,0.2,,,,1.17,1.17,736474.0,9901985.26,,16.41,1.18,20.64,0.3159,47.87,0.0284
2011-04-22,21169.0,284619.86,0.29,1.4,0.23,0.47,0.0,278515.77,8755.0,20715.0,117712.07,,,,,,,,,,,,,,,,,,0.19,,,,1.17,1.17,736474.0,9901985.26,,16.11,1.17,20.3,0.3179,48.2,0.0284
2011-04-25,21169.0,284619.86,0.29,1.4,0.23,0.47,0.0,278515.77,8755.0,20715.0,117712.07,,,,,,,,,,,,,,,,,,0.19,,,,1.18,1.18,733474.0,9861649.88,,16.01,1.18,20.61,0.3154,47.8,0.0285
2011-04-26,21324.0,291818.88,0.29,1.41,0.23,0.47,0.0,285605.89,8910.0,20870.0,121933.33,,,,0.0,,,,,155.0,,,,0.0,,,155.0,,0.19,,,,100.0,1.2,0.0,0.0,,0.0,100.0,20.83,0.3117,47.24,0.0287
2011-04-27,21324.0,292999.27,0.29,1.43,0.23,0.48,0.0,286761.15,8910.0,20870.0,122426.54,,,,,,,,,,,,,,,,,,0.2,,,,100.0,1.2,0.0,0.0,,0.0,100.0,20.51,0.3135,47.57,0.0286
2011-04-28,21408.0,292310.06,0.29,1.44,0.23,0.48,0.0,286111.04,8910.0,20954.0,121659.32,,,,0.0,,,,,84.0,,,,0.0,,,,,0.2,,,,100.0,1.2,0.0,0.0,,0.0,100.0,20.44,0.3124,47.42,0.0288
2011-04-29,21408.0,291520.04,0.29,1.5,0.23,0.48,0.0,285337.76,8910.0,20954.0,121330.51,,,,,,,,,,,,,,,,,,0.2,,,,1.2,1.2,735511.0,10015704.14,,16.33,1.2,20.38,0.3114,47.28,0.0288
2011-05-02,21308.0,291599.92,0.29,1.54,0.23,0.48,0.0,285386.93,8910.0,20854.0,121933.33,,,,,,,,,,,,,,,,,100.0,0.2,0.0,,,100.0,1.2,0.0,0.0,,0.0,100.0,20.48,0.3143,47.51,0.0286
2011-05-03,23092.0,319564.67,0.31,1.71,0.25,0.52,0.0,312119.42,8994.0,22554.0,124465.82,,,184.0,0.04,,,,0.0,1700.0,100.0,,,0.04,184.0,,,,0.2,,,,100.0,1.21,0.0,0.0,,0.0,100.0,20.12,0.289,43.58,0.031
2011-05-04,23092.0,313883.52,0.31,1.7,0.25,0.52,0.0,306570.63,8994.0,22554.0,122253.09,,,,,,,,,,,,,,,,,,0.2,,,,100.0,1.21,0.0,0.0,,0.0,100.0,20.06,0.2893,43.64,0.031
2011-05-05,23092.0,318002.36,0.31,1.75,0.25,0.52,0.0,310593.5,8994.0,22554.0,123857.32,,,,,,,,,,,,,,,,,,0.2,,,,100.0,1.21,0.0,0.0,,0.0,100.0,20.2,0.2877,43.35,0.031
2011-05-06,23129.0,317231.58,0.31,1.76,0.25,0.52,0.0,309852.51,8994.0,22591.0,123359.46,,,,0.0,,,,,37.0,,,,0.0,,,,,0.2,,,,100.0,1.21,0.0,0.0,,0.0,100.0,20.27,0.2877,43.34,0.0311
2011-05-09,24129.0,332431.4,0.33,1.79,0.26,0.54,0.0,325019.24,8994.0,23591.0,123912.64,,,,0.02,,,,,1000.0,,,,0.02,,,,,0.2,,,,100.0,1.21,0.0,0.0,,0.0,100.0,19.42,0.2679,41.64,0.0324
2011-05-10,23890.0,331195.75,0.32,1.76,0.26,0.54,0.0,323737.26,8994.0,23352.0,124687.09,,,,,,,,,,,,,,,,,239.0,0.2,0.01,,,1.21,1.21,735907.0,10202146.23,,16.44,1.21,18.52,0.2704,42.25,0.0321
2011-05-11,23600.0,324417.47,0.32,1.71,0.25,0.54,0.0,317021.85,8839.0,23062.0,121505.34,,,,,,,,0.0,,155.0,,,,,,,290.0,0.2,0.01,,,1.19,1.19,736636.0,10126168.86,,16.65,1.18,18.36,0.2716,42.58,0.0317
