,UBBB FP Equity_DX_SI_QTY,UBBB FP Equity_DX_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UBBB FP Equity_DX_SI_MV,UBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SUPPLY_SI_QTY,UBBB FP Equity_DX_BROKER_SI_QTY,UBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,UBBB FP Equity_DX_BROKER_SI_MV_INC_x,UBBB FP Equity_DX_BROKER_SI_QTY_ADD,UBBB FP Equity_DX_SUPPLY_SI_MV_DEC,UBBB FP Equity_DX_BROKER_SI_QTY_INC,UBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,UBBB FP Equity_DX_BROKER_SI_MV_INC_y,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,UBBB FP Equity_DX_BROKER_SI_MV_ADD,UBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,UBBB FP Equity_DX_BROKER_SI_QTY_DEC,UBBB FP Equity_DX_SUPPLY_SI_MV,UBBB FP Equity_DX_BROKER_SI_MV_DEC,UBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UBBB FP Equity_DX_UTILIZATION_QUANTITY,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UBBB FP Equity_DX_BROKER_SI_CON_RATIO,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,UBBB FP Equity_PX_LAST
2024-05-15,9600.0,540643.2,3.21,0.33,0.54,270321.6,4800.0,4800.0,270321.6,,,,,,,,,,,,0.27,,100.0,14.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2959,56.317
2024-05-16,9600.0,540700.8,3.23,0.33,0.54,270350.4,4800.0,4800.0,270350.4,,,,,,,,,,,,0.27,,100.0,14.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2959,56.323
2024-05-17,9600.0,540432.0,3.24,0.33,0.54,270216.0,4800.0,4800.0,270216.0,,,,,,,,,,,,0.27,,100.0,14.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2918,56.295
2024-05-20,9600.0,539481.6,3.32,0.33,0.54,269740.8,4800.0,4800.0,269740.8,,,,,,,,,,,,0.27,,100.0,14.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2918,56.196
2024-05-21,5200.0,292666.4,1.79,0.18,0.29,146333.2,2600.0,2600.0,146333.2,,,,0.12,,2200.0,,,,,2200.0,0.15,0.12,8.98,7.9,26366.0,1483931.21,1.48,8.98,,1.0,100.0,0.1581,56.282
2024-05-22,5200.0,292375.2,6.31,0.18,0.29,146187.6,2600.0,2600.0,146187.6,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1482454.72,1.48,8.98,,1.0,100.0,0.1581,56.226
2024-05-23,5200.0,291579.6,6.15,0.18,0.29,145789.8,2600.0,2600.0,145789.8,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1478420.72,1.48,8.98,,1.0,100.0,0.1581,56.073
2024-05-24,5200.0,292011.2,6.45,0.18,0.29,146005.6,2600.0,2600.0,146005.6,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1480609.1,1.48,8.98,,1.0,100.0,0.1581,56.156
2024-05-27,5200.0,292292.0,6.9,0.18,0.29,146146.0,2600.0,2600.0,146146.0,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1482032.86,1.48,8.99,,1.0,100.0,0.1581,56.21
2024-05-28,5200.0,292234.8,7.25,0.18,0.29,146117.4,2600.0,2600.0,146117.4,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1481742.83,1.48,8.98,,1.0,100.0,0.1581,56.199
2024-05-29,5200.0,291423.6,6.91,0.18,0.29,145711.8,2600.0,2600.0,145711.8,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1477629.74,1.48,8.93,,1.0,100.0,0.1581,56.043
2024-05-30,5200.0,291891.6,11.81,0.18,0.29,145945.8,2600.0,2600.0,145945.8,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1480002.68,1.48,9.0,,1.0,100.0,0.1581,56.133
2024-05-31,5200.0,292526.0,10.51,0.18,0.29,146263.0,2600.0,2600.0,146263.0,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1483219.33,1.48,8.99,,1.0,100.0,0.1581,56.255
2024-06-03,5200.0,293950.8,10.51,0.18,0.29,146975.4,2600.0,2600.0,146975.4,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1490443.61,1.48,9.03,,1.0,100.0,0.1581,56.529
2024-06-04,5200.0,293675.2,10.21,0.18,0.29,146837.6,2600.0,2600.0,146837.6,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1489046.22,1.49,8.95,,1.0,100.0,0.1581,56.476
2024-06-05,5200.0,293794.8,9.76,0.18,0.29,146897.4,2600.0,2600.0,146897.4,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1489652.63,1.49,8.97,,1.0,100.0,0.1581,56.499
2024-06-06,5200.0,293794.8,9.51,0.18,0.29,146897.4,2600.0,2600.0,146897.4,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1489652.63,1.49,8.99,,1.0,100.0,0.1581,56.499
2024-06-07,5200.0,292390.8,9.78,0.18,0.29,146195.4,2600.0,2600.0,146195.4,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1482533.81,1.49,8.91,,1.0,100.0,0.1581,56.229
2024-06-10,5200.0,291480.8,9.91,0.18,0.29,145740.4,2600.0,2600.0,145740.4,,,,,,,,,,,,0.15,,8.98,7.9,26366.0,1477919.76,1.48,8.94,,1.0,100.0,0.1581,56.054
2024-06-11,5200.0,291688.8,11.51,0.18,0.29,145844.4,2600.0,2600.0,145844.4,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1366786.4,1.37,9.62,,1.0,100.0,0.1683,56.094
2024-06-12,5200.0,294460.4,11.53,0.18,0.29,147230.2,2600.0,2600.0,147230.2,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1379773.48,1.37,9.7,,1.0,100.0,0.1683,56.627
2024-06-13,5200.0,293503.6,15.27,0.18,0.29,146751.8,2600.0,2600.0,146751.8,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1375290.14,1.38,9.61,,1.0,100.0,0.1683,56.443
2024-06-14,5200.0,292858.8,14.22,0.18,0.29,146429.4,2600.0,2600.0,146429.4,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1372268.75,1.38,9.63,,1.0,100.0,0.1683,56.319
2024-06-17,5200.0,292380.4,13.53,0.18,0.29,146190.2,2600.0,2600.0,146190.2,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1370027.08,1.37,9.63,,1.0,100.0,0.1683,56.227
2024-06-18,5200.0,293233.2,10.35,0.18,0.29,146616.6,2600.0,2600.0,146616.6,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1374023.11,1.37,9.67,,1.0,100.0,0.1683,56.391
2024-06-19,5200.0,293181.2,10.0,0.18,0.29,146590.6,2600.0,2600.0,146590.6,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1373779.45,1.37,9.65,,1.0,100.0,0.1683,56.381
2024-06-20,5200.0,292760.0,10.0,0.18,0.29,146380.0,2600.0,2600.0,146380.0,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1371805.8,1.37,9.63,,1.0,100.0,0.1683,56.3
2024-06-21,5200.0,292640.4,9.6,0.22,0.29,146320.2,2600.0,2600.0,146320.2,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1371245.38,1.37,9.63,,1.0,100.0,0.1683,56.277
2024-06-24,5200.0,293555.6,9.4,0.22,0.29,146777.8,2600.0,2600.0,146777.8,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1375533.8,1.38,9.63,,1.0,100.0,0.1683,56.453
2024-06-25,5200.0,292858.8,9.37,0.22,0.29,146429.4,2600.0,2600.0,146429.4,,,,,,,,,,,,0.15,,9.64,8.42,24366.0,1372268.75,1.38,9.62,,1.0,100.0,0.1683,56.319
2024-06-26,5200.0,292146.4,9.37,0.22,0.29,146073.2,2600.0,2600.0,146073.2,,,,,,,,,,,,0.15,,9.22,8.09,25608.0,1438708.66,1.44,9.19,,1.0,100.0,0.1618,56.182
2024-06-27,5200.0,292822.4,9.16,0.22,0.29,146411.2,2600.0,2600.0,146411.2,,,,,,,,,,,,0.15,,9.22,8.09,25608.0,1442037.7,1.44,9.24,,1.0,100.0,0.1618,56.312
2024-06-28,5200.0,292718.4,9.54,0.22,0.29,146359.2,2600.0,2600.0,146359.2,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.292
2024-07-01,5200.0,292333.6,9.16,0.22,0.29,146166.8,2600.0,2600.0,146166.8,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.218
2024-07-02,5200.0,293358.0,9.26,0.22,0.29,146679.0,2600.0,2600.0,146679.0,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.415
2024-07-03,5200.0,294673.6,9.17,0.22,0.29,147336.8,2600.0,2600.0,147336.8,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.668
2024-07-04,5200.0,294470.8,9.03,0.22,0.3,147235.4,2600.0,2600.0,147235.4,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.629
2024-07-05,5200.0,295006.4,9.03,0.22,0.29,147503.2,2600.0,2600.0,147503.2,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.732
2024-07-08,5200.0,295578.4,8.53,0.22,0.29,147789.2,2600.0,2600.0,147789.2,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.842
2024-07-09,5200.0,295011.6,7.99,0.22,0.3,147505.8,2600.0,2600.0,147505.8,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.733
2024-07-10,5200.0,295427.6,8.47,0.22,0.3,147713.8,2600.0,2600.0,147713.8,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,56.813
2024-07-11,5200.0,296972.0,8.23,0.22,0.3,148486.0,2600.0,2600.0,148486.0,,,,,,,,,,,,0.15,,100.0,8.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1603,57.11
2024-07-12,5200.0,297377.6,8.86,0.22,0.3,148688.8,2600.0,2600.0,148688.8,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.188
2024-07-15,5200.0,297086.4,8.81,0.22,0.3,148543.2,2600.0,2600.0,148543.2,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.132
2024-07-16,5200.0,297258.0,9.03,0.22,0.3,148629.0,2600.0,2600.0,148629.0,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.165
2024-07-17,5200.0,297705.2,8.95,0.21,0.3,148852.6,2600.0,2600.0,148852.6,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.251
2024-07-18,5200.0,297689.6,9.18,0.21,0.3,148844.8,2600.0,2600.0,148844.8,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.248
2024-07-19,5200.0,296862.8,8.5,0.21,0.3,148431.4,2600.0,2600.0,148431.4,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.089
2024-07-22,5200.0,296904.4,8.5,0.21,0.3,148452.2,2600.0,2600.0,148452.2,,,,,,,,,,,,0.15,,100.0,8.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1618,57.097
2024-07-23,9200.0,524823.2,9.98,0.37,0.52,262411.6,4600.0,4600.0,262411.6,2000.0,,2000.0,,,,,2000.0,0.11,,,0.26,,16.31,14.31,23608.0,1346741.97,1.35,16.25,43.4,0.5087,56.6,0.2863,57.046
2024-07-24,9200.0,525228.0,9.98,0.36,0.52,262614.0,4600.0,4600.0,262614.0,,,,,,,,,,,,0.26,,16.31,14.31,23608.0,1347780.72,1.35,16.29,43.45,0.5086,56.55,0.2863,57.09
2024-07-25,9200.0,526276.8,9.24,0.36,0.53,263138.4,4600.0,4600.0,263138.4,,,,,,,,,,,,0.26,,16.31,14.31,23608.0,1350472.03,1.35,16.32,43.5,0.5085,56.5,0.2863,57.204
2024-07-26,13600.0,777648.0,14.22,0.54,0.78,388824.0,6800.0,6800.0,388824.0,2200.0,0.13,,,2200.0,,0.13,2200.0,,,,0.39,,24.11,21.16,21408.0,1224109.44,1.22,24.14,38.2,0.5278,61.8,0.4232,57.18
2024-07-29,13600.0,777688.8,13.86,0.54,0.78,388844.4,6800.0,6800.0,388844.4,,,,,,,,,,,,0.39,,24.11,21.16,21408.0,1224173.66,1.23,24.02,38.31,0.5273,61.69,0.4232,57.183
2024-07-30,9600.0,548419.2,10.58,0.38,0.55,274209.6,4800.0,4800.0,274209.6,,,,0.11,,2000.0,,,,,2000.0,0.27,0.11,16.87,14.82,23652.0,1351167.8,1.35,16.86,45.82,0.5035,54.18,0.2965,57.127
2024-07-31,5200.0,297908.0,6.02,0.21,0.3,148954.0,2600.0,2600.0,148954.0,,,,0.13,,2200.0,,,,,2200.0,0.15,0.13,100.0,8.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.1606,57.29
2024-08-01,5200.0,298012.0,5.93,0.21,0.3,149006.0,2600.0,2600.0,149006.0,,,,,,,,,,,,0.15,,100.0,8.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.1606,57.31
2024-08-02,5200.0,300138.8,5.8,0.2,0.3,150069.4,2600.0,2600.0,150069.4,,,,,,,,,,,,0.15,,100.0,7.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1523,57.719
2024-08-05,10000.0,577870.0,11.24,0.38,0.58,288935.0,5000.0,5000.0,288935.0,2400.0,,2400.0,,,,,2400.0,0.14,,,0.29,,16.55,14.64,25218.0,1457272.57,1.45,16.61,48.1,0.5007,51.9,0.2928,57.787
2024-08-06,10000.0,577070.0,10.19,0.38,0.58,288535.0,5000.0,5000.0,288535.0,,,,,,,,,,,,0.29,,15.28,13.64,27718.0,1599522.63,1.6,15.25,47.96,0.5008,52.04,0.2729,57.707
2024-08-07,13800.0,795832.2,13.96,0.53,0.8,397916.1,6900.0,6900.0,397916.1,,0.11,,,1900.0,,0.11,,,1900.0,,0.4,,19.93,18.83,27718.0,1598469.34,1.6,19.92,29.56,0.3727,48.86,0.3766,57.669
2024-08-08,11900.0,684369.0,12.22,0.45,0.69,396819.0,5000.0,6900.0,287550.0,,,,0.11,,1900.0,,,,,,0.29,,15.28,13.64,27718.0,1594062.18,1.6,15.28,37.68,0.5304,62.32,0.3247,57.51
2024-08-09,10000.0,577080.0,9.06,0.38,0.58,288540.0,5000.0,5000.0,288540.0,,,,,,,,,,,1900.0,0.29,0.11,15.28,13.64,27718.0,1599550.34,1.59,15.31,48.05,0.5008,51.95,0.2729,57.708
2024-08-12,4800.0,276758.4,4.44,0.18,0.28,138379.2,2400.0,2400.0,138379.2,,,,0.15,,2600.0,,,,,2600.0,0.14,0.15,7.34,5.98,30318.0,1748075.24,1.75,7.35,,1.0,100.0,0.1196,57.658
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,,2400.0,,,,,2400.0,0.0,0.14,0.0,0.0,40148.0,2323003.43,2.26,0.0,,0.0,,0.0,57.861
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2331876.14,2.27,0.0,,0.0,,0.0,58.082
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2323766.24,2.27,0.0,,0.0,,0.0,57.88
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2325251.72,2.27,0.0,,0.0,,0.0,57.917
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2335328.86,2.27,0.0,,0.0,,0.0,58.168
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2334164.57,2.27,0.0,,0.0,,0.0,58.139
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2346931.64,2.27,0.0,,0.0,,0.0,58.457
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2339343.66,2.27,0.0,,0.0,,0.0,58.268
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2351909.99,2.27,0.0,,0.0,,0.0,58.581
2024-08-26,8000.0,468232.0,7.36,0.31,0.47,234116.0,4000.0,4000.0,234116.0,,,4000.0,,,,,,0.23,4000.0,,0.23,,100.0,9.96,0.0,0.0,0.0,100.0,49.97,0.5,50.03,0.1993,58.529
2024-08-27,8000.0,467520.0,7.25,0.31,0.47,233760.0,4000.0,4000.0,233760.0,,,,,,,,,,,,0.23,,100.0,9.96,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.1993,58.44
2024-08-28,4000.0,233960.0,3.69,0.16,0.23,233960.0,0.0,4000.0,0.0,,,,0.23,,4000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.83,1.0,100.0,0.0996,58.49
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4000.0,0.0,0.23,0.0,0.0,40148.0,2342234.32,2.27,0.0,,0.0,,0.0,58.34
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40148.0,2343438.76,2.27,0.0,,0.0,,0.0,58.37
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,41348.0,2411539.4,2.34,0.0,,0.0,,0.0,58.323
2024-09-03,3800.0,221612.2,5.0,0.15,0.22,110806.1,1900.0,1900.0,110806.1,,,1900.0,,,,,,0.11,1900.0,,0.11,,5.6,4.6,32018.0,1867257.74,1.87,5.59,,1.0,100.0,0.0919,58.319
2024-09-04,3800.0,222372.2,4.14,0.15,0.22,111186.1,1900.0,1900.0,111186.1,,,,,,,,,,,,0.11,,5.6,4.6,32018.0,1873661.34,1.87,5.62,,1.0,100.0,0.0919,58.519
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,1900.0,,,,,1900.0,0.0,0.11,0.0,0.0,41348.0,2423778.41,2.37,0.0,,0.0,,0.0,58.619
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42348.0,2488326.13,2.43,0.0,,0.0,,0.0,58.759
2024-09-09,3800.0,222900.4,4.44,0.17,0.22,111450.2,1900.0,1900.0,111450.2,,,1900.0,,,,,,0.11,1900.0,,0.11,,5.6,4.49,32018.0,1878111.84,1.88,5.58,,1.0,100.0,0.0897,58.658
2024-09-10,3800.0,222588.8,4.29,0.17,0.22,111294.4,1900.0,1900.0,111294.4,,,,,,,,,,,,0.11,,5.6,4.49,32018.0,1875486.37,1.88,5.59,,1.0,100.0,0.0897,58.576
2024-09-11,7600.0,445436.0,8.58,0.34,0.44,222718.0,3800.0,3800.0,222718.0,1900.0,0.11,,,1900.0,,0.11,1900.0,,,,0.22,,11.2,8.8,30118.0,1765215.98,1.76,11.19,,1.0,100.0,0.1759,58.61
2024-09-12,11400.0,667344.6,12.23,0.52,0.67,333672.3,5700.0,5700.0,333672.3,1900.0,0.11,,,1900.0,,0.11,1900.0,,,,0.34,,16.81,13.2,28218.0,1651853.5,1.65,16.9,,1.0,100.0,0.2639,58.539
2024-09-13,15200.0,893866.4,14.52,0.68,0.89,446933.2,7600.0,7600.0,446933.2,1900.0,0.11,,,1900.0,,0.11,1900.0,,,,0.45,,21.97,17.32,27000.0,1587789.0,1.58,22.0,,1.0,100.0,0.3464,58.807
2024-09-16,3800.0,224105.0,3.65,0.17,0.22,112052.5,1900.0,1900.0,112052.5,,,,0.33,,5700.0,,,,,5700.0,0.11,0.33,5.49,4.33,32700.0,1928482.5,1.92,5.52,,1.0,100.0,0.0866,58.975
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,1900.0,,,,,1900.0,0.0,0.11,0.0,0.0,43880.0,2583522.76,2.53,0.0,,0.0,,0.0,58.877
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43880.0,2581109.36,2.53,0.0,,0.0,,0.0,58.822
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43880.0,2588130.16,2.53,0.0,,0.0,,0.0,58.982
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43880.0,2584312.6,2.53,0.0,,0.0,,0.0,58.895
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43880.0,2593220.24,2.53,0.0,,0.0,,0.0,59.098
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43880.0,2593746.8,2.53,0.0,,0.0,,0.0,59.11
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43880.0,2590104.76,2.53,0.0,,0.0,,0.0,59.027
2024-09-26,14600.0,863896.6,12.76,0.66,0.87,431948.3,7300.0,7300.0,431948.3,,,7300.0,,,,,,0.43,7300.0,,0.43,,100.0,16.64,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.3327,59.171
2024-09-27,18400.0,1089096.0,15.46,0.83,1.09,544548.0,9200.0,9200.0,544548.0,,0.11,,,1900.0,,0.11,,,1900.0,,0.54,,21.96,20.97,32700.0,1935513.0,1.93,21.97,44.25,0.5066,55.75,0.4193,59.19
2024-09-30,18400.0,1088893.6,15.2,0.83,1.09,544446.8,9200.0,9200.0,544446.8,,,,,,,,,,,,0.54,,21.96,20.97,32700.0,1935153.3,1.94,21.91,44.24,0.5066,55.76,0.4193,59.179
2024-10-01,26400.0,1560081.6,19.81,1.19,1.55,780040.8,13200.0,13200.0,780040.8,4000.0,0.23,,,4000.0,,0.23,4000.0,,,,0.78,,31.5,29.74,28700.0,1695997.8,1.7,31.39,35.7,0.5409,64.3,0.5949,59.094
2024-10-02,30200.0,1780592.0,22.6,1.35,1.78,890296.0,15100.0,15100.0,890296.0,1900.0,0.11,,,1900.0,,0.11,1900.0,,,,0.89,,36.04,33.38,26800.0,1580128.0,1.58,35.98,32.6,0.5605,67.4,0.6677,58.96
2024-10-03,15086.0,887826.19,11.33,0.67,0.89,346396.99,9200.0,5886.0,541429.2,,,,0.35,,5900.0,,,,,9214.0,0.54,0.54,21.96,20.34,32700.0,1924427.7,1.93,21.94,44.62,0.5058,55.38,0.3335,58.851
2024-10-04,15994.0,936224.78,12.16,0.71,0.94,286475.18,11100.0,4894.0,649749.6,1900.0,,,,,,,1900.0,,,992.0,0.65,0.06,26.49,24.54,30800.0,1802908.8,1.81,26.38,40.13,0.5195,59.87,0.3536,58.536
2024-10-07,8694.0,508346.87,6.56,0.39,0.51,286157.07,3800.0,4894.0,222189.8,,,,0.43,,7300.0,,,,,,0.22,,10.98,8.4,30800.0,1800906.8,1.8,10.98,40.14,1.0,100.0,0.1922,58.471
2024-10-08,7600.0,444106.0,5.17,0.34,0.44,222053.0,3800.0,3800.0,222053.0,,,,,,,,,,,1094.0,0.22,0.06,10.98,8.31,30800.0,1799798.0,1.8,11.0,,1.0,100.0,0.1662,58.435
2024-10-09,7600.0,444151.6,5.1,0.34,0.44,222075.8,3800.0,3800.0,222075.8,,,,,,,,,,,,0.22,,10.98,8.31,30800.0,1799982.8,1.8,10.94,,1.0,100.0,0.1662,58.441
2024-10-10,11400.0,665292.6,7.41,0.51,0.67,332646.3,5700.0,5700.0,332646.3,1900.0,0.11,,,1900.0,,0.11,1900.0,,,,0.33,,16.47,12.46,28900.0,1686575.1,1.69,16.47,,1.0,100.0,0.2493,58.359
2024-10-11,15200.0,888592.0,10.01,0.67,0.89,444296.0,7600.0,7600.0,444296.0,1900.0,0.11,,,1900.0,,0.11,1900.0,,,,0.44,,21.97,16.62,27000.0,1578420.0,1.58,22.0,,1.0,100.0,0.3324,58.46
2024-10-14,15200.0,887421.6,10.01,0.67,0.89,443710.8,7600.0,7600.0,443710.8,,,,,,,,,,,,0.44,,21.97,16.62,27000.0,1576341.0,1.58,21.91,,1.0,100.0,0.3324,58.383
2024-10-15,19000.0,1110797.0,11.64,0.84,1.11,555398.5,9500.0,9500.0,555398.5,,0.11,,,1900.0,,0.11,,,1900.0,,0.55,,26.03,20.77,27000.0,1578501.0,1.58,26.0,16.67,0.7221,83.33,0.4155,58.463
2024-10-16,31000.0,1812849.0,15.19,1.36,1.81,906424.5,15500.0,15500.0,906424.5,6000.0,0.35,,,6000.0,,0.35,6000.0,,,,0.9,,36.47,33.89,27000.0,1578933.0,1.58,36.4,33.79,0.5526,66.21,0.6779,58.479
2024-10-17,15200.0,886099.2,7.56,0.67,0.89,443049.6,7600.0,7600.0,443049.6,,,,0.46,,7900.0,,,,,7900.0,0.44,0.46,21.97,16.62,27000.0,1573992.0,1.58,21.9,,1.0,100.0,0.3324,58.296
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.44,,7600.0,,,,,7600.0,0.0,0.44,0.0,0.0,44800.0,2617888.0,2.61,0.0,,0.0,,0.0,58.435
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,44800.0,2604985.6,2.62,0.0,,0.0,,0.0,58.147
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,44800.0,2603372.8,2.61,0.0,,0.0,,0.0,58.111
