,ALHRS FP Equity_DX_SI_QTY,ALHRS FP Equity_DX_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHRS FP Equity_DX_SI_MV,ALHRS FP Equity_DX_DSS,ALHRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY,ALHRS FP Equity_DX_BROKER_SI_QTY,ALHRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHRS FP Equity_DX_BROKER_SI_MV_INC_x,ALHRS FP Equity_DX_SUPPLY_SI_MV_NEW,ALHRS FP Equity_DX_BROKER_SI_QTY_ADD,ALHRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALHRS FP Equity_DX_BROKER_SI_QTY_INC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHRS FP Equity_DX_BROKER_SI_MV_INC_y,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHRS FP Equity_DX_BROKER_SI_MV_ADD,ALHRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHRS FP Equity_DX_BROKER_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV,ALHRS FP Equity_DX_BROKER_SI_MV_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV_RMV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHRS FP Equity_DX_BROKER_SI_CON_RATIO,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHRS FP Equity_PX_LAST
2024-10-17,9858.0,45001.77,0.19,1.32,0.06,0.04,0.0,22500.89,4929.0,4929.0,22500.89,,,,,,0.02,,3868.0,,,,,,,0.02,,,100.0,14.2,0.0,0.0,,0.0,100.0,41.95,0.3849,43.24,0.284,4.565
2024-10-18,9858.0,44755.32,0.19,1.34,0.06,0.04,0.0,22377.66,4929.0,4929.0,22377.66,,,,,,,,,,,,,,,0.02,,,100.0,14.2,0.0,0.0,,0.0,100.0,41.8,0.3853,43.46,0.2841,4.54
2024-10-21,9858.0,44508.87,0.19,1.33,0.06,0.04,0.0,22254.44,4929.0,4929.0,22254.44,,,,,,,,,,,,,,,0.02,,,100.0,14.22,0.0,0.0,,0.0,100.0,41.69,0.3841,43.35,0.2844,4.515
2024-10-22,9858.0,43079.46,0.19,1.32,0.06,0.04,0.0,21539.73,4929.0,4929.0,21539.73,,,,,,,,,,,,,,,0.02,,,100.0,14.22,0.0,0.0,,0.0,100.0,41.36,0.3837,43.59,0.2844,4.37
2024-10-23,9858.0,42093.66,0.19,1.29,0.06,0.04,0.0,21046.83,4929.0,4929.0,21046.83,,,,,,,,,,,,,,,0.02,,,100.0,13.65,0.0,0.0,,0.0,100.0,41.31,0.3819,43.33,0.273,4.27
2024-10-24,7258.0,30374.73,0.14,0.86,0.05,0.03,0.0,15187.37,3629.0,3629.0,15187.37,,,,,,0.01,,1300.0,,,,,,1300.0,0.02,0.01,,100.0,10.05,0.0,0.0,,0.0,100.0,28.27,0.393,52.58,0.201,4.185
2024-10-25,7258.0,30701.34,0.14,0.84,0.05,0.03,0.0,15350.67,3629.0,3629.0,15350.67,,,,,,,,,,,,,,,0.02,,,100.0,9.92,0.0,0.0,,0.0,100.0,28.2,0.394,52.74,0.1983,4.23
2024-10-28,7258.0,29467.48,0.14,0.81,0.05,0.03,0.0,14733.74,3629.0,3629.0,14733.74,,,,,,,,,,,,,,,0.02,,,100.0,9.65,0.0,0.0,,0.0,100.0,28.45,0.3957,52.91,0.193,4.06
2024-10-29,7258.0,27870.72,0.14,0.85,0.05,0.03,0.0,13935.36,3629.0,3629.0,13935.36,,,,,,,,,,,,,,,0.01,,,100.0,9.64,0.0,0.0,,0.0,100.0,28.58,0.3879,51.71,0.1928,3.84
2024-10-30,7258.0,29032.0,0.14,0.77,0.05,0.03,0.0,14516.0,3629.0,3629.0,14516.0,,,,,,,,,,,,,,,0.01,,,100.0,9.63,0.0,0.0,,0.0,100.0,27.79,0.3934,52.76,0.1927,4.0
2024-10-31,7258.0,28886.84,0.14,0.73,0.05,0.03,0.0,14443.42,3629.0,3629.0,14443.42,,,,,,,,,,,,,,,0.01,,,100.0,9.63,0.0,0.0,,0.0,100.0,28.65,0.3977,53.15,0.1927,3.98
2024-11-01,7258.0,30084.41,0.14,0.73,0.05,0.03,0.0,15042.21,3629.0,3629.0,15042.21,,,,,,,,,,,,,,,0.01,,,100.0,9.63,0.0,0.0,,0.0,100.0,28.06,0.3974,53.27,0.1927,4.145
2024-11-04,7258.0,29467.48,0.14,0.72,0.05,0.03,0.0,14733.74,3629.0,3629.0,14733.74,,,,,,,,,,,,,,,0.02,,,100.0,9.63,0.0,0.0,,0.0,100.0,28.76,0.3965,52.95,0.1927,4.06
2024-11-05,27331.0,110963.86,0.53,2.66,0.18,0.11,0.0,14733.74,23702.0,3629.0,96230.12,,20073.0,,,,,,,,,20073.0,,,,0.1,,,100.0,58.03,0.0,0.0,,0.0,100.0,31.95,0.3904,50.87,0.6692,4.06
2024-11-06,47404.0,191512.16,0.92,4.62,0.31,0.19,0.0,95756.08,23702.0,23702.0,95756.08,,,0.08,,,,20073.0,,,0.08,,,,,0.1,,,100.0,58.03,0.0,0.0,,0.0,100.0,9.21,0.7475,85.82,1.1607,4.04
2024-11-07,48331.0,196707.17,0.93,4.64,0.31,0.2,0.0,100240.03,23702.0,24629.0,96467.14,,,0.0,,,,927.0,,,0.0,,,,,0.1,,,100.0,58.03,0.0,0.0,,0.0,100.0,8.94,0.7547,86.28,1.1833,4.07
2024-11-08,48731.0,203939.24,0.94,4.65,0.32,0.2,0.0,103909.37,23902.0,24829.0,100029.87,,200.0,0.0,,,,200.0,,,0.0,200.0,,,,0.1,,,100.0,58.56,0.0,0.0,,0.0,100.0,9.04,0.7419,85.48,1.1939,4.185
2024-11-11,30004.0,124366.58,0.58,2.82,0.2,0.12,0.0,99073.79,6102.0,23902.0,25292.79,,,,,,0.07,,17800.0,,,,,,927.0,0.03,0.0,,100.0,14.95,0.0,0.0,,0.0,100.0,9.32,0.7333,84.93,0.7351,4.145
2024-11-12,12204.0,49426.2,0.24,1.13,0.08,0.05,0.0,24713.1,6102.0,6102.0,24713.1,,,,,,,,,,,,,,17800.0,0.03,0.07,,100.0,14.95,0.0,0.0,,0.0,100.0,24.34,0.4485,60.52,0.2991,4.05
2024-11-13,12204.0,48816.0,0.24,1.14,0.08,0.05,0.0,24408.0,6102.0,6102.0,24408.0,,,,,,,,,,,,,,,0.02,,,100.0,14.95,0.0,0.0,,0.0,100.0,24.44,0.448,60.45,0.2991,4.0
2024-11-14,13004.0,52861.26,0.25,1.19,0.08,0.05,0.0,26430.63,6502.0,6502.0,26430.63,,400.0,0.0,,,,400.0,,,0.0,400.0,,,,0.03,,,100.0,15.93,0.0,0.0,,0.0,100.0,23.81,0.4266,58.05,0.3187,4.065
2024-11-15,14604.0,58416.0,0.28,1.34,0.1,0.06,0.0,29208.0,7302.0,7302.0,29208.0,,800.0,0.0,,,,800.0,,,0.0,800.0,,,,0.03,,,100.0,17.9,0.0,0.0,,0.0,100.0,23.87,0.3983,54.12,0.358,4.0
2024-11-18,14604.0,58269.96,0.28,1.41,0.1,0.06,0.0,29134.98,7302.0,7302.0,29134.98,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.73,0.399,54.23,0.3581,3.99
2024-11-19,14604.0,58269.96,0.28,1.43,0.1,0.06,0.0,29134.98,7302.0,7302.0,29134.98,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.72,0.3989,54.22,0.3582,3.99
2024-11-20,14604.0,58416.0,0.28,1.43,0.1,0.06,0.0,29208.0,7302.0,7302.0,29208.0,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.69,0.399,54.24,0.3582,4.0
2024-11-21,14604.0,56955.6,0.28,1.43,0.1,0.06,0.0,28477.8,7302.0,7302.0,28477.8,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.79,0.3999,54.37,0.3582,3.9
2024-11-22,14604.0,57101.64,0.28,1.44,0.1,0.06,0.0,28550.82,7302.0,7302.0,28550.82,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.55,0.4008,54.52,0.3582,3.91
2024-11-25,14604.0,55130.1,0.28,1.45,0.1,0.06,0.0,27565.05,7302.0,7302.0,27565.05,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.81,0.4003,54.43,0.3582,3.775
2024-11-26,14604.0,53450.64,0.28,1.49,0.1,0.06,0.0,26725.32,7302.0,7302.0,26725.32,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.8,0.4001,54.4,0.3582,3.66
2024-11-27,14604.0,48339.24,0.28,1.48,0.1,0.05,0.0,24169.62,7302.0,7302.0,24169.62,,,,,,,,,,,,,,,0.03,,,100.0,17.91,0.0,0.0,,0.0,100.0,23.97,0.4028,54.8,0.3582,3.31
2024-11-28,14604.0,47389.98,0.28,1.4,0.1,0.05,0.0,23694.99,7302.0,7302.0,23694.99,,,,,,,,,,,,,,,0.02,,,100.0,17.92,0.0,0.0,,0.0,100.0,23.09,0.4081,55.64,0.3583,3.245
2024-11-29,14604.0,49142.46,0.28,1.38,0.1,0.05,0.0,24571.23,7302.0,7302.0,24571.23,,,,,,,,,,,,,,,0.02,,,100.0,17.92,0.0,0.0,,0.0,100.0,23.62,0.3975,54.0,0.3583,3.365
2024-12-02,14604.0,43812.0,0.28,1.36,0.1,0.05,0.0,21906.0,7302.0,7302.0,21906.0,,,,,,,,,,,,,,,0.02,,,100.0,17.92,0.0,0.0,,0.0,100.0,24.01,0.4034,54.88,0.3583,3.0
2024-12-03,14604.0,45637.5,0.28,1.32,0.1,0.04,0.0,22818.75,7302.0,7302.0,22818.75,,,,,,,,,,,,,,,0.02,,,100.0,17.92,0.0,0.0,,0.0,100.0,23.61,0.3973,53.97,0.3584,3.125
2024-12-04,14604.0,44542.2,0.28,1.36,0.1,0.05,0.0,22271.1,7302.0,7302.0,22271.1,,,,,,,,,,,,,,,0.02,,,100.0,17.93,0.0,0.0,,0.0,100.0,24.05,0.3967,53.86,0.3586,3.05
2024-12-05,14604.0,44469.18,0.28,1.45,0.1,0.04,0.0,22234.59,7302.0,7302.0,22234.59,,,,,,,,,,,,,,,0.02,,,100.0,17.72,0.0,0.0,,0.0,100.0,23.83,0.3977,54.02,0.3544,3.045
2024-12-06,14604.0,45856.56,0.28,1.45,0.1,0.04,0.0,22928.28,7302.0,7302.0,22928.28,,,,,,,,,,,,,,,0.02,,,100.0,17.72,0.0,0.0,,0.0,100.0,23.63,0.3978,54.05,0.3544,3.14
2024-12-09,14604.0,45564.48,0.28,1.45,0.1,0.05,0.0,22782.24,7302.0,7302.0,22782.24,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.93,0.3968,53.88,0.3555,3.12
2024-12-10,14604.0,45564.48,0.28,1.39,0.1,0.05,0.0,22782.24,7302.0,7302.0,22782.24,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.68,0.3994,54.3,0.3553,3.12
2024-12-11,14604.0,44250.12,0.28,1.46,0.1,0.05,0.0,22125.06,7302.0,7302.0,22125.06,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.8,0.4001,54.39,0.3554,3.03
2024-12-12,14604.0,44688.24,0.28,1.48,0.1,0.04,0.0,22344.12,7302.0,7302.0,22344.12,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.51,0.4008,54.53,0.3554,3.06
2024-12-13,14604.0,44323.14,0.28,1.48,0.1,0.04,0.0,22161.57,7302.0,7302.0,22161.57,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.81,0.3985,54.15,0.3554,3.035
2024-12-16,14604.0,44834.28,0.28,1.48,0.1,0.04,0.0,22417.14,7302.0,7302.0,22417.14,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.67,0.3995,54.32,0.3554,3.07
2024-12-17,14604.0,44688.24,0.28,1.47,0.1,0.04,0.0,22344.12,7302.0,7302.0,22344.12,,,,,,,,,,,,,,,0.02,,,100.0,17.77,0.0,0.0,,0.0,100.0,23.8,0.3981,54.1,0.3554,3.06
2024-12-18,15204.0,46828.32,0.29,1.47,0.1,0.05,0.0,23414.16,7602.0,7602.0,23414.16,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,0.02,,,100.0,18.51,0.0,0.0,,0.0,100.0,25.57,0.3914,52.88,0.3702,3.08
2024-12-19,15204.0,46828.32,0.29,1.45,0.1,0.05,0.0,23414.16,7602.0,7602.0,23414.16,,,,,,,,,,,,,,,0.02,,,100.0,18.51,0.0,0.0,,0.0,100.0,25.66,0.391,52.79,0.3702,3.08
2024-12-20,15204.0,46372.2,0.29,1.42,0.1,0.05,0.0,23186.1,7602.0,7602.0,23186.1,,,,,,,,,,,,,,,0.02,,,100.0,18.51,0.0,0.0,,0.0,100.0,25.64,0.3918,52.93,0.3702,3.05
2024-12-23,21304.0,64125.04,0.41,1.9,0.14,0.07,0.0,40039.02,13302.0,13302.0,40039.02,,400.0,0.0,,5300.0,,400.0,,,0.0,400.0,0.02,5300.0,,0.04,,,100.0,32.39,0.0,0.0,,0.0,100.0,31.09,0.2794,35.4,0.5188,3.01
2024-12-24,49006.0,146527.94,0.95,4.28,0.32,0.15,0.0,73263.97,24503.0,24503.0,73263.97,,16501.0,,,16501.0,0.02,,5300.0,,,16501.0,0.05,,5300.0,0.07,0.02,,100.0,70.88,0.0,0.0,,0.0,100.0,22.15,0.3937,56.73,1.4177,2.99
2024-12-25,49006.0,146527.94,0.95,4.19,0.32,0.15,0.0,73263.97,24503.0,24503.0,73263.97,,,,,,,,,,,,,,,0.07,,,100.0,70.88,0.0,0.0,,0.0,100.0,22.23,0.3924,56.56,1.4177,
2024-12-26,49006.0,146527.94,0.95,4.19,0.32,0.15,0.0,73263.97,24503.0,24503.0,73263.97,,,,,,,,,,,,,,,0.07,,,100.0,70.88,0.0,0.0,,0.0,100.0,22.1,0.3941,56.79,1.4177,
2024-12-27,16472.0,50404.32,0.32,1.41,0.11,0.05,0.0,24486.12,8470.0,8002.0,25918.2,,,,,,0.05,,16033.0,,,,,,16501.0,0.03,0.05,,100.0,24.68,0.0,0.0,,0.0,100.0,27.92,0.3828,51.06,0.4799,3.06
2024-12-30,24355.0,76231.15,0.47,2.05,0.16,0.07,0.0,49932.89,8402.0,15953.0,26298.26,,,0.0,,7551.0,0.0,400.0,68.0,,0.0,,0.02,,,0.03,,,100.0,24.48,0.0,0.0,,0.0,100.0,26.1,0.2282,30.8,0.7096,3.13
2024-12-31,24355.0,77692.45,0.47,2.02,0.16,0.08,0.0,50890.07,8402.0,15953.0,26802.38,,,,,,,,,,,,,,,0.03,,,100.0,24.48,0.0,0.0,,0.0,100.0,26.23,0.2289,30.86,0.7095,3.19
2025-01-01,24355.0,77692.45,0.47,1.99,0.16,0.08,0.0,50890.07,8402.0,15953.0,26802.38,,,,,,,,,,,,,,,0.03,,,100.0,24.48,0.0,0.0,,0.0,100.0,26.49,0.2291,30.75,0.7095,
2025-01-02,22156.0,69569.84,0.43,1.81,0.14,0.07,0.0,43187.56,8403.0,13754.0,26385.42,,1.0,,,1.0,,,,,,1.0,0.0,,2200.0,0.03,0.01,,100.0,24.48,0.0,0.0,,0.0,100.0,29.52,0.2752,35.01,0.6455,3.14
2025-01-03,22156.0,70677.64,0.43,1.79,0.14,0.07,0.0,43875.26,8403.0,13754.0,26805.57,,,,,,,,,,,,,,,0.03,,,100.0,24.48,0.0,0.0,,0.0,100.0,29.09,0.2749,35.25,0.6454,3.19
2025-01-06,16804.0,58309.88,0.32,1.36,0.11,0.05,0.0,29154.94,8402.0,8402.0,29154.94,,,,,,0.0,,1.0,,,,,,5352.0,0.03,0.02,,100.0,24.47,0.0,0.0,,0.0,100.0,30.07,0.3741,48.97,0.4894,3.47
2025-01-07,16804.0,59570.18,0.32,1.28,0.11,0.06,0.0,29785.09,8402.0,8402.0,29785.09,,,,,,,,,,,,,,,0.03,,,100.0,24.49,0.0,0.0,,0.0,100.0,30.77,0.3727,48.46,0.4898,3.545
2025-01-08,16804.0,58309.88,0.32,1.2,0.11,0.06,0.0,29154.94,8402.0,8402.0,29154.94,,,,,,,,,,,,,,,0.03,,,100.0,24.5,0.0,0.0,,0.0,100.0,30.45,0.3776,49.44,0.4901,3.47
2025-01-09,16804.0,59990.28,0.32,1.19,0.11,0.06,0.0,29995.14,8402.0,8402.0,29995.14,,,,,,,,,,,,,,,0.03,,,100.0,24.5,0.0,0.0,,0.0,100.0,29.98,0.3783,49.72,0.4901,3.57
2025-01-10,16804.0,57637.72,0.32,1.2,0.11,0.06,0.0,28818.86,8402.0,8402.0,28818.86,,,,,,,,,,,,,,,0.03,,,100.0,24.51,0.0,0.0,,0.0,100.0,30.56,0.3778,49.44,0.4903,3.43
2025-01-13,16804.0,57049.58,0.32,1.17,0.11,0.06,0.0,28524.79,8402.0,8402.0,28524.79,,,,,,,,,,,,,,,0.03,,,100.0,24.51,0.0,0.0,,0.0,100.0,29.95,0.3808,50.15,0.4903,3.395
2025-01-14,16804.0,57385.66,0.32,1.22,0.11,0.06,0.0,28692.83,8402.0,8402.0,28692.83,,,,,,,,,,,,,,,0.03,,,100.0,24.51,0.0,0.0,,0.0,100.0,30.13,0.3784,49.7,0.4903,3.415
2025-01-15,16804.0,57133.6,0.32,1.24,0.11,0.06,0.0,28566.8,8402.0,8402.0,28566.8,,,,,,,,,,,,,,,0.03,,,100.0,24.51,0.0,0.0,,0.0,100.0,30.28,0.3779,49.55,0.4903,3.4
2025-01-16,16804.0,57133.6,0.32,1.25,0.11,0.06,0.0,28566.8,8402.0,8402.0,28566.8,,,,,,,,,,,,,,,0.03,,,100.0,24.44,0.0,0.0,,0.0,100.0,30.19,0.3783,49.65,0.4888,3.4
2025-01-17,16804.0,57637.72,0.32,1.29,0.11,0.06,0.0,28818.86,8402.0,8402.0,28818.86,,,,,,,,,,,,,,,0.03,,,100.0,24.33,0.0,0.0,,0.0,100.0,30.2,0.3777,49.55,0.4866,3.43
2025-01-20,16804.0,57805.76,0.32,1.31,0.11,0.06,0.0,28902.88,8402.0,8402.0,28902.88,,,,,,,,,,,,,,,0.03,,,100.0,24.33,0.0,0.0,,0.0,100.0,30.28,0.3774,49.47,0.4866,3.44
2025-01-21,16804.0,57385.66,0.32,1.29,0.11,0.06,0.0,28692.83,8402.0,8402.0,28692.83,,,,,,,,,,,,,,,0.03,,,100.0,24.34,0.0,0.0,,0.0,100.0,30.27,0.3781,49.6,0.4868,3.415
2025-01-22,16804.0,56881.54,0.32,1.31,0.11,0.06,0.0,28440.77,8402.0,8402.0,28440.77,,,,,,,,,,,,,,,0.03,,,100.0,24.37,0.0,0.0,,0.0,100.0,30.2,0.3788,49.73,0.4875,3.385
2025-01-23,16804.0,57133.6,0.32,1.36,0.11,0.06,0.0,28566.8,8402.0,8402.0,28566.8,,,,,,,,,,,,,,,0.03,,,100.0,24.37,0.0,0.0,,0.0,100.0,30.14,0.3784,49.69,0.4875,3.4
2025-01-24,16804.0,56797.52,0.32,1.44,0.11,0.06,0.0,28398.76,8402.0,8402.0,28398.76,,,,,,,,,,,,,,,0.03,,,100.0,24.37,0.0,0.0,,0.0,100.0,30.27,0.378,49.57,0.4874,3.38
2025-01-27,16804.0,55957.32,0.32,1.48,0.11,0.06,0.0,27978.66,8402.0,8402.0,27978.66,,,,,,,,,,,,,,,0.03,,,100.0,24.37,0.0,0.0,,0.0,100.0,30.22,0.3789,49.75,0.4874,3.33
2025-01-28,16804.0,60998.52,0.32,1.52,0.11,0.06,0.0,30499.26,8402.0,8402.0,30499.26,,,,,,,,,,,,,,,0.03,,,100.0,24.34,0.0,0.0,,0.0,100.0,29.84,0.3758,49.34,0.4868,3.63
2025-01-29,16804.0,59318.12,0.32,1.31,0.11,0.06,0.0,29659.06,8402.0,8402.0,29659.06,,,,,,,,,,,,,,,0.03,,,100.0,24.34,0.0,0.0,,0.0,100.0,30.94,0.3742,48.68,0.4868,3.53
2025-01-30,31804.0,133258.76,0.61,2.36,0.21,0.11,0.0,66629.38,15902.0,15902.0,66629.38,,7500.0,0.03,,,,7500.0,,,0.03,7500.0,,,,0.06,,,100.0,46.2,0.0,0.0,,0.0,100.0,31.3,0.419,54.97,0.9239,4.19
2025-01-31,9004.0,38041.9,0.17,0.52,0.06,0.04,0.0,19020.95,4502.0,4502.0,19020.95,,,,,,0.04,,11400.0,,,,,,11400.0,0.02,0.04,,100.0,13.11,0.0,0.0,,0.0,100.0,30.72,0.5743,69.28,0.2621,4.225
2025-02-03,20446.0,83828.6,0.39,1.07,0.13,0.09,0.0,41914.3,10223.0,10223.0,41914.3,,5721.0,,,5721.0,,,,,,5721.0,0.03,,,0.04,,,100.0,25.52,0.0,0.0,,0.0,100.0,30.84,0.4325,56.75,0.5103,4.1
2025-02-04,20446.0,83624.14,0.39,1.01,0.13,0.09,0.0,41812.07,10223.0,10223.0,41812.07,,,,,,,,,,,,,,,0.04,,,100.0,25.52,0.0,0.0,,0.0,100.0,31.2,0.43,56.31,0.5103,4.09
2025-02-05,21943.0,89308.01,0.42,1.08,0.14,0.09,0.0,47700.4,17441.0,11720.0,70984.87,,,,,7218.0,,,,,,,0.03,7218.0,5721.0,0.07,0.02,,100.0,42.76,0.0,0.0,,0.0,100.0,29.18,0.2755,32.95,0.5379,4.07
2025-02-06,9389.0,38307.12,0.18,0.47,0.06,0.04,0.0,19938.96,4887.0,4887.0,19938.96,,,,,,0.05,,12554.0,,,,,,6833.0,0.02,0.03,,100.0,13.94,0.0,0.0,,0.0,100.0,27.71,0.5435,68.19,0.2678,4.08
2025-02-07,9004.0,37096.48,0.17,0.45,0.06,0.04,0.0,18548.24,4502.0,4502.0,18548.24,,,,,,0.0,,385.0,,,,,,385.0,0.02,0.0,,100.0,12.83,0.0,0.0,,0.0,100.0,29.05,0.5878,70.95,0.2566,4.12
2025-02-10,9004.0,38717.2,0.17,0.45,0.06,0.04,0.0,19358.6,4502.0,4502.0,19358.6,,,,,,,,,,,,,,,0.02,,,100.0,12.99,0.0,0.0,,0.0,100.0,29.47,0.5843,70.53,0.2599,4.3
2025-02-11,9004.0,39257.44,0.17,0.43,0.06,0.04,0.0,19628.72,4502.0,4502.0,19628.72,,,,,,,,,,,,,,,0.02,,,100.0,12.99,0.0,0.0,,0.0,100.0,29.5,0.584,70.5,0.2599,4.36
2025-02-12,9004.0,38357.04,0.17,0.43,0.06,0.04,0.0,19178.52,4502.0,4502.0,19178.52,,,,,,,,,,,,,,,0.02,,,100.0,13.0,0.0,0.0,,0.0,100.0,28.83,0.5897,71.17,0.2599,4.26
2025-02-13,9004.0,38312.02,0.17,0.43,0.06,0.04,0.0,19156.01,4502.0,4502.0,19156.01,,,,,,,,,,,,,,,0.02,,,100.0,11.55,0.0,0.0,,0.0,100.0,28.67,0.591,71.33,0.231,4.255
2025-02-14,10004.0,41916.76,0.19,0.46,0.07,0.04,0.0,23053.38,5502.0,5502.0,23053.38,,1000.0,,,1000.0,,,,,,1000.0,0.0,,,0.02,,,100.0,13.76,0.0,0.0,,0.0,100.0,25.87,0.488,64.12,0.2502,4.19
2025-02-17,10002.0,42008.4,0.19,0.45,0.06,0.04,0.0,23100.0,5502.0,5500.0,23108.4,,,,,,,,,,,,,,2.0,0.02,0.0,,100.0,13.79,0.0,0.0,,0.0,100.0,25.87,0.4889,64.2,0.2507,4.2
2025-02-18,10000.0,41700.0,0.19,0.46,0.06,0.04,0.0,22935.0,5500.0,5500.0,22935.0,,,,,,0.0,,2.0,,,,,,,0.02,,,100.0,13.8,0.0,0.0,,0.0,100.0,25.95,0.4874,64.03,0.2509,4.17
2025-02-19,10000.0,42000.0,0.19,0.48,0.06,0.04,0.0,23100.0,5500.0,5500.0,23100.0,,,,,,,,,,,,,,,0.02,,,100.0,13.82,0.0,0.0,,0.0,100.0,26.01,0.4875,64.02,0.2512,4.2
2025-02-20,9000.0,37755.0,0.17,0.44,0.06,0.04,0.0,18877.5,4500.0,4500.0,18877.5,,,,,,0.0,,1000.0,,,,,,1000.0,0.02,0.0,,100.0,11.31,0.0,0.0,,0.0,100.0,28.95,0.5886,71.05,0.2262,4.195
2025-02-21,9000.0,37890.0,0.17,0.44,0.06,0.04,0.0,18945.0,4500.0,4500.0,18945.0,,,,,,,,,,,,,,,0.02,,,100.0,11.31,0.0,0.0,,0.0,100.0,28.91,0.5889,71.09,0.2262,4.21
2025-02-24,19928.0,84096.16,0.38,1.0,0.13,0.08,0.0,65106.16,15428.0,15428.0,65106.16,,,,,10928.0,,,,,,,0.05,10928.0,,0.06,,,100.0,39.75,0.0,0.0,,0.0,100.0,32.11,0.4206,54.8,0.5135,4.22
2025-02-25,9000.0,37890.0,0.17,0.45,0.06,0.04,0.0,18945.0,4500.0,4500.0,18945.0,,,,,,0.05,,10928.0,,,,,,10928.0,0.02,0.05,,100.0,11.59,0.0,0.0,,0.0,100.0,28.89,0.5891,71.11,0.2319,4.21
2025-02-26,19980.0,83916.0,0.38,1.0,0.13,0.08,0.0,65016.0,15480.0,15480.0,65016.0,,,,,10980.0,,,,,,,0.05,10980.0,,0.07,,,100.0,39.41,0.0,0.0,,0.0,100.0,31.9,0.4229,55.18,0.5086,4.2
2025-02-27,9023.0,36813.84,0.17,0.45,0.06,0.04,0.0,18453.84,4523.0,4523.0,18453.84,,,,,,0.05,,10957.0,,,,,,10957.0,0.02,0.05,,100.0,11.51,0.0,0.0,,0.0,100.0,28.5,0.5888,71.25,0.2297,4.08
2025-02-28,9000.0,37980.0,0.17,0.45,0.06,0.04,0.0,18990.0,4500.0,4500.0,18990.0,,,,,,0.0,,23.0,,,,,,23.0,0.02,0.0,,100.0,11.45,0.0,0.0,,0.0,100.0,28.94,0.5887,71.06,0.2291,4.22
2025-03-03,9000.0,39555.0,0.17,0.44,0.06,0.04,0.0,19777.5,4500.0,4500.0,19777.5,,,,,,,,,,,,,,,0.02,,,100.0,11.45,0.0,0.0,,0.0,100.0,29.66,0.5827,70.34,0.229,4.395
2025-03-04,9000.0,37395.0,0.17,0.44,0.06,0.04,0.0,18697.5,4500.0,4500.0,18697.5,,,,,,,,,,,,,,,0.02,,,100.0,11.46,0.0,0.0,,0.0,100.0,28.32,0.594,71.68,0.2292,4.155
