,CSH FP Equity_DX_SI_QTY,CSH FP Equity_DX_SHORT_INTEREST_VALUE,CSH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CSH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CSH FP Equity_DX_SI_MV,CSH FP Equity_DX_DSS,CSH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CSH FP Equity_DX_SUPPLY_SI_QTY,CSH FP Equity_DX_BROKER_SI_QTY,CSH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CSH FP Equity_DX_BROKER_SI_MV_NEW_x,CSH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CSH FP Equity_DX_SUPPLY_SI_QTY_INC_x,CSH FP Equity_DX_BROKER_SI_MV_INC_x,CSH FP Equity_DX_SUPPLY_SI_MV_NEW,CSH FP Equity_DX_BROKER_SI_QTY_ADD,CSH FP Equity_DX_BROKER_SI_QTY_NEW,CSH FP Equity_DX_SUPPLY_SI_MV_DEC,CSH FP Equity_DX_BROKER_SI_QTY_INC,CSH FP Equity_DX_SUPPLY_SI_QTY_DEC,CSH FP Equity_DX_BROKER_SI_MV_NEW_y,CSH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CSH FP Equity_DX_BROKER_SI_MV_INC_y,CSH FP Equity_DX_SUPPLY_SI_QTY_INC_y,CSH FP Equity_DX_BROKER_SI_MV_ADD,CSH FP Equity_DX_SUPPLY_SI_QTY_ADD,CSH FP Equity_DX_BROKER_SI_QTY_DEC,CSH FP Equity_DX_SUPPLY_SI_MV,CSH FP Equity_DX_BROKER_SI_MV_DEC,CSH FP Equity_DX_SUPPLY_SI_MV_RMV,CSH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CSH FP Equity_DX_UTILIZATION_QUANTITY,CSH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CSH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CSH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CSH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CSH FP Equity_DX_ACTIVE_UTILIZATION_MV,CSH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CSH FP Equity_DX_BROKER_SI_CON_RATIO,CSH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CSH FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70750.6,,0.0,0.0,,0.0,,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70748.55,,0.0,0.0,,0.0,,0.0
2021-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70744.46,,0.0,0.0,,0.0,,0.0
2021-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70738.31,,0.0,0.0,,0.0,,0.0
2021-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70736.26,,0.0,0.0,,0.0,,0.0
2021-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70736.94,,0.0,0.0,,0.0,,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70736.94,,0.0,0.0,,0.0,,0.0
2021-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70737.63,,0.0,0.0,,0.0,,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70732.85,,0.0,0.0,,0.0,,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70732.85,,0.0,0.0,,0.0,,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70728.07,,0.0,0.0,,0.0,,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70724.65,,0.0,0.0,,0.0,,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70725.33,,0.0,0.0,,0.0,,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70723.97,,0.0,0.0,,0.0,,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70718.5,,0.0,0.0,,0.0,,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70719.87,,0.0,0.0,,0.0,,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70717.14,,0.0,0.0,,0.0,,0.0
2021-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70716.45,,0.0,0.0,,0.0,,0.0
2021-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70714.41,,0.0,0.0,,0.0,,0.0
2021-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70711.67,,0.0,0.0,,0.0,,0.0
2021-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70710.99,,0.0,0.0,,0.0,,0.0
2021-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70708.26,,0.0,0.0,,0.0,,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70710.99,,0.0,0.0,,0.0,,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70708.26,,0.0,0.0,,0.0,,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70704.84,,0.0,0.0,,0.0,,0.0
2021-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70700.06,,0.0,0.0,,0.0,,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70699.38,,0.0,0.0,,0.0,,0.0
2021-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70696.65,,0.0,0.0,,0.0,,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70698.7,,0.0,0.0,,0.0,,0.0
2021-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70693.91,,0.0,0.0,,0.0,,0.0
2021-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70691.18,,0.0,0.0,,0.0,,0.0
2021-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70689.13,,0.0,0.0,,0.0,,0.0
2021-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70687.77,,0.0,0.0,,0.0,,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70683.67,,0.0,0.0,,0.0,,0.0
2021-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70686.4,,0.0,0.0,,0.0,,0.0
2021-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70676.84,,0.0,0.0,,0.0,,0.0
2021-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70678.89,,0.0,0.0,,0.0,,0.0
2021-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70677.52,,0.0,0.0,,0.0,,0.0
2021-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70676.84,,0.0,0.0,,0.0,,0.0
2021-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70676.16,,0.0,0.0,,0.0,,0.0
2021-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70672.06,,0.0,0.0,,0.0,,0.0
2021-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70671.38,,0.0,0.0,,0.0,,0.0
2021-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70672.74,,0.0,0.0,,0.0,,0.0
2021-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70666.6,,0.0,0.0,,0.0,,0.0
2021-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70660.45,,0.0,0.0,,0.0,,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70658.4,,0.0,0.0,,0.0,,0.0
2021-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70663.18,,0.0,0.0,,0.0,,0.0
2021-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70656.35,,0.0,0.0,,0.0,,0.0
2021-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70660.45,,0.0,0.0,,0.0,,0.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70657.03,,0.0,0.0,,0.0,,0.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70654.98,,0.0,0.0,,0.0,,0.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70652.94,,0.0,0.0,,0.0,,0.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70652.25,,0.0,0.0,,0.0,,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70650.89,,0.0,0.0,,0.0,,0.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70648.84,,0.0,0.0,,0.0,,0.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70639.96,,0.0,0.0,,0.0,,0.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70644.06,,0.0,0.0,,0.0,,0.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70642.69,,0.0,0.0,,0.0,,0.0
2021-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70635.86,,0.0,0.0,,0.0,,0.0
2021-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70637.23,,0.0,0.0,,0.0,,0.0
2021-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70633.81,,0.0,0.0,,0.0,,0.0
2021-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70630.4,,0.0,0.0,,0.0,,0.0
2021-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70629.03,,0.0,0.0,,0.0,,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70629.03,,0.0,0.0,,0.0,,0.0
2021-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70627.66,,0.0,0.0,,0.0,,0.0
2021-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70626.98,,0.0,0.0,,0.0,,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70625.62,,0.0,0.0,,0.0,,0.0
2021-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70618.1,,0.0,0.0,,0.0,,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70616.74,,0.0,0.0,,0.0,,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70618.79,,0.0,0.0,,0.0,,0.0
2021-11-05,700.0,72368.8,0.19,0.02,0.07,,72368.8,700.0,700.0,72368.8,,,,,,700.0,,,,,,,,,0.07,700.0,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-08,700.0,72370.2,0.19,0.02,0.07,,72370.2,700.0,700.0,72370.2,,,,,,,,,,,,,,,,,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-09,700.0,72368.8,0.19,0.02,0.07,,72368.8,700.0,700.0,72368.8,,,,,,,,,,,,,,,,,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,700.0,,,,,,,700.0,0.0,0.07,,0.0,0.0,1183.0,122296.17,,0.05,0.0,,0.0,,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70606.49,,0.0,0.0,,0.0,,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70607.86,,0.0,0.0,,0.0,,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70598.98,,0.0,0.0,,0.0,,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70598.98,,0.0,0.0,,0.0,,0.0
2021-11-17,700.0,72357.6,0.18,0.02,0.07,,72357.6,700.0,700.0,72357.6,,,,,,700.0,,,,,,,,,0.07,700.0,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-18,700.0,72354.8,0.19,0.02,0.07,,72354.8,700.0,700.0,72354.8,,,,,,,,,,,,,,,,,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,700.0,,,,,,,700.0,0.0,0.07,,0.0,0.0,1183.0,122280.8,,0.05,0.0,,0.0,,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70596.25,,0.0,0.0,,0.0,,0.0
2021-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70589.42,,0.0,0.0,,0.0,,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70588.05,,0.0,0.0,,0.0,,0.0
2021-11-25,700.0,72346.4,0.2,0.02,0.07,,72346.4,700.0,700.0,72346.4,,,,,,700.0,,,,,,,,,0.07,700.0,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-26,700.0,72346.4,0.2,0.02,0.07,,72346.4,700.0,700.0,72346.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,33.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3361
2021-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,700.0,,,,,,,700.0,0.0,0.07,,0.0,0.0,1183.0,122253.59,,0.05,0.0,,0.0,,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70586.68,,0.0,0.0,,0.0,,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70579.85,,0.0,0.0,,0.0,,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70580.54,,0.0,0.0,,0.0,,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70580.54,,0.0,0.0,,0.0,,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70577.12,,0.0,0.0,,0.0,,0.0
2021-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70570.29,,0.0,0.0,,0.0,,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70574.39,,0.0,0.0,,0.0,,0.0
2021-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70573.71,,0.0,0.0,,0.0,,0.0
2021-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70569.61,,0.0,0.0,,0.0,,0.0
2021-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70567.56,,0.0,0.0,,0.0,,0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70566.19,,0.0,0.0,,0.0,,0.0
2021-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70558.0,,0.0,0.0,,0.0,,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70561.41,,0.0,0.0,,0.0,,0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70560.05,,0.0,0.0,,0.0,,0.0
2021-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70559.36,,0.0,0.0,,0.0,,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70551.17,,0.0,0.0,,0.0,,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70556.63,,0.0,0.0,,0.0,,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70552.53,,0.0,0.0,,0.0,,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70547.75,,0.0,0.0,,0.0,,0.0
2021-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70549.8,,0.0,0.0,,0.0,,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70547.07,,0.0,0.0,,0.0,,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70538.19,,0.0,0.0,,0.0,,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70537.51,,0.0,0.0,,0.0,,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,533.0,55040.78,,0.0,0.0,,0.0,,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70536.83,,0.0,0.0,,0.0,,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70530.68,,0.0,0.0,,0.0,,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70534.78,,0.0,0.0,,0.0,,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70527.95,,0.0,0.0,,0.0,,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70531.36,,0.0,0.0,,0.0,,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70522.48,,0.0,0.0,,0.0,,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70525.21,,0.0,0.0,,0.0,,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70525.21,,0.0,0.0,,0.0,,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70517.02,,0.0,0.0,,0.0,,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70521.12,,0.0,0.0,,0.0,,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70514.29,,0.0,0.0,,0.0,,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,683.0,70516.34,,0.0,0.0,,0.0,,0.0
