,ALCAT FP Equity_DX_SI_QTY,ALCAT FP Equity_DX_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAT FP Equity_DX_SI_MV,ALCAT FP Equity_DX_DSS,ALCAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY,ALCAT FP Equity_DX_BROKER_SI_QTY,ALCAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAT FP Equity_DX_BROKER_SI_MV_INC_x,ALCAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAT FP Equity_DX_BROKER_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_NEW,ALCAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAT FP Equity_DX_BROKER_SI_QTY_INC,ALCAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAT FP Equity_DX_BROKER_SI_MV_INC_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAT FP Equity_DX_BROKER_SI_MV_ADD,ALCAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV,ALCAT FP Equity_DX_BROKER_SI_MV_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAT FP Equity_DX_BROKER_SI_MV_RMV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAT FP Equity_DX_BROKER_SI_CON_RATIO,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1460.0,,0.0,0.0,,0.0,,0.0
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1420.0,,0.0,0.0,,0.0,,0.0
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1440.0,,0.0,0.0,,0.0,,0.0
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1440.0,,0.0,0.0,,0.0,,0.0
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1440.0,,0.0,0.0,,0.0,,0.0
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1400.0,,0.0,0.0,,0.0,,0.0
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1380.0,,0.0,0.0,,0.0,,0.0
2014-08-01,98435.0,65951.45,0.4,1.42,0.4,0.07,0.0,65951.45,0.0,98435.0,0.0,,,,,,98435.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,2000.0,1340.0,,0.0,0.0,,1.0,100.0,49.2175
2014-08-04,96935.0,64946.45,0.4,1.37,0.4,0.07,0.0,64946.45,0.0,96935.0,0.0,,,,,,,,,,,,,,,,,1500.0,0.0,0.0,,,0.0,0.0,2000.0,1340.0,,0.0,0.0,,1.0,100.0,48.4675
2014-08-05,96935.0,64946.45,0.4,1.36,0.4,0.06,0.0,64946.45,0.0,96935.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1340.0,,0.0,0.0,,1.0,100.0,48.4675
2014-08-06,82235.0,54275.1,0.34,1.17,0.34,0.06,0.0,54275.1,0.0,82235.0,0.0,,,,,,,,,,,,,,,,,14700.0,0.0,0.0,,,0.0,0.0,2000.0,1320.0,,0.0,0.0,,1.0,100.0,41.1175
2014-08-07,82235.0,55097.45,0.34,1.17,0.34,0.06,0.0,55097.45,0.0,82235.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1340.0,,0.0,0.0,,1.0,100.0,41.1175
2014-08-08,81365.0,51259.95,0.33,1.18,0.33,0.06,0.0,51259.95,0.0,81365.0,0.0,,,,,,,,,,,,,,,,,870.0,0.0,0.0,,,0.0,0.0,2000.0,1260.0,,0.0,0.0,,1.0,100.0,40.6825
2014-08-11,81365.0,50446.3,0.33,1.09,0.33,0.05,0.0,50446.3,0.0,81365.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1240.0,,0.0,0.0,,1.0,100.0,40.6825
2014-08-12,72515.0,45684.45,0.3,0.97,0.3,0.05,0.0,45684.45,0.0,72515.0,0.0,,,,,,,,,,,,,,,,,8850.0,0.0,0.0,,,0.0,0.0,2000.0,1260.0,,0.0,0.0,,1.0,100.0,36.2575
2014-08-13,72515.0,45684.45,0.3,0.99,0.3,0.04,0.0,45684.45,0.0,72515.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1260.0,,0.0,0.0,,1.0,100.0,36.2575
2014-08-14,60765.0,40712.55,0.25,0.81,0.25,0.04,0.0,40712.55,0.0,60765.0,0.0,,,,,,,,,,,,,,,,,11750.0,0.0,0.0,,,0.0,0.0,2000.0,1340.0,,0.0,0.0,,1.0,100.0,30.3825
2014-08-15,60765.0,41320.2,0.25,0.79,0.25,0.04,0.0,41320.2,0.0,60765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1360.0,,0.0,0.0,,1.0,100.0,30.3825
2014-08-18,49465.0,34625.5,0.2,0.6,0.2,0.04,0.0,34625.5,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,11300.0,0.0,0.01,,,0.0,0.0,2000.0,1400.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-19,49465.0,33636.2,0.2,0.6,0.2,0.04,0.0,33636.2,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1360.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-20,49465.0,35120.15,0.2,0.61,0.2,0.04,0.0,35120.15,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1420.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-21,49465.0,33636.2,0.2,0.6,0.2,0.04,0.0,33636.2,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1360.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-22,49465.0,33636.2,0.2,0.66,0.2,0.04,0.0,33636.2,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1360.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-25,49465.0,34130.85,0.2,0.69,0.2,0.04,0.0,34130.85,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1380.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-26,49465.0,34625.5,0.2,0.69,0.2,0.04,0.0,34625.5,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1400.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-27,49465.0,36109.45,0.2,0.7,0.2,0.04,0.0,36109.45,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1460.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-28,49465.0,35614.8,0.2,0.82,0.2,0.04,0.0,35614.8,0.0,49465.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1440.0,,0.0,0.0,,1.0,100.0,24.7325
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49465.0,0.0,0.04,,,0.0,0.0,2000.0,1440.0,,0.0,0.0,,0.0,,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1420.0,,0.0,0.0,,0.0,,0.0
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1420.0,,0.0,0.0,,0.0,,0.0
2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1440.0,,0.0,0.0,,0.0,,0.0
2014-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1460.0,,0.0,0.0,,0.0,,0.0
2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1460.0,,0.0,0.0,,0.0,,0.0
2014-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1480.0,,0.0,0.0,,0.0,,0.0
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1480.0,,0.0,0.0,,0.0,,0.0
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,1460.0,,0.0,0.0,,0.0,,0.0
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3999.0,2079.48,,0.0,0.0,,0.0,,0.0
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3999.0,2039.49,,0.0,0.0,,0.0,,0.0
2017-05-15,10000.0,11900.0,0.05,0.02,0.03,0.01,0.0,11900.0,0.0,10000.0,0.0,,,,,,10000.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-16,20000.0,22800.0,0.1,0.03,0.07,0.02,0.0,22800.0,0.0,20000.0,0.0,,,,0.01,,,,,10000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-17,20000.0,22400.0,0.1,0.03,0.07,0.02,0.0,22400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-18,20000.0,21800.0,0.1,0.03,0.07,0.02,0.0,21800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-19,20000.0,22800.0,0.1,0.03,0.07,0.02,0.0,22800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-22,20000.0,23200.0,0.1,0.03,0.07,0.02,0.0,23200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-23,20000.0,22600.0,0.1,0.03,0.07,0.02,0.0,22600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-24,20000.0,23600.0,0.1,0.03,0.07,0.02,0.0,23600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-25,20000.0,23800.0,0.1,0.03,0.07,0.02,0.0,23800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-26,20000.0,23800.0,0.1,0.03,0.07,0.02,0.0,23800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-29,20000.0,24000.0,0.1,0.03,0.07,0.02,0.0,24000.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-30,20000.0,23400.0,0.1,0.03,0.07,0.02,0.0,23400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-05-31,20000.0,22400.0,0.1,0.03,0.07,0.02,0.0,22400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-01,20000.0,21800.0,0.1,0.04,0.07,0.02,0.0,21800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-02,20000.0,22400.0,0.1,0.04,0.07,0.02,0.0,22400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-05,20000.0,21800.0,0.1,0.04,0.07,0.02,0.0,21800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-06,10000.0,10500.0,0.05,0.02,0.03,0.01,0.0,10500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-07,10000.0,10500.0,0.05,0.02,0.03,0.01,0.0,10500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-08,10000.0,10600.0,0.05,0.02,0.03,0.01,0.0,10600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-09,10000.0,10500.0,0.05,0.02,0.03,0.01,0.0,10500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-12,10000.0,10700.0,0.05,0.02,0.03,0.01,0.0,10700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-13,10000.0,10500.0,0.05,0.02,0.03,0.01,0.0,10500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-14,10000.0,10800.0,0.05,0.02,0.03,0.01,0.0,10800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-15,10000.0,10500.0,0.05,0.02,0.03,0.01,0.0,10500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-16,10000.0,10500.0,0.05,0.03,0.03,0.01,0.0,10500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-19,10000.0,11400.0,0.05,0.03,0.03,0.01,0.0,11400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-20,10000.0,10900.0,0.05,0.03,0.03,0.01,0.0,10900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-21,10000.0,11000.0,0.05,0.03,0.03,0.01,0.0,11000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-22,10000.0,11000.0,0.05,0.03,0.03,0.01,0.0,11000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-23,10000.0,11000.0,0.05,0.03,0.03,0.01,0.0,11000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-26,10000.0,11200.0,0.05,0.03,0.03,0.01,0.0,11200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-27,10000.0,10600.0,0.05,0.03,0.03,0.01,0.0,10600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-28,10000.0,11000.0,0.05,0.03,0.03,0.01,0.0,11000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-29,10000.0,10700.0,0.05,0.03,0.03,0.01,0.0,10700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-06-30,10000.0,11000.0,0.05,0.04,0.03,0.01,0.0,11000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-07-03,10000.0,10900.0,0.05,0.04,0.03,0.01,0.0,10900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-07-04,10000.0,10900.0,0.05,0.04,0.03,0.01,0.0,10900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-07-05,10000.0,11100.0,0.05,0.04,0.03,0.01,0.0,11100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-07-06,10000.0,10700.0,0.05,0.04,0.03,0.01,0.0,10700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-07-07,10000.0,10600.0,0.05,0.04,0.03,0.01,0.0,10600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-07-10,10000.0,10600.0,0.05,0.04,0.03,0.01,0.0,10600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2017-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,60769.68,,0.06,0.0,,0.0,,0.0
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,62163.48,,0.06,0.0,,0.0,,0.0
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,58539.6,,0.06,0.0,,0.0,,0.0
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,61327.2,,0.06,0.0,,0.0,,0.0
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,71083.8,,0.06,0.0,,0.0,,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,76380.24,,0.07,0.0,,0.0,,0.0
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27876.0,81955.44,,0.08,0.0,,0.0,,0.0
2017-11-24,4000.0,10680.0,0.02,0.0,0.01,0.01,0.0,0.0,4000.0,0.0,10680.0,,,,,,,,,,,,,,,,4000.0,,0.01,,,,100.0,14.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1435
2017-11-27,7900.0,17933.0,0.04,0.01,0.03,0.02,0.0,8853.0,4000.0,3900.0,9080.0,,,,,,3900.0,,,,,,,,,0.01,,,0.01,,,,100.0,14.35,0.0,0.0,,0.0,100.0,47.08,0.5017,52.92,0.2834
2017-11-28,7900.0,20461.0,0.04,0.01,0.03,0.02,0.0,10101.0,4000.0,3900.0,10360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.35,0.0,0.0,,0.0,100.0,49.37,0.5001,50.63,0.2834
2017-11-29,18900.0,48951.0,0.09,0.02,0.06,0.05,0.0,38591.0,15000.0,14900.0,38850.0,,,11000.0,,,11000.0,,,,,,,,11000.0,0.03,,,0.04,,,,53.81,53.81,12876.0,33348.84,,0.03,53.81,20.74,0.432,58.98,0.678
2017-11-30,18900.0,48195.0,0.09,0.01,0.06,0.05,0.0,37995.0,15000.0,14900.0,38250.0,,,,,,,,,,,,,,,,,,0.04,,,,53.81,53.81,12876.0,32833.8,,0.03,53.81,20.8,0.4318,58.95,0.678
2017-12-01,18900.0,49707.0,0.09,0.01,0.06,0.05,0.0,39187.0,15000.0,14900.0,39450.0,,,,,,,,,,,,,,,,,,0.04,,,,53.81,53.81,12876.0,33863.88,,0.03,53.81,20.81,0.431,58.85,0.678
2017-12-04,18900.0,49140.0,0.09,0.01,0.06,0.05,0.0,38740.0,15000.0,14900.0,39000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,53.81,0.0,0.0,,0.0,100.0,20.39,0.4343,59.28,0.678
2017-12-05,75000.0,180750.0,0.37,0.06,0.26,0.2,0.0,171110.0,15000.0,71000.0,36150.0,,,,0.16,,,,,60000.0,,,,0.16,,,,3900.0,0.04,0.01,,,100.0,53.81,0.0,0.0,,0.0,100.0,5.25,0.9006,94.75,2.6905
2017-12-06,125000.0,298750.0,0.61,0.1,0.43,0.3,0.0,289190.0,15000.0,121000.0,35850.0,,,,0.11,,,,,50000.0,,,,0.11,,,,,0.04,,,,100.0,53.81,0.0,0.0,,0.0,100.0,3.19,0.9382,96.81,4.4841
2017-12-07,193000.0,455480.0,0.94,0.15,0.66,0.46,0.0,446040.0,15000.0,189000.0,35400.0,,,,,,68000.0,,,,,,,,,0.16,,,0.04,,,,100.0,53.81,0.0,0.0,,0.0,100.0,34.82,0.5199,63.1,6.9235
2017-12-08,193000.0,459340.0,0.94,0.15,0.66,0.46,0.0,449820.0,15000.0,189000.0,35700.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,53.81,0.0,0.0,,0.0,100.0,35.24,0.5177,62.7,6.9235
2017-12-11,195075.0,468180.0,0.95,0.15,0.67,0.47,0.0,458580.0,15000.0,191075.0,36000.0,,,,,,2075.0,,,,,,,,,0.01,,,0.04,,,,100.0,53.81,0.0,0.0,,0.0,100.0,34.99,0.5062,61.91,6.998
2017-12-12,195075.0,458426.25,0.95,0.15,0.67,0.47,0.0,449026.25,15000.0,191075.0,35250.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.33,0.5098,62.56,13.005
2017-12-13,195075.0,460377.0,0.95,0.16,0.67,0.46,0.0,450937.0,15000.0,191075.0,35400.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,100.0,0.0,0.0,,0.0,100.0,34.7,0.5079,62.2,13.005
2017-12-14,163861.0,376880.3,0.8,0.13,0.56,0.38,0.0,376880.3,231.0,163861.0,531.3,,,,,,,,0.03,,14769.0,,,,,,,27214.0,0.0,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,40.97,0.5016,57.76,709.355
2017-12-15,123630.0,289294.2,0.6,0.1,0.42,0.29,0.0,289294.2,0.0,123630.0,0.0,,,,,,,,0.0,,231.0,,,,,,,40231.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.03,0.6199,75.27,0.0
2017-12-18,120970.0,293957.1,0.59,0.1,0.41,0.29,0.0,293957.1,0.0,120970.0,0.0,,,,,,,,,,,,,,,,,2660.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.82,0.6108,74.41,0.0
2017-12-19,100970.0,268580.2,0.49,0.08,0.35,0.25,0.0,268580.2,0.0,100970.0,0.0,,,,,,,,,,,,,,,,,20000.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.58,0.8034,89.19,0.0
2017-12-20,98237.0,276045.97,0.48,0.08,0.34,0.26,0.0,276045.97,0.0,98237.0,0.0,,,,,,,,,,,,,,,,,2733.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.53,0.8042,89.24,0.0
2017-12-21,21346.0,60622.64,0.1,0.02,0.07,0.06,0.0,60622.64,0.0,21346.0,0.0,,,,,,,,,,,,,,,,,76891.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.67,0.4277,52.56,0.0
