,COVH FP Equity_DX_SI_QTY,COVH FP Equity_DX_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COVH FP Equity_DX_SI_MV,COVH FP Equity_DX_DSS,COVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY,COVH FP Equity_DX_BROKER_SI_QTY,COVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COVH FP Equity_DX_BROKER_SI_MV_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,COVH FP Equity_DX_BROKER_SI_MV_INC_x,COVH FP Equity_DX_SUPPLY_SI_MV_NEW,COVH FP Equity_DX_BROKER_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_NEW,COVH FP Equity_DX_SUPPLY_SI_MV_DEC,COVH FP Equity_DX_BROKER_SI_QTY_INC,COVH FP Equity_DX_SUPPLY_SI_QTY_DEC,COVH FP Equity_DX_BROKER_SI_MV_NEW_y,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COVH FP Equity_DX_BROKER_SI_MV_INC_y,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,COVH FP Equity_DX_BROKER_SI_MV_ADD,COVH FP Equity_DX_SUPPLY_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_DEC,COVH FP Equity_DX_SUPPLY_SI_MV,COVH FP Equity_DX_BROKER_SI_MV_DEC,COVH FP Equity_DX_SUPPLY_SI_MV_RMV,COVH FP Equity_DX_BROKER_SI_MV_RMV,COVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COVH FP Equity_DX_UTILIZATION_QUANTITY,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COVH FP Equity_DX_ACTIVE_UTILIZATION_MV,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COVH FP Equity_DX_BROKER_SI_CON_RATIO,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COVH FP Equity_DX_DEMAND_SUPPLY_RATIO,COVH FP Equity_PX_LAST
2020-03-17,7605.0,131566.5,0.01,0.8,0.01,0.17,0.0,65826.5,3805.0,3805.0,65826.5,,,,,,,,,,,,,,,,,,0.07,,,,13.14,13.14,25145.0,435008.5,,0.57,11.24,0.09,0.9981,99.91,0.2627,17.3
2020-03-18,7605.0,133848.0,0.01,0.78,0.01,0.17,0.0,66968.0,3805.0,3805.0,66968.0,,,,,,,,,,,,,,,,,,0.07,,,,13.14,13.14,25145.0,442552.0,,0.57,10.37,0.08,0.9983,99.92,0.2627,17.6
2020-03-19,7605.0,142213.5,0.01,0.75,0.01,0.17,0.0,71153.5,3805.0,3805.0,71153.5,,,,,,,,,,,,,,,,,,0.07,,,,13.14,13.14,25145.0,470211.5,,0.58,10.31,0.09,0.9983,99.91,0.2627,18.7
2020-03-20,7605.0,144114.75,0.01,0.74,0.01,0.17,0.0,72104.75,3805.0,3805.0,72104.75,,,,,,,,,,,,,,,,,,0.07,,,,13.14,13.14,25145.0,476497.75,,0.59,10.86,0.09,0.9982,99.91,0.2627,18.95
2020-03-23,7605.0,141072.75,0.01,0.73,0.01,0.17,0.0,70582.75,3805.0,3805.0,70582.75,,,,,,,,,,,,,,,,,,0.07,,,,12.14,12.14,27537.0,510811.35,,0.64,10.14,0.09,0.9981,99.91,0.2426,18.55
2020-03-24,7605.0,136890.0,0.01,0.73,0.01,0.17,0.0,68490.0,3805.0,3805.0,68490.0,,,,,,,,,,,,,,,,,,0.07,,,,12.16,12.16,27476.0,494568.0,,0.63,10.04,0.09,0.9982,99.91,0.2431,18.0
2020-03-25,7605.0,138411.0,0.01,0.68,0.01,0.17,0.0,69251.0,3805.0,3805.0,69251.0,,,,,,,,,,,,,,,,,,0.07,,,,12.16,12.16,27476.0,500063.2,,0.63,9.79,0.09,0.9982,99.91,0.2431,18.2
2020-03-26,7605.0,142213.5,0.01,0.67,0.01,0.17,0.0,71153.5,3805.0,3805.0,71153.5,,,,,,,,,,,,,,,,,,0.07,,,,12.16,12.16,27476.0,513801.2,,0.63,9.87,0.09,0.9982,99.91,0.2431,18.7
2020-03-27,8105.0,153995.0,0.01,0.7,0.01,0.18,0.0,81795.0,4305.0,4305.0,81795.0,,,500.0,0.01,,,,,500.0,,,,0.01,500.0,,,,0.08,,,,13.04,13.04,28712.0,545528.0,,0.67,10.9,8.46,0.8452,91.54,0.2455,19.0
2020-03-30,8105.0,147916.25,0.01,0.69,0.01,0.18,0.0,78566.25,4305.0,4305.0,78566.25,,,,,,,,,,,,,,,,,,0.08,,,,13.04,13.04,28712.0,523994.0,,0.67,10.94,8.58,0.8431,91.42,0.2455,18.25
2020-03-31,8105.0,145890.0,0.01,0.68,0.01,0.18,0.0,77490.0,4305.0,4305.0,77490.0,,,,,,,,,,,,,,,,,,0.08,,,,13.04,13.04,28712.0,516816.0,,0.66,10.6,8.27,0.8483,91.73,0.2455,18.0
2020-04-01,8105.0,153589.75,0.01,0.67,0.01,0.18,0.0,81579.75,4305.0,4305.0,81579.75,,,,,,,,,,,,,,,,,,0.08,,,,12.79,12.79,29356.0,556296.2,,0.69,10.13,8.17,0.85,91.83,0.2408,18.95
2020-04-02,3813.0,71684.4,0.0,0.32,0.0,0.1,0.0,71684.4,13.0,3813.0,244.4,,,,,,,,0.08,,4292.0,,,,,,,492.0,0.0,0.01,,,0.05,0.05,27664.0,520083.2,,0.66,0.04,0.24,0.9952,99.76,0.1378,18.8
2020-04-03,13.0,236.6,0.0,0.0,0.0,0.0,0.0,236.6,13.0,13.0,236.6,,,,,,,,,,,,,,,,,3800.0,0.0,0.1,,,0.05,0.05,28032.0,510182.4,,0.67,0.04,,1.0,100.0,0.0005,18.2
2020-04-06,13.0,222.84,0.0,0.0,0.0,0.0,0.0,222.84,13.0,13.0,222.84,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,28032.0,480515.22,,0.66,0.04,,1.0,100.0,0.0005,18.7
2020-04-07,13.0,221.65,0.0,0.0,0.0,0.0,0.0,221.65,13.0,13.0,221.65,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,27971.0,476905.57,,0.66,0.04,,1.0,100.0,0.0005,18.6
2020-04-08,13.0,240.5,0.0,0.0,0.0,0.0,0.0,240.5,13.0,13.0,240.5,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,27971.0,517463.5,,0.66,0.04,,1.0,100.0,0.0005,18.5
2020-04-09,13.0,240.5,0.0,0.0,0.0,0.0,0.0,240.5,13.0,13.0,240.5,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,27971.0,517463.5,,0.66,0.04,,1.0,100.0,0.0005,18.5
2020-04-10,13.0,240.5,0.0,0.0,0.0,0.0,0.0,240.5,13.0,13.0,240.5,,,,,,,,,,,,,,,,,,0.0,,,,0.04,0.04,32971.0,609963.5,,0.75,0.03,,1.0,100.0,0.0004,
2020-04-13,13.0,240.5,0.0,0.0,0.0,0.0,0.0,240.5,13.0,13.0,240.5,,,,,,,,,,,,,,,,,,0.0,,,,0.04,0.04,32971.0,609963.5,,0.75,0.03,,1.0,100.0,0.0004,
2020-04-14,13.0,227.5,0.0,0.0,0.0,0.0,0.0,227.5,13.0,13.0,227.5,,,,,,,,,,,,,,,,,,0.0,,,,0.04,0.04,32971.0,576992.5,,0.74,0.03,,1.0,100.0,0.0004,17.5
2020-04-15,513.0,9310.95,0.0,0.07,0.0,0.01,0.0,9310.95,513.0,513.0,9310.95,,,500.0,0.01,,,,,500.0,,,,0.01,500.0,,,,0.01,,,,100.0,1.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,18.15
2020-04-16,57.0,1031.7,0.0,0.01,0.0,0.0,0.0,1031.7,57.0,57.0,1031.7,,,,,,,,0.01,,456.0,,,,,,,456.0,0.0,0.01,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.1
2020-04-17,57.0,1026.0,0.0,0.01,0.0,0.0,0.0,1026.0,57.0,57.0,1026.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.0
2020-04-20,57.0,1003.2,0.0,0.01,0.0,0.0,0.0,1003.2,57.0,57.0,1003.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,17.6
2020-04-21,57.0,1048.8,0.0,0.01,0.0,0.0,0.0,1048.8,57.0,57.0,1048.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.4
2020-04-22,57.0,1026.0,0.0,0.01,0.0,0.0,0.0,1026.0,57.0,57.0,1026.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.0
2020-04-23,57.0,1026.0,0.0,0.01,0.0,0.0,0.0,1026.0,57.0,57.0,1026.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.0
2020-04-24,57.0,1037.4,0.0,0.01,0.0,0.0,0.0,1037.4,57.0,57.0,1037.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.2
2020-04-27,57.0,1060.2,0.0,0.01,0.0,0.0,0.0,1060.2,57.0,57.0,1060.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.6
2020-04-28,57.0,1077.3,0.0,0.01,0.0,0.0,0.0,1077.3,57.0,57.0,1077.3,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,18.9
2020-04-29,57.0,1108.65,0.0,0.01,0.0,0.0,0.0,1108.65,57.0,57.0,1108.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017,19.45
2020-04-30,42.0,823.2,0.0,0.01,0.0,0.0,0.0,823.2,42.0,42.0,823.2,,,,,,,,0.0,,15.0,,,,,,,15.0,0.0,0.0,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013,19.6
2020-05-01,42.0,823.2,0.0,0.01,0.0,0.0,0.0,823.2,42.0,42.0,823.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013,
2020-05-04,41.0,799.5,0.0,0.01,0.0,0.0,0.0,799.5,41.0,41.0,799.5,,,,,,,,0.0,,1.0,,,,,,,1.0,0.0,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012,19.5
2020-05-05,40.0,780.0,0.0,0.01,0.0,0.0,0.0,780.0,40.0,40.0,780.0,,,,,,,,0.0,,1.0,,,,,,,1.0,0.0,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012,19.5
2020-05-06,40.0,760.0,0.0,0.01,0.0,0.0,0.0,760.0,40.0,40.0,760.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012,19.0
2020-05-07,39.0,787.8,0.0,0.01,0.0,0.0,0.0,787.8,39.0,39.0,787.8,,,,,,,,0.0,,1.0,,,,,,,1.0,0.0,0.0,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,20.2
2020-05-08,32.0,649.6,0.0,0.01,0.0,0.0,0.0,649.6,32.0,32.0,649.6,,,,,,,,0.0,,7.0,,,,,,,7.0,0.0,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011,20.3
2020-05-11,1032.0,19342.08,0.0,0.24,0.0,0.02,0.0,599.75,1032.0,32.0,19342.08,,,,,,,,,,,,,,,,1000.0,,0.02,,,,100.0,3.66,0.0,0.0,,0.0,100.0,3.08,0.9402,96.92,0.0366,20.3
2020-05-12,1032.0,19246.8,0.0,0.22,0.0,0.02,0.0,596.8,1032.0,32.0,19246.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.66,0.0,0.0,,0.0,100.0,3.11,0.9398,96.89,0.0366,20.2
2020-05-13,1508.0,26540.8,0.0,0.34,0.0,0.03,0.0,18163.2,508.0,1032.0,8940.8,,,,,,1000.0,,0.01,,524.0,,,,,0.02,,,0.01,,,,100.0,1.81,0.0,0.0,,0.0,100.0,2.11,0.9587,97.89,0.0536,17.6
2020-05-14,1508.0,26013.0,0.0,0.34,0.0,0.03,0.0,17802.0,508.0,1032.0,8763.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.81,0.0,0.0,,0.0,100.0,1.93,0.9621,98.07,0.0536,17.25
2020-05-15,984.0,17121.6,0.0,0.22,0.0,0.02,0.0,8839.2,508.0,508.0,8839.2,,,,,,,,,,,,,,,,,524.0,0.01,0.01,,,100.0,1.53,0.0,0.0,,0.0,100.0,3.22,0.9377,96.78,0.0297,17.4
2020-05-18,983.0,18283.8,0.0,0.23,0.0,0.02,0.0,9430.2,507.0,507.0,9430.2,,,,,,,,0.0,,1.0,,,,,,,1.0,0.01,0.0,,,100.0,1.53,0.0,0.0,,0.0,100.0,3.18,0.9384,96.82,0.0297,18.6
2020-05-19,982.0,17921.5,0.0,0.23,0.0,0.02,0.0,9234.5,506.0,506.0,9234.5,,,,,,,,0.0,,1.0,,,,,,,1.0,0.01,0.0,,,100.0,1.52,0.0,0.0,,0.0,100.0,3.16,0.9387,96.84,0.0296,18.25
2020-05-20,982.0,17479.6,0.0,0.22,0.0,0.02,0.0,9006.8,506.0,506.0,9006.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.52,0.0,0.0,,0.0,100.0,3.13,0.9394,96.87,0.0296,17.8
2020-05-21,952.0,17136.0,0.0,0.22,0.0,0.02,0.0,8568.0,476.0,476.0,8568.0,,,,,,,,0.0,,30.0,,,,,,,30.0,0.01,0.0,,,100.0,1.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0287,18.0
2020-05-22,10952.0,182350.8,0.01,2.53,0.01,0.23,0.0,91175.4,5476.0,5476.0,91175.4,,,,,,5000.0,,,,,,,,,0.13,5000.0,,0.09,,,,100.0,16.52,0.0,0.0,,0.0,100.0,11.32,0.7992,88.68,0.3304,16.65
2020-05-25,10952.0,180708.0,0.01,2.45,0.01,0.23,0.0,90354.0,5476.0,5476.0,90354.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,16.52,0.0,0.0,,0.0,100.0,10.93,0.8053,89.07,0.3304,16.5
2020-05-26,10952.0,180708.0,0.01,2.38,0.01,0.23,0.0,90354.0,5476.0,5476.0,90354.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,16.52,0.0,0.0,,0.0,100.0,10.46,0.8126,89.54,0.3304,16.5
2020-05-27,10952.0,189469.6,0.01,2.37,0.01,0.23,0.0,94734.8,5476.0,5476.0,94734.8,,,,,,,,,,,,,,,,,,0.09,,,,100.0,16.52,0.0,0.0,,0.0,100.0,10.45,0.8128,89.55,0.3304,17.3
2020-05-28,5952.0,107433.6,0.01,1.3,0.0,0.15,0.0,98841.8,476.0,5476.0,8591.8,,,,,,,,0.08,,5000.0,,,,,,,,0.01,,,,100.0,1.44,0.0,0.0,,0.0,100.0,10.64,0.8099,89.36,0.1796,18.05
2020-05-29,952.0,16898.0,0.0,0.2,0.0,0.02,0.0,8449.0,476.0,476.0,8449.0,,,,,,,,,,,,,,,,,5000.0,0.01,0.13,,,100.0,1.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285,17.75
2020-06-01,952.0,17040.8,0.0,0.19,0.0,0.02,0.0,8520.4,476.0,476.0,8520.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285,17.9
2020-06-02,952.0,16898.0,0.0,0.19,0.0,0.02,0.0,8449.0,476.0,476.0,8449.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0285,17.75
2020-06-03,10952.0,207540.4,0.01,2.16,0.01,0.19,0.0,103770.2,5476.0,5476.0,103770.2,,,,,,5000.0,,,,,,,,,0.09,5000.0,,0.1,,,,100.0,16.38,0.0,0.0,,0.0,100.0,15.98,0.7314,84.02,0.3277,18.95
2020-06-04,10997.0,209492.85,0.01,2.12,0.01,0.2,0.0,104317.8,5521.0,5476.0,105175.05,,,45.0,,,,,,,,,,,45.0,,,,0.1,,,,100.0,15.32,0.0,0.0,,0.0,100.0,16.99,0.7179,83.01,0.3052,19.05
2020-06-05,14197.0,271872.55,0.02,2.64,0.01,0.26,0.0,166145.4,8721.0,8676.0,167007.15,,,,,,3200.0,,,,,,,,,0.06,3200.0,,0.17,,,,100.0,21.93,0.0,0.0,,0.0,100.0,35.96,0.4205,52.78,0.357,19.15
2020-06-08,11025.0,226012.5,0.01,1.94,0.01,0.2,0.0,112832.0,5549.0,5504.0,113754.5,,,,,,,,0.06,,3172.0,,,,,,,3172.0,0.11,0.06,,,100.0,15.4,0.0,0.0,,0.0,100.0,17.55,0.7025,81.95,0.3061,20.5
2020-06-09,12857.0,253925.75,0.01,1.92,0.01,0.25,0.0,126518.5,6451.0,6406.0,127407.25,,,,0.02,,,,0.0,902.0,28.0,,,0.02,,,930.0,,0.13,,,,100.0,17.89,0.0,0.0,,0.0,100.0,15.88,0.5272,69.28,0.3565,19.75
2020-06-10,12857.0,259711.4,0.01,1.82,0.01,0.24,0.0,129401.2,6451.0,6406.0,130310.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,17.89,0.0,0.0,,0.0,100.0,15.12,0.539,70.36,0.3565,20.2
2020-06-11,7857.0,153604.35,0.01,1.08,0.01,0.15,0.0,125237.3,1451.0,6406.0,28367.05,,,,,,,,0.1,,5000.0,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,15.66,0.5326,69.78,0.2184,19.55
2020-06-12,8857.0,172268.65,0.01,1.24,0.01,0.18,0.0,85696.7,4451.0,4406.0,86571.95,,,,,,3000.0,,,,,,,,,0.06,3000.0,5000.0,0.09,0.09,,,100.0,10.58,0.0,0.0,,0.0,100.0,12.75,0.5965,75.22,0.2105,19.45
2020-06-15,8857.0,162968.8,0.01,1.28,0.01,0.17,0.0,81070.4,4451.0,4406.0,81898.4,,,,,,,,,,,,,,,,,,0.09,,,,100.0,10.58,0.0,0.0,,0.0,100.0,12.58,0.6023,75.68,0.2105,18.4
2020-06-16,8857.0,166954.45,0.01,0.97,0.01,0.17,0.0,83053.1,4451.0,4406.0,83901.35,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.58,0.0,0.0,,0.0,100.0,12.51,0.5941,75.03,0.2105,18.85
2020-06-17,8857.0,162968.8,0.01,0.96,0.01,0.17,0.0,81070.4,4451.0,4406.0,81898.4,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.58,0.0,0.0,,0.0,100.0,12.26,0.6067,76.02,0.2105,18.4
2020-06-18,8857.0,165625.9,0.01,0.98,0.01,0.16,0.0,82392.2,4451.0,4406.0,83233.7,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.58,0.0,0.0,,0.0,100.0,12.54,0.5989,75.41,0.2105,18.7
2020-06-19,8857.0,162083.1,0.01,0.99,0.01,0.17,0.0,80629.8,4451.0,4406.0,81453.3,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.87,0.0,0.0,,0.0,100.0,12.58,0.6011,75.58,0.2164,18.3
2020-06-22,8857.0,162525.95,0.01,1.0,0.01,0.16,0.0,80850.1,4451.0,4406.0,81675.85,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.87,0.0,0.0,,0.0,100.0,12.54,0.6029,75.72,0.2164,18.35
2020-06-23,8857.0,163854.5,0.01,1.04,0.01,0.16,0.0,81511.0,4451.0,4406.0,82343.5,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.85,0.0,0.0,,0.0,100.0,12.49,0.5999,75.49,0.2159,18.5
2020-06-24,10057.0,185551.65,0.01,1.21,0.01,0.19,0.0,92360.7,5051.0,5006.0,93190.95,,,600.0,,,600.0,,,,,,,,600.0,0.01,,,0.09,,,,100.0,11.96,0.0,0.0,,0.0,100.0,13.1,0.4718,65.75,0.2381,18.45
2020-06-25,10057.0,184043.1,0.01,1.23,0.01,0.19,0.0,91609.8,5051.0,5006.0,92433.3,,,,,,,,,,,,,,,,,,0.09,,,,100.0,11.91,0.0,0.0,,0.0,100.0,13.14,0.4714,65.71,0.237,18.3
2020-06-26,10057.0,188065.9,0.01,1.26,0.01,0.18,0.0,93612.2,5051.0,5006.0,94453.7,,,,,,,,,,,,,,,,,,0.09,,,,100.0,11.91,0.0,0.0,,0.0,100.0,13.13,0.4708,65.65,0.237,18.7
2020-06-29,9581.0,173895.15,0.01,1.2,0.01,0.18,0.0,82219.5,5051.0,4530.0,91675.65,,,,,,,,,,,,,,,,,476.0,0.09,0.01,,,100.0,11.82,0.0,0.0,,0.0,100.0,13.87,0.5156,69.37,0.2242,18.15
2020-06-30,9581.0,173895.15,0.01,1.2,0.01,0.17,0.0,82219.5,5051.0,4530.0,91675.65,,,,,,,,,,,,,,,,,,0.09,,,,100.0,11.68,0.0,0.0,,0.0,100.0,13.87,0.5154,69.35,0.2216,18.15
2020-07-01,10057.0,181026.0,0.01,1.26,0.01,0.18,0.0,90108.0,5051.0,5006.0,90918.0,,,,,,476.0,,,,,,,,,0.01,,,0.09,,,,100.0,5.34,0.0,0.0,,0.0,100.0,13.13,0.4707,65.64,0.1063,18.0
2020-07-02,14753.0,264078.7,0.02,1.86,0.01,0.27,0.0,89607.4,9747.0,5006.0,174471.3,,,4392.0,,,,,,,,,,,4392.0,,304.0,,0.18,,,,100.0,10.31,0.0,0.0,,0.0,100.0,33.94,0.3215,43.48,0.156,17.9
2020-07-03,14753.0,259652.8,0.02,1.85,0.01,0.27,0.0,88105.6,9747.0,5006.0,171547.2,,,,,,,,,,,,,,,,,,0.17,,,,100.0,10.31,0.0,0.0,,0.0,100.0,33.79,0.3214,43.59,0.156,17.6
2020-07-06,13353.0,236348.1,0.01,1.71,0.01,0.23,0.0,88606.2,8347.0,5006.0,147741.9,,,,,,,,0.03,,1400.0,,,,,,,,0.15,,,,100.0,8.76,0.0,0.0,,0.0,100.0,26.4,0.325,48.35,0.1401,17.7
2020-07-07,13353.0,239686.35,0.01,1.74,0.01,0.24,0.0,89857.7,8347.0,5006.0,149828.65,,,,,,,,,,,,,,,,,,0.15,,,,100.0,8.76,0.0,0.0,,0.0,100.0,26.42,0.3248,48.32,0.1401,17.95
2020-07-08,20057.0,360023.15,0.02,2.66,0.02,0.36,0.0,179607.7,10051.0,10006.0,180415.45,,,,,,5000.0,,0.06,,3296.0,,,,,0.09,5000.0,,0.18,,,,100.0,10.55,0.0,0.0,,0.0,100.0,35.41,0.3225,42.5,0.2105,17.95
2020-07-09,18197.0,326636.15,0.02,2.48,0.01,0.33,0.0,162914.2,9121.0,9076.0,163721.95,,,,,,,,0.02,,930.0,,,,,,,930.0,0.16,0.02,,,100.0,9.57,0.0,0.0,,0.0,100.0,37.88,0.3641,45.46,0.191,17.95
2020-07-10,18197.0,312078.55,0.02,2.54,0.01,0.32,0.0,155653.4,9121.0,9076.0,156425.15,,,,,,,,,,,,,,,,,,0.16,,,,100.0,9.51,0.0,0.0,,0.0,100.0,36.82,0.3639,46.25,0.1897,17.15
2020-07-13,18242.0,320147.1,0.02,2.64,0.01,0.31,0.0,160073.55,9121.0,9121.0,160073.55,,,,0.0,,,,,45.0,,,,0.0,,,,,0.16,,,,100.0,9.51,0.0,0.0,,0.0,100.0,38.31,0.3626,44.92,0.1902,17.55
2020-07-14,18242.0,311938.2,0.02,2.66,0.01,0.32,0.0,155969.1,9121.0,9121.0,155969.1,,,,,,,,,,,,,,,,,,0.16,,,,100.0,9.51,0.0,0.0,,0.0,100.0,37.15,0.3621,45.76,0.1902,17.1
2020-07-15,18242.0,311026.1,0.02,2.76,0.01,0.31,0.0,155513.05,9121.0,9121.0,155513.05,,,,,,,,,,,,,,,,,,0.16,,,,100.0,9.51,0.0,0.0,,0.0,100.0,37.69,0.3623,45.36,0.1902,17.05
2020-07-16,18242.0,302817.2,0.02,2.84,0.01,0.31,0.0,151408.6,9121.0,9121.0,151408.6,,,,,,,,,,,,,,,,,,0.16,,,,100.0,9.51,0.0,0.0,,0.0,100.0,37.13,0.362,45.76,0.1902,16.6
2020-07-17,18242.0,294608.3,0.02,2.88,0.01,0.3,0.0,147304.15,9121.0,9121.0,147304.15,,,,,,,,,,,,,,,,,,0.15,,,,100.0,9.51,0.0,0.0,,0.0,100.0,37.11,0.362,45.78,0.1902,16.15
2020-07-20,18242.0,306465.6,0.02,2.92,0.01,0.3,0.0,153232.8,9121.0,9121.0,153232.8,,,,,,,,,,,,,,,,,,0.15,,,,100.0,9.51,0.0,0.0,,0.0,100.0,38.69,0.3629,44.64,0.1902,16.8
2020-07-21,18242.0,300993.0,0.02,3.35,0.01,0.31,0.0,150496.5,9121.0,9121.0,150496.5,,,,,,,,,,,,,,,,,,0.15,,,,100.0,9.51,0.0,0.0,,0.0,100.0,37.73,0.3624,45.35,0.1902,16.5
2020-07-22,18242.0,291872.0,0.02,3.6,0.01,0.3,0.0,145936.0,9121.0,9121.0,145936.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,9.51,0.0,0.0,,0.0,100.0,37.05,0.3622,45.85,0.1902,16.0
2020-07-23,18242.0,290959.9,0.02,3.7,0.01,0.29,0.0,145479.95,9121.0,9121.0,145479.95,,,,,,,,,,,,,,,,,,0.15,,,,100.0,9.52,0.0,0.0,,0.0,100.0,37.69,0.3623,45.36,0.1903,15.95
2020-07-24,18242.0,281838.9,0.02,3.69,0.01,0.29,0.0,140919.45,9121.0,9121.0,140919.45,,,,,,,,,,,,,,,,,,0.14,,,,100.0,9.52,0.0,0.0,,0.0,100.0,37.02,0.3621,45.86,0.1903,15.45
2020-07-27,18242.0,289135.7,0.02,3.62,0.01,0.28,0.0,144567.85,9121.0,9121.0,144567.85,,,,,,,,,,,,,,,,,,0.14,,,,100.0,9.52,0.0,0.0,,0.0,100.0,38.38,0.3629,44.89,0.1903,15.85
2020-07-28,18242.0,279102.6,0.02,6.21,0.01,0.29,0.0,139551.3,9121.0,9121.0,139551.3,,,,,,,,,,,,,,,,,,0.14,,,,100.0,9.52,0.0,0.0,,0.0,100.0,36.92,0.3619,45.9,0.1903,15.3
2020-07-29,18242.0,278190.5,0.02,6.08,0.01,0.28,0.0,139095.25,9121.0,9121.0,139095.25,,,,,,,,,,,,,,,,,,0.14,,,,100.0,9.52,0.0,0.0,,0.0,100.0,37.69,0.3624,45.38,0.1903,15.25
2020-07-30,18242.0,265421.1,0.02,6.09,0.01,0.27,0.0,132710.55,9121.0,9121.0,132710.55,,,,,,,,,,,,,,,,,,0.14,,,,100.0,9.52,0.0,0.0,,0.0,100.0,36.67,0.3621,46.12,0.1903,14.55
