,EPAB FP Equity_DX_SI_QTY,EPAB FP Equity_DX_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EPAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EPAB FP Equity_DX_SI_MV,EPAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SUPPLY_SI_QTY,EPAB FP Equity_DX_BROKER_SI_QTY,EPAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EPAB FP Equity_DX_BROKER_SI_MV_INC_x,EPAB FP Equity_DX_BROKER_SI_QTY_ADD,EPAB FP Equity_DX_SUPPLY_SI_MV_DEC,EPAB FP Equity_DX_BROKER_SI_QTY_INC,EPAB FP Equity_DX_SUPPLY_SI_QTY_DEC,EPAB FP Equity_DX_BROKER_SI_MV_INC_y,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EPAB FP Equity_DX_BROKER_SI_MV_ADD,EPAB FP Equity_DX_SUPPLY_SI_QTY_ADD,EPAB FP Equity_DX_BROKER_SI_QTY_DEC,EPAB FP Equity_DX_SUPPLY_SI_MV,EPAB FP Equity_DX_BROKER_SI_MV_DEC,EPAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EPAB FP Equity_DX_UTILIZATION_QUANTITY,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EPAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EPAB FP Equity_DX_ACTIVE_UTILIZATION_MV,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EPAB FP Equity_DX_BROKER_SI_CON_RATIO,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EPAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-11-04,878.0,27402.38,0.32,0.0,0.03,27402.38,878.0,878.0,27402.38,,,,0.04,,1300.0,,,,,1300.0,0.03,0.04,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-05,878.0,27569.2,0.31,0.0,0.03,27569.2,878.0,878.0,27569.2,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-06,878.0,27117.03,0.34,0.0,0.03,27117.03,878.0,878.0,27117.03,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-07,878.0,27354.09,0.34,0.0,0.03,27354.09,878.0,878.0,27354.09,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-08,878.0,27222.39,0.34,0.0,0.03,27222.39,878.0,878.0,27222.39,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-11,878.0,27507.74,0.32,0.0,0.03,27507.74,878.0,878.0,27507.74,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-12,878.0,26985.33,0.34,0.0,0.03,26985.33,878.0,878.0,26985.33,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-13,878.0,26739.49,0.42,0.0,0.03,26739.49,878.0,878.0,26739.49,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-14,878.0,27292.63,0.32,0.0,0.03,27292.63,878.0,878.0,27292.63,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-15,878.0,27086.3,0.3,0.0,0.03,27086.3,878.0,878.0,27086.3,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-18,878.0,26994.11,0.29,0.0,0.03,26994.11,878.0,878.0,26994.11,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-19,878.0,26713.15,0.27,0.0,0.03,26713.15,878.0,878.0,26713.15,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-20,878.0,26612.18,0.26,0.0,0.03,26612.18,878.0,878.0,26612.18,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-21,878.0,26915.09,0.26,0.0,0.03,26915.09,878.0,878.0,26915.09,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-22,878.0,27138.98,0.22,0.0,0.03,27138.98,878.0,878.0,27138.98,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-25,878.0,27187.27,0.22,0.0,0.03,27187.27,878.0,878.0,27187.27,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-26,878.0,27068.74,0.22,0.0,0.03,27068.74,878.0,878.0,27068.74,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-27,878.0,26770.22,0.23,0.0,0.03,26770.22,878.0,878.0,26770.22,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-11-28,1756.0,54076.02,0.45,0.0,0.05,27038.01,878.0,878.0,27038.01,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7992
2024-11-29,1756.0,54207.72,0.45,0.0,0.05,27103.86,878.0,878.0,27103.86,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7992
2024-12-02,1756.0,54954.02,0.45,0.0,0.05,27477.01,878.0,878.0,27477.01,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7992
2024-12-03,1756.0,55270.1,0.46,0.0,0.05,27635.05,878.0,878.0,27635.05,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7992
2024-12-04,1756.0,55726.66,0.46,0.0,0.06,27863.33,878.0,878.0,27863.33,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7992
2024-12-05,1756.0,56139.32,0.46,0.0,0.06,28069.66,878.0,878.0,28069.66,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7992
2024-12-06,1756.0,56367.6,0.45,0.0,0.06,28183.8,878.0,878.0,28183.8,,,,,,,,,,,,0.03,,100.0,84.91,0.0,0.0,0.0,100.0,,1.0,100.0,1.6983
2024-12-09,1756.0,56446.62,0.46,0.0,0.06,28223.31,878.0,878.0,28223.31,,,,,,,,,,,,0.03,,100.0,84.91,0.0,0.0,0.0,100.0,,1.0,100.0,1.6983
2024-12-10,878.0,28065.27,0.24,0.0,0.03,0.0,878.0,0.0,28065.27,,,,,,,,,,,878.0,0.03,0.03,100.0,84.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.8491
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,878.0,,,,,,0.0,,0.0,0.0,1034.0,33088.0,0.03,0.0,,0.0,,0.0
2024-12-12,18400.0,590456.0,4.88,0.03,0.59,295228.0,9200.0,9200.0,295228.0,,,9200.0,,,,,,0.29,9200.0,,0.29,,100.0,89.9,0.0,0.0,0.0,100.0,,1.0,100.0,1.7979
2024-12-13,18400.0,589444.0,5.16,0.03,0.59,294722.0,9200.0,9200.0,294722.0,,,,,,,,,,,,0.29,,100.0,89.9,0.0,0.0,0.0,100.0,,1.0,100.0,1.7979
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,,9200.0,,,,,9200.0,0.0,0.29,0.0,0.0,9234.0,294703.11,0.3,0.0,,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1034.0,32958.75,0.03,0.0,,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1034.0,33015.62,0.03,0.0,,0.0,,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1034.0,32586.51,0.03,0.0,,0.0,,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1034.0,32390.05,0.03,0.0,,0.0,,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27307.28,0.03,0.0,,0.0,,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27359.36,0.03,0.0,,0.0,,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27359.36,0.03,0.0,,0.0,,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27359.36,0.03,0.0,,0.0,,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27528.62,0.03,0.0,,0.0,,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2168.0,68443.76,0.07,0.0,,0.0,,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2168.0,68649.72,0.07,0.0,,0.0,,0.0
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2168.0,68649.72,0.07,0.0,,0.0,,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27624.1,0.03,0.0,,0.0,,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27294.26,0.03,0.0,,0.0,,0.0
2025-01-06,18200.0,583310.0,4.7,0.03,0.58,291655.0,9100.0,9100.0,291655.0,,,9100.0,,,,,,0.29,9100.0,,0.29,,100.0,91.29,0.0,0.0,0.0,100.0,,1.0,100.0,1.8258
2025-01-07,18200.0,585949.0,4.73,0.03,0.59,292974.5,9100.0,9100.0,292974.5,,,,,,,,,,,,0.29,,100.0,91.29,0.0,0.0,0.0,100.0,,1.0,100.0,1.8258
2025-01-08,18200.0,587405.0,5.43,0.03,0.59,293702.5,9100.0,9100.0,293702.5,,,,,,,,,,,,0.29,,100.0,91.29,0.0,0.0,0.0,100.0,,1.0,100.0,1.8258
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,,9100.0,,,,,9100.0,0.0,0.3,0.0,0.0,868.0,28019.04,0.03,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27936.58,0.03,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27776.0,0.03,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,27958.28,0.03,0.0,,0.0,,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,28283.78,0.03,0.0,,0.0,,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,28591.92,0.03,0.0,,0.0,,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,28878.36,0.03,0.0,,0.0,,0.0
2025-01-20,600.0,20004.0,0.17,0.0,0.02,10002.0,300.0,300.0,10002.0,,,300.0,,,,,,0.01,300.0,,0.01,,100.0,25.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.5137
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,300.0,,,,,300.0,0.0,0.01,0.0,0.0,868.0,29008.56,0.03,0.0,,0.0,,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,29143.1,0.03,0.0,,0.0,,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,29238.58,0.03,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,29260.28,0.03,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,28999.88,0.03,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,868.0,29051.96,0.03,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,31526.18,0.03,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32004.56,0.03,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32051.46,0.03,0.0,,0.0,,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,31596.53,0.03,0.0,,0.0,,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1238.0,42098.19,0.04,0.0,,0.0,,0.0
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,31920.14,0.03,0.0,,0.0,,0.0
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32403.21,0.03,0.0,,0.0,,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32314.1,0.03,0.0,,0.0,,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32515.77,0.03,0.0,,0.0,,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32647.09,0.03,0.0,,0.0,,0.0
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,32876.9,0.03,0.0,,0.0,,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34629.07,0.03,0.0,,0.0,,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34663.13,0.03,0.0,,0.0,,0.0
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34779.89,0.03,0.0,,0.0,,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34945.3,0.03,0.0,,0.0,,0.0
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34551.23,0.03,0.0,,0.0,,0.0
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34614.48,0.03,0.0,,0.0,,0.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34770.16,0.03,0.0,,0.0,,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,973.0,34604.75,0.03,0.0,,0.0,,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35560.53,0.04,0.0,,0.0,,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35910.88,0.04,0.0,,0.0,,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35455.42,0.04,0.0,,0.0,,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35550.52,0.04,0.0,,0.0,,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35950.92,0.03,0.0,,0.0,,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,34979.95,0.03,0.0,,0.0,,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35635.6,0.03,0.0,,0.0,,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35790.75,0.04,0.0,,0.0,,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35615.58,0.04,0.0,,0.0,,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,35070.04,0.04,0.0,,0.0,,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,34539.5,0.03,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1101.0,38320.31,0.04,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22834.25,0.02,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23138.31,0.02,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23287.03,0.02,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23491.94,0.02,0.0,,0.0,,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23571.26,0.02,0.0,,0.0,,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23333.3,0.02,0.0,,0.0,,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23211.02,0.02,0.0,,0.0,,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23214.32,0.02,0.0,,0.0,,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23376.27,0.02,0.0,,0.0,,0.0
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23009.41,0.02,0.0,,0.0,,0.0
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22959.84,0.02,0.0,,0.0,,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22781.37,0.02,0.0,,0.0,,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22298.84,0.02,0.0,,0.0,,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22678.91,0.02,0.0,,0.0,,0.0
2025-04-02,4000.0,136600.0,0.96,0.01,0.13,0.0,4000.0,0.0,136600.0,,,,,,,,,,4000.0,,0.13,,100.0,85.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8582
2025-04-03,4000.0,132620.0,0.96,0.01,0.14,0.0,4000.0,0.0,132620.0,,,,,,,,,,,,0.14,,100.0,85.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8582
2025-04-04,4000.0,126900.0,0.95,0.01,0.13,0.0,4000.0,0.0,126900.0,,,,,,,,,,,,0.13,,100.0,85.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8582
2025-04-07,4000.0,118920.0,0.94,0.01,0.13,0.0,4000.0,0.0,118920.0,,,,,,,,,,,,0.13,,100.0,85.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8582
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.13,,4000.0,,,,,,0.0,,0.0,0.0,661.0,20398.46,0.02,0.0,,0.0,,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,19856.44,0.02,0.0,,0.0,,0.0
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,20643.03,0.02,0.0,,0.0,,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1161.0,36356.71,0.03,0.0,,0.0,,0.0
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21244.54,0.02,0.0,,0.0,,0.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21584.96,0.02,0.0,,0.0,,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21515.55,0.02,0.0,,0.0,,0.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21436.23,0.02,0.0,,0.0,,0.0
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21436.23,0.02,0.0,,0.0,,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21436.23,0.02,0.0,,0.0,,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,21581.65,0.02,0.0,,0.0,,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,761.0,25550.58,0.02,0.0,,0.0,,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22295.53,0.02,0.0,,0.0,,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22477.31,0.02,0.0,,0.0,,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22490.53,0.02,0.0,,0.0,,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22368.24,0.02,0.0,,0.0,,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22586.37,0.02,0.0,,0.0,,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22586.37,0.02,0.0,,0.0,,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23016.02,0.02,0.0,,0.0,,0.0
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22996.19,0.02,0.0,,0.0,,0.0
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22913.57,0.02,0.0,,0.0,,0.0
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,22897.04,0.02,0.0,,0.0,,0.0
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23049.07,0.02,0.0,,0.0,,0.0
