,ALLEC FP Equity_DX_SI_QTY,ALLEC FP Equity_DX_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLEC FP Equity_DX_SI_MV,ALLEC FP Equity_DX_DSS,ALLEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SUPPLY_SI_QTY,ALLEC FP Equity_DX_BROKER_SI_QTY,ALLEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLEC FP Equity_DX_BROKER_SI_MV_INC_x,ALLEC FP Equity_DX_BROKER_SI_QTY_ADD,ALLEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALLEC FP Equity_DX_BROKER_SI_QTY_INC,ALLEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLEC FP Equity_DX_BROKER_SI_MV_INC_y,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLEC FP Equity_DX_BROKER_SI_MV_ADD,ALLEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLEC FP Equity_DX_BROKER_SI_QTY_DEC,ALLEC FP Equity_DX_SUPPLY_SI_MV,ALLEC FP Equity_DX_BROKER_SI_MV_DEC,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLEC FP Equity_DX_BROKER_SI_CON_RATIO,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLEC FP Equity_PX_LAST
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2567.7,0.0,0.0,,0.0,,0.0,6.34
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2551.5,0.0,0.0,,0.0,,0.0,6.3
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2583.9,0.0,0.0,,0.0,,0.0,6.38
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2575.8,0.0,0.0,,0.0,,0.0,6.36
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2551.5,0.0,0.0,,0.0,,0.0,6.3
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2608.2,0.0,0.0,,0.0,,0.0,6.44
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2608.2,0.0,0.0,,0.0,,0.0,6.44
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2608.2,0.0,0.0,,0.0,,0.0,6.44
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2608.2,0.0,0.0,,0.0,,0.0,6.44
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2608.2,0.0,0.0,,0.0,,0.0,6.44
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2632.5,0.0,0.0,,0.0,,0.0,6.5
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2664.9,0.0,0.0,,0.0,,0.0,6.58
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2681.1,0.0,0.0,,0.0,,0.0,6.62
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2697.3,0.0,0.0,,0.0,,0.0,6.66
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2754.0,0.0,0.0,,0.0,,0.0,6.8
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2762.1,0.0,0.0,,0.0,,0.0,6.82
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2754.0,0.0,0.0,,0.0,,0.0,6.8
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2762.1,0.0,0.0,,0.0,,0.0,6.82
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2762.1,0.0,0.0,,0.0,,0.0,6.82
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2754.0,0.0,0.0,,0.0,,0.0,6.8
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2762.1,0.0,0.0,,0.0,,0.0,6.82
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2778.3,0.0,0.0,,0.0,,0.0,6.86
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2826.9,0.0,0.0,,0.0,,0.0,6.98
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2835.0,0.0,0.0,,0.0,,0.0,7.0
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2835.0,0.0,0.0,,0.0,,0.0,7.0
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2875.5,0.0,0.0,,0.0,,0.0,7.1
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2851.2,0.0,0.0,,0.0,,0.0,7.04
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2907.9,0.0,0.0,,0.0,,0.0,7.18
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2899.8,0.0,0.0,,0.0,,0.0,7.16
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2899.8,0.0,0.0,,0.0,,0.0,7.16
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2940.3,0.0,0.0,,0.0,,0.0,7.26
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2988.9,0.0,0.0,,0.0,,0.0,7.38
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2924.1,0.0,0.0,,0.0,,0.0,7.22
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2924.1,0.0,0.0,,0.0,,0.0,7.22
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2924.1,0.0,0.0,,0.0,,0.0,7.22
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2916.0,0.0,0.0,,0.0,,0.0,7.2
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2940.3,0.0,0.0,,0.0,,0.0,7.26
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2940.3,0.0,0.0,,0.0,,0.0,7.26
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2899.8,0.0,0.0,,0.0,,0.0,7.16
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2899.8,0.0,0.0,,0.0,,0.0,7.16
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2956.5,0.0,0.0,,0.0,,0.0,7.3
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2899.8,0.0,0.0,,0.0,,0.0,7.16
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2810.7,0.0,0.0,,0.0,,0.0,6.94
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2826.9,0.0,0.0,,0.0,,0.0,6.98
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2754.0,0.0,0.0,,0.0,,0.0,6.8
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2729.7,0.0,0.0,,0.0,,0.0,6.74
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2729.7,0.0,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2713.5,0.0,0.0,,0.0,,0.0,6.7
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2713.5,0.0,0.0,,0.0,,0.0,6.7
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2697.3,0.0,0.0,,0.0,,0.0,6.66
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2697.3,0.0,0.0,,0.0,,0.0,6.66
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2705.4,0.0,0.0,,0.0,,0.0,6.68
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2705.4,0.0,0.0,,0.0,,0.0,6.68
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2705.4,0.0,0.0,,0.0,,0.0,6.68
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2713.5,0.0,0.0,,0.0,,0.0,6.7
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2721.6,0.0,0.0,,0.0,,0.0,6.72
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2786.4,0.0,0.0,,0.0,,0.0,6.88
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2762.1,0.0,0.0,,0.0,,0.0,6.82
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2835.0,0.0,0.0,,0.0,,0.0,7.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2786.4,0.0,0.0,,0.0,,0.0,6.88
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6226.4,0.01,0.0,,0.0,,0.0,6.88
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6244.5,0.01,0.0,,0.0,,0.0,6.9
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6244.5,0.01,0.0,,0.0,,0.0,6.9
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6280.7,0.01,0.0,,0.0,,0.0,6.94
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6172.1,0.01,0.0,,0.0,,0.0,6.82
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6172.1,0.01,0.0,,0.0,,0.0,6.82
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6190.2,0.01,0.0,,0.0,,0.0,6.84
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6335.0,0.01,0.0,,0.0,,0.0,7.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6298.8,0.01,0.0,,0.0,,0.0,6.96
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6298.8,0.01,0.0,,0.0,,0.0,6.96
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6298.8,0.01,0.0,,0.0,,0.0,6.96
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6172.1,0.01,0.0,,0.0,,0.0,6.82
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6190.2,0.01,0.0,,0.0,,0.0,6.84
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6316.9,0.01,0.0,,0.0,,0.0,6.98
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6316.9,0.01,0.0,,0.0,,0.0,6.98
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6443.6,0.01,0.0,,0.0,,0.0,7.12
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6425.5,0.01,0.0,,0.0,,0.0,7.1
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6298.8,0.01,0.0,,0.0,,0.0,6.96
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,905.0,6172.1,0.01,0.0,,0.0,,0.0,6.82
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9610.2,0.01,0.0,,0.0,,0.0,6.84
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9554.0,0.01,0.0,,0.0,,0.0,6.8
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9554.0,0.01,0.0,,0.0,,0.0,6.8
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9638.3,0.01,0.0,,0.0,,0.0,6.86
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9975.5,0.01,0.0,,0.0,,0.0,7.1
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9975.5,0.01,0.0,,0.0,,0.0,7.1
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9806.9,0.01,0.0,,0.0,,0.0,6.98
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9778.8,0.01,0.0,,0.0,,0.0,6.96
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9778.8,0.01,0.0,,0.0,,0.0,6.96
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9806.9,0.01,0.0,,0.0,,0.0,6.98
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9806.9,0.01,0.0,,0.0,,0.0,6.98
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9919.3,0.01,0.0,,0.0,,0.0,7.06
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9919.3,0.01,0.0,,0.0,,0.0,7.06
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9947.4,0.01,0.0,,0.0,,0.0,7.08
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,10059.8,0.01,0.0,,0.0,,0.0,7.16
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9891.2,0.01,0.0,,0.0,,0.0,7.04
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9891.2,0.01,0.0,,0.0,,0.0,7.04
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9891.2,0.01,0.0,,0.0,,0.0,7.04
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9919.3,0.01,0.0,,0.0,,0.0,7.06
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,7040.0,0.01,0.0,,0.0,,0.0,7.04
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9891.2,0.01,0.0,,0.0,,0.0,7.04
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,10031.7,0.01,0.0,,0.0,,0.0,7.14
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9891.2,0.01,0.0,,0.0,,0.0,7.04
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9863.1,0.01,0.0,,0.0,,0.0,7.02
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9806.9,0.01,0.0,,0.0,,0.0,6.98
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,10031.7,0.01,0.0,,0.0,,0.0,7.14
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9905.25,0.01,0.0,,0.0,,0.0,7.05
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,10116.0,0.01,0.0,,0.0,,0.0,7.2
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,10045.75,0.01,0.0,,0.0,,0.0,7.15
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9835.0,0.01,0.0,,0.0,,0.0,7.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1405.0,9905.25,0.01,0.0,,0.0,,0.0,7.05
