,FMONC FP Equity_DX_SI_QTY,FMONC FP Equity_DX_SHORT_INTEREST_VALUE,FMONC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FMONC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FMONC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FMONC FP Equity_DX_SI_MV,FMONC FP Equity_DX_DSS,FMONC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FMONC FP Equity_DX_SUPPLY_SI_QTY,FMONC FP Equity_DX_BROKER_SI_QTY,FMONC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FMONC FP Equity_DX_BROKER_SI_MV_NEW_x,FMONC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FMONC FP Equity_DX_BROKER_SI_MV_INC_x,FMONC FP Equity_DX_BROKER_SI_QTY_ADD,FMONC FP Equity_DX_BROKER_SI_QTY_NEW,FMONC FP Equity_DX_SUPPLY_SI_MV_DEC,FMONC FP Equity_DX_BROKER_SI_QTY_INC,FMONC FP Equity_DX_SUPPLY_SI_QTY_DEC,FMONC FP Equity_DX_BROKER_SI_MV_NEW_y,FMONC FP Equity_DX_BROKER_SI_MV_INC_y,FMONC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FMONC FP Equity_DX_BROKER_SI_MV_ADD,FMONC FP Equity_DX_SUPPLY_SI_QTY_ADD,FMONC FP Equity_DX_BROKER_SI_QTY_DEC,FMONC FP Equity_DX_SUPPLY_SI_MV,FMONC FP Equity_DX_BROKER_SI_MV_DEC,FMONC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FMONC FP Equity_DX_UTILIZATION_QUANTITY,FMONC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FMONC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FMONC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FMONC FP Equity_DX_ACTIVE_UTILIZATION_MV,FMONC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FMONC FP Equity_DX_BROKER_SI_CON_RATIO,FMONC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FMONC FP Equity_DX_DEMAND_SUPPLY_RATIO,FMONC FP Equity_PX_LAST
2024-07-17,20.0,164000.0,0.29,4.0,0.01,0.17,0.0,164000.0,10.0,20.0,82000.0,,,,,,,,,,,,,,,0.08,,100.0,37.04,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,0.7407,8200.0
2024-07-18,20.0,162000.0,0.29,3.8,0.01,0.17,0.0,162000.0,10.0,20.0,81000.0,,,,,,,,,,,,,,,0.08,,100.0,40.0,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,0.8,8100.0
2024-07-19,20.0,162000.0,0.29,3.77,0.01,0.17,0.0,162000.0,10.0,20.0,81000.0,,,,,,,,,,,,,,,0.08,,100.0,43.48,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,0.8696,8100.0
2024-07-22,20.0,169000.0,0.29,3.57,0.01,0.16,0.0,84500.0,10.0,10.0,84500.0,,,,,,,,,,,,,,10.0,0.08,0.09,100.0,43.48,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8696,8450.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.08,,10.0,,,,,,10.0,0.0,0.08,0.0,0.0,23.0,188600.0,0.19,0.0,,0.0,,0.0,8200.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22.0,182600.0,0.18,0.0,,0.0,,0.0,8300.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,179400.0,0.19,0.0,,0.0,,0.0,7800.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,179400.0,0.19,0.0,,0.0,,0.0,7800.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,180550.0,0.19,0.0,,0.0,,0.0,7850.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,186300.0,0.18,0.0,,0.0,,0.0,8100.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,181700.0,0.19,0.0,,0.0,,0.0,7900.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22.0,181500.0,0.17,0.0,,0.0,,0.0,8250.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22.0,178200.0,0.18,0.0,,0.0,,0.0,8100.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,188600.0,0.19,0.0,,0.0,,0.0,8200.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,16.0,129600.0,0.13,0.0,,0.0,,0.0,8100.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19.0,152000.0,0.15,0.0,,0.0,,0.0,8000.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,160000.0,0.16,0.0,,0.0,,0.0,8000.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,160000.0,0.16,0.0,,0.0,,0.0,8000.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,160000.0,0.16,0.0,,0.0,,0.0,8000.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,159000.0,0.16,0.0,,0.0,,0.0,7950.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,159000.0,0.16,0.0,,0.0,,0.0,7950.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,159000.0,0.16,0.0,,0.0,,0.0,7950.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,160000.0,0.16,0.0,,0.0,,0.0,8000.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20.0,165000.0,0.16,0.0,,0.0,,0.0,8250.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,26.0,214500.0,0.21,0.0,,0.0,,0.0,8250.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,26.0,214500.0,0.21,0.0,,0.0,,0.0,8250.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25.0,206250.0,0.21,0.0,,0.0,,0.0,8250.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25.0,206250.0,0.21,0.0,,0.0,,0.0,8250.0
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25.0,205000.0,0.21,0.0,,0.0,,0.0,8200.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25.0,207500.0,0.21,0.0,,0.0,,0.0,8300.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,25.0,210000.0,0.21,0.0,,0.0,,0.0,8400.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,196650.0,0.19,0.0,,0.0,,0.0,8550.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,193200.0,0.19,0.0,,0.0,,0.0,8400.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,194350.0,0.19,0.0,,0.0,,0.0,8450.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,190900.0,0.19,0.0,,0.0,,0.0,8300.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,190900.0,0.19,0.0,,0.0,,0.0,8300.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,190900.0,0.19,0.0,,0.0,,0.0,8300.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,116900.0,0.12,0.0,,0.0,,0.0,8350.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,115500.0,0.12,0.0,,0.0,,0.0,8250.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,116200.0,0.12,0.0,,0.0,,0.0,8300.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,116900.0,0.12,0.0,,0.0,,0.0,8350.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,116900.0,0.12,0.0,,0.0,,0.0,8350.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,166600.0,0.13,0.0,,0.0,,0.0,11900.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,166600.0,0.14,0.0,,0.0,,0.0,11900.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,14.0,166600.0,0.14,0.0,,0.0,,0.0,11900.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7.0,85400.0,0.08,0.0,,0.0,,0.0,12200.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7.0,84000.0,0.09,0.0,,0.0,,0.0,12000.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6.0,72600.0,0.07,0.0,,0.0,,0.0,12100.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,60500.0,0.06,0.0,,0.0,,0.0,12100.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,60500.0,0.06,0.0,,0.0,,0.0,12100.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,59500.0,0.06,0.0,,0.0,,0.0,11900.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,60000.0,0.06,0.0,,0.0,,0.0,12000.0
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100.0
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100.0
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100.0
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100.0
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100.0
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100.0
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24200.0,0.02,0.0,,0.0,,0.0,12100.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24600.0,0.02,0.0,,0.0,,0.0,12300.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24600.0,0.02,0.0,,0.0,,0.0,12300.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24400.0,0.02,0.0,,0.0,,0.0,12200.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,8.0,96800.0,0.1,0.0,,0.0,,0.0,12100.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24600.0,0.02,0.0,,0.0,,0.0,12300.0
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24600.0,0.02,0.0,,0.0,,0.0,12300.0
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12300.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,24800.0,0.02,0.0,,0.0,,0.0,12400.0
2024-10-22,2.0,24400.0,0.03,0.04,0.0,0.02,0.0,24400.0,2.0,2.0,24400.0,,,,2.0,,,,,,,,0.02,2.0,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,12200.0
2024-10-23,2.0,24400.0,0.03,0.04,0.0,0.02,0.0,24400.0,2.0,2.0,24400.0,,,,,,,,,,,,,,,0.02,,100.0,4.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.0476,12200.0
2024-10-24,2.0,24000.0,0.03,0.04,0.0,0.02,0.0,24000.0,2.0,2.0,24000.0,,,,,,,,,,,,,,,0.02,,3.13,3.13,62.0,744000.0,0.76,3.13,,1.0,100.0,0.0313,12000.0
2024-10-25,2.0,240.0,0.0,0.04,0.0,0.02,0.0,240.0,2.0,2.0,240.0,,,,,,,,,,,,,,,0.02,,3.13,3.13,62.0,7440.0,0.76,3.07,,1.0,100.0,0.0313,120.0
2024-10-28,2.0,240.0,0.0,0.04,0.0,0.02,0.0,240.0,2.0,2.0,240.0,,,,,,,,,,,,,,,0.02,,3.13,3.13,62.0,7440.0,0.76,3.07,,1.0,100.0,0.0313,120.0
2024-10-29,2.0,247.2,0.0,0.04,0.0,0.02,0.0,247.2,0.0,2.0,0.0,,,,,,0.02,,2.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0313,123.6
2024-10-30,402.0,49084.2,0.06,6.96,0.0,0.07,0.0,49084.2,2.0,402.0,244.2,,,0.05,,,,400.0,,,0.05,,,2.0,,0.02,,0.02,0.02,11700.0,1428570.0,1.45,1.63,,1.0,100.0,0.0344,122.1
2024-10-31,200.0,24400.0,0.03,2.97,0.0,0.02,0.0,24400.0,200.0,200.0,24400.0,,198.0,,,,,,,,,198.0,,,202.0,0.02,0.05,2.5,2.5,7800.0,951600.0,0.95,2.5,,1.0,100.0,0.025,122.0
2024-11-01,200.0,25136.0,0.03,1.22,0.0,0.02,0.0,25136.0,200.0,200.0,25136.0,,,,,,,,,,,,,,,0.02,,2.5,2.5,7800.0,980304.0,0.95,2.5,,1.0,100.0,0.025,125.68
2024-11-04,200.0,25000.0,0.03,1.07,0.0,0.03,0.0,25000.0,200.0,200.0,25000.0,,,,,,,,,,,,,,,0.03,,2.41,2.41,8100.0,1012500.0,1.02,2.41,,1.0,100.0,0.0241,125.0
2024-11-05,300.0,37440.0,0.04,1.59,0.0,0.04,0.0,31200.0,250.0,250.0,31200.0,,50.0,,50.0,,,,,,,50.0,0.01,,,0.03,,3.01,3.01,8050.0,1004640.0,1.01,3.0,33.33,0.5556,66.67,0.0361,124.8
2024-11-06,300.0,36600.0,0.04,1.62,0.0,0.04,0.0,30500.0,250.0,250.0,30500.0,,,,,,,,,,,,,,,0.03,,3.01,2.98,8050.0,982100.0,1.01,2.99,33.33,0.5556,66.67,0.0357,122.0
2024-11-07,300.0,36312.0,0.03,1.49,0.0,0.04,0.0,30260.0,250.0,250.0,30260.0,,,,,,,,,,,,,,,0.03,,3.01,2.98,8050.0,974372.0,1.01,2.92,33.33,0.5556,66.67,0.0357,121.04
2024-11-08,300.0,37410.0,0.03,1.42,0.0,0.04,0.0,6235.0,250.0,50.0,31175.0,,,,,,,,,,,,,,200.0,0.03,0.02,3.01,2.98,8050.0,1003835.0,1.01,2.9,33.33,0.5556,66.67,0.0357,124.7
2024-11-11,100.0,12498.0,0.01,0.36,0.0,0.01,0.0,6249.0,50.0,50.0,6249.0,,,,,,0.02,,200.0,,,,,,,0.01,,0.6,0.6,8250.0,1031085.0,1.04,0.6,,1.0,100.0,0.0119,124.98
2024-11-12,300.0,36690.0,0.03,1.0,0.0,0.04,0.0,6115.0,250.0,50.0,30575.0,,200.0,,,,,,,,,200.0,,,,0.03,,3.42,3.38,7050.0,862215.0,0.86,3.5,33.33,0.5556,66.67,0.0405,122.3
2024-11-13,200.0,24376.0,0.02,0.68,0.0,0.02,0.0,0.0,200.0,0.0,24376.0,,,,,,0.01,,50.0,,,,,,50.0,0.02,0.01,2.74,2.7,7100.0,865348.0,0.87,2.74,,1.0,100.0,0.027,121.88
2024-11-14,200.0,24792.0,0.02,0.67,0.0,0.02,0.0,0.0,200.0,0.0,24792.0,,,,,,,,,,,,,,,0.02,,1.8,1.79,10900.0,1351164.0,1.35,1.77,,1.0,100.0,0.0179,123.96
2024-11-15,200.0,24792.0,0.02,0.69,0.0,0.02,0.0,0.0,200.0,0.0,24792.0,,,,,,,,,,,,,,,0.02,,1.8,1.79,10900.0,1351164.0,1.35,1.8,,1.0,100.0,0.0179,123.96
2024-11-18,200.0,24304.0,0.02,0.69,0.0,0.02,0.0,0.0,200.0,0.0,24304.0,,,,,,,,,,,,,,,0.02,,1.96,1.94,10000.0,1215200.0,1.21,2.0,,1.0,100.0,0.0194,121.52
2024-11-19,218.0,26378.0,0.02,0.73,0.0,0.03,0.0,2178.0,218.0,18.0,26378.0,,,,18.0,,,,,,,,0.0,18.0,,0.03,,2.34,2.32,9100.0,1101100.0,1.1,2.35,8.63,0.8422,91.37,0.0232,121.0
2024-11-20,218.0,26683.2,0.02,0.58,0.0,0.03,0.0,2203.2,218.0,18.0,26683.2,,,,,,,,,,,,,,,0.03,,2.11,2.1,10100.0,1236240.0,1.24,2.09,8.26,0.8485,91.74,0.021,122.4
2024-11-21,18.0,2160.0,0.0,0.05,0.0,0.0,0.0,2160.0,18.0,18.0,2160.0,,,,,,0.02,,200.0,,,,,,,0.0,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,120.0
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,18.0,,,,,,18.0,0.0,0.0,0.0,0.0,10400.0,1261520.0,1.27,0.0,,0.0,,0.0,121.3
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10200.0,1224000.0,1.24,0.0,,0.0,,0.0,120.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10700.0,1284000.0,1.28,0.0,,0.0,,0.0,120.0
2024-11-27,200.0,24200.0,0.02,0.48,0.0,0.02,0.0,12100.0,100.0,100.0,12100.0,,,,100.0,,,,,,,,0.01,100.0,,0.01,,100.0,20.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.4,121.0
2024-11-28,200.0,24000.0,0.02,0.47,0.0,0.02,0.0,12000.0,100.0,100.0,12000.0,,,,,,,,,,,,,,,0.01,,100.0,12.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.25,120.0
2024-11-29,200.0,24080.0,0.02,0.46,0.0,0.02,0.0,12040.0,100.0,100.0,12040.0,,,,,,,,,,,,,,,0.01,,100.0,12.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.25,120.4
2024-12-02,200.0,24396.0,0.02,0.4,0.0,0.02,0.0,12198.0,100.0,100.0,12198.0,,,,,,,,,,,,,,,0.01,,100.0,14.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.2857,121.98
2024-12-03,100.0,12300.0,0.01,0.2,0.0,0.01,0.0,0.0,100.0,0.0,12300.0,,,,,,,,,,,,,,100.0,0.01,0.01,0.93,0.93,10600.0,1303800.0,1.29,0.93,,1.0,100.0,0.0093,123.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,100.0,,,,,,,0.0,,0.0,0.0,10643.0,1306747.54,1.31,0.0,,0.0,,0.0,122.78
2024-12-05,68.0,8330.0,0.01,0.11,0.0,0.01,0.0,8330.0,68.0,68.0,8330.0,,,,68.0,,,,,,,,0.01,68.0,,0.01,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,122.5
2024-12-06,68.0,8411.6,0.01,0.1,0.0,0.01,0.0,8411.6,68.0,68.0,8411.6,,,,,,,,,,,,,,,0.01,,100.0,0.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.0059,123.7
2024-12-09,68.0,8500.0,0.01,0.09,0.0,0.01,0.0,8500.0,68.0,68.0,8500.0,,,,,,,,,,,,,,,0.01,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,125.0
2024-12-10,30.0,3765.0,0.0,0.03,0.0,0.0,0.0,1882.5,15.0,15.0,1882.5,,,,,,0.01,,68.0,,,,,15.0,53.0,0.0,0.01,0.14,0.13,11085.0,1391167.5,1.39,0.13,,1.0,100.0,0.0027,125.5
2024-12-11,30.0,3854.4,0.0,0.02,0.0,0.0,0.0,1927.2,15.0,15.0,1927.2,,,,,,,,,,,,,,,0.0,,0.09,0.09,16185.0,2079448.8,2.08,0.09,,1.0,100.0,0.0018,128.48
2024-12-12,30.0,3856.2,0.0,0.02,0.0,0.0,0.0,1928.1,15.0,15.0,1928.1,,,,,,,,,,,,,,,0.0,,0.08,0.08,18585.0,2388915.9,2.39,0.08,,1.0,100.0,0.0016,128.54
2024-12-13,92.0,11958.16,0.01,0.06,0.0,0.01,0.0,5979.08,46.0,46.0,5979.08,,31.0,0.0,,,,31.0,,,0.0,31.0,,,,0.01,,0.25,0.25,18554.0,2411648.92,2.38,0.25,,1.0,100.0,0.0049,129.98
2024-12-16,292.0,37668.0,0.03,0.16,0.0,0.04,0.0,18834.0,146.0,146.0,18834.0,,100.0,,100.0,,,,,,,100.0,0.01,,,0.02,,100.0,32.96,0.0,0.0,0.0,100.0,31.59,0.5678,68.41,0.6591,129.0
2024-12-17,292.0,38257.84,0.03,0.15,0.0,0.04,0.0,19128.92,146.0,146.0,19128.92,,,,,,,,,,,,,,,0.02,,0.63,0.63,23154.0,3033637.08,3.03,0.62,31.34,0.5696,68.66,0.0125,131.02
2024-12-18,262.0,35108.0,0.03,0.13,0.0,0.03,0.0,17554.0,131.0,131.0,17554.0,,,,,,0.0,,15.0,,,,,,15.0,0.02,0.0,0.56,0.56,23169.0,3104646.0,3.04,0.56,23.46,0.6409,76.54,0.0112,134.0
2024-12-19,284.0,36800.72,0.03,0.14,0.0,0.04,0.0,18400.36,142.0,142.0,18400.36,,11.0,0.0,,,,11.0,,,0.0,11.0,,,,0.02,,0.65,0.65,21558.0,2793485.64,2.79,0.68,29.93,0.5806,70.07,0.0131,129.58
2024-12-20,290.0,37705.8,0.03,0.14,0.0,0.04,0.0,18852.9,145.0,145.0,18852.9,,3.0,0.0,,,,3.0,,,0.0,3.0,,,,0.02,,0.67,0.67,21555.0,2802581.1,2.79,0.67,31.0,0.5722,69.0,0.0133,130.02
2024-12-23,190.0,24700.0,0.02,0.09,0.0,0.02,0.0,5850.0,145.0,45.0,18850.0,,,,,,,,,,,,,,100.0,0.02,0.01,0.55,0.55,26255.0,3413150.0,3.41,0.55,47.37,0.5014,52.63,0.0072,130.0
2024-12-24,130.0,18101.2,0.01,0.06,0.0,0.02,0.0,9050.6,65.0,65.0,9050.6,,,0.0,,,0.01,20.0,80.0,,0.0,,,,,0.01,,0.25,0.25,26335.0,3666885.4,3.42,0.25,,1.0,100.0,0.0049,139.24
2024-12-25,130.0,18101.2,0.01,0.05,0.0,0.02,0.0,9050.6,65.0,65.0,9050.6,,,,,,,,,,,,,,,0.01,,0.25,0.25,26335.0,3666885.4,3.42,0.25,,1.0,100.0,0.0049,
2024-12-26,130.0,18101.2,0.01,0.05,0.0,0.02,0.0,9050.6,65.0,65.0,9050.6,,,,,,,,,,,,,,,0.01,,0.25,0.25,26335.0,3666885.4,3.42,0.25,,1.0,100.0,0.0049,
