,ALGEC FP Equity_DX_SI_QTY,ALGEC FP Equity_DX_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEC FP Equity_DX_SI_MV,ALGEC FP Equity_DX_DSS,ALGEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY,ALGEC FP Equity_DX_BROKER_SI_QTY,ALGEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEC FP Equity_DX_BROKER_SI_MV_INC_x,ALGEC FP Equity_DX_SUPPLY_SI_MV_NEW,ALGEC FP Equity_DX_BROKER_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_NEW,ALGEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEC FP Equity_DX_BROKER_SI_QTY_INC,ALGEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALGEC FP Equity_DX_BROKER_SI_MV_INC_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEC FP Equity_DX_BROKER_SI_MV_ADD,ALGEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV,ALGEC FP Equity_DX_BROKER_SI_MV_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV_RMV,ALGEC FP Equity_DX_BROKER_SI_MV_RMV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGEC FP Equity_DX_BROKER_SI_CON_RATIO,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEC FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-16,3591717.0,4310.06,0.19,0.08,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.88,0.4438,49.71,0.5613
2023-03-17,3591717.0,4310.06,0.19,0.08,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-03-20,3591717.0,4310.06,0.19,0.08,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-03-21,3591717.0,4669.23,0.19,0.08,0.15,0.0,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.98,0.4432,49.56,0.5613
2023-03-22,3591717.0,4669.23,0.19,0.08,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,68.95,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.721
2023-03-23,3591717.0,4310.06,0.19,0.08,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.3,0.4455,52.75,0.5613
2023-03-24,3591717.0,4669.23,0.19,0.08,0.15,0.0,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.98,0.4432,49.56,0.5613
2023-03-27,3591717.0,4310.06,0.19,0.08,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.3,0.4455,52.75,0.5613
2023-03-28,3591717.0,4310.06,0.19,0.09,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-03-29,3591717.0,4669.23,0.19,0.09,0.15,0.0,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.98,0.4432,49.56,0.5613
2023-03-30,3591717.0,4669.23,0.19,0.09,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-03-31,3591717.0,4310.06,0.19,0.09,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.3,0.4455,52.75,0.5613
2023-04-03,3591717.0,4310.06,0.19,0.09,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-04-04,3591717.0,4669.23,0.19,0.09,0.15,0.0,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.98,0.4432,49.56,0.5613
2023-04-05,3591717.0,4669.23,0.19,0.08,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-04-06,3591717.0,4310.06,0.19,0.09,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.31,0.4456,52.75,0.5613
2023-04-07,3591717.0,4310.06,0.19,0.1,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,41.25,0.442,51.65,0.5613
2023-04-10,3591717.0,4310.06,0.19,0.1,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,41.36,0.444,51.79,0.5613
2023-04-11,3591717.0,4669.23,0.19,0.1,0.15,0.0,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.98,0.4432,49.56,0.5613
2023-04-12,3591717.0,4669.23,0.19,0.11,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-04-13,3591717.0,4669.23,0.19,0.12,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-04-14,3591717.0,4669.23,0.19,0.14,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-04-17,3591717.0,4310.06,0.19,0.16,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.3,0.4455,52.75,0.5613
2023-04-18,3591717.0,4669.23,0.19,0.18,0.15,0.0,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,43.98,0.4432,49.56,0.5613
2023-04-19,3591717.0,4310.06,0.19,0.17,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.3,0.4455,52.75,0.5613
2023-04-20,3591717.0,4310.06,0.19,0.17,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-04-21,3591717.0,4310.06,0.19,0.17,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-04-24,3591717.0,4310.06,0.19,0.18,0.15,0.0,0.0,4160.06,3435026.0,3466717.0,4122.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.02,0.4441,51.29,0.5613
2023-04-25,3591717.0,4669.23,0.19,0.18,0.15,0.08,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,2.84,0.9377,96.79,0.5613
2023-04-26,3591717.0,4669.23,0.19,0.2,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-04-27,3591717.0,4669.23,0.19,0.2,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-04-28,3591717.0,4669.23,0.19,0.21,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-05-01,3591717.0,4669.23,0.19,0.21,0.15,0.01,0.0,4506.73,3435026.0,3466717.0,4465.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.24,0.4434,51.03,0.5613
2023-05-02,3591717.0,5028.4,0.19,0.21,0.15,0.01,0.0,4853.4,3435026.0,3466717.0,4809.04,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,44.06,0.4427,49.43,0.5613
2023-05-03,3591717.0,5387.58,0.19,0.19,0.15,0.01,0.0,5200.08,3435026.0,3466717.0,5152.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,44.13,0.4422,49.31,0.5613
2023-05-04,3591717.0,5028.4,0.19,0.21,0.15,0.01,0.0,4853.4,3435026.0,3466717.0,4809.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.93,0.4437,52.09,0.5613
2023-05-05,3591717.0,5028.4,0.19,0.21,0.15,0.01,0.0,4853.4,3435026.0,3466717.0,4809.04,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.43,0.4428,50.81,0.5613
2023-05-08,3591717.0,5028.4,0.19,0.2,0.15,0.01,0.0,4853.4,3435026.0,3466717.0,4809.04,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,42.43,0.4428,50.81,0.5613
2023-05-09,3591717.0,5387.58,0.19,0.2,0.15,0.01,0.0,5200.08,3435026.0,3466717.0,5152.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,44.13,0.4422,49.31,0.5613
2023-05-10,3591717.0,5028.4,0.19,0.19,0.15,0.01,0.0,4853.4,3435026.0,3466717.0,4809.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,53.68,0.0,0.0,,0.0,100.0,40.93,0.4437,52.09,0.5613
2023-05-11,3591717.0,5387.58,0.19,0.18,0.15,0.01,0.0,5200.08,3435026.0,3466717.0,5152.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,53.68,0.0,0.0,,0.0,100.0,44.13,0.4422,49.31,0.5613
2023-05-12,7591717.0,11387.58,0.4,0.38,0.31,0.03,0.0,8200.08,5435026.0,5466717.0,8152.54,,,2000000.0,,,2000000.0,,,,,,,,2000000.0,0.02,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,10.0,0.661,80.23,0.9039
2023-05-15,7591717.0,9110.06,0.4,0.38,0.31,0.01,0.0,6560.06,5435026.0,5466717.0,6522.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,25.64,0.3846,53.65,0.9039
2023-05-16,7591717.0,9110.06,0.4,0.28,0.31,0.01,0.0,6560.06,5435026.0,5466717.0,6522.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,25.09,0.3672,51.08,0.9039
2023-05-17,7591717.0,9110.06,0.4,0.25,0.31,0.01,0.0,6560.06,5435026.0,5466717.0,6522.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,25.09,0.3672,51.08,0.9039
2023-05-18,7591717.0,8350.89,0.4,0.25,0.31,0.01,0.0,6013.39,5435026.0,5466717.0,5978.53,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,25.53,0.3731,51.97,0.9039
2023-05-19,7591717.0,8350.89,0.4,0.26,0.31,0.01,0.0,6013.39,5435026.0,5466717.0,5978.53,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,25.32,0.3665,50.93,0.9039
2023-05-22,7591717.0,9110.06,0.4,0.26,0.31,0.01,0.0,6560.06,5435026.0,5466717.0,6522.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,24.86,0.3609,50.0,0.9039
2023-05-23,7591717.0,8350.89,0.4,0.26,0.31,0.02,0.0,6013.39,5435026.0,5466717.0,5978.53,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.71,0.0,0.0,,0.0,100.0,28.88,0.3291,46.28,0.9039
2023-05-24,7575222.0,9090.27,0.39,0.26,0.31,0.01,0.0,6540.27,5418531.0,5450222.0,6502.24,,,,,,,,0.0,,16495.0,,,,,,,16495.0,0.01,0.0,,,100.0,64.64,0.0,0.0,,0.0,100.0,28.85,0.278,36.83,0.9037
2023-05-25,7591953.0,9110.34,0.4,0.26,0.31,0.01,0.0,6270.16,5193444.0,5225135.0,6232.13,,,241818.0,,,,,0.0,,466905.0,,,,241818.0,,,225087.0,0.01,0.0,,,100.0,60.22,0.0,0.0,,0.0,100.0,38.93,0.3538,41.65,0.8803
2023-05-26,7591953.0,8351.15,0.4,0.26,0.31,0.01,0.0,5747.65,5193444.0,5225135.0,5712.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,61.96,0.0,0.0,,0.0,100.0,39.48,0.3592,42.24,0.9057
2023-05-29,7591953.0,8351.15,0.4,0.26,0.31,0.01,0.0,5747.65,5193444.0,5225135.0,5712.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.61,0.0,0.0,,0.0,100.0,40.49,0.3552,40.5,0.9592
2023-05-30,7591953.0,8351.15,0.4,0.26,0.31,0.01,0.0,5747.65,5193444.0,5225135.0,5712.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.61,0.0,0.0,,0.0,100.0,40.21,0.3555,40.77,0.9592
2023-05-31,7591953.0,7591.95,0.4,0.26,0.31,0.01,0.0,5225.14,5193444.0,5225135.0,5193.44,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.61,0.0,0.0,,0.0,100.0,40.83,0.3616,41.38,0.9592
2023-06-01,7591953.0,8351.15,0.4,0.26,0.31,0.01,0.0,5747.65,5193444.0,5225135.0,5712.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.61,0.0,0.0,,0.0,100.0,39.15,0.3522,41.02,0.9592
2023-06-02,7591953.0,8351.15,0.4,0.27,0.31,0.01,0.0,5747.65,5193444.0,5225135.0,5712.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.61,0.0,0.0,,0.0,100.0,40.22,0.3555,40.77,0.9592
2023-06-05,7591953.0,8351.15,0.4,0.27,0.31,0.01,0.0,5747.65,5193444.0,5225135.0,5712.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.61,0.0,0.0,,0.0,100.0,40.22,0.3555,40.77,0.9592
2023-06-06,7543053.0,8297.36,0.38,0.28,0.3,0.01,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,0.0,,48900.0,,,,,,,48900.0,0.01,0.0,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.92,0.3551,40.97,0.9589
2023-06-07,7543053.0,8297.36,0.38,0.29,0.3,0.01,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.91,0.3551,40.97,0.9589
2023-06-08,7543053.0,8297.36,0.38,0.29,0.3,0.02,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,21.56,0.5219,68.39,0.9589
2023-06-09,7543053.0,8297.36,0.38,0.29,0.3,0.01,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.92,0.3551,40.97,0.9589
2023-06-12,7543053.0,7543.05,0.38,0.29,0.3,0.01,0.0,5176.23,5144544.0,5176235.0,5144.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,40.52,0.3611,41.6,0.9589
2023-06-13,7543053.0,7543.05,0.38,0.29,0.3,0.01,0.0,5176.23,5144544.0,5176235.0,5144.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.96,0.3576,41.4,0.9589
2023-06-14,7543053.0,8297.36,0.38,0.3,0.3,0.01,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.33,0.3516,40.75,0.9589
2023-06-15,7543053.0,8297.36,0.38,0.31,0.3,0.01,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.9,0.3551,40.98,0.9589
2023-06-16,7543053.0,7543.05,0.38,0.32,0.3,0.01,0.0,5176.23,5144544.0,5176235.0,5144.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,40.52,0.3611,41.6,0.9589
2023-06-19,7543053.0,7543.05,0.38,0.33,0.3,0.01,0.0,5176.23,5144544.0,5176235.0,5144.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.9,0.3567,41.35,0.9589
2023-06-20,7543053.0,7543.05,0.38,0.33,0.3,0.01,0.0,5176.23,5144544.0,5176235.0,5144.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.96,0.3576,41.41,0.9589
2023-06-21,7543053.0,7543.05,0.38,0.34,0.3,0.01,0.0,5176.23,5144544.0,5176235.0,5144.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.4,0.0,0.0,,0.0,100.0,39.96,0.3576,41.4,0.9589
2023-06-22,7543053.0,8297.36,0.38,0.36,0.3,0.01,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.11,0.0,0.0,,0.0,100.0,39.32,0.3516,40.75,0.9547
2023-06-23,7543053.0,8297.36,0.38,0.37,0.3,0.02,0.0,5693.86,5144544.0,5176235.0,5659.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,65.11,0.0,0.0,,0.0,100.0,21.56,0.5219,68.39,0.9547
2023-06-26,6680672.0,7348.74,0.34,0.33,0.27,0.01,0.0,4745.24,5144544.0,4313854.0,5659.0,,,,,,,,,,,,,,,,,862381.0,0.01,0.0,,,100.0,65.11,0.0,0.0,,0.0,100.0,43.78,0.4016,44.95,0.8455
2023-06-27,6680672.0,6680.67,0.34,0.5,0.27,0.01,0.0,4313.85,4282163.0,4313854.0,4282.16,,,,,,,,0.0,,862381.0,,,,,,,,0.0,,,,100.0,54.2,0.0,0.0,,0.0,100.0,44.11,0.4065,45.3,0.8455
2023-06-28,6680672.0,6012.6,0.34,0.64,0.27,0.01,0.0,3882.47,4282163.0,4313854.0,3853.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,54.2,0.0,0.0,,0.0,100.0,44.08,0.4093,45.69,0.8455
2023-06-29,6954659.0,6259.19,0.35,0.61,0.28,0.01,0.0,4129.06,4556150.0,4587841.0,4100.54,,,273987.0,0.0,,,,,273987.0,,,,0.0,273987.0,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,41.12,0.4115,48.56,0.8507
2023-06-30,6954659.0,4868.26,0.35,0.61,0.28,0.01,0.0,3211.49,4556150.0,4587841.0,3189.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,41.84,0.4235,49.4,0.8507
2023-07-03,6954659.0,4868.26,0.35,0.42,0.28,0.01,0.0,3211.49,4556150.0,4587841.0,3189.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,37.62,0.4238,52.59,0.8507
2023-07-04,6954659.0,4868.26,0.35,0.42,0.28,0.01,0.0,3211.49,4556150.0,4587841.0,3189.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,37.6,0.4235,52.57,0.8507
2023-07-05,6954659.0,4868.26,0.35,0.43,0.28,0.01,0.0,3211.49,4556150.0,4587841.0,3189.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,37.75,0.4266,52.78,0.8507
2023-07-06,6954659.0,5563.73,0.35,0.41,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,37.38,0.4196,52.25,0.8507
2023-07-07,6954659.0,6259.19,0.35,0.4,0.28,0.02,0.0,4129.06,4556150.0,4587841.0,4100.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,17.95,0.6287,77.13,0.8507
2023-07-10,6954659.0,5563.73,0.35,0.4,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,41.48,0.4174,48.97,0.8507
2023-07-11,6954659.0,5563.73,0.35,0.4,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.73,0.0,0.0,,0.0,100.0,39.58,0.4177,50.49,0.8507
2023-07-12,6954659.0,6259.19,0.35,0.4,0.28,0.01,0.0,4129.06,4556150.0,4587841.0,4100.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,39.23,0.4115,50.02,0.8496
2023-07-13,6954659.0,5563.73,0.35,0.47,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,41.49,0.4173,48.97,0.8496
2023-07-14,6954659.0,6259.19,0.35,0.5,0.28,0.01,0.0,4129.06,4556150.0,4587841.0,4100.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,39.22,0.4115,50.03,0.8496
2023-07-17,6954659.0,6259.19,0.35,0.51,0.28,0.01,0.0,4129.06,4556150.0,4587841.0,4100.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,41.12,0.4115,48.56,0.8496
2023-07-18,6954659.0,5563.73,0.35,0.5,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,41.48,0.4174,48.98,0.8496
2023-07-19,6954659.0,5563.73,0.35,0.47,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,39.58,0.4177,50.5,0.8496
2023-07-20,6954659.0,4172.8,0.35,0.44,0.28,0.02,0.0,2752.7,4556150.0,4587841.0,2733.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,18.17,0.6441,78.12,0.8496
2023-07-21,6954659.0,5563.73,0.35,0.44,0.28,0.01,0.0,3670.27,4556150.0,4587841.0,3644.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,34.8,0.424,54.31,0.8496
2023-07-24,6954659.0,4868.26,0.35,0.43,0.28,0.01,0.0,3211.49,4556150.0,4587841.0,3189.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.66,0.0,0.0,,0.0,100.0,39.94,0.4243,50.97,0.8496
2023-07-25,6958659.0,4871.06,0.35,0.43,0.28,0.01,0.0,3214.29,4531150.0,4591841.0,3171.81,,,,0.0,,,,0.0,4000.0,25000.0,,,0.0,,,,,0.0,,,,100.0,55.53,0.0,0.0,,0.0,100.0,37.72,0.4268,52.82,0.8527
2023-07-26,6958659.0,4871.06,0.35,0.43,0.28,0.01,0.0,3214.29,4531150.0,4591841.0,3171.81,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.53,0.0,0.0,,0.0,100.0,37.74,0.4267,52.79,0.8527
2023-07-27,6958659.0,4871.06,0.35,0.43,0.28,0.01,0.0,3214.29,4531150.0,4591841.0,3171.81,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.53,0.0,0.0,,0.0,100.0,37.73,0.4268,52.81,0.8527
2023-07-28,6950659.0,5560.53,0.35,0.43,0.28,0.01,0.0,3670.27,4527150.0,4587841.0,3621.72,,,,,,,,0.0,,4000.0,,,,,,,4000.0,0.0,0.0,,,100.0,55.48,0.0,0.0,,0.0,100.0,37.58,0.4186,51.99,0.8518
2023-07-31,6950659.0,4865.46,0.36,0.45,0.28,0.01,0.0,3211.49,4527150.0,4587841.0,3169.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,55.48,0.0,0.0,,0.0,100.0,40.14,0.4234,50.73,0.8518
