,LQQ FP Equity_DX_SI_QTY,LQQ FP Equity_DX_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LQQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LQQ FP Equity_DX_SI_MV,LQQ FP Equity_DX_DSS,LQQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SUPPLY_SI_QTY,LQQ FP Equity_DX_BROKER_SI_QTY,LQQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LQQ FP Equity_DX_BROKER_SI_MV_NEW_x,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,LQQ FP Equity_DX_BROKER_SI_MV_INC_x,LQQ FP Equity_DX_BROKER_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_NEW,LQQ FP Equity_DX_SUPPLY_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_QTY_INC,LQQ FP Equity_DX_SUPPLY_SI_QTY_DEC,LQQ FP Equity_DX_BROKER_SI_MV_NEW_y,LQQ FP Equity_DX_BROKER_SI_MV_INC_y,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,LQQ FP Equity_DX_BROKER_SI_MV_ADD,LQQ FP Equity_DX_SUPPLY_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_DEC,LQQ FP Equity_DX_SUPPLY_SI_MV,LQQ FP Equity_DX_BROKER_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_MV_RMV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LQQ FP Equity_DX_UTILIZATION_QUANTITY,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LQQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_MV,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LQQ FP Equity_DX_BROKER_SI_CON_RATIO,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LQQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,18976.97,0.02,0.0,,0.0,,0.0
2011-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,19652.96,0.02,0.0,,0.0,,0.0
2011-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20516.45,0.02,0.0,,0.0,,0.0
2011-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20180.92,0.02,0.0,,0.0,,0.0
2011-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20570.72,0.02,0.0,,0.0,,0.0
2011-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20319.08,0.02,0.0,,0.0,,0.0
2011-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,18601.97,0.02,0.0,,0.0,,0.0
2011-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,18261.51,0.02,0.0,,0.0,,0.0
2011-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,17876.64,0.02,0.0,,0.0,,0.0
2011-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,18355.26,0.02,0.0,,0.0,,0.0
2011-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,19046.05,0.02,0.0,,0.0,,0.0
2011-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,19208.88,0.02,0.0,,0.0,,0.0
2011-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,19490.13,0.02,0.0,,0.0,,0.0
2011-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20383.22,0.02,0.0,,0.0,,0.0
2011-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20990.13,0.02,0.0,,0.0,,0.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21325.66,0.02,0.0,,0.0,,0.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21557.57,0.02,0.0,,0.0,,0.0
2011-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20432.57,0.02,0.0,,0.0,,0.0
2011-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,19519.74,0.02,0.0,,0.0,,0.0
2011-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,19830.59,0.02,0.0,,0.0,,0.0
2011-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21004.93,0.02,0.0,,0.0,,0.0
2011-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21715.46,0.02,0.0,,0.0,,0.0
2011-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21197.37,0.02,0.0,,0.0,,0.0
2011-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,20935.86,0.02,0.0,,0.0,,0.0
2011-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21453.95,0.02,0.0,,0.0,,0.0
2011-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22174.34,0.02,0.0,,0.0,,0.0
2011-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22564.14,0.02,0.0,,0.0,,0.0
2011-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23180.92,0.02,0.0,,0.0,,0.0
2011-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23220.39,0.02,0.0,,0.0,,0.0
2011-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24064.14,0.02,0.0,,0.0,,0.0
2011-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23531.25,0.02,0.0,,0.0,,0.0
2011-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21883.22,0.02,0.0,,0.0,,0.0
2011-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21764.8,0.02,0.0,,0.0,,0.0
2011-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21774.67,0.02,0.0,,0.0,,0.0
2011-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23052.63,0.02,0.0,,0.0,,0.0
2011-09-28,81500.0,1840988.48,1.13,10.97,1.86,,1840988.48,0.0,81500.0,0.0,,,,81500.0,,,,,,,,1.86,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,81.5
2011-09-29,81500.0,1780667.75,1.17,10.97,1.81,,1780667.75,0.0,81500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,81.5
2011-09-30,81500.0,1747692.42,1.18,10.97,1.76,,1747692.42,0.0,81500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,81.5
2011-10-03,93500.0,1956118.41,1.44,12.58,1.97,,1956118.41,0.0,93500.0,0.0,,,0.18,,,,12000.0,,,0.18,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-04,93500.0,1863387.33,1.44,12.58,1.9,,1863387.33,0.0,93500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-05,93500.0,1974572.36,1.43,19.35,2.01,,1974572.36,0.0,93500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-06,93500.0,2045620.05,1.42,19.35,2.08,,2045620.05,0.0,93500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-07,93500.0,2029011.5,1.42,19.35,2.06,,2029011.5,0.0,93500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-10,93500.0,2124049.33,1.46,19.35,2.15,,2124049.33,0.0,93500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-11,93500.0,2183563.31,1.48,16.6,2.21,,2183563.31,0.0,93500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.5
2011-10-12,113500.0,2685917.75,1.77,20.15,2.72,,2685917.75,0.0,113500.0,0.0,,,0.53,,,,20000.0,,,0.53,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,113.5
2011-10-13,113500.0,2660156.24,1.62,16.83,2.7,,2660156.24,0.0,113500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,113.5
2011-10-14,113500.0,2725120.05,1.65,16.83,2.77,,2725120.05,0.0,113500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,113.5
2011-10-17,113500.0,2762082.22,1.68,16.83,2.79,,2762082.22,0.0,113500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,113.5
2011-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,113500.0,0.0,2.8,,0.0,0.0,1000.0,23965.46,0.02,0.0,,0.0,,0.0
2011-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24187.5,0.02,0.0,,0.0,,0.0
2011-10-20,31000.0,716467.1,0.51,4.6,0.76,,716467.1,0.0,31000.0,0.0,,,,31000.0,,,,,,,,0.76,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,31.0
2011-10-21,31000.0,735893.09,0.52,5.63,0.73,,735893.09,0.0,31000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,31.0
2011-10-24,31000.0,760366.77,0.52,5.63,0.75,,760366.77,0.0,31000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,31.0
2011-10-25,34000.0,817845.39,0.58,6.18,0.82,,817845.39,0.0,34000.0,0.0,,,0.07,,,,3000.0,,,0.07,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,34.0
2011-10-26,3000.0,69631.58,0.05,0.55,0.07,,69631.58,0.0,3000.0,0.0,,,,,,,,,,,,,,31000.0,0.0,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.0
2011-10-27,3000.0,71615.13,0.05,0.55,0.07,,71615.13,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.0
2011-10-28,3000.0,73169.41,0.05,0.55,0.07,,73169.41,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.0
2011-10-31,3000.0,72902.96,0.05,0.55,0.07,,72902.96,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.0
2011-11-01,15000.0,348601.97,0.3,2.73,0.37,,348601.97,0.0,15000.0,0.0,,,0.3,,,,12000.0,,,0.3,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,15.0
2011-11-02,15000.0,350156.25,0.31,2.73,0.35,,350156.25,0.0,15000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,15.0
2011-11-03,15000.0,359629.93,0.33,2.73,0.36,,359629.93,0.0,15000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,15.0
2011-11-04,15000.0,361184.21,0.34,2.73,0.36,,361184.21,0.0,15000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,15.0
2011-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15000.0,0.0,0.37,,0.0,0.0,1000.0,23891.45,0.02,0.0,,0.0,,0.0
2011-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24434.21,0.02,0.0,,0.0,,0.0
2011-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24370.07,0.02,0.0,,0.0,,0.0
2011-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23600.33,0.02,0.0,,0.0,,0.0
2011-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24143.09,0.02,0.0,,0.0,,0.0
2011-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24404.61,0.02,0.0,,0.0,,0.0
2011-11-15,4000.0,96769.74,0.16,0.73,0.1,,96769.74,0.0,4000.0,0.0,,,,4000.0,,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.0
2011-11-16,4000.0,98960.53,0.16,0.73,0.1,,98960.53,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.0
2011-11-17,4000.0,93927.63,0.17,0.73,0.1,,93927.63,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.0
2011-11-18,4000.0,91065.79,0.17,0.73,0.1,,91065.79,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.0
2011-11-21,4000.0,85519.74,0.17,0.73,0.09,,85519.74,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.0
2011-11-22,4000.0,85559.21,0.15,0.73,0.09,,85559.21,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.0
2011-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.09,,0.0,0.0,1000.0,21251.64,0.02,0.0,,0.0,,0.0
2011-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21000.0,0.02,0.0,,0.0,,0.0
2011-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,21296.05,0.02,0.0,,0.0,,0.0
2011-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22248.36,0.02,0.0,,0.0,,0.0
2011-11-29,6000.0,133430.92,0.32,1.28,0.14,,133430.92,0.0,6000.0,0.0,,,,6000.0,,,,,,,,0.14,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.0
2011-11-30,6000.0,139263.16,0.32,1.18,0.14,,139263.16,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,6000.0,0.0,0.14,,0.0,0.0,1000.0,23407.89,0.02,0.0,,0.0,,0.0
2011-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23960.53,0.02,0.0,,0.0,,0.0
2011-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24217.11,0.02,0.0,,0.0,,0.0
2011-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24000.0,0.02,0.0,,0.0,,0.0
2011-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23855.0,0.02,0.0,,0.0,,0.0
2011-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23840.0,0.02,0.0,,0.0,,0.0
2011-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23885.0,0.02,0.0,,0.0,,0.0
2011-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23580.0,0.02,0.0,,0.0,,0.0
2011-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23950.0,0.02,0.0,,0.0,,0.0
2011-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22715.0,0.02,0.0,,0.0,,0.0
2011-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22805.0,0.02,0.0,,0.0,,0.0
2011-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23270.0,0.02,0.0,,0.0,,0.0
2011-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22810.0,0.02,0.0,,0.0,,0.0
2011-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23475.0,0.02,0.0,,0.0,,0.0
2011-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,22805.0,0.02,0.0,,0.0,,0.0
2011-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23310.0,0.02,0.0,,0.0,,0.0
2011-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23705.0,0.02,0.0,,0.0,,0.0
2011-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23705.0,0.02,0.0,,0.0,,0.0
2011-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23910.0,0.02,0.0,,0.0,,0.0
2011-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23745.0,0.02,0.0,,0.0,,0.0
2011-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23835.0,0.02,0.0,,0.0,,0.0
2011-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,23940.0,0.02,0.0,,0.0,,0.0
2012-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24670.0,0.02,0.0,,0.0,,0.0
2012-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24710.0,0.02,0.0,,0.0,,0.0
2012-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,24755.0,0.02,0.0,,0.0,,0.0
2012-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,25315.0,0.03,0.0,,0.0,,0.0
2012-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,25950.0,0.03,0.0,,0.0,,0.0
2012-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,25765.0,0.03,0.0,,0.0,,0.0
2012-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,26290.0,0.03,0.0,,0.0,,0.0
2012-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,26360.0,0.03,0.0,,0.0,,0.0
2012-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,26095.0,0.03,0.0,,0.0,,0.0
2012-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,26290.0,0.03,0.0,,0.0,,0.0
2012-01-16,13400.0,358584.0,0.55,2.2,0.36,,358584.0,0.0,13400.0,0.0,,,,13400.0,,,,,,,,0.36,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.4
2012-01-17,13400.0,360996.0,0.58,2.2,0.36,,360996.0,0.0,13400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.4
2012-01-18,13400.0,361599.0,0.58,2.2,0.36,,361599.0,0.0,13400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.4
2012-01-19,13400.0,368701.0,0.61,2.2,0.37,,368701.0,0.0,13400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.4
2012-01-20,13400.0,364279.0,0.59,2.2,0.36,,364279.0,0.0,13400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.4
2012-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13400.0,0.0,0.36,,0.0,0.0,1000.0,27150.0,0.03,0.0,,0.0,,0.0
2012-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,27225.0,0.03,0.0,,0.0,,0.0
2012-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,27555.0,0.03,0.0,,0.0,,0.0
2012-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,27425.0,0.03,0.0,,0.0,,0.0
2012-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,27275.0,0.03,0.0,,0.0,,0.0
2012-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,27400.0,0.03,0.0,,0.0,,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1000.0,27435.0,0.03,0.0,,0.0,,0.0
